지역명,기사제목,기자이름,날짜,내용,링크
포항,해도 운하 마을 도시재생 “주민·대학생 뭉쳤다”,일간경북신문 - 김재원 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307446
포항,"포항, 글로컬 대학 선도적 모델 구축 ‘정조준’",일간경북신문 - 김재원 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307442
포항,"포항시민교양대학, 신유 토크 콘서트",일간경북신문 - 김재원 기자,2023/05/29,"포항시는 내달 3일 뱃머리 평생학습원 정문 앞 야외 특설무대에서 6월 시민교양대학 특집 ‘신유의 토크가 있는 콘서트’를 개최한다고 밝혔다.
이번 콘서트는 포항시 평생학습원 개원 10주년을 맞아 마련된 특별 행사로, 포항시민이라면 누구나 무료로 관람할 수 있다.
인기 트로트 가수 신유 씨는 2001년 SBS Net Music 가요제 대상을 수상하고, 2010년 제17회 대한민국 연예예술상 신인상, 2012년 제12회 대한민국 전통가요대상 인기 가수상, 2014년 MBC 가요베스트 올해의 가수상 등 다수의 상을 수상한 바 있으며, 시계바늘, 나쁜남자, 꽃물, 일소일소 일노일노, 잠자는 공주 등 수많은 히트곡으로 많은 사람들의 사랑을 받고 있다.자세한 사항은 평생학습원 홈페이지를 참고하거나, 포항시 평생교육과( 270-4434)로 문의하면 된다.
한편, 김현구 평생학습원장은 “앞으로도 시민들의 눈높이에 맞는 다양한 프로그램을 통해 시민들의 삶에 행복을 충전할 수 있도록 최선을 다하겠다”고 말했다.김재원기자",http://www.newgbnews.com/news/view.php?idx=307354
포항,포항 ‘국민 비서’ 편리한 자동차 종합검사,일간경북신문 - 김재원 기자,2023/05/29,"포항시는 한국교통안전공단에서 국민 비서(구삐)를 통한 자동차 종합(정기)검사 알림서비스를 시행하고 있다고 밝혔다.
이번 서비스는 차량 소유자가 국민 비서를 통해 자동차 검사 알림을 신청하면 검사 유효기간 만료일 31일 전부터 최대 4회까지 원하는 앱으로 사전 안내를 받을 수 있다.
현재 시행 중인 우편 안내 서비스는 안내문을 제때 받지 못하거나 분실될 우려가 있었으나, 국민 비서를 통한 알림서비스는 이러한 문제점을 보완할 수 있을 것으로 예상된다.
서비스는 국민 비서 홈페이지(www.ips.go.kr) 또는 카카오톡, 네이버 등의 국민 비서 메뉴에서 신청할 수 있다.
차량등록과장은 “자동차 종합검사는 운전자만이 아닌 시민 모두의 안전을 지키기 위한 차량 보유자의 기본 의무 사항”이라며, “사고 발생을 예방하고 안전한 교통문화를 정착시키기 위해 많은 분들이 자동차 검사 알림서비스를 신청하시기 바란다”고 했다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307353
포항,"포항 지방세·계약 심의위, 신규위원 위촉",일간경북신문 - 김재원 기자,2023/05/29,"포항시는 납세자의 권익을 보호하고 계약의 적절성과 적법성을 심의하기 위해 지난 26일 포항시 지방세 심의위원·계약 심의위원 위촉식을 개최했다.
지방세 심의위원회는 변호사, 세무사, 회계사 등 지방세에 관한 전문지식과 경험이 풍부한 민간위원 8명과 시의회 의원 1명, 시 자치행정실장, 재정관리과장 등 총 13명으로 구성돼 있고, 계약 심의위원회는 대학교수, 변호사, 회계사 등 회계 및 조달계약에 관한 경험과 지식이 풍부한 민간위원 11명과 포항시 자치행정실장을 포함한 12명으로 구성됐다.
지방세 심의위원회는 과세전적부심사, 이의신청, 부동산 등 시가표준액 결정 심의·의결 등의 업무를 수행하게 되며, 지방세 제도의 발전과 납세자 권익 보호를 위한 활동에 나설 예정이다.
계약심의위원회는 입찰에서 입찰참가자 자격 제한에 관한 사항, 계약체결 방법에 관한 사항, 낙찰자 결정방법에 관한 사항, 부정당업자 입찰 참가 자격 제한에 관한 사항 등 지방자치단체를 당사자로 하는 계약에 관한 중요사항을 심의하고 의결한다. 재정관리과장은 “지방세의 공정성 확보 및 납세자들의 실질적인 권리 구제를 위해 적극적으로 활동해주기를 바란다”며, “다양한 사업수행의 근간이 되는 계약업무가 공정하고 적절하게 집행될 수 있도록 노력해 신뢰받는 시 행정을 구현할 수 있도록 하겠다”고 말했다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307351
포항,포항 남·북구보건소 ‘건강한 여름나기’,일간경북신문 - 김재원 기자,2023/05/29,"포항시 남·북구보건소는 여름철 폭염으로 인한 건강 피해를 최소화하기 위해 지난 20일부터 9월 30일까지 ‘온열질환 응급실 감시체계’를 운영한다고 밝혔다.
‘온열질환 응급실 감시체계’는 지역 응급의료기관(포항성모병원, 포항세명기독병원, 에스포항병원, 포항의료원, 좋은선린병원)과 협력해 온열질환자 발생 상황을 상시 모니터링하고 정보를 신속히 공유함으로써 시민 건강 피해를 최소화하고자 마련됐다.
온열질환은 열로 인해 발생하는 급성질환으로 열사병, 열탈진, 열실신 등으로 나뉘며, 어지러움, 근육경련, 피로감, 의식 저하 등의 증상을 보이고 심각한 경우 생명까지 위태로울 수 있어 사전 예방과 신속한 조치가 중요하다.
아울러, 온열질환 예방을 위해 폭염 시에는 야외활동을 자제하고 물 자주 마시기, 더운 시간대는 휴식하기 등 폭염 대비 건강 수칙을 준수해야 한다. 환자가 발생하면 즉시 시원한 장소로 이동 후 의료기관으로 이송하거나, 의식이 없는 경우에는 신속히 119에 신고해야 한다.
김정임 남구보건소장은 “올해는 평년보다 무더운 날이 많을 것으로 전망돼 온열질환자 발생 우려가 커지는 상황”이라며, “어린이와 노약자, 만성질환자, 야외작업자 등은 특히 주의해 주시길 바란다”고 당부했다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307350
포항,"K-드라마 명소 포항, 대만 유혹",일간경북신문 - 김재원 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307349
포항,포항 ‘꿈·힘’ 경북도 청년문화 페스티벌 열린다,일간경북신문 - 김재원 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307348
포항,‘포항국제불빛축제’ 안전도 잡고 지역경제도 잡고,일간경북신문 - 김재원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307186
포항,"포항국제불빛축제, 27일 교통통제",일간경북신문 - 김재원 기자,2023/05/25,"포항시는 ‘2023 포항국제불빛축제’ 개최에 따라 메인 행사가 열리는 27일 행사장 주변 3개 구간 총 2.9㎞에 대한 교통통제를 실시한다고 밝혔다.
먼저 27일 오전 11시부터 오후 5시까지 퐝 거리 퍼레이드 및 퍼포먼스를 위해 운하로(송림초등학교사거리~운하관북측삼거리)에 대해 통제를 실시한다. 또한 27일 본 행사에 대비해 오후 2시부터 10시까지 희망대로(형산교차로~운하관삼거리), 형산강북로(형산교차로~문화예술회관남측삼거리)를 통제해 시민들이 안전하게 축제를 즐길 수 있도록 할 예정이다. 이와 함께 전면 통제가 이뤄지는 구간으로 연결되는 주택가 이면도로 진입 차량에 대해서도 통행 제한을 실시한다.
포항시는 올해 국제불빛축제가 4년 만에 정상 개최되는 만큼 안전 축제로 만들 수 있도록 유관기관, 포항남부경찰서 및 교통 봉사단체 등과 교통 대책에 대해 긴밀히 협의하는 등 시민과 관광객들의 교통 불편이 최소화될 수 있도록 총력을 기울일 방침이다. 이를 위해 행사장 주변 및 주요 교차로에 교통 봉사단체, 경찰, 공무원 등 총 307명을 배치하고, 송도해안로 주차장, 송림초등학교, 포항운하공영, 송도중학교, 죽도초등학교 등 총 13개소에 약 9,000여 면의 임시주차장을 마련했다. 아울러 시는 교통통제가 이뤄짐에 따라 축제장을 찾는 시민과 관광객들에게 교통편의를 제공하기 위해 27일 오후 3시부터 11시까지 임시주차장에서 행사장으로 이어지는 3개 노선에 6대의 셔틀버스를 30분 간격으로 운행한다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307166
포항,고품질 친환경 쌀 생산 ‘왕우렁이 방사’,일간경북신문 - 김재원 기자,2023/05/25,,http://www.newgbnews.com/news/view.php?idx=307165
포항,미래 신성장 산업 ‘포항 그래핀밸리’ 조성,일간경북신문 - 김재원 기자,2023/05/25,"추진 방향 등 전략 보고회
포항시는 25일 시청 중회의실에서 ‘포항 그래핀밸리 조성 전략’ 용역 착수보고회를 개최했다.
이날 보고회는 연구기관 및 유관기관 관계자 등이 참석한 가운데 용역 수행기관인 ㈜노바투스컨설팅이 과업 수행내용 및 향후 추진 방향 등을 발표했으며, 참석자들의 다양한 의견 및 건의 사항을 논의했다.
시는 이번 용역을 통해 포항테크노파크, 나노융합기술원, (재)포항산업과학연구원 등 지역의 R&D 기관과 협력해 분야별 전문가들과의 피드백을 통해 포항 그래핀밸리 조성 전략을 수립하고, 향후 정부 부처의 사업 제안 및 공모사업 등에 활용할 계획이다.
‘포항 그래핀밸리 조성 전략 수립 용역’은 올 연말까지 시행하며, 주요 내용은 △그래핀 산업 분석과 타당성 조사 △포항 그래핀밸리 중장기 발전 전략 수립 △포항 그래핀밸리 특화 전략 수립 △그래핀 기술 및 국제 표준 관련 사항 등이다.
포항시는 첨단 신소재인 그래핀 산업 육성을 위해 지난 2021년 그래핀스퀘어(주), 포스코, 포스텍, 포항산업과학연구원(RIST)과 포항그래핀밸리 조성을 위한 업무협약을 맺고 그래핀 산업 선점과 글로벌스탠다드 주도 등을 적극 추진하고 있다.
꿈의 신소재 그래핀(Graphene)은 탄소 원자들이 벌집 모양으로 연결돼 단층의 평면을 이루고 있는 첨단 나노소재로, 강철보다 200배 이상 강하고 실리콘, 구리보다 전자이동 속도가 100배 이상 빠르다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307163
포항,글로벌 네트워크 강화 ‘영일만 스타트업 데이’,일간경북신문 - 김재원 기자,2023/05/25,"포항시가 투자사·운용사·스타트업 기업이 함께하는 글로벌 네트워크의 장 ‘영일만 스타트업 데이’를 개최하며 ESG 글로벌 창업 생태계 조성에 속도를 낼 전망이다.
시는 오는 6월 4, 5일 이틀간 ‘ESG 전인적 세계시민위크 2023’을 개최한다. 이번 행사는 포항시가 지난 2021년 11월 ESG 가치 실현의 모델 도시로의 첫 신호탄인 ‘세계시민도시 ESG 포항 선포식’ 이후 ESG 실천 방향에 대한 담론을 모으고자 UNAI KOREA(유엔아카데믹임팩트 코리아), 한동대학교와 공동 주최로 마련했다.
먼저 4일 한동대학교 그레이스스쿨에서는 세계시민위크 개회 및 본회의가 열린다. 이날 회의에는 반기문 前 UN 사무총장의 기조연설을 시작으로 유중근 UNAI KOREA 이사장, 조명환 월드비전 회장, 션 승일희망재단 대표와 함께하는 라이브 토크 등이 마련돼 있다.
시는 ESG 전인적 세계시민위크 2023과 연계해 이틀간 ‘0110000(영일만) 스타트업 데이’를 개최, 한국, 실리콘밸리, 싱가포르, 이스라엘 스타트업 패널들을 초빙하는 등 ESG-스타트업 글로벌 네크워크를 구축할 방침이다.
4일 장기면 신창리 창바우마을에서는 스타트업 관계자 100명이 참석하는 스타트업 캠프가 열린다. 또한 5일 포항 체인지업그라운드에서는 투자사·운용사·스타트업 기업이 함께하는 다채로운 행사가 마련될 예정이다.
이번 스타트업 데이에는 세계 최대 글로벌 투자 플랫폼 아워크라우드(OurCrowd) 대표 데니스 반(Denes Ban)을 비롯해 이스라엘 창업 펀딩 기업 파이펠비즈(PipelBiz) 대표이자 히브리대학교 국제 MBA 교수인 마이클 미즈라히(Michael Mizrahi)가 참여해 ‘이스라엘은 어떻게 세계의 혁신을 리드하는가’를 주제로 혁신적인 이스라엘의 글로벌 스타트업 생태계에 대해 발표한다.
또한 실리콘밸리 한인 스타트업 임성원 임프리메드 대표, 이학 더닷츠대표의 멘토링과 싱가포르 임팩트 투자자인 다니엘 롱(Daniel Long)과 테란스 탄(Terrance Tan) 올리브트리 공동창업자의 멘토링이 마련돼 글로벌 스타트업, 투자자 등을 실질적으로 만날 수 있는 소중한 경험을 제공한다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307162
포항,포항 비상 구미 ‘이차전지 육성거점센터’ 선정,일간경북신문 - 김재원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307022
포항,포항 출산힐링센터 ‘행복한 출산교실’,일간경북신문 - 김재원 기자,2023/05/24,"포항시 남구보건소 출산힐링센터에서는 지난달 ‘행복한 출산교실’을 시작으로 ‘베스트맘 육아교실’, ‘다문화가정 예비맘 교실’, ‘초보 할매·할배 육아교실’ 등 임산부의 건강과 출산, 육아를 위한 다양한 프로그램을 예약제로 운영하고 있다.
프로그램은 임산부를 대상으로 힐링요가, 태교 천연비누 만들기, 모유 수유 성공법과 신생아 관리 및 아기와 엄마가 함께 하는 키 쑥쑥 머리 똑똑 베이비 마사지, 그림책 놀이, 촉감놀이 등 다양한 주제로 진행된다.
또한 예비 조부모들을 위한 신생아 관리, 올바른 손자녀 양육법과 그림책 놀이법 교육을 통해 유익한 정보를 제공하며, 최근 들어 늘어나는 다문화가정 임신부 및 가임기 여성을 대상으로 바느질 태교, 신생아 관리 등을 교육한다.
이와 함께 남·북구보건소는 건강한 출산 장려 분위기 조성을 위해 임신을 준비하는 신혼부부를 대상으로 산전(임신초기 포함) 건강검진을 예약제로 실시하고 있으며, 여성에게는 풍진 항체 및 난소 기능 검사, 남성에게는 정액 검사 비용을 지원하고 있다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307015
포항,"포항, 낭만적인 불꽃과 ‘맛앤락 퐝스토랑’",일간경북신문 - 김재원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307012
포항,"포항, 새로운 번성 ‘인구정책’ 모색",일간경북신문 - 김재원 기자,2023/05/24,"포항시는 24일 포스코국제관 1층 국제회의장에서 ‘지방소멸시대, 지방의 새로운 번성을 향해’라는 주제로 인구정책 관련 심포지엄을 개최했다고 밝혔다.
이날 1부에서는 전영수 한양대 국제대학원 교수가 ‘지방소멸과 로컬리즘’을 주제로 위기에 맞설 지역사회의 발전전략을, 정석 서울시립대 도시공학과 교수가 ‘더 행복한 로컬’을 주제로 지역 한달살이와 일본의 사례에 대해 발표했다.
이어진 특강에서는 주부 작가이자 개그맨인 이정수 씨가 ‘가족에게 환영받고 있나요?’란 강의를 통해 저출산 시대 가족과 가정의 소중함을 전했다.
2부 패널토론에서는 이재원 포항학연구회장(포스텍 융합문명연구원 겸임교수)이 좌장을 맡아 김철규 한동대 총학생회장, 곽정원 위덕대 전 총학생회장, 최은주(40대, 초등 엄마) 씨, 정소윤(30대, 사회초년생) 씨가 참여해 각각 청년, 학부모의 시각에서 바라본 지방의 문제점과 바라는 점에 대한 열띤 토론을 펼쳤다.
정경원 자치행정실장은 “우리 사회의 주축을 이루고 있는 청년층과 사회초년생, 학부모의 실생활에서 필요하다고 생각되는 다양한 정책들이 인구를 끌어들이는 밑거름이 될 것”이라며, “오늘 제안된 정책 제안과 의견을 시정에 적극 반영하겠다”고 밝혔다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307011
포항,"포항국제불빛축제, 관람~ 귀가 ‘안전’에 총력",일간경북신문 - 김재원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307010
포항,"포항, 가장 사랑받는 브랜드 이차전지 선도 ‘대상’",일간경북신문 - 김재원 기자,2023/05/24,,http://www.newgbnews.com/news/view.php?idx=307009
포항,"포항, 태풍 북상 ‘인명피해 제로’ 추진",일간경북신문 - 김재원 기자,2023/05/23,"포항시는 태풍과 폭염 등 여름철 자연 재난으로부터 시민들의 안전을 지키기 위해 ‘인명피해 제로화’를 최우선 목표로 사전 대응을 강화하고 있다고 밝혔다.
시는 23일 재난안전대책본부 상황실에서 제2호 태풍 ‘마와르’ 북상 및 엘니뇨 대비 대책 회의를 개최했다.
이날 회의는 제2호 태풍 ‘마와르’가 북상함에 따라 선제적으로 태풍의 예상 진로와 기상 전망을 파악하고 발생 가능한 긴급 상황에 대비하기 위한 대책을 공유했다.
시의 13개 협력부서는 물론 농어촌공사, 포항지방해양수산청, 철강관리공단, POSCO 등 유관기관이 함께 참여해 분야별 대처계획을 논의하고, 피해 방지를 위해 총력을 기울이기로 했다.
또한 올여름 기상 전망을 공유하고 엘니뇨 현상으로 인한 폭염·폭우 등 각종 재난에 긴밀하게 대처할 방안에 대해 집중적으로 논의했다.
시는 지난 힌남노 태풍 피해 지역을 중심으로 복구와 피해 재발 방지 사업에 총력을 기울여 왔으며, 신속한 상황관리와 응급대처, 주민대피를 위한 사전 대비와 훈련을 실시하는 등 재난에 대비해 사각지대가 발생하지 않도록 촘촘한 안전망을 구축해오고 있다.
산사태 및 급경사지, 둔치주차장, 침수 우려 도로 등 인명피해 위험지역에 대한 지속적인 순찰 활동과 안전 점검을 대대적으로 강화하고, 인명피해 우려 지역 사전통제 기준 마련 및 주민대피계획 수립 후 주민대피계획서에 반영해 신속한 대피가 가능하도록 준비하는 한편 재난 상황을 대비한 상황관리와 대피 훈련도 실시할 계획이다. 이와 함께 기존에 지정된 인명피해 우려 지역 50여 곳의 관리강화를 비롯해 침수 취약 시설 17곳, 산지 태양광 1곳, 해안시설 1곳, 시특법시설 3곳, 산사태 우려 지역 3곳을 추가했다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=306843
포항,무단 방치 체납 차량 정리기간,일간경북신문 - 김재원 기자,2023/05/23,"포항시는 장기간 방치된 차량의 체납액 징수 및 체납 차량 발생의 사전 예방을 위해 5월부터 7월까지를 특별 정리 기간으로 설정하고, 체납 차량을 일괄 공매할 계획이라고 밝혔다.
공매 차량 보관소 입고 후부터는 자동차세 및 과태료(자동차손해배상보장법 위반, 검사 지연)가 부과되지 않아 방치 차량들의 납세 부담을 덜어주는 효과도 있다. 또한 시는 국세 및 지방세, 저당 등 배분 순위에서 밀려 강제처분까지 이뤄지지 않아 처분에 어려움을 겪는 세외수입 체납자의 압류 자동차를 대상으로 공매제도도 적극적으로 추진한다고 밝혔다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=306841
포항,"포항·산학관, 이차전지 전문 인재 양성 ‘속도’",일간경북신문 - 김재원 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306839
포항,‘화려한 쇼’ 포항국제불빛축제 안전점검 ‘꼼꼼 또 꼼꼼’,일간경북신문 - 김재원 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306836
포항,"최정우, 인도 JSW사와 친환경 철강사업 협력",일간경북신문 - 김재원 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306794
포항,"포스코, 국회·정부·학계와 저출산 해결 나섰다",일간경북신문 - 김재원 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306792
포항,포항에 ‘귀어귀촌 거점지원센터’ 전국 최초 문 연다,일간경북신문 - 김재원 기자,2023/05/22,,http://www.newgbnews.com/news/view.php?idx=306732
포항,불빛축제 보고 우수 농특산물도 만나보세요,일간경북신문 - 김재원 기자,2023/05/22,,http://www.newgbnews.com/news/view.php?idx=306722
포항,전국 최대 규모 소비 촉진 페스티벌 열린다,일간경북신문 - 김재원 기자,2023/05/22,,http://www.newgbnews.com/news/view.php?idx=306721
