지역명,기사제목,기자이름,날짜,내용,링크
예천,예천스타디움서 KTFL 전국실업육상경기,일간경북신문 - 금인욱 기자,2023/05/23,"예천군 예천스타디움에서는 전국 실업팀 육상 선수들이 한 자리에 모여 함께 땀 흘릴『2023 예천 KTFL 전국실업육상경기대회』가 23일부터 25일까지 3일간 개최된다.
한국실업육상연맹이 주최하는 이번 대회는 보름전 막을 내린 제51회 KBS배 전국육상경기대회에 이어 5월에 열리는 두 번째 전국 규모 육상대회로 전국 실업팀에 소속된 선수단 800명이 예천을 찾아 정상급 기량을 뽐내며 최고의 성적을 올리기 위해 선의의 경쟁을 펼칠 것으로 보인다.
특히 이번 대회는 우수한 기량을 가진 성인 선수들이 출전하는 만큼 중·고 선수들이 펼치는 레이스와는 또 다른 육상의 박진감 넘치는 매력을 느낄 수 있을 것으로 보이며, 5월에만 전국규모의 육상대회가 연이어 개최됨에 따라 대회 참가 선수단의 방문으로 지역경기 활성화에 크게 기여할 것으로 기대된다.
김도윤 체육사업소장은 “올해 들어 다섯번째 육상대회이자, 네 번째 전국규모 육상대회를 치르게 되었다.”며 “이러한 경험을 토대로 다음달 열리는 제20회 예천아시아U20육상경기선수권대회도 성공적으로 개최 할 수 있도록 마지막 담금질에 최선을 다하겠다.”고 밝혔다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306863
예천,"예천, 농촌 신활력 플러스 추진 ‘순항 중’",일간경북신문 - 금인욱 기자,2023/05/23,,http://www.newgbnews.com/news/view.php?idx=306856
예천,“금연 홍보물 사진 찍어 올리면 선물 팡팡”,일간경북신문 - 금인욱 기자,2023/05/22,"예천군은 25일~31일까지 세계 금연의 날을 맞아 걷기 모바일 앱 ‘워크온(WalkOn)’을 이용한 ‘금연 홍보 걷기 챌린지’를 운영한다.
참여 방법은 워크온에서 ‘예천군 뚜벅이’ 커뮤니티 가입 후 챌린지를 예약하면 누구나 참여할 수 있으며 7일 동안 총 53,100보를 달성하고 금연 홍보 배너, 안내판, 스티커 등 금연 홍보물을 사진으로 찍어 챌린지 게시판에 올리면 된다.
군은 생활 속 걷기운동 실천을 유도하고 금연 환경을 조성하기 위해 걸음 수를 달성하고 홍보물 사진을 게시한 후 응모하기를 완료한 참가자 중 추첨을 통해 50명에게 휴대폰 고속 무선 충전기를 제공할 계획이다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306661
예천,"예천, 도란도란 토크 콘서트",일간경북신문 - 금인욱 기자,2023/05/22,"예천군은 지난 20일 유천국사골마을에서 모아엘가에듀파크 주민 대상으로 주민들과 함께하는 ‘도란도란 토크 콘서트’를 개최했다.
‘도란도란 토크 콘서트’는 10만 자족도시 조기 건설의 밑거름으로 삼기 위해 공동체 활성화 사업을 신청한 단지를 대상으로 진행된다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306660
예천,아이 낳고 기르기 좋은 ‘예천’,일간경북신문 - 금인욱 기자,2023/05/21,"예천군은 출산가정의 경제적 부담을 덜어주고 출산 장려 분위기를 조성하고자 다양한 출산 지원사업을 펼치고 있어 눈에 띈다.
주요 사업으로 출산장려금과 출생건강보험료, 출산축하금을 지원하고 있으며 출산장려금의 경우 첫째아 10만 원, 둘째아 20만 원, 셋째아 30만 원, 넷째아 이상 50만 원 등 2년간 출생순위에 따라 매월 차등 지급한다.
출생건강보험료는 셋째아 이상 출산가정과 첫째아 이상 출산한 다문화 가정, 두 자녀를 둔 가정에서 출생아를 입양하면 1인당 매월 약 3만 원을 5년간 지원하며 장애발생‧입원‧진료‧각종 사고 등을 보장한다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306542
예천,예천 “구제역 꼼짝 마” 긴급 백신접종,일간경북신문 - 금인욱 기자,2023/05/21,"예천군은 지난 10일 충북 청주시와 증평군에서 구제역이 발생함에 따라 유입방지를 위해 우제류 사육농가를 대상으로 긴급 백신 추가접종을 추진하는 등 차단방역에 총력을 기울이고 있다.
이번 긴급 백신접종은 지난 20일까지 관내 소·돼지·염소 사육농가 1,535호 90,256두를 대상으로 실시하며 백신은 전 농가에 무상으로 공급된다.
고령 및 50두 미만 소규모 농가는 예방접종요원을 통해 접종을 지원하고 50두 이상 대규모 농가는 자가접종하면 된다.
긴급 백신접종을 불이행할 경우 1,000만 원 이하 과태료 처분과 함께 살처분 보상금도 100% 감액 지급할 방침이다.
뿐만 아니라 축산차량 소독을 위한 거점소독시설을 24시간 운영하고 우제류 사육농가에 생석회와 소독약품을 추가로 공급하고 전화 예찰을 강화한다.
김경보 축산과장은 “구제역을 예방하기 위해서는 백신접종 및 농장 내외부 소독, 사람·차량 통제가 가장 중요하므로 축산 농가의 적극적인 관심과 협조를 부탁드리며 철저한 방역관리로 구제역 차단방역에 최선을 다하겠다.”고 말했다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306541
예천,"예천군의회, 상반기 주요 사업장 현지 확인",일간경북신문 - 금인욱 기자,2023/05/18,"예천군의회는 18일 의회 본회의장에서 제264회 예천군의회 임시회를 개회하고 오는 26일까지 9일간의 의사일정에 들어갔다.
이날 제1차 본회의는 김홍년 부의장 주재로 진행됐으며 2023년도 상반기 주요 사업장 현지 확인 계획안을 의결하고 예천군수가 제출한 「예천군 지방공무원 여비 조례 일부개정조례안」 등 4건의 재․개정 조례를 심의 의결했다.
아울러, 예천군의회는 19일 호명면 신도시 패밀리파크 조성사업부터 24일 예천읍 개심사지 오층석탑 배수로 및 주변 정비사업까지 4일간 주요 사업장 17곳을 방문해 예산 투입의 적정성과 사업 시행의 효율성 검토를 하고 집행상 문제점 등을 점검할 예정이다. 금인욱기자",http://www.newgbnews.com/news/view.php?idx=306376
예천,찾아가는 치매 예방교육 ‘호응’,일간경북신문 - 금인욱 기자,2023/05/18,"예천군은 18일 예천군노인복지관 이용자 50여명을 대상으로 ‘찾아가는 치매 예방교육’을 실시했다.
이번 교육은 치매에 대한 올바른 정보를 제공하고 예방 실천 강화 및 조기 발견을 위해 마련했으며 특히, 치매안심센터의 사업과 이용을 안내하고 조기검진, 치매 극복 체조 등도 진행해 큰 호응을 얻었다. 한편, 예천군 보건소 치매안심센터는 만 60세 이상 정상군과 고위험군을 대상으로 인지강화, 치매 예방교실 등 다양한 사업을 운영하며 ‘치매 걱정이 없는 행복한 예천’을 만들기 위해 노력하고 있다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306344
예천,"예천군청 조수빈 , 양궁 여자개인전 ‘우승’",일간경북신문 - 금인욱 기자,2023/05/17,,http://www.newgbnews.com/news/view.php?idx=306209
예천,"교통사고 안 내고, 안 당하기",일간경북신문 - 금인욱 기자,2023/05/16,"예천군은 18일 오후 4시 예천군문화회관에서 교통사고 분석 전문가인 한문철 변호사를 초빙해 ‘교통사고 안 내고, 안 당하기’라는 주제로 제58회 예천군민아카데미를 개최한다.
이번 아카데미에서 한문철 변호사는 차량․보행자․음주운전 사고 등 다양한 형태의 블랙박스 사고 영상을 보며 실제 사례로 안전한 교통 법규 준수 필요성과 사고 예방법 등을 청중에게 설명할 예정이다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306022
예천,"“조상 땅 찾기, 온라인으로 간편 신청”",일간경북신문 - 금인욱 기자,2023/05/16,"예천군은 그동안 직접 방문으로만 신청 가능했던 조상 땅 찾기 서비스를 온라인 신청으로 확대 시행한다.
조상 땅 찾기는 불의의 사고 등으로 사망한 가족의 소유 토지를 알 수 없을 때 상속인에게 해당 토지의 소재를 알려주는 제도로 기존에는 상속 여부를 증명하는 서류를 지참해 군청을 직접 방문해야 하는 불편함이 있었다.
이에 군은 민원인들에게 편의를 제공하기 위해 온라인 신청 서비스를 확대 시행하게 됐으며 브이월드(vworld.kr), 정부24(gov.kr), 국가공간정보포털(nsdi.go.kr)에서 공동인증서로 본인인증 후 신청하면 된다.
서비스 신청 자격은 2008년 1월 1일 이후 사망자의 부모, 배우자, 자녀 등 상속인으로 상속인 여부 판단을 위해 지적전산자료 조회 등을 거쳐 3일 이내 온라인으로 열람 및 출력할 수 있다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=306017
예천,"예천, 경북도 시군평가 ‘우수기관’",일간경북신문 - 금인욱 기자,2023/05/15,"상사업비 8천 포상금 1천만원
예천군은 경북도 ‘2022년 시군평가’에서 우수기관에 선정돼 상사업비 8천만 원과 포상금 1천만 원을 확보했다.
경북도 시군평가는「정부업무평가 기본법」에 따른 정부합동평가 지표와 자체 개발한 도정 역점시책에 대해 23개 시군을 대상으로 1년 단위로 종합 평가하며 올해는 정량지표 78개와 정성지표 20개로 구분해 평가했다.
정량지표는 시군별로 설정된 목표 값을 달성해야 하고, 정성지표는 정부합동평가 결과 우수사례로 인용 실적에 따라 점수를 부여해 최종 합산한 점수로 순위를 결정했다.
군은 부단체장 주재로 정기적인 실적 보고회를 개최하고 부진한 지표에 대한 문제점을 분석하여 꾸준하게 관리했으며 특히, 정성지표 우수사례 발굴을 위해 전문 컨설팅을 진행하는 등 정성평가에서 높은 평가를 받아 ‘우수상’을 수상하는 쾌거를 이뤘다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=305884
예천,"예천 농특산물, 미국 소비자 입맛 공략",일간경북신문 - 금인욱 기자,2023/05/15,,http://www.newgbnews.com/news/view.php?idx=305882
예천,"예천, 개인지방소득세 신고 도움창구",일간경북신문 - 금인욱 기자,2023/05/15,"예천군은 오는 22~26일까지 영주세무서 예천군청 출장소에서 개인지방소득세 신고 도움창구를 운영한다.
이자, 배당, 사업, 근로, 연금 등 2022년 귀속 종합소득이 있는 납세의무자는 오는 31일까지 통상적으로 모바일 또는 세무서에 신고․납부해야하는데 신고에 어려움을 겪는 65세 이상 고령자와 장애인에 한해 편의 제공 차원에서 도움창구를 운영하게 됐다.
그 외 대상자는 직접 창구를 방문하거나 세무대리인 등을 통해 별도로 신고․납부해야하며 홉텍스에서 종합소득세 신고한 뒤 위택스로 연계해 편리하게 개인지방소득세를 신고․납부할 수 있다.
또한, 단순경비율 적용 소규모 사업자, 분리과세 주택임대 소득자 등 모두채움신고 대상자는 국세청에서 신고유협ㄹ로 발송한 사전 안내문에 따라 ARS, 홈텍스 등 편리하게 신고 가능하다.
재무과장은 “개인지방소득세 신고․납부 마지막 날은 인터넷과 모바일 위택스 접속이 어려울 수 있으니 되도록 미리 신고해 주시길 바란다.”며 “납세자의 불편을 최소화하기 위해 사전에 홍보하고 적기에 고지하는 등 적극 세정을 펼치겠다.”고 말했다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=305881
예천,예천 “청소년 음주·흡연 안돼요”,일간경북신문 - 금인욱 기자,2023/05/14,,http://www.newgbnews.com/news/view.php?idx=305701
예천,"예천, 삼강주막 생생 나들이 공연",일간경북신문 - 금인욱 기자,2023/05/11,,http://www.newgbnews.com/news/view.php?idx=305552
예천,"예천, 탄소중립 실천 SNS인증 이벤트",일간경북신문 - 금인욱 기자,2023/05/10,"예천군은 오는 31일까지 ‘예천군지속가능발전협의회와 함께하는 탄소중립 실천 SNS인증 이벤트’를 실시 한다고 10일 밝혔다.
이번 이벤트는 예천군지속가능발전협의회 후원을 받아 생활 속 다양한 탄소중립 실천 사례를 공유하고 참여를 유도해 실천문화를 확산시키고자 기획된 것으로 전 국민 누구나 참여할 수 있다.
참여 방법은 다회용 컵 사용, 장바구니 이용, 재활용품 라벨 제거, 사용하지 않는 가전제품 콘센트 뽑기 등의 탄소중립 실천 행동 인증사진을 찍어 네이버 밴드 ‘함께해요! 클린예천!’ 가입 후 사진 설명과 함께 올리면 된다.
이벤트 참여자 중 추첨을 통해 80명에게 ‘예천장터’ 잡곡 선물세트를 제공할 예정이며 당첨자 발표는 오는 6월 5일 ‘함께해요! 클린예천!’밴드에 공지할 예정이다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=305409
예천,"예천, 행정혁신 MZ세대 공무원이 앞장",일간경북신문 - 금인욱 기자,2023/05/10,"예천군은 10일 군청 중회의실에서 ‘2023년 예천군 혁신 주니어보드 발대식’을 갖고 본격적인 활동에 들어갔다.
주니어보드란 민간 기업에서 중대한 정책 결정에 앞서 보완할 사항을 젊은 실무자들에게 제안하고 토의를 통해 더 나은 방향을 제시하는 중요 의사결정기구로 활용하는 제도다.
이에 예천군은 정책개발과 조직문화 혁신을 위해 지난해부터 젊은 공직자를 중심으로 혁신 주니어보드를 운영하고 있다. 올해도 근무 경력 10년 미만 7급 이하의 MZ세대 공직자를 대상으로 공개 모집해 5개 팀, 27명을 구성했다.
이날 발대식을 시작으로 8월까지 지역 현안을 해결하기 위해 창의적인 정책발굴과 일하는 방식 및 조직문화 개선과 다양한 혁신 아이디어를 제안하는 활동은 물론 군정의 주요 의사결정과정에 참여함으로써 새로운 바람을 불어넣는 다양한 활동을 할 계획이다.
또한, 현장 조사와 원인분석, 벤치마킹 활동을 통해 혁신적인 해결방안을 제안한다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=305408
예천,예천 “개인정보 보호 함께해요”,일간경북신문 - 금인욱 기자,2023/05/09,"예천군은 12일까지 개인정보를 처리하는 관내 사업장을 대상으로 개인정보 보호 캠페인을 진행한다.
이번 캠페인은 개인정보에 대한 중요성을 알리고 개인정보 유출에 대한 경각심을 고취하기 위해 △CCTV 운영 시 가이드라인 준수 여부 △법령상 근거 없는 개인정보 수집 여부 △개인정보 수집 시 안전성 확보 조치 여부 확인 등 홍보 및 계도 활동을 할 계획이다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=305238
예천,지방세 성실 200명 유공납세자 법인 2곳 선정,일간경북신문 - 금인욱 기자,2023/05/09,,http://www.newgbnews.com/news/view.php?idx=305236
