지역명,기사제목,기자이름,날짜,내용,링크
의성,의성 ‘시책 평가’ 선제 대응·협조체계 구축,일간경북신문 - 박효명 기자,2023/05/21,"의성군은 지난 18일 군청 대회의실에서 김주수 군수 주재로 23명의 간부 공무원이 참석한 가운데 2023년 시책평가 대응계획 보고회를 개최했다고 밝혔다.
시책평가는 중앙부처 및 대외기관 등이 시행하는 평가사업으로, 군은 전수조사를 통해 104건의 평가를 확정하고 수상실적 제고를 위해 전략적으로 대비하고 있다. 군은 지난해 총 65건의 수상(중앙부처 23, 경북도 39, 기타 3)을 기록했으며, 전년 대비 수상 13건 증가 등 최근 4년간 지속적 증가세를 보여 대외 평가에 강한 면모를 보이고 있다.
이날 시책평가 대응계획 보고회에서는 2023년 주요 시책평가 방향성에 대해 보고하고, 부서별 평가기준 및 평가항목을 분석해 추진상 문제점과 개선방안에 대해 집중적으로 논의했다.
또 각종 통계지표를 포함해 전국적으로 등급이 공개되는 평가에 대한 실적향상 방안을 함께 모색했다.
한편 군은 전반적 평가실적 제고를 위해 ‘2023년 시책평가 대응계획’을 수립했으며, 추진상황을 분기별로 점검하고 향후 평가에 대비해 적극적인 평가 응모와 부서간 협조체계를 구축하여 선제적으로 대응할 방침이다. 의성군수는 “대외적으로 시행되는 기관평가는 객관적이고 공신력 있는 평가로, 군정 신뢰도를 높이고 경쟁력을 강화할 수 있는 기회이다”고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306568
의성,의성 ‘상생협력상가’ 지역경제 활성 ↑,일간경북신문 - 박효명 기자,2023/05/18,"의성군은 지역경제활성화를 유도하기 위한 의성읍 도동리 도시재생 뉴딜사업의 주요거점시설인 상생협력상가(백의만족)를 시행한다.
의성읍 도동리 전통시장 일원의 노후된 건축물에 총사업비 208백만원을 투입하여 연면적 64.29㎡규모로 리모델링, 올해 8월 준공을 목표로 추진중에 있다. 해당시설은 공사 준공 후 의성도동마을관리사회적협동조합(청년마을계획단)에서 시범운영을 실시하여 2024년부터 정식 운영할 계획이다.
한편, 김주수 의성군수는 “건설근로자 및 농촌근로자 등의 1인 가구가 늘어나고 있는 시대에 그들 수요에 발맞추어 코인빨래방을 고려하였다. 이로 인한 주변 상권 활성화뿐만 아니라 지역주민의 커뮤니티공간으로도 활성화될 수 있도록 최선을 다하겠다”라고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306390
의성,"의성, 내년 신재생에너지 융복합지원 공모 준비",일간경북신문 - 박효명 기자,2023/05/18,"의성군이 2024년 신재생에너지 융복합지원 공모사업 준비를 위해 관내 6개면(비안ㆍ구천ㆍ단밀ㆍ신평ㆍ안평ㆍ안사면) 주민을 대상으로 사업신청서를 오는 6월 7일까지 접수한다고 밝혔다.
한국에너지공단 주관 공모사업인 신재생에너지 융복합지원 사업은 주택과 건물에 태양광, 태양열, 지열 등을 보급하는 사업으로 매년 익년도 사업을 공모로 선정하여 국비를 지원하며, 의성군은 2021년부터 연속 3년 공모에 선정되어 사업을 추진하고 있다.
2020년에 수립한 ‘의성군 전지역 신재생에너지 보급확대 계획’에 따라 2021년 다인면을 비롯한 3개면, 2022년 의성읍을 비롯한 4개 읍면, 2023년 사곡면을 비롯한 5개 면에 사업을 시행하고 있는 군은 4차 년도인 내년에는 비안면을 비롯한 6개 면을 대상으로 사업신청서를 접수받아 공모사업에 도전하고자 한다.
또한, 해당 지역의 주민은 본인 소유의 건물이 등기가 되어 있는지 확인하고 관할 면사무소를 방문하여 신청할 수 있으며, 신청에 필요한 자세한 사항은 의성군 홈페이지 공지사항을 참고하면 된다.
기 보급된 지역의 경우 주택용 3kw 태양광 설치시 전기요금 월 5만원이 월 1만원 가량으로 줄어 에너지비용 절감에 혜택을 받고 있다.
의성군수는 “공모사업을 착실히 준비해 내년도 사업에도 꼭 선정될 수 있도록 노력해 달라.”라며 부서에 당부하고, 아울러 사업을 희망하는 주민이 신청 기간을 놓치지 않도록 홍보에도 최선을 다해줄 것을 당부했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306386
의성,"의성, 퍼실리테이터 20명 역량 강화",일간경북신문 - 박효명 기자,2023/05/17,"의성군은 오는 22일부터 6월 3일까지 행복의성지원센터에서 주민 자치 촉진자로 양성된 퍼실리테이터 중 20명을 대상으로 역량 강화 교육을 실시한다.
이번 교육은 읍면 또는 마을 복지계획 수립 시 지원 인력의 역량 강화를 위한 것으로, 교육과정은 ▲행복마을자치사업의 이해 및 퍼실리테이터의 역할 ▲마을공동체 및 지역 복지정책의 이해 ▲의사소통과 집단 상호작용 ▲마을 복지계획의 개관 및 실재 등을 다룰 예정이다. 교육을 수료한 참가자들은 전문 자격시험을 통해 자격증을 취득할 수 있으며, 자격증을 취득한 후에는 장단기 읍면 또는 마을 복지계획 수립 시 활동할 수 있다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306184
의성,"의성, 산불확산 방지 ‘예방숲가꾸기’",일간경북신문 - 박효명 기자,2023/05/17,"의성군은 5~6월 간 의성읍 업리 산22 외 11필지 130ha에 대하여 산불 예방 및 산불 확산 방지를 위한 산불예방 숲가꾸기 사업을 추진한다.
산불예방 숲가꾸기는 밀도가 높은 침엽수림을 중심으로 산불위험 요소 제거를 통해 산불 발생을 사전에 예방하고 산불 발생 시에도 그 피해를 줄이기 위해 실시하는 작업이다.
이번 사업은 산림청 산불연료지도 자료에 따른 산불 위험도를 고려하여, 침엽수림 또는 침엽수·활엽수 혼효림 임야 중 농지·도로·민가와 연접한 필지를 위주로 시행한다.
또한 산불예방 숲가꾸기 사업은 금년도 하반기뿐만 아니라 앞으로도 지속적으로 숲가꾸기사업을 지속적으로 추진할 예정이며, 사업 대상지 모집·조사도 상시로 진행하고 있으므로 숲가꾸기를 희망하는 산주들은 방문, 전화, 우편으로 신청가능하다.
김주수 의성군수는 “산불에 취약한 숲을 사전에 파악해 미리 관리하는 것이 산불예방에 최선이다.”라고 말했다.
또한, “많은 의성군민들께서도 산림환경 조성 및 보호에 함께해 주시는 만큼, 의성군에서도 건강한 산림자원 조성에 노력하겠다.”고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306180
의성,"BHC, 의성마늘 매년 500톤 5년간 구매",일간경북신문 - 박효명 기자,2023/05/17,,http://www.newgbnews.com/news/view.php?idx=306178
의성,"의성, 블로그 기자단 발대식",일간경북신문 - 박효명 기자,2023/05/16,"의성군은 15일 청년 인큐베이팅 공간에서 ‘제4기 의성군 블로그 기자단 발대식’을 개최했다.
이날 발대식은‘함께한 오늘, 변화하는 의성’이라는 슬로건 아래 1부 본행사와 2부 부대행사로 이루어졌고, 특히 2부에서는 전문강사가 SNS 운영 노하우를 전수하는 알찬 블로그 운영 강연이 진행되었다.
의성군 블로그 기자단은 2017년에 시작되어 지금까지 꾸준히 의성군을 홍보해왔으며, 기자단의 원고가 네이버 메인, 한국관광공사 홈페이지에 노출되는 등 의성군의 소식을 전국에 알리는 소통창구로 발돋움했다.
지난 4월 공개모집을 통해 전국에서 다양한 직업을 가진 20명이 선발됐으며, 향후 2년 동안 의성의 관광명소, 정책 등을 취재하여 의성군을 널리 홍보하게 된다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306055
의성,의성 사촌마을서 생생문화재사업 ‘출발’,일간경북신문 - 박효명 기자,2023/05/16,"의성군은 2023년 생생문화재 사업을 지난 13일 점곡면 사촌마을에서 첫 회를 시작으로 오는 11월까지 운영한다고 밝혔다.
생생문화재 사업은 문화재청 공모사업으로 지난 2017년부터 7년 연속 선정되었으며 서애 류성룡, 김사원 등 사촌마을 출신 인물과 관련된 만취당(보물 제1825호), 사촌리 가로숲(천연기념물 제405호), 의성의병기념관 등 사촌마을을 거닐며 다양한 체험과 미션을 통해 지역 문화재 가치와 의미를 재발견하는 문화재 향유 프로그램으로 의성군이 주최하고 제월아트컴퍼니에서 주관한다.
한편, 올해 첫 프로그램인 ‘생생의 문앞에서 서애 류성룡을 만나다’ (5~9월, 총4회)에서는 문화해설사와 함께하는 사촌마을 이야기를 바탕으로 의병들의 호소문인 ‘창의문’ 작성, 전각(도장)만들기 등 의병 퍼포먼스 체험을 진행하였다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=306049
의성,‘의성眞쌀’ 경북 우수브랜드 쌀 선정,일간경북신문 - 박효명 기자,2023/05/16,,http://www.newgbnews.com/news/view.php?idx=306047
의성,"의성, 경북도 시군평가 2연속 ‘최우수’",일간경북신문 - 박효명 기자,2023/05/15,"의성군은 경북도가 시행한 2023년(’22년 실적) 시군평가에서 ‘최우수상’을 수상하며, 2년 연속 군부 1위와 함께 2010년부터 올해까지 13년 연속 수상이라는 기록적인 성과를 거뒀다.
시군평가란 지자체 합동평가의 일환으로 지방자치단체에서 수행하는 국가 주요 시책 등 추진 실적에 대해 중앙부처가 합동으로 17개 시도를 평가하고, 시군구 실적에 대해서는 도 역점시책을 포함하여 도에서 실시하는 평가이다. 지자체 모든 영역의 행정역량을 판단하는 만큼 전 관·과·소, 읍·면이 매진하는 중요한 평가이다. 지난해는 98개 지표를 통해 시군의 행정역량을 진단했으며, 군은 78개 정량지표 중 90%의 높은 달성률을 기록하며 군부 1위의 뛰어난 성과를 거두었다. 특히 복지분야와 농업분야에서 월등히 우수한 면모를 보였다.
의성군은 지난 평가지표를 되돌아보고 부진사유를 세밀하게 분석해 문제점을 개선하였으며, 매월 실적점검, 다부서 협업, 추진상황 보고회 개최 등을 통해 전력을 다하였다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305920
의성,"의성, 다자녀 다정다감 가족캠프 ‘호응’",일간경북신문 - 박효명 기자,2023/05/15,"의성군은 지난 13일 의성군 춘산면에 있는 빙계얼음골 야영장에서 다자녀가정을 대상으로 1박 2일 동안 다자녀 다정다감 가족캠프를 운영하였다.
다자녀 다정다감 가족캠프는 가족과 함께하는 시간을 통해 가족의 소중함을 인식하고 긍정적인 가족관계를 형성하기 위해 의성군 가족센터에서 주관하였으며, 관내 다자녀 가정 17가족, 74명이 참가하였다. 캠프에 참여한 가족들은 명랑운동회, 가족 피크닉, 가족 미션수행 등 다양한 프로그램을 통해 서로 교감하는 시간을 가졌으며 의성군에서 추진하고 있는 다자녀 지원정책을 공유했다.
군은 이외에도 다자녀 가정지원을 위해 세자녀 이상 가족진료비지원, 다자녀 장학금 지원, 다자녀 및 다문화가정 첫돌사진 촬영권지원, 다자녀 및 다문화가정 출산육아용품 지원 등 여러 가지 다자녀 지원사업들을 실시하고 있다.
의성군수는“출산가정의 육아 환경을 개선, 아이낳고 키우기 좋은 의성군을 만들기 위해 다양한 저출산극복 정책을 발굴해 나가겠다.”고 했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305917
의성,의성 안계 위천변서 ‘트로트 향연’ 펼쳤다,일간경북신문 - 박효명 기자,2023/05/15,"대한민국 힐링콘서트
설운도·강태풍 등 총출동
의성군은 지난 13일 토요일 저녁 7시부터 3시간 동안 안계 위천변 특설무대에서 개최한 OBS 경인 TV 대표 프로그램 “대한민국 힐링콘서트” 방송 녹화를 3천여 명의 관중들이 운집한 가운데 성황리에 마쳤다고 밝혔다.
이번 공연은 1년 365일 활력 넘치는 행복 의성 분위기 조성을 위해 트로트 가수 이정용, 허찬미의 사회로 인기 트로트 가수 설운도를 비롯해, 김수희, 김성환, 서지오, 지원이, 조정민, 문희옥, 별사랑, 신인선, 전유진, 강태풍, 김양, 강설민, 레오, 신명근 등 베테랑 가수에서부터 신인가수에 이르기까지 국내에서 활발한 활동을 펼치고 있는 트로트 가수들이 총출동했던 그야말로 트로트 가요 축제의 장을 펼쳤다고 밝혔다.
특히, 마지막 순서로 출연한 대모 김수희의 무대에서는 ‘애모’, ‘정거장’, ‘남행열차’ 등 국민가요를 현장에 찾아주신 관중이 함께 떼창하고 즐겨주어 가슴 뭉클한 광경을 연출해 냈다.
아울러 의성 인근 예천 출신 배우 겸 가수인 정일모도 고향 가까운 곳에서 멋진 무대를 선보였으며, 미스트롯 2 출신 전유진은 전국 각지에서 그녀를 응원하는 수많은 팬들이 모여 행사를 즐기러 온 수많은 군민들에게 새로운 볼거리를 제공했다.
또한 이날 행사는 경찰, 소방 등 유관기관과의 유기적인 협력을 바탕으로 한 사전 안전 점검을 통해 단 한 건의 안전사고도 발생하지 않았다.
한편, 김주수 의성군수는 “앞으로도 동·서부지역의 문화 불균형 해소 및 의성군 지역민의 삶에 조금이나마 활력소를 제공해 드릴 수 있는 다양하고 내실 있는 문화공연을 개최하겠다”라고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305913
의성,의성군 농업·산업발전 연구회 본격 활동,일간경북신문 - 박효명 기자,2023/05/15,"의성군의회 의원 연구단체 의성군 농업․산업발전 연구회는 지난 12일 용역 착수보고회 및 토론회를 개최하고 본격적인 연구단체 활동에 들어갔다.
의원연구단체는 의성군의회 의원들이 소속 상임위원회와 별도로 관심있는 분야에 연구를 목적으로 구성하는 단체이며 이날 착수보고회에서는 연구내용에 대한 보고 청취 후 향후 추진계획 등을 검토하였다.
이번 토론회는 쌀소비 감소로 인한 쌀 재고 과잉문제, 벼 대체작물 발굴, 쌀 가공식품 발굴, 경축순환농업 방안에 대해 연구하고 토론하고자 마련되었으며 토론회에는 연구단체 회원, 농협, RPC 대표, 브랜드쌀단지별 회장단 등 약 20여명이 발제 및 토론자로 참석했다.박효명기자",http://www.newgbnews.com/news/view.php?idx=305873
의성,"의성, 도시기반시설 확충사업 원활 추진",일간경북신문 - 박효명 기자,2023/05/14,"의성군은 주민들이 안전하고 편리한 도시공간을 마련하기 위하여 1회 추경 예산 11억을 추가 확보해 도시기반시설 확충사업을 원활히 추진중에 있다고 밝혔다.
한편, 의성군은 우선 주요 도시계획도로 사업 중 의성읍 도시계획도로개설 2개소(도동리, 철파리)에 대해 추가예산 편성으로 현재 정상 추진중에 있으며 조속히 시행하여 2개소 모두 금년 내 준공 예정이며, 의성읍 도서리 교육청 삼거리 일원에 교통체계개선을 위한 회전교차로 사업도 7월 중 준공을 앞두고 있어 공사가 완료되면 교통소통 원활으로 주민들의 편익 증진을 기대하고 있다.
또한 주차난 해소를 위해 주차환경개선사업으로 의성읍 중리리, 다인면 서릉리에 대해 주차장 부지를 확보 완료하고 실시설계 용역을 추진중에 있으며 금년 내 기시행 중인 3개소와 더불어 총 5개소(94면)의 공영주차장 사업을 완료하여 쾌적한 주차환경을 조성토록 노력중에 있다.
이에 김주수 의성군수는 “현재 추진 중인 도시계획도로와 공영주차장 사업을 차질 없이 추진해 금년 내 완료하여 군민들의 삶의 질 향상에 최선을 다해 살기 좋은 의성을 만들어 갈 것”이라고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305744
의성,"의성, 세포배양 장치 산업화 힘쓴다",일간경북신문 - 박효명 기자,2023/05/14,,http://www.newgbnews.com/news/view.php?idx=305741
의성,"의성, 재해업무자 재난대응역랑 강화",일간경북신문 - 박효명 기자,2023/05/11,"의성군은 10일 14시 군청 영상회의실에서 재해업무자 재난대응역량강화를 위한 재해대비 도상 훈련을 실시했다. 이번 훈련에서는 13개 협업기능반 실무자 23명이 참여하여 태풍으로 인한 극한 강우(시우량100㎜이상) 상황을 부여하고, 초기대응부터 상황판단회의, 침수우려지역 주민사전대피, 피해조사, 피해복구 및 이재민 지원까지 재해 시나리오에 따라 부서별 역할과 협조체계를 점검했다.
김주수 의성군수는 “도상훈련을 통해 예상되는 위험을 사전에 제거하고, 실무자의 역량을 강화하여 재난 발생시 주민불편이 최소화되도록 최선을 다하겠다.”라고 말했다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305594
의성,"의성, 지역안전지수 향상 컨설팅 선정",일간경북신문 - 박효명 기자,2023/05/11,"의성군은 행정안전부 주관으로 실시하는 지역안전지수 향상 컨설팅 지자체 중 경북 유일하게 선정되었다고 밝혔다.
행안부는 지난 2015년부터 안전사고 사망자 감축을 위해 전국 지자체의 안전수준을 나타내는‘지역안전지수’를 매년 12월 공개하고, 지자체장의 군민 안전확보 개선 의지 및 관심도가 높은 지자체를 대상으로 전문 컨설팅을 지원하고 있다.
올해 컨설팅 공모에는 1차 서면심사, 2차 지자체 발표 평가에 의거 심사를 거쳐 20개의 자체가 선정됬으며, 의성군은 지역안전지수 6개 분야 중 가장 취약한 화재분야 컨설팅을 지원받게 됬다. 다양한 안전관련 통계를 활용하여 지역의 안전 취약요인을 체계적으로 분석하여 지역 특성에 맞는 신규사업을 적극 발굴할 수 있도록 국립재난안전연구원, 전문가를 통해 원인분석과 개선사업을 적극 추진할 방침이다.
또한 지표분석 결과를 토대로 화재 예방 개선사업 유형 및 최적사업 등을 최종 발굴하여, 현재 추진 중인 지역안전지수 개선 세부추진계획에도 반영할 계획이다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305592
의성,"의성군의회, 역량 강화 ‘전문가 특강’",일간경북신문 - 박효명 기자,2023/05/10,,http://www.newgbnews.com/news/view.php?idx=305433
의성,"의성 봉양온누리터, 문화생활 중심 ‘우뚝’",일간경북신문 - 박효명 기자,2023/05/09,"의성군은 지난 3월 27일 개관한 봉양온누리터가 인프라 부족으로 충족시키지 못했던 지역민들 수요를 채워주는 지역 문화생활의 중심으로 거듭나고 있다고 밝혔다.
주민 맞춤형 커뮤니티 공간인 봉양온누리터는 의성군 생활SOC사업의 첫 주자로, 공공도서관과 생활문화센터가 결합되어 주민 삶의 질 향상 및 정주 여건 개선을 위한 문화·교육·복지 서비스를 제공한다.
농촌 특성상 이용률이 낮을 거라는 예상과 달리 자료실별 공간의 경계가 없고 주민들의 접근성이 좋아 가족 단위의 이용률이 높고 인근 지역에서도 자주 이용할 정도로 인기가 많다.
3월 27일 개관 이후 현재 4월 30일 기준으로 1000여명의 이용자가 방문하였으며, 주민의 문화생활을 위한 녹음실, 댄스실에서 이뤄지는 발레, 필라테스, 기타 등의 문화강좌가 큰 인기를 얻고 있다. 박효명기자",http://www.newgbnews.com/news/view.php?idx=305299
