지역명,기사제목,기자이름,날짜,내용,링크
성주,일회용품 없는 ‘성주참외&생명문화축제’,일간경북신문 - 윤기영 기자,2023/05/21,"성주군은 지난 18일부터 21일까지 4일간 ‘2023년 성주참외&생명문화축제’가 성밖숲 일원에서 개최됨에 따라, 축제 참여 부스 내 1회용품 줄이기 동참 릴레이 홍보를 실시한다고 밝혔다.
‘자원의 절약과 재활용 촉진에 관한 법률(이하 자원재활용법) 시행규칙’이 2022년 11월 24일부터 개정 시행돼 1회용 종이컵, 플라스틱 빨대·젓는 막대, 우산비닐은 사용금지 1회용품에 추가됐고, 1회용 비닐 봉투·쇼핑백, 플라스틱 응원용품은 무상제공금지에서 사용금지로 강화됐다.
올해 11월 23일까지 1년간의 계도기간를 통해 제도가 안정화될 수 있도록 읍면 이장회의, 업소 현장방문, 별고을 소식지, SNS 등 다양한 매체를 통해 개정된 내용 및 1회용품 사용 줄이기 동참 홍보에 힘쓰고 있다.
코로나19로 인해 4년만에 대규모로 진행되는 축제이기에 주민과 많은 관광객이 찾을 것으로 예상되는 만큼, 1회용품 줄이기 관련 배너를 설치하고, 1회용품 사용금지 제도변경 시행 관련 홍보 전단지 배부 및 1회용품 줄이기 캠페인 동참 홍보 효과를 높일 예정이다. 더불어 원활한 재활용품 분리배출을 위해 일반쓰레기와 재활용품 버리는 곳을 구분해 설치해 놓았을 뿐만 아니라 재활용품 분리수거대도 설치함으로써 깨끗한 축제장이 될 수 있도록 준비했다.
이병환 성주군수는“앞으로도 1회용품 줄이기 및 재활용품 분리배출을 적극 실천해 깨끗하고 행복한 성주를 만들어 줄 것”을 당부했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=306514
성주,성주 성산동 고분군 전시관 ‘역사강좌’,일간경북신문 - 윤기영 기자,2023/05/18,"삼국시대 고대의 역사·문화를 무덤의 양식을 통해 알아보고 우리 지역의 고분 문화를 다시 알아보기 위해 마련한 성주 성산동 고분군 전시관 군민참여 역사강좌 “삼국시대의 묘제 : 삼국시대의 무덤은 어떻게 만들었을까요?”가 4주간의 여정을 마치고 대단원의 막을 내렸다.
“삼국시대의 묘제 : 삼국시대의 무덤은 어떻게 만들었을까요?”라는 주제로 진행된 이번 역사강좌는 지난 4월 21일부터 5월 12일까지 매주 금요일마다 총 4회에 걸쳐 개최됐다.
또한, 이번 강좌에서는 고구려·백제·신라·가야의 무덤 양식과 그 출토유물, 고분의 분포 등 고대 고분문화 전반을 각 분야의 전문가를 모시고 자세히 살펴보았다.
강좌 종료 후 수강생들을 대상으로 실시한 설문조사를 통해 강의의 난이도, 강사와 강의자료에 대한 만족도를 확인한 결과, 각각 수강생 64%, 78%가 매우 만족했으며, 21%, 35%가 만족한 것으로 답해 올해 성주 성산동 고분군 전시관 군민참여 역사강좌에 대한 수강생 만족도가 굉장히 높은 것으로 확인됐다.
이병환 성주군수는 “군민들의 관심과 흥미를 유도하고 우리 역사·문화·예술을 널리 알리기 위해 새로운 강의 주제를 발굴해 군민참여 역사강좌를 이어나갈 계획이다”고 밝혔다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=306380
성주,인생샷 건지러 “참외힐링공원 가요”,일간경북신문 - 윤기영 기자,2023/05/17,,http://www.newgbnews.com/news/view.php?idx=306198
성주,"상록의 5월, 성주서 따뜻한 추억 만드세요",일간경북신문 - 윤기영 기자,2023/05/16,,http://www.newgbnews.com/news/view.php?idx=306059
성주,4년만에 ‘성주참외&생명문화축제’,일간경북신문 - 윤기영 기자,2023/05/16,"‘2023 성주참외&생명문화축제’가 ‘성주 생명을, 참외를 품다’라는 주제로 18일부터 21일까지 4일간 성밖숲 일원에서 개최된다.
성주군은 4년만에 마스크 없는 축제를 개최하는 만큼 심혈을 기울여 안전한 대규모 오프라인 축제를 준비했으며, ‘생명’과 ‘참외’라는 주제를 쉽고 친근하게 전달하기 위한 체험 프로그램을 대폭 늘리고 각각의 체험에 스토리를 더한다.
첫째 날, 세종대왕자태실에서 열리는 ‘생명선포식’으로 시작하며, 성밖숲 특설무대에서 개최되는 ‘개막식’은 초전초등학교 학생들의 음악줄넘기와 참외품평회(시상), 성주 어린이 합창단의 사전공연과 각종 퍼포먼스, 윤도현밴드, 장민호, 김다현, 노라조의 축하공연으로 본격적인 축제의 막을 연다.
둘째 날, ‘성주참외가요제’는 전국 최고의 성주참외를 홍보하고 역량 있는 신인가수를 발굴하는 장이 마련되며 박서진, 윤태화의 신나는 축하무대가 이어진다.
셋째 날, ‘생명의 날’은 ‘세종대왕자태실 태봉안의식 재현행사’가 읍시가지와 축제장 메인무대에서 진행돼 관광객들의 이목을 다시 한 번 집중시킬 예정이며, 이어 생명과 행복의 기운을 전달하는 고유진, 정인, 이솔로몬 등 감미로운 목소리를 지닌 출연진의 ‘MBC 태교음악회’가 진행된다.
마지막날은 ‘드림페스티벌’을 통해 청소년들이 끼와 재능을 뽐내고 이들의 꿈과 희망을 응원하는 V.O.S, 경서예지, 은가은의 무대와 관람객과 군민을 하나되게 하는 ‘별뫼줄다리기’로 4일간의 대장정이 끝이 난다. 특히, 올해 축제는 어린이를 동반한 가족단위 관광객을 위한 체험 프로그램이 돋보인다.
이천변 파크골프장에는 야외형 키즈카페를 연상시키는 ‘키즈랜드’를 조성해 베이비놀이터, 어린이 공연, 테마공원 등을 운영한다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=306058
성주,"성주, 지역현안 해결… 내년 국비 확보 ‘잰걸음’",일간경북신문 - 윤기영 기자,2023/05/16,,http://www.newgbnews.com/news/view.php?idx=306057
성주,"성주, 참별이 구출 대작전 ‘인기몰이’",일간경북신문 - 윤기영 기자,2023/05/15,,http://www.newgbnews.com/news/view.php?idx=305906
성주,"성주, 정희용 의원과 초전면 발전 방향 모색",일간경북신문 - 윤기영 기자,2023/05/15,,http://www.newgbnews.com/news/view.php?idx=305903
성주,성주참외·생명문화축제 개최,일간경북신문 - 윤기영 기자,2023/05/14,"성주군에서는 오는 18일에서 21일까지 4일간 생명문화의 성지 성주에서 생명과 참외를 함께 품은 2023년 성주참외&생명문화축제가 개최된다.
또한, 성주군에서는 축제장 주변 교통을 통제해 축제장을 방문하는 내방객은 물론 주민들의 보행 안전과 교통혼잡을 예방해 축제기간 동안 원활하게 교통흐름이 유지될 수 있도록 할 예정이다.
특히, 경산1교 회전교차로에서 신성강변타운까지 구간은 전면 통제할 예정이며, 명가옛날짜장 음식점에서 경산2교까지는 축제장 인근 거주민에 한해 일방통행이 가능토록 부분 통제할 예정이다.
이를 위해 용역업체 및 해병전우회 회원으로 구성된 교통통제 및 안내 요원 480여명 정도 배치할 계획이다. 또한 축제장을 찾는 주민들과 내방객들에게 주차 편의를 제공하고자 별고을체육공원, 참외원예농협공판장, 문화예술회관 및 군청 인근 주차장 등 11개소, 2,600여 대를 수용할 수 있는 주차장을 운영할 예정이며, 특히 어울림 공영주차장 관리 협동조합에서는 축제의 성공적 개최에 동참하고자 축제기간에 한하여 어울림 공영주차장을 무료로 이용할 수 있도록 개방할 예정이다.
성주군수는 “이번 축제가 성공적으로 개최되고, 많은 관광객들이 불편함 없이 즐길 수 있도록 교통통제 및 주차안내에 주민 여러분들의 적극적이고 자발적인 협조를 당부드린다”고 전했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=305757
성주,"NH농협, 성주고향사랑 666만원 기탁",일간경북신문 - 윤기영 기자,2023/05/10,,http://www.newgbnews.com/news/view.php?idx=305454
성주,"성주, 찾아가는 수질오염 방제교육",일간경북신문 - 윤기영 기자,2023/05/10,"성주군은 9, 10일 이틀간에 걸쳐 대구지방환경청과 한국환경공단 대구경북환경본부와 공동으로 “찾아가는 수질오염 방제교육”을 성주군 이천에서 실시했다.
낙동강 및 낙동강으로 유입되는 지방하천, 배수로 등에는 교통사고로 인한 기름유입, 화재로 인한 소방용수 유입 등 크고 작은 수질오염사고가 발생하고 있다.
또한, 수질오염사고 발생 시 가장 중요한 것은 오염의 확산 전 신속한 초동대응이 필요하나 담당자의 잦은 교체로 인한 경험 및 전문성 부족, 방제장비의 미비로 인한 신속한 초동대응에 어려움이 발생하고 있음에 따라, 수질오염사고 대응능력 향상을 위해 권역별로 현장실습을 실시했다. 이날 실시한 현장실습에는 대구광역시, 군위군, 청도군, 칠곡군, 고령군 등 지자체 담당 공무원 40여 명이 참석했다.
성주군 이천변에서 실시한 이번 교육은 실습교육과 현장훈련으로 진행됐으며, 지자체 담당자들에게 오일휀스, 흡착붐을 말뚝에 체결하기 위한 매듭법, 유회수기·오일휀스 등 최근 사용하고 있는 기계식 방제장비와 물품에 대한 사용 목적과 사용법, 오일휀스 설치방법 등을 설명하고, 지자체 담당자가 기름 유출사고를 가정해 하천에 들어가서 직접 오일휀스와 흡착붐을 설치 해보는 순서로 진행됐다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=305450
성주,국회의사당서 ‘성주 농특산물’ 홍보,일간경북신문 - 윤기영 기자,2023/05/09,"가공식품·참외 직판행사
성주군은 성주참외 소비촉진을 위해 9일에 국회의사당(국회소통관 앞마당)에서 성주군 농특산물 직판행사를 개최한다.
“성주참외 국회를 품다”와 “제철맞은 성주참외 국회입성!”이라는 슬로건 아래 진행된 이번 행사는 성주군 대표 농특산물인 참외의 본격 수확기를 맞아 다양한 프로그램으로 구성돼 큰 호응을 얻었다. 참외 시식 및 나눔 행사가 마련됐으며, 성주군 농산물 가공식품 및 참외 홍보부스가 함께 운영됐다.
이병환 성주군수, 정희용 국회의원, 이성희 농협중앙회장, 성주군의회, 지역 농협장, 성주조합공동사업법인 및 방문객 500여 명이 참석한 가운데 진행됐으며, 방문객들에게는 이번 행사를 통해 성주참외의 맛과 품질을 직접 체험할 수 있는 좋은 기회가 됐다.
이병환 성주군수는 “이번 행사를 통해 성주군의 우수한 농특산물을 널리 알리는 계기가 되기를 바라며, 앞으로도 지역 농산물의 홍보와 판매를 돕기 위해 성주군은 다양한 행사를 기획하고 준비할 예정이다”고 전했다. 한편 성주군은 지역 농특산물의 소비 촉진과 유통 경로 다각화를 위해 다양한 유통 지원 정책을 시행하고 있다. 특히 성주참외공식 쇼핑몰 ‘성주참외’에서는 고품질 농·특산물을 상시 할인 판매해 농가소득 증대와 지역경제 활성화를 위해 노력하고 있다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=305303
