지역명,기사제목,기자이름,날짜,내용,링크
대구,"日 관광객, 수성구 한방 여행 ‘봇물’",일간경북신문 - 윤기영 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307473
대구,"남구, 청소년 재활용 선별장 견학 실시",일간경북신문 - 이종구 기자,2023/05/30,"대구 남구청은 5월 한 달 동안 세 차례에 걸처 관내 청소년 시설(청소년 상담복지센터, 학교밖 청소년지원센터, 청소년 방과후아카데미) 이용 청소년들에게 남구 재활용 선별장 견학을 실시했다고 30일 밝혔다.
남구 재활용 선별장은 재활용 프로세스를 통해 폐기물을 분리하고 재활용 가능한 자원을 회수하는 중요한 시설로, 이번 견학에서 청소년들은 재활용 선별장의 작동원리와 재활용 과정에 대한 설명을 듣고, 시설내부를 직접 돌면서 실제로 폐기물 분류와 재활용 과정을 체험하며 폐기물의 분리와 처리에 대한 과정을 배우며 환경교육의 기회를 제공하고 재활용의 중요성을 알렸다.
특히 이번 견학프로그램에서는 환경교육을 위하여 청소년들이 직접 참여하는 재활용 퀴즈를 통해 재활용품으로 만든 기념품을 제공하여 재활용의 중요성과 재활용을 올바르게 분리하고 배출하는 방법에 대하여 쉽게 알 수 있는 교육을 실시하고, 학생들이 생활 속에서 재활용을 실천할 수 있도록 홍보하였다.
조재구 남구청장은“이번 견학이 청소년들에게 환경보호 의식을 심어주는데 큰 도움이 되었길 바란다”며,“청소년들 모두 자원의 유용한 재활용과 올바른 폐기물 처리의 중요성을 깨닫고 지속 가능한 환경을 위해 행동해주길 바란다”고 전했다.이종구기자",http://www.newgbnews.com/news/view.php?idx=307472
대구,달서구 “의병의 날 기념 향사례 오세요”,일간경북신문 - 윤기영 기자,2023/05/30,"대구 달서구는 오는 6월 1일 오후 4시부터 월곡 우배선 장군의 발자취가 남아 있는 월곡역사박물관에서 의병의 역사적 가치 제고와 애국정신 계승을 위한 ‘2023 의병의 날 기념 향사례(鄕射禮)’ 행사를 개최한다.
의병의 날은 의병의 역사적 가치를 일깨워 애국정신을 계승하고자 제정한 법정기념일이다. 기념일은 임진왜란 시 곽재우가 최초로 의병을 일으킨 음력 4월 22일을 양력으로 환산해 호국보훈의 달 첫째날인 오는 6월 1일로 선정해 지난 2010년 공포됐다.
달서구는 조선시대 임진왜란 당시 지역에서 의병을 일으켜 혁혁한 전공을 세웠던 월곡 우배선 장군의 구국의 혼을 계승하기 위해 이번 행사를 준비했으며, 의병의 날 의식 재현, 죽궁 진상, 활쏘기 시연 및 대회, 퓨전국악 공연 등 다채로운 프로그램이 예정돼 있다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307471
대구,‘같이 또 가치’ 플리마켓 호응,일간경북신문 - 윤기영 기자,2023/05/30,"지난 26일, ‘같이 또 가치 청소년 플리마켓’ 행사가 평리공원에서 개최됐다. 이번 행사는 “학교 밖 청소년 꿈이음 프로젝트 지원사업”중 하나로, 서구 학교 밖 청소년 지원센터 25명의 청소년을 대상으로 6주간의 배움의 과정을 거쳐 플리마켓을 작년에 이어 두 번째로 개최하게 됐다.
플리마켓에서는 청소년들이 직접만든 커피음료, 무드등, 유리컵, 향초, 천연비누, 카드지갑, 악세서리 등과 서구청소년지도협의회가 기부한 모자 등을 판매했다. 플리마켓 운영을 통해 발생한 수익은 사회적약자를 위해 전액 기부할 예정이다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307470
대구,"동구, 봉무공원 곤충페스티벌 ‘행사 풍성’",일간경북신문 - 윤기영 기자,2023/05/30,"제3회 봉무공원 곤충페스티벌이 6월 2일부터 4일까지 동구 봉무공원 일원에서 개최된다. 지난 2019년, 2022년 페스티벌 개최 후 3회를 맞아 더욱 즐겁고, 풍성한 행사로 준비했다.
대구 유일 곤충테마공간인 봉무나비생태원을 중심으로 동구의 아름다운 자연환경과 나비 및 곤충을 주제로 한 축제로 열린다. 어린이들에게 생태 보전의 중요성과 신비로운 곤충의 생태를 체험할 수 있는 다양한 체험 행사가 마련됐다. 또, 곤충인형극 공연과 함께 아이들에게 인기가 많은 유튜버의 곤충 토크콘서트도 진행된다.
봉무공원 특설무대에서는 곤충 퀴즈쇼, 매직&버블쇼, 버스킹 등이 진행되며, 축제 첫날인 2일에는 봉무 곤충 도전! 골든벨이 개최돼 곤충박사를 뽑는다. 다음달 3일에는 곤충페스티벌의 개막을 알리는 개막식과 지역의 아동들과 함께 희망의 나비를 날리는 개막퍼포먼스가 열린다.
또, 같은 날 오후에는 인기 곤충 유튜버의 토크 콘서트도 진행돼 행사의 풍성함을 더한다. 마지막 날인 4일에는 제2회 전국 어린이 생태동요제가 열려 아름다운 자연환경을 보전하고 곤충을 사랑하는 학생들의 동요제전이 펼쳐진다.
또, 축제 내내 ‘곤충 친구들과 떠나는 6월의 피크닉’을 실감할 수 있는 다양한 세계희귀곤충전, 이야기곤충전, 물속생물전, 장수하늘소 등 멸종위기 곤충전 등이 열린다.
이와 함께 축제장 전역에서는 K-2 후적지 개발과 동구의 미래 발전상을 소개하는 코너, 다양한 소품을 사고 파는 플리마켓과 동구 지역특산물 홍보부스 등도 마련되며, 누에고치 실뽑기, 장수풍뎅이 유충 나눔 등 다양한 체험활동, 아름다운 단산지 풍경을 감상하며 휴식을 취할 수 있는 봉무 힐링존, 축제의 즐거움인 먹거리존 등 다양한 즐길거리도 준비됐다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307469
대구,"중구, 내달 투명페트병 AI 무인회수기 운영",일간경북신문 - 윤기영 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307468
대구,대학생·청년 ‘대구행복기숙사’ 문 열었다,일간경북신문 - 윤기영 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307467
대구,"대구시, 소재부품기업 R&D 첫 걸음 지원",일간경북신문 - 윤기영 기자,2023/05/30,"대구광역시는 소재부품기업의 R&D 첫걸음을 지원하기 위한 ‘소재부품기업 경쟁력 강화 지원 사업’을 신규 추진한다. 소재부품산업을 적극 육성해온 대구광역시는 지난해 12월 ‘대구광역시 소부장 육성 및 지원조례’를 제정해 제도적 기반을 마련하는 한편, ‣나노소재부품산업 가치사슬 혁신사업, ‣소재부품2.0 기술자립지원센터 구축, ‣첨단메카닉 고분자 디지털융합 기술혁신 플랫폼 구축 등 소재부품산업 지원사업을 지속적으로 추진하고 있다.
이러한 노력은 엘앤에프(2차전지 양극재), 성림첨단산업(희토류 영구자석) 등 대한민국 소재부품산업을 이끄는 리딩기업을 탄생시키는 성과로 나타나고 있으며, 로봇·모빌리티 등 미래신산업 육성의 기반이 되고 있다.
‘소재부품기업 경쟁력 강화지원사업’은 엘앤에프, 성림첨단산업을 뒤이어 대한민국 대표 소재부품기업이 되겠다는, 규모는 작더라도 도전의식과 성장 가능성이 있는 소재부품기업을 발굴해, 성장기반 마련에 필요한 자체 역량을 한 단계 더 끌어올리고자 한다.
대구광역시는 소재부품 산업집적도가 매우 높지만 대부분 중소기업으로, 2021년 기준 매출액 120억 원 이하 또는 종사자 수 50인 이하의 기업은 총 6,382개로 전체 제조업 9,660개 중 66%를 차지한다.
이 기업 중 연구개발 전담부서가 있는 기업은 763개로 전체의 7.8%에 불과하다. 현재 대다수의 기업이 연구개발 전담부서가 없거나 연구 전담 인력 수급이 어려워서 기업의 지속 성장기반 확보를 위한 연구개발 역량 확보에 애로가 많은 실정이며, 대다수의 기업은 R&D를 하고 싶어도 무엇을 어떻게 해야 하는지 방법조차 알기 어렵다.
이에 대구광역시는 ‘소재부품기업 경쟁력 강화지원사업’을 통해 도전을 꿈꾸는 소재부품기업의 첫 번째 R&D를 맞춤 지원할 예정이다. 이 사업의 지원대상은 매출액 120억 원 이하 또는 종사자 50인 이하의 대구 소재부품기업이다. 또한 물고기를 잡아주기보다 잡는 방법을 알려주는 사업의 취지에 따라 최근 3년간 정부R&D 참여 경험이 없는 기업을 지원 대상으로 한다.
선정된 기업은 전문가 역량진단을 기반으로 기술개발 방향수립 및 아이템 도출, 맞춤형 공모사업 발굴 및 참여지원, 기술사업화 실증 및 검증 등을 지원받게 되며, 서로 다른 업종간의 협력거버넌스인 ‘소재융합유니언’의 기술·마케팅전문가 서포터즈를 통해 지속적인 컨설팅 및 사업화 기회를 제공받게 된다.
2023년 ‘소재부품기업 경쟁력 강화 지원사업’ 참여기업 모집은 오는 6월 1일부터 대구테크노파크에서 공모하며, 참여기업 및 사업 상세내용은 대구테크노파크 홈페이지(http://dgtp.or.kr)에서 확인할 수 있다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307445
대구,"대구시, 신공항 사업대행자 연내 선정한다",일간경북신문 - 윤기영 기자,2023/05/30,"대구광역시는 31일 오후 2시 서울 공군호텔에서 공공기관, 금융기관 및 건설사 등을 대상으로 대구경북신공항 건설사업에 대한 사업설명회를 개최한다.
이번 설명회는 지난 4월 ‘대구경북통합신공항 건설을 위한 특별법’ 제정 이후 사업의 본격적인 추진을 위해 관련 기관 및 기업을 대상으로 사업전반에 대한 내용을 알리고 추후 성공적인 신공항 건설사업을 이끌어내기 위해 계획됐다.
대구경북신공항의 경우 군공항은 대구시가 기부대양여 방식으로 추진하고 민간공항은 국토부가 재정사업으로 건설하게 된다. 대구시가 기부대양여 방식으로 군공항을 건설하기 위해서는 대구시를 대신해 군공항을 건설하고 종전부지를 개발할 사업대행자(공동출자법인) 선정이 필요하다.
이에 따라 설명회에는 사업대행자로 참여가 가능한 LH, 한국공항공사, 대구도시개발공사 등 주요 공공기관들과 20여 곳의 금융기관을 비롯해 국내 50대 건설사 및 지역건설사 등 200여 명이 참석할 예정이다.
설명회에서 대구시는 대구경북신공항의 사업개요, 사업별 추진절차, 사업추진 구조, 사업대행자 구성, 향후 추진일정 및 대구경북통합신공항 특별법 등에 대한 내용을 설명하고 질의응답 시간을 가질 예정이다.
특히, 질의응답 시간에는 관련기관들로부터 사전에 접수한 질의에 대한 답변을 통해 대구경북신공항 건설사업의 사업구조와 방향 등에 대한 이해도를 높일 계획이다.
대구시는 ‘대구경북통합신공항 건설을 위한 특별법’에 따라 공공주도방식의 공동출자법인을 사업대행자로 선정할 계획이다. 이 공동출자법인의 경우 공공시행자가 지분의 50%를 초과해 구성돼야 하며 나머지 지분에 대해서는 민간참여자가 지분 참여를 할 수 있다.
대구시는 올 연말까지 사업대행자 선정을 마무리할 계획으로, 향후 추가적인 사업설명회를 개최해 국내 공공기관, 금융사, 건설사 뿐만 아니라 참여를 희망하는 해외투자자 등 다양한 기관들과 소통을 강화해 나갈 계획이다. 더불어 6월에는 지역기업을 위한 사업설명회도 별도로 개최할 예정이다.
이종헌 대구광역시 신공항건설본부장은 “대구경북신공항 특별법 제정을 통해 사업대행자의 리스크를 많이 줄인 만큼 공공과 민간 모두의 적극적인 참여와 관심이 필요하다”면서, “지역을 넘어 전 국가적인 대형 국책사업인 대구경북신공항 건설 및 종전부지 개발사업의 성공을 위해 대구광역시는 총력을 다하겠다”라고 말했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307441
대구,세계 최고 물 전문가들 ‘대구로~’,일간경북신문 - 윤기영 기자,2023/05/29,"대구광역시는 세계 최고 물 전문가들이 참여하는 ‘제18회 국제 선진 수처리기술 컨퍼런스(IWA LET 2023)’를 29일부터 6월 2일까지 대구엑스코에서 개최한다. 29일 대구광역시에 따르면 'IWA LET 2023'은 국제적인 상·하수도 전문학회인 국제물협회(IWA), 국제물협회 한국 위원회와 대구광역시가 공동으로 개최하는 행사로 지난 2022년 3월 대구시, 국제물협회 한국위원회, 대구컨벤션뷰로와 함께 유치했다.
이번 행사는 ‘물기술을 통한 지속가능성 확보’라는 주제로 수처리 관련분야 기업, 전문가, 연구자, 학자, 공공기관 관계자 등 31개국 450여 명이 참가할 예정이며 워크숍, 기조강연, 기술세션, 포스터세션, 산업시찰과 전시회 등으로 구성된다. 기조강연에는 5개국에서 7명의 수처리 관련 해외 기업인과 연구자 등이 강연자로 초청된다.
또한 'IWA LET 2023' 개회식 직후 세계 물문제 해결을 위한 협력강화와 선진 물기술 홍보 및 보급에 기여하고 물 분야 연구, 개발의 상호발전을 위한 지속적인 교류 및 협력을 위해 'IWA'와 업무 협약도 체결한다.윤기영기자",http://www.newgbnews.com/news/view.php?idx=307345
대구,대구교통공사 “대통령상 받았다”,일간경북신문 - 이종구 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307273
대구,달성문화재단 ‘법정 문화도시’ 선포식,일간경북신문 - 윤기영 기자,2023/05/29,"200억 예산 지역 발전 사업

달성문화재단 달성문화도시센터는 누구에게나 호혜로운 문화도시 조성을 위한 달성군 법정 문화도시 선포식을 30일 오후 2시, 호텔 아젤리아 대강당에서 개최한다.
달성군은 2022년 12월 문화체육관광부가 시행하는 제4차 법정 문화도시 공모에 선정돼 금년부터 문화도시 본 사업을 추진하고 있으며, 향후 5년간 국비 100억 원을 포함한 최대 200억 원 규모의 예산을 기반으로 지역문화 발전을 위한 사업이 전개된다.
달성군 법정 문화도시 선포식은 문화도시 조성을 위한 정책적 발전과 지역문화 성장 의지를 표명해, 문화를 통해 ‘군민이 빛나는 달성’을 실현하고 ‘달성문화도시’ 조성을 다짐하는 도약의 장이 마련될 예정이다.
이번 선포식은 군정을 이끄는 최재훈 달성군수의 문화군수 선포를 통해 장기적 문화도시 발전 비전 선언과 군정의 정책적 지원 확산을 도모하고, 지속 가능한 사업 추진성 확보와 체계적 경영구조 구축을 위해 행정협의체 구성원에 대한 ‘문화 읍·면장’ 위촉과 문화도시의 주체인 시민들의 사업 참여 확대와 주체성 확보를 위한 ‘명예시민 문화 읍·면장’ 위촉을 진행한다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307272
대구,중구 ‘어린이보호구역’ 교통지도 캠페인,일간경북신문 - 윤기영 기자,2023/05/29,"대구 중구청은 중부경찰서, 남산초등학교, 모범운전자회, 녹색어머니회와 함께 지난 26일 남산초등학교 어린이보호구역 및 통학로 안전시설을 점검하고 등굣길 어린이 교통안전지도 캠페인을 실시했다.
또한 최근 타 시도 어린이보호구역 내 어린이 사망사고 발생 관련 간담회를 통해 유관기관 협조 및 안전대책을 논의했다.
류규하 중구청장은 “어린이보호구역 사각지대에 대한 안전점검을 강화하고 유관기관 간 협력해 시설개선을 적극 추진해 나가겠다”고 했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307271
대구,공연 즐기고 온누리상품권 받아가세요,일간경북신문 - 윤기영 기자,2023/05/29,"중소벤처기업부 대구․경북지방중소벤처기업청과 대구전통시장진흥재단은 지난 26일 오후 2시부터 칠성종합시장 일대에서 ‘별별상상 야외무대’ 개장 기념식을 개최했다고 밝혔다.
이날 행사는 대구전통시장진흥재단이 주최하며 중소벤처기업부 대구경북지방중소벤처기업청을 비롯해 양금희 국회의원(대구북구갑, 국민의힘), 중소기업유통센터이사장(이태식), 소상공인시장진흥공단 지역본부장(노화봉), 상인, 시민 등 100여 명이 참석한 가운데 기념식과 축하공연 등의 행사가 마련될 예정이다.
이번 행사는 상권활성화사업으로 ‘별별상상 야외무대’를 조성해, 칠성종합시장 브랜드 이미지를 개선하고 지역 문화예술인과 단체에 무대를 제공해, 상시 문화공연 등을 통해 시장 내 볼거리와 즐길거리를 제공하고자 한다.
앞서 양금희 의원은 이날 오후 1시 30분 칠성종합시장 복합커뮤니티센터 8층에서 대구전통시장진흥재단 팀장으로부터 지역 현안 및 상권활성화사업 추진현황을 보고 받고, 칠성종합시장 활성화를 위해 중소벤처기업청(청장 원영준), 소상공인시장진흥공단(본부장 노화봉)과 함께 칠성종합시장 상인회(회장 장상훈)로부터 다양한 의견을 들을 계획이다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307270
대구,국토부 혁신도시 종합발전계획 이행실적 ‘우수’,일간경북신문 - 윤기영 기자,2023/05/29,"대구광역시가 혁신도시 발전을 위해 추진 중인 2개 사업이 국토교통부에서 실시한 혁신도시 종합발전계획 이행실적 평가에서 우수사업으로 선정됐다.
국토교통부는 전국 10개 혁신도시를 대상으로 종합발전계획에 포함된 주요 사업의 2022년도 추진실적을 평가해, 특화발전, 정주여건, 상생발전 등 3개 분야에서 9개 사업을 우수사업으로 선정했다. 특화발전분야에서 선정된 대구광역시의 지역선도대학 육성사업은 2019년부터 국비 70%를 지원받는 연간 11억 원 사업으로 5개 대학과 21개 공공기관 그리고 300여 개 산업체가 참여하는 대규모 산학 연계 프로젝트로 2022년에 343명이 취업하고, SW융합과정에 2,223명 이수 등이 높은 평가를 받았다. 또한, 정주여건분야에서 선정된 산업단지형 공동직장어린이집 건립사업은 대구광역시가 부지를 제공하고, 고용노동부와 11개 기업이 50여억 원을 분담하는 등 공동의 노력을 통해 이전공공기관과 기업 직원들의 어린 자녀들을 안심하고 맡길 수 있게 되었다는데 높은 평가를 받았다.
그동안 대구광역시는 혁신도시발전위원회, 공공기관협의체 등 다양한 네트워크를 구축하고 혁신도시 발전을 위해 노력해 왔는데, 특히, 이번 성과는 공공기관, 지역대학, 기업체, 시민과 함께 머리를 맞대고 대구혁신도시의 특성에 맞춘 다양한 사업을 발굴하고 추진한 결과라 할 것이다.
황순조 대구광역시 기획조정실장은 “혁신도시와 관련한 그간의 노력이 중앙정부로부터 좋은 평가를 받아 기쁘게 생각하며, 앞으로도 공공기관, 지역대학, 기업체 등과의 협력을 더욱 강화하고, 다양한 사업을 지속적으로 발굴하여 혁신도시 발전을 내실 있게 추진해 나가겠다”라고 말했다. 윤기영기자",http://www.newgbnews.com/news/view.php?idx=307269
대구,"북구, 지리산 청정골서 청렴 배우다",일간경북신문 - 윤기영 기자,2023/05/29,,http://www.newgbnews.com/news/view.php?idx=307268
