제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
마을공동체 정원에 관하여,"현황 및 문제점
동구에 마을공동체를 만들기위해 건물과 땅을 매입한 후 수령이 오래된 나무를 베어내고 꽃을 심는다고 합니다. 동구는 도청이 이주한뒤 도심으로서 역할을 잃어가고 있습니다. 문화의 전당이 들어섰지만 큰 건물만으로는 문화의 중심으로 커나갈수 없지요.
개선방안
전주한옥마을을 보면 문화에 전통을 결합시켜 상품성을 높였기에 성공한 사례입니다. 요즘 젊은 사람들은 독창적인것을 좋아하지요. 어디서나 볼수 있는것은 가치가 떨어집니다. 마을 공동체가 핵심역할을 하려면 다른 곳에서는 볼수 없는 것이 있어야 합니다. 전통을 지키고 가꾸는 방향으로 일을 하시기 바랍니다. 현대적인 건물보다는 한옥이 또 도로변에서 흔히 볼수 있는 꽃보다는 고목들이 아름드리 자리잡고 있는 공간이 더 가치가 있다고 여겨집니다. 마을 공동체를 조성할때 옛것을 살려주세요.
기대효과
광주 구도심을 새로운 관광지로 바꿀수 있는 계기입니다. 옆에 오가헌과 구 박인천 생가와 결합해 광주 도심에 이런곳이 있다고 홍보하고 더불어 대인시장도 살릴 수 있도록 프로젝트를 세워 보면 어떨까요?",2023-02-17,"안녕하십니까? 구정 발전을 위한 제안에 참여해 주신 데 감사드리며, 귀하께서 제안해 주신 내용에 대하여 담당부서인 마을자치과에서 답변드리겠습니다.

○ 마을공동체를 조성할 때 옛것(오래된 나무, 한옥)을 살려서 전통을 지키고 가꾸는 방향으로 사업을 추진해 줄 것을 요청하신 것으로 사료됩니다.
○ 사업성격과 규모에 따라 차이가 있겠지만 통상 주민(대표)과 사업 관련 및 감독 부서 공무원, 설계자, (준)전문가 등 회의를 통해 보존상태, 안전성, 공간 활용, 사업내용과 부합성, 보존가치 등 종합하여 판단 후 존치 여부를 결정하여 추진되고 있음을 알려드립니다.",2023-03-13,동구,답변완료
물이 저수지 바닥으로 새지 않게 하자.,"현황 및 문제점
현 가뭄에는 물 한 방울이 귀하다. 지금 저수지들은 바닥이 흙으로 되어 있어 물이 땅속으로 스며든다.
땅속으로 스며든 물이 엄청난 양일것이다.
개선방안
저수지 계량사업을 해서 저수지 바닥을 시멘트로 바르고, 벽도 시멘트로 발라 물이 땅속으로 빠져나가는것을 막아야한다.
기대효과
물 사용할 수 있는 양이 늘어날것이다.",2023-02-14,"1. 안녕하십니까? 귀하께서 국민신문고 제안(접수번호1AB-2302-0005723호)를 통해 신청하신 제안에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안내용은 저수지 내부의 시멘트 정비로 농업용수 유출 방지에 관한 것으로 판단됩니다.
3. 저수지의 저수용량을 초과하여 담수를 하게 되면 제방 월류를 방지하기 위하여, 여방수로의 물넘이를 통하여 물이 유출됩니다.
4. 따라서 만수위 이후, 여방수로를 통해 유출되는 양과 비교해 토양으로 유출되는 양은 미미하므로, 막대한 양의 레미콘이 소요되는 것에 대비하여 물 절약 효과가 적을 것으로 판단됩니다.
5. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 생명농업과 농업시설팀(☎062-960-8507)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2023-03-15,광산구,답변완료
쓰레기 봉투를 매직캔(기저귀넣는 쓰레기통) 리필용으로 제작해주세요,"현황 및 문제점
애를 키우거나 거동이 불편한 어르신을 모시는 집은 기저귀를 그때그때 버릴 수 없어
기저귀의 냄새 제거를 위해 매직캔을 많이 사용할 것입니다

그런데, 매직캔의 경우 기저귀 냄새 제거를 위해 비닐봉지를 휴지통 안에 넣어 사용하는데 기저귀가 차면
비닐봉지를 묶어서 다시 쓰레기봉투에 넣어야 하므로 비닐봉지가 많이 낭비됩니다

개선방안
쓰레기봉투도 매직캔에 사용하는 리필용 비닐봉지(롤과 비슷한 형태로 제작되어 있음)와 같은 형태로
만들어 판매하여 매직캔에 리필용 비닐봉지 대신 쓰레기봉투를 바로 끼워서 사용하면 좋겠음
- 리필용 비닐봉지는 낱개가 아니라 롤형 비닐봉지처럼 이어져 있어 끊어서 사용함.

매직캔 리필용 쓰레기봉투의 경우 가격은 용량에 따라 책정하고, 여러 리필용을 만들기 곤란하면 가장 많이 사용하는
종류(예, 매직캔 250등)의 쓰레기봉투를 만들어 주면 좋을 것 같습니다.
기대효과
기저귀 냄새제거를 위해 사용하는 비닐봉지를 사용하지 않고 바로 쓰레기봉투를 사용하게 됨으로써
비닐봉지를 절약하게 되어 자원절약 및 쓰레기 양을 줄이는데 도움이 될 뿐만 아니라
매직캔 비닐봉투를 다시 쓰레기봉투에 넣는 일을 덜게 되므로 1석 3조의 효과를 볼 것으로 생각됩니다",2023-02-02,"1. 안녕하십니까? 귀하께서 접수하신 국민제안(1AB-2302-0000945)에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 제안은 ‘연속형 쓰레기 종량제봉투 제작’에 관한 것으로 판단됩니다.
3. 귀하의 제안에 대해 검토한 의견은 다음과 같습니다.
- 제안 심사 결과 창의성, 노력도 등 미흡으로 불채택 되었으나 관내 육아 및 노인 돌봄 가정 등에 도움이 될 수 있는 좋은 시책으로 보여지며 추후 검토할 예정입니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 문의 사항이 있으시면 청소행정과 청소행정팀 옥시헌 주무관(☎960-8486)에게 연락주시면 친절히 안내해드리겠습니다. 끝.",2023-03-08,광산구,답변완료
장애인화장실 사용의 다른 방법,"현황 및 문제점
현재 장애인 화장실이 남자 여자로 분리 되어있거나 남녀 공용으로 분리되어 사용되고 있습니다.
장애인 화장실을 이용할 때 보호자와 장애인이 성별이 다를 경우 남녀 공용 화장실에서는 문제가 되질 않지만, 남녀 분리된 장애인 화장실 사용시 성별이 다른 보호자와 장애인은 화장실 사용이 불편하고. 화장실을 이용하는 다른 사람들도 성별이 다른 사람이 화장실에 들어 왔을때 불편합니다.
또한 공용 장애인 화장실에 장애인 뿐만 아니라 거동이 불편한 노인들을 동행하는 성별이 다른 사람들이 함께 사용할 수 있게 되었으면합니다
개선방안
화장실을 분류 할때 남자, 여자, 그리고 성별이 다른 보호자가 함께 할때 사용 할 수 있는 약자용 화장실로 구분 되었으면 합니다
현재의 장애인 화장실이 장애인 뿐만 아니라 성별이 다른 사람들이 함께 사용 할 수 있는 화장실이 되었으면 합니다
기대효과
1 성별이 다른 보호자와 약자가 화장실 이용시 불편함을 해소 할 수 있습니다
2 일반적인 화장실 이용객들도 성별이 다른 사람의 출입에 불편함을 없엘 수 있습니다",2023-01-03,"1. 귀 가정의 건강과 행복을 기원합니다.
2. 광산구 장애인복지에 대한 소중한 관심과 개선 의견에 먼저 감사의 말씀 드립니다.
3. 귀하께서 제안한 내용은 ""화장실 구분 세분화(남자, 여자, 약자용 화장실)하고, 장애인화장실을 장애인뿐만 아니라 성별이 다른 사람들이 함께 사용할 수 있도록 개선“하자는 내용으로 파악됩니다.
4. 위 내용을 검토한 결과는 다음과 같습니다.
① 남녀, 성소수자, 장애인 등 모두가 차별 없이 사용할 수 있는 ‘성 중립 화장실’ 조성이 해외뿐만 아니라 우리나라에서도 시작 단계에 있습니다.
② 이는 ‘휠체어를 탄 아버지를 모시는 딸’, ‘어린 딸과 함께 외출한 아빠’처럼 화장실 사용에 불편함을 겪어야 하는 상황 발생 시 유용한 대안이 될 수 있을 것으로 판단됩니다.
③ 그러나, 지극히 사적 공간인 화장실에 성별이 다른 남녀가 함께 출입하는 것은 사회통념 상 인정되기 어려운 부분이 있고,
④ 화장실 이용자가 성적 수치심을 느낄 수 있으며,
⑤ 불법촬영 또는 성추행 등 범죄에 쉽게 노출될 수 있다는 우려로 찬반논란이 일고 있습니다.
⑥ 더욱이, 최근 성별 구분 없이 설치된 장애인화장실이 차별이라는 국가인권위원회의 결정도 있었습니다.
⑦ 이처럼 성별이 다른 보호자가 화장실 공간을 함께 출입하는 것은 국민들의 사회적 합의와 장애인식 개선이 선행되어야 할 사항으로 판단됩니다.
⑧ 구민들의 장애인식 개선 및 사회적 분위기 형성을 위해 지속적으로 노력하겠습니다.
5. 위와 같은 사유로 귀하의 제안을 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 그 밖의 문의 사항은 광산구 장애인복지과 신휴준 주무관(☎ 062-960-8713)에게 연락주시면 정성껏 답변해 드리겠습니다. 감사합니다. 끝.",2023-01-10,광산구,답변완료
빛 나는 광주,"현황 및 문제점
저는 광주 광산구 우산동에 거주합니다. 회사가 서울에 있어서 서울과 인천 등에서 주로 생활하며 광주는 한 달에 한번 정도 내려 가는 일반 시민입니다. 서울 한강의 수 많은 대교와 인천 (영종대교,인천대교등)을 다니다 보면 밤에도 개성 있고 화려한
불빛으로 저마다 개성과 아름다움으로 서울 야경을 빛내고 있습니다. 그러나 광주는 아쉽지만 그러한 대교가 별로 없습니다. 광주의 중심인 시청 주변으로 어등대교가 있지만, 지나다 보면 캄캄하고 어두운 조명이 참 안타깝습니다. 근처에 공항이 있어서 항공 안전에 관한 법률 때문인지는 모르겠습니다. 현재 어등대교,덕흥대교,광산대교,송산대교,극락교,산동교,영산강교등 이런 다리는 외부에서 광주 중심부로 들어오는 다리입니다. 너무 단순하고 멋도 없습니다.얼마 전 화순 삼천리에 100m도 안되는 다리를 재 개통 했는데 야간 조명까지 설치 되어 운치 있는 풍경입니다.""광주""하면 예술과 흥이 있고 빛고을인데 캄캄한 다리위를 지나다 보면 안타까운 마음입니다. 아름다운 조명이 광주의 이미지가 되어 시민과 관광객에게도 밤에도 멋진 광주 이미지가 되었으면 합니다.
감사합니다.
개선방안
현재 새로운 조형물을 설치 하지 말고 운전에 방해 않는 범위에서 LED등, 또는 전등 설치
1.시청에서 타당성 및 예산 편성
2.광주시내 다리 시설 파악
3.각 다리에 특색있는 LED 조명 설치 전 시물레이션
4.주변에 태양광을 설치 가능 여부 확인
5.지역업체를 선정,시공,AS등 사후 관리

감사합니다.
기대효과
많은 예산이 들이지 않고, 시민과 광주를 찾는 관광객에게도 다리 위에 설치된 아름다운 조명으로
광주의 좋은 이미지 되었으면 합니다.",2022-12-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 제안주신 내용에 대한 검토결과를 다음과 같이 회신합니다.

2. 귀하께서 제안하신 내용은 ""광주 관내 교량 경관조명 개선(설치 포함)"" 으로 이해됩니다.

3. 귀하의 제안내용에 대한 검토결과는 다음과 같습니다.
- 먼저 귀하의 소중한 의견에 감사드리며, ""광주 관내 교량 경관조명 개선(설치 포함)""에 관해서 답변드리겠습니다.
- 광주 관내 교량 경관조명은 경관개선사업, 도시개발사업 등을 통해 현재 총 25개소를 설치·운영 중에 있으며, 이 외 추가적인 경관조명 설치는 경관심의, 교량 구조검토, 예산확보 등 사업의 타당성 조사를 통해 추진해야하는 사업으로서 중장기적인 검토가 필요한 사항입니다.
- 제안주신 바와 같이 향후 광주도심 경관을 향상할 수 있도록 충분한 검토를 통해 추진토록 노력하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 종합건설본부 구조물관리과 유재랑 주무관(☏062-613-6903)에게 연락주시면 안내해 드리도록 하겠습니다. 끝.",2023-01-12,광주광역시,답변완료
어린이 운동시설 요청 건.,"현황 및 문제점
광주광역시 광산구 목련로 273번길 23 주변으로 마지초등학교(758명), 운남중학교(576명)의 학생 총 1,334명의 아이들이 있으나 공놀이나 바퀴달린 기구를 탈 수 있는 공간이 주변에 없습니다
다행히 주중에는 아이들의 학교에서 공놀이 등을 할 수 있으나 주말에는 학교 운동장을 이용 할 수 가 없어 놀 수 있는 공간이 없고 특히 인라인은 있으나 탈 수 있는 공간이 전혀 없습니다 이로 인하여 아파트 내 좁은 어린이 놀이터에서 놀다 보니 부딪치는 등 위험한 상황이 자주 발생하고 있습니다
개선방안
2019년 운남진아리채리버힐즈 아파트가 기부채납한 ""광산구 운남동 803 공원 부지""에 운동시설 및 산책로가 조성되어 있으나 운동시설은 아파트 내에 있는 운동시설과 거의 동일하고 산책로로 하기에는 거리가 짧다보니 산책로가 아니 지나가기 위한 인도로 이용하고 있는 실정이며, 운동시설은 없어진다 하여도 단지내에 있는 운동 기구를 이용 할 수 있다 생각 됩니다
이 공간을 아이들이 이용할 수 있는 농구 시설이나 풋살 시설등 으로 바꾸고 가장자리에 인라인을 탈 수 있는 공간을 만들 수 있으리라 생각됩니다
기대효과
이곳에 언제든지 공놀이를 할 수 있고, 마음편히 인라인 등 바퀴달린 기구를 탈 수 있는 공간이 생긴다면 이 동네 우리 청소년과 어린이 1,334명의 아이들이 아파트내 좁은 어린이 놀이터에서 부딪치는 사고를 예방할 수 있으며, 눈치 보지 않고 마음껏 공놀이와 인라인 등을 탈 수 있으리라 생각됩니다.",2022-12-06,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(신청번호 1AB-2212-0003296)에 대한 재검토 결과를 다음과 같이 알려드립니다.

2. 귀하께서 제안하신 내용은 ""운남소공원 내 체육시설(인라인 시설 등) 설치""에 관한 것으로 판단됩니다.

3. 우리구 공원녹지과에서 관리하는 도시공원 내 시설에 대해 답변드립니다.
가. 운남소공원A(운남동 803)은 도시관리계획(지구단위계획)으로 결정된 도시공원(소공원)이며 공동주택 계획에 따라 도시공원 확보를 위해 조성된 소공원으로, (광주광역시 고시 제2016-106호(2016.06.01.))
나. 「도시공원 및 녹지 등에 관한 법률」에 의거 소공원에 설치할 수 있는 공원시설은 운동시설 중 철봉‧평행봉 등 체력단련시설에 한하며 인라인 시설 등은 설치 가능한 시설에 해당되지 않으므로 제안하신 내용을 채택하기 어려움을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 기타 건의나 문의사항이 있을 시 공원녹지과 공원조성팀(☏062-960-8689)으로 연락주시면 친절히 안내해 드리겠습니다.

붙임 국민제안신청서 1부. 끝.",2023-01-19,광산구,답변완료
광산구 대표 누리집 개선,"현황 및 문제점
현재 홈페이지를 방문하면, 여러가지 정보제공 등 자료는 대체적으로 잘 구성이 되어 있는거 같습니다.
필요한 정보들 찾아보게 쉽게요...
하지만, 좀 아쉬운 점은 누리집의 전반인 이미지가 딱딱하고 오래전의 스타일들로 구성 되어 있는거 같습니다.
개선방안
딱딱한 관공서의 이미지가 아닌 요즘의 트렌드에 맞게 좀 산뜻하게, 따뜻하고 부드러운 이미지의 누리집으로 개선이 되면
앞으로 이용시 더 좋을 듯 합니다.
기대효과
누리집을 찾는 사람들에게 따뜻하고 친근한 광산구 이미지를 줄수 있을거 같습니다.",2022-11-29,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(1AB-2211-0021088)에 대한 처리 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안 내용은 ""누리집 디자인 개선""에 관한 것으로 이해되며, 우리 구 홈페이지는 2023년 디자인 개편과 카테고리 재구성 등을 포함한 전면개편이 예정되어 있습니다.

3. 노후된 디자인 교체에 대한 필요성을 깊이 공감하고 있으며, 전면개편 사업 진행 시 누리집 디자인 개편에 만전을 기하여 구민의 정보접근성과 직관성을 높이고 보다 따뜻하고 친근한 이미지로 다가갈 수 있도록 노력하겠습니다.

4. 추가적으로 궁금하신 사항이 있으실 경우 홍보실 미디어팀(☎062-960-8039)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",2022-12-14,광산구,답변완료
버스 운행시 걸리지 않게 국기 게양대를 더 높게 설치하자,"현황 및 문제점
국경일에 국기를 게양하는 게양대가 버스 높이와 유사해 버스 운행 중에 걸려 위험하다.
사이드미러 등을 가려 운전자의 시야확보를 방해한다.
승차자나 하차자의 발견을 놓쳐 승객의 안전을 위협할 수 있다.
개선방안
1. 국기 게양대의 높이를 조절해서 안전 운행을 할 수 있게 해야 한다.
기대효과
1. 국기 게양대의 높이를 조절하여 버스 운행에 장애를 없앰으로써 안전운행을 할 수 있다.
2. 시민들의 승하자 정보 방해를 줄여 안전을 도모할 수 있다.",2022-11-27,"1. 안녕하십니까? 제안 참여에 감사드리며 귀하의 제안에 대해 다음과 같이 회신하여 드립니다.

2. 귀하께서는 ‘버스 운행시 걸리지 않게 국기 게양대를 더 높게 설치하자’는 내용으로 제안해주셨습니다.

3. 귀하께서 제안하신 사항을 검토한 결과는 다음과 같습니다.

가. 현재 관내 가로기의 게양은 평균적으로 3~4m 높이에 설치하고 있습니다. 이를 더 높이 게양할 경우, 장비 도입이 필수불가결하여 가로기 설치 및 회수를 함에 교통 혼잡 등 여러 문제점이 발생할 것으로 판단됩니다.

나. 또한, 관내 꽂이대 전수 재설치와 장비 도입 등 예산확보도 필요할 것으로 사료됩니다.

다. 현재 저희 부서에서는 농성동, 화정사거리, 시청 일대 등 대형차 가로기 파손 취약구간을 취합하고 가로기 설치 방법을 강구하여 불편을 최소화하도록 노력 중입니다.

라. 따라서 아직 현황 파악 등 보다 장기적인 관점에서 추진여부를 판단하여야 하며, 여건이 성숙될까지는 도입에 신중을 기할 필요성이 높다 판단됩니다.

4. 위와 같은 사유로 귀하의 제안을 즉시 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 이밖에 문의사항은 서구청 행정지원과 공세영에게 연락주시면 성심성의껏 답변해 드리겠습니다. 감사합니다.",2022-12-28,서구,답변완료
버스 운행시 걸리지 않게 국기 게양대를 더 높게 설치하자,"현황 및 문제점
국경일에 국기를 게양하는 게양대가 버스 높이와 유사해 버스 운행 중에 걸려 위험하다.
사이드미러 등을 가려 운전자의 시야확보를 방해한다.
승차자나 하차자의 발견을 놓쳐 승객의 안전을 위협할 수 있다.
개선방안
1. 국기 게양대의 높이를 조절해서 안전 운행을 할 수 있게 해야 한다.
기대효과
1. 국기 게양대의 높이를 조절하여 버스 운행에 장애를 없앰으로써 안전운행을 할 수 있다.
2. 시민들의 승하자 정보 방해를 줄여 안전을 도모할 수 있다.",2022-11-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AB-2211-0019826)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하께서 제안해주신 민원의 내용은 ""버스 운행시 걸리지 않게 국기 게양대를 더 높게 설치하자""에 관한 것으로 이해 됩니다.

3. 귀하의 민원에 대한 검토 결과는 다음과 같습니다.
가. 민원인께서 제안하신 건은 버스운행 안전을 위한 좋은 의견으로 검토되나 KS 가로등 주 설치기준에 국기봉 높이(2.5M)가 지정되어 있어 국기봉 높이를 임의로 조정할 수 없으며,
나. 차후 국기 게양시 버스정거장 주변 및 코너 모퉁이에 국기를 게양하지 않는 방식 등의 검토가 필요할 것으로 보입니다.

4. 우리 구정에 관심을 가져주시고 제안을 해주심에 감사드리며 답변 내용에 대한 추가 설명이 필요한 경우에는 북구청 시설지원과(이지향실무관☎410-6789)로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다.",2023-01-09,북구,답변완료
버스 운행시 걸리지 않게 국기 게양대를 더 높게 설치하자,"현황 및 문제점
국경일에 국기를 게양하는 게양대가 버스 높이와 유사해 버스 운행 중에 걸려 위험하다.
사이드미러 등을 가려 운전자의 시야확보를 방해한다.
승차자나 하차자의 발견을 놓쳐 승객의 안전을 위협할 수 있다.
개선방안
1. 국기 게양대의 높이를 조절해서 안전 운행을 할 수 있게 해야 한다.
기대효과
1. 국기 게양대의 높이를 조절하여 버스 운행에 장애를 없앰으로써 안전운행을 할 수 있다.
2. 시민들의 승하자 정보 방해를 줄여 안전을 도모할 수 있다.",2022-11-27,"안녕하십니까? 구정 발전을 위한 제안에 참여해 주신 데 감사드리며, 귀하께서 제안해 주신 내용에 대하여 행정지원과에서 답변드리겠습니다.

○ 현재 가로기 게양대의 높이는, 가로등이 설치될 때 가로기 게양을 할 수
있도록 게양 꽂이대가 통상적인 높이로 부착 된 채로 설치가 되며, 기 설치된
게양대에 국기를 게양하고 있습니다.
또한, 가로기 게양대가 높은 경우, 설치 및 철거시 위험성도 높아지므로,
버스가 많이 다니는 현장을 방문해보고, 다른 방법을 강구하여 버스운행
안전을 확보하는데 노력 하겠습니다.

위와 같은 사유로 귀하의 제안을 채택하지 못한 점 널리 이해하여 주시기 바랍니다. 동구 구정에 관심 가지고 제안제도에 참여해 주셔서 대단히 감사합니다.",2022-12-12,동구,답변완료
광주광역시 제안서 평가위원 자격조건 수정 및 확대 제안,"현황 및 문제점
현재 광주광역시 및 산하 공공기관에서는 효율적인 운영을 위해 제안서 관련 평가위원을 모집해 필요할 때마다 활용하고 있어 매우 적절하게 되고 있으나 자격조건을 살펴보면 2012년7월21일부터 “전임강사”교원의 직위가 없어졌음에도 교원으로 지정해 운영되고 있다는 것을 확인하였습니다.
개선방안
이에 따라 광주광역시 및 산하 공공기관에서는 평가위원의 자격조건으로 명시된 “전임강사”는 1.고등교육법 부칙 제2조제1항“전임강사는 이 법에 따른 조교수로 본다.”, 2.교육공무원법 부칙 제3조제3항“‘교수,부교수,조교수,전임강사’를 ‘교수,부교수,조교수’로 한다.”, 3.교육공무원임용령 제3조제13항“제5조의2제1항제1호 다목 중 ‘조교수 및 전임강사’를 ‘조교수’로 한다.”로 되어 있는 바 평가위원 자격조건에 ‘대학의 전임강사 이상인 자로서 해당분야 전공을 한 사람’의 내용중 1안) 전임강사→조교수 또는 2안) 전임강사→강사 수정해 정확한 조건을 게시하는 것이 적절합니다.
또한, 실제 대학에서 재직중인 강사의 수요 및 우수한 인적자원의 활용하는 차원에서 확대하는 방안도 마련해 운영한다면 매우 좋다고 봅니다.
(견본1) https://www.gwangju.go.kr/youth/boardView.do?boardId=YH_0000000001&pageId=youth178&searchSn=90
(견본2) https://www.gwangju.go.kr/youth/boardView.do?boardId=YH_0000000001&pageId=youth178&searchSn=116
(견본3) https://www.gwangju.go.kr/agri/boardView.do?boardId=BD_0000000241&pageId=agri7&searchSn=763
기대효과
사문화된 전임교원의 직위가 묵시적으로 진행되는 것은 매우 적절하지 않고 명확하게 자격조건을 제시하지 않아 오해와 불신을 야기하지 않도록 향후 이러한 내용이 게시되지 않도록 지속적인 관심과 모니터링을 통해 시민에게 신뢰받는 공적행정이 될 수 있는 작은 단초가 될 것입니다.",2022-11-20,"1. 시정에 관심을 가져주신데 대해 먼저 깊은 감사의 말씀을 드립니다.

2. 귀하께서 국민신고에 올려주신 제안은 광주광역시 제안서평가위원회 설치 및 운영규칙 제4조(평가위원의 위촉) ①항 3. 전임강사 자격조건 수정 및 확대에 대한 내용으로 판단됩니다.

3. 귀하의 제안 사항에 대해 검토 의견은 다음과 같습니다.
고등교육법 제14조(교직원의 구분) 제2항에 의거 귀하께서 제안하신 '전임강사 용어 수정'이 적정한 것으로 판단되어 향후 우리 시 제안서평가위원회 설치 및 운영규칙 개정을 추진할 예정임을 알려드립니다.

4. 다시 한번 시정에 관심을 가져 주심에 감사드리여, 답변내용에 대한 추가 설명이 필요한 경우 광주광역시 회계과 백수자 주무관(☏062-613-3126)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2022-12-22,광주광역시,답변완료
시민의 그린백,"현황 및 문제점
지금은 온 세계가 지구 재난이라고 한다
심각한 환경문제로 지구의 위기에서 재난으로 이어지고 있다.
우리 스스로가 할 수 있는 일을 찾아서 해야 한다.
정부에서는
기후위기를 극복하기 위해서 여러 노력 등을 하고 있는 상태이다.
일례로
현재 유통되고 있는 일반쓰레기 봉투는 생 분해 해소가 몇 10이하 %에 지나지 않는 상태이다
그러다 보니,
수 십년을 거쳐야만 분해되어 환경문제에 심각한 오염으로 지속되고 있다.
일명 "" 세종 그린 백"" 에서는 EL-724 환경표지 인증을 받은 제품으로100% 생분해성 수지로 제작되어 있다. 고 한다
광주시만의 자체 브랜드의 그린백이 필요한 시점이다.
개선방안
-일명 그린백 제작이 필요하다
먼저 시 홈페이지 등 홍보를 통하여 시민들의 여론을 살피도록 한다
-각 동 게시판과 각 동 단체들(통장협의회등 자생단체 포함) 교육 등을 통해서 기후 재난의 심각성을 알리도록 한다.
- 100% 생분해성 수지로 제작된 그린 백 을 제작하여 사용토록 한다.
-용량은 기존 봉투들처럼 100리터와 50리터,20리터,,10리터와 5리터로 제작토록 한다.
-환경정책과(기후대기과 등)담당으로 이어져서 진행되면 된다.
기대효과
-전국 최초로 광주시에서부터 기후재난시기를 맞아 솔선수범하여 제작되면 된다
-전 시민이 동참하여 기후 재난을 극복해 나간다.
-지구를 살리는 일에 앞장서는 시민의식이 나라를 세워 나간다.",2022-11-04,"안녕하십니까? 구정 발전을 위한 제안에 참여해 주신 데 감사드리며, 귀하께서 제안해 주신 내용에 대하여 청소행정과에서 답변드리겠습니다.
○ 현재 동구에 유통되고 있는 종량제봉투는 40% 폐합성수지를 재활용하여 만든 친환경 종량제봉투이며, 이를 100% 생분해성 친환경 소재의 종량제봉투로 대체하자 제안 주신 내용으로 확인됩니다.
○ 이전에 전국적으로 시범사업 운영을 통해 100% 생분해성 봉투를 사용했던 결과, 종량제봉투 창고와 종량제봉투 판매소에서 판매전 보관하고 있던 봉투가 썩어버리고 봉투의 강도가 약해져 잦은 찢어짐의 민원이 미화요원들과 시민들로부터 발생한 결과가 있습니다.
생분해성 봉투는 생산했던 당시의 인장강도가 보관할수록 강도가 약해지는 특성이 있어 현재 판매소에서 물건을 담아 넣어가는 재사용 종량제봉투 등은 인장강도, 품질 등이 매우 중요한 부분이기에 대체하기에 어려움이 있습니다.
또한, 말씀해주신 생분해성 봉투는 국내의 쓰레기 처리 환경 조건에 맞지 않아, 환경부에서 2022년 1월 3일부터 신규 생분해성 봉투(EL-724)에 대해 친환경 인증을 부여하지 않고 있습니다.
○ 제안 주신 내용은 환경문제와 직결된 부분이고 언젠가는 대체 되어야 할 부분이기에 중장기적으로 검토하여 대체품을 찾도록 노력하겠습니다.
현재 귀하의 제안을 채택하지 못한 점 널리 이해하여 주시기 바랍니다. 동구 구정에 관심 가지고 제안제도에 참여해 주셔서 대단히 감사합니다.",2022-12-02,동구,답변완료
