제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
빛고을산들길 1구간(삼각산-도동고개) 출렁다리 설치제안,"현황 및 문제점
0. 빛고을산들길은 광주광역시내 최근접 외곽을 둘러쌓고 있는 산들을 원형으로 연결하고 있는 도심외곽 둘레길로 1구간(북구용전교-삼각산-도동고개)에서 시작하여 6구간(임곡역-진곡-하남산단-비아-북구용산교)를 잇는 총 주노선81.5km, 부노선20.2km로 되어 있음.

0. 1구간인 삼각산정상에서 도동고개에 이르는 구간은 광주-담양간 국도와 호남고속도로 각화IC진출입로와 2차외곽도로 진출로 등이 지나고 있어 삼각산구비길(빛고을산들길갈림길)-호남고속도로 절개지상단을 지나서 장등마을 입구 호남고속도로 구름다리밑을 통과하여 북부순환도로 삼거리 횡단도로를 건너서 보도도 없는 차도 가장자리로 장등동 시내버스 회차지 입구 방향으로 약100여m를 진행하여야 산들길 입구 등산로로 진입하게 되어 있음.

0. 5년전까지만 해도 산들길 위구간은 등산로가 희미하여 겨우 통행하였으나 코로나19 이후에는 많은 시민들이 다니고 있음.

0. 최근 제가 실측 해보니 삼각산구비길(빛고을산들길갈림길)-고속도로절개지 상단 정자-장등마을 입구 구름다리밑-북부순환도로삼거리-산들길입구까지 약2.4km 40여분이 소요됨.
개선방안
0. 삼각산 상단부에서 도동고개 상단부를 가로지르는 출렁다리를 설치하면 거리 및 시간이 획기적으로 단축됨.
기대효과
0. 최근 각 지방자치단체마다 출렁다리 및 데크길 조성의 붐이 일고 있어, 출렁다리를 설치하면 소요시간 및 거리가 획기적으로 단축되며, 교통사고의 위험성 제거와 출렁다리 주위경관을 조망할수 있는 쾌적한 등산로 제공.
0. 광주시 북부 진입로인 출렁다리에 조명까지 설치하면 시민들에게도 볼거리 제공과 관광객 유입 예상.
0. 코로나 변종인 오미크린의 폭발적인 확산으로 인한 등산인구 역시 증가 할것으로 사료됨.
0. 시민들의 자긍심 고취와 전국 등산매니아들의 유입으로 지역 경제에 기여.

기타사항
0. 빛고을산들길 1구간중 소구간인 주지봉-삼각산 구간의 등산로도 정비가 필요하며,
산들길 주요구간마다 설치된 안내판이 훼손되어 대대적인 정비가 요망됨.
0. 현장 답사후 구름다리를 설치하여 주실것을 제안하오니 적극 검토하여 주시기 바랍니다. 끝.",2022-02-08,"1. 구정 발전에 관심을 갖고 참여해 주셔서 진심으로 감사드립니다.

2. 귀하께서 제안하신 빛고을 산들길 1구간(삼각산 ~ 도동고개) 출렁다리 설치 제안 건에 대하여 아래와 같이 회신합니다.
○ 삼각산과 군왕봉(도동고개)을 연결하는 구름다리 설치는 우리구에서 중․장기 프로젝트로 추진중인 무등산에서부터 영산강까지 이르는 시민의 솟음길 조성계획에 포함되어 있음
○ 관내 등산로 정비는 매년 시행하는 사업으로 빛고을 산들길 주요 등산로 현장조사 후 정비하겠음

3. 기타 궁금한 사항이 있으시면 북구청 공원녹지과 산림팀 (☎062-410-6444)으로 연락주시면 성심 성의껏 담변 드리겠습니다. 끝.",2022-02-17,북구,답변완료
광주 순환도로 저공해차량 할인 개선문의,"현황 및 문제점
현재 광주시 순환도로 이용시 시청에서 발급해준 카드로 사용하고 있어서 타 도시와 다르게 광주 시민인게 뿌듯하게 느끼면서 이용하고 있습니다 현재 요금소 통과시 하이패스로 통과하면 할인이 되지 않고 지정된 카드로 요금소 차로로 진입하여 결제 해야지만 할인이 되는 구조인데 하이패스에서도 같이 적용할수 있도록 시스템 개선 부탁드립니다
개선방안
요금소 뿐만 아니라 차량번호 등록 방식으로 하여서 하이패스도 할인이 적용될수 있었으면 합니다
기대효과
하이패스 차로에서 요금소 차로로 무리하게 진입하는 차량들이 정말 무수히 많습니다 거기다가 유덕IC나 송암IC 경우 폐쇄 차로가 많아서 무분별하게 정체가 되는 현상이 지속적으로 발생중이므로 하이패스 차로로 분산된다면 개선효과가 있을듯 합니다",2022-02-08,"국민신문고에 접수된 제안에 대하여 아래와 같이 검토하여 보고드립니다.

- 아 래 -
가. 제안제목 : 광주 순환도로 저공해차량 할인 개선문의
나. 접수번호 : 1AB-2202-0005815
다. 심사의견 : 불채택
라. 답변(안)
1. 먼저 귀하의 소중한 제안에 감사드립니다.
2. 귀하의 제안은 ""광주 순환도로 저공해차량 할인 개선문의(하이패스 차로 이용)""라는 내용으로 판단되며, 본 제안에 대해 검토한 의견은 다음과 같습니다.
3. 환경친화적인 자동차의 보급확산과 저탄소 녹색성장에 이바지하고 우리시 친환경 선도도시 이미지 제고 및 전기·수소차 보급증대에 기여하고자 오는 2023년 12월까지 한시적으로 감면정책을 시행하고 있습니다.
4. 귀하께서 제안하신 ""감면차량 하이패스 차로이용""은 한시적 감면정책에 대하여 우리시가 많은 비용을 부담해야하는 문제점이 있어 도입은 어려움을 양해하여 주시기 바랍니다.
5. 귀하의 소중한 제안을 채택하지 못한 점 양해말씀 부탁드리며, 앞으로도 시정에 많은 관심과 협조 부탁드립니다.
6. 추가적으로 궁금하신 사항이나 문의사항이 있으시면 도로과 민자도로팀 정연주 주무관(613-4752)으로 연락 주시면 친절히 답변해 드리겠습니다. 감사합니다. 끝.",2022-03-02,광주광역시,답변완료
비엔날레 야간 조형물에 관하여 제안합니다.,"현황 및 문제점
저녁에 바람 쐬러 비엔날레 전시관 쪽으로 많이 가곤 합니다. 도심 속에 이런 쾌적한 공간이 있다는 것에 자부심을 느끼지만 동시에 한 가지 아쉬운 점이 있어서 제안 하나 드립니다. 초승달(그믐달) 모양의 큰 조명 하나 있었으면 좋겠습니다. 요즘의 트랜드인데 이게 없어서 자주 가던 비엔날레 전시관을 뒤로 하고 먼 수완지구나 담양별빛달빛길까지 가는 경우가 많습니다.
개선방안
간단합니다. 전시관 입구쪽에 초승달(그믐달) 형태의 큰 조명을 설치해주셨으면 합니다. 다른 지역처럼 위에 앉거나 누워서 사진도 찍을 수 있었으면 더 좋겠습니다.
기대효과
첫째, 코로나19팬데믹 속에서 지친 시민들이 그나마 위안을 삼을 수 있을 것 같습니다. 밀폐된 공간도 아니고 야외라 감염위험도 덜 하며 건전합니다.
둘째, 지역 명소인 비엔날레 전시관을 젊은이들과 가족단위의 방문객들이 더 많이 찾게 될 것입니다. 인스타그램이나 블로그 등 sns 소개를 통해 소개될 것이고 사진촬영 등을 목적으로 더 많은 시민들이 찾게될 것입니다.
셋째, 인근 상점들에게도 좋은 영향을 끼칠 것입니다.
담양 별빛달빛길이 대표적인 예입니다. 방문자들이 그냥 가는게 아니라 인근 식당이나 카페를 찾게 되는데 지역경제에 득이 되고 있습니다. 앞으로 사회적 거리두기가 풀리면 비엔날레 전시관 인근 상가에도 경제적인 파급효과가 기대됩니다.
넷째, 먼 곳까지 가지 않고도 도심에서 즐거움을 누릴 수 있습니다. 저같이 달빛 조명을 좋아하는 사람들이 꽤 많습니다. 굳이 다른 지역을 가지 않고도 가까운 비엔날레 전시관 쪽을 가면 정말 좋을 것 같습니다.
다섯째, 영호남 화합 프로젝트 '달빛동맹'의 의미를 부여할 수도 있습니다. 광주의 대표 명소인 비엔날레 전시관 입구에 달빛동맹의 상징이 될 수 있는 조형물이 있다면 대구시민들에게도 좋은 이미지를 심어줄 수 있을 것이라 기대합니다.

담양과 수완지구 모 아파트 입구 조명 사진을 첨부합니다.
관리자분들은 아무쪼록 심사숙고 하시고 좋은 결과 있었으면 좋겠습니다.
감사합니다.",2022-02-07,"1. 시정에 관심을 가지고 소중한 의견 주신 점 깊이 감사드립니다.

2. 귀하의 제안은 ""비엔날레 전시관 입구쪽에 야간 조형물(초승·그믐달 형태)을 설치하여 팬데믹으로 지친 시민들을 위로하고, 지역 명소인
비엔날레를 더 많은 사람들이 찾는 곳으로 활성화하자""라는 내용으로 판단되며, 본 제안에 대해 검토한 의견은 다음과 같습니다.

3. 현 비엔날레 전시관은 한국과 아시아를 대표하는 국제적 문화브랜드인 광주비엔날레와 광주디자인비엔날레의 주 전시 장소이나,
건축물 노후화로 인한 관람객의 안전저해 요소가 발생되어 인근 부지에 신축 이전 할 계획을 추진하고 있음을 알려드리며,

4. 신축 이전 될 경우 기존 시설에 대한 활용방안을 검토하여 최종 확정되면 사업부지와의 조화 및 위치, 디자인의 적정성 등을 판단하여
귀하의 소중한 의견이 발영될 수 있도록 노력 할 것임을 알려드립니다.

5. 지역 내 관광 및 상권의 활성화 등 제안의 좋은 취지에도 불구하고 귀하의 소중한 제안을 채택하지 못한 점 양해말씀 부탁드리며,
앞으로도 시정에 많은 관심과 협조 부탁드립니다.

6. 추가적으로 궁금하신 사항이나 문의사항이 있으시면 시립미술관 시설관리과 정건웅 주무관(613-7144)으로 연락주시면
친절히 답변해 드리겠습니다. 감사합니다. 끝.",2022-03-07,광주광역시,답변완료
시내버스 정류장 휴대폰 충전기 설치,"현황 및 문제점
시내버스 정류장 별로 규모와 시설도 다르고 설치 되어 있는 것들도 너무 다릅니다.
개선방안
전국민들이 휴대폰은 기본으로 다 가지고 있어서 시내버스 정류장에 휴대폰 충전을 할수 있도록 충전 시설이 필요합니다.
기대효과
급할때나 버스를 기다릴때 충전을 할수 있으므로 시내버스를 이용하고픈 마음이 더욱 들고 급하게 충전도 할수 있어서 일석이조",2022-02-04,"1. 안녕하십니까? 귀하의 제안사항에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안은 ""시내버스 정류장에 휴대폰 충전기 설치""에 관한 것으로 이해되며, 본 제안에 대해 소관부서에서 검토한 결과는 다음과 같습니다.

가. 우리시에서는 '19년 광주다움 테마 버스정류소 설치사업으로 정류소에 휴대폰 충전기를 설치하였으나, 충전기가 외부에 방치되어 고장이 잦아 유지보수가 어려우며, 충전기 이용빈도가 낮고 전력소모량이 적지 않으며, 휴대폰 이용환경이 변화하는 등의 사유로 현재 정류소 신설시 휴대폰 충전기를 설치하지 않고 있는 실정으로,
나. 귀하의 제안은 중장기 검토가 필요하며, 제안의 좋은 취지에도 불구하고 귀하의 소중한 제안을 채택하지 못한 점 양해말씀 부탁드립니다.
다. 다만, 우리시에서는 버스정류소 노후된 안내표지판 교체, 도심외곽지역 유개승강장 교체를 완료하고, 광주다움 디자인 및 무장애 정류소 확대를 지속하며, 정류소에 온열의자 및 에어커튼 설치를 추진하는 등 시민 이용편의 증진을 위해 적극 노력하겠습니다.

3. 앞으로도 시정에 많은 관심과 협조 부탁드리며, 추가적으로 궁금하신 사항이나 문의사항이 있으시면 대중교통과 버스행정팀 임병수 주무관(☏ 062-613-4514)에게 연락주시면 친절히 답변해 드리겠습니다. 감사합니다. 끝.",2022-03-07,광주광역시,답변완료
"국세, 지방세(자동차세, 주택, 토지, 환경개선부담금) 가상계좌 고지서 문자 발송 서비스 개선","현황 및 문제점
* 국세, 지방세(자동차세, 주택분,토지분,환경개선부담금) 고지서 부과 우편발송 서비스를 하고있으나
장기출장 및 미거주(주소만 두고)타지역에서 생계를 하고있는 대상자는 고지서 미수령으로 연체 발생
체납세금 증가추세로 지방자치단체 공무원은 각마을별 세금납부 독려에 행정낭비를 하고 있는 실정
또한 현재 민원인이 직접 전화로 가상계좌를 요구하는 경우에만 문자메시지 서비스를 실시하고 있음.
고지서의 경우 일반우편으로 발송되기 때문에 도달여부를 확인 할 수 없음. 따라서 고지서를 받지 못하여
세금 납부를 하지 못하였다는 민원이 종종 발생함
개선방안
* 국세, 지방세(자동차세, 주택, 토지, 환경개선부담금) 핸드폰 앱(위택스)을 개발 및 공익방송에 공익홍보영상을
세금납부 모범연예인을 홍보대사로 위촉 홍보하고
* 체납자에게 가상계좌 및 고지서 문자 발송 서비스를 제공하므로써 체납액 감소효과 행정(예산,인력)인력 부담 감소효과
* 국세, 지방세 부과시 신청자에 한하여, 지로 고지서 대신 문자메시지로 세금 부과액을 고지하는 서비스
* 민원인이 고지서를 문자메시지로 받고 싶다고 신청하는 경우, 세금 고지내역을 문자메시지로 발송
기대효과
* 세금 징수율 및 체납세금 감소와 행정인력 부담감 해소 및 고지서 미발송에 따른 우편요금 및 인쇄 예산 감소 효과
* 지방세 고지서 제작 및 우편발송 관련 예산을 줄일 수 있으며, 반송고지서의 개수도 감소될 것으로 기대됨",2022-01-05,"1. 안녕하십니까. 귀하께저 제안해주신 국민제안에 대한 심사 결과 '불채택' 되었음을 통지합니다.

2. 귀하께서 제안한 내용의 요지는 가상계좌를 문자메세지로 고지하는 서비스에 대한 제안으로 판단됩니다.

3. 지방세 징수법 제12조 및 동법 시행령 제20조에 의하여 현재 납세자에게 지방세를 징수하려면 납세자에게 지방세의 과세연도, 세목, 세액 및 산출근거, 납부기한과 납부장소를 구체적으로 밝힌 문서로 고지하여야 하며, 위 문서에는 전자문서가 포함됩니다.

4. 현재 지방세 기본법 제30조 및 동법 시행령 제14조에 따른 전자송달제도가 현재 운영중이며, 전자송달을 위해서는 개인정보활용 동의 등을 포함한 납세자의 신청이 있어야 합니다.
현재는 카카오, 네이버 등 간편결재가 발달됨에 따라 전자송달의 신청이 급격이 증가하는 중이며 중장기적으로 종이 고지서를 대신하여 전자송달로 고지서를 송달받는 제도를 활성화 하는 여러 방안을 모색하는 중입니다.

5. 귀하께서 제안해주신 가상계좌 문자발송 서비스는 현행 지방세 관계법상 지방세고지서송달과 동일한 효력이 없으며, 현행법령에 의해 운영중인 지방세전자송달 제도가 제안해주신 제도와 가장 흡사하고 현재 시행중에 있습니다.

6. 지방세분야에 관심을 갖고 현행 문제점 등에 대한 제안을 해주신 데에 깊은 감사를 드리며, 앞으로도 지방세무행정에 지속적인 관심을 부탁드리겠습니다. 감사합니다. 끝.",2022-02-15,광산구,답변완료
도산동 버스종좀 평동역까지 연장운행,"현황 및 문제점
상당히 세월이 지나고 시간이 지났지만 평동공단으로 출근하는 사람들은 지하철을 이용하지만 많은 사람들이 버스로 출근하여
도산동 버스종점에서 평동공단까지는 상당히 많은 시간이 걸립니다.
물론 700번 마을버스가 있지만 자주있는것도 안이고 상당한 시간간격이있어서 환승하는데 에로사항이 있습니다.
개선방안
종점을 옮기는데 애로사항이 있으면 각방면 한데씩이라도 평동 공단을 공유하여 다시금 도산동 종점으로 가면되지않을까해서
제안합니다.
기대효과
더많은 시민들이 시내버스를 이용할것같습니다.",2021-12-20,"1. 안녕하십니까? 귀하께서 신청하신 제안에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안은 ""광산구 도산동 차고지를 기종점으로 운행하고 있는 노선 중에 한대씩을 평동공단으로 운행을 했으면 좋게다는 내용""에 관한 것으로 이해 됩니다.
3. 귀하의 제안사항에 대해 검토한 의견은 다음과 같습니다.
가. 시내버스 노선은 기종점간의 적정거리와 그에 따른 주행시간과 운행대수, 배차간격 등이 결정되어 지며, 운수종사자 휴게를 위한 시설 등이 확보되어야 합니다.
나. 선생님께서 말씀하신 도산동 차고지를 기종점으로 운행하고 있는 노선을 평동공단으로 연장하게 되면 운행거리와 주행시간이 늘어나고 그렇게 되면 배차간격도 늘어나 기존에 운행하던 노선의 서비스 수준이 저하되어 기존 승객들의 이용이 불편해질 것으로 예상됩니다. 또한 이로 인한 집단 민원이 발생할 수도 있을 것으로 사료되어 시내버스 노선을 연장하여 운행하는 것은 신중하게 검토되어야 할 것으로 사료됩니다.
다. 우리시는 '21년01월부터 '24년01월까지 시내버스 노선개편용역을 추진하고 있으며 이번 용역에서 선생님께서 제안하신 의견과 교통카드 및 통신사 위치정보 등의 빅데이터를 활용한 수요분석을 기반으로 시내(마을)버스 노선을 전반적으로 검토하여 조정과 신설 등을 추진할 계획임을 널리 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 교통건설국 대중교통과 윤선욱 주무관(☏062-613-4652)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-01-10,광주광역시,답변완료
불법주정차 장소를 명확하게 알려주세요.,"현황 및 문제점
일곡동에 주차공간이 많이 협소합니다. 그로인하여 불법주정차 신고가 많이 접수되고 있다는 것도 알고 있습니다. 차를 가지고 주차를 할 때 갓길에 공간이 비어있거나 차가 빠지면 신속하게 주차를 하는 것은 누구나 다 똑같은 마음일것입니다. 하지만 주차를 하면 안되는 구역이 플랭카드에 상세히 나와있지만 그 구역이 구체적으로 어느 곳인지 표시를 해준다면 차를 운전하는 사람이 당연히 대지 않을 거라고 생각합니다. 소화전 근처라면 몇미터까지인지 눈대중으로 보고 주차를 할 수 없고 바닥 주차선을 다시 그린다고 하더라고 희미해져서 잘 안보이는 부분이 있습니다.
개선방안
차선규제봉과 주차금지봉을 설치하여 운전자가 보기 좋게 주차환경이 개선되어야 한다고 생각합니다. 불법 주정차 구간 미터가 확실한 부분에는 사진에 첨부한 바와 같이 빨간색으로 선명하게 표시를 해주면 좋겠습니다.
기대효과
어떠한 행위를 하면 안되는 것을 알면서도 하는 것과 몰라서 하는 것은 명백히 다른 문제입니다. 주차상식을 기본적으로 알고 있는 것이 당연하지만 현 상황에서는 “여기에 주차하면 벌금이 나온다고?” 라고 생각하는 사람이 더 많습니다. 주차를 하면 안되는 곳을 명확하게 표시해주고 벌금이 나온다는 것이 정확하게 인지가 된다면 불법주정차 단속건이 줄어들고 누가 신고했냐고 의심을 하고 같은 동네 주민들끼리 얼굴 붉히는 일 없이 없을 것입니다.",2021-12-13,"1. 우리 구정에 관심을 가지시고 쾌적한 교통 환경 조성을 위한 의견을 주신 점 감사드립니다.

2. 귀하께서 제출하신 제안의 요지는 주정차금지구역 내 시선유도봉 설치와 금지구간 표시를 적색으로 바꾸길 제안하신 것으로 이해됩니다.

3. 귀하의 제안에 대한 답변입니다.
· 첫째, 현재 우리 구에서는 주·정차 시 교통흐름에 방해가 되는 구간에 한해 주·정차금지구역 내 시선유도봉 설치를 시행 중 임을 알려드립니다.
· 둘째, 주·정차 가능 구간과 불가능 구간의 구분은 백색선(가능구간)과 황색선(불가능구간) 그리고 주·정차금지 표지판을 설치하여 시각적으로 주·정차금지 구역임을 알리고 있습니다. 또한 도로의 모든 주·정차금지구 표시를 적색으로 바꾸는 것은 [도로교통법 시행규칙(별표 6) ""정차·주차금지는 노란색(황색)으로 표시""]에 위배됨을 알려드립니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우에는 북구청 교통지도과(☎410-8931)로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다.

붙임 : 국민제안신청서 1부. 끝.",2022-02-09,북구,답변완료
시민의 숲을 맨발걷기 공원으로,"현황 및 문제점
광주 시내에 시민의 숲처럼 접근성도 좋고 환경도 좋은 공원이 없습니다. 더군다나 드론공원까지 조성되어 젊은이들의 관심이 높은 것이 현실입니다. 그러나 최근에 시민의 건강 증진을 위해 좋은 흙길 위에 정체모를 무언가를 덮어서 문제가 되고 있습니다.
개선방안
시민의 숲을 맨발걷기 좋은 공원으로 조성하여 대대적으로 홍보한다면 젊은이들에게는 드론 공원으로 시민들에게는 건강을 위한 공원으로 알려져 북구의 자랑이 될 것입니다.
기대효과
최근 맨발걷기에 대한 관심(중앙일보, 세계일보 기사 참고 맨발 걷기로 검색) 이 높아지고 있습니다. 이를 이용하여 맨발 걷기 좋은 공원을 만든다면 북구의 자랑이 될 것이고 광주의 자랑이 될 것입니다. 사업비가 많이 드는 것도 아니고 흙길만 곱게 조성하여 홍보만 실시하고 행사만 실시한다면 될 것입니다. 관광자원화 뿐만 아니라 시민의 건강까지 생각하는 북구로 거듭나는 계기가 되기를 바랍니다.",2021-12-06,"1. 구정 발전에 관심을 가지고 협조하여 주셔서 감사합니다.

2. 귀하께서 시민의 숲 산책로에 야자매트 설치 대신 맨발걷기 공원으로 조성하여 홍보하자는 제안에 대하여 아래와 같이 회신합니다.

○ 영산강대상근린공원(시민의 숲) 산책로는 평소 강우시 산책로가 질퍽거리는 등의 주민 민원사항을 개선하기 위해서 금회 야자매트를 설치하였으며,

○ 맨발공원 조성은 공원 이용자의 의견수렴 등 장기검토가 필요할 것으로 판단됨을 알려드립니다.

3. 기타 궁금한 사항이 있으시면 북구청 공원녹지과 공원관리팀(062-410-6437)로 문의주시면 성심 성의껏 답변 드리겠습니다. 끝.",2022-01-11,북구,답변완료
광주 동구 대인시장 해뜨는식당 예산 지원바랍니다,"현황 및 문제점
""천 원짜리 한 장으로 무엇을 할 수 있을까요?""

천 원으로는 커피 한 잔도 마실 수 없는
요즘, 공깃밥과 국, 3가지 반찬이 담긴
'든든한 한 끼'를 천 원에 제공하는 백반집이
있습니다.
(적자 영업이고, 무상이라고 생각됨)
일부러 천원을 받는이유는 가난하고 배고프지만
자존심과 부끄러움으로 식당에 오지 못할까 봐
떳떳하게 계산하고 먹으라는 취지임.
개선방안
아쉬운 점은 이런 무료봉사하며 일생을 바치고 있는데... 해당 지자체가 관심과 예산을 주지 않는거 같습니다
예산만 있어도 이런 봉사를 하시는 분이 없으면 무용지물입니다

우리 강팍해져가는 사회에 빛과 소금이 되는 식당입니다
이런곳에 지원해줘야 하고 지원이 되면 좀 더 결식하는 불우이웃을 돌봐줄 수 있습니다

https://m.blog.naver.com/aksm5382/222559651911
기대효과
1. 예산 지원으로 적자를 내면서 운영하는 식당이 부담을 덜것입니다
2. 어려운이웃에게 식사가 제대로 지급되는지
의심이 된다면 연명부(이름, 주소)로 확인하면 됩니다
3. 이런곳에 예산이 지원되어야 주변업소들도 직간접적으로 변화가 될 거고, 광주광역시 동구 빈민구휼책으로 훌륭한 예산 실적 및 꾸준히 기대 효과로 남을겁니다

안해서 욕을 먹는거지, 이런곳에 예산을 투입하고 욕을 먹을수 없습니다

우리나라는 선진국, 선진국하는데... 또 우주강국이라는 표현을 하는데... 현실을 돌아봐야 합니다
21세기임에도 우리나라에 밥을 못먹고, 못먹어 죽는사람들도 있습니다
이게 어처구니없는 21세기 대한민국 현실입니다
예산이 없어서 그럴까요?... 우주에 쏟을 돈 조금만 줄여도 소년소녀가장, 불우이웃, 독거노인, 고아들에게 큰 힘이 됩니다
글을 쓰면서도 울화가 치밀고, 눈물이 납니다",2021-11-29,"1. 우리시 소상공인 지원정책에 관해 관심을 가져주신 데 감사드립니다.

2. 귀하의 제안요지는 “지역사회 공헌 활동 형태로 운영하고 있는 전통시장(대인시장) 내 점포에 대해 예산지원을 통해 운영 어려움을 해소하여 지속 가능하게 하자는 취지”인 것으로 이해됩니다.

3. 현재, 전통시장내 특정 점포에 대해 예산 지원을 할 수 있는 근거가 없고, 설령 지원을 한다 하더라도 지역사회 공헌활동을 하는 모든 개인이나 단체 등 사업체에 대해 예산지원을 해야 하는 형평성의 문제가 발생하며, 지역사회에 봉사하는 취지에 맞게 독지가의 후원이나 기부 등을 통한 지원이 바람직하다고 보여 당해 제안사항은 불채택하였습니다.

4. 귀하의 제안내용은 충분히 공감하며 독지가의 후원이나 기부 등과 연계하는 방안으로 지원중에 있고 추가 지원방안에 대해 검토하도록 하겠습니다. 이러한 사유로 귀하의 제안에 대해 불채택함을 양지해 주시기 바랍니다. 감사합니다. 끝.",2022-01-11,광주광역시,답변완료
일반 거리 쓰레기 문제,"현황 및 문제점
아파트에서는 문제가 되지 않지만, 일반 거주구에서는 쓰레기 처리가 매우 난감한 상황입니다. 외부에서 보기에도 좋지 않으며 거주민들의 불편한 사항도 많습니다. 특히 분리수거나 음식물 쓰레기등 처리가 까다로운 실정입니다.
개선방안
아파트와 같은 시스템이 있으면 좋겠습니다.
1. 관리인 선정 (동네 주민으로 일자리가 필요하시는 분, 보통 폐지 수집하시는 분들)
2. 반경을 정하여 쓰레기 보관 장소 마련
3. 보관 장소 이외에 쓰레기 투척 시 엄벌
4. 바쁘거나 쓰레기 이동이 번거로운 사람들을 위해 쓰레기 배달 서비스 시행
5. 재활용 쓰레기에 대한 최소한의 보상 시행
6. 쓰레기 배출량 기록하여 현저한 변화가 있는 세대 또는 가구 1년마다 포상
기대효과
1. 거리 미관 및 환경이 개선
2. 일자리 창출
3. 재활용되는 쓰레기 양이 증가하여 일반 쓰레기 양이 줄어듦
4. 쓰레기 관리에 따른 쓰레기 배출 인식 변화하여 되도록 쓰레기가 되지 않는 제품 구매를 유도할 수 있음
5. 구청 쓰레기 차 이동 구역이 줄어듦",2021-11-26,"❍ 안녕하십니까? 생활폐기물 수거방식에 대한 깊은 관심에 감사드리며, 제안에 대해 다음과 같이 회신하여 드립니다.
❍ 먼저, 우리구 생활쓰레기 배출방법·장소는『광주광역시 남구 폐기물관리 조례』제7조에 근거하여 문전배출을 원칙으로 하고 있으며,
❍ 단독주택가의 거점수거 도입에 대한 제안은 거점을 마련하여 생활쓰레기를 배출한다면 수거는 용이하지만, 주택가의 거점에 배출시설물을 설치하기 위한 위치 선정과 관리인 선정 등의 문제로 인해 장기적인 검토가 필요한 사안으로 점진적으로 청소행정에 반영할 수 있도록 하겠습니다.
❍ 위와 같은 사유로 귀하의 제안을 즉시 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 이 밖에 문의사항은 청소행정과 ☎(607-3650)로 연락주시면 성심성의껏 답변해 드리겠습니다. 감사합니다.",2021-12-03,남구,답변완료
