제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
건널목 주차봉 설치 건의,"현황 및 문제점
1. 계룡역 앞 대림 e,편안세상 아파트 후문 진입로 상 건널목(인도)불법주.정차 금지를 위한 주차봉을 설치 건의

2. 아파트 진입을 위해 좌 우회전 시 진입로가 좁아 예산 들여 확장(사각 해소) 진행 중인데 확장공사가 완료 된 후로도 인도를 올라 타 주정차 하게 되면 확장의 의미가 퇴색되고 두계초교 등교(건널목 기능)하려는 어린이 및 시민의 위험성과 불편을 초래 할 우려가 다분 하므로 주정차가 불가능하게 조치가 필요함

3, 인도 위 불법 주정차 사례
- 첨부파일 참조
개선방안
1, 건널목 앞에 주차봉 설치 나
2, 기타 방법으로 주정차 못하도록 하므로써 건널목 사고예방 및 시민통행에 방해되지 않도록 불편 해소 조치
기대효과
건널목 사고 예방 및 시민 통행 불편 해소",2023-03-31,"1. 안녕하십니까? 군정에 관심을 가지고 제안해 주셔서 감사드립니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 1AB-2304-0005869)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 제안내용은 노인 및 난청인 민원 대응 능력 강화를 위한 대화법 교육과 홍보에 관한 것으로 판단됩니다.
4. 검토결과
- 귀하의 제안이 이미 실행중인 사항으로 인해 채택하기 어려움이 있습니다. 다만 귀하께서 말씀하신 직장 내 장애인식개선 교육에 대하여 「장애인복지법」 제25조제2항, 동법 시행령 제16조 및 시행규칙 제2조의 2에 의한 의무 교육으로 지방자치단체는 소속 직원을 대상으로 장애인식개선교육을 매년 1회 이상, 1시간 이상 실시하고 있습니다.
- 또한 장애인에 대한 사회적 편견과 차별을 제거하는 장애인식개선 교육을 확대 시키기 위하여 읍·면 이장단·총화협의회·지역사회보장협의체를 대상으로 지역사회로 인식개선 교육 범위를 넓혀 시행하고 있습니다.
5. 답변내용에 대한 추가 설명이 필요한 경우에는 부여군청 사회복지과 서은비(041-830-2097)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",심사 중,계룡시,제안심사
[계룡시] 주민자치회(위원회) 위원 생명지킴이 양성 활용,"현황 및 문제점
ㅇ. 경제적 빈곤과 우울증, 가족 위기,데이터 폭력, 독거노인가구 증가 등으로 인해
우리나라 2021년 자살률은 26명(10만명당 자살자수)으로 극단적 선택인원 매년 증가 추세
ㅇ. 계룡시 최근 극단적 선택(자살)으로 인한 자살예방 특단의 대책 필요
-2021년 계룡시 27.9명으로 한국 평균 자살률 26명보다 1.9명 많음
ㅇ. 계룡시 주민자치회(위원회) 위원은 봉사직으로 사명감과 책임감이 있으며,
지역 현안문제에 관심과 많고 이웃과도 소통이 잘 되고 있음
* 생명지킴이란? 자살 위험에 처한 주변인의 '신호'를 인식하여 지속적 관심을 가지고
그들이 적절한 도움을 받을 수 있는 지원(기관,전문가)에 인계하는 사람
개선방안
ㅇ. 계룡시 보건소에서 주민자치회(위원회) 위원 생명지킴이 양성 활용
-생명지킴이 교육 실시 후 위촉
기대효과
ㅇ. 계룡시 주민자치회(위원회) 위원 적극적 생명지킴이 활동으로 자살률 감소
ㅇ. 안전하고 살기 좋은 행복이 넘치는 YES! 계룡 구현",2023-03-31,"1. 안녕하십니까? 군정에 관심을 가지고 제안해 주셔서 감사드립니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 1AB-2304-0005869)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 제안내용은 노인 및 난청인 민원 대응 능력 강화를 위한 대화법 교육과 홍보에 관한 것으로 판단됩니다.
4. 검토결과
- 귀하의 제안이 이미 실행중인 사항으로 인해 채택하기 어려움이 있습니다. 다만 귀하께서 말씀하신 직장 내 장애인식개선 교육에 대하여 「장애인복지법」 제25조제2항, 동법 시행령 제16조 및 시행규칙 제2조의 2에 의한 의무 교육으로 지방자치단체는 소속 직원을 대상으로 장애인식개선교육을 매년 1회 이상, 1시간 이상 실시하고 있습니다.
- 또한 장애인에 대한 사회적 편견과 차별을 제거하는 장애인식개선 교육을 확대 시키기 위하여 읍·면 이장단·총화협의회·지역사회보장협의체를 대상으로 지역사회로 인식개선 교육 범위를 넓혀 시행하고 있습니다.
5. 답변내용에 대한 추가 설명이 필요한 경우에는 부여군청 사회복지과 서은비(041-830-2097)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",심사 중,계룡시,제안심사
[계룡시] 이 •통장 자살예방생명지킴이 교육 및 활용,"현황 및 문제점
1. 2021년 계룡시 자살률 27.9명으로 한국평균 자살률 26명보다 1.9명 많음
2. 최근 계룡시 극단적 선택으로 소중한 생명을 잃고 있어 가슴이 아픔
3. 봄철 계절적 요인과 우울증, 경제적 어려움, 독거노인 증가로 인한 자살우려 높음

[이 •통장] 사명감과 책임감이 강하며 봉사정신이 몸에 베여 있고 누구보다도 지역 주민들과 소통을 잘하고
있으며, 이웃의 사정을 잘 알고 있음
개선방안
1. 이 •통장 자살예방생명지킴이 활용 자살예방
-계룡시보건소에서 자살예방생명지킴이 교육시행 후 활동
* 활동 우수자 인센티브 제공
기대효과
1. 안전하고 살기 좋은 행복이 넘치는 YES! 계룡 구현
* 생명존중문화 공감대 형성",2023-03-29,"1. 안녕하십니까? 군정에 관심을 가지고 제안해 주셔서 감사드립니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 1AB-2304-0005869)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 제안내용은 노인 및 난청인 민원 대응 능력 강화를 위한 대화법 교육과 홍보에 관한 것으로 판단됩니다.
4. 검토결과
- 귀하의 제안이 이미 실행중인 사항으로 인해 채택하기 어려움이 있습니다. 다만 귀하께서 말씀하신 직장 내 장애인식개선 교육에 대하여 「장애인복지법」 제25조제2항, 동법 시행령 제16조 및 시행규칙 제2조의 2에 의한 의무 교육으로 지방자치단체는 소속 직원을 대상으로 장애인식개선교육을 매년 1회 이상, 1시간 이상 실시하고 있습니다.
- 또한 장애인에 대한 사회적 편견과 차별을 제거하는 장애인식개선 교육을 확대 시키기 위하여 읍·면 이장단·총화협의회·지역사회보장협의체를 대상으로 지역사회로 인식개선 교육 범위를 넓혀 시행하고 있습니다.
5. 답변내용에 대한 추가 설명이 필요한 경우에는 부여군청 사회복지과 서은비(041-830-2097)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",심사 중,계룡시,제안심사
[계룡시] 전문강사 인력풀 구축 활용,"현황 및 문제점
1. 계룡시에 분야별 우수한 전문강사가 많이 있음에도 불구하고 타 지역 강사를 섭외 교육 시행
* 법정의무교육, 인권교육, 생명존중교육 등
2. 계룡시에 전문강사 인력풀이 구축되어 있지 않아 활용에 어려움이 있음
* 분야별 횔동중인 강사를 구체적으로 잘 모름
개선방안
1. 계룡시 평생교육과 분야별 전문강사 인력풀 구축 활용
가) 전문강사 분야별 모집 시스템 구축
* 엄격한 심사에 의한 선발
나) 전문강사 인력풀 계룡시청 누리집에 탑재 활용
기대효과
1. 계룡시 거주 전문강사 경제적 도움
2. 인력풀 시스템을 통한 강사 섭외로 신속한 업무 처리",2023-03-29,"1. 안녕하십니까? 군정에 관심을 가지고 제안해 주셔서 감사드립니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 1AB-2304-0005869)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 제안내용은 노인 및 난청인 민원 대응 능력 강화를 위한 대화법 교육과 홍보에 관한 것으로 판단됩니다.
4. 검토결과
- 귀하의 제안이 이미 실행중인 사항으로 인해 채택하기 어려움이 있습니다. 다만 귀하께서 말씀하신 직장 내 장애인식개선 교육에 대하여 「장애인복지법」 제25조제2항, 동법 시행령 제16조 및 시행규칙 제2조의 2에 의한 의무 교육으로 지방자치단체는 소속 직원을 대상으로 장애인식개선교육을 매년 1회 이상, 1시간 이상 실시하고 있습니다.
- 또한 장애인에 대한 사회적 편견과 차별을 제거하는 장애인식개선 교육을 확대 시키기 위하여 읍·면 이장단·총화협의회·지역사회보장협의체를 대상으로 지역사회로 인식개선 교육 범위를 넓혀 시행하고 있습니다.
5. 답변내용에 대한 추가 설명이 필요한 경우에는 부여군청 사회복지과 서은비(041-830-2097)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",심사 중,계룡시,제안심사
무료 공용주차장 확대,"현황 및 문제점
안녕하세요.
내포문화숲길15코스 부근(조양문, 하나로마트본점, 홍성시장)에
주차공간이 정말 너무너무너무너무너무 부족합니다.
특히나 장날이라도 되면 저 부근 주정차 차량들로 북적북적
말 그대로 시장통이 시장통이 되어버립니다.
개선방안
조양로 103번길 - 문화로 175번길 - 문화로 176번길 - 조양로 136번길
이 부근에 버려진 집, 사용하지않고 비어있는 건물 전부 홍성이 사들여서
다 허물어버리고 무료 공용주차장으로 사용할 수 있도록 좀 해주시면 안될까요..
기대효과
불법주정차 차량의 감소, 원활한 시장이용 및 활성화!!!",2023-03-27,"1. 안녕하십니까? 군정에 관심을 가지고 제안해 주셔서 감사드립니다.
2. 귀하께서 국민신문고 국민제안을 통해 신청하신 제안사항(신청번호 1AB-2304-0005869)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 제안내용은 노인 및 난청인 민원 대응 능력 강화를 위한 대화법 교육과 홍보에 관한 것으로 판단됩니다.
4. 검토결과
- 귀하의 제안이 이미 실행중인 사항으로 인해 채택하기 어려움이 있습니다. 다만 귀하께서 말씀하신 직장 내 장애인식개선 교육에 대하여 「장애인복지법」 제25조제2항, 동법 시행령 제16조 및 시행규칙 제2조의 2에 의한 의무 교육으로 지방자치단체는 소속 직원을 대상으로 장애인식개선교육을 매년 1회 이상, 1시간 이상 실시하고 있습니다.
- 또한 장애인에 대한 사회적 편견과 차별을 제거하는 장애인식개선 교육을 확대 시키기 위하여 읍·면 이장단·총화협의회·지역사회보장협의체를 대상으로 지역사회로 인식개선 교육 범위를 넓혀 시행하고 있습니다.
5. 답변내용에 대한 추가 설명이 필요한 경우에는 부여군청 사회복지과 서은비(041-830-2097)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",심사 중,홍성군,제안심사
따릉이 만들어주세요,"현황 및 문제점
보령에 따릉이가없어 청소년들이 전자킥보드를 이용할수없어 이동수단이없습니다
개선방안
보령에 따릉이를만들어 청소년들도 빠르게이동할수있도록 설치해주십쇼
기대효과
사람들이 많이이용하므로 사람들의
행복 건강이 올라갑니다.",2023-03-24,"국민신문고 국민제안에 대한 검토결과를 아래와 같이 제안자에게 통보하고자 합니다.

1. 제안제목: 따릉이 만들어주세요
2. 제 안 자: 이유찬
3. 통보방법: 국민신문고 시스템 자동처리
4. 검토결과: 불채택
5. 답변내용


1. 안녕하십니까? 시정에 깊은 관심을 가져주심에 감사드립니다.

2. 귀하께서 제안해주신 '따릉이 만들어주세요' 제안에 대한 검토의견을 답변 드리겠
습니다.
제안해 주신 건은 현재 준비 중으로 2023년 하반기에 시민들에게 공공자전거를
제공할 예정입니다.

3. 추가로 궁금하신 사항이 있으시면 교통과 교통시설팀(☎041-930-3981)로 전화주시면 친절하게 답변 드리겠습니다. 제안에 대해 다시 한 번 감사드리며, 댁내 건강과 행복이 가득하시길 기원드립니다.


붙임: 국민제안 신청 내용 1부. 끝.",2023-03-28,보령시,답변완료
계룡시 랜드마크 부재,"현황 및 문제점
계룡시하면 딱히 갈곳도 볼것도 부족한 것 같다. 근처에 있는 노잼도시 대전을 닮아가는 것일까?
대전은 성심당이라는 지역적 명소가 존재하지만 계룡은 ????
계룡문? 사계고택? 입암저수지? 볼것이 없다.
이케아 무산되면서 주말에 계룡으로 놀러올 가능성이 극도로 낮아진것 같다.

계룡시는 랜드마크가 필요하다고 생각됨
계룡시의 안타까운점은 높은 건물이 보이지 않는다는 점이다. (시 특성상 계룡대로 인하여 고도제한이 걸려있을 수도 있다.)
계룡에 볼만한 것들이 있어야할 것으로 생각됨.
최근 대전시는 방동저수지에 데크 및 음악분수대를 설치할 계획이라고 밝혔고 공사에 착공했다.
계룡시는 입암저수지에 이미 데크가 설치되어 있고 이것을 살릴 필요가 있다.
개선방안
계룡문과 입암저수지에 계룡시 랜드마크가 될 대관람차를 설치하는 것이다.
고소도로를 지나다가 저기 왜 뜬금없이 대관람차가 있지 하는 사람들의 궁금증일 자아내는 것부터 시작되어야 할 것 같다.
야경 명소 + 인천 월미도와 같이 어른이 부터 젊은이들이 방문하여 놀수 있는 공간을 입암저수지 근처에 개발해야 할 것 같다.
이를 바탕으로 계룡은 야경이 있는 도시가 되어 사람들의 왕래가 될 수 있는 지역으로 탈바꿈되어야 한다고 생각합니다.

최대한 크고 높이 설치하여 야경이 아름다운 계룡이 되었으면 좋겠다.
기대효과
계룡시의 랜드마크 개발로 인한 지역 홍보 및 관광객 유치로 인한 지역 상권 활성화.

충청 광역철도를 이용하여 다수의 관광객이 계룡을 방문하는 계기.

앞으로 이케아부지에 복합유통센터가 입점한다면 대관람차와 시너지 효과 기대",2023-03-22,"1. 국민신문고 국민제안(접수번호 1AB-2303-001231, 2023.3.22.)과 관련입니다.
2. 위 제안과 관련하여 아래와 같이 답변하고 ‘불채택’하고자 합니다.



1. 평소 계룡시 시정에 많은 관심을 주셔서 감사합니다.

2. 귀하께서 제안하신 '계룡시 두마면 입암저수지 및 계룡문 인근 계룡시의 랜드마크로써 대관람차
설치'는 대규모 예산이 수반되는 사업으로 판단되며 중장기 검토가 필요할 것으로 사료됩니다.

3. 또한, 계룡문 인근 산지는 보전산지로 행위제한이 따르며, 입암저수지 인근은 비행안전구역으로
고도제한이 있어 행정상 개발행위의 어려움이 있습니다.

4. 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 계룡시 문화체육
관광실 관광진흥팀(042-840-2413)에 연락주시면 친절히 안내해 드리도록 하겠습니다.
감사합니다.



붙임 국민제안신청서 1부. 끝.",2023-03-28,계룡시,답변완료
대전 서구 발전 계획과 발맞추어 계룡 발전 모색,"현황 및 문제점
현재 계룡시의 문제점은 양질의 일자리는 부족하나 신규아파트가 대실지구에 건설됨.
앞으로 하대실2도 개발 계획을 가지고 있으나 일자리 및 주변 인프라 열악.
계룡시의 장점은 대전과 가깝다는 지리점 이점이 있으며 이번에 대전시는 국가산단에 지정되었음
D-Valley라는 발전 방향을 제시하였으며 대전 서구에 현재 부지 공사중인 평촌 일반산단 외에 우주항공산업단지, 지능형 로봇산업단지를 유치할 것으로 예상됨.
만약 산단이 개발된다면 대전에서도 출퇴근이 많겠으나 지리적으로는 계룡시와 가깝다는 장점이 있음
개선방안
서구에 산단이 개발될 경우 다수의 기업들이 산단에 입주할 것이며, 직주 근처에 터를 잡을 계획을 가지는 사람들이 발생할 것으로 기대됨.
계룡시와 서구 사이에 도로가 신설 혹은 확장 된다면 하대실 2의 입주에 큰 도움이 될 것으로 예상.
이는 계룡시 인구 유입과 계룡 발전에 도움이 될 것으로 전망.
이를 위해서는 계룡시가 선제적으로 대전시와 협업하여 교통망을 개선해야합니다.
도로가 잘 만들어져 대전보다 계룡으로 이동이 더 편해진다면 계룡에는 크나큰 도움이 될 것이며 미래 계룡 발전에 밑거리 될 것임.
계룡시의 발전을 위하여 대전시와 원활한 의사소통을 진행해야 합니다.
기대효과
만약 대전시가 꿈꾸는 D-Velly가 형성된다면 국가 균형발전의 일환으로 대전과 계룡시 사이에 많은 교류가 발생할 것으로 예상
현재 계룡시는 인구 부족, 일자리 부족, 인프라 부족 등의 3중고를 앓고 있다고 생각됨
사람이 유입되어야 상권도 형성될 것이고, 이것이 되지 않는다면 대실지구는 베트타운에서 벗어날 수 없을 것으로 생각됨
충청권 광역철도(계룡~신탄진) 등이 제대로 이루어진다면 계룡은 더 크게 발전할 것이나 어떠한 메리트가 있는 도시가 되어야 앞으로 지속 발전할 수 있을 것이라 생각됨
대전 서구와 가깝고 전철이 잘되어 교통이 편리하다면 대전 및 충청권에 생활하는 많은 사람들이 계룡으로 편입될 가능성이 크다고 판단",2023-03-22,"1. 국민신문고 국민제안(접수번호 1AB-2303-001231, 2023.3.22.)과 관련입니다.
2. 위 제안과 관련하여 아래와 같이 답변하고 ‘불채택’하고자 합니다.



1. 평소 계룡시 시정에 많은 관심을 주셔서 감사합니다.

2. 귀하께서 제안하신 '계룡시 두마면 입암저수지 및 계룡문 인근 계룡시의 랜드마크로써 대관람차
설치'는 대규모 예산이 수반되는 사업으로 판단되며 중장기 검토가 필요할 것으로 사료됩니다.

3. 또한, 계룡문 인근 산지는 보전산지로 행위제한이 따르며, 입암저수지 인근은 비행안전구역으로
고도제한이 있어 행정상 개발행위의 어려움이 있습니다.

4. 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 계룡시 문화체육
관광실 관광진흥팀(042-840-2413)에 연락주시면 친절히 안내해 드리도록 하겠습니다.
감사합니다.



붙임 국민제안신청서 1부. 끝.",심사 중,계룡시,제안심사
서해안 고속도로 송악읍 구간에 고속버스 정류장 설치,"현황 및 문제점
1. 주민 불편 :
현재 송악읍 부곡공단 주위로 많은 인구가 살고 있으며, 기존 서울로 갈 수 있는 버스가 있었으나 운영상 어려움으로 없어짐으로
인해 주민들이 서울로 갈때는 당진시내까지 갔다가 다시 송악을 거쳐 서울로 가야해서 ,서울로 갈때 1~2시간 더걸리는 등 많은
불편을 격고 있음.
2. 자가용 이용 증대로 배출가스 및 사회적 비용 증가
3. 송악(부공공단) 주민의 상대적 박탈감
개선방안
1, 서해안 고속도로 옆으로 도로를 증설하여, 송악읍에서 서울행 버스를 바로 탈 수 있는 정류소를 신설.
(*기존 경부고속도로에도 비슷한 설치 사례 있음_ 사진 첨부)

2. 티켓을 구매 할 때 온라인으로 구매하고 승객이 있을 시 버스 정류장에 잠시 거쳐 갈 수 있는 시스템 구축
기대효과
1. 주민불편 해소 및 편익 증대
2. 자가용 이용 감소로 배출가스 감소
3. 송악(부공공단) 주민 상대적 박탈감 해소",2023-03-22,"1. 국민신문고 국민제안(접수번호 1AB-2303-001231, 2023.3.22.)과 관련입니다.
2. 위 제안과 관련하여 아래와 같이 답변하고 ‘불채택’하고자 합니다.



1. 평소 계룡시 시정에 많은 관심을 주셔서 감사합니다.

2. 귀하께서 제안하신 '계룡시 두마면 입암저수지 및 계룡문 인근 계룡시의 랜드마크로써 대관람차
설치'는 대규모 예산이 수반되는 사업으로 판단되며 중장기 검토가 필요할 것으로 사료됩니다.

3. 또한, 계룡문 인근 산지는 보전산지로 행위제한이 따르며, 입암저수지 인근은 비행안전구역으로
고도제한이 있어 행정상 개발행위의 어려움이 있습니다.

4. 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 계룡시 문화체육
관광실 관광진흥팀(042-840-2413)에 연락주시면 친절히 안내해 드리도록 하겠습니다.
감사합니다.



붙임 국민제안신청서 1부. 끝.",심사 중,당진시,제안심사
"방음벽위 방음판 설치물에 유색 보완물 부착(썬팅이나, 조류 스티커 등)으로 조류 부딪힘 사고 예방을 제안합니다.","현황 및 문제점
1. 사진 별첨
2. 신동에서 천안 IC 방향 진입도로 우측에 설치한 방음벽입니다.
- 투명 아크릴 상태
- 방음벽 아래는 배나무와 사과나무가 십여그루 자라고 있어 반대편에서 날아오는 조류는 방음벽을
인지하지 못하거나 늦게 인지함.
- 사진과 같이 여러 마리 사체를 볼 수 있슴.
개선방안
1. 투명 방음판에 유색 표기
- 조류가 인지하도록 스티커나 페인팅 처리
- 도로 이용자를 위한 미관 개선 : 아산시 구경거리(경기장, 박물관, 습지공원, 식물언 등) 또는 조류 스티커 부착
기대효과
1. 조류 부딪힘 사고 예방
2. 도로 미관 개선
3. 아산시 홍보효과 기대",2023-03-21,"1. 국민신문고 국민제안(접수번호 1AB-2303-001231, 2023.3.22.)과 관련입니다.
2. 위 제안과 관련하여 아래와 같이 답변하고 ‘불채택’하고자 합니다.



1. 평소 계룡시 시정에 많은 관심을 주셔서 감사합니다.

2. 귀하께서 제안하신 '계룡시 두마면 입암저수지 및 계룡문 인근 계룡시의 랜드마크로써 대관람차
설치'는 대규모 예산이 수반되는 사업으로 판단되며 중장기 검토가 필요할 것으로 사료됩니다.

3. 또한, 계룡문 인근 산지는 보전산지로 행위제한이 따르며, 입암저수지 인근은 비행안전구역으로
고도제한이 있어 행정상 개발행위의 어려움이 있습니다.

4. 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 계룡시 문화체육
관광실 관광진흥팀(042-840-2413)에 연락주시면 친절히 안내해 드리도록 하겠습니다.
감사합니다.



붙임 국민제안신청서 1부. 끝.",심사 중,아산시,제안심사
사용하지않는 텀블러(물통) 수거하여 재활용하면 좋겠습니다.,"현황 및 문제점
1. 사진 별첨
- 가정이나 공원이나 상당수의 텀블러가 사용하지 않거나 버려져있음.
- 재활용 가치가 있음에도 버려짐
- 너무 흔하게 접할 수 있어 귀하지 않음

2. 온양 3동이나 배방읍에서 시범 사업후 확대 적용
3. 과거에도 시청(시의회)에서 시법 활용한 이력이 있음.
개선방안
1. 시차원에서 읍면동별로 수거 시스템 마련
2. 수거후 세척 작업을 거쳐 정품만 재사용
- 파손분은 폐기
3. 용도
- 불우이웃, 독거어르신, 경로당, 장애인 복지관 등 수요처 파악 전달
- 텀블러가 필요한 외국(빈국, 선교사, 봉사단체 등)으로 전달하여 사용
기대효과
1. 재활용 효과, 자원의 선순환 효과 기대
2. 일자리 창출
3. 시민의식 함양 등",2023-03-20,"자원순환사회 구축을 위한 귀하의 관심과 참여에 깊은 감사를 드립니다.

일회용품 사용 저감 확산 및 개인 별 기호에 따라 텀블러 사용이 일반화 되어, 그에 따른 텀블러 폐기량도 있을 것으로 판단되나,

사용 및 금전적 가치가 있는 것은 지역 커뮤니티나 당근마켓을 통해 무료나눔 및 개인 간 거래가 활발히 이뤄지고 있으므로

개인적인 기호성이 뚜렷한 텀블러를 읍면동에서 수거 시스템을 마련하여 수요처에 전달사용하는 것은 효과성이 미흡한 과도한

행정력이 소요되오니 양해의 말씀드립니다.

현재 읍면동에서는 재활용품 수거 활성화를 위해 건전지, 종이팩, 투명페트병을 재생화장지 및 종량제봉투 교환사업을 활발히

추진 중에 있으며, 다양한 환경문제에 대해 일선에서 최선을 다하고있습니다.

귀하의 고견에 깊은 감사를 드립니다.",2023-04-04,아산시,답변완료
