제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
인도 및 자전거 도로 정비 요청,"현황 및 문제점
전민네거리-화암네거리-북대전 네거리로 이어지는 인도 및 자전거 도로는 많은 사람들이 이용은 하지 않지만 현재 상태가 너무 관리가 안되어 엉망이다. 아침 저녁 시간에 산책, 조깅 및 자전거타기를 즐기는 구민들이 있습니다. 그러나 인도는 보도 블럭이 울퉁불퉁하여 걷다가 블럭에 걸려 넘어 질 수 도 있고 자전거 도로가 일부 있기는 하나 상태가 아주 안좋아 자전거가 거의 다닐 수 없는 정도이다. 또 인도 옆의 수풀이 인도로 넘어와서 다니기도 아주 불편하다. 조용하고 주변에 나무가 많아 조용하게 산책하기는 아주 좋고 경치도 좋은 길인데 너무 무관심하게 관리가 안되어 있다. 버스 정류장도 요즘 다른 정류장과 달리 버스 안내 시설도 없고 팻말만 덜렁 있는 곳도 있다. 좋은 길을 좀 정비를 잘하여 유성의 멋진 길이 되도록 정비 해주시면 고맙겠습니다.
개선방안
우선 인도의 보도블럭을 정비하여 울퉁 불퉁한 곳이 없도록 해주시고 인도를 넘어온 풀과 나무를 정리하여 주시기 바랍니다. 자전거 도로도 지금과 같은 우둘투톨한 아스콘 대신 외국처럼 평평하고 매끈하게 시멘트 포장으로 마감하여 굴곡이 없어야 하고 폭(1미터 정도)은 그렇게 넓진 않지만 매끈하게 설치되면 좋겠습니다. 자전거 도로의 생명은 끊김없이 연결이 되어야 하는데 자전거 도로와 도로 사이에 높낮이가 없도록 설치하였으면 좋겠습니다. 가끔 자전거 도로가 있긴 하나 인도와 인도 사이 등 서로 연결이 되지않아 이용하시는 분들이 아주 불편한데 이러한 것도 고려해 주시기 바랍니다. 좀 한가한 곳도 이런 정비가 잘되어 명품 유성이 되기를 바랍니다.
기대효과
전민네거리-화암네거리-북대전네거리로 이어지는 길은 경치가 아주 좋은 길입니다. 비록 많은 사람들의 통행은 없지만 인도와 자전거 도로가 잘 정비 된다면 유성의 명품 산책 거리가 될 것으로 기대합니다. 주변에 나무가 많고 조용하여 더 많은 구민들이 통행에 불편이 없고 친환경 도로를 이용할 수 있다면 많은 유성 구민들이 좀 한가한 곳까지 신경쓰는 구청의 손길에 아주 감사함을 가질 것으로 생각합니다.",2022-08-18,"1. 구정발전을 위한 귀하의 관심에 깊은 감사드립니다.

2. 귀하께서 요청하신 전민네거리~화암네거리~ 북대전IC네거리 일원 보도 및 자전거 도로 정비 요청에 대하여 유성구 자체인력으로 정비가 불가하여 예산 확보가 필요한 사항으로 추후 예산심의 시에 반영될 수 있도록 노력하겠으며, 보수가 시급한 구간에 대해서는 유성구 자체인력을 활용하여 조치할 예정임을 알려드립니다.

3. 또한, 해당구간에 대한 제초 요청에 대하여 현재 우리 구에서 추진하는 하반기 제초사업 대상지에 일부가 포함되어 정비가 완료되었으며, 포함되지 않은 구간에 대해서는 유성구 자체인력을 활용하여 조치할 예정입니다. 다만, 한정된 인력으로 작업하여 다소 시일이 소요될 수 있는점 양해바랍니다.

4. 앞으로도 구정발전을 위한 좋은 제안이나 불편한 사항이 있으시면 인터넷이나 전화(611-2488) 또는 팩스(611-2511) 등으로 언제든지 연락주시면 소중히 생각하고 해결하겠습니다. 끝.",2022-09-20,유성구,답변완료
테니스장 운영에 관한 안내문 재 설치 (대전광역시 유성구 학하동 유수지 체육시설내),"현황 및 문제점
대전 광역시 유성구 학하동 유수지 체육시설내에 위치한 테니스장은 주변 테니스 동호인들의 체력 증진과 소통의 장으로서 역할을 다하고 있는 유용한 체육시설입니다.
많은 테이스 동호인들이 즐겨 찾고 활성화 되어 있는 자율 운영의 모범 테니스장이었는데 최근 코로나19 여파로 많은 외지의 테니스 동호인들이 몰려와서 기존의 지역 주민들과의 테니스장 사용에 관한 언쟁이 빈번하게 발생 되고 있습니다.
테니스장 개설 초기에도 이러한 문제점들이 발생하여 유성구청 문화체육과에 민원을 제기하여 첨부 사진에서 보듯이 테니스장 사용에 관한 안내문을 출입구에 부착하여 자율 운영에 문제점들이 없었는데 오랜 세월 지나면서 안내문이 오염되어 안내문 역할을 할수 없는 상황이 되어서 테니스장 사용 수칙을 모르는 동호인들로 인해 문제가 발생하고 있습니다.

유성구청에서 테니스장 주변의 중고자동차 매매업자들의 무단 장기 주차에 의한 불편함 해소와 예초 작업등 많은 관심을 보여 주셔서 테니스장을 애용하는 지역 주민으로 감사 하게 생각하고 있습니다.
개선방안
안내문을 재 설치를 요청드립니다.
문구 내용은 첨부 자료를 참고 하시면 되겠습니다.
기대효과
테니스는 신사의 운동, 매너의 운동이지만 사용 수칙을 모르는 외지 단체 동호인들이 몰려 와서 두면을 점령하고 지역주민의 사용권을 무시해 버리기도 하고, 쓰레기 무단 투기와 자율운영을 헤치는 행위들이 종종 일어나고 있으니 최소한의 안내 문구라도 걸어 두고 테니스장 질서를 바로 세우는 계기가 되었으면 합니다.",2022-08-17,"1. 평소 유성구 발전에 많은 관심을 가져주시는 귀하께 감사드립니다.

2. 학하동 유수지 내 테니스장 이용에 불편을 끼쳐드린 점에 대해 사과의 말씀을 드리며, 귀하께서 국민신문고를 통해 제기하신 국민제안(1AA-2208-0014663)을 채택하여 안내판을 재설치하였음을 알려 드립니다.

3. 기타 궁금하신 사항 및 불편사항은 문화관광과(☎611-2943)로 연락주시기 바랍니다. 감사합니다.",2022-09-13,유성구,제안실현
대전관광공사에 대전 홍보용 캐릭터 상품 제안,"현황 및 문제점
본 제안인의 취미 활동 중 떠오른 아이디어를 바탕으로, 대전관광공사에 신규 캐릭터 상품을 제안해봅니다.

제안에 앞서, 저는 단순히 취미 생활 중 떠오른 아이디어를 제안하는 것일 뿐, 이를 관철시켜 계약을 따내거나 중계 수수료를 받는 등 사익을 충족시킬 의도가 전혀 없음을 밝힙니다.

제 취미 중 하나가 버스나 기차 모형을 모으는 것인데, 어느날 대전역 앞에서 출발하는 꿈돌이 랩핑 버스를 보고, 아래와 같은 안을 떠올렸습니다.
개선방안
꿈돌이는 현재 대전의 마스코트 역할을 하며 인기를 모으고 있고, 랩핑 버스 또한 호평을 받고 있습니다.

따라서, 이를 모형화하여 시판하면, 홍보 효과와 더불어 수익금을 통해 대전에 금전적 이익도 가져다 줄 것으로 보입니다.

손해가 걱정된다면, 기간 한정 예약 상품으로 기획하여, 일정 주문 수에 미달하면 취소하여 금전적 피해를 방지함과 동시에, 한정 상품이라는 점을 활용해 판촉 활동을 보다 용이하게 할 수도 있다고 봅니다.

일본 TOMYTEC에서 나오고 있는 1/80, 1/150 스케일의 시판 모형들을 참고해 보시는 것도 좋인 보입니다.
기대효과
긍정적인 검토 부탁드리겠습니다.",2022-08-11,"1. 대전 시정에 관심을 가져주셔서 감사합니다.

2. 귀하께서 제안해주신 사항은 대전관광공사 소관 업무로 파악되며, 이와 관련하여 담당부서(대전교통공사 고객마케팅팀)의 의견을 아래와 같이 알려드립니다.

- ‘93 대전엑스포의 공식 마스코트 꿈돌이는 이후 대중들의 기억에서 서서히 잊혔다가 2020년 9월 카카오TV <내 꿈은 라이언> 출연을 계기로 재도약을 하게 되었습니다.

- 우리 공사는 꿈돌이를 대전을 대표하는 자랑스러운 상징이자 대전을 찾는 방문객들에게 대전을 알리는 도시마케팅 자원으로 활용하기 위하여 다양한 사업을 추진하고 있습니다. 또한 단순히 캐릭터상품 판매에서 벗어나 캐릭터 스토리를 소개하고 유대감과 애착심을 형상할 수 있도록 콘텐츠를 개발하고 있습니다.

- 현재 꿈돌이 여러 캐릭터상품(인형, 문구류, 의류, 식품 등)과 이모티콘 등이 출시되었고 이외에도 다양한 신규 상품을 준비하고 있습니다. 귀하가 제안하신 좋은 아이디어도 상품개발 시 염두에 두겠습니다.

3. 귀하의 소중한 제안에 감사드리며, 추가 설명이 필요할 경우 대전관광공사 관광마케팅팀((☎042-250-1502)로 문의 주시면 자세하게 답변드리도록 하겠습니다. 끝.",2022-10-11,대전광역시,답변완료
맨홀뚜껑 이탈 방지,"현황 및 문제점
현재 폭우가 오거나 홍수시 맨홀 뚜껑이 너무 잘 열려 물의 역류로 인해 많은 피해를 일으키고 있습니다..
그리고 맨홀뚜껑이 쉽게열림으로 안전사고 및 도난에도 취약 합니다.
개선방안
이에대한 방지책으로 맨홀뚜껑에 잠금장치나 스크류방식으로 하여 쉽게 열릴수없는 것으로 교체하여 역류를 방지하고 열려 있는지 모르고 발생하는 안전사고 및 도난 예방에도 적극 대처 할수 있게 해주시길 바랍니다.
기대효과
1.홍수시 도로침수방지
2.안전사고 방지
3.도난 방지",2022-08-09,"1. 대전 시정에 관심을 가져주셔서 감사합니다.

2. 귀하께서 제안해주신 사항은 대전관광공사 소관 업무로 파악되며, 이와 관련하여 담당부서(대전교통공사 고객마케팅팀)의 의견을 아래와 같이 알려드립니다.

- ‘93 대전엑스포의 공식 마스코트 꿈돌이는 이후 대중들의 기억에서 서서히 잊혔다가 2020년 9월 카카오TV <내 꿈은 라이언> 출연을 계기로 재도약을 하게 되었습니다.

- 우리 공사는 꿈돌이를 대전을 대표하는 자랑스러운 상징이자 대전을 찾는 방문객들에게 대전을 알리는 도시마케팅 자원으로 활용하기 위하여 다양한 사업을 추진하고 있습니다. 또한 단순히 캐릭터상품 판매에서 벗어나 캐릭터 스토리를 소개하고 유대감과 애착심을 형상할 수 있도록 콘텐츠를 개발하고 있습니다.

- 현재 꿈돌이 여러 캐릭터상품(인형, 문구류, 의류, 식품 등)과 이모티콘 등이 출시되었고 이외에도 다양한 신규 상품을 준비하고 있습니다. 귀하가 제안하신 좋은 아이디어도 상품개발 시 염두에 두겠습니다.

3. 귀하의 소중한 제안에 감사드리며, 추가 설명이 필요할 경우 대전관광공사 관광마케팅팀((☎042-250-1502)로 문의 주시면 자세하게 답변드리도록 하겠습니다. 끝.",심사 중,동구,제안심사
맨홀뚜껑 이탈 방지,"현황 및 문제점
현재 폭우가 오거나 홍수시 맨홀 뚜껑이 너무 잘 열려 물의 역류로 인해 많은 피해를 일으키고 있습니다..
그리고 맨홀뚜껑이 쉽게열림으로 안전사고 및 도난에도 취약 합니다.
개선방안
이에대한 방지책으로 맨홀뚜껑에 잠금장치나 스크류방식으로 하여 쉽게 열릴수없는 것으로 교체하여 역류를 방지하고 열려 있는지 모르고 발생하는 안전사고 및 도난 예방에도 적극 대처 할수 있게 해주시길 바랍니다.
기대효과
1.홍수시 도로침수방지
2.안전사고 방지
3.도난 방지",2022-08-09,"1. 대전 시정에 관심을 가져주셔서 감사합니다.

2. 귀하께서 제안해주신 사항은 대전관광공사 소관 업무로 파악되며, 이와 관련하여 담당부서(대전교통공사 고객마케팅팀)의 의견을 아래와 같이 알려드립니다.

- ‘93 대전엑스포의 공식 마스코트 꿈돌이는 이후 대중들의 기억에서 서서히 잊혔다가 2020년 9월 카카오TV <내 꿈은 라이언> 출연을 계기로 재도약을 하게 되었습니다.

- 우리 공사는 꿈돌이를 대전을 대표하는 자랑스러운 상징이자 대전을 찾는 방문객들에게 대전을 알리는 도시마케팅 자원으로 활용하기 위하여 다양한 사업을 추진하고 있습니다. 또한 단순히 캐릭터상품 판매에서 벗어나 캐릭터 스토리를 소개하고 유대감과 애착심을 형상할 수 있도록 콘텐츠를 개발하고 있습니다.

- 현재 꿈돌이 여러 캐릭터상품(인형, 문구류, 의류, 식품 등)과 이모티콘 등이 출시되었고 이외에도 다양한 신규 상품을 준비하고 있습니다. 귀하가 제안하신 좋은 아이디어도 상품개발 시 염두에 두겠습니다.

3. 귀하의 소중한 제안에 감사드리며, 추가 설명이 필요할 경우 대전관광공사 관광마케팅팀((☎042-250-1502)로 문의 주시면 자세하게 답변드리도록 하겠습니다. 끝.",심사 중,유성구,제안심사
맨홀뚜껑 이탈 방지,"현황 및 문제점
현재 폭우가 오거나 홍수시 맨홀 뚜껑이 너무 잘 열려 물의 역류로 인해 많은 피해를 일으키고 있습니다..
그리고 맨홀뚜껑이 쉽게열림으로 안전사고 및 도난에도 취약 합니다.
개선방안
이에대한 방지책으로 맨홀뚜껑에 잠금장치나 스크류방식으로 하여 쉽게 열릴수없는 것으로 교체하여 역류를 방지하고 열려 있는지 모르고 발생하는 안전사고 및 도난 예방에도 적극 대처 할수 있게 해주시길 바랍니다.
기대효과
1.홍수시 도로침수방지
2.안전사고 방지
3.도난 방지",2022-08-09,"1. 대전 시정에 관심을 가져주셔서 감사합니다.

2. 귀하께서 제안해주신 사항은 대전관광공사 소관 업무로 파악되며, 이와 관련하여 담당부서(대전교통공사 고객마케팅팀)의 의견을 아래와 같이 알려드립니다.

- ‘93 대전엑스포의 공식 마스코트 꿈돌이는 이후 대중들의 기억에서 서서히 잊혔다가 2020년 9월 카카오TV <내 꿈은 라이언> 출연을 계기로 재도약을 하게 되었습니다.

- 우리 공사는 꿈돌이를 대전을 대표하는 자랑스러운 상징이자 대전을 찾는 방문객들에게 대전을 알리는 도시마케팅 자원으로 활용하기 위하여 다양한 사업을 추진하고 있습니다. 또한 단순히 캐릭터상품 판매에서 벗어나 캐릭터 스토리를 소개하고 유대감과 애착심을 형상할 수 있도록 콘텐츠를 개발하고 있습니다.

- 현재 꿈돌이 여러 캐릭터상품(인형, 문구류, 의류, 식품 등)과 이모티콘 등이 출시되었고 이외에도 다양한 신규 상품을 준비하고 있습니다. 귀하가 제안하신 좋은 아이디어도 상품개발 시 염두에 두겠습니다.

3. 귀하의 소중한 제안에 감사드리며, 추가 설명이 필요할 경우 대전관광공사 관광마케팅팀((☎042-250-1502)로 문의 주시면 자세하게 답변드리도록 하겠습니다. 끝.",심사 중,중구,제안심사
맨홀뚜껑 이탈 방지,"현황 및 문제점
현재 폭우가 오거나 홍수시 맨홀 뚜껑이 너무 잘 열려 물의 역류로 인해 많은 피해를 일으키고 있습니다..
그리고 맨홀뚜껑이 쉽게열림으로 안전사고 및 도난에도 취약 합니다.
개선방안
이에대한 방지책으로 맨홀뚜껑에 잠금장치나 스크류방식으로 하여 쉽게 열릴수없는 것으로 교체하여 역류를 방지하고 열려 있는지 모르고 발생하는 안전사고 및 도난 예방에도 적극 대처 할수 있게 해주시길 바랍니다.
기대효과
1.홍수시 도로침수방지
2.안전사고 방지
3.도난 방지",2022-08-09,"1. 대전 시정에 관심을 가져주셔서 감사합니다.

2. 귀하께서 제안해주신 사항은 대전관광공사 소관 업무로 파악되며, 이와 관련하여 담당부서(대전교통공사 고객마케팅팀)의 의견을 아래와 같이 알려드립니다.

- ‘93 대전엑스포의 공식 마스코트 꿈돌이는 이후 대중들의 기억에서 서서히 잊혔다가 2020년 9월 카카오TV <내 꿈은 라이언> 출연을 계기로 재도약을 하게 되었습니다.

- 우리 공사는 꿈돌이를 대전을 대표하는 자랑스러운 상징이자 대전을 찾는 방문객들에게 대전을 알리는 도시마케팅 자원으로 활용하기 위하여 다양한 사업을 추진하고 있습니다. 또한 단순히 캐릭터상품 판매에서 벗어나 캐릭터 스토리를 소개하고 유대감과 애착심을 형상할 수 있도록 콘텐츠를 개발하고 있습니다.

- 현재 꿈돌이 여러 캐릭터상품(인형, 문구류, 의류, 식품 등)과 이모티콘 등이 출시되었고 이외에도 다양한 신규 상품을 준비하고 있습니다. 귀하가 제안하신 좋은 아이디어도 상품개발 시 염두에 두겠습니다.

3. 귀하의 소중한 제안에 감사드리며, 추가 설명이 필요할 경우 대전관광공사 관광마케팅팀((☎042-250-1502)로 문의 주시면 자세하게 답변드리도록 하겠습니다. 끝.",심사 중,대덕구,제안심사
맨홀뚜껑 이탈 방지,"현황 및 문제점
현재 폭우가 오거나 홍수시 맨홀 뚜껑이 너무 잘 열려 물의 역류로 인해 많은 피해를 일으키고 있습니다..
그리고 맨홀뚜껑이 쉽게열림으로 안전사고 및 도난에도 취약 합니다.
개선방안
이에대한 방지책으로 맨홀뚜껑에 잠금장치나 스크류방식으로 하여 쉽게 열릴수없는 것으로 교체하여 역류를 방지하고 열려 있는지 모르고 발생하는 안전사고 및 도난 예방에도 적극 대처 할수 있게 해주시길 바랍니다.
기대효과
1.홍수시 도로침수방지
2.안전사고 방지
3.도난 방지",2022-08-09,"1. 대전 시정에 관심을 가져주셔서 감사합니다.

2. 귀하께서 제안해주신 사항은 대전관광공사 소관 업무로 파악되며, 이와 관련하여 담당부서(대전교통공사 고객마케팅팀)의 의견을 아래와 같이 알려드립니다.

- ‘93 대전엑스포의 공식 마스코트 꿈돌이는 이후 대중들의 기억에서 서서히 잊혔다가 2020년 9월 카카오TV <내 꿈은 라이언> 출연을 계기로 재도약을 하게 되었습니다.

- 우리 공사는 꿈돌이를 대전을 대표하는 자랑스러운 상징이자 대전을 찾는 방문객들에게 대전을 알리는 도시마케팅 자원으로 활용하기 위하여 다양한 사업을 추진하고 있습니다. 또한 단순히 캐릭터상품 판매에서 벗어나 캐릭터 스토리를 소개하고 유대감과 애착심을 형상할 수 있도록 콘텐츠를 개발하고 있습니다.

- 현재 꿈돌이 여러 캐릭터상품(인형, 문구류, 의류, 식품 등)과 이모티콘 등이 출시되었고 이외에도 다양한 신규 상품을 준비하고 있습니다. 귀하가 제안하신 좋은 아이디어도 상품개발 시 염두에 두겠습니다.

3. 귀하의 소중한 제안에 감사드리며, 추가 설명이 필요할 경우 대전관광공사 관광마케팅팀((☎042-250-1502)로 문의 주시면 자세하게 답변드리도록 하겠습니다. 끝.",심사 중,서구,제안심사
은구비 공원 이용 편리성 제고를 위한 제언,"현황 및 문제점
1. 노면상에 자전거 진입 금지는 되어 있어 잘 지켜지고 있으나, 킥보드 출입금지 표시는 되어 있지 않아 가끔씩 보호자(부모)의 방관하에 킥보드를 타는 어린이가 있어 위험성 있음.
2. 노면상에 방향을 표시하는 화살표는 되어 있으나, 우측통행 표시가 되어 있지 않아 서로 다른 방향에서 이동(교차)시 쌍방의 충돌위험이 있으며, 특히 동일방향으로 이동시에도 우측방향으로 일열로 이동하는 것이 아니라 몇명이 도로 전체를 차지하는 횡대식 이동 또는 도로 좌측으로 이동함으로써 추월하는데 지장을 주는 사례가 빈번함.
개선방안
1. 자전거 진입금지 + 킥보드 등도 이동을 금지하는 표식 요망

2. 노면 중간중간에 우측통행 표식
기대효과
1. 자전거(킥보드)관련 사고 및 사람들간의 접촉으로 인한 사고예방
2. 공중도덕 의식 고양시키고 즐거운(상쾌한) 운동분위기 조성",2022-08-02,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 제안(신청번호 1AB-2208-0001750)에 대한 검토결과를 다음과 같이 알려드립니다.

2. 귀하의 제안내용인 '은구비역사공원 내 이용편리성 제고'에 대해 공원 이용객의 안전확보와 만족도 증진을 위한 현수막 게시 및 노면 우측통행 표시를 완료하였음을 알려드립니다.

3. 쾌적하고 안전한 공원환경 조성을 위해 노력하겠으며, 답변 내용에 대한 추가 설명이 필요한 경우 공원과(☏042-611-2717)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.",2022-09-30,유성구,제안실현
유휴 이면도로를 꽃만발 정원으로,"현황 및 문제점
1. 관저동 도로(농협하나로마트에서 진잠방향 도로 우측, 구봉마을7단지 우측 대도로)중 사진에서 보는바와 같이 가로막을 설치하여 차들이 주정차를 못하게 고정하여놨고 이 공간은 아무 사용가치가 없다
2. 최초 도로를 만들 시 우면에 공간을 확보한 목적이 있었겠으나 지금은 사용을 못하게 막아져있다.
개선방안
1. 이 공간에 멋진 꽃들로 정원을 조성할것을 제안드린다.
- 곧 가을이 다가오니 국화 등을 위주로 다양한 꽃들을 모아 정원을 조성하여 산책하는 시민이나 운동하는 시민들에게 꽃향기와 함께 시각적 휴식을 제공한다.
기대효과
1. 운동, 산책시민들에게 시각적, 정서적 안정감 제공
2. 코로나 추가확산으로 인해 다시 움추려지는 마음의 위로와 안정감 부여
3. 도로 이면 유휴공간의 효율적 활용",2022-07-21,"1. 안녕하십니까? 시정에 관심 가져 주심에 감사드리며, 국민제안에 대하여 아래와 같이 답변드립니다.
2. 귀하께서는 서구 관저동1160번지 도로 일대 녹지 조성 제안하신 사항으로 판단됩니다.
3. 해당도로는 차량의 통행량이 많은 보조 간선도로에 해당하고, 도로의 기능유지 및 도로·도로시설물 유지관리 등의 사유로 도로부지 내 녹지조성에 어려움이 있음을 양해하여 주시기 바랍니다.
4. 답변드린 내용에 대해 추가적인 설명이 필요한 경우, 대전광역시 건설도로과(☏042-270-5911)로 연락주시면 자세히 설명해 드리겠습니다. 감사합니다.",2023-03-14,대전광역시,답변완료
보행도로에 시각장애인 점자블록 신설 제안,"현황 및 문제점
1. 관저2동 구봉지구대와 구봉중학교가 있는 사거리에 3곳의 횡단보도에는 시각장애인 용 점자블록이 설치되어있는데 구봉지구대로 넘어가는 횡단보도만 점자블록이 없다
개선방안
1. 이곳은 차량들이 우회전하면서 또는 구봉마을 7,8단지에서 직진으로 내리막길을 달리는 곳이기에 속도가 있어 시각장애인들의 안전한 보행을 위해 점자블록 설치를 제안드립니다
기대효과
1. 시각장애인들의 안전한 보행 보호",2022-07-15,"1. 평소 구정업무에 관심을 갖고 협조하여 주시는데 대하여 깊은 감사를 드립니다.

2. 귀하께서 제보하신 구역은 현재 시행중인 2022년 비규격 볼라드 정비사업 대상지에 포함되어 있음을 알려드리며, 해당 사업을 통해 안전유도블럭 정비 예정임을 알려드립니다.

3. 앞으로 더욱 안전하고 쾌적한 도로환경 조성을 위하여 도로시설물 관리에 최선을 다하겠으며, 기타 도로시설물 이용 시 불편사항은 도로관리팀(288-3965)으로 연락 주시면 신속하게 조치토록 하겠습니다.


붙임 국민제안신청서 1부. 끝.",2022-08-10,서구,제안실현
병원진료시 관행 바로잡기...,"현황 및 문제점
우선 병원에 진료 하러가면 의사진료전 먼저 그사람의 증상을 듣고 의료코드을 먼저 입력한다,
그이유가 보험혜택을 받기위해서 라는 변명..병원들 관행 이랍니다.
코드에 따라서 의료 수가도 변하는걸로 알고 있습니다.
그런후 진료결과을 입력한다고 합니다.
진료결과 이상이 없서도 코드상으로는 이상이 있는 코드 이므로 예을 들어서 보험가입을 할때는 그 코드로 인하여 심장질환자로 분류 됩니다.
그때문에 그 병원에 다시방문하여 의사 소견서을 첨부 해야됩니다.
그럼 그병원에 소견서 비용을 지불해야 됩니다.
왜 먼저 진찰및 검사도 하기전에 먼저 질병자로 만드는지 이해가 안됩니다.
그런 관행 때문에 의료보험 적용 수가도 차이가 나는걸로 생각됩니다.
젊은 청년이 백신맞고 심장이 약간 조인다고 검사 받고자 찾아가서 내돈내고 검사받고 그런후 그 선입력 코드로 인하여 그코드을 보는 회사들에게는 심장 질환자로 판명 되고 그로 인하여 평생 그병원에 소견서비용을 지불하면서 그 소견서을 받아야 됩니까?
잘못된 선코드입력 고쳐주세요..
명확히 진찰후 나온 결과로 코드 입력이 나와야 된다고 생각합니다.
대전 둔산동 배사랑내과 의사는 먼저코드입력후 진찰결과을 입력한다고 하는데 그결과는 외부에서는 결과보다는 코드에 의한 질병만 나옵니다.
반드시 고쳐주세요.
개선방안
병원 진료전 진료코드 금지와 진찰및 결과을 보고 코드입력
만약 이게 메뉴얼 이면 제가 대응 할수 있는 방법 제시 해 주시면 감사 하겠습니다.
수고하세요.
기대효과
불필요한 의료보험 공단이 병원에 지급하는 수가 줄일수 있고,국민으로서는 의사 소견서 제출에 대한 비용절감과 시간절약.",2022-07-14,"1. 평소 구정업무에 관심을 갖고 협조하여 주시는데 대하여 깊은 감사를 드립니다.

2. 귀하께서 제보하신 구역은 현재 시행중인 2022년 비규격 볼라드 정비사업 대상지에 포함되어 있음을 알려드리며, 해당 사업을 통해 안전유도블럭 정비 예정임을 알려드립니다.

3. 앞으로 더욱 안전하고 쾌적한 도로환경 조성을 위하여 도로시설물 관리에 최선을 다하겠으며, 기타 도로시설물 이용 시 불편사항은 도로관리팀(288-3965)으로 연락 주시면 신속하게 조치토록 하겠습니다.


붙임 국민제안신청서 1부. 끝.",심사 중,대전광역시,제안심사
반려동물 중성화 수술비 지원요청,"현황 및 문제점
현행 아주제한적으로 아주짧은기간 신청을 받고 홍보도 되지않아 실제 꼭 필요로 하는 대상자가 혜택을 받고 있는지 의문 입니다
이로인해 반려동물 특히 반려묘등은 중성화수술에 크게 부담을 느끼며 이를 미루다 새끼를 가지게 되면 실제 보호가 어려워 길고양이로 방치되는 경우가 많은것 같습니다
개선방안
시 또는 구청과 협약한 동물병원을 지정하고
지정된 병원에서 중성화 수술을 하면 수술비를 지원해주는 제도를 마련해 주시되
대상의 폭을 확대하여 실효성있는 행정이 되었으면 합니다
한국중성화수술지원센터라고 있던데 그마저도대전에는 없는것으로 조회되었습니다
기대효과
반러동물 천만인시대에 부응하는 실효성있는 시민의 복지정책이 될것 같습니다
또한 길거리 무방비로 방치되어 사회적문제가 되고있는 길고양이가 줄어들것으로 사료 됩니다
동물학대 문제 동물보호법만 만들것이 아니라
학대가 되지 않도록 사전에 지원하고 대책을 마련해주는것이 진정한 복지행정이 아닐지 ?",2022-07-12,"1. 구정 발전을 위해 깊은 관심을 가져주시는 귀하께 진심으로 감사드립니다.
2. 귀하의 제안 요지는 반려동물(반려묘)과 길고양이의 중성화수술비 지원에 관한 것으로 판단됩니다.
3. 먼저, 동물보호법 시행규칙 제13조(구조·보호조치 제외 동물)에 따라 길고양이는 자연적으로 번식하여 자생적으로 살아가는 동물로 명시되어 있으며 길고양이의 무분별한 개체 수 증가로 인해 파생되는 문제(동물학대 등)를 경감시키기 위해 지정된 병원에서 길고양이 중성화수술사업(TNR사업)을 추진하고 있습니다.
4. 또한, 금년도부터 반려동물을 양육하는 소유자의 경제적 부담을 완화하게 위한 사회적 약자 반려동물 의료비 지원사업을 시행하고 있으며 중성화 수술 지원 등 다양한 돌봄지원 체계를 구축하여 무분별한 번식, 부적절한 관리와 양육포기 등 반려동물과 관련한 여러가지 사회적 문제가 발생하지 않도록 노력하고 있습니다.
5. 귀하의 제안에 대하여 기 시행중에 있음을 말씀드리며, 답변 내용에 대한 추가 설명이 필요한 경우 일자리경제과(042-251-4647)로 연락주시면 성심껏 상담 드리겠습니다.",2022-08-01,동구,답변완료
