제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
통장 선출시 여러명 입후보 할때는 통장 임기 마친 사람은 제외,"현황 및 문제점
통장 지원자가 많은 곳은 경쟁도 치열하다.
점수 기준표가 있어 6년의 통장 임기를 마치고도 잠시 쉬었다가 지원할 경우 유리하다고 한다.
개선방안
6년의 임기를 마치고 다시 지원할 경우 여러 지원자가 있으면 한번도 안한 사람에게 기회를 주었으면 함
기대효과
여러 사람에게 공정한 기회를 줌으로써 참여기회 확대",2022-03-07,국민신문고 국민제안(1AB-2203-0004288)호로 접수된 「통장 선출시 여러명 입후보 할때는 통장 임기 마친 사람은 제외」에 대하여 채택심사 결과 불채택으로 결정하고 붙임과 같이 답변하고자 합니다.,2022-04-04,대덕구,답변완료
전민동 철봉설치 제안,"현황 및 문제점
- 철봉은 별다른 장비 없이도 쉽게 전신운동을 할 수 있게 해주는 좋은 운동기구입니다.
그러나, 엑스포 아파트 인근에 철봉이 단 1개도 설치되어 있지 않습니다.

※ 전민초/중학교에 철봉이 설치되어 있지만 코로나로 인해 외부인 출입제한으로 사용 못하는 상황



개선방안
- 단지 내 혹은 공원에 철봉설치
ex) 아리 어린이공원, 엑스포공원

기대효과
- 4,000세대에 달하는 엑스포아파트 거주인원 수를 고려 설치도 간단하고 가격 대비 큰 효과를 줄 수 있는 철봉설치가 필요

- 피트니스 센터에 갈 경제적 시간적 여유가 없는 주민들에게 큰 도움이 될 것임",2022-03-04,"1. 안녕하십니까? 도시공원 및 녹지에 대한 귀하의 관심에 감사드리며, 국민신문고를 통해 신청하신 제안(신청번호 1AB-2203-0002543)에 대한 답변드립니다.

2. 귀하의 제안내용은 '아리어린이공원 또는 엑스포근린공원에 철봉 설치'로, 운동기구 설치는 추후 예산상황, 현장여건 등을 종합적으로 고려할 사항으로 관련사업 추진 시 검토하도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 공원과(042-611-2732)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2022-03-23,유성구,답변완료
"반석천(상류부터 유성천 합류지점까지)에 있는 교량(다리) 이름(팻말, 명칭) 달아주세요","현황 및 문제점
저는 자전거로 반석천을 자주 이용하는 사람입니다
지나다 보면 반석천 위에 있는 교량 이름이 없습니다
개선방안
교량 명칭 부착
기대효과
시민의식 고취 및 애향심 함양",2022-02-28,"1. 구정발전을 위한 귀하의 관심에 깊은 감사드립니다.

2. 귀하께서 요청하신 반석천~유성천 합류 구간 일원 교량안내판 설치 요청에 대하여, 대전광역시 건설관리본부와 검토하여 추진코자 하겠으니 부득이 시일이 소요되더라도 이점 양해하여 주시기 바랍니다.

3. 앞으로도 구정발전을 위한 좋은 제안이나 불편한 사항이 있으시면 인터넷이나 전화(611-2488) 또는 팩스(611-2511) 등으로 언제든지 연락주시면 소중히 생각하고 해결하겠습니다. 끝.",2022-03-28,유성구,답변완료
노인복지 실현방안 : 어르신들 돌봄 서비스,"현황 및 문제점
개 요
화장실에서 낙상을 당하는 어르신이 많습니다.
화장실에 안전 손잡이 설치로 낙상 예방이 절실합니다. 안전 손잡이 설치비용이 많지도 않습니다. 대전시 동구청에서 필요한 어르신 화장실에 안전 손잡이를 적극 설치하여 주시면 좋겠습니다. YouTube(2021. 1.2 : 황인호 대전시 동구청장 인터뷰)를 보니 어르신들 돌봄 서비스에 많은 관심을 가지신 것을 보고 제안하게 되었음을 알려 드립니다.
어르신들께서 직접 설치할 돈도 능력도 없습니다. 대전시 동구청에서 조사하여 필요하신 어르신들의 화장실에 안전손잡이를 직접 설치해 주시면 좋 겠습니다.
개선방안
어르신들의 화장실에 낙상을 예방할 수 있는 안전 손잡이를 대전시 동구청에서 직접 확인 조사 관리 설치하여 주실 것을 제안합니다. 첨부파일에 제가 저의 화장실에 직접 설치한 안전 손잡이가 있습니다. 저는 당년 81세로 이것을 작년에 업자에게 40만원 주고 설치하여 낙상 예방 안전손잡이로 사용 함은 물론 스트레칭 운동에 적극 활용하면서 건강을 유지하고 있습니다. 하루에 화장실을 대여섯 번은 가는 데, 갈 때 마다 안전손잡이를 이 용하여 낙상을 예방하고 스트레칭 운동도 하여 건강을 잘 유지하고 있습니다.
기대효과
1. 어르신들께서 화장실 낙상이 예방될 것입니다.
2. 설치된 안전손잡이를 잡고 스트레칭을 하게 되어 어르신 건강생활에 큰 도움이 될 것입니다.",2022-02-27,"국민신문고 제안(1AB-2202-0016893)에 대해 다음과 같이 안내하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 국민제안(1AB-2022-0016893) 처리
결과를 다음과 같이 알려드립니다.

2. 귀하의 제안 요지는‘어르신 화장실/욕실 안전 손잡이 설치 제안’에 관한 것으로 판단됩니다.

3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.

가. 동구청에서는 노인이 살던 곳(집)에서 대상자 중심의 통합서비스 지원을 목표로
2021년부터 2022년 현재까지 지역사회통합돌봄 시범사업을 추진 중에 있으며,

나. 지역사회통합돌봄 시범사업 주요 프로그램 사업 중 어르신 안심 주거지원 사업이 시행되어
선정 기준에 적합하게 되면 어르신 화장실/욕실 안전손잡이 설치 서비스를 받을 수 있음을
알려드립니다.

4. 귀하의 제안에 대하여 이미 시행 중인 사안으로 채택이 어려움을 널리 이해하여 주시기 바라며,
답변 내용에 대한 추가 설명이 필요한 경우 복지정책과 희망복지지원팀(☎042-251-4433)으로 연락 주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다.


붙임 국민제안신청서 1부. 끝.",2022-03-22,동구,답변완료
펌프트랙 설치,"현황 및 문제점
현재, 대전에는 펌프트랙이 서구 끝자락에 하나 있습니다. 펌프트랙이 서구 끝자락에 있는 바람에 유성구, 대덕구 자전거인등 다른 시군구의 자전거인이 서구 펌프트랙에 접근하기 어렵습니다.
개선방안
유성구 북쪽에 펌프트랙등 다양한 도심형 야외 자전거 시설을 만들면 좋을것 같습니다.
기대효과
1. 자전거인들이 옴에 따라 유성구를 전국에 알릴수 있음.
서구 펌프트랙을 예로 들면, 개장 당시 전국 각지에서 많은 자전거인들이 몰려오고, 여러 SNS에 공유하면서 서구를 많이 알리게 되었습니다.
2. 유성구인들의 체력을 기를 수 있습니다.
펌프트랙은 하체의 근력을 키울 수 있는 좋은 자전거 스포츠입니다. 펌프트랙을 즐김으로써 다른 사람들과 재미를 느끼며 면역력, 체력 증가등을 기대해 볼수 있습니다.
3. 필요없는 땅을 없앨 수 있습니다.
지금 유성구에는 많은 도로, 천들이 지나면서 다리가 많고, 산에는 밭이 있지만 사람들이 많이 가지 않습니다. 다리 밑이나 산의 안쓰는 땅들을 그냥 방치하기보다 펌프트랙을 설치하여 안쓰는 땅들을 쓸 수 있을것입니다.",2022-02-02,"1. 평소 구정에 많은 관심과 애정을 가지고 고견을 주신 귀하께 감사의 말씀을 드리며, 제안해 주신 「펌프트랙 설치」에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 구민의 건강증진과 건전한 여가 활동을 위해 펌프트랙을 설치하는 것은 좋은 제안이나, 이러한 시설을 설치하기 위해서는 우선 설치 적합지 확보와 이에 따른 법적 검토, 그리고 예산확보가 되어야 사업을 추진할 수 있습니다. 따라서 펌프트랙 설치는 중장기적으로 검토해야할 사안으로 판단됩니다.

3. 제안해 주신 귀중한 의견 다시 한번 감사드리며, 구민의 건강증진을 위한 생활체육환경 조성을 위해 노력하겠습니다. 기타 궁금하신 사항은 문화관광과(611-2943)로 연락주시기 바랍니다. 감사합니다. 끝.",2022-02-23,유성구,답변완료
건의합니다,"현황 및 문제점
대전에 있는 계족산을 자주 이용하는 시민인데요 .. 산에 중간정도 올랐을때 벤치 한개쯤 있었으면 하는 생각이 자주 듭니다.
개선방안
벤치 한개 놓아주세요
기대효과
좀더 건강하고 안전한 산행이 되지않을까 싶습니다",2022-01-24,"1. 국민제안 신청(추동 임도 주변 의자설치 요청)에 따른 심사결과를 아래와 같이 알려드립니다.

2. 동구 추동 임도(계족산) 주변 의자 설치는 토지 소유주 동의 후 관련 사업으로 조속한 시일 내 설치할 수 있도록 검토할 예정임을 알려드립니다.

3. 다시 한 번 관심을 가져 주신데 대하여 감사드리며, 늘 평안과 발전이 함께하시길 기원합니다. 감사합니다. 끝.",2022-02-28,동구,제안실현
용운 에코포레 앞 어린이 보호구역 범위 확대건의,"현황 및 문제점
에코포레 앞 대전 동구 용운로205번길 34 건물부터 주변 지하횡단보도 주변까지 학교에서 불과 300m도 떨어지지 않았고 태권도 음악학원 버스정류장 마트 새울부락 어르신들까지 보행이동인구가 많으나
그 구간에 불법주차 및 이중주차, 골목의 협소함으로 어린이는 물론 주변 주민 보행시 위험하고 차량접촉사고 위험도 높습니다
개선방안
어린이 보호구역 지정 확대를 건의합니다
기대효과
불법주차 감소및 큰길에서 내려오는 차량의 과속 방지에도 영향을 줄 것이며 좁은 골목에서 어린이 보행자 안전확보와 차량 혼잡방지효과도 기대됩니다",2022-01-20,"1. 국민제안 신청(추동 임도 주변 의자설치 요청)에 따른 심사결과를 아래와 같이 알려드립니다.

2. 동구 추동 임도(계족산) 주변 의자 설치는 토지 소유주 동의 후 관련 사업으로 조속한 시일 내 설치할 수 있도록 검토할 예정임을 알려드립니다.

3. 다시 한 번 관심을 가져 주신데 대하여 감사드리며, 늘 평안과 발전이 함께하시길 기원합니다. 감사합니다. 끝.",심사 중,동구,제안심사
유성홈페이지 동행정복지센터 관할구역 표기방법 건의,"현황 및 문제점
아래한글 파일 게시
개선방안
JPG파일 게시
기대효과
동행정복지센터 관할구역 검색 편리",2022-01-15,"1. 국민제안 신청(추동 임도 주변 의자설치 요청)에 따른 심사결과를 아래와 같이 알려드립니다.

2. 동구 추동 임도(계족산) 주변 의자 설치는 토지 소유주 동의 후 관련 사업으로 조속한 시일 내 설치할 수 있도록 검토할 예정임을 알려드립니다.

3. 다시 한 번 관심을 가져 주신데 대하여 감사드리며, 늘 평안과 발전이 함께하시길 기원합니다. 감사합니다. 끝.",심사 중,유성구,제안심사
관저동 선유공원 무장애통합길 컨셉 테마 보완 제안,"현황 및 문제점
1.관저동 구봉산 입구에 무장애길이 조성되어 거주자들의 삶의질이 향상되고있다.
2.오르다보면 다양한색상의 나무의자가 중간중간 설치되어 보기도좋지만 그늘이 없고 테마가 부족하다
3.음수대도 안보인다.
4.정자가 설치되어있으나 코로나로 인해 한팀이 올라가 앉아있으면 다른사람들은 주변에 서있다가 돌아와야한다.
개선방안
1.나무의자를 ""일곱색갈 무지개 의자""라고 칭하여 색상을 빨간색부터 시작해서 마지막에 보라색으로 하고 색의 의미를 각 의자에 부착한다
2.각 의자마다 그늘막(몽고텔트)을 설치하여 계절에 맞게 운영한다
3.정자주변으로 벤치를 3곳정도설치하여 방문자들이 앉아 쉴수있도록하며, 중간인 하트 모형이 있는곳에 음수대를 설치(휠체어에 앉아 이용이 가능한 높이)하여 손을싯거나 수건을 적실수 있도록 한다
기대효과
1.아름다운 무장애통합길에 좀더 방문객들의 이용에 편의 제공
2.테마가 있고 설레임이 있는 공원으로 조성
3.주민들의 다양한 의견이 반영된, 주민직접참여
설계 공원으로 조성",2022-01-07,"1. 구정 발전에 소중한 의견을 주심에 감사드리며, 가정에 행복을 기원합니다.

2. 귀하께서 제안하신 사항은 ‘선유근린공원 벤치 등 휴게시설, 음수대 등 편익시설 추가 설치 제안’으로 사료됩니다.

3. 선유근린공원은 2021년도 7월 대전도시공사에서 조성 후 관리 이관되었으며, 구봉산 등산로와 연계되어 녹지와 데크로드 등 산책로가 주를 이루는 테마로 조성되었습니다.

4. 귀하께서 제안하신 벤치, 그늘막, 음수대 등 공원시설의 추가 설치 필요성에 공감하지만, 최근에 준공된 공원으로 추가 예산확보가 쉽지 않은 상황임을 알려드리며, 향후 이용실태 등을 파악하여 장기적으로 시설물 추가 설치에 대해 검토하고자 합니다.

5. 기타 궁금하신 사항은 서구청 공원녹지과(288-3632)로 문의하여 주시면 답변 드리겠습니다. 끝.",2022-02-07,서구,답변완료
대전 916번 버스 회차지점 노선조정을 제안합니다.,"현황 및 문제점
만년동 주민센터 쪽으로 들어오는 버스 노선은 514와 916의 두 개가 있습니다.

이 중에 916번 버스는 백합네거리, 만년동, 만년고등학교(휴식 및 회차지점), 만년중학교를 거쳐 서남부터미널 종점으로 진행하는 노선입니다.
이 노선의 가장 큰 문제점은, 배차가 긴 데다 만년동 일대의 가장 큰 환승정류장인 대전서구보건소를 지나지 않는다는 점입니다. 배차 간격은 둘째치고, 만년동 쪽 정류장에서의 승객 탑승률은 0에 가까울 것입니다. 사실상 정류장의 존재가 유명무실한 상황이며 버스의 불필요한 주행 구간에 해당합니다.

개선방안
916번 버스의 백합네거리 이후 구간을, 현행에서 514번 버스와 동일하게 바꾸는 것입니다.
백합네거리 > 청사서문 > 강변아파트 > 둔천초등학교(휴식 및 회차지점) > 서구보건소 > 무궁화아파트 >> 이하생략
기대효과
버스 기사의 부담을 크게 늘리지 않으면서도 만년동 구간의 탑승률을 유의미하게 높일 수 있으며, 승객의 탑승 편의성을 더 좋게 만듭니다.

많은 버스가 지나가는 대전서구보건소 정류장을 경유하여 보다 많은 승객에게 노출됩니다.
만년동 일대~한마루아파트까지 동일한 경로를 지나는 버스가 1대에서 2대로 증차되어 승객의 편의성을 높입니다.",2022-01-06,"1. 안녕하십니까? 귀하께서 국민신문고을 통해 제안하신 민원(신청번호 1AB-2201-0002480)의 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안 사항은 916번 노선 조정을 통하여 만년동(34700)과 만년고등학교(34660) 정류장을 미경유하고 둔천초등학교(34670)을 종점으로 하고 만년중학교(34960) 정류장을 통과하지 않고 서구보건소(34720) 정류장을 경유하는 514번 버스와 동일노선으로 변경을 제안하여 주셨으나,

3. 만년동 일대에 운행되고 있는 916, 514번의 두 개 노선을 동일노선으로 운영 시 서구보건소(34720) 정류장만을 경유하게 되어, 만년중학교(34960) 정류장 일대에서 승차하여 시내버스 활용하시는 이용객의 승차지점 변경으로 인한 또다른 불편함이 발생하게 되어, 현재와 같은 노선 형태로 운영중인 사항으로 제안하여 주신 내용을 수용하기에는 다소 어려움이 있을 것으로 사료됩니다.

4. 다만, 제안하여 주신 사항에 대한 적용을 위해서는 만년동 주민 분들의 전반적인 의견수렴 및 의사결정과 협의가 필요함으로 중기적인 관점의 검토를 통하여 시민분들의 의견이 반영될 수 있도록 노력하도록 하겠습니다.

5. 기타 궁금한 사항은 대전광역시 버스운영과 박상진(☎042-270-5814)에게 문의하시면 안내해 드리겠습니다. 감사합니다.

붙임 1. 국민제안신청서 1부. 끝.",2022-02-11,대전광역시,답변완료
공동주택 투명페트병 일일 배출제 시행,"현황 및 문제점
1. 최근(10년 이내 정도) 신축된 아파트는 동 별 별도 재활용 쓰레기 배출장소가 설치되어 있어서 투명페트병을 뱔도 배출함에 1일 배출이
가능하지만 20년 이상된 아파트는 매주 화요일 1회 배출 후 수요일에 수거해 간다.
2. 그러다보니 가정마다 투명 페트병을 별도 보관하고 있다가 화요일 배출 시 별도로 모아서 가져오지 않고 프라스틱 배출함에 같이 모았다가
가지고 나와서 프라스틱 재활용 배출함에 쏱아붓고 그 중 흰색을 골라 별도 배출함에 옮겨 놓는다. 그러나 낮에 배출할때는 가능하지만 대
부분 퇴근 후 저녁에 배출할때는 어두워서 색을 구분하기가 어렵고, 또한 한꺼번에 쏫아붓고는 그냥 가는 입주자들도 많아 투명 페트병의
별도배출이 효과를 거두기 어려운 실정이다.
개선방안
1. 별도로 상시 배출장소가 설치되어있지 않은 공동주택도 투병페트병 배출함만 별도 설치하고 배출방법(내용을 비우고, 라벨제거 후,
압축하고, 뚜껑 닫고)을 안내문을 부착하여 1일 배출이 가능토록 한다.(수거는 현재와 동일하게 수요일 1회 실시)
기대효과
1. 투명 페트병 별도 배출 및 수거 효과 극대
2. 구민들의 탈 프라스틱 정책 솔선수범으로 환경을 우선 생각하는 서구민의 노력 피력",2022-01-01,"1. 안녕하십니까? 귀하께서 국민신문고에 제안하신 민원(신청번호 1AB-2201-0000122)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안내용은 ""공동주택 투명페트병 상시 배출“에 관한 것으로 이해됩니다.
3. 귀하의 제안사항에 대해 검토한 의견은 다음과 같습니다.
가. 현재 공동주택의 재활용품은 입주자대표회의에서 자체 입찰 등을 통해 업체를 선정하여 각 공동주택의 관리 실정에 맞게 배출 및 수거를 운영하고 있으며,
나. 공동주택의 재활용품 배출일자는 관리사무소 및 입주자대표회의 등 아파트에서 자체적으로 의사결정 과정을 통해 결정하는 사항임을 알려드립니다.
4. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 대전 서구청 자원순환과 임다운 주무관(☏042-288-3552)에게 연락주시면 친절히 안내해 드리도록 하겠습니다.

붙임 국민제안신청서 1부. 끝.",2022-01-21,서구,답변완료
도심공원 내 어린이놀이시설 내 범죄예방시설 설치 개선,"현황 및 문제점
1. 서구 도심공원 내 어린이놀이시설은 총 108곳(""행안부 어린이놀이시설안전관리시스템"" 탑재 시설)
2. 어린이놀이시설은 안전진단(신청시), 안전점검(월1회), 정기시설검사(2년 1회)를 실시토록 규정되어 있음
3. 그러나 놀이시설 내에 범죄예방을 위한 CCTV와 안전벨에 대한 설치대수나 그 위치에 대해서는 위 검사에 포함이 안되어 있고
랜덤으로 방문 조사결과 규모나 형태를 고려하지 않고 일률적으로 (각 1대) 설치되어 있는것을 확인함
개선방안
1. 놀이시설의 규모(면적)와 형태(한눈에 다 보이는 놀이시설, 중간에 숲 등으로 반대편이 안보이는 곳 등)를 구분하여 CCTV 설치 대수와
안전벨의 설치 수, 안전벨의 설치 위치, 안전젤의 설치 높이를 각각 달리할 필요가 있음
- 규모로 볼때 한곳에 설치해도 다 보이는 곳은 CCTV 1대, 반대편이 안보이는 곳은 각각 양 방향으로 1대 설치
- 안전벨도 규모와 형태를 고려 사각지역을 판단하여 설치하고 어린이나 장애인도 이용할 수 있는 높이에 설치
* CCTV나 안전벨은 각각 진입구와 출구 쪽에 설치위치와 사용에 관한 안내문 부착으로 이용자들이 인지토록 함
2. 위 장비 설치 시 지역주민(주민참여예산위원 또는 생활공감정책참여단 등)이 참여하여 현장의 문제점을 청취하여 반영
기대효과
1. 도시공원 내 어린이놀이시설에서 범죄가 근절될 수 있는 최선의 장비 설치로 예방효과
- 혹, 범죄 발생 시 즉각 신고 또는 추적할 수 있는 충분한 안전장치 운영
2. 지역 주민과 함께하는 범죄예방활동 활성화",2022-01-01,"1. 안녕하십니까? 우리 구정에 관심을 가져주셔서 감사드리며, 국민신문고를 통해 접수하신 국민제안(1AB-2201-0000110)에 대한 검토결과를 다음과 같이 답변 드립니다.

2. 귀하께서 제안하신 사항은 ""도심공원 내 어린이놀이시설 내 범죄예방시설 설치 개선""에 대한 내용으로 CCTV 촬영 사각지대를 최소화 하여 범죄를 예방하고자 하는 것으로 이해됩니다. 현재 우리 구에서는 이미 기 설치된 방범용 CCTV의 사각지대 제거를 위한 카메라를 추가 설치하고 있으며 신규 설치 시에도 사각지대가 최소화 되도록 설계를 하고 있습니다. 다만, 모든 사각지대를 한 번에 제거하는 것은 예산상의 문제로 어려움이 있어, 예산 확보가 되는 대로 순차적으로 시행하고 있음을 안내해 드립니다.

3. 추가 궁금하신 점은 서구 회계과 CCTV담당자(☏042-288-2682)에게 연락주시면 안내해 드리겠습니다. 끝.",2022-02-14,서구,답변완료
공공체육시설확충,"현황 및 문제점
현재 대전광역시의 공공체육시설은 정말 열악합니다. 유성종합스포츠센터는종합스포츠센터라고는 하지만 실제로는 이용할 수 있는 시설이 별로 없습니다. 솔직히 일반 시민들이 사용 할 수 있는건 그냥 배드민턴장 하나 지어놨습니다. 부지만 넓고 방치에 가까운 대덕종합운동장또한 그저 밤산책정도 뺴고는 할 수 있는것이 없습니다. 사람들이 많이 이용하고 저도 가끔 가는 도솔다목적체육관은 농구코트가 1개인 반면 사람들은 많아서 사용하지 못하는 사람이 생기는 상황도 생깁니다. 또한 농구코트 1개가 제대로된 농구코트도 아닙니다. 또 공공체육시설이 적어 멀어서 가기 힘들기도 합니다. 제 친구들에게 설문을 돌려봤습니다. 설문의 결과는 요약하자면 공공체육시설을 원하지만 정작 공공체육시설에 가는 친구들은 별로 없습니다. 이렇듯 대전에서 운동을 즐길 수 있는 환경은 좀 부족하다고 생각합니다.
개선방안
무작정 공공체육시설을 확충한다기 보다는 대전광역시의 장점인 과학을 곁들였으면 좋겠습니다. 솔직히 대전에 살면서 대부분 왜 과학의 도시인지 의아한부분이 많은데 이는 생활속에서 과학을 접할 기회가 없기 떄문입니다. 공공체육시설에 과학을 곁들이면 장점도 살리고 문제점도 해결할 두가지의 열쇠를 쥘 수 있습니다. 또 시민들의 목소리를 듣고 시민들이 원하는 운동을 중심으로 지으면 시민들의 생활체육활동 빈도수가 올라갈것입니다.
기대효과
생활체육활동 빈도수가 올라가면 우선적으로 건강이 증진할 것입니다. 또 시민들의 삶의 질도 올라갈것입니다. 체육에 과학적인 체험을 할 수 있는 기관이 있으면 초기 엑스포때만큼은 아닐지라도 타 지역에서도 체험을 하러오면 홍보효과도 생길것입니다. 저는 운동을 매우 좋아하는데 운동을 할 수 있는 환경을 조성하면 저와같은 시민들의 행복지수가 올라갈것이고, 대전이 노잼도시라는 타이틀을 벗길 수도 있을것 같습니다.",2021-12-21,"1. 안녕하십니까? 우리 구정에 관심을 가져주셔서 감사드리며, 국민신문고를 통해 접수하신 국민제안(1AB-2201-0000110)에 대한 검토결과를 다음과 같이 답변 드립니다.

2. 귀하께서 제안하신 사항은 ""도심공원 내 어린이놀이시설 내 범죄예방시설 설치 개선""에 대한 내용으로 CCTV 촬영 사각지대를 최소화 하여 범죄를 예방하고자 하는 것으로 이해됩니다. 현재 우리 구에서는 이미 기 설치된 방범용 CCTV의 사각지대 제거를 위한 카메라를 추가 설치하고 있으며 신규 설치 시에도 사각지대가 최소화 되도록 설계를 하고 있습니다. 다만, 모든 사각지대를 한 번에 제거하는 것은 예산상의 문제로 어려움이 있어, 예산 확보가 되는 대로 순차적으로 시행하고 있음을 안내해 드립니다.

3. 추가 궁금하신 점은 서구 회계과 CCTV담당자(☏042-288-2682)에게 연락주시면 안내해 드리겠습니다. 끝.",심사 중,대전광역시,제안심사
선별진료소추위가림막설치,"현황 및 문제점
안녕하세요.
이추위 엄동설한에 선병원선별진료소에서
2시간 밖에서 발발떨면서 기다리다 검사하고왔네요.
그것도 성인이아닌 유아가ㅠㅠ
오늘이 올들어 가장추운날인거 아시죠.

코로나가 벌써2년이 넘어가는데 선별진료소도 환경이 개선되어야한다고 생각됩니다.
최소한 비닐로 가림막이라도 해서 추위,더위로부터 보호는 해줘야한다고 생각합니다.

저희는 고생하고왔지만 조속히 개선되어
다른분들은 고생 덜 하게해주시길 부탁드립니다.

유아들이 감기 안 걸렸는지 모르겠네요.

개선방안
가림막설치 또는 드라이브쓰루하도록
또는 접수후 실내에서 기다리다 번호가
가까워지면 그때부터 밖에서 기다리기
....
기대효과
더이상 추위에 떨며 검사받지 않음",2021-12-18,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 국민제안에 대한 심사 결과를 다음과 같이 알려드립니다.

2. 귀하께서 제출하신 국민제안의 내용은 “선별진료소 추위 가림막 설치 제안”으로 이해되며, 귀하의 제안에 대한 심사 결과는 기 시행중인 건으로 불채택에 해당하며, 상세내용은 다음과 같습니다.

가. 유성구보건소 선별진료소는 동절기 한파에 대비해 11월에 시설 정비를 시행하였습니다. 몽골텐트 내 양면 비닐 바람막이 설치가 시공 완료되었고, 컨테이너 2대 추가 설치로 실내에서 검사 실시가 이루어지고 있습니다.

나. 유성선병원 선별진료소의 바람막이 설치는 자치구 예산으로 진행되지 않으므로, 유성선병원 관리 담당자에게 귀하의 제안을 전달드리도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 대전광역시 유성구보건소 예방의약과 (☎ 042-611-5123)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 1. 국민제안 신청서 1부.
2. 유성구보건소 선별진료소 바람막이 설치 후 사진 1부. 끝.",2021-12-27,유성구,답변완료
대전어린이집운영관리시스템 활용방안,"현황 및 문제점
대전 관내 어린이집은 대전어린이집운영관리시스템을 모두 이용하고 있읍니다.
보완하여야 할 부분도 많이 있지만 개발이 완료된 부문도있읍니다.
예를 들어 국세,지방세 원천징수 및 신고,납부는 개발을 하여야 할 부문이며, 수입결의서,,지줄결의서, 총계정원등은
전산화가 모두 되었습니다. 언제든지 원하면 조회 및 출력이 가능합니다. 또 한 관계부처도 제도를 조금만 보완하면
필요하면 수시로 조회,출력이 가능할 것 입니다. 어린이집에서 해당자료를 출력하여 5년간 지료자료를 보관 할 필요가
있을까요? 모든 자료가 전산으로 빅데이타되어 있는 일선 부서에서는 행정이 못 따르고 있습니다.
종이문서 생산을 최소화하도록 저극적 개산을 제안합니다
개선방안
대전어린이집운영관리시스템 회계관리에 지출결의서가 있읍니다.
1. 운영관리시스템에 총계정관리 등록을 하면 되지 출력까지는 필요없다고 생각됩니다.
2. 지출결의서에 시스템에서 제공하는 영수증이 있읍니다. 그럼에도 불구하고
이중으로 영수증 실물을 붙아고 있읍니다. 상당한 비효율적 행정이하 생각합니다.
3. 지출결의서, 카드 영수증이 있으면 되지 거래명세서까지 첨부를 요구합니다.
대전시 공무원은 회식을 하면, 공기밥 갯수, 소주 갯수, 음료수 갯수 모두 첨부하시나요?
4. 5년치 장부를 가정어린이집에서 어떻게 보관하고, 보관기간 경과 후 제각 또는 소각하는지 확인하셨나요?
5. 문서보관 방법및 처리방법 지침이 있나요? 없으면 보관기간 경과한 문서는 공신력있는 기관에서 소각할 수 있도록
위탁처리 바랍니다.
기대효과
종이문서 재로화를 위해 노력하여 주신다면 쾌적하고 양질의 보육기관이 될 것 입니다.",2021-12-13,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 국민제안에 대한 심사 결과를 다음과 같이 알려드립니다.

2. 귀하께서 제출하신 국민제안의 내용은 “선별진료소 추위 가림막 설치 제안”으로 이해되며, 귀하의 제안에 대한 심사 결과는 기 시행중인 건으로 불채택에 해당하며, 상세내용은 다음과 같습니다.

가. 유성구보건소 선별진료소는 동절기 한파에 대비해 11월에 시설 정비를 시행하였습니다. 몽골텐트 내 양면 비닐 바람막이 설치가 시공 완료되었고, 컨테이너 2대 추가 설치로 실내에서 검사 실시가 이루어지고 있습니다.

나. 유성선병원 선별진료소의 바람막이 설치는 자치구 예산으로 진행되지 않으므로, 유성선병원 관리 담당자에게 귀하의 제안을 전달드리도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 대전광역시 유성구보건소 예방의약과 (☎ 042-611-5123)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 1. 국민제안 신청서 1부.
2. 유성구보건소 선별진료소 바람막이 설치 후 사진 1부. 끝.",심사 중,대전광역시,제안심사
