제목,내용,작성일자,답변,답변일자,담당부서
회덕동 제설등에 관한 문의,"안녕하세요. 업무에 노고가 많으신 직원분들께 감사드리며 문의를 드립니다.

현재 성남에 거주하고 있는데 곧 광주 회덕동으로 이사갈 예정입니다.

그런데 하나 걱정되는 부분이 있습니다. 저는 회덕동 끝쪽으로 이사를 갈 예정인데 끝에 쪽에 가서 경사로가 굉장히 높더군요.(파일로 지도 첨부)

겨울철에는 일반 평지도 조심히 운전을 해야하는 부분인데 지금같은 날 좋은 시기에도 자동차로 올라가고 내려가면 경사로가 굉장히 높다는 생각이 듭니다.

막상 집을 계약하고보니 자동차로 출퇴근하는 직장인 입장에서는 이번 겨울철이 걱정이 많이 됩니다.

혹시 해당 지역을 포함하여 회덕동 내 특별히 경사가 높은 구역들은 제설작업들이 구체적으로 어떻게 이루어지고 있는지 궁금합니다. 특별관리지역이나 이런곳들이 있는건지요?


지역발전을 위해 지속적으로 힘써주시는 시청 및 관공서, 기타 공사 공단 주무관님들에게 감사드립니다.",2022-04-29,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2204-0912364)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “회덕동 156-131 인근 도로 제설 및 제빙”에 관한 것으로 판단되며, 검토의견은 다음과 같습니다.

- 「자연재해대책법」 및 「광주시 건축물관리자의 제설·제빙에 관한 조례」에 의거회덕동 156-131 일대는 도로법에 따른 이면도로에 해당되어 건축물관리자가 제설 및 제빙을 하여야 하는 사항입니다. 인근에 제설함이 비치되어 있으며, 고지대가 많은 지역 여건 상황을 고려하여 순차적인 제설작업 등 행정지원도 할 계획임을 알려 드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우, 탄벌동행정복지센터 원종범 주무관 (☏760-8999)에게 전화주시면 친절히 안내하여 드리겠습니다. 끝.
",2022-05-11,탄벌동
버스 증차 계속 요구하는데 코로나라 참아달란말만 한다고 도대체 언제 증차해요?,"경기광주 32번버스가 매일 출퇴근시간 몇달동안 운행을 왜그런진 저도 모르겠고 4-50분 배차고 운행하는데
아침마다 배차 40분 퇴근시간엔 배차 60분 도대체 태전동에 사람이 살지 말란말인건지
배차는없고 코로나 격리는 해제되고 사람 미어터지고 발밟고 끼어서 못타고 몸으로 사람누르고
20분에 한대만다녀도 이딴일 안생길거같은데 경기광주시청은 기다려달란말만하고
버스회사는 모르쇠만하고 도대체가 누구하나 책임지지도않고 내가 기필코 코로나걸려서
버스타서 마스크 벗을겁니다 광주시민 전부 싸그리 코로나걸려버리게ㅡㅡ
한두번 민원넣으면 화라도안나지 몇번째인지를 모르겠다고요
민원을 넣으면 뭐하나 해결도안되고 전화해서 참아달란말만하고
버스회사랑 협의를하고 고지를 하긴 하는건지 진행현황이 있는것도아니고
걍 사이트에 대뜸 기다려달라고 답변달았으니 끝 이러면 민원이 끝이납니까?
능평리때도그렇고 광주시청이 제대로 해결하는일이 하나라도 뭔지 궁금하네요ㅡㅡ
32번 지정운행대수 안지키고있습니다. 고지하고 출퇴근시간만이라도 제대로 20분배차 될수있게
최대한 빠르게 지장없이 요청좀 제발 드립시다 좀 ㅡㅡ",2022-04-29,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2204-0904903)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- 32번 노선버스 정상운영 요구
○ 회신내용
- 대중교통 이용에 불편을 드린 점 사과드립니다.
- 코로나19 거리두기 해제와 함께 민영제로 운영되는 32번 노선버스 증차 운행을 운수업체측과 협의 중에 있습니다. 다만 운수종사자 확보에 어려움이 있어 인력 수급상황에 맞춰 단계적 증차 운행 검토가 불가피 하다는 운수업체 의견입니다.
- 32번 노선버스 정상운행을 위해 운수업체 행정처분 및 면허 현실화 등을 진행하고 있으며, 빠른시일내 증차가 이뤄질 수 있도록 적극 노력하겠습니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-05-11,대중교통과
도로 보수 요청 관련,"일부 도로가 파여있어 보수요청에 관련하여 민원을 작성하였습니다.

1. 도수2리 마을회관 앞 (버스번호 38-399) 정류장 도로변에 동그랗게 도로가 파여있습니다.
2. 도마리 ~ 번천방면 고갯길 하행 시 일부 도로가 파여있습니다.

차량 운행 시 불편사항이 발생하므로 보수 요청 드립니다.

- 사진은 2. 번천 관련 로드뷰를 첨부하였습니다.",2022-04-27,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0815719)에 대한 처리결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""도수리 741번지 도로 소파 보수 요청 및 상번천리 산7-5번지 일원 포트홀 보수 요청""에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 처리사항은 다음과 같습니다.
1) 도수2리 마을회관 앞 정류장(도수리 741번지) 주변 도로 소파 보수 요청

[퇴촌면 답변, 031-760-4999]
⇒ 귀하께서 요청하신 도수리 741번지 일원 도로 소파보수 요청과 관련하여 5.3.(화) 조치 완료하였음을 안내드립니다.

2) 도마리 ~ 번천방면 고갯길 도로 보수 요청

[도로관리과 답변, 031-760-4867]
⇒ 귀하께서 요청한 상번천리 산7-5번지 일원 포트홀 보수 요청과 관련하여 4.29.(금) 조치 완료하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 퇴촌면 산업팀 장한울 주무관(☎031-760-4999), 도로관리과 도로관리팀 김태진 주무관(☎031-760-4867)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-05-03,퇴촌면
농수로 쓰레기방치 및 폭우에 범람 위협이 있으니 복개공사를 요청합니다.,"4계절내내 쓰레기가 밀려들어와 흉몰스럽게 방치되어있어 벌러가 들끌습니다. 봄에는 날벌레 때문에 창문을 열어둘수가 없어요.
여름에는 비가많이내리면 범람위협이 있어 가슴이 조마조마합니다.
농사를짖고 계시는 농가분들에게 꼭 필요한 물길이라면
합리적인 방법을 세워 사람도 살고 깨끗한 환경에서
서로 잘 살수있는 광주로 만들어주세요.
위를 인도 길로 만들어 흉몰스러운 모습 없애주시고
아이들 놀이터라도 만들어주세요.",2022-04-26,"안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

□ 민원(건의)내용
- 구거 복개 요청
※ 구거의 위치가 명시되어 있지 않아 유선연락 드렸으나, 연락이 되지 않아 신청인의 거주지 주변 오포읍 양벌리 1029번지 구거를 검토 답변 드리오니 참고하시기 바랍니다.
□ 검토의견
- 건의하신 구거는 다세대 주택단지 후면부에 위치한 것으로 판단되나
- 현재, 유수 방향으로 장 구간에 걸친 복개는 구거의 생태기능 훼손과 유수 소통 방해 및 유지관리의 지장 등의 사유로 원칙적으로 지양하고 있음을 알려드리오니 이 점 양해하여 주시기 바랍니다.
- 다만, 준설 등 환경정비와 관련하여서는 관할기관(오포읍)에 협조요청하여 불편함이 최소화될 수 있도록 조치할 계획임을 알려드립니다.
- 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 기반조성팀(☏031-760-2948)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-05-04,건설과
도로포장부실,"양벌로355 버스정류장입니다
이곳은 몇 달전부터 도로확장공사로 도로포장이 완성된구역입니다 간밤에 제법 많은 양에 비가 내렸는데요
출근길 버스정류장에 거대한 물웅덩이가 생겨 지나가는 차들마다 물을튀겨 제위치에서 버스를기다릴수가없는 지경입니다
상황이 이렇다보니승객을 태워야 하는 버스는 정류장을지나서 승객들을 승차시켜야했습니다
배수구가 도로보다 높은 위치에있어 비가 고여있는데
한낱 봄비에 이지경이면 곧 다가올 여름장마철은어떨까요?물이 잘 빠질수있는 위치에 배수구를 더 설치를하던가 도로 높이를 조정하던가 조치 해 주십시요",2022-04-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2204-0776340)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""양벌로 355(버스정류장)인근 도로 배수시설에 대한 조치 요청""에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 해당 위치는 현재 우리시에서 추진 중인 “양촌사거리~대주아파트간(중로2-32호선)도로 확포장공사”구간으로, 보도설치 공사구간의 도로를 임시 포장하여 배수가 가능하도록 조치하였음을 알려드립니다.
나. 아울러, 본 공사는 현재 도로확장에 따른 보도설치 중에 있으며 전체구간의 보도설치 완료 후 도로포장 예정임을 알려드립니다.

4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로사업과 도시도로1팀 유호정 주무관(☏031-760-2649)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-05-02,도로사업과
아이들 운동하는 곳 옆 나무에서 꽃가루가 심각하게 날립니다.,"안녕하세요 양벌리 소재 아이들 운동스포츠클럽입니다.
옆에 하천 옆 나무가 있는데 꽃가루가 심각하게 날려 아이들 건강을 부모님들이 많이 염려하십니다.
실내 안으로도 꽃가루가 엄청 들어와 관리가 안될 정도 입니다.
나무를 벨 수 있는지 방법이 있는지 봐주시면 감사하겠습니다.",2022-04-25,"1.안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2204-0752657) 에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 민원내용은 ""양벌리 206-2 인근 꽃가루 날리는 수목 제거 요청""에 관한 것으로 이 해(또는 판단)되며 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 우리시에서 시행하고 있는 숲가꾸기패트롤 사업은 산림재해 예방을 위한 위험목 제거사업으로서 주민의 가옥 등에 인접하여, 인적,물적으로 피해가 우려되는 위험 목을 제거하는 사업으로, 본 민원사항은 숲가꾸기패트롤 사업과는 관련이 없어 불 가함을 알려드리니 양지하여 주시기 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 산림과 신미정(☏ 031-760-4809)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝
",2022-05-16,산림과
송충이 노래기 해충약좀 살포헤주세요,"안녕하세요~
저는 퀸스타운 101동에 거주 하고 있는 주민입니다.
해마다 산하고 인접이 되어 있어 벌레와 모기가 많은 건 당연한 거겠지요~
2020년에도 노래기가 많아도 너무 많아 요청을 드려서 그해는 해충약을 잘 뿌려 주시고 했는데
작년부터는 해충약을 아예 뿌려 주시지도 안고 소독차가 돌아 다니는것 같은데
빌라 아래 도로 에서만 돌아 다니고 빌라 쪽으로 아예 오시지도 안더라구요~
오랫동안 해온 도로 공사 때문인지 처음 이사 왔을 때는 없었는데 도로공사 시작후 부터 해충들이 너무 많아요
집으로 창문으로 막 들어 오는데 환장할 노릇입니다.
자고 있는데 이불 위까지 기어 올라와서 기절 하는 줄 알았습니다.
이 송충이들이 날아서 들어 오더라구요~ 노래기는 옹벽을 막 기어 다니면서 테라스로 집으로
스물스물 기어 들어 오고요~
사람에게 해를 주지는 안는 다지만 일단 많은 벌레들이 기어 다니니 매일이 무서워요~
제발 부탁 드립니다. 저희 빌라에 약좀 뿌려주세요~
도로 공사로 시끄럽고 불편 한건 참을수 있습니다.
하지만 벌레들이 막 돌아 다니는것 정말 참기 힘드네요~
담당자님 제발 부탁드립니다. 꼭 이요~
징그럽다 보니 사진을 못 찍었네요~
제발 이요~",2022-04-25,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원하며 국민신문고를 통해 문의하신 사항에
대해 아래와 같이 답변 드립니다.

2. 보건소 방역소독반이 4월 26일(화) 현장을 확인하였으며, 잔류효과가 높은 분무소독 등을
실시하였습니다.

3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 이희진 주무관에게(☏031-760-2367) 문의
하시면 성심성의껏 답변 드리도록 하겠습니다. 감사합니다. 끝.
",2022-04-29,감염병관리과
초월읍 대쌍령리 일대 해충 방역 실시해주세요,"초월읍 대쌍령리 일대에는 곤지암천이 가로질러 흐르고있는데,
날이 따뜻해지다보니 자전거도로를 비롯한 그 인근 주택가에 날파리와 하루살이 등 해충이 많아 불편을 느낍니다.
초월읍 대쌍령리 곤지암천 주변(자전거도로, 공동주택 등)에 수시 해충 방역 실시를 부탁드립니다.",2022-04-25,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원하며 국민신문고를 통해 문의하신 사항에
대해 아래와 같이 답변 드립니다.

2. 보건소 방역소독반이 4월 26일(화) 현장을 확인하였으며, 잔류효과가 높은 분무소독 등을
실시하였습니다.

3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 이희진 주무관에게(☏031-760-2367) 문의
하시면 성심성의껏 답변 드리도록 하겠습니다. 감사합니다. 끝.
",2022-04-29,감염병관리과
개인사유지에서 무단으로 중장비 작업 및 개인사유지 무단 점유 사용으로 인한 민원신청,"송정동 근린생활형 소규모 체육관 건립공사 작업중 일어난 일입니다.
1. 개인사유지에서 무단으로 대형크레인 사용으로 인한 건물 파손
- 2021년 11월경 신축건물 옆에서 작업중인 공사현장에서 개인사유지를 허락도 없이 사용하였으며 크레인 작업중 건물파손이 발생했습니다.
- 준공이 떨어진지 한달도 않된 건물에 파손이 발생하였으며 크레인 작업으로 인하여 바닥에 파손도 발생했습니다.
- 크레인 작업을 계속 진행하였으나 파악하지 못하고 건물 파손이 발생한 이후 인지하여 공사담당자께 항의 하였고 건물과 바닥보수 및 건물 안전진단을
요구하였으나 보수만 진행하고 계속 회피하고 있습니다.
- 신축건물로 한달도 되지않아 파손이 발생하고 아직도 파손부위만 보면 너무 화가 납니다.
2. 공사현장 가림막 설치시 개인사유지(송정동61-19) 무단으로 계속 사용
- 송정동 체육관 공사 작업으로 가림막을 설치하였는데 개인사유지를 무단으로 침범하여 계속 사용하고 있습니다.
- 공사현장 및 시청 관리감독관에게도 계속 항의 하였고 무단사용기간의 사용료 및 즉시 해결을 요구하였으나 시공사는 계속 묵살하고 있는 중입니다.

시청에서 진행하는 사업이고 저희도 참고 지내려고 했지만 건물 파손도 발생하고 무단으로 사유지를 사용하면서도 아무런 대책을 세우지 않고 있는 공사에 대하여 강력하게 공사중단을 요구하며 위의 2가지 사안에 대하여 즉각적인 해결을 요구합니다.
2021년 부터 지속적으로 공사현장에 연락하고 시청에도 연락하여 해결을 요구하고 있지만 아직도 해결이 않되서 민원을 올립니다.
즉각적인 답변 부탁드립니다.
-",2022-04-24,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘송정동 근린생활형 소규모 체육관 건립 공사로 인한 피해 및 사유지 무단점유에 대한 보상’을 요청하는 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하 소유의 토지(송정동 61-19)를 시공사에서 무단점유한 사항에 대하여 확인하였으며, 이에 대한 보상 및 현장관리 철저토록 시공사에 통보하였음을 알려드립니다.
나. 아울러 민원사항이 원만히 해결될 수 있도록 노력 중이오니 이점 양해하여 주시기 바랍니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 도시재생과 도시재생기획팀(☎031-760-8685)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-05-12,도시재생과
롯데캐슬앞 교통혼잡,"오포읍 수레실길쪽에서 롯데캐슬아파트 앞 삼거리 출퇴근시 너무 혼잡합니다.
롯데캐슬 앞 하천을 일정구간 복개천으로 확장하면 분당 반대편으로 즉, 광주쪽으로 빠지려는 차들의 소통이 원활해지면서 분당방향으로 좌회전하려는 차들의 정체대기중 지체시간이 많이 줄어들거라 생각됩니다.
매년 이곳은 정체되는 차량이 늘어나고 있고 시간도 많이 지체되는데 수레실길 주변 전원주택과 다가구 주택의 건축물량은 계속 늘어가고 있는것같습니다.
건축의 인허가만 늘릴것이 아니라 교통의 원활한 소통을 고려하시고 인허가를 검토하시기바랍니다.
교통란에 대한 대책 강구 후 건축허가를 고려하시기바랍니다.
현 거주민들은 출퇴근시 교통혼잡으로 인한 엄청난 스트레스를 받고 있습니다.
참고하시고 선재적인 교통란을 해소해주시고 지역민을 위한 건축 인허가 물량조절 바랍니다.",2022-04-22,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2204-0688339)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “능평리 롯데캐슬아파트 앞 교통 혼잡 관련 요청”에 관한 것으로 이해됩니다.
3. 민원사항에 대해 검토한 의견은 다음과 같습니다.
<건축과>
- 건축허가는 지역현황(교통, 인구 등)을 반영하는 것이 아닌 신청된 건축허가 사항만을 검토하여 처리되는 제한된 민원사무로 지역 교통량을 사유로 건축허가를 제한하기는 어려움이 있음을 알려드리오니 이점 이해하여 주시기 바랍니다.
<건설과>
- 해당구간은「하천법」,「소하천정비법」에 따라 지정된 지방하천(신현천) 및 소하천(수레실천)으로 관련 법령 및 규정 등에 따르면 하천 생태기능 훼손과 유수소통에 지장이 있어 기존 복개시설에 대하여도 철거계획을 수립하는 등 하천의 복개는 원칙으로 규제하고 있습니다.
- 참고로 하천 복개로 인해 물 흐름 공간이 작아져 침수피해를 일으키는 원인되고 있고 하천범람 방지 목적뿐만 아니라 하천 정비 방향이 자연 친화적인 친수환경으로 정비토록 제시되어 있어 하천 복개는 어려운 실정임을 알려드리오니 이점 양해하여 주시기 바라며,
- 다만, 차후 해당지역의 여건 변화에 따른 교통망 확충 등 진입도로 확장이 반드시 필요한 것으로 검토(도시계획시설 결정을 위한 행정절차 이행 등)될 경우 지방하천 기본계획 변경 및 소하천 정비종합계획 변경 등의 절차를 통하여 복개여부가 결정될 사항임을 알려드립니다.
4. 그 밖에 귀하께서 제기하신 민원과 관련하여 궁금하신 사항이 있을 경우 건축과 김재영 주무관(031-760-8624), 건설과 김한길 주무관(031-760-2564)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-05-03,건축과
구거(도랑) 청소 요청,"저희집 앞 구거(도랑)이 졸졸 흐르는 소하천이 있습니다, 봄과 가을 되면 바람이 불어 풍경채 102동 101동앞 도로에 있는 분리수거함에 가벼운 스치로폴, 비늴등이 바람에 날려 논두렁을 거쳐 도랑으로 흘러 들어 옵니다
매년 봄,가을 되면 퇴촌 면사무소에 연락을 해서 도랑 청소 요청을 하면 치워주시고 하는데,
올해는 3/22, 4/4, 4/7일 3번이나 전화를해서 청소 요청을 했지만 해결이 안돼 민원을 요청 합니다.",2022-04-21,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2204-0627412)에 대한 처리결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “구거 청소”에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 환경미화원분들의 연이은 코로나 확진으로 수거 일정이 지연된 점 양해 말씀드리며, 금일 도랑 청소 완료하였습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 퇴촌면 총무팀 김윤호(☎031-760-4819)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.


붙임 1. 민원신청서.
2. 수거완료 1.
3. 수거완료 2. 끝.
",2022-04-22,퇴촌면
성남~광주간 지방도 338호선(목현동) 도로확포장공사 진행 문의 건,"안녕하세요.
다름이 아니라 지방도 338호선 도로확포장공사 사업이 어디까지 진행되었는지 궁금하여 문의 남깁니다.
추가로, 지방도 338호선 도로확포장공사가 어떻게 이루어질지 사업계획서나 도면을 보고 싶은데 따로 정보공개를 요청해야 하는 건가요?
아니면 광주시청 홈페이지에서 바로 볼 수 있나요?

연일 코로나 방역 대응으로 노고가 많으십니다.
항상 감사드리며 건강 조심하세요!",2022-04-20,"1. 귀하의 가정에 건강과 행운이 가득하시길 기원합니다.
2. 귀하께서 국민신문고에 접수하신 ""성남~광주간(지방도338호선)도로확포장공사의 공사 진행상황 및 사업계획, 도면 열람 문의” 사항에 대하여 다음과 같이 회신합니다.

가. 성남~광주간(지방도338호선)도로 확포장공사는 우리시 목현동, 회덕동 일원의 지방도 338호선을 왕복 4차선으로 확포장하고자 추진하는 사업으로, 급경사인 이배재고개를 통행하는 주민들의 불편 및 사고위험으로 우선 1공구(이배재터널구간)를 추진하여 2021년 9월 준공하였으며,
나. 교통현황을 고려한 우선 순위대로 2공구(군부대 인근~농업기술센터)는 보상협의 중이고 2022년 상반기 공사를 추진할 예정이며, 3공구(농업기술센터~밭말교차로)는 지역주민 민원사항과 주변 개발행위, 건축행위 등에 의해 변화된 현지 지형여건 등을 반영한 보완설계를 진행중으로 향후 보상절차 및 공사를 추진할 계획임을 알려드립니다.
다. 전체 구간의 준공시기는 현재 2025년 12월로 계획되어 있으나 보상기간, 현장상황 등 공사 진행 상황에 따라 변경될 수 있음을 알려드리오니 널리 양해하여 주시기 바랍니다.
라. 또한, 광주시청 홈페이지 고시공고에 도로구역 결정(변경) 및 지형도면 고시를 확인하시면 사업 계획을 확인하실 수 있으며 사업기간 내 광주시 도로사업과에서 관련 도면 열람하실 수 있음을 알려드립니다.

3. 본 도로사업과 관련 궁금하신 사항에 대하여는 광주시청 도로사업과(☏031 -760-2937)로 문의하시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-04-25,도로사업과
"M5438 버스시간 조정, 버스 노선 추가","국민신문고에 민원(1AA-2202-0647536)신청 후 주신 답변 관련하여 추가 사항이 있어 문의드립니다.
당시 답변주신 내용중 ""현재 코로나19로 운수회사가 버스운영에 큰 타격을 입어 기존 노선 또한 감축 운행되고 있는 상황으로 운행시간의 연장 및 노선의 신설은 다소 어려움이 있는 실정임을 안내해 드립니다."" 관련하여 현재 코로나19 사회적 거리두기 완화로 재택근무 비중이 줄어들거나 없어지고 있는 상황입니다.
이 상황속에 기존 노선 감축운행관련하려 운행시간 연장 및 노선 신설관련하여 변동사항이 있으신지 확인 부탁드리며,
운행시간 연장 및 노선 신설 관련하여 재고 부탁드립니다.",2022-04-20,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2204-0588949)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- M5438번 노선 배차간격 개선요구
○ 회신내용
- 평택에서 서울을 운행하고 있는 M5438번 노선은 코로나19에 따른 감축 없이 정상적으로 운영되고 있음을 알려드립니다.
- 운행시간 단축 건과 관련하여 운수업체와 협의를 하였으나 운수종사자 협의가 여의치 않아 현 시점에서 즉각적인 시행은 다소 어려운 실정이오니 양해하여 주시기 바랍니다.
- 차후 이용수요 등을 면밀히 검토하여 여건 조성시 운행시간 조정 또한 적극 협의토록 하겠습니다.
- 한편 평택-서울 노선 신설은 대도시권광역교통위원회(이하 대광위) 소관 업무 사항이며, 현재 대광위에서 2022년도 광역버스 준공영제 신규 사업 수요를 조사하고 있습니다. 평택-서울 노선 신청은 기점지 관할 시군인 평택시 소관사항이오니 참고하여 주시기 바랍니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-04-28,대중교통과
1005번 버스정류장 태전동 태봉마을에 설치요청,"양재에서 1005번 타고 태전동에서 내리는데, 장지ic를 지나 경기약국근처 태봉마을에 지나가기만 하고 성원아파트 5단지로 갑니다.
태봉마을에서 내리면 태전효성, 목동, 고불로 공단 사는 사람들도 편합니다.
정차안할거면 그냥 장지현대앞을 지나가지말고 장지ic 태전ic를 지나 태전3교로 가는게 시간및 기름절약이 되는게 나아요.
정리하면 태봉마을이나 태봉교 전에 정류장을 만들어 주세요.",2022-04-19,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2204-0577527)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- 1005번 노선버스 정류장 신설 요청

○ 회신내용
- 당초 태봉교에 버스정류소가 있었으나 태전지구 입주에 따른 도로정비 시 통행량에 대한 종합적인 검토를 거쳐 직리천변 도로는 일방통행로로 변경되었고, 당시 태봉교에 위치한 정류소는 폐쇄하게 되었습니다. 차량 통행량이 많은 태봉교 및 직리천변에 버스 정류소 설치시 차량 통행 및 교통 흐름에 방해될 소지가 커 정류소 추가 설치는 다소 어려움이 있습니다.
- 다만, 태봉교 이전 정류장(정류장명 “태전3교”)에 정차 될 수 있도록 용인시와 협의 하겠습니다.

3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-04-28,대중교통과
