제목,내용,작성일자,답변,답변일자,담당부서
공사장 소음관련 조치 요청,"안녕하세요
이전 공사장 소음관련 조치 요청 드렸는데
전혀 나아진것없이 소음 지속 되고 있어
재요청 드립니다 아래 관련 내용 첨부합니다
소음 너무 심하여 꼭 조치 부탁드립니다

-----------------------------------------------
1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2105-0652137)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “송정동 429-56 공사현장에서 발생하는 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 브레이커로 돌을 깨는 과정에서 큰 소음이 발생하고 있는사항으로, 돌을 깨는 장비를 저소음장비로 전면 교체 지시하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 강병구 주무관(☎031-760-2857)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2021-06-08,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0284813)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “송정동 429-56 공사현장에서 발생하는 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 2021. 6. 11. 공사장 인근에서 소음측정결과 64dB(기준 65dB)로 생활소음규제기준 이내이며, 현장관계자에게 민원사항을 전달하고 에어방음벽 추가 설치 지시하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 강병구 주무관(☎031-760-2857)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-14,환경정책과
마을버스 광주1번,광주 1번 버스가 종점이 양벌리 놀이공원인데 종점을 양촌저수지로 바꿔주실수있나요? 집이 양촌저수지쪽에 있는데 현재 종점이 계속 된다면 만약 무거운짐을 들고 올라올때 너무 힘든점이 있습니다,2021-06-07,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0263572)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 광주1번 광주누리 공영마을버스 종점 변경

○ 회신내용
- 마을버스 이용에 불편을 드린 점 사과드립니다. 현재 양촌저수지 회차 및 정차문제로 하행의 경우 ‘양벌리어린이놀이공원’에서 운행 종료하고 있습니다. 귀하의 불편사항은 광주도시관리공사와 협의(가능여부 검토)가 필요한 사항으로 변경 가능 시 조치하도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-06-15,대중교통과
하수처리내 지역 편입 요청,"안녕하세요
광주시 초월읍 대쌍령리 111-9 본건물 앞 도로건너에는 하수내 지역으로 되었는데 2012년 준공 후 매 2년마다 하수처리내 편입을 요청하였습니다
2016년경 예정 2020년경 예정이라고 해서 기다려왔는데 현재까지 편입이 안되어 경제적으로 많은 어려움에 있습니다",2021-06-07,"귀하께서 국민신문고를 통해 우리시에 제기하신 민원(신청번호 1AA-2106-0255162)은 경제적 어려움에 따른 초월읍 대쌍령리 111-9번지 하수처리구역 편입 요청에 대한 민원사항으로 다음과 같이 회신합니다.

○ 우리 시는 주거환경 개선, 주민불편사항 해소를 위해 공공하수처리시설(처리장, 하수관로 등)을 확충하고 있으며, 이를 위해 하수처리구역 편입 확대가 필요한 실정입니다.
○ 하수처리구역 변경은 「하수도법」제6조(하수도정비기본계획수립 등) 규정에 의거 5년마다 하수도정비 기본계획(변경) 용역을 실시하여 타당성 여부를 검토 후 공공하수처리시설 증설 계획과 병행하여 하수처리구역 조정에 대해 승인권자(환경부)로부터 승인을 득하여 변경하는 사항으로, 하수처리구역 설정은 하수도정비기본계획수립지침(환경부)에 의한 설정 기준에 따라 재조정하고 있습니다.
○ 따라서, 귀하께서 요청하신 대상지의 하수처리구역 편입은 현재 추진 중인 기본계획(변경) 수립 용역 시 하수도정비기본계획 수립지침 등 관련규정에 따라 종합적으로 검토할 계획임을 알려 드리오니 이점 양지하여 주시기 바랍니다.
※ 실제 하수처리구역으로 편입되기 위하여는 하수도정비기본계획 승인 후 하수처리구역 확대에 따른 공공하수처리시설 신증설 사업이 완료되어 사용개시 공고가 이루어져야 함.
○ 우리 시 행정에 관심을 갖고 고견을 주신 점에 깊이 감사드리며, 기타 궁금한 사항이 있으실 경우 우리 시 하수과 하수시설팀(문의: 031-760-2201)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.


붙임 민원신청서 1부. 끝.
",2021-06-11,하수과
광주시 퇴촌면 오리교 ~ 퇴촌면 오리 80-1번지 인근 도로 일원 대형차량 불법점거 및 불법주차 관련 강력 시정 요청,"안녕하세요. 퇴촌면 오리에 거주하는 시민입니다.
민원을 제기하는 곳은 저희 마을 입구로 들어오는 퇴촌면 오리 72번지 일원 도로 일원으로 광동리에서 남종면 분원으로 올라가는 방향 오리교를 바로 지나 바로 자회전 해서 마을로 들어오는 입구 도로에 관한 상황입니다.
작년에도 위와 같은 상황으로 민원을 제기한 바 있고 그에 관한 민원답변으로 '오리교 ~ 퇴촌면 오리 80-1번지 인근 도로상에 영업용 화물차량의 차고지 외 밤샘주차' 단속을 위해 단속반에 통보하고, 단속을 실시하겠습니다. 라는 하셨습니다.
하지만 단속이 있었던 잠깐 동안은 대형 화물차량들이 덜 보이더니 현재까지 불법 점유 차량들이 점차로 늘어나고 있는 상황이라 민원을 다시한번 강력히 제기합니다. 이제는 한쪽면만이 아니라 차량이 많은 날에는 양쪽으로 차를 대고 있어 그 넓은 도로에 소형차량 한대 다니기가 힘들정도가 되기도 하고 양쪽으로 차량이 다니기가 힘들어 오가는 차량이 서로 빈공간으로 비켜주면서 서로 피해가야 상황입니다. 도데체 그 넓은 도로를 사용하는데 있어 도로를 넓히기 이전보다 더 불편하게 다녀야 하는지 모르겠습니다. 거기다가 대형 차량 소유자들이 불법으로 투기한 쓰레기까지 널려 있어 정말 짜증이납니다. 강력한 불법주차 단속을 원합니다.
그리고 이제는 서울번호판의 차량까지 그곳에 불법으로 주차를 하고 있이며 장기간 그곳에 서있습니다. 5월초부터 2주에 걸쳐 촬영한 사진이며 번호판을 지웠으면 서울차량이라는 것을 보여주기 위해 서울만 남겨놨습니다. 혹시 번호판이 있는 사진이 원하시면 제공도 가능합니다.
아울러 빠르시간 내에 영업용 화물차 차고지 외 밤샘주차 상황에 대한 불법사항을 지속적으로 단속을 부탁합니다.",2021-06-07,"1. 귀하의 가정에 행복이 가득하시길 기원합니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0249910)은 '영업용 자동차 밤샘주차 주기적 단속'에 관한 것으로 판단되며 아래와 같이 답변드립니다.
가. 먼저, 영업용 화물자동차 차고지외 밤샘주차로 불편을 드린 점 송구하게 생각하며, 퇴촌면 오리 80-1번지 일대 차고지외 밤샘주차 행위에 대하여 즉시 단속이 이루어 질수 있도록 단속반에 통보하여 지도단속토록 하겠습니다.
* 영업용 화물차 차고지 외 밤샘주차는 관계법령에 의거 00~04시 사이 1시간이상 주차한 영업용 화물자동차에 대하여 단속이 가능함
나. 다만, 영업용 화물자동차 차고지외 밤샘주차 단속반이 운영되고 있으나 인력부족 등으로 주기적 단속이 어려운 점 양해하여 주시기 바라며, 향후 위반행위가 재차 발생하는 경우 택시화물팀으로 연락주시면 즉시 단속토록 하겠습니다.
3. 답변내용에 대하여 추가 설명이 필요한 경우 택시화물팀(031-760-8784)으로 연락주시면 자세히 안내해드리도록 하겠습니다. 끝.
",2021-06-11,대중교통과
신현초뒤 공사 조속마무리요구,신현초뒤는 공원으로알고있습니다. 사진은 2월에찍은사진으로 지금현재다시 포크레인으로 작업시작함. 땅을 그냥헤집다 마무리없이 멈췄다가 다시진행하고... 왜 깨작깨작 작업하는 이유와 진행상황을알고싶음. 땅을 파다말다하고 그냥놔두니 바람불면 흙먼지가 우리단지로 유입되며 창문등이 너무더러워졌습니다. 피해만생기는데 진행상황은 모르고 공사는 했다말았다하고 정확한 답변을 원합니다. 그리고 신현초앞길은 비가오니 토사물이흘러내려 더러워졌습니다. 곧 장마가 시작될텐데 산사태급은아니겠지만 심히 우려스럽습니다. 조속한공사처리를 요구합니다.,2021-06-06,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2106-
0211602)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '신현1지구 도시계획시설(공원) 조성공사 주변 환경정비'에 관한 것으로 사료됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 오포읍 신현리 780-3번지 일원은 신현1지구 지구단위계획구역 내 도시계획시설(공원) 부지조성 공사 중이며, 향후 지역주민 의견을 수렴한 공원조성계획 변경을 진행하여 소공원을 조성할 예정입니다.
- 해당 민원사항에 대하여는 사업시행자에게 법령에 규정된 절차에 따라 공원을 조성토록 행정지도 하였음을 알려드립니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 공원정책과 공원사업팀 주무관 유도규(☏031-760-4484)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-14,공원정책과
버스 시간과 공영버스 운영 관련의 건,"안녕하세요. 광주시 초월읍 학동리에 살고 있는 주민입니다.
자가용이 없으면 이용이 힘든 조금은 안쪽 마을에 살고 있습니다.
그래서 초등학교의 경우 셔틀버스가 있지만 고등학생과 대학생의 경우
버스 시간 차가 너무 길어 너무도 많이 힘들어 하고 있습니다.
버스 시간 간격을 늘려주시거나 아님 3번국도에서 많이 보이는 공영마을버스을
저희 동네까지 만이라도 순환 운행해주셨으면 합니다.
신중히 검토 요청드립니다.
감사합니다.",2021-06-05,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0192713)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 초월읍 학동리(고등학생, 대학생 버스이용불편) 공영마을버스 노선변경

○ 회신내용
- 버스이용에 불편을 드린 점 사과드립니다. 현재 초월을 운행 중인 광주누리 공영마을버스 광주4번, 광주5번의 경우 노선 당 1대를 운행 중으로 광주시민과 약속한 운행시간표 준수를 위하여 노력하고 있습니다. 현재 노선 안정화 중으로 노선 연장 시 운행시간표 미준수 및 운행횟수 감회가 예상되어 귀하의 의견을 반영하기 어려울 것으로 사료됩니다. 귀하의 요청사항이 반영되지 못한 점 매우 안타깝게 생각하며, 이번 건의사항을 모니터링 자료로 활용하여 향후 노선 개편 시 적극 활용하도록 하겠습니다.
※ 참고 : 학동리의 경우 교통취약지역으로 천원택시를 운행하는 지역으로 많은 이용 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-06-15,대중교통과
태전동(광남1동/2동) 주변 공원 및 거리 수목소독 요청,"태전동(광남1동/2동) 내 공원에서 산책 중 강아지가 진드기에 물리는 사고가 발생하였습니다.

동물은 물론, 사람에게도 심각한 영향을 줄 수 있는 상황이니 태전동 전반적인 진드기 방역소독 요청 드립니다.

어린아이들이 요즘 공원에서 많이 놀고 있는데 어린 아이들도 위험할 수 있습니다. 관심 부탁드립니다.",2021-06-04,"1. 광주시정에 많은 관심을 가져주셔서 감사드립니다.
2. 귀하의 의견에 따라, 보건소 방역소독반이 6월 8일(화) 태전동로 주변 공원 등 주변 현장을 방문 확인하고 잔류효과가 높은 분무소독 등을 실시하였습니다.
3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 김형우 주무관에게(☏031-760-2367) 문의주시면 성심껏 답변드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-09,감염병관리과
도로 물빠짐이 안되요,"차량등록 사업소 맞은편 담안정류장옆 신호등 대기하는곳에
비가 오묜 물이 빠지지 않아 다닐수 없고 차들이 물을 튑니다
전화로 민원 넣었는데 아직 해결되지 않아
어제 비온뒤 오늘 또 물이 넘칩니다",2021-06-04,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2106-0140645)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「장지동 311-16번지 일원 도로 물고임」에 관한 것으로 판단되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 우기 시 물고임으로 인하여 차량운행에 불편함 및 사고위험이 있을 것으로 판단됩니다.
- 이에, 현장 방문하여 민원지와 근접하여 설치되어 있는 배수시설의 이물질 제거작업을 완료하였고, 현재는 원활한 배수가 이루어지고 있음을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-11,도로관리과
경기도 광주시 양벌리 재활용선별장 인근 공사 현장 살수차 운영의 건,"경기도 광주시 청석로 양벌리 재활용선별장 인근 공사 현장의 출근시간 평일 및 토요일 포함 오전7시40분~8시 경
도로 살수차 운영으로 인하여 출근시간 차량 정체 및 좁은 1차선 도로 살수로인한 해당구간 통행시 도로의 흙탕물이 차량에
튀는 등 불편함에따라 운영시간 변경 요청",2021-06-02,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-0068375) 에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""종합운동장(주경기장) 부지 사토 살수차량 운행시간 조정 요청""에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하께서 민원제기하신 오포읍 양벌리 23-9번지 일원은 ""광주 종합운동장(주경기장) 건립""을 위한 사토작업을 시행중인 현장으로 민원해소를 위해 살수차량 운행시간을 오전 10시 이후에 시행하도록 조치하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 체육과 이장호 주무관(☏760-3723)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-09,체육과
주민무시하는 주택공사에 소음 진동 넘 심합니다,"새말길 277에 주택공사가 이루어 지고 있습니다....위쪽 아래쪽 동시에 진행하다보니........
이른 아침부터 소음과 진동 그리고 덤프트럭과 하여간 동원할 수 잇는 모든 ....차들이 한꺼번에 작업을 하다보니
먼지도 넘 심하고 생활자체가 안됩니다.

또한..저희 집(277-11)은 주차장 공간 위에 담장이 잇는데 진동으로 인하여 담장에 금이 생겼습니다....

저희 동네 사시는 분들이 저와 같은 심정일 겁니다.

제발............생활 할 수있게 도와주세요...

저희집은 수험생도 있는데.......",2021-06-02,"오포읍
1. 귀하께서 국민신문고를 통해 신청하신 민원사항(1AA-2106-0057688)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “오포읍 신현리 517-3번지 일원 건축공사로 인한 담장 균열”에 관한 것으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 오포읍 신현리 517-3번지 일원 주택 공사로 인한 담장 균열에 대하여는 건축공사 완료시까지 담장에 크랙게이지를 설치하여 수시로 균열 진행여부를 확인할 수 있도록 건축관계자에게 통보하였으며, 추후 동일 민원사항이 재발하지 않도록 지속적인 행정계도를 실시하겠습니다.
4. 추가 설명이 필요한 경우 오포읍 건축팀 김성현( ☎ 031-760-4810 )으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.


환경정책과
1. 답변내용
가. 우리시 생활환경에 깊은 관심과 배려 그리고 아낌없는 조언을 해주신 귀하께 깊은 감사를 드리며, 귀하의 질의내용에 대해 환경정책과 소관사항에 대하여 검토한 결과는 다음과 같습니다.
☞ 민원접수 번호 : 1AA-2106-0057688
☞ 질의내용
‧ 거주지 위, 아래 동시에 공사가 진행되어 아침 저녁으로 소음과 진동 덤프트럭 등으로 인해 소음과 먼지가 심해 생활이 안됨
나. 귀하의 민원사항에 대하여 현장을 확인하고, 현장관계자에게 민원사항을 전달하고 작업시간을 준수하고 소음원에 각별히 신경쓰도록 지시하였으며, 특히 비산먼지 억제를 위해 건조청소, 살수철저 등 행정지도하였습니다.
다. 또한 귀하의 불편사항중 윗집 공사로 인한 담장 피해부분에 관하여는 오포읍 건축팀(☎031-760-4810)을 통해 상담이 가능하며, 경기도 환경분쟁조정위원회(☎031-8008-3536) 에 따라 분쟁조정을 신청 하시면 중재 또는 피해보상이 가능할 수 있으니 참고하시기 바랍니다.
2. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추후 소음과 관련한 추가적인 불편사항 발생시 또는 추가 설명이 필요한 경우 광주시청 환경정책과 임병철로 (☎031-760-5637) 연락 주시면 성심성의껏 답변드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-10,오포읍
태전동 체육공원 축구장 화장실 관련 민원입니다.,"얼마 전에 체육공원 옆을 지나가는데 어떤 초등학생 아이가 남자 화장실 좁은 창문으로 얼굴을 들이밀고 울고 있더라고요.
문이 안 열린다고 문 좀 열어달라고요. 여자화장실 사용할 때도 느낀 거지만 센서로 인식하는 거라 나갈 때 문이 잘 안 열려요.
저도 문이 안 열릴 때는 뒤로 갔다가 다시 문쪽으로 올 때가 있습니다. 성인도 작은 사람은 그런데 아이들은 오죽할까 싶네요.
아이들 축구교실에서 와서 축구 경기도 종종 하는 것 같던데요. 센서 말고 바깥문처럼 터치식으로 바꿔주십사 민원드립니다.",2021-06-02,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원은 “광남생활체육공원 화장실 출입문 작동방식 교체 요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

□ 광남생활체육공원 화장실 출입문 작동방식 교체 요청과 관련하여
- 귀하의 불편사항은 충분히 이해하오나, 귀하께서 말씀하신 해당 출입문 작동방식 교체를 위해서는 예산이 다소 소요되는바 현재로서는 관련예산이 편성되어 있지 않으므로 즉시 요청사항을 반영하기에는 어려움이 있음을 양해하여 주시기 바라며,
- 향후 예산집행상황 등을 감안하여 추경 또는 내년도 당초예산 편성 시 사업추진을 검토하도록 하겠습니다.

4. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 광남1동 행정복지센터 총무팀(760-1962)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2021-06-08,광남1동
경기지역화폐 광주시 홈피,"재난지원금 온라인 신청을 위해 경기지역화폐 홈피-광주시에 들어가서 ""광주사랑금개구리""를 등록하라고 하여, 광주시를클릭하면 삭제된 페이지라고 뜹니다. 다른 시를 처 보면 다 정상적으로 나타나는데 왜 광주시는 먹통인지요. 해결해 주세요.",2021-06-02,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2106-0047552)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '경기지역화폐 홈페이지 내 광주시 안내 링크연결 문제'에 관한 것으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 경기지역화폐 홈페이지 내 광주시 안내링크 확인 결과, 링크연결에 문제가 있었던 것으로 확인되었습니다.
나. 현재는 귀하께서 말씀하신 링크연결 문제를 해결하였으며, 다음과 같이 알려드리니 참고하시기 바랍니다.

관 련 링 크
http://gmoney.or.kr/PageLink.do?link=forward:/PageContent.do&tempParam1=&menuNo=010000&subMenuNo=010400&thirdMenuNo=
http://gmoney.or.kr/PageLink.do?link=forward:/PageContent.do&tempParam1=&menuNo=010000&subMenuNo=010500&thirdMenuNo=010501
http://gmoney.or.kr/PageLink.do?link=forward:/PageContent.do&tempParam1=&menuNo=010000&subMenuNo=010200&thirdMenuNo=010201

다. 경기지역화폐 사용에 불편을 초래한 점 양해 부탁드리며, 더 편리한 지역화폐 운영에 최선을 다하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 일자리경제과(☎031-760-4733)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-03,일자리경제과
버스노선개설,"안녕하세요. 성남에 살다가 경기광주로 이사온지 2년되었습니다.
공기좋고 다 좋은데 교통이 너무불편합니다.
중대동 텃골에 거주하고있는데 회사는 성남 공단쪽이구요..
갈마터널지나면 바로 공단이 나오는데 버스노선이 없습니다.
10분이면 터널지나 바로 회사에갈수있는데 3-1번을 타고 모란까지가서 다시 55번으로 갈아타고 회사를 가야합니다.
광주에서 공단쪽으로 출퇴근하시는 사람많이있을텐데 어떻게 버스가 바로가는게 한대도없다는게 많이 아쉽습니다.
이번겨울에 눈많이왔을때는 최악이었어요.. 걸어가려해도 인도도없고 막막한 곳에 살고있다는걸 새삼 깨닫았습니다. 버스노선개설 꼭 부탁드립니다.",2021-06-01,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0023273)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 중대동 텃골~성남공단 노선 신설

○ 회신내용
- 시내노선버스 이용에 불편을 드린 점 사과드립니다. 버스 노선의 신설은 일반적으로 버스운행업체에서 노선의 이용자를 고려하여 운행경로, 운행대수, 횟수를 관할관청에 인가받아 운영하는 방식으로 이용수요에 대한 검토와 관련기관 및 버스 업체 협의 등이 필요한 사항입니다.
- 요청하신 사항은 버스 업체 측에 전달하여 협의하는 등 노선신설 가능 여부를 다각도로 검토하겠습니다.
- 다만, 현재 버스업체는 코로나 19의 확산 및 지속으로 기존 운행 노선도 감차 운행할 정도로 버스운영에 큰 타격을 입어 노선 신설에 많은 어려움이 있는 상황임을 넓은 마음으로 이해와 양해 부탁드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-06-10,대중교통과
소방도로 추진 촉구,"중앙로 14번길 골목길이 너무 좁아 2톤 이상의 차가 들어 올 수 없으며 (이사가 있을경우) 심지어 불이라도 난다면 소방차도 들어 올 수 없을 정도로
길이 너무 좁습니다.
승용차의 경우도 자칫 잘 못하면 차를 담벼락에 긁어 여기저기 사고 흔적들이 있습니다.
소방도로의 계획이 있다면 빠르게 추진 부탁 드리는 바 입니다.",2021-06-01,"- 쌍령동 104-28번지 일원 기반시설(도로) 관한 계획은 현재 없는 사항임을 알려드립니다.

- 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도시계획과(☏031-760-2959)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-07,도시계획과
마을입구 반사경설치요구건,"산하빌라 단지앞에 도로가 확장개설된후
단지에서 진입하는 삼거리에서 다가오는 차량이 보이지않아,
사고가 빈번합니다.
좌우를 살필 수 있는 반사경을 서리해 주시면
큰 도움이되겠습니다.",2021-06-01,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-0012182)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 신현리 260-10 부근 반사경 설치 요청에 관한 것으로 이해 됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 신현리 260-10 부근 차량 시거확보를 위한 반사경 설치 요청에 대하여, 현장 확인 후 해당 구간 제반 여건 고려하여 반사경 설치가 가능하다고 판단될 시 설치를 진행하도록 하겠습니다. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 최민석 주무관(☏031-760-4149)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-07,도로관리과
제초작업,현대교 맞은편에 풀이 무성한데 제초작업 부탁드립니다...인도가 좁아서 풀을 피해 도로로 내려와서 걷기도 합니다,2021-05-31,"□ 민원내용 : 인도변 풀깎기 요청
□ 답변내용
1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2105-1163959)에
대한 사항을 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “인도변 풀깎기 요청”에 관한 것으로 판단됩니다.
3. 귀하의 민원에 대한 답변은 다음과 같습니다.
- 귀하께서 요청하신 현대교 맞은편 구역의 인도변 풀깎기를 완료(21.06.02)하였습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 대한 추가설명이 필요한
경우 오포읍 안전도시과 환경관리팀 김소희 주무관(☎760-4850)에게 연락주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-03,오포읍
칠사산 정상 설치의자 위치변경요청,안녕하세요. 칠사산 정상 팔각정 부근 (정확한 위치는 팔각정에서 칠보사쪽으로 20미터 밑에 )설치된 의자가 오르막끝에 설치되어 등산객 이용에 불편을 초래하고 있습니다. 평평한 곳으로 옮겨주셨으면 합니다.,2021-05-31,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2105-1162231)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""칠사산 탁자 위치변경 요청""에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 유선 상 답변드린대로 탁자가 노후화되어 철거 후 적절한 위치에 재설치토록 검토할 예정임을 안내해드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우, 광주시청 산림과 산림행정팀 주무관 안현호(031-760-4873)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-06-04,산림과
