제목,내용,작성일자,답변,답변일자,담당부서
삼동역 근처 지하통로 빗물,"7월2일 지하통로 앞에 하수도 공사를 하였으나
7월3일 오후9시경 비오고 있을 당시 하수도 옆으로 빗물이 다 흘러넘쳐 민원을 신청합니다.
그리고 지하통로 천장에서는 비가 안와도 물이 떨어집니다.
동영상,사진 첨부하오니 참고하시고 재보수 해주셔야 할것같아요.",2021-07-03,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2107-0120344)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「삼동역 인근 굴다리 그레이팅 재설치 및 천장누수」에 관한 것으로 판단(또는 이해)되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 확인결과 현재 설치되어 있는 그레이팅과 인근 옹벽 바닥기초 구조물이 저촉되어 공사 시 부득이 옹벽과 그레이팅 사이에 이격 구간이 발생하였고, 그 구간으로 노면수가 흘러 굴다리로 유입되었음을 알려드리며,
- 또한 굴다리 천장 누수로 인하여 과거 보수한 부분이 일부 파손되어 있음을 확인 하였습니다.
- 본 사안에 대하여는 그레이팅의 경우 옹벽 바닥기초 구조물에 그레이팅 설치가 불가 하므로 이격 구간에 아스콘 등을 활용한 물길을 설치할 예정이며
- 굴다리 천장 누수의 경우, 기 보수한 부분 중 일부 파손구간에 대하여 빠른 시일 내 누수방지 공사를 실시할 예정임을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-09,도로관리과
쌍동1리 새로생긴 친환경 전기버스 불편 문의/정거정 개선문의,"쌍동1리에 새로생긴 친환경 전기 버스 문의 드립니다.

광주도시관리공사라고 써있는 이버스가 대문을 열면 딱 하고 주차를 해두는데.대문을 열고 닫을수가 없습니다.
오늘도 경기 77 바 3258번 번호차량이 주차를 하더라구요. 앞쪽으로 정거라인도 그려두신걸로 아는데 도대체 왜 자꾸 대문을 막아서
출입이 힘든지 모르겠습니다. 가뜩이나 사거리라 거리에 차량충돌사고나 기존에 차량 사고로 사망한 사람도 있는 거리입니다.
버스를 주차 하고 부터는 버스 뿐만 아니라 청소년들이 하교하며 버스를 타기위해 사거리를 가로 질러 주차된 버스로 달려옵니다.
대형버스가 좁은 사거리에 주차하다보니 아이들이 튀어나오는것도 사방에서 전혀 보이지 않습니다.
이러다가 아이들이 사고라도 나면 어떻하나요.버스에 타고 내리며 차에 부딪힐까 아슬아슬 멈추어 서는 아이들. 동선 자체를 이렇게 위험하게 만드시는것에
대하여 건의 드립니다. 대형 관광버스들은 종종 사거리 넓은 다리위에 주차를 합니다. 임시주차장이 없다면 사거리 다리이에 임시 주차 하시는것이 어떨까요?
아이들도 하교길에 위험하게 횡단보도 없는 사거리를 가로지르지 않고 학교에서 쭉걸어나와 보도방향에서 안전하게 탑승할수 있을것 같습니다.
벌서 달이 넘어갑니다. 사거리에 도로공사 , 건물공사 임시 버스주차장에 도로에 널부러진 공사 자재들 ..가뜩이나 뒷산이나 지리적 특징으로 다른동네보다 울림이 심해서 소음이 크게 느껴지는 동네입니다. 쾌적하고 조용한 동네를 돌려주셨으면 합니다. 주민들 생각좀 부탁드립니다. 제발 개선부탁드립니다.
사거리 안전을 위해 cctv도 설치 되었던데 감사합니다. 그 cttv자료 보시고 현장상황 한번 관심갖고 개선 부탁드려요.",2021-07-03,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2107-0107067)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 쌍동1리 전기버스 정차에 따른 불편 신고

○ 회신내용
- 전기버스 운행으로 불편을 드린 점 깊이 사과드립니다. 불편 신고하신 사항에 대하여, 광주도시관리공사에 강력 주의조치토록 하겠으며, 해당 노선 승무사원의 교육 조치 등을 독려하여 동일한 사례가 재발되지 않도록 조치하겠습니다. 불편을 드린 점 다시한번 사과드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-07-09,대중교통과
빌라 공동사용지역 개인이 독점사용,"빌라앞 주차장 갈등으로 인하여 주민들끼리 돈은 모아서 집앞 공사를 진행하엿습니다.
모두가 동의하고 진행하고 있는와중에 c동101호 입주민이 20년이 넘는기간동안 집앞 주차장이 공동구역임에도 개인주택처럼 사진에 보이는대로 장독대를놓고
그쪽으로 지나가지못하게 화분으로 길을 막아놓았습니다. (주민들이 이동하는상황에 화분때문에 돌아서 이동해야하는 불편함이 있음)
미관상으로도 좋지도않으며 그동안은 주민들모두가 불편을겪고 치워달라고 요청하엿으나 매번 막무가내로 거절당하엿습니다.
차를 뒤쪽으로 이동시킬수있는 구간이 101호옆을 지나가는수밖에없습니다.
그러나 화분을 치워달라는요청에 법대로하라며 막무가내로 독점하여사용해서
차량이 뒤로 이동하는데 불편함을 겪고있습니다 .
주민들모두가 치우는데 동의하고 동의서를 받아놓은 상태이며 필요시 첨부하겟습니다 .",2021-07-02,"1. 귀하의 가정에 평안을 기원합니다.
2. 귀하께서 국민신문고(신청번호1AA-2107-0072890)로 신청하신 민원사항에 대하여 다음과 같이 회신합니다.

【 민원 개요 】
〇 곤지암읍 삼리 411번지 상 공동주택 부지(공유지) 내 적치물 조치요청

【 회신 내용 】
〇 귀하께서 요청하신 사항은 곤지암읍 삼리 411번지 상 공동주택(공유지) 부지 내 적치물(항아리 등)조치 요청으로 사료되나, 공유지의 사용과 관련하여 해당 대지의 소유자(공유자)간 협의하여야 할 사항이며, 협의가 되지 않은 경우 공유지의 사유화 등 재산권 침해와 관련하여 민사관련 규정에 따라야 할 사항임을 알려드리오니 이점 널리 이해하여 주시기 바랍니다.
〇 기타 궁금하신 사항에 대하여 곤지암읍 개발팀(☎031-760-4933)으로 문의하여 주시기 바랍니다. 끝.
",2021-07-07,곤지암읍
광주시 보건소 모자보건실 임산부 프로그램중단에 대한 건의,"현재 코로나 상황으로 인하여 모자보건실의 임산부 지원 프로그램들이 모두 중단되었다는 공지를 보았습니다.
임산부 무료 건강검진의 경우는 비대면이 불가함을 알기에, 개별적으로 사비를 들여 개인병원에서 실시하는 것에 큰 불만은 없었습니다.
그러나, 출산준비교실, 임산부요가교실, 육아용품 만들기 kit제공 등의 프로그램의 경우에는 비대면으로도 지원이 가능하기 때문에
타 지역에서는 이러한 프로그램을 비대면으로 지원을 하고 있는 실정입니다.
그러나 광주시 보건소 모자보건팀에서는 이 모든 프로그램들까지 코로나 상황을 이유로 모두 지원하고 있지 않고 있습니다.
마땅히 지원을 받아야 할 시민들이 적절한 지원을 받지 못하고 있는 이러한 상황은
세금을 내는 의무만 지워지고 받아야할 권리는 받지 못하는 불합리한 상황이라고 생각합니다.
하반기에라도 비대면으로 임산부를 위한 다양한 지원을 마련해 주시기를 간곡히 요청드립니다.",2021-07-02,"1. 안녕하십니까? 광주시 발전에 깊은 관심을 가져주시는 귀하께 진심으로 감사드리며, 보건소 내 임산부 교육프로그램 중단으로 인하여 귀하께 불편을 드린 점에 대하여 진심으로 사과의 말씀을 드립니다.

2. 현재 광주시에서는 강도 높은 방역 조치에도 불구하고 집단감염 및 신규환자 다수 발생 등 지역 내 코로나19 확산세가 지속되고 있는 상황으로 코로나19 집중 대응을 위해 보건소 내 집단교육이 중단된 상태로 임산부 교육프로그램 재개 여부는 미정임을 양해 부탁드립니다.

3. 업무재개 시 홈페이지를 통해 신속히 안내드릴 예정이며, 앞으로도 광주시보건소는 코로나19 극복 및 시민의 안전을 위해 최선을 다하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가적인 설명이 필요한 경우 광주시보건소 감염병관리과 문수희 주무관(☎031-760-4767)에게 문의하여 주시면 친절하게 답변드리겠습니다. 감사합니다. 끝.
",2021-07-08,감염병관리과
도로의 아스팔트 재포장 공사 현장내에서의 사고 보상처리 관련,"무더운 일기속에서 연일 시정에 노고를 아끼지 않으시는 선생님들께 진심으로 감사 드립니다.
드릴 말씀은 다름이 아니오라
민원인은 현재 광주시내 경기고속(주)에서 버스 운전자로 재직 중인 사람입니다.
2021년 6월 26일 저녁에 업무 종료후 동료와 본인 소유의 오토바이를 동승하여
목현동 자택을 향하여 시청 앞 언덕을 넘어서 귀가하던 중 오후 09시 50분쯤
회덕동벽산아파트 삼거리부터 도로의 아스팔트 재포장공사 중임을 인지하여
정지와 서행을 반복하며 아스팔트가 일부 제거되어 도로 표면이 울퉁불퉁한 상태인 도로를
운행을 하던 중 큰나무주유소 앞에 이르러 전방 우측 측면에서 정차해 있던
아스팔트 파쇄기가 위치 이동을 위하여 본인들 방향으로 서서히 방향을 틀며 이동을 해와
그 파쇄기 장비의 길게 돌출된 컨베이어 벨트 부위에 충돌할 것을 우려하여 순간 위험 회피를 목적으로
좌측방향으로 오토바이의 조향을 하였으나 반대쪽 차로는 아스팔트 제거가 아직 안된 관계로
단차로 인한 턱이 형성되어 오토바이의 앞바퀴가 걸려 전도하여 민원인과 동승인이 낙상 하였습니다.
사고후 약 10분 경과후 지구대 경관이 현장에 당도하여 인적사항 및 현장 상태 확인 하였으며
이후에 시공 회사 관리자의 조치를 따라 참조은병원에서 부상 부위의 치료를 받았습니다.
거기까지는 사후 조치가 원만하게 진행 되었으나 다음날부터 지속적인 치료를 받아오다가
5일이 지난 현재 시공사가 가입한 전문건설공제조합의 위임을 받은 ""탑 손해사정주식회사""의
손해사정사를 만나 보상과 관련하여 대화 하는중에 피해나 손해에 대한 정산은 사후 정산방식으로 하며
금액도 피해자의 과실 비율을 따져서 비율대로 정산해준다는 말을 들었습니다.
민원인이 억울한 점은 그 시간에 그 곳을 지나다가 큰 부상 내지는 생명의 위협을 느껴
위험을 회피 하였을 뿐인데 그 결과로 이제 금전적인 피해까지 따르게 되었다는 것입니다.
이럴거면 시공사는 애초에 파쇄기 장비가 이동 하기전에 오토바이의 통행을 통제 하든가
아니면 반대로 오토바이가 지나가는 동안에만 잠깐 파쇄기 장비의 이동을 통제 하든가 했어야
한다고 생각합니다.
회덕벽산삼거리부터 큰나무주유소까지 이르는 동안 오토바이의 진행을 제지하는 인력은
아무도 없었습니다.
만약에 손해사정사 얘기처럼 과실 비율대로 사후 치료비 후불 정산방식을 취한다면
아직도 몸은 불편하고 아픈데 향후 본인들이 부담해야 할 치료비 부분이 부담되어
완치를 위한 추가적인 진료를 포기해야 할지 피해자들은 고민 중입니다.
선량한 지역민의 한 사람으로서 담당자님들께서는 저희들의 처지를 혜량하여
주시기를 간절히 부탁 드립니다.",2021-07-01,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2107-0038322)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「지방도338호선 도로재포장공사 현장 안전사고의 보상비용 사전 지급 관련」에 관한 것으로 판단(또는 이해)되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 우선, 도로재포장공사 시행 시 시공사로 하여금 공사현장 안전관리에 더욱 철저를 기하지 못하여 금번과 같은 안전사고를 미연에 방지하지 못한 점, 송구스럽게 생각합니다.
- 귀하의 민원사항에 대하여 관련규정을 검토한 결과 현장에서 발생된 안전사고에 대해서는 「지방자치단체 입찰 및 계약집행기준」 제13장 공사계약 일반조건에 의거, 시공사가 계약의 이행 중 제3자에 대한 손해를 부담하도록 규정하고 있어 귀하의 민원사항인 보상비용에 대한 사전 지급 사항은 시공사 및 시공사가 가입한 전문건설공제조합의 위임을 받은 보험사의 소관사항 이나,
- 보상을 사후 정산방식으로 처리할 시 금전적인 문제로 추가적인 진료에 차질이 있을 것이라는 귀하의 민원사항을 고려하여 시공사 및 보험사에게 사전 정산방식으로 보상 처리 가능 여부를 검토 하도록 요청하겠습니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-16,도로관리과
경강선 중앙공원역 신설 요청의 건,"안녕하십니까.
광주시는 오래전부터 교통 불모지로 성남 강남 등에 인접해 있음에도 불구하고 좁은 도로로 인한 교통체증 및 대중교통이 열악하여 베드타운으로 조차 외면받아온것이 현실입니다.
경강선 개통으로 강남 및 판교 집출입이 용이해 지면서 광주시가 각광받고 있어 인구증가또한 급격하게 이루어 지고 있지만,
경강선외 교통환경 개선없이 인구만 증가하여 시민들의 불편은 날이갈수록 커지고 있는 현실입니다.

이런 와중에 광주시민들이 기대했던 GTX 및 경강선분기(삼안선)가 4차 절도계획에서 탈락했다는 안타까운 보도로 허탈감은 극에 달하고 있는 상황입니다.
국가 지원이 어렵다면 광주시 자체적으로 할 수 있는 교통대책이 우선되어야 된다고 생각하여,

경강선 중앙공원역사 신설을 요청 합니다.
- 경기광주역과 삼동역사이 광주시 장지9길 115번지 일대 운전보안시설(전동차 운행을 위한 전기시설 완비로 신설역사 건립시 공사비 절감) 인근
- 선로 변경없이 중앙공원역사 신설 가능

중앙공원역사가 신설된다면 지금 가장 인구증가가 많이 이루어 지고 있는 태전동, 탄벌동, 장지동 주민들이
대로를 통해 중앙공원역사까지 가장 단거리로 이동하여 경강선을 이용 가능하며, 경기광주역과 삼동역에 몰리는 집중을 분산하는 효과도 있다고 생각합니다.

2025년 완공을 목표로 광주시에서 가장큰 규모의 중앙공원을 시민들이 편리하게 이용하기 위해서도 필요하며,
교통편의로 시민들이 많이 찾는 공원이 된다면 광주시의 랜드마크로도 자리 잡을 수 있다고 생각합니다.

이와 같은 이유로 경강선 중앙공원역사 신설을 요청드리오니 적극 검토 및 답변 부탁드리겠습니다.",2021-07-01,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2107-0029058)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “경강선 경기광주역과 삼동역 사이 역사 신설”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 운행 중인 노선에 역을 신설하는 절차로는 먼저 기술적으로 역 신설 가능 여부를 검토하고, 역사 신설은 사업 특성상 막대한 예산이 소요되므로 재원조달 방안을 비롯하여 ‘국가통합교통체계 효율화법’에 의한 타당성 조사 등을 종합적으로 검토하게 됩니다.
나. 사전타당성 조사에서는 신설역의 경제적 타당성(BC≥1)이 인정되고, 향후 신설역의 운영단계에서 운영수입이 운영비용을 초과하는 경우에 한하여 신설역을 허용하고 있습니다.
다. 국가철도공단과 협의 결과, 장지9길 115번지는 운전보안시설이 아닌 변전소로 역사신설의 공사비 절감과는 무관하며, 경기광주역과 삼동역 사이의 철도노선은 터널구간 형태로 추가적인 역사 신설은 기술적으로 어렵다는 의견입니다.
라. 따라서, 기술적인 문제로 인하여 경기광주역과 삼동역 사이는 추가적인 역을 신설할 수 없음을 알려드립니다.

3. 기타 문의사항은 교통행정과 철도물류팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2021-07-08,교통행정과
도척면 궁평리 199-9 산림토목 조형물 안전 문제와 석벽 파쉐의비선먼지에대해,"궁평리199-9일원 개발행위에 대해 적법하다고 판정을 내린 광주시청 산림과에 대해 의문과 공정성에대해 묻읍니다 비탈면에 씨드스프레이를 써서 안정성에 적법하게 허가를 받었다고하는데 비탈면이 아니라 80도정도의 절개를한 경사면이고 온산이 석벽인 돌산입니다 이곳에 흙두께가 15cm를 뿌려 씨드스프레이를 썻는데 어떻게 안전하다는 것인지요 여기는 반드시 로컬첼리스트 벨트를 안카시공법으로 하지않으면 조형물자체를 다시 안전하게 자연복원시키지 않으면 큰인재가 나올곳이고 산 절개시공법도 발파시공법이 아닌 포크레인을 사용한 타절법으로 두달이상 두둘겨 절체하였읍니다 산전체에 타격을 계속하여 주어 중심 이동과 산전체에 구동변경 을 주어 1~3년 내에 이상 이 없을 지라도 반드시 인재가 일어날 소지가 큰 절벽이 되었읍니다 인재가 일어나면 광주시청 에서 생명을어떻게 책임지실겁니까 여기 산의 석면은 화강암구조가 아닌 퇴화석선의 결선적암 입니다 물에 시달리면 부숴지는 암반이고 두절공으로두들기는 적선전열의(힘의전달과정)연에 의해 산지표면안 1,5m안의 지석연 즉흙과돌의 합연체와 분리가된 상태입니다 파쉐법이 아닌 발파시공을해야 안전하다는 것은 누구나 다아는 상식입니다 암석벽 에 대공을 수백개 시추하여 인계지선을200n이상 파선하여 피선 가닥 끝에 선열정을 지하 3에서5m구덩 이에 묻고 그라인더나 코아로 절취할 부분을 10n당 하나씩 상하로 수백개를 시공하여 10에서15m씩 부분 발파하늣 시공법을발파업체가 테크니컬세이션 하게 하지않으면 산은 중심부에 이동이생기고 속에 반드시 균열이 생깁니다 아무 문제 없게 적법하게 감리를 하였다고 하는데 주민의 안전과 생명을 담보로 선열심으로적법을 논하시는게아닌지 합니다 제 의문 지심에 하나하나 의문을 답해주십시요 포괄적으로 아울러 현심의 논리로 비정상적인 해답과 건설사에 벌법적인 행위에 적법성을 허가해준 광주시청에 유감을 표명하며 바른 시정과 주민의 새명을 담보로한 저조형물을만든 건설주와 토지주께 보상을 행정명령해주시고 보상없이는 준공허가없고 안정성을 반드시 증몃ㅇ하여 주세요",2021-07-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2107-0029734)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '광주시 도척면 궁평리 199-9번지 일원 임야 개발로 인한 안전문제'에 관한 것으로 이해(또는 판단)됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 도척면 궁평리 199-9번지 일원 상 개발행위(산지전용)허가에 대하여 허가 전 소 규모 재해영향평가를 완료 후 재해영향평가 및 비탈면 안정성 조사결과를 반영 한 계획에 따라 적법하게 처리되었음을 알려드립니다.
- 또한 해당 필지 상 아직 준공허가 신청된 건은 없으며, 준공허가 신청 시 당초 허 가사항과 적합하게 조성되었을 준공허가가 가능합니다.
- 사유재산 및 사유재산 이외의 피해에 대하여는 민법 등 관계 규정에 따라 사인간의 처리하여야 사항입니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 산림과 산지관리팀 김용중 주무관(☏031-760-4577)에게 연락주시면 성심껏 답변드리겠습니다. 감사합니다. 끝.
",2021-07-05,산림과
어린이보호구역 주정차단속요청,"경기도 광주시 쌍령동503 센트럴푸르지오아파트 입구 어린이보호구역에
주정차를 하면 어린이가 다칠수 있어서
위험합니다. 작년에는 수시로 단속을
실시하여 주정차가 없었으나 올해는
아예 주정차단속을 전혀 안하는것
같습니다. 차가 항상 주차되어있습니다.
위험하니 매일 단속을 해주시거나
주정차단속 카메라를 설치해주십시오",2021-07-01,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 쌍령동 503 일원 어린이보호구역 불법주정차로 인한 생활불편신고에 관한 것으로 이해됩니다.

3. 귀하께서 제기하신 민원내용과 관련하여, 도로교통법 제32조에 따라 쌍령동 503 센트럴푸르지오아파트 인근 어린이보호구역에 대해 주정차 단속을 수시로 실시하여 불법 주정차 차량이 줄어들 수 있도록 노력하겠습니다.
※ 쌍령동행정복지센터 앞 삼거리 주정차단속 카메라(CCTV) 운영중

4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 주차관리팀(☎031-760-2923)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-08,교통행정과
522-2번 버스 에어컨 운영 관련,"신현4리~서현역까지 운행하는 522-2번버스 관련
버스가 작고, 사람은 많이 타서 밀집도가 높은 편인데
아침에 뜯어서 쓰고나온 마스크가 다 젖을만큼 땀이 나고 숨이 차는데도 기사님들이 에어컨을 틀어주시지 않습니다
틀어달라고 요청하면 틀어봤자 시원하지도 않다고 하거나 버스가 노후돼서 고장났다고 아예 틀어주지 않습니다.
운행거리는 타지역 마을버스만큼도 안하면서 시 경계를 넘으니 운임은 시내버스 운임이고 출근길에 이용하는 여러 교통수단중 첫번째 버스인데 차량 내 온도라도 좀 쾌적했으면 합니다",2021-07-01,"1. 귀하의 가정에 행운이 가득하시길 기원 드립니다.
2. 우리시 대중교통 발전을 위하여 고견주신 점 감사드리며, 귀하께서 건의하신 사항에 대하여 다음과 같이 답변 드리겠습니다.

□ 민원요지
○ 522-2번 차내 적정 냉방 온도 유지 요청

□ 답변사항
○ 버스교통 불편신고 사항 【522-2번 차내의 적정한 냉방 온도를 유지 하지 않은 행위】에 대하여 해당 운수업체 측에 통보하였으며, 운수업체 및 관리 책임이 있는 운송사업자 및 운수종사자의 의견진술을 토대로 적법여부를 판단하여 그 조치한 결과(운송사업자 또는 운수종사자의 의견서 징구)를 귀하께 알려드릴 예정 입니다.
○ 아울러, 차량 노후화 및 정비점검 불량으로 인해 냉방실시 상태가 불량한 부분에 대해서 쾌적한 실내온도를 유지할 수 있도록 해당 운수종사자를 대상으로 서비스교육을 실시 할 것을 운수업체에 요청하여 차후 동일한 불편사항이 재발되지 않도록 노력하겠습니다.
○ 기타 궁금하신 사항이 있으시면 대중교통과 버스운영팀 안재형 주무관(☎ 031-760-8789)으로 연락 주시면 성심성의껏 답변해드리겠습니다.

붙임 민원상담목록번호 1부. 끝.
",2021-07-01,대중교통과
광주보건소 선별진료소 의료진들 에어컨설치해주세요,"저는 코로나 검사를 이번에 처음 받았습니다.
뉴스를 통해서만 의료진들의 수고를 알고 있었는데 직접 가서 이 여름 더운날 방역복에 위생장갑까지 끼고 에커컨도 없는 냉방장치도 없는 밖에서 일하시는거 보니,
좀 황당했습니다.
예기치 않은 팬데믹 속에서 국가적으로 관리하고 있는 코로나 검사를 지원하는 의료진들이 그렇게 열악하게 일하시는 줄 몰랐거든요.
지원체계가 지역마다 다를거 같기도 합니다만,
제가 갔던 광주시 보건소 선별진료소 의료진들은 더운날씨에 간이책상에서 일보고 계셨어요.
외부에 설치가능한 냉방기도 있잖아요~ 의료진을 보는 많은 분들이 저와 같은 마음일거라 생각이 됩니다.
가만히만 있어도 습하고 더운 날씨에 방역복 입고
일하시는 의료진들 복지좀 신경써 주세요..",2021-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-1223670)에
대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 광주보건소 선별진료소 의료진들 에어컨설치에 대해 민원을
제기하신 것으로 이해됩니다.
3. 현재, 보건소 선별진료소와 임시선별 검사소는 코로나 19 확진자의 증가로 인하여
많은 유증상자들과 밀접촉자 분들이 방문하여 검사를 받고 있습니다.
여름철 폭염으로 시민과 의료진을 위한 에어컨, 선풍기 설치를 고려했지만
바람이 없을시 비말이 1-2m 날아가는 것에 비해 선풍기나 에어컨 가동 시 바람을
타고 수평으로 3-5m까지 날아가며 비말확산 범위가 늘어나 감염의 위험이 커질
수 있다는 의견이 있어 시민과 의료진의 감염 방지를 위해 에어컨을 설치할 수 없는 것이니 이해하여 주시기 바랍니다.
4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 문의사항은 광주시 보건소
보건행정과 민원진료팀 이주희(☎031-760-2353)에게 연락주시면 안내해 드리도록
하겠습니다. 감사합니다. 끝.
",2021-07-09,보건행정과
인도를 막고있는 음식물쓰레기통을 치워주세요,"위치 : 밀목 파리바게트 맞은편 3거리 세븐일레븐 옆 도보

매일 버스정류장으로 가는길에 음식물쓰레기통이 인도를 막고있어서 아이들이 차도로 다니고 있어서 위험합니다.
음식물쓰레기통의 위치를 옮겨주세요.",2021-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2106-1220046)에 대한
검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""음식물수거용기 위치 조정""에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 답변은 의견은 다음과 같습니다.
- 7.2(금)에 현장을 방문하여 음식물 수거용기가 통행을 방해함을 확인하였고, 위치를
조정하였습니다. 수거업체에서 수거 후에 도로와 가까운 곳에 음식물 수거용기를
놔두고 가는 경우가 있어 수거업체에 이 또한 말씀을 드렸습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 광주시 송정동행정복지센터 주무관 박가형(☏031-760-1935)에게
연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 1. 민원신청서 1부.
2. 음식물 수거용기 위치 조정 1부. 끝.
",2021-07-05,송정동
오후2시가 넘으면 탄 냄새 같은게 심하게 납니다.,"늘 점심시간 이후 2시 이후에 능원천(문형리양우내안애 맞은편)을 산책을 합니다. 매일 같은 시간대 산책을 하기 때문에 늘 이 냄새가 나서 그러려니 했는데
비가 오거나 습한 날씨에 지나감 정말 맡기 힘들정도의 메스꺼운 냄새가 나더라구요.
6월29일 어제는 하얀 연기도 올라오고 불난 것 처럼 메스꺼운 냄새가 나서 어제는 119에 전화할 뻔도 했어요.
두군데 중 한 업체인거 같은데 시설내에 환풍기 후드 같은 설치 권유 부탁드려요...
냄새가 좀 심하게 나요...늘 오후 2시 이후에납니다.

첨부파일에 냄새추정 위치 보내드려요...확인부탁드립니다.",2021-06-30,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2106-1212911)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “오포읍 봉골길 9 엠아이커피에서 발생하는 민원”에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하가 민원을 제기한 사업장은 엠아이커피로 커피 원두 볶는 공장입니다. 가스가 배출되는 곳은 로스팅관(고열)과 쿨링관(상온) 연통이 있습니다. 하얀 연기는 쿨링관에서 커피 로스팅 후 식히는 과정에 발생하는 수증기가 포함된 공기로 날씨에 따라 육안으로 확인되는 정도가 다를 수 있습니다.
나. 현재 대기환경보전법상 커피 로스팅기는 대기배출시설에 분류되지 않아 해당 사업장은 법적으로 저촉사항이 없지만 민원사항을 사업장에 전달하여 작업 시 유의하도록 권고하였습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 주현영 주무관(☎031-760-2656)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-07-06,환경정책과
