제목,내용,작성일자,답변,답변일자,담당부서
양벌 도서관 운영방식,"오늘 처음 5세 아들과 함께 양벌도서관을 이용해봤습니다.
다양한 책을 보여주고 읽어주고 고르게 해보고자 하는게 방문 목적이었는데요.
아이에게 책을 읽어주고 아이가 대답을 하는 과정에서 소란스럽다고 느꼈나봅니다. 10분도 안되는 시간에 두 명의 직원이 조용히 해달라고 오셔서 더이상 읽어줄 수 없더라고요.
아이에게 책을 읽어주지 못하면 이 공간은 누굴 위한 곳이죠?",2022-03-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2203-0560006)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 어린이 자료실 이용 불편에 따른 개선 요청에 관한 것으로 이해됩니다.
3. 귀하의 민원내용에 대해 검토한 결과는 다음과 같습니다.
- 양벌도서관 어린이 자료실의 경우 공간이 협소하여 별도의 책을 읽어 주는 공간 운영이 어려운 점 널리 양해 바라며, 어린이를 비롯한 다양한 연령층이 가능한 자유로운 분위기에서 함께 자료를 열람할 수 있도록 최대한 노력하고 있습니다.
다만, 아이를 동반하여 함께 책을 읽고 책 대한 설명 등이 필요할 경우 도서관 내 문화교실(미운영 시)을 활용할 수 있도록 적극적으로 검토하겠습니다.
4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우, 양벌도서관 김우중 주무관(031-760-4132)에게 연락주시면 친절히 안내해 드리겠습니다. 끝.
",2022-03-23,시립중앙도서관
청소 부탁드립니다.,"연세빌라및 시내산교회 앞 하천이 너무 생활쓰레기가 널브러져 있어 미관상 보기에 안좋습니다.
위에서 부터 아래까지 하천 청소를 부탁드립니다.",2022-03-18,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2203-0545806)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""지월리 시내산교회 인근 하천 환경정비 요청""에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대하여 현장에 방문하여 폐기물 수거 등 주변 환경을 정비하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 초월읍 행정복지센터(☎ 031-760-4698)로 문의하여 주시기 바랍니다.


",2022-03-25,초월읍
가로등을 켜주세요.,"경기도 광주시 초월읍 무들로66-2 에 거주하고 있는 주민입니다.

요 근래 퇴근하는 저녁 길 첨부파일과 같이 가로등이 켜있지않아 밤길이 너무 어둡습니다.

혹, 너무 환해 민원이 들어온것이라면 시간을 정해서 켤 수 있도록 해주세요.",2022-03-18,"1. 안녕하십니까? 귀하께서 국민신문에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""가로등 보수 요청"" 에 관한 것으로 판단됩니다.

3. 귀하의 가로등 보수 요청에 대한 검토 의견은 다음과 같습니다.
○ 먼저 통행에 불편을 끼쳐드린 점 양해 부탁드리며, 2022. 03. 30.(수)까지 현장 점검하여 조치할 계획임을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과(☎031-760-2173)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-03-25,도로관리과
집 앞 도로 공사 및 전봇대 이전 건,"안녕하십니까.

집 앞에 갑작스러운 공사로 인하여 생활에 너무나도 많은 불편이 있어 글을 올립니다.
집앞은 작은 야산이 잇는 맹지로써 전망이 좋아 3년전 집을 구매하여 입주를 하였습니다. 그런데 갑자기 땅이 팔리며 빌라가 들어오게 되었습니다.

집이 들어오는 것은 어쩔 수 없다고 하나 공사를 하면서 안내도 없고 개요도 없으며, 안전을 안내하는 문구하나 없이 이른 아침 7시 혹은 8시부터 공사를 하는 것은 도저히 참을 수가 없습니다. 또한 먼지 및 소음을 위한 가림판마저 없이 진행하고 있어 도저히 환기를 위한 창문을 열 수 조차 없게 하고 있습니다. 요즘 COVID 로 인하여 재택 근무를 하는 날이 많은데 포크레인을 비롯한 각종 장비 소리로 인하여 생활과 업무에 많은 지장을 주고 있습니다.
또한 야간을 깍아서 빌라를 짓기 위하여 전봇대의 위치를 도로 중앙으로 옮긴다고 하는데 이는 상식적으로 도저히 이해가 되지 않는 상황입니다.
기존 거주하고 있는 주민의 안전과 생활권은 완전히 무시되도 되는 것인지요?

1. 공사 중 개요 없이 작업
2. 공사 시간 미 준수 (오전 7시 or 8시 시작으로 소음 공해 유발)
3. 가림판 없음 (소음 및 다량의 먼지 발생)
4. 전봇대 위치 이전으로 안전 문제 발생

이를 즉각 확인 후 시정 부탁 드립니다.",2022-03-18,"1. 귀하의 가정에 행복이 가득하길 기원합니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2203-0530121)에 대한 검토 결과를 다음과 같이 알려드립니다.

가. 민원요지 : 오포읍 능평리 630번지 일원 농지성토 관련 불편사항 조치요청
- 공사 중 개요 없이 작업
- 공사 시간 미 준수 (오전 7시 or 8시 시작으로 소음 공해 유발)
- 가림판 없음 (소음 및 다량의 먼지 발생)
- 전봇대 위치 이전으로 안전 문제 발생
나. 민원검토내용
1) 귀하께서 민원 제기하신 구간(오포읍 능평리 630번지 일원)은 현장확인 결과 농지를 성토한 사항으로 해당 사항은 「국토의 계획 및 이용에 관한 법률」에 의거 개발행위허가 대상은 아니며,
2) 소음 및 분진관련 생활불편 사항은 규모 미만 사업장으로 규제대상이 아니오나, 현장관계자에게 민원사항을 전달하고 소음관리 및 비산먼지 관리에 만전을 기하도록 행정지도하였음을 알려드립니다.[환경정책과 생활환경팀 박경남 주무관(☎031-760-2859)]
3) 또한 오포읍 능평리 551번지 일원 개발행위허가[단독(단독)주택 및 공동(다세대)주택 부지조성]와 관련하여 귀하의 불편사항이 조치될 수 있도록 수허가자로 하여금 조치결과(계획)을 요구하였으니, 공사 중 불편하시더라도 널리 양해하여 주시기 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 도시개발과 농지개발팀 홍민기 주무관(☏031-760-2881)에게 연락주시면 성심껏 안내해드리겠습니다. 감사합니다.
",2022-04-06,도시개발과
안전을 위한 안전신문고에 민원을 신청했는데 해당공무원의 무성실한 답변,"행정청이 홍보하고 적극 시행을 유도한 안전신문고를 통해 안전위해요소를 발견하고 신고를 했는데 담당기관 담당자는
무성의하게 기존 민원답변을 붙여넣기하고 결재권자는 확인이나 하고 결재를 한건지 궁금합니다.

안전신문고 시행부처인 행안부에 민원을 넣어야하나요?

담당공무원 교육좀 시켜주세요(제발 결재권자는 내용좀 확인하고 결재좀 하시고요?)

아래는 민원 내용입니다.

-----------------------------------------------------------------------------------------------------

해당 지역일대는 어린이 보호구역으로 출근시간 및 퇴교시간에 차량과 아이들로 북새통을 이룹니다.

오늘도 보행자(학생)을 무시한채 진입하는 차량때문에 아이가 넘어지는 사고가 있었습니다.

이런사고 위험이 노출되어있음에도 왜 광주시청과 교육지원청 경찰서는 아무조치가 없는건지 궁금합니다

1. 신호가 24시간 점멸입니다.
출근(통학) 및 퇴교(퇴근) 시간 만이라도 신호를 정상화 해주십시요.

2. 학교주변 성남 중앙동처럼 출근(통학) 및 퇴교(퇴근) 시간 만이라도 차량진입을 통제해주십시요. 초등학교 주변

3. 출근(통학) 및 퇴교(퇴근) 시간 만이라도 교통경찰관을 배치해주십시요.

동일한 민원을 계속 해결될때까지 올리겠습니다.

다부처민원으로 해결 부탁드립다

-----------------------------------------------------------------------------------------------------------

글 어디에도 불법주정차 단속을 해달란 말이 있나요?

요지 3개를 남겨놨는데 요지 3개도 안읽어 본것일까요? 아니면 귀찮은건가요?

아래는 광주시청 황춘식씨의 답변입니다.

-------------------------------------------------------------------------------------------------

1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 역동 1-228 부근 주정차 신고사항으로 이해되며 검토한
의견은 다음과 같습니다.
가. 주민신고를 통한 주정차 과태료 부과는 도로교통법 제32조 및 제33조에 따라
24시간 이내 횡단보도 또는 정지선 이내에서 안전신문고 앱으로 1분 이상
촬영된 주정차 차량에 대해 과태료를 부과하고 있습니다.
나. 따라서, 도로교통법 제160조 규정에 따라 과태료 부과의 근거로써 증거 사진의
입증력 확보를 위해 신고사진 2장 모두를 통해 안전신문고 앱을 사용하여 신고
사진 2장 모두를 등록하여야 하나(위반일시, 위반장소 자동생성), 첨부된 신고
사진은 해당 앱을 사용하지 않아 입증력 확보가 어려워 과태료 부과가 어려운점
양해하여 주시기 바랍니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.

-----------------------------------------------------------------------------------------------------

네이버 지식인의 기계적인 답변만도 못합니다. 그냥 답변을 달지 말았어야죠?
공무원도 ai 도입해야하나요? 어떻게 저걸 불법주정차 신고로 볼수가 있는지....

광주시청 각부서 담당자들한테 안전신문고 답변요령좀 교육시켜주세요...",2022-03-18,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 역동 1-228부근 주정차관련 민원답변에 대한 내용 재검토로
사료됩니다.
- 귀하의 민원신고사항과 상이한 답변을 드린것에 대하여 죄송하다는 말씀을 드리며,
안전신문고를 통한 주정차 차량 적발 신고로 이해하여 답변을 하였던걸 널리 양해
부탁드립니다.
- 신고하신 장소에 교통흐름을 방해하거나, 어린이 보행안전을 위협하는 주정차
차량에 대하여 도로교통법 제32조, 제33조에 의거 단속반을 순회 순찰토록하여
개선될 수 있도록 노력하겠습니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-03-31,교통행정과
도로파인곳 위험,삼동역 부근 경충대로 성남방향 도로가 심하게 파여 차량안전사고의 위험이 큽니다.,2022-03-17,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2203-0503692)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “중대동 290-3 번지 일원 포트홀 보수 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 중대동 290-3 번지 일원 포트홀 보수 요청에 관련하여 3.18(금) 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김태진 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-03-18,도로관리과
신현리 인도 개선요청,"안녕하세요. 신현리에 거주 중인 사람입니다.
2022년 3월 9일 대통령 선거 투표를 하기 위해 지정된 투표 장소인 '오포실내배드민턴 체육관'에 다녀왔습니다.
날씨도 화창하고 하여, 마스크를 단단히 착용하고 신현3리 초입부터 강남300CC에 이르는 길을 걸어 다녀왔습니다. 그런데 정말 위험한 상황이 여러 번 발생하였습니다. 신현3리~강남300CC에 이르는 길은 차도와 인도의 구분, 경계가 없는 곳이 많습니다. 이에 보행자들은 통행하는 차량이 본인을 못 볼까봐 노심초사해야하며, 차들 또한 보행자를 피해 빗겨가야만 합니다. 신현리 일부 구간에 있는 인도는 그마저도 너무 좁아 마주 오는 사람이라도 있으면 차도로 잠시 내려갔다 올라와야 했습니다. 또 또 어떤 부부는 아이를 데리고 나왔는데 아이가 미처 못 보고 사고가 날까봐 내내 안 쪽으로 유도하는 모습을 보았습니다. 길 또한 구불구불하여 보행자나 운전자 입장에서 충분히 인지하기 어렵습니다. 물론, 이 날 따라 투표를 하기 위해 평소보다 더 많은 차량이 통행하였던 것은 사실이지만, 근본적인 문제는 제대로 된 인도가 없다는 것 이겠지요. 소 잃고 외양간 고치기 보다는 미리 최소한의 안전에 신경 써주셨으면 합니다. 인도는 최소한 입니다.",2022-03-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2203-0483821)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “신현3리 초입~강남300cc 보행로 개선”에 관한 것으로 이해(또는 판단) 되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하의 민원대상지인 신현3리 초입~강남300cc는 2018년 신현3리 진입도로 확포장공사(도로사업과 추진), 2020년 시도21호선(신현리) 보도설치사업(도로관리과 추진) 등 사업을 통하여 보행로 확보를 위하여 노력하였습니다.
나. 다만 일부 보도 미설치 구간에 대하여는 보도 설치 가능 공간 협소, 사유지 저촉으로 인한 부지 매수 및 시 재정여건 등 문제 등을 종합적으로 검토하여야 하는 사항임에 따라 단기간 내 어려움이 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
다. 향후 우리시 보행환경 개선사업 예산을 감안하여 연간계획을 수립할 예정으로써 차후 사업대상지 선정시 건의하여 주신 대상지에 대하여 보다 유념하여 안전하고 편리한 보행환경을 조성하도록 지속 노력하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-04-04,도로관리과
소래마을!! 입구,소래마을 입구 삼거리 그러잖아도 들어오는 길목이 우범지대처럼 어둑어둑한데 가로등이 꺼져있네요~~ㅠㅠ,2022-03-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2203-0409084)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""오포읍 신현리 860-1~상태길 123 일원 보안등 신설 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 지역은 「광주시 가로등 및 보안등 설치 관리 조례」규정에 따라 보안등 설치 검토 대상 구간이나, 현장 확인 결과 한전주 등 보안등을 설치할 수 있는 시설물이 없어 현 시점에서는 신규 설치가 어려움을 알려드리니 이점 널리 양해하여 주시기 바랍니다.
나. 다만, 요청하신 지점에 대하여 야간순찰을 진행하였으며, 2022.03.25.까지 미점등 보안등에 대하여 보수 조치할 예정임을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-03-25,도로관리과
저녁시간에 어두워서 보행이 위험합니다(신현4리),"이마트편의점부터
신현4리 소울마을로 올라오는길이 저녁시간에 너무 어두워서 보행자가 너무 위험합니다
인도도 따로없고, 길이 어두운데.. 어두운색 옷을 입고 걸어가면
전혀 보이지않습니다..
주민들에게 물어보니, 사고가 날뻔한 적도 많다고 합니다
버스가 늦은 시간까지 다닌다면 버스를 타겠지만 버스도 일찍 끈기고..
걸어올라가는 길이 너무 위험한 상황입니다..
사고가 나기전에 환경을 개선시켜주세요!!",2022-03-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2203-0407080)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""오포읍 신현리 860-1~상태길 123 일원 보안등 신설 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 지역은 「광주시 가로등 및 보안등 설치 관리 조례」규정에 따라 보안등 설치 검토 대상 구간이나, 현장 확인 결과 한전주 등 보안등을 설치할 수 있는 시설물이 없어 현 시점에서는 신규 설치가 어려움을 알려드리니 이점 널리 양해하여 주시기 바랍니다.
나. 다만, 요청하신 지점에 대하여 야간순찰을 진행하였으며, 2022.03.25.까지 미점등 보안등에 대하여 보수 조치할 예정임을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-03-25,도로관리과
도로 파임,"안녕하세요, 드문드문 도로가 깊고 크게 파인곳이 너무 많아서 운전시 위험이 생깁니다.
길 확인 후 빠른 처리 부탁드립니다.
(우방아이유쉘-광주폐기물처리장 방면 도로,
지월새마을교 다리)

감사합니다, 수고하세요. ^^",2022-03-14,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2203-0405238)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「우방아이유쉘~폐기물적환장 구간 도로 및 지월새마을교 노면 소파보수요청」에 관한 것으로 판단되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 귀하의 민원지에 대하여 소파보수를 완료하였으며,
- 해당 구간에 대해서는 지속적인 관심을 갖고 꾸준히 보수작업을 진행할 예정임을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석 주무관(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-03-30,도로관리과
가로등불 교체 요청,"안녕하세요,
오포읍 양벌로119번길 12-16 에 있는 가로등의 불빛이 깜박거려서 교체 요청드립니다.

감사합니다, 수고하세요. ^^",2022-03-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2203-0405143)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""양벌로 119번길 12-16 일원 보안등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 보안등에 대하여 현장 점검 후 2022.3.21.일 보수 조치 완료하였음을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-03-25,도로관리과
광주시 심볼마크 좀 변경 합시다,"시대에맞게..변화가 필요합니다.
지금 심볼은 80년대 농촌에서나 볼수있는 그런 느낌입니다.
강남3구나 기타다른지역 벤치 마킹 부탁 드립니다..광주도 이제 젊은 시민들도 많고 앞으로도 인구 유입이 계속 이뤄질텐데..시대와 흐름에 맞게..바꿔주세요..
광주시민 대상으로 설문조사 한번해보세요 지금 심볼은 글로벌시대와 어울리지않는 그자체 입니다..",2022-03-14,"- 안녕하십니까? 먼저 광주시 행정에 관심을 가져주셔서 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원에 대해 답변 드리겠습니다.
- 우리 시 심벌마크는 남한산성을 모티브로 한 성곽과 팔·다리 모양을 형상화한 것으로 각 색상마다 의미를 담고 있습니다. 붉은색은 열정과 도전정신을, 노랑색은 광주시가 경기도의 중심시가 됨을 의미하며, 파랑색은 깨끗하고 청렴한 공무원 상과 시정을, 초록색은 풍요로운 대지와 광주시의 산자수려한 자연경관을 의미합니다. 이는 우리 시만의 차별화된 정체성을 나타내는 심벌로 20년이상 사용해 오고 있습니다.
- 다만, 최신 트렌드에 맞는 미래지향적인 도시 브랜드 이미지 수요가 증가함에 따라, 2020년 우리 시의 고유한 특징과 이미지를 잘 나타내면서도 친근하고 세련된 느낌의 BI(Brand Identity)를 신규 제작하여 병행 사용 중임을 알려드립니다.
- 앞으로도 심벌마크, BI 등을 적재적소에 활용하여 우리 시의 인지도를 향상시키는 데에 적극 노력하겠습니다. 귀하의 민원에 만족스러운 답변이 되었기를 바라며 기타 궁금하신 사항은 광주시 기획예산담당관 기획팀(☏031-760-2529)으로 연락주시기 바랍니다. 감사합니다.
",2022-03-22,기획예산담당관
집앞 공사로인한 생활피해,"아침 7시 전후로 공사를 시작해서 너무시끄럽고
공사차량이 빌라 출입구에서 작업을 하는등 위험한 상황도 보이고 도로가 점점 갈라지고 가라앉는등..
기존에 확트인전경때문에 이사한건데 완공되면 전망은 넘어가더라도 저희 집 거실이 훤히 보이는 상황이라 이런 불편에관해서는 건축사무소나 건물주는 아무 대안도 말하지않아 민원 넣어봅니다.",2022-03-11,"1. 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “양벌리 682-11번지 일원 공사로 인한 피해 조치 요청”에 관한 것으로 이해됩니다.
3. 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청하신 불편사항에 대하여 건축관계자에게 조치계획을 제출하도록 한 결과, 도로파손과 관련하여 도로재포장(콘크리트타설 후 아스콘포장)을 위하여 옹벽공사를 진행하고 있으며, 3월중 옹벽공사를 완료하고, 4월 중순 도로재포장을 완료할 계획이며,
- 공사 시간과 관련하여 공사 시작시간은 오전 8시를 준수하겠다는 답변과 함께소음이 많이 발생하는 공정은 자제하고 있으나 소음공정으로 인한 인근 주택가에 피해가 최소화될 수 있도록 노력하겠다는 건축관계자 조치계획이 제출되었고,
- 아울러, 동일한 민원이 발생되지 않도록 현장관리에 철저를 기하도록 지시하였음을 알려드립니다.
4. 그 밖에 귀하께서 제기하신 민원과 관련하여 궁금하신 사항이 있을 경우 건축과 건축1팀 김재영 주무관(031-760-8624)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-03-17,건축과
주정차단속에 관련된 소극행정 민원접,"1차민원 1AA-2110-1109715
2차민원 2AA-2112-0529843

이번이 3차민원입니다.

작년부터 시작된 불법 주정차 관련 민원을 계속 넣고있는데
어찌 버스는 시청앞 도로에 버젓이 주차를 하고있고
작년에 답변주신 단속사항을 보니
그 많은 버스중 전세버스 단 1대만 단속이 되었다고하고
매일같이 주차하는 광주버스들은 단속이 안되더군요

시청과 버스회사와의 커미션이 있다는 합리적인 의심이 들정도입니다.

또한 탄벌동 q모텔앞은 지금도 주말에는 불법 주정차가 판을 치고있으며 불법주정차로인한
편도 1차로의 도로가 왕복 1차로의 도로로 바뀌어서 주행중 마주오는 차량이 있으면 매번 후진을 하거나
위험한 교차주행을 해야합니다.

이에따라 민원접수에도 불구하고 주정차단속 관련부서에서는
첫째 근무를 안하거나
둘째 민원처리를 안하거나
셋째 소극행정을 하고있다

라고 판단이 들고있습니다.

이에따른 정확한 답변이 필요하다생각듭니다.
언제쯤 지속적인 단속을 통해 불법주정차를 막을것인지
아니면 주정차단속카메라 설치를 통한 예방을 진행할것인지

제발... 좀 제발 속 시원한 답변 부탁드립니다.",2022-03-07,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 통미로 108, 행정타운로 51 주정차 차량으로 인한 생활불편
신고 사항으로 사료됩니다.
3. 귀하의 민원내용을 참고하여 도로교통법 제32조에 따라 주정차금지구역에 대해
단속반을 순회 순찰토록 하여 개선될 수 있도록 조치하겠습니다.
4. 다만 단속인력의 한계로 인해 수시로 신고구간을 단속할 수 없는점 널리 양해
바라며, 카메라 설치 등은 예산등이 필요한 만큼 중장기적인 검토 후 설치 추진
토록 노력하겠습니다.
5. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-03-18,교통행정과
상수도 수압,"2016년부터 설월마을에 입주해 살고있는 주민입니다.
2016년부터 현재까지 하루에 몇번씩 수압이 약해지는 일이 발생하여 2017년부터
계속해서 민원을 재기하고 있지만 해결이 안되고 있으며
주변의 세광아파트에서 물을 받을때 수압이 약해진다는 말만 들었습니다.

2016년부터 현재까지 계속해서 주변에 빌라들이 세워지고 있는데 관로는 증설되지 않는 상황인거 같습니다.
건축 허가를 내어줄때 가구수가 증가하는 상황에 건축허가만 내어주고 기본적인 관로 증설등의
논의가 없었는지 이에 대한 답변과 대안을 빠른 시일내에 부탁드리는 바입니다.",2022-03-07,"1. 귀하의 건강과 행복을 기원합니다.

2. 상수도 공급에 불편을 끼쳐 드린 점 사과의 말씀을 드리며, 귀하께서 국민신문고를 통해 신청(1AA-2203-0187817)하신 광주시 초월읍 설월길 39, “상수도 수압”과 관련하여 답변드리겠습니다.

3. 광주시 초월읍 지월리 796-2 일원은 인근 대수용가 등으로 인해 수압의 편차가 큰 지역으로 상수도 사용이 집중되는 특정시간에 수압이 저하된 것으로 판단되어 주민의 불편을 최소화 할 수 있도록 향후 상수도 수압 개선 방안을 마련할 수 있도록 노력하겠습니다.

4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 기타 상수도와 관련 불편하신 사항에 대하여는 광주시 상하수도사업소 수도과(031-760-2618)로 문의하여 주시면 성심껏 답변드리도록 하겠습니다. 끝.
",2022-03-14,수도과
곤지암 삼리 무단 투기,"삼리 굴다리앞쪽 가까이 가면 촬영중이라고, 무단투기하지 말라고 음성안내가 나오는데도 매일매일 너무 심하네요
앞쪽 상가건물들에서 누가 버리는건지도 다 아는데 대놓고 매일 버려대고..
매일 그냥 지나가다가 오늘은 너무 심해서 올려봄니다
제발 저 시민의식 없는 쓰레기같은 놈둘 벌금이라도 물리던가 해서 막아주세요
이러면 일반 시민들도 저기다가 집 쓰레기 다 던져버리지 왜 종량제봉투 사겠습니까",2022-03-03,"국민신문고에 접수된 사항에 대하여 다음과 같이 답변하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0063884), “쓰레기 무단투기 및 종량제봉투 미사용 관련 건” 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 질의사항에 대한 검토 의견은 다음과 같습니다.
가. 곤지암읍 깨끗한 쓰레기 처리 감시원을 통하여 종량제봉투를 미사용한 봉투를 열어서 '인적사항이 특정 될 경우' 행정처분을 의뢰하고 있음을 알려드립니다.
나. 또한, 해당 위치에 대한 배출지 정비를 장기적으로 계획하고 있으며, 마을 주민에게 쾌적한 환경을 제공해 드리도록 노력하겠습니다.

3. 상기 답변에 질의사항이 있는 경우 곤지암읍 총무팀(031-760-4919)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-03-08,곤지암읍
