제목,내용,작성일자,답변,답변일자,담당부서
도로 보수 요청(오포읍 마루들길),"경기도 광주시 오포읍 마루들길 253-48 집까지 올라오는길(양벌리 333-15, 양벌리 333-37, 양벌리 333-54)에

신축빌라가 많다보니 공사차량도 많이 드나들면서 도로가 파손된곳이 많아 안전사고 우려가 있어 보수가 가능하면 지원 부탁드립니다.",2021-07-26,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2107-1222545)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “오포읍 양벌리 333-15, -37, -54번지 도로 보수 지원가능 여부”에 관한 것으로 이해됩니다.
3. 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 사유지에 대한 유지관리는 「건축법」상 별도 규정하는 사항이 없어 도로보수 지원은 어려운 사항이오니 이점 이해하여 주시기 바랍니다.
4. 그 밖에 귀하께서 제기하신 민원과 관련하여 궁금하신 사항이 있을 경우 건축과 건축1팀 김재영 주무관(031-760-8624)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-08-03,건축과
사회적 거리두기 4단계에 따른 공공체육시설 방역지침 준수여부,"7월 12~25일까지 사회적 거리두기 4단계가 진행되고 있는 상황임에도
공공체육시설은 계속 운영을 하고 계신것으로 알고있습니다.

공공체육시설이 이익을 목적으로 운영을 하는곳이 아님으로 알고있는데
어찌 아직까지 운영이 지속되고 있는지 궁금합니다.

또한 체육시설들이 사람들이 많이 살고있는곳에 있고 또한 그 길을 통하여 많이 다니고 있는데
이 부분들로 인하여 방역이 무너지면 책임은 공공체육시설을 담당하는 시청의 책임으로 진행되는지 궁금하네요.

형식적인 4단계는 10시까지 운영이 가능하며 이런 답변이 아닌
시청의 운영방식이 궁금합니다.

운동을 못한다고 시민이 죽어나가는것도 아니고
필수시설도 아닐테니 공공체육시설은 운영중단이 필요하다고 생각합니다.

또한 얼마전 공공체육시설에서 확진자가 방문/이용 했다고 소식을 들었는데
폐쇄조치없이 계속 운영을 하던데 이부분은 어찌된것인지도 궁금하네요.

1. 공공체육시설이 계속 운영되고 있는 이유

2.공공체육시설에서 집단감염이 일어날 시 광주시청의 보상책임 여부

3.확진자 방문/이용에도 체육시설이 폐쇄조치없이 운영되고 있는이유

4.18시넘어서도 3~4인씩 체육시설을 입장하는데 제한이 없는 이유

답변 부탁드리겠습니다.",2021-07-23,"1. 귀 댁의 평온과 행복을 기원합니다.

2. 귀하께서 국민신문고를 통해 문의하신(1AA-2107-1070151) 내용에 대해 아래와 같이 답변해드리겠습니다.

○ 민원요지
- 코로나19 사회적 거리두기 4단계 시행에 따른 공공체육시설 폐쇄 건의

○ 답변내용
- 광주시정에 깊은 관심을 가져주셔서 감사드리며, 민원인께서 건의하신 내용에 대하여 아래와 같이 답변 드립니다.
- 현재 코로나19 사회적 거리두기 4단계 연장(다수인 이용 종목 사적모임 예외 미적용)에 따라 2021. 7.26.(월) ~ 8.8(일) 2주간 공설운동장 주경기장은 폐쇄하였으며, 정부방역 지침에 따라 운영이 가능한 운동시설은 18시 이후 3인 이상 집합금지를 적용하여 입장인원을 제한하고 있습니다.
- 또한, 공공체육시설 내 방역수칙 위반사실의 고의성, 중대성 등을 종합적으로 고려하여 지역사회 감염확산 방지 등 감염병 예방을 위해 필요하다고 판단되는 경우, 「감염병의 예방 및 관리에 관한 법률」제49조제1항제2호에 따라 해당시설에 대해 즉시 집합금지 조치 등을 시행할 예정입니다.
- 2021. 7. 8.(목)일자 광주시 문화스포츠센터 확진자 방문에 따라 광주시 보건소에서 cctv 현장확인 등을 통하여 방역수칙 위반여부를 확인하였고 별도 폐쇄 조치 통보를 받지는 않았으며, 이용회원들에게 검사 안내 권고 문자를 발송하였고 검사결과 추가 확진자는 발생하지 않았음을 알려드립니다.
- 앞으로도 공공체육시설 수시 지도·점검을 통해 코로나19 확산 방지에 만전을 기하도록 하겠습니다.

3. 그 밖에 궁금한 사항에 대해서는 체육과 시설관리팀(☎031-760-5986) 또는 광주도시관리공사 체육2팀(☎031-769-1030)으로 문의하시면 성심성의껏 답변해 드리겠습니다. 끝.
",2021-07-30,체육과
중고차매매사업자가 일반인 또는 면세/간이 등의 차량을 매입할때 신고하는 금액 규정,"안녕하십니까?

저는 중고자동차매매업과 경매업을 영위하고있는 자동자경매장에서 종사하고있습니다.
당사가 매수하여 차량등록사업소를 통해 매입이전 등록시 신고하는 매매가(매수가)에 관련하여
취득세 여부를 책정 받는 과정에 있어서 의문점이 있어서 질의 드립니다.

원래 매매상사가 중고차 매입 및 이전 등록시 발생하는 취득세는 면제받고있었습니다.
그러나 17년 1월 1일 부터 세법개정에 따라 취득세가 일정금액을 초과할 경우
차량의 유형(승용, 화울/승합 등)에 따라 일정 비율이 적용된 세금을 납부해야하고, 현재 납부하고있습니다.

그런데 여기서 궁금한점이있어서 문의드립니다.

매입차량을 저희 상사로 명의이전등록시 신고하는
매매금액의 기준은 무엇인가요?

일반인, 면세/영세사업자의경우는 중고차 거래시 부가세가 없으므로, 매매금액을 전액 기재하는 것이 맞는 것인가요?
아니면 중고차 의제매입세액 공제에 따른 세율을 적용시켜서 기재해야하나요?

다시 정리해서 질의 드리자면
■ 일반인을 포함한 비사업용도로 차량을 구매한 사람에게 차량을 매수하여 중고차상품용으로 이전등록신청을 할 경우
⇒ 신청 양식의 매매금액에 부가가치세를 뺀 공급가로 기재하는 것인 맞는 건가요?
⇒ 아니면 매매금액 전액을 기재하는 것이 맞는 건가요?",2021-07-22,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-1044569)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “중고차매매사업자가 일반인 또는 면세/간이 등의 차량을 매입할 때 신고하는 금액 규정”에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
○「지방세법」제10조(과세표준) 제2항 및 동법 시행령 제18조 제2항 제4호 규정에 의거 취득세의 과세표준은 취득자가 신고한 가액(매매계약서상 계약금액 등)과 시가표준액 중 비교하여 높은 금액으로 정하며, 이때, 취득가액 중 부가가치세는 포함되지 않습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 차량등록사업소 최지혜 주무관(☏031-760-2526)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝
",2021-07-30,차량등록사업소
"퇴촌면 도수리, 관음리 지역에 놀이터 체육관 등 주민 편의 시설 민원 드립니다.","퇴촌면 아이들과 주민들이 대거 유입되었습니다. 하지만 주민 편의 시설은 많지 않습니다. 지역에 들어오는 주민지원금들은 어디에 쓰는지 눈에 보이지 않는군요.
첨부된 이미지의 지역이 올 해말 점용허가가 끝난다고 들었습니다.

1. 점용허가가 끝나면 주민 또는 어린이들을 위한 편의시설을 만들 계획이 있나요? 아니면 다른 계획이라도 있나요?

2. 점용허가가 끝나면 다시 점용허가를 내줄 계획인가요? 그 기준과 방법은 어떻게 되나요?",2021-07-22,"1. 귀하의 가정에 건강과 행복이 늘 가득하시길 기원드립니다.

2. 문의주신 공유수면 및 하천부지 내 공익시설 설치요청 및 점용허가 관련하여 아래와 같이 답변드립니다.

3. 우리면에서는 점용허가 시 ""공용 및 공익사업의 목적으로 하천부지를 사용할 경우 허가권을 취소""할 수 있도록 허가조건을 부여하고 있습니다. 따라서, 공유수면 및 하천부지내 도시계획시설(도로, 공원 등)의 설치계획이 해당부서에서 수립될 경우 우리면과 사전 협의하여 기존 허가권 취소여부를 검토하게 됨을 알려드립니다.

4. 점용허가 연장의 경우 점용자가 연장신청을 할 경우 연장여부를 검토하게 되며 검토시 점용목적, 위법여부, 도시계획시설의 설치계획 여부 등을 종합 검토하여 처리하고 있습니다. 이와 관련하여 문의사항이 있으실 경우 퇴촌면 산업팀 황태선 주무관(031-760-4968)로 연락주시면 성심껏 답변드리도록 하겠습니다.
감사합니다. 끝.
",2021-07-29,퇴촌면
하수구 도로 상태 확인요청,"경기도 광주시 상태길 66-61 옆 하수구 도로 관리 주체에 대한 답변 요청 드립니다.
광주시 관리건 이면 조속한 시일내 처리 요청 드립니다.
하수구 상태로 인해 차량 통행시 타이어 찢어짐 가능성 매우 큽니다.",2021-07-21,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-0994877)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “신현리 883-32번지 일원 스틸그레이팅 파손”에 관한 것으로 이해됩니다.

3. 민원사항에 대한 검토 의견은 다음과 같습니다.
가. 귀하께서 스틸그레이팅 파손에 대하여 보수를 요청하신 신현리 883-32번지 일원 도로는 다세대주택의 허가 시 지정 및 고시한 사유지 도로로 소유주에게 유지 및 관리의 책임이 있으나,
나. 주민 불편을 감안하여 민원접수 순서 및 시급성(위험도 및 수혜도 등)을 고려하여 순차적으로 조치할 계획이오니 완료되는데 다소 시간이 걸릴수 있는점 알려드리오니 다소 불편함이 있더라도 널리 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 오포읍행정복지센터 안전도시과 개발팀 이두형 주무관(031-760-8734)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-27,오포읍
어린이집 긴급보육시 코로나 선제검사 후 등원 권고 공문을 시청에서 내려주세요,"지금 코로나가 줄지 않고 2000명대로 올라가고 있는데도 어린이집은 맞벌이 긴급보육 허용이라고 하면서 아이들은 계속 등원하고 있는 실정입니다.
교사들은 백신도 맞고 코로나 선제검사도 실시하는데 왜 아이들은 이런 긴급보육의 상황에서도 선제검사 권고를 하지 않는지 궁금합니다.
시청에서 공문을 내려주지 않는다면 사실상 고사들이 학부모에게 선제검사를 하고 보내시라고 말씀드리기도 어려운 상황입니다.
우리 아이들과 교사들의 안전을 위해 지금이라도 긴급보육 하는 아이들의 부모 중 한명이라도 코로나 선제검사를 받고 음성인 가정만 등원 할 수 있도록 공문 좀 하루빨리 내려주시기를 간곡히 부탁드립니다",2021-07-21,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2107-0989302)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '어린이집 긴급보육이용 아동의 보호자 코로나19 선제검사 권고'에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 아래와 같이 답변드립니다.
- 경기도 보육정책과-13126(2021. 7. 21.)호 및 광주시 여성보육과-19840(2021. 7. 22.)호 '어린이집 코로나19 확산방지 조치계획 안내 및 협조 요청'에 따라 긴급보육 아동의 보호자 등 가구당 1인 선제검사를 월 1회 실시하도록 권고하였으니 참고하여 주시기 바랍니다.

4. 만약 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 여성보육과 송지은 주무관(☎ 031-760-3708)에게 연락주시면 친절히 안내해드리겠습니다. 감사합니다.
",2021-07-22,여성보육과
노래기(?) 벌레 살충 요청,"안녕하십니까

한참 도로변에서도 노래기인가하는 벌레를 많이 봤었는데 요즘은 살충작업을 해주셔서 안보이던데
저희 집 주변에는 너무 많아요
집안까지 들어와서 하루에 몇십마리씩 보입니다.
집 안팍으로 보이는 대로 죽이고는 있는데 줄지를 않아요
요청컨데 살충작업 부탁드립니다.
며칠전인가 차량이동하면서 소독약같은 작업을 하시는거같던데 너무 빨리 지나가시더라구요
꼼꼼히 부탁드립니다. 감사합니다.",2021-07-21,"1. 광주시정에 많은 관심을 가져주셔서 감사드립니다.
2. 귀하의 의견에 따라, 보건소 방역소독반이 7월 22일(목) 오포읍 창뜰아랫길 등 주변 현장을 방문 확인하고 노래기 방제를 위한 산제 살포 등을 실시하였습니다.
3. 기타 궁금하신 사항은 광주시보건소 감염병관리팀 김형우 주무관에게(☏031-760-2367) 문의주시면 성심껏 답변드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-23,감염병관리과
공사차량 피해,저희집 윗동네에서 공사진행중인데 공사차량때문에 시끄럽고 먼지가 넘 날립니다.아침일찍부터 클락션을 울리지않나 여름이라 문을 열어놓고 사는데 물도 뿌리지않고 큰 트럭이 다녀 먼지도 장난아닙니다.안그래도 좁은길 7시부터 큰트럭이 왔다갔다하는거 자체가 스트레스 입니다.너무 무분별하게 공사허가를 내주시는듯합니다!,2021-07-21,"오포읍
1. 귀하께서 국민신문고를 통해 신청하신 민원사항(1AA-2107-0969551)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “오포읍 신현리 640-18번지 일원 건축공사 소음 및 먼지발생”에 관한 것으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 오포읍 신현리 640-18번지 일원 주택 공사 시 소음 및 먼지 발생에 대하여는 주변 주민들에게 피해가 최소화(이른시간 소음발생 공사 자체, 살수 등 현장관리)될 수 있도록 건축관계자에게 행정계도를 실시하였습니다.
4. 추가 설명이 필요한 경우 오포읍 건축팀 김성현( ☎ 031-760-4810 )으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.

환경정책과
1. 답변내용
가. 우리 시 생활환경에 깊은 관심과 배려 그리고 아낌없는 조언을 해주신 귀하께 깊은 감사를 드리며, 귀하의 질의내용에 대해 환경정책과 소관 사항에 대하여 검토한 결과는 다음과 같습니다.

☞ 민원 접수 번호 : 1AA-2107-0969551
‧ 거주지 윗동네에서 공사 중 인데 공사 차량 때문에 시끄럽고 먼지가 많음
‧ 아침 일찍부터 크락션에 물도 뿌리지 않아 스트레스가 심함


나. 귀하의 민원 사항은 건축 공사장 소음으로 인한 불편 사항으로 확인됩니다.

다. 해당 현장을 방문한 결과 2곳의 사업장을 확인하였으며, 모두 방문하여 현장 관계자에게 민원 사항을 전달하고, 작업시간 준수, 살수 강화, 크락션 자제 등 행정지도하였음을 알려드립니다.

2. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추후 소음과 관련한 추가적인 불편 사항 발생 시 또는 추가 설명이 필요한 경우 광주시청 환경정책과 임병철로 (☎031-760-5637) 연락하시면 성심성의껏 답변드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-28,오포읍
태전동 어린이 등교길 하자 보수,태전 힐스테이트 9단지 뒷쪽 등교길 심각하게 훼손 되어 위험 합니다. 내리막길임에도 부서진 자갈때문에 미끄럽고 갈라져 뜬 부분이나 파인 부분에 킥보드나 유모차 바퀴가 빠져 넘어질 위험이 큽니다. 하루빨리 보수 해주시길 바랍니다.,2021-07-20,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2107-0942135)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「태전지구 내 보행자전용도로 보수」에 관한 것으로 판단(또는 이해)됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 보행자 전용도로 파손으로 인하여 해당 도로 이용 시 불편함이 있을 것으로 판단되며,
- 본 사안에 대하여는 현장 확인 및 귀하께서 송부하여 주신 사진 자료 등을 참고하여 보수공사를 실시 할 예정임을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-26,도로관리과
도로포장 파손 상태 점검 보수보완과 우수배수를 위한 측구 및 베수로를 설치 해주세요,"본건 경지그린타운 앞 도로는 윗마을 신현빌 주민들과 공장 창고 등 승용차에서 대형화물트럭까지 빈번한 진출입도로 인데요
오랜기간 사용으로 부분 노후파손 상태입니다 점검 보수보완 조치해주시길 바랍니다.

아울러
본 도로에는 배수측구및 배수로가 없어 비가오면 도로가 완전 배수로가되어 윗마을 에서 부터 모아진 빗물이 도로를 타고 흙과 모래 자갈등 토사를 끌고 내려 오는 실정입니다. 폭우시에는 불어난 물과 토사로 위험하며 차량통행도 어려운 지경입니다
지난해 폭우때는 도로를 따라 모아진 불어난 물과 토사로 도로와 접한 인근 농경지까지 유실 붕괴되기도하였습니다

조속한 시일내 내방 답사하시어 조치하여 주시길 부탁드립니다",2021-07-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-0931047)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “신현리 159-3번지, 신현리 165-6번지 일원 도로 파손 보수 및 배수로 설치”에 관한 것으로 이해됩니다.

3. 민원사항에 대한 검토 의견은 다음과 같습니다.
가. 귀하께서 요청하신 신현리 159-3번지 일원의 도로 파손에 대한 보수 요청과 관련하여 해당 토지는 사유지(지목:전)로 우리 읍(행정기관)에서 별도의 조치가 어려우며,
나. 신현리 165-6번지 일원 배수로 설치와 관련하여 사유지에 저촉되지 않게 배수로 설치가 가능할 경우 민원접수 순서 및 시급성(위험도 및 수혜도 등)을 고려하여 순차적으로 처리할 계획이오니 불편함이 있더라도 널리 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 오포읍행정복지센터 안전도시과 개발팀 이두형 주무관(031-760-8734)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-07-26,오포읍
직리천변 인도 정비,"1.태전동 직리천 주변 (태봉교 -> 담안교 방면) 인도에 잡초가 무성합니다.
주민들이 자주 다니는 인도가 전혀 관리가 되고 있지 않습니다.
인도 잡초 정리 작업 요청드립니다.
2. 일전에 담안교 교량 난간 파손 건 관련하여 시설 정비 요청을 했는데
한달이 지난 아직까지 파손 된 교량 난간이 정상 복구되지 않고 있습니다.
주민 안전에 위협이 되고 있으니 조속한 복구 요청드립니다.",2021-07-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-0881522)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 태전동 직리천 주변 인도의 잡초제거를 요청하신 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 현장에 출장하여 환경정비를 실시하였습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광남2동 행정복지센터 총무팀 박성원 주무관(☎031-760-4619)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.


1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2107-0881522)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「태전동 6-8번지 일원(담안교 인근) 교량난간 보수」에 관한 것으로 판단되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 본 사안에 대하여는 현재 난간 보수에 필요한 자재를 수배중에 있으며 빠른 시일 내 교량난간 보수공사를 실시 할 예정임을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.

붙임 민원신청서 1부. 끝.
",2021-07-28,광남2동
1. 정화조 역한 암모니아 냄새 2. 담배 냄새,"신현리 블루하임 거주자입니다.

2019년도에도 블루리움 108동 역한 정화조 냄새와 담배냄새로 민원을 제기하였습니다.

그해 냄새는 좀 줄어들었으나 올해 또다시 정화조 암모니아 냄새때문에 두통이 생길 정도입니다.

냄새 때문에 하루종일 에어컨을 켜놓고 환기를 하기위해 잠깐씩 창문을 열때마다 암모니아의 역한 냄새가 집안 가득 들어옵니다.

여름을 제외한 계절에는 창문을 닫고있어 참을수 있지만 뜨거운 열기와 함께 들어오는 역한 냄새는 고통입니다.

원인 해결이 안되니 해마다 고통이 반복되고 있습니다. 현장방문으로 체감하지 못하신다면 가정 방문도 가능합니다.

동일한 민원으로 인해 일시해결이 아닌 원인해결을 바랍니다.

추가: 블루리움 108동 흡연장소 이동도 추가 부탁드립니다.
정화조기계근처에 금연에 관한 문구를 붙이고 이동흡연을 요구했으나 시정되지 않고 있습니다.
정화조 냄새와 담배냄새가 매일 집으로 들어옵니다.

이또한 광주시 이름으로 시정조치 부탁드립니다.",2021-07-19,"[주관부서 답변]
○ 귀하의 가정에 평안과 행복을 기원하며 문의주신 사항에 대하여 답변드립니다.
-해당지번 오수처리시설은 청소가 되어있음을 확인하였음을 알려드립니다.(2020.12.21.)
-오포읍 신현리 259-26번지 블루리움 108동에서 악취발생으로 인한 민원이 접수되어, 2021.07.22.(목) 현장확인 결과, 인근에 악취가 발생하는 것을 확인하였음을 알려드립니다.
-블루리움 108동은 오수처리시설 관리업체(경기환경개발)에서 관리하는 것을 확인하였고, 방류수를 확인하였으나, 방류수 상태가 양호하여 특이사항은 확인하지 못하였음을 알려드립니다.
-인근지번 오포읍 신현리 259-27번지 블루하임 108동 오수처리시설을 확인한 결과, 오수처리시설이 정상적으로 가동되지 않는 것을 확인하였고, 추후 블루하임 108동 동대표에게 관리기준을
준수할 수 있도록 관련 공문발송 및 계도조치 예정임을 알려드립니다.
-귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우, 경기도 광주시 상하수도사업소 하수과 서건호 주무관(☎760–5645)에게 연락주시면 친절히
안내드리도록 하겠습니다. 끝.

[협조부서 답변]
1. 민원의 내용은 (신현리 블루리움 108동) 간접흡연 피해 신고로 이해되며 간접흡연으로 느꼈을 불편감에 대해 위로의 말씀을 드립니다.
2. 현장 점검(2021.7.20.(수) 14:10~15:30) 결과 해당 공동주택은 개인주거 공간으로 국민건강증진법에서 지정 한 금연구역이 아님을 알려드립니다. 따라서 흡연자에게 과태료 부과 등의 조치를
할 수 없음을 양해하여 주시기 바라며, 귀하의 불편사항 개선을 위해 금연을 권고하는 안내판을 공동주택 관리자와 협의하여 부착하도록 하겠습니다.
3. 위와 같은 조치로 귀하의 민원사항이 개선되기를 바라며 문의사항은 광주시보건소 건강생활팀 서윤희 주무관(031-760-3746)으로 연락주시기 바랍니다
",2021-07-26,하수과
도로공사 후 맨홀 뚜껑 소음 해결 요청드립니다.,"수고많으십니다.
불당리 마을길 공사 이후 에코하우스 A동 앞 맨홀 뚜껑이 덜렁거려 차량이 밟고 지날때마다 소음이 발생합니다.
저희 뿐만아니라 A동 거주민이 불편해 하고 있으니 조속히 해결 부탁드립니다.
감사합니다.",2021-07-19,"가. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-0866242)에 대한 검토 결과를 다음과 같이 알려드립니다.

나. 귀하의 민원내용은 ""남한산성면 불당리 241-4번지 일원(에코하우스 A동 앞) 맨홀뚜껑 소음에 따른 조치 요청”에 관한 것으로 이해됩니다.

다. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 민원지 현장확인 결과, 오수맨홀 뚜껑과 받침대의 이격에 따른 차량 통행 시 소음이 발생하는 것을 확인하였으며 해당 맨홀에 대하여 2021.7.23.(금) 내 정비공사 예정임을 알려드립니다.

라. 답변 내용에 대한 추가 설명이 필요한 경우 상하수도사업소 하수과 관로정비팀 (☏031-760-2168)으로 연락주시면 친절히 안내해 드리도록 하겠습니다.
",2021-07-23,하수과
보안등 가린 나무 전지 및 보안등 추가 설치 요청,"경충대로 1422번길 11-39 주변 음식물쓰레기통 있는 곳에 보안등이 있습니다.
그런데 자생으로 보이는 뽕나무가 보안등을 완전히 가려서 제 역할이 안됩니다.
주민들이 이구동성 뽕나무를 제거하든지 전지를 해 줬으면 합니다.
아울러 농산물품질관리원 광주지점에서 현대빌라 사이에 보안등이 없어 야간에
주민이 불안해 합니다. 보안등 설치를 요청합니다",2021-07-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-0862224)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 ""경충대로 1422번길 11-39 일원 보안등 신설 및 수목 가지치기 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
○ 보안등 신설
가. 현장 확인 결과 귀하께서 건의하신 구간은 기 설치된 보안등이 존재하며, 추가적으로 설치 가능한 지장물이 없는 실정으로 현재로써 보안등 설치가 어려울 것으로 판단되오니 이점 양해하여 주시기 바랍니다.
나. 다만, 빠른 시일 내에 야간 순찰 진행 후 미점등 등기구에 대하여는 보수조치를 진행할 계획임을 알려드립니다.
○ 수목 가지치기
가. 현재 위험수목 제거민원이 누적되어 있는 상황으로 민원접수 순에 따라 순차적으로 현장 확인 후 작업할 예정임을 알려드리며, 작업여건 상 작업이 곤란할 경우 별도로 안내 할 계획임을
회신합니다.
3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(가로등 및 보안등, ☎031-760-2943), 산림과 산림행정팀 신미정(위험수목 가지치기, ☎031-760-4809)로 연락주시면 성심성의껏 답변 드리겠습니다.
",2021-08-05,도로관리과
직리천 정비 관련,"직리천 풀 잡초 정리 부탁드립니다
고향의숲 ?? 공사 하고 그 후
한번도 정리하는 걸 본적이 없네요
모기 날파리등 여름이라 벌레가 많아지고 있습니다
그리고 보기에도 너무 너무 안좋습니다
이번달 까지 정리 꼭 부탁드립니다",2021-07-17,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2107-0795067)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""태봉교 일원 직리천 내 수풀 제거 요청""에 관한 것으로 이해(또는 판단) 됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. “태봉교 일원 직리천 내 수풀 제거 요청” 건에 대하여 해당구간은 쾌적한 하천환경을 조성하기 위하여 수풀 제거가 필요할 것으로 판단되나 유선 상 안내해 드린 바와 같이 추후 장비임차용역 계약 시 작업 예정이오니 이 점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 유성희 주무관(☏031-760-2375)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-07-26,건설과
