제목,내용,작성일자,답변,답변일자,담당부서
청소년 수련관 외국어 체험센터,"갑작스럽게 외국어 체험센터가 올해까지만 운영된다는 이야기를 들었습니다. 일단 맞는건지 확인하고 싶구요.
광주시에 외국어 체험센터가 들어온지 6년??정도 된거 같은데 저는 두아이의 엄마로서 보육기관의 운영자로서 외국어체험센터의 도움을 정말 많이 받았습니다. 센터가 들어온 후 영어를 너무 쉽고 재미있게 접하게 되었고 서민인 저에게 비용 또한 가게의 많은 도움이 되었습니다.
코로나 발생 전 수업 신청을 위해서는 신청시간에 컴퓨터 앞에 대기하며 광클릭을 해야 접수 할 수 있을 정도로 광주시 청소년에게 꼭 필요한 곳입니다. 현재 또한 온라인 수업으로 꾸준히 이용하고 있습니다. .
코로나로 단체기관의 견학이 어려워 현재는 수업을 받지 못하지만 위드코로나가 곧 찾아올 것이고 양방향 수업으로 충분히 단체도 진행될 수 있습니다. 광주시에 청소년을 위한 이런 프로그램이 또 있을까요? 재고 부탁드립니다",2021-09-09,"국민신문고 민원에 대하여 아래와 같이 답변하고자 합니다.
【민원개요】
◎ 접수일자 : 2021. 9. 9.(목)
◎ 민 원 인 : 김혜선
◎ 제 목 : 외국어체험센터 운영종료 관련

1. 귀하 가정의 건강과 평안을 기원합니다.
2. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2019-0861789)에 대한 검토 결과를
다음과 같이 알려드립니다.
3. 귀하의 민원내용은 ""외국어체험센터 사업종료""에 관한 것으로 판단됩니다.
4. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 현 외국어체험센터는 2021.12.31.부로 위탁운영 계약이 종료되며 이후 리모델링을
거쳐 2022년 7월 중 청소년을 위한 문화공간으로 탈바꿈 될 계획입니다.
2015년 개관한 외국어 체험센터는 청소년 수련관 내 부속시설로 광주시 청소년의 영어실력
향상에 그 목적을 두고 있으나 단순 체험센터의 성격 상 지속적인 교육효과를 보장할 수 없어
청소년에 해당하는 초등고학년~고등학생의 참여보다 초등저학년 및 미취학 아동의 체험시설로
운영되어 왔습니다. 또한 영어체험시설 및 영어마을이 활성화 되었던 과거와 달리 현재
전국 지자체의 외국어체험시설 폐지 및 축소로 인해 외국어 교육시설을 운영할 수 있는
수준 높은 위탁업체의 수가 현저히 줄어들었으며 우리시의 경우도 2019년 외국어체험센터
위탁 운영공고 시 2차 재공고까지 거쳤으나 1개 업체만 공모하였고, 현 위탁 운영업체도
올해 계약기간 만료 후 지자체 교육관련 사업을 종료 할 예정입니다.

나. 광주시 초·중·고 학생을 대상으로 청소년수련관에서 실시한 ‘2020년 청소년 활동욕구 분석’에
따르면 광주시 청소년들은 여가 공간과 프로그램이 부족하다고 느끼고 있으며
특히 초등학생 집단에서 그 비율이 더 높은 것으로 나타나고 있습니다.
또한 청소년이 여가시간에 하고싶은 활동(컴퓨터/인터넷, 휴식, 친구만나기)과
어른들이 요구하는 활동(집안일 돕기, 독서, 개인학습보충)사이의 차이가 있으며
실제 청소년이 여가시간에 가장 많이 하는 활동도 집안일 돕기로 나타나고 있습니다.

다. 광주시 또한 청소년들이 즐길 수 있는 문화공간이 부족하다는 것에 공감하고 있으며
실제 청소년이 여가시간을 보내고 있는 공간은 집을 제외하면 야외공간(번화가 카페
및 노래방 등)으로 보다 건전하고 안전한 공간에서 자유롭게 친구·가족들과 여가
시간을 즐길 수 있는 공간이 필요함에 따라 현 외국어체험센터 공간을 청소년들이
자유롭게 방문하여 즐길 수 있는 문화공간으로 제공 할 예정입니다.

라. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 광주시 교육청소년과 손정욱 주무관(☏032-760-8947)에게 연락주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임. 민원신청서 1부. 끝.
",2021-09-17,교육청소년과
송정동 금강펜테리움아파트앞 경안천산책로에 시설설치요청,"금강펜테리움아파트 거주민입니다.
단지앞 경안천변 산책로가 있어 자주 이용하고 있는데 몇가지 불편한 점이 있어 요청합니다.
중간중간에 쉴수 있는 벤치, 간단한 운동시설이 있으면 합니다.
휴대용의자를 가지고 나오는 분들이 있을 정도로 이런 시설이 절대 필요합니다.
산책로로 진입하는 좁은 도로도 정비가 되면 좋겠습니다.
풀도 많고 지저분한거 싹 밀고 단장되면 더 없이 좋을 듯 합니다.",2021-09-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2109-0725236)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""송정동 금강펜테리움 앞 경안천 산책로 진입로 정비 및 벤치, 운동기구 신설 요청""에 관한 것으로 이해(또는 판단) 됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. “송정동 금강펜테리움 앞 경안천 산책로 진입로 정비 요청”에 대하여 우선 산책로 이용에 불편을 드린 점 죄송하다는 말씀을 드리며, 진입로(송정동 6-11번지)의 경우 수시 예초 작업을 실시하고 있으나 정비가 부족한 부분에 대하여는 현장 확인 후 조치 예정임을 알려드립니다.
나. “벤치 신설 요청”에 대하여 벤치는 일반적으로 나무, 교량 하부 등 그늘이 있는 곳에 설치되고 있으나 해당구간(진입로~쌍령교)은 약 L=450m 이내에 편의시설(벤치)이 미설치된 구간으로 적정 위치를 파악·검토하여 설치할 예정이며 다만, 집중호우 시 유량 및 유속 증가에 의하여 망실될 우려가 있어 설치가 제한적인 점 양지하여 주시기 바랍니다.
다. 또한 “운동기구 신설 요청”에 대하여 운동기구는 일반적으로 고수부지에 설치되고 있으나, 해당구간은 현지 여건 상 장마철 집중호우 시 침수 우려가 있고 시설물 설치 부지가 부족한 실정으로 운동기구 신설이 어려울 것으로 판단되며 인근 청석공원 이용 안내를 드리는 점 널리 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 유성희 주무관(☏031-760-2375)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-09-13,건설과
광주시 출퇴근 교통난 해결해주세요.,"출퇴근 교통난 해결해주세요,
버스라도 좀 개선도 해주세요.
버스회사만의 문제가아니에요 광주시의 문제입니다
광주시에서 국민들의 소리에 귀를 기울이지 않는거 같습니다.
아니 기울일 필요도 없습니다 .
기업에서 진행 하는 사업이었다면 한달도 안되어 해결될 일이 아닐까요
일을 하고자했다면 해결될 일 이라 생각합니다

확인을 해보세요가까운 지하철까지 가는 버스입니다

*일반버스

서현을 가는 버스 17 / 520 / 522-2 출퇴근 시간에 탈수없는 버스입니다 ( 분당을 돌고 서현을 가는버스 17제외 두 버스는 배차마저 깁니다 )
야탑을 가는버스 119 / 17-1 (역까지 직행이나 배차 66 분 60분 119가 유일한 잠실역을 가는버스이나 배차가 길어 잠실출퇴근자는 이용을 못하고 1대가 오면 60분기다린 모든분들이 탑 승 17-1A 는 가끔보이나, 없는거라고 봐도 무방 )
정자를 가는버스 109-1 ( 정자역까지 분당을 전부 순회하는버스 마을버스로 정자역 출퇴근이 아니라면 정자역에서 지하철을 타기위해 이동하기 비효율적이라 출퇴근용으로 부적합)

*좌석버스

1150 (유일하게 서울역 가는버스이나 일반 버스보다 노선이 서현까지 직진이기때문에 서현역 / 판교역 이용객과 함께 타고다님 *광주인원은 탈수없지만서현역 ,판교역주민은 이용하는데 불편함없음)
1151 (유일하게 강남역 까지 가는버스이나 1150과 동일 )
1500-2 (유일하게 사당역 까지 가는버스이나 1150과 동일 )


서현역 / 판교역 / 야탑역 등 근방 분당의 역까지 직행 버스를 만들어주세요.
이제 아이들이 등교하기 시작하며 버스는 터지네요
좌석버스 일반버스보다 돈더 내고 편하고 안전하게 가야하는거아닌가요
위험한 고갯길 내려갈때 서있는 사람모두 휘청 거리고
탈수조차없어요 사람들이
코로나고 뭐고 없습니다 . 그리고 겨울이 되서 옷이 두꺼워지면 어떻게 해결할건가요

저는 이제부터 해결방안이 확실히 나올때 까지
민원을 넣을 예정입니다..
정말 몇년동안 진전이 하나도없네요.

방안이 나오지 않고 , 탁상행정 하시며 현실 불가한 이야기, 너무나 장기적인 방안들만 있다면
다른 방법으로 태재고개의 문제점을 알리고싶습니다.",2021-09-08,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2109-0643578)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 서현,판교,야탑 등 근방 분당의 역까지 직행버스 신설 요청

○ 회신내용
- 시내노선버스 이용에 불편을 드린 점 다시 한번 사과드립니다. 버스의 운영은 일반적으로 민간업체에서 인가대수, 횟수를 관할관청에 인가 받아 운영하는 방식으로, 해당 노선의 이용자(버스승객)에 비례하여 버스투입 대수 및 횟수가 결정되게 될 것입니다. 현재 민간업체에서 인가받아 운영 중인 시내 버스는 임의 감차할 정도로 이용객이 많이 감소한 상황으로, 이에 우리 시에서는 그동안 경기도/국토부 지원사업 등 시내(공영)버스 운영을 위한 보조금을 확보하여 정상운행될 수 있도록 결손금을 보조하고 있는 실정입니다.
- 시내버스 운송사업의 광역급행, 직행좌석, 좌석, 일반의 구분은 행정구역 경계에서의 운행거리와 정차 정류소 개수 등의 형태로 구분하는 사항으로, 1150, 1151, 1500-2번처럼 직행좌석형 노선의 경우 광역 간(경기도~서울시) 이동을 위해 개설되는 노선으로 경기도에서 “경기도 공공버스” 수요조사에 제출하여 노선 선정 시 신설되는 사항이나, 요청하신대로 신현리에서 서현,판교,야탑 등 근방 분당의 역까지 직행버스의 신설은 적절하지 않은 것으로 판단됩니다.
- 다만, 신현리에서 서현, 야탑, 정자역까지 운행 중인 노선의 배차간격 개선을 위하여 성남시 및 버스업체와 적극 협의하는 등 다각도로 노력하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-10-01,대중교통과
주차장 출입구 보도블록 개선,"경안동 더플러스병원입니다
오랜시간 동안 금호리첸시아 신축공사로 인하여 먼지와 소음으로 고통을 감내하며 완공을 바라보게 되었습니다
그런데 주변정리 게획의 일환으로 인.차도 확장 및 포장공사를 진행하면서 저희 더플러스병원 화단을 약 사오십센티미터 정도를 인도로 무단편입 하고 말았지요
또한 병원주차장입구 보도블록을 교체하면서 경계석을 높게 매립하여 주차장 문턱이 높아져서 출입차량(승용차)이 범프가 닿고 미끌어지는 현상이 발생하고 있습니다
앞으로 동절기에 눈이 쌓이거나 결빙되었을 경우 차량진입은 물론 보행자들이 넘어져 다칠 것이 불을 보듯 뻔한 현실이기에 앞서 두 차례 광주시청 도시개발과에 유선전화로 민원을 제기한 바있으나 처음 민원에서 '공사업체를 통하여 간단하게 해결할 수있다'는 답변을 받은 것이 전부입니다
차량 범프하부가 끌리는 사고가 반복 되어 최근 도시개발과에 다시 해결촉구 민원전화를 하였지만 알아보겠다는 답변만 들었습니다
담당부서에서는 지금까지 현장확인은 하였는지 잊어버렸는지 현재까지 조치가 이루어지지 않고 있습니다
바쁘시겠지만 하루빨리 개선을 해주시길 바랍니다",2021-09-07,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호 1AA-2109-0486312 )에 대한 검토 결과를 다음과 같이 알려드립니다.

가. 귀하의 민원내용은「시장정비사업추진에 따른 공사관련 불편사항」에 관한 것으로 판단되며,
나. 광주상설시장정비사업조합 관계자를 통해 더플러스병원 화단 보도블록 정비 불량에 따른 위험사항 등 조속한 조치를 요청하였음을 알려드립니다.

2. 답변 내용에 대한 추가 설명이 필요한 경우 일자리경제과 변용식주무관(☏031-760-4734)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2021-09-09,일자리경제과
광주시에도 숲체험원을 개설해주세요,"광주시에서 작년에 물놀이 공원 등 아이들은 위한 시설을 증원해 주신것을 잘 알고 있습니다.
하지만 여전히 유아 시설은 턱없이 부족합니다.

유아/초등 숲 체험원, 유아 체험 시설 등을 증원해 주실것을 요청드립니다.

하남의 나무고아원, 광교중앙공원 숲놀이터, 인천 늘솔길공원 등을 참고해 주시면 감사하겠습니다.",2021-09-07,"1.안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2109-0468986)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 민원내용은 ""관내 유아숲체험원 조성 요청“ 에 관한 것으로 이해되며 질의사항에 대해 검토한 의견은 다음과 같습니다.
→ 요청하신 민원사항은 광주시 경안동 168일원 경안근린공원 내에 위치한 경안유아숲체험원이 운영 중임을 알려드리며, 추가적인 유아숲체험원 조성에 대하여는
검토 할 예정임을 회신합니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 산림과 산림행정팀(☏ 031-760-4809)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-09-16,산림과
초월힐스테이트 분양 당해거주기간 설정 요청,"안녕하세요.

10월 분양 예정 되어있는 초월역 힐스테이트 분양과 관련하여 6개월 이상의 광주시 거주기간 요건 설정을 요청드립니다.

현재 초월역 힐스테이트 청약 관련한 유튜브 영상만 봐도 단기로 이전하라는 위장전입을 부추기는 영상이 상당히 많습니다.

광주시에 거주하는 주민들에게 당해라는 우선순위를 주는 취지 만큼 어느정도 위장전입을 시도하는 외지인은 걸러져야 한다고 생각합니다.

현재 광주시에도 무주택자가 많은 만큼 실제로 광주에 거주하는 시민들에게 그 혜택이 가길 바랍니다.

수고하십시오.",2021-09-06,"1. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2109-0319442, -0321168, -0387979)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “관내 비조정 대상지역(초월읍) 민영주택 일반공급 시 우선공급대상의 거주기간을 입주자모집공고일 현재 광주시 거주기간 6개월 이상 또는 1년 이상 제한 요청”에 관한 것으로 판단됩니다.
3. 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 「주택공급에 관한 규칙」제4조제5항에 따라 투기 방지가 필요한 경우 입주자모집공고일 현재 해당 주택건설지역에서 거주기간이 일정 기간 이상인 자에게 주택을 우선공급하게 할 수 있는 사항으로,
- 광주시 공고 제2021-2330호(2021.09.10.)로 「주택의 우선공급대상 지정 고시」를 위한 행정예고 하였음을 알려드리니 공고문을 참고하시기 바랍니다.
(※공고문은 광주시청 홈페이지>광주소식>공고>고시공고 확인 가능)

가. 주택의 우선공급대상 거주기간
1) 조정대상지역 : 입주자모집공고일 현재 광주시에 2년 이상 거주하고 있는 자
2) 비조정대상지역 : 입주자모집공고일 현재 광주시에 1년 이상 거주하고 있는 자
나. 적용지역
1) 조정대상지역 : 경안동, 쌍령동, 송정동, 탄벌동, 광남1‧2동, 오포읍
2) 비조정대상지역 : 초월읍, 곤지암읍, 도척면, 퇴촌면, 남종면, 남한산성면
다. 적용 기간 : 고시일부터 ~ 별도 해제 시까지
라. 행정예고 의견수렴 공고기간 : 2021.09.10. ~ 2021.09.30.(20일간)

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 주택정책과 주택정책팀 박원규 주무관(☎031-760-8664)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-09-14,주택정책과
아이들의 권리를 보장해주십시오,"안녕하세요
저는 노후된 아파트에서 아들셋을 키우는 애기엄마입니다.
제가 이민원을 넣게 된 이유는
올 연초 놀이터 공사를 하기로 하여 경기도광주시청에서 지원금 5000만원을 받아놓고 공사를 하지않아
관리사무소에 문의하니 주차타워를 세우기위해 용도변경을 추진하고 있다는 이야기를 들었습니다.

저희아파트에는 다양한 연령층이 삽니다.
젊은세대, 중년층, 노년층 등 다양하지만 예전에 비해
젊은사람들의 유입이 꽤있는걸로 알고있습니다. 요즘 젊은부부들이 요즘아파트가격에 못이겨서 노후된아파트를 리모델링하여 살기위해 이사를 많이오는걸로 알고있습니다.
물론 주차장도 필요합니다.
하지만 국가에서 출산장려를 하고있는 이시점에
안그래도 놀공간이 없는 환경에서 놀이터를 주차장으로 변경 하다니요
더군다나 변경이 된다는것이 더 황당합니다.
경기도광주시청에서 용도변경건에 관해 친절히 알려주시던군요.
차량은 공해로 인해 줄이자 대중교통을 이용하자등의 안건이 나오고 있고
아이들은 출산장려 아이들의 복지가 발전하고있는 이시점에서 용도변경을 허락해주는 광주시청이 저는 더 이해가 안갑니다.

3분의2이상 주민의 동의가 있으면 용도변경이 가능하다고하는데 기존에 있는 놀이터를 건들면서 주차타워를 세울려하는이유를모르겠습니다.
물론저희아이들도 크겠죠 그럼차량이 늘어나겠죠
저희뒷세대에 살 아이들은요?
저희아이들이 지금도 위험하게 아파트도로를 활보하고놀고있습니다.
더이상 아이들이 거리를 활보하며 위험하게 놀지않게 내 몰지않게해주세요.
용도변경을 허락해주는건 국가정책에 대한 반대되는 정책입니다.
아이들의 권리를 지켜주십시오 간곡히 부탁드립니다",2021-09-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2109-0185113)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 “어린이놀이터 용도변경에 대한 타당성 문의""로 판단됩니다.

3. 귀하의 민원사항에 대한 의견은 다음과 같습니다.

- 「공동주택관리법」제35조 제1항에 따르면, 공동주택의 입주자 등 또는 관리주체가 주택단지 내에서 용도변경 등을 하려는 경우에는 대통령령으로 정하고 있는 면적, 세대수 또는 입주자나 입주자 등의 동의 비율에 맞추어 행위허가를 받거나 행위신고를 하도록 규정하고 있습니다.

- 또한, 「공동주택관리법 시행령」 [별표3]에서는, 주택단지 안의 도로 및 주민운동시설, 어린이놀이터를 각각 전체면적의 2분의1 범위에서 전체 입주자 3분의2 이상의 동의를 얻어 주차장 용도로 변경할 수 있도록 규정하고 있습니다.

- 따라서, 해당 용도변경의 의사결정에 관한 사항은 귀 단지의 관리주체 및 입주자대표회의 측에 문의하여야 하셔야 함을 알려드립니다.

- 아울러, 「경기도 공동주택관리규약 준칙」제51조 제1항에 따르면, 관리주체는 입주자 등의 제안, 질의, 민원사항 등의 접수 및 처리결과를 7일 이내에 회신하도록 정하고 있음을 알려드리오니, 관련 내용의 문의에 참고하여 주시기 바랍니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 주택정책과 공동주택관리팀 홍의현 주무관(☏031-760-8748)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-09-10,주택정책과
개별공시지가정정,개별공시지가정정 신청,2021-09-03,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2109-0101475)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 태전동 29-5번지 외 2필지 개별공시지가 정정 요청'에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 태전동 29-5번지 외 2필지에 대한 개별공시지가 정정의 경우 부동산가격공시위원회의 심의를 거쳐야 하는 사항으로, 이에 따라 2021년 7월 1일 기준 개별공시지가 의견제출 기한(2021.09.01.~2021.09.23.) 내 해당 필지에 대한 의견제출 신청서를 접수하여 주시면 감정평가사의 검증 및 위원회 심의를 통해 정정 절차를 진행할 예정입니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 토지정보과 정재홍 주무관(☏031-760-2398)에게 연락주시면 친절히 안내해 드리도록하겠습니다. 감사합니다. 끝.
",2021-09-10,토지정보과
개별공시지가 정정 신청,개별공시지가 정정 신청,2021-09-03,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2109-0100894)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 태전동 29-5번지 외 2필지 개별공시지가 정정 요청'에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 태전동 29-5번지 외 2필지에 대한 개별공시지가 정정의 경우 부동산가격공시위원회의 심의를 거쳐야 하는 사항으로, 이에 따라 2021년 7월 1일 기준 개별공시지가 의견제출 기한(2021.09.01.~2021.09.23.) 내 해당 필지에 대한 의견제출 신청서를 접수하여 주시면 감정평가사의 검증 및 위원회 심의를 통해 정정 절차를 진행할 예정입니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 토지정보과 정재홍 주무관(☏031-760-2398)에게 연락주시면 친절히 안내해 드리도록하겠습니다. 감사합니다. 끝.
",2021-09-10,토지정보과
목현동 도로확포장 공사 진행 문의,"안녕하세요, 지방도338호선 도로확포장 공사 진행 관련하며 문의드립니다.
광주시 보도자료를 확인하면 지방도 338호선 '잔여공구(농업기술센터~밭말교차로 3.48㎞)는 보완설계 중으로 2025년 12월 준공을 목표로 사업추진 중'이라고 올라와 있습니다.
아래 두가지 질문 답변 부탁드립니다.

1. 잔여공구 보완설계는 차선을 왕복 4차선으로 늘린다는 것인가요?
2. 잔여공구 보완설계 완료 시기

이배재터널 공사만 해도 2013년 12월 30일 시설공사 착공해 2016년말까지 완공을 목표로 추진하였으나 완공 목표에 훨씬 벗어난 2020년도에 임시개통하였습니다..
338호선 잔여공구는 시간이 흐를 수록 교통체증이 심각해지고 있습니다.
보도자료에 기재된 것처럼 꼭 2025년 12월에 준공되길 부탁드립니다.",2021-09-02,"1. 귀하의 가정에 건강과 행운이 가득하시길 기원합니다.
2. 귀하께서 국민신문고에 접수하신 ""성남~광주간(지방도338호선)도로 잔여공구의 차선계획 및 보완설계 완료 시기 문의” 사항에 대하여 다음과 같이 회신합니다.

가. 성남~광주간(지방도338호선)도로 확포장공사는 우리시 목현동, 회덕동 일원의 지방도 338호선을 왕복 4차선으로 확포장하고자 추진하는 사업으로, 잔여공구도 왕복 4차선 확장계획이며,
나. 잔여공구(농업기술센터~1공구 종점)의 보완설계 사항에 대해 유관기관 및 각부서의 협의를 거친 후 2021.10.에 도로구역결정(변경) 하여 완료할 계획임을 알려드립니다.
다. 전체 구간의 준공시기는 현재 2025년 12월로 계획되어 있으나 보상기간, 현장상황 등 공사 진행 상황에 따라 변경될 수 있음을 알려드리오니 널리 양해하여 주시기 바랍니다.

3. 본 도로사업과 관련 궁금하신 사항에 대하여는 광주시청 도로사업과(☏031 -760-2937)로 문의하시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2021-09-08,도로사업과
육교에 유리판 고정 나사 풀림( 광주역에서 우방 아파트 쪽으로 건너 가는 육교),광주역에서 우방 아파트 쪽으로 건너 가는 육교에 유리판 고정 나사 풀려 있어 걱정이 되어 민원 올립니다. 얼른 조치 바랍니다.,2021-09-02,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2109-0071938)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「광주역~시민체육관 육교 유리난간 볼트체결」에 관한 것으로 판단(또는 이해)되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 귀하의 민원사안에 대하여는 2021.9.2.(목) 현장 확인 후 볼트체결 완료하였음을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-09-08,도로관리과
버스정류장의 이름변경요청의 건,"경기도 광주시 오포읍 문형리 소재 버스정류장이름 ""시안공원묘지""를 ""시안추모공원""이나 ""시안묘원""으로 명칭변경을 요청합니다.
요청사유는 버스를 계속 이용하다보니 ""묘지""라는 말이 좀 듣기가 거북스러워 이렇게 요청드립니다.
1.묘지가 있다는 사실은 버스를 이용하는 사람이면 누구나 알고있고, ""묘지""라는 명칭자체가 그렇게 친근하게 와 닫지않는 것 같습니다.
또한 시안의 공식적인 명칭이""시안추모공원""이라고 ""시안""입구의 간판에 그렇게 적혀있습니다. 굳이, 명칭에서 ""묘지""라는 이름를 빼 불편하거나 손해를 보는 분들이 있다면 모르겠습니다마는.
그리고 "" 공원묘지""도 줄인 말이 ""묘원""인데 굳지 공원묘지라고 풀어쓸 필요가 있겠나하는겁니다.
과거와 달리 현실에 맞게 세련되게 개명되었으면합니다.
2.""오포장례식장,주성엔지리어링""명칭도 오포장례식장의 규모가 엄청 커 주위주민들에게나 버스이용하시는 분들께 공익적인 차원에서 필요하다기보다 개인사업장의 광고성격이 짙은 것 같습니다. . 정류장간격도 시안에서 100미터도 안되는 것 같은데 구태여 그 자리에 새로이 정류장을 만들 불가피성이 있었나 하는 것 입니다. 처음에는 없다가 이 정류장이 생길때(몇년전에 새로 만들어짐)이름이 ""오포장례식장""이였습니다. 무슨 사유로 대중버스가 조그마한""오포장례식장""을 위해 새로 정류장을 만들고 이름도 그렇게 지었는지? 관계된 사람들에게는 송구스럽게도 저의 소견으로는 오포장례식장을 만들면서 장례식장이 있다는 자체광고를 위해 정류장이 새로만들어지고 이름이 현재와같이 붙여진 것입니다. 저는 산지 22년째되는 사람입니다. 장례식장이라는 게 솔직히 사는 주민들에게는 혐오시설임은 사실에 가까운 게 현실입니다.
이 정류장이 없을 때는 주성엔지리어링이라는 이름은 지금의 ""시안공원묘지"" 이름에 같이 붙어 ""시안공원묘지,.주성엔지리어링""으로 불리다가
새로 오포장례식장이 들어서고난 뒤 한참후 주성엔지리어링의 이름이 옮겨와 현재와 같이 불려지게 되었습니다.(지금은 주성엔지리어링정문앞)
생긴정류장은 그대로 두더라도 오포장례식장이라는 명칭을 빼주셨으면 합니다.그냔ㅇ ""주성엔지리어링""으로 명칭면경을 청합니다.
검토하시어 시민을 위한 결론을 내려주셨으면 합니다.",2021-09-02,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2109-0069560)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스승강장 명칭 변경 요청”에 관한 것으로 판단 됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 능평리 25-8번지 일원 시안공원묘지 버스승강장 명칭 변경 요청사항에 대하여, 해당 승강장 명칭을 ""시안.엘리시움""으로 변경 하였음을 알려드립니다.
나. 다만, 능평리 34-7번지 일원 오포장례식장.주성엔지니어링 버스승강장 명칭 변경 요청사항에 대해서는
다. 버스 이용객 편의를 위해 해당 위치 대표성을 가진 건물 명칭을 반영한 사항으로, 명칭 변경이 어려운점 양해 부탁드립니다.
라. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 대중교통팀 이동규 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-09-24,대중교통과
가로등 수리,가로등 고장소리 부탁드립니다,2021-09-02,"1. 안녕하십니까? 귀하께서 국민신문에 신청하신 민원(신청번호/1AA-2109-0057170)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""보안등 보수"" 에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 요청하신 곤지암읍 부항리 45-28일원의 보안등 보수는 현장 확인하였으며, ‘21. 09. 08. 일자로 조치완료 하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 이현규 주무관(☎031-760-2173)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-09-10,도로관리과
