제목,내용,작성일자,답변,답변일자,담당부서
불법 주정차 담당자분 근무를 하시는지 모르겠네요?,"제가 저번주와 저저번주 2주간 대략 4~5회 불법 주정차에 관련해서 전화로 단속을 요청했고
해당 과정에서 진행방법이나 처리된 내용을 안내받고싶다고 얘기를하고
10월22일에도 당직근무자를 통해 차주 월요일에 담당자의 전화를 받고싶다고까지 정확한 전달을 요청했는데
26일인 금일까지 연락조차 없네요??

담당자분은 근무를 하고계신건지
아니면 민원인의 민원내용을 전달받지못한건지

아니면 민원을 무시하는건지 어떤상황인지 궁금하네요^^

민원업무가 무시당하고 진행되지 않고 있다면 어느부서를 통해 민원을 제출해야 해결될까요?",2021-10-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 Q모텔~보건소 및 경기광주 문화스포츠 센터 앞 주차단속
요청으로 사료됩니다.
3. 귀하의 민원내용을 참고하여 해당 지역에 대해 단속반을 순회 순찰토록 하여 개선
될 수 있도록 조치하겠습니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-11-03,교통행정과
길냥이 중성화 수술,"저는 파스텔 빌 거주하는 캣 맘 입니다.
길냥이들을 여러 입주민들이 같이 돌보고는 있는데요,
숫자가 많이 늘어나고 있어서
중성화 수술 요청 드립니다.

제 사비로 계속 해 왔는데, 그러기에는 비용이 만만치가 않습니다.

여기 파스텔 빌로 이사 후 보니
역시 이 지역에도 돌보아야 할 길냥이들이 많이 있더군요.

중성화가 시급한 상황 입니다.",2021-10-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2110-1097590)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""길고양이 중성화사업“에 관한 것으로 질의사항 검토 결과 먼저 올해는 길고양이 중성화 사업 예산이 모두 소진되어 추가 신청은 어려움을 안내드립니다. 다만 내년 3월부터는 다시 사업이 추진될 예정이오니 2월 중순경 광주시 농업정책과로 전화 문의주시면 일정 확인 후 동물보호센터에서 해당 현장을 방문 및 길고양이 포획 후 중성화할 예정임을 알려드립니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있으시면 농업정책과 동물보호팀 박규현(031-760-4419)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2021-10-29,농업정책과
3201번 광역버스 노선 조정,"노선설계의 한심함을 개탄합니다
광주에서 서울역까지 가는 노선인데 태전동은 마을버스도 그렇게는 안할듯 빙빙돌고 장거리버스라면 절대 있을수 없는 계획이지요
여러 지역에서 마을버스로 큰길로 나오고 대중이 빨리 장거리로 이동해야 맞지요. 그러니까 광주시내 시민이 안타죠. 태전동에 머무는시간이 길어져 장거리 편의성이 없으니
시장이 많은 표를 의식해서 비합리적 결정을 하나요?
한심합니다. 적자노선은 당연할테지요. 시정해주세요",2021-10-25,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2110-1064568)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 3201번 광역버스 노선 조정(노선설계의 한심함을 개탄합니다.)

○ 회신내용
- 시내버스 이용에 불편을 드린 점 사과드립니다. 다만 해당 노선은 신규택지개발지구(태전지구)의 광역교통 공급 목적으로 신설된 사항으로 현재 노선변경 계획은 없는 상황이며, 향후 노선개편 검토 시 귀하의 건의사항에 대하여 보다 면밀하게 검토하도록 하겠습니다. 귀하의 건의사항을 즉각적으로 반영하지 못하는 점 널리 양해하여 주시기 바랍니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-11-03,대중교통과
도시 허가(변경) 제2021-46호 허가받은 제출 서류의 진입도로 길이와 폭을 알고 싶습니다.,"안녕하십니까? 궁금한것이 있어 질문합니다.
1. 도시 허가(변경) 제2021-46호 허가받은 제출 서류의를 PDF로 복사본 파일로 받았는데 길이는 No. 0 ~ No. 8정도 약 L=160.0m 로 추정되나
어느도면에도 도로폭이 명기가 되있지않은 상황이고 복사된 도면상에도 도로폭일 일정하지 않계 그려저 있는 것 같이 보이는 상황이라
명확하게 서류에 접수 된 도로의 길이와 폭(가장 넓은 부분&가장좁은부분)을 알고 싶습니다",2021-10-21,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2110-0860619 )에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 ‘태전동 172-2번지 일원 도로점용 관련’ 건으로 이해됩니다.

3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 우리시 시정발전에 대한 많은 관심에 감사의 말씀을 드리며, 귀하께서 말씀하신 태전동 172-2번지 개발행위허가에 따른 도로점용지에 대한 관련서류를 정보공개를 통하여 제공하였으며, 관련서류에 도로폭 등이 명기되어 있음을 알려드립니다.
- 다만, 귀하께 총괄적인 계획도면을 전자우편을 통하여 제공토록 하겠으니 이점 양해하여 주시기 바랍니다.

4. 귀하의 민원 내용에 만족한 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 도시개발과 도시행정팀으로[031-760-4588] 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2021-10-28,도시개발과
연락좀 주세요 (길고양이 중성화 수술),"7월경 임시보호중인 길고양이 중성화 수술 예약을 했고, 10월쯤 연락이 갈거라해서 기다리다가
얼마나 순번이 남은건지 문의 하려고 몇차례 연락했습니다.

담당자 부재로 메모 남겨놔도 전화도 없고, 다시 또 연락 하니 병원에서 연락 갈거니 기다리라고 하고 또 연락 없고....
얼마나 더 기다려야 하나요?
지금 당장 뭐 와달라는것도 아니고, 현 상황이 어떤지 문의한건데 답변좀 해주세요.",2021-10-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2110-0780059)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “길고양이 중성화 문의”에 관한 것으로 질의사항 검토 결과 우리시에 접수하신 길고양이 중성화 요청과 관련하여 광주시 동물보호센터(031-798-7581)에서 사업 진행에 관한 조속한 상담이 이뤄지도록 요청하였습니다. 다만 길고양이 중성화 사업은 시민들께서 접수하신 신청 건이 많기에 일정 및 상담이 지연됨을 양해 말씀을 드립니다.

3. 추가로 궁금하신 사항에 대하여는 광주시 농업정책과 (031-760-4419)로 문의하여 주시면 친절히 답변 친절히 안내해 드리도록 하겠습니다. 감사합니다.


",2021-10-22,농업정책과
"주정차 민원(광주시청,탄벌동)","10월 5일 10월14일
각 각
5일 지방법원-선거관리위원회
14일 탄벌동 Q모텔-삼천리자전거

양 구간을 22시 이후 광주시청 당직실을 통해
민원을 접수하였는데

당직실에서 통화 후 익일 담당부서로 민원이첩후 연락을 주기로 하였는데 아직까지도 전화가 없고
불법 주정차에 관하여 처리도 되지않고있고

시에서는 불법주정차에 대한 단속의지가 없는것인지
5대 주정차 금지구역인 교차로 모퉁이 5미터 이내에서 대형 버스들이 줄지어 불법주차되어있습니다.

이에대하여 왜 아직까지 민원이 처리되지 않고있는지

왜 불법 주정차 단속이 이루어어지지 않고있는지

답변 부탁드립니다.

민원을 접수하고 마냥 기다리기만 해야 하는것이 맞는것인지요?",2021-10-18,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.

2. 귀하의 민원내용은 광주시청, Q모텔 부근 불법주차 신고사항으로 사료됩니다.

- 2021.10.19일자 해당 구간 불법 주정차 단속결과 8건을 적발하였으며 과태료부과
를 실시하였습니다. 지속적으로 단속반을 순회 순찰하여 개선될 수 있도록 노력
하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.


",2021-10-26,교통행정과
공사소음,"공사소음때문에 창문도 못열고 너무 시끄럽습니다..
토요일 대체휴무일 집에서 쉬어야 할 휴일에 너무 힘듭니다
공사하시면서 아저씨들의 소리까지
너무 시끄럽습니다..",2021-10-18,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2110-0725949) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “광주시 오포읍 수레실길 25-3 인근 공사현장의 소음으로 생활이 불편 하다.”는 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 2021. 10. 18. 현장 방문하여 현장관계자에게 민원불편사항을 강력하게 전달하고 이른시간 및 휴일 작업 자제 등을 행정지도 하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 허종원 주무관(☎031-760-2857)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-10-25,환경정책과
경안안길 31 주차 문제 석이네 산더미소불고기 사장님 배려심 너무 없어서 주차 문제 엄청 많은,"평강감리교회 교인 입니다 주일날 주차를 문제 많은
석이네 산더미소불고기 사장님 광주시 에서 교육 콕바로 교육 콕바로 해주세요 광주시에서 배려심 교육 콕바로 해주세요
산더미소불고기 사장님 배려심 너무 없어서
주말 날 주차를 하고 그아저씨가 소리지르고 교회 교인들이 너무 스트레스 받아서 그아저씨가 소리지르고 욕하고 주차를 떼문에
그아저씨 교육 콕바로 해주세요 광주시에서
교회 교인들이 너무 스트레스 많이 받고
주일날 주차 차 뭇 떼다 그아저씨가 교회 교인들이 전화 많이 했어요 교인들이 너무 스트레스 많이 받고
석이네 산더미소불고기 전화번호 031-797-0203 광주시에서 전화 콕 해주세요 그아저씨 교육 콕바로 해주세요
상가 주차장 그아저씨 가 배려심 너무 없어서
상가 상인들은 그아저씨 너무 싫어요 상인들은 스트레스 많이 받고 주차를 떼문에 상가를 주차 장 같이 사용하는 그아저씨 상가 상인들은 배려심 너무 없어서 같이 사용 안하고 별로 그아저씨 인심 너무 벌고다
상가 상인들은 민원 엄청 많습니다 광주시에서 민원 엄청 많습니다",2021-10-17,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “상가 주차장 이용 관련 다툼”으로 이해됩니다.
3. 귀하께서 신청하신 국민신문고 민원은 「민원처리에 관한 법률」 제21조(민원처리의예외) 8호(사인 간의 권리관계 또는 개인의 사생활에 관한 사항) 규정에 해당되어 처리할 수 없는 사항임을 알려드립니다.
4. 그 밖에 궁금한 사항이 있는 경우 민원봉사과 민원행정팀 박정희 주무관(☎031-760-2803)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 고맙습니다.
",2021-10-26,민원봉사과
중대 물류단지 인허가 반려 촉구 예시 민원 공유의 건,"성남시민들의 반발로 운중동에서 백지화된 물류단지 사업이 광주시 중대동 산21-1번지에 재추진되어 현재 경기도청의 최종 인허가를 앞두고 있습니다. 상기 부지에 물류단지가 추진될 경우, 광주시의 관문인 삼동, 중대동의 도시 기능을

황폐화시켜 주민들의 기본적인 삶의 조건을 파괴할 뿐만 아니라 학교설립 등 교육, 교통, 생산, 공원 등 인프라 구축을

갈망하는 주민들의 염원을 송두리째 빼앗는 결과가 초래됩니다.



또한 삼동, 중대동, 직동은 원거리 통학하는 학생들이 500여명 가까이 되고, 현재 삼동에 건설 중인 힐스테이트가

23년 준공될 경우, 700여명 가까이 되는 학생들이 원거리 통학을 하게 될 것으로 보입니다.

삼동, 중대동에는 학교용지가 마땅치 않아 현재 상황으로써는 중대동 산21-1번지 일원 말고는 다른 대안이 없는

상태입니다.



광주시는 현재 지자체에 있는 유관기관(시청, 교육청, 경찰서, 도로교통공단 등)의 협의를 통해 중대동 물류단지 반대

공문을 취합하여 경기도청으로 발송한 것으로 알고 있습니다.

주민들의 기본적인 삶의 조건 충족과 조속한 학교설립을 위해 경기도는 하루빨리 중대동 물류단지 인허가를 반려하여 주시기 바랍니다.

현재 삼동 역세권 개발 / 학교 설립등에 대해서 진행이 되고 있는 것으로 알고 있습니다

하지만 지난 3월 뉴스 및 기사로 화재거리가 된 이후로는 어떻게 진행 되고 있는지에 대해서 발표가 전혀 없어서 답답한 상황 입니다

http://jmagazine.joins.com/monthly/view/334615

해당 기사를 통해 시장님의 고향에 대한 사랑은 믿을 수 있게 되었습니다

이에 충분히 발전 될 수 있는 거리적 이점을 갖추었음에도 주변에 학교가 없어 눈물 짓는 광주 삼동이 되지 않도록

관심을 부탁 드리겠습니다.",2021-10-15,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2110-0648665)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “중대 물류단지 인허가 반대 의견”으로 이해됩니다.
3. 귀하의 민원 사항에 대해 검토한 의견은 다음과 같습니다.
가. 현재 경기도에 중대물류단지 지정 및 실시계획 승인 신청된 상태로, 경기도 갈등관리 심의위원회 1등급 갈등 사업으로 선정되어 지역(주민) 분열, 대형물류 차량운행에 따른 소음ㆍ분진 등 주민 생활 불편, 광역교통망 확충 부족에 따른 시 재정 부담 가중, 광주시의회의 중대물류단지 입지반대 결의안 채택 등의 이유로 우리 시에서는 경기도에 신규 물류단지 입지 반대 의견을 여러차례(8차례) 건의하였고,
나. 지난 9월 16일에도 경기도에 광주시 중대물류단지 입지 반대의견을 다시 한번 건의하였습니다. 앞으로도 허가권자인 경기도에 신규 물류단지 입지반대 주민 의견을 지속 전달하여 의견이 반영되도록 노력하겠습니다.
4. 기타 문의 사항은 교통행정과 철도물류팀 이창은 주무관(☏031-760-2076)으로 연락 주시면 성심껏 답변 드리겠습니다. 끝.
",2021-10-21,교통행정과
새벽에 고철 수거 할아버지 소음 민원,"늦은 밤까지도 아니고 새벽 3시~4시쯤만 되면 분리수거장에 와서 캔을 찌그리고 밟고, 병이 부딪히는 소리에...한달 가까이 잠을 제대로 잘 수 가 없습니다...새벽이라 주변이 조용해서 더 크게 들려서 매번 깹니다 잠에서...이러다 제가 정신병 걸릴거 같아서 민원에 올리는데 제발 어떻게 좀 해주세요...",2021-10-13,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2110-0548951)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “회덕동 192-10번지 분리수거장 수거 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 빌라 및 분리수거장 관리업체에게 민원사항을 전달하고 분리수거장에 수거업체 외 수거 금지 안내문 부착을 권고하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 박경남 주무관(☎031-760-2859)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-10-19,환경정책과
31-3번 버스 증차 요청,"안녕하세요.
주말 31-3번 버스 배차 텀이 너무 깁니다.
전체 노선(광주터미널-모란역-광주터미널)을 보면 단 2대만 운행을 하고 있습니다.
주말에 외출/귀가를 하려면 버스를 굉장히 오래 기다려야 합니다.
31-3번 버스의 증차를 요청드립니다.",2021-10-12,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2110-0502885)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 31-3번 증차(특히 주말)

○ 회신내용
- 노선버스 이용에 불편을 드린 점 사과드립니다. 31-3번 노선은 ㈜경기고속에서 우리 시에 운행 대수, 횟수를 인가받아 운영 중인 민영제 노선으로 귀하의 건의사항을 버스업체에 전달하도록 하겠으며, 인가사항을 준수하지 않은 사항에 대하여는 사실관계 확인 후 관계법령에 행정절차에 따라 행정처분 조치하도록 하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이은정 주무관(☏031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2021-10-20,대중교통과
코로나양성격리자로 경기질병관리센터 처리불응,"안녕하세요
제아들이 29일 양성확정이되어 저희가족이 모두 격리자가 되었습니다.
생활센터입소를 전화로 4일간 미루더니 자태관리로 전환되었다고 일방적인 통보로 저희가족은 음성판정이 ㆍ2번 나왔음에도 한달간 격리자가 되었습니다.
처음부터 자택관리가 된다고 하였으면 6학년 졸업하는 딸이라도 분리시킬수 있었는데 질병관리센터의 미루기식일처리로 6학년 딸아이는 졸업앨범도 못찍게되어 하루하루 울고있습니다.저희가족은 코로나피해자이기도 하지만 보건소.질병관리센터의 잘못된 행정처리와 제대로 알고있는지도 모르는 설명에 2차피해자가 되었습니다.잠복기간의 미습한 설명 .경기질병센터의 무책임한행동에 화가나고 역지사지로 생각해보시고 일처리 다시 부탁드립니다.
최소한 딸아이가 13일 오전에 음성이 나오면 앨범사진을 찍을수 있도록 해주세요.",2021-10-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2110-0389933)에
대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 가족 중 확진환자 발생으로 인한 동반격리에 대해 민원을 제기하신
것으로 이해됩니다.
3. 먼저, 귀하께 불편을 끼쳐 드린 점에 대하여 사과의 말씀을 드립니다. 최근 확진자의
폭발적인 증가로 경기도 병상이 많이 부족하여 재택치료로 전환되었던 것으로 확인
하였습니다. 병상미배정으로 재택치료로 전환 시 가족 동반격리에 대한 안내가 부족
하였던 것으로 판단됩니다.
다시 한 번 사과의 말씀을 드리며, 앞으로는 이러한 일이 발생하지 않도록 한번 더
설명드리고 안내드리겠습니다.
4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 문의사항은 광주시 보건소
감염병관리과 감염병관리팀 이주희(☎031-760-4171)에게 연락주시면 안내해 드리도록
하겠습니다. 감사합니다. 끝.
",2021-10-27,감염병관리과
도로 파손 및 도보위험,"인도도 없는 도로에서 아이들과 주민들이 도보로 이동해야하는곳에 주변 개인공사차량들로 인해 위험한 상황입니다. 도로도 파손되고 하루에 수백대씩 이동 하면서 먼지도 엄청 생기고 생활에 엄청난 피해와 위험을 주고 있습니다.

차량들의 이동을 다른 방향으로 우회하도록 해주시기를 바라며 차선책으로 인도를 만들어 주시고 공사를 진행해 주시기를 바랍니다.",2021-10-09,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2110-0387539)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은「추자리 51-1번지 일원 보도설치 및 중차량 우회통행 관련」에 관한 것으로 판단(또는 이해)되며
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.

【보도설치 관련】
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있습니다.
나. 건의하여 주신 대상지의 보도 미설치 구간에 대하여 시 재정여건(예산확보 가능 여부)에 따른 관내 보도설치사업 우선순위 등을 종합적으로 검토하여야 하는 사항임에 따라 단기간 내 어려움이 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
다. 향후 우리시 보행환경 개선사업 예산을 감안하여 연간계획을 수립할 예정으로써 차후 사업대상지 선정시 건의하여 주신 대상지에 대하여 보다 유념하여 안전하고 편리한 보행환경을 조성하도록 지속 노력하겠습니다.

【중차량 우회통행 관련】
가. 민원지 인근은 현재 고산지구 도시개발사업 및 세종~포천 고속도로 건설 등 공사로 인하여 중차량 통행이 많을 것으로 판단되나,
나. 불특정 다수의 차량이 이용할 수 있도록 설치된 도로를 특정 중차량이 이용하지 못하도록 우회통행 시키는 방안은 민원발생 및 법적 다툼의 소지가 있어 본 사안에 대해서는 시행이 불가할 것으로 판단됩니다.

4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환 주무관(☏031-760-4496)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-10-18,도로관리과
초월 신도로(성남 방향) 진입 관련 가드레일 설치요청,"초월쪽에 위치해 있는 아파트에 살고 있는 시민입니다.
성남 방향으로 난 신도로에는 늘 차들이 가득합니다. 그래서 사고난 것도 많이 목격했습니다.
커브를 돌아 신도로로 바로 연결되는 구조인데 2차선에서 가드레일이 없으면 차가 칼치기로 들어오는 경우가 다반사입니다.
얼마 전에 주황색 차선 규제봉을 몇번 설치해주신걸 봤는데 보통 트럭이 많이 다니다보니 무시하고 바퀴로 밟아 넘어트려 얼마 가지
못하는 것 같아요. 규제봉보다 더 강력한 것을 설치 부탁드리며 이에 대해 시청에서 알고 계시는지도 궁금합니다.
제가 찍은 사진과 네이버 지도에서 찾은 위치 첨부합니다.",2021-10-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2110-0355326)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""쌍동리 253-150번지 일원 시선유도봉 보수 및 방호울타리 설치""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 구간 안전시설물(방호울타리, 무단횡단 금지시설 등)의 설치를 검토하였으나, 강성 구조물로 변경 설치 시 측방여유폭의 확보가 어려워 시설물의 설치로 인한 사고의 증가 가능성이 있고, 사고 발생 시 시설물 전도로 인한 2차사고의 위험이 존재하므로 현재상태로 존치될 수 밖에 없음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.
나. 다만, 기존 설치된 시선유도봉에 대하여는 현장 점검 후 2021.10.05.일 보수 조치 완료하였음을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2021-10-20,도로관리과
폭설로 경사도 높은 공공도로 열선 매설시 지원문의,"안녕하세요. 광주시 오포읍 신현리로 이사 온 주문입니다. 이곳 경사가 높고 폭설 시 제설이 어렵고 비용이 만만치 않아서 입주민들과 협의하에 통행로에 열선 매설을 고려 중입니다. 서울시 성북구도 이런 상황이 마찬가지인데 지자체에서 실험적으로 열선을 매설해서 상당히 높은 만족도 보였다고 알고 있는데요. 많은 분들이 사용하는 공공 도로인 만큼 지자체에서 어느 정도 지원이 가능한 것인지 문의드립니다.
기사 내용 참고 바랍니다. https://www.google.co.kr/amp/s/kr-mb.theepochtimes.com/%25ED%258F%25AD%25EC%2584%25A4-%25EB%2582%25B4%25EB%25A6%25AC%25EC%259E%2590-%25EB%2593%259C%25EB%2594%2594%25EC%2596%25B4-%25EC%25A7%2584%25EA%25B0%2580%25EB%25A5%25BC-%25EB%25B0%259C%25ED%259C%2598%25ED%2595%259C-%25EC%2584%259C%25EC%259A%25B8-%25EC%2584%25B1%25EB%25B6%2581%25EA%25B5%25AC%25EC%259D%2598-%25EB%258F%2584_560105.html/amp",2021-10-07,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2110-0310668)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “겨울철 폭설에 대비하고자 도로에 열선공사를 할 경우 공사비 지원 가능 여부”에 관한 것으로 이해됩니다.

3. 민원사항에 대한 검토 의견은 다음과 같습니다.
가. 겨울철 폭설을 대비하고자 마을 주민들이 도로에 열선 매립 공사를 진행함에 따라 발생하는 공사비에 대하여 현재 지원을 해드리는 제도가 없음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 오포읍행정복지센터 안전도시과 개발팀 이두형 주무관(031-760-8734)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-10-13,오포읍
징검다리 점검,"안녕하세요.
저는 용수리에 살고있는 주민입니다.
경충대로1098번길 34 과 경기 광주시 초월읍 용수리 254-2 를 이어주는 징검다리를 저 외에도 인근 주민들이 사용하는데 겨울에는 풀들이 시들고 물이 낮아져 그래도 다닐만 했는데 그 계절이 지나면 출입구쪽은 풀이 무성해져 가지 못하고 계단은 위험하게 생겨 미끄러지기 쉽습니다..
그런데 하천 공사후 수위가 높아져 물이 다리를 덮치고 그 위에 미끄러운 이끼가 자라 위험합니다..
어느정도 보수를 고려해주실수 없을까요?..",2021-10-05,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2110-0220180)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""쌍동리 268-3번지 일원(곤지암천) 징검다리 정비 요청""에 관한 것으로 이해(또는 판단) 됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. “쌍동리 268-3번지 일원(곤지암천) 징검다리 정비 요청” 건에 대하여 우선 징검다리 이용에 불편을 드린 점 죄송하다는 말씀을 드리며, 현장 확인 결과 해당 징검다리 구간 중 상습 침수 구간이 있어 보수가 필요할 것으로 판단되며 2022년 하천시설물 보수공사(연간단가) 추진 시 조치 예정임을 알려드립니다. 아울러 징검다리 상의 무성한 잡초는 빠른 시일 내 예초 작업 예정이오니 이 점 널리 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 유성희 주무관(☏031-760-2375)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-10-15,건설과
