제목,내용,작성일자,답변,답변일자,담당부서
자동차 번호판 불량 대응 문제,"신형번호판 불량건으로 031-760-2296 이 번호로 전화 했으나 전화도 겨우받고 전화받은 사람은 일 하기 싫은티 팍팍 내던데
이럴려면 뭐하러 그 자리에 앉아서 민원인 대응 하고 있습니까?
철밥그릇이라 그런가 일도 겁나 대충 하는거 같은데
번호판 불량이라니까 번호판 돈내고 새로 교체하시게요? 이런 소리 하고 있는데
이게 번호판 등록 관리 하는 사람이 할 말인가 싶은데 불친절은 덤입니다.
겨우 말 통하니 제작사로 가서 알아보시라 하고 전화번호 알려준곳에 전화 하니까 여기가 아니라 다른 제작사 전화하시라 하고

말도 안통해 안내도 제대로 못해 잘 모르면 알아보고 확실하게 알려주던가
전화만 뺑뺑돌리고 아주 환장하겠네요
안그래도 번호판 불량으로 제가 제 시간 써가면서 왔다갔다 하는것도 열받아죽겠는데 안내라도 좀 잘 합시다
어깨위로 달고 있는건 장식인가",2022-01-17,"1. 안녕하십니까? 귀하의 가정에 건강과 행운이 가득하길 기원하며, 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2201-0506213)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원은 민원업무 담당 공무원의 불친절을 신고하신 사항으로 이해됩니다.

3. 해당 사안에 대하여 담당자와 심층 면담을 진행하였고 같은 사안이 재발하지 않도록 민원 응대 교육 및 친절 교육을 실시하였음을 알려드립니다. 향후 같은 일로 불편을 겪으시지 않도록 직원 관리에 철저를 기하겠습니다.

4. 답변에 대한 추가 설명이 필요한 경우 광주시 차량등록사업소 박기원 주무관(☎031-760-5982)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-01-19,차량등록사업소
보행자도로 표면 보수요청건,"안녕하세요? 고생 많으십니다.

태전동 힐스테이트 9단지(현 태전중학교 공사부지 인근) 부터 한아람초 옆 보행자도로까지 표면 파손이 너무 심해 안전에 위협을 줄 정도여서 보수 요청 드립니다.

제 기억으로는 한번 보수가 됐던걸로 기억하는데 그 보수됐던부분만 다시 재 파손이 생겼고, 갈라진부분도 상당히 많습니다.
파편도 많이 굴러다니고, 움푹 패여서 자전거,유모차,도보 모두 상당히 위험한 상황입니다.

한아람초 쪽은 심지어 스쿨존이기도 한데 스쿨존의 보행자도로가 왜 계속 보수가 안되고 방치되고있는지 모르겠습니다.
현장에 나와보실 수 있으실지 모르겠지만 와서 보시면 어중이떠중이 땜빵식의 보수가 아니라 전체적인 보수가 필요해보입니다. 땜빵만 계속 다시 까집니다.

보수시기가 언제쯤 가능할지 답변시에 함께알려주시면 감사하겠습니다.

명확한 위치와 작년에 산책시에 찍어둔 현장 사진 한장을 같이 첨부합니다.",2022-01-14,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2201-0422087)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「태전동 힐스테이트 주변 보행자전용도로 전면 재포장 요청」에 관한 것으로 이해(판단)되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 귀하의 민원지 보행자전용도로 전면 재포장과 관련하여 금년도 사업 추진을 위해 예산을 확보하였으며, 현재 실시설계 용역을 발주한 상태임을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석 주무관(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-02-07,도로관리과
공사소음,"지금 벌써 집바로 뒤에 한달이 넘었는데 포크레인같은 기계로 계속 바위를 깍고 있는데 도대체 병원옆에 살고 있고 근무도 교대근무라낮에 자야하는데도 불구하고 아침 8시부터 지속적으로 바위를 깨는소리에 정신적 스트레스가 너무 심합니다
며칠째 잠을 못 자서 지금 출근해도 몸이 안좋고 머리도 아프고 도대체 언제까지 주변에 피해를 주는 행동을 계속 듣고만 있어야되는지
계속 잠을 잘수없고 예민해지는 소음을 무작정 옆에 있다는 이유만으로 참고 있어야하는건가요
해결 좀 부탁드립니다",2022-01-14,"1. 귀하의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2201-0421198 & 1AA-2201-0421872) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “초월읍 지월리 562-3 번지 공사장의 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 현장을 방문하여 관계자에게 민원사항을 전달하였으며, 소음을 저감시키기 위한 대책을 조속히 마련하고, 작업 시에는 소음관리에 철저를 기하도록 행정지도 하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 김혜진주무관(☎031-760-5635)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-01-19,환경정책과
퇴촌 청소년수련관 신축불편신고,"1) 건물벽이 갈라지고 문틈이 벌어지고 욕실 타일벽이 무너지는 현상이 나타나기 시작함
2) 햇볕이 전혀들지 않아 빨래가 이틀이 지나도 마르지 않고 낮에도 실내등을 켜지 않으면 생활이 불편함.
3) 뒤 텃밭을 가꾸고 있는데 지난해 4월부터 햇볕이 들지 않아 수확도 어렵고 무우.감자등을 수확했었는데 지난해에는 전혀 수확이 없었슴
4) 공사 시작하면서 광주시 건축과와 공사시행사는 일년 가까이 소음과 공해로 불편을 주면서도
어떠한 양해나 설명한번도 없었고 건축과에 민원도 했고 민원과에 민원도 넣고 했지만 딱 한번 공사현장담당자께서 아무런 해결도없는 전화한통화 왔고 광주시와 의논하여 연락을 주신다더니 무소식이고 이후 제가 전화를 드렸는데 다음날 연락 주시겠다는문자만 보내고 또 무소식~ 이런식으로 주민의 민원을 무시하는 광주시와 시행사에 심히 유감입니다. 한번더 기다려보겠습니다
빠른시일내에 답변 없을시 방송국 신문고. 청뫄대 국민청원. 각종언론사의 도움을 청하겠습니다.
답변바랍니다.",2022-01-12,"1. 귀 가정에 건강과 행복이 가득하시길 기원합니다.
2. 귀하께서 「퇴촌 청소년문화센터 건립사업」과 관련하여 국민신문고로 제기하신 민원사항에 대하여 다음과 같이 회신합니다.

□ 민원내용(요지)
- 퇴촌 청소년문화센터 건립공사 진행으로 인해 일조 부족, 텃밭 농작물 피해, 건물 균열 등 피해 발생

□ 회신내용
【회계과】
- 먼저 퇴촌 청소년문화센터 건립공사로 인해 불편을 끼쳐드린 점에 대해 사과의 말씀을 드립니다.
- 본 사업은 관계법령에 따른 각종 기준을 충족하고 건축허가를 득하여 진행 중인 사업으로서, 텃밭에 인접하여 설치된 펜스는 금년 3월경 해체할 계획이며, 주변 영향에 대한 계측 결과도 관리기준(안전범위)에 충족됨을 알려드립니다.
- 모쪼록 본 사업이 해당 지역의 청소년과 지역주민이 활용 가능한 시설의 확충을 통해 지역발전에 기여하고자 추진하는 공공사업임을 감안하여 적극 협조하여 주시길 부탁드리며, 기타 궁금하신 사항에 대하여는 광주시청 회계과 공공시설팀(031-760-2206)으로 문의주시면 자세히 안내해 드리겠습니다. 감사합니다.
",2022-01-13,회계과
하수도 원인자부담금 현실화를 요청합니다.,"현재 광주시의 하수도 원인자부담금은 3,333,000원/ 세제곱미터(1ton) 로 전국 최고 수준이 아니라 그냥 전국 최고입니다.

지역 발전을 가로막고 있는 이 원인자부담금의 책정 기준이 무엇인지 궁금합니다.

팔당 상수원 보호구역이 걸쳐있다는 이유를 들 수도 있겠습니다만,

그렇다면 팔당 상수원 보호구역 지정으로 인해 그리고 팔당댐으로 인해 최대의 수혜를 보고 있는 사람들이 광주시민일까요?

그렇지 않습니다.

최대 수혜자는 서울시민들입니다.

그렇다면 서울의 하수도 원인자 부담금은 얼마일까요?

원단위까지 정확하진 않지만(서울의 구별로 다른 것으로 알고 있음) 대략 70~80만원/ton 으로 알고 있습니다.

그런데 광주시에서 영업을 하는 사업자들은 그것의 4배 혹은 그 이상을 부담해서 내고 있는 실정입니다.

그렇다면 서울시만 그렇게 비정상적으로 저렴한 원인자부담금을 내느냐? 그것은 또 아닙니다. 대전시를 비롯한 다른 도시들도 그와 유사한 지역들이 많습니다.

조억동시장일 때부터 원인자부담금을 현실화하자는 목소리가 나왔는데요, 관련 기사 링크 첨부합니다.
http://www.kyeonggi.com/news/articleView.html?idxno=689874

광주시는, 원인자부담금이 높기로 악명높은 제주도보다도 더 높은 원인자부담금을 부과하고 있습니다.

제주도는 환경보전을 통해 제주지역주민들의 삶의 질을 높이기 위해서 그렇게 하고 있다지만

광주시는 그렇지 않은 것 같습니다.

조속히 원인자부담금이 현실화되어서 광주 주변지역(성남, 용인, 수원) 과 같은 수준의 지역 균형발전이 이뤄졌으면 하는 바램입니다.",2022-01-09,"1. 귀하께서 광주시 하수도 행정에 많은 관심을 가져주시고, 소중한 의견을 남겨주신 점 깊이 감사드립니다.
2. 귀하께서 국민신문고에 제기하신 민원사항에 대하여 다음과 같이 답변드리겠습니다.
가. 민원사항 : 현재 광주시의 하수도 원인자부담금은 3,333,000원/㎥으로 전국 최고 수준으로 높은 실정으로 하수도 원인자부담금의 책정기준 문의와 광주시 하수도 원인자부담금 현실화를 요청
나. 답변사항 : 하수도 원인자부담금은 「하수도법」 제61조 규정에 의거 원인자책임의 원칙에 따라 개별건축물의 신ㆍ증축, 용도변경과 택지개발 등과 같은 타행위 및 타공사 등에 따라 발생되는 일정량 이상의 하수를 이송하고 처리하는데 필요한 비용의 일부 또는 전부를 부담시키는 것 등을 규정한 사항으로,

광주시 하수도 원인자부담금은 「광주시 하수도 사용 조례」 제 21조부터 제23조 규정에 의거 부과되며, 단위단가의 산정기준은 아래 표와 같이 같은 조례 별표 5의 산정방식에 따라 산정하는 사항임을 안내드립니다.

아울러 광주시 하수도원인자부담금은 2016년 3,314,000원/㎥ 동결 이후 2021년에 그간 사업비와 증가한 시설용량을 고려하여 3,333,000원/㎥으로 19,000원 인상하여 고시한 단가가 적용되는 사항이며, 높은 하수도 원인자부담금의 현실화 요청에 대하여는 귀하께서도 아시는 바와 같이 우리시의 경우 대규모가 아닌 소규모 하수처리시설 및 관로 등의 설치 등에 소요되는 비용이 높은 실정으로 단기간의 현실화는 어려운 실정이며, 중장기에 걸쳐 종합적으로 검토할 사항임을 알려드립니다.










〔별표 5〕〈개정 2017ㆍ5ㆍ10〉

원인자부담금 단위단가산정방식(제21조제1항 및 제23조제2항)


○ 세제곱미터 당 원인자부담금
=
▹ α =

▹ n : 공공하수도 설치 준공 이후의 경과연수α

※ 공공하수처리시설〔공공하수처리시설 계획에 포함하여 설치한 차집관로(간선관로)를 포함한다.〕총사업비는 부지매입비, 설계비, 감리비, 시공비등 총 소요된 금액으로 한다.
※ 공공 하수처리시설의 사업비 및 시설용량을 합산하여 원인자부담금 단위단가를 산정하는 것을 원칙으로 한다. 다만, 공공하수처리시설을 신설하는 타행위 사업의 경우 당해 신설하는 공공하수처리시설의 사업비 및 시설용량에 대해 원인자부담금 단위단가를 산정한다.



3. 귀하께서 제기하신 민원에 만족스러운 답변이 되셨기를 바라며, 상기 사항에 대하여 더 궁금하신 점이 있으시면 상하수도사업소 하수과 하수기획팀(☎031-760-2964)으로 문의하여 주시면 자세히 안내해 드리겠습니다. 끝,
",2022-01-18,하수과
노점상 불법 운영 철거 요청,"안녕하세요.

수고가 많으십니다.

면사무소 뒤 농수산물 판매장이라 되어있지만

그곳에서 노점으로 여러번 이외의 상품을 파는 것을 목격하였습니다.

폐기물 카펫트, 철제, 등 외부에도 있고 하우스 안에도 쌓여있는것으로 보입니다.

농수산물 판매장이 아닌 흡사 고물상 같이 보입니다.

해당 건을 확인 부탁드리며, 신속하게 처리 부탁드립니다.

*위치 : 남한산성 입구 , 면사무도 뒤편 농수산물판매장 및 정류장 근처 카펫트 자재",2022-01-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2201-0228177)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용
- 남한산성면 광지원리 105-1번지 일원 개발제한구역 등 위법사항 행정절차 요청

○ 회신내용
- 상기 필지 일원 현장 확인 결과, 개발제한구역 내 위법사항(물건 적치 등)을 확인한 바, 현장에서 행위자에게 계도 안내하였으나 원상회복 미이행 시 약칭「개발제한구역법」 및 「개발제한구역내 불법행위의 예방과 단속에 관한 규정」에 따라 행정절차(처분사전통지 등)를 진행할 예정임을 알려드리며
- 또한, 상기 필지는 “전”으로 위법사항에 대하여 「농지법」에 따라 위 내용과 별개로 행정절차(처분사전통지 등) 진행할 예정임을 알려드립니다.

2. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 남한산성면 산업팀(☎031-760-4576, 4987)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-01-13,남한산성면
출근시간 버스 증차,"버스가 40분 배차간격이면 출근하는사람들은
1시간 일찍 출근을 하거나 지각입니다
최소 20분배차는 되어야 제대로 출근이 가능하단거죠
3번째 민원 올리고있는데도 버스 배차는 그대로고
광주시청에서는 이 글에 답변 다는것말고는
할수있는게 없는건가요??
단 한번도 배차간격이 40분 이하로 떨어진적이없네요
광주시청 시정 담당자분들 답글만 달지말고
버스증차를하던 민원여부에대한 개선이나 최소한의 노력이라도 보여주셔야 이해를하던지 말던지 하는거 아닙니까
처음부터 40분이었던것도아니고 코로나도 슬슬 줄어드는데 왜 버스가 같이 줄어듭니까? 확진자 줄어드니까 다시 뭉쳐놔서 다시 걸리라고 나라에서 부추기고있는기분입니디
환경위해서 대중교통타라고 하질말던지 배차가이러니까 다 차타고다니는거랑 뭐가다른지 모르겠네요
어쨌든 답글만 달고 대충 끝내지말고 제대로 해결좀 했으면 좋겠네요.",2022-01-06,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2201-0151140)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- 시내버스 배차간격 개선(단축) 요구
○ 회신내용
- 대중교통 이용에 불편을 드린 점 사과 드립니다.
- 배차간격 지연에 따른 이용불편을 해소하고자 운송업체 측과 증차 방안을 협의하고 있으나, 2년에 걸쳐 계속되고 있는 코로나19로 인해 업체에서는 운송수지 누적 적자가 한계에 달해 증차에 대해 난색을 표하고 있어 협의가 다소 지연되고 있는 실정입니다.
- 32번 노선의 경우 노선단축 협의 등 배차간격 개선을 위해 적극 노력하겠습니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-01-13,대중교통과
사업장 출입문앞 쓰레기 투기 금지 및 제대로 된 쓰레기 하치장을 마련해주세요,"경기 광주시 도척면 도척윗로 325에 사업장을 임대하여 사용하고 있습니다.

사업장 출입문앞에 쓰레기를 버려두고 가는 주민들 및 주변 공장들 때문에 힘들어요

출입구쪽에 버려두고 가서 매번갈때마다 치우고 들어가는데 힘들어요

사진을 첨부하여 보냅니다.

광주시청 자원순환과에도 몇번 민원을 넣었으나 달라지는게 없네요

당장 제대로된 쓰레기 하치장 마련이 힘들면 카메라 설치 및 경고 현수막이라도 설치해주세요",2022-01-05,"□ 민원내용 : 야적장 문 앞 쓰레기 적치 해결 요청
□ 답변내용
1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2201-0130030)에 대한 사항을 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “야적장 문 앞 쓰레기 적치 해결 요청”에 관한 것으로 판단됩니다.
3. 귀하의 민원에 대한 답변은 다음과 같습니다.
- 현장 확인 결과 귀하의 사업장 야적장 문 주변에 있는 쓰레기 배출지에 쓰레기를 배출하는 과정에서 야적장 문 앞까지 쓰레기를 배출한 것으로 판단됩니다.
- 쓰레기를 올바른 위치에 배출 할 수 있도록 안내 현수막 부착 하였으며, 마을방송을 통해 쓰레기 배출에 대한 홍보 실시 예정입니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 대한 추가설명이 필요한 경우 도척면 총무팀 이연옥 주무관(☎760-4738)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-01-12,도척면
경안동 우체국 뒤 먹자골목 단속,불법주정차들 때매 양방향 소통 안되서 꽉막혓는데 단속 안합니까? 막히는날 예상되면 제발 일좀 하십쇼,2021-12-31,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 경안동 우체국 먹자골목 뒤 부근 주정차 차량으로 인한 생활
불편신고 사항으로 사료됩니다.
3. 귀하의 민원내용을 참고하여 도로교통법 제32조에 따라 주정차금지구역에 대해
단속반을 순회 순찰토록 하여 개선될 수 있도록 조치하겠습니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-01-10,교통행정과
연기 냄새 해결해주세요,"경기 광주시 초월읍 무갑길 12 웜클라우드
경기도 광주시 초월읍 무갑길 34-14 동우농산

두곳중 어느 곳인지 모르겠지만..
아침 7시-8시, 이르면 6-7시 사이에 이곳에서 발생하는 냄새와 배출되는 연기로 불편합니다
이를 제거 하여 쾌적한 환경을 조성할 수 있도록 조치가 이루어지면 좋겠습니다",2021-12-31,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2112-0980441) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “초월읍 무갑리 617-3 사업장으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 해당 사업장의 커피 볶는 냄새 및 연기는 별도의 규제 대상이 아님을 알려드립니다.

나. 다만, 민원 사항임을 감안하여 현장 관계자에게 연기 및 냄새를 저감시킬 수 있는 대책을 마련하도록 권고하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 환경정책과 생활환경팀 김혜진주무관(☎031-760-5635)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-01-07,환경정책과
전기차 충전기 보급해 주세요.,"아파트나 시내는 좀 괜찮은데... 읍으로 들어가면
빌라나 일반주택은 관공서나 공용주차장이외는 충전하기 힘들어요.
각 마을마다 마을회관이나 노인정같이곳 주차장에 전기차 충전기 보급해 주시고 더 나가 많은곳에 설치해주셨으면 합니다.
정부에선 계속 전기차 보급만 신경쓰는데 충전 인프라가 너무 적어요.
전기차 충전기 주차부스에 일반차가 주차해서 충전 못하는경우와 고장나고 관리안되서 충전기도 대반사..
충전인프라 늘려주시고 전기차 보조금도 늘려주셨으면 합니다.",2021-12-29,"- 귀하의 가정에 행복이 가득하시길 기원합니다.
- 귀하의 민원내용은 “전기자동차 충전기 보급”에 관한 것으로 판단됩니다.
- 귀하의 민원사항에 대하여 검토한 결과는 다음과 같습니다.
· 전기자동차 충전시설 보급 확대를 위해 광주시에서는 연말연시에 진행되는 관련기관(환경부, 한전) 수요조사 시 제출하고 있음을 알려드립니다.
- 기타 궁금하신 사항이 있으신 경우 경기도 광주시 환경정책과 고예진 주무관(760-2739)으로 문의하여 주시기 바랍니다.

",2021-12-30,환경정책과
광주시 홈페이지에 2022년 주요업무계획 업데이트 부탁드립니다.,"안녕하세요
광주시 홈페이지상 정보공개란에 2022년도 주요업무계획 업데이트 해주세요
광주시 전반적인 시정이 궁금합니다
감사합니다",2021-12-28,"1. 항상 광주시 행정에 관심을 가져 주셔서 감사드립니다.

2. 귀하께서 요청하신 ""2022년도 주요업무계획 업데이트 건""은 내년 1월 3일 광주시
홈페이지 정보공개란에 2022년도 주요업무계획을 게재할 예정임을 안내해 드립니다.

3. 기타 자세한 사항은 기획예산담당관(기획팀 760-2704)으로 문의해 주시기 바랍니다.
감사합니다.


붙임 민원신청서 1부. 끝.
",2021-12-28,기획예산담당관
광주역태전경남아너스빌 굴다리 개선 건,"안녕하세요
내년 3월 입주 예정인 광주역태전경남아너스빌 입주예정자입니다.
현재 45번 국도 아래, 태봉로 13번길과 장지7길이 만나는 굴다리가 아파트 앞에 있습니다.
해당 굴다리는 왕복이 안되는 1차로로 되어있고, 사람이 다닐 수 있는 인도초자 없는 상황입니다.
내년 아파트가 입주하게되면 많은 세대수의 입주민들이 이 굴다리를 이용할 예정인데요.
해당 굴다리를 이용하는 사람들이 많이 증가될 것은 누구라도 예상 가능합니다.
굴다리 개선에 대한 계획이 있으신지 문의드리며, 노고에 진심으로 감사드립니다. 새해 복 많이 받으시고, 잘 부탁드립니다.",2021-12-27,"1. 안녕하십니까? 귀하께서 신청하신 민원(1AA-2112-0858661)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “태전경남아너스빌 주변(장지동 318-3번지 일원) 굴다리 확장 등 개선요청”에 관한 것으로 판단되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
4. 귀하의 민원지 굴다리 확장과 관련하여 현재 우리시 도시계획과, 도시개발과에서 태전2지구 시공사와 공사 관련 협의 및 지구단위계획 변경 등 관련사항을 검토 중에 있으며,
4. 우리과에서는 태전2지구 도시관리계획 결정(변경) 및 주택건설사업계획 업무협의 시 교통량 분산을 감안하여 귀하의 민원지 굴다리 확장이 적극 반영될 수 있도록 관련부서에(도시계획과, 도시개발과, 주택정책과) 건의한 바 있음을 알려드립니다.
5. 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 한기석(☏031-760-2164)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-01-03,도로관리과
요즘도 이렇게 불친절한 공무원이 있다니 어이가 없네요.,"제가 평소에는 경안동 행정복지센터를 이용하는데, 오늘은 부근에 갈 일이 있어 탄벌동
행정복지센터를 이용하게 됐습니다. 자동차매도용 인감을 발급하는데, ''매수자 알아가지고 오셨어요?''하고 담당자가 묻길래,
''예'' 하니, 못 알아들었는지 다시 묻더군요. 그런데 그 다시 묻는 음성이 커지며 짜증이 섞여 있길래 ''알아가지고 왔어요.'' 대답하고 다소 불쾌했지만 넘어갔습니다. 인감증명서 발급 후 매수자 인적사항을 확인하라길래 확인 후 다 된 건지 물으니, ""인감 가져가시면 돼요.'' 하고 눈도 안 마주치고 말하더군요.
관공서를 나온 후 다음 행선지로 10분쯤 걸어가는 길에 불현듯 신분증을 돌려받지 못한 걸 알게 되어 담당자에게 전화를 걸었습니다.

정말 이해가 가지 않는 부분은 지금부터입다. 사람이 실수도 할 수 있고, 인감증명서 발급 과정에서 친절한 분이었으면 사과를 했어도 제가 도리어 괜찮으니 신경쓰지 마시라 했을 겁니다. 그런데 담당자가 저에게신분증을 돌려준 걸 제가 놓고 왔던 것도 아니고, 담당자인 본인 책상에 신분증을 놔두고 돌려주지 않아서 추운 날씨에 민원인이 다시 돌아갈 상황인데, 제대로 된 사과도 없더군요. 저는 신분증 돌려준다고 제 이름을부르는 소리도 못 들었으며, 진짜 돌려줄 생각이면 천천히 걸어가는 저를 따라 나왔겠죠.

제가 불쾌한 기분을 억누리고 신분증을 찾으러 가니, 아무리 전화 통화 중이라도 박수현씨는 눈도 마주치지 않고 사과 한마디 없이 신분증만 쑥 내밀더군요.

어이가 없어 잠깐 쳐다보고 서 있는데도 끝끝내 고개 한번을 안 드는 상황에 정말 말문이 막히고 더는 이 상황에 대화할 마음도 안들더군요.

사람이 실수로 발을 밟아도 사과를 하는 세상에 본인이 민원인에게 불편을 초래했는데도 어찌 박수현씨는 이리 당당할 수가 있나요?
경안동 행정복지센테 공무원 분들은 더 바빠도 친절하신데, 미꾸라지 한 마리가 물을흐려놓는다는 말이 이런 상황이다 싶더군요.

다시는 광주시민들이 이런 불쾌한 행동으로 마음이 상하지 않게 민원응대 요령 및 친절교육에 주의를 기울여 주시기 바랍니다.",2021-12-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2112-0855816)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '민원 응대 관련 건의'에 관한 사항으로 민원응대 과정에서 불편을 드린 점 사과드리며, 향후 동일한 사례가 발생하지 않도록 주의 조치 하였음을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 탄벌동행정복지센터 총무팀 백유미 주무관 (☏ 031-760-4518)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-31,탄벌동
선별검삼소,"최강한파로 한시간가량 시민체육관에서 설문조사서 배부받고 기다렸습니다. 12시쯤 도착 일요일이라
1시까지 마감한다 하더군요. 문제는 한시 마감이면
설문지를 배부하지 마시던가 구두상으로 한시마감입니다 줄서도 못받을수 있어요 하는겁니다 제뒤로 30-40명정도 대기중이었습니다 추위에 떨고있는시민도 있는데 30분정도만 더 봉사하면되는데 1시05분에 마감하는겁니다 어떤분은 내일출근해야되니 한번봐주세요 사정을해도 대꾸도 안하더라구요 시민들생각도 안하시고 본인들 퇴근시간만 생각한 행동으로 보여집니다 물론 이해도갑니다 시민들 불만없이 행정을 해주셨으면 좋겠습니다 이렇게 행정을하니 시민들이 불만이 쌓이는겁니다 잘 좀합시다",2021-12-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2112-0831688)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 임시선별검사소 운영시간 종료 전 방문자에 대한 접수마감에 대한 사항을 제기하여 주신 것으로 이해됩니다.

3. 최근 들어 코로나 검사를 받고자 하는 시민들이 짧은 시간 내 대폭 증가함에 따라 임시선별검사소의 운영시간 전에 방문하신 시민들이 검사를 받지 못한 사례가 발생하여 불편을 드려 죄송합니다. 우리 시는 PCR검사가 외부 의료기관에 위탁되어 운영되고 있으며, 검체는 하루에 2회 이상 정해진 시간에 위탁기관에 발송이 되어야만 익일 오전까지 검사결과를 회신받을 수 있기 때문에 검사자가 많을 경우 검체가 발송되지 못해 폐기되지 않도록 접수를 조기 마감하게 되는 부득이한 경우가 발생되고 있습니다. 우리 시는 이로 인한 시민들의 불편을 해소하고자 지난 12월 29일부터 곤지암권역에 임시선별검사소를 추가 설치하여 운영을 시작한 바 있습니다. 앞으로도 증가하고 있는 PCR검사량에 대해 유동적이고 신속하게 대응할 수 있도록 시스템 개선 등에 최선을 다하겠습니다.

4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 광주시보건소 보건행정과 민원진료팀 김진희(☎031-760-2353)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다.

",2021-12-31,보건행정과
