제목,내용,작성일자,답변,답변일자,담당부서
"국유지 하천부지인 개발제한구역,상수원보호구역내 건설화물차량,중장비 주차장사용 을 경기도 광주시에서 허가를 해주신것인지요?","경기도 광주시 퇴촌면 관음리 813-2

국유지 하천부지인 개발제한구역,상수원보호구역내 건설화물차량,중장비 주차장사용 을 경기도 광주시에서 허가를 해주신것인지요?

밭이였던곳을 밤에만 야금 야금 포크레인으로 평탄화 작업을 하고[불법형질변경], 커다란 사무실컨테이너 2동과 화장실 을 가져다두고, 덤프트럭과 굴삭기 등 건설 화물차량과 중장비 주차장으로 사용을 하고 있네요....

현장확인 부탁드립니다.",2021-11-25,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원드립니다.

2. 귀하께서 말씀하신 가설건축물은 광주시 하수과에서 위수탁 계약을 체결하고 한국환경공단에서 발주한 경안외7개소 하수처리구역 관로공사를 위한 현장 사무실로 확인되었습니다.

3. 현재 관련 허가 협의를 진행하고 있는 상황으로써 빠른 협의진행 및 완료를 촉구하고 관련법 위반사항이 발생하지 않도록 적극 계도토록 하겠습니다.

4. 이와 관련 추가 문의사항이 있으실 경우 퇴촌면 황태선 주무관(031-760-4968)으로 연락주시면 성심껏 답변토록 하겠습니다. 아울러 공사에 관련 세부적인 일정 및 문의는 한국환경공단(031-8027-2537)로 전화주시면 감사하겠습니다. 끝.
",2021-12-01,퇴촌면
길거리 페인트작업시 주차되어있는차량에 연락을 주셔야하는거 아닌가요?,15시30분쯤 나갈일있어서 차량에 가보니 앞에 다 막아놓고 작업을 하고있네요.. 나가지도 못하게 해놓고 오전에 세차다해놨는데 페인트 분진가루는 다묻어있고.. 기본적으로 연락은하고 작업을 하셔야하는거 아닙니까? 나가지도 못하고 차는 다 더러워지고 누가 책임질겁니까?,2021-11-25,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.
2. 귀하의 민원내용은 경안동 254번지 일원 '경안누리길 조성사업' 공사 중 미끄럼방지포장 작업관련 현장관리(공사일정 안내 등) 미흡에 따른 불편사항에 대한 내용으로 판단되며, 검토한 의견은 다음과 같습니다.
가. 귀하께서 요청하신 공사 일정 안내 미흡 및 공사 중 분진으로 인한 차량 오염 등의 내용은 시공업체에 통보하여 조치예정임을 알려드리며, 향후 동일한 사례가 발생하지 않도록 철저한 현장관리를 통하여 주민 불편사항 최소화 및 조속한 시일 내 공사가 마무리 되도록 하겠습니다.
나. 아울러, 현장관리 미흡으로 인하여 불편을 드려 진심으로 사과의 말씀을 드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가로 궁금하신 사항은 광주시청 도시재생과 도시재생사업팀 유호정 주무관(031-760-8687)으로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2021-12-03,도시재생과
밤에 탄 냄새가 너무많이납니다.,"안녕하세요
초월에 거주 중인 주민입니다.
다름이 아니라 주변에서 무엇을 태우는것도 없는데 밤만 되면 탄 내가 온 동네를 진동합니다.
아마 초월 사시는분들은 다 공감하실 것 같은데
무슨 탄 내가 너무 많이나서 문을 열어둘 수가 없습니다
조금만 열어둬서 집안에 탄 내로 가득합니다.
누가 불법으로 소각을 하던지 아니면 정화하지 않은 공기를 내보내는지는 모르겠지만 아무리바도 불법인것 같고
주민들 건강도 우려되는데 시에서는 아무런 확인 및 조치를 안하는 것 같습니다.
이유를 찾아주고 대응도 좀 해주세요..
이러다가 폐병걸려 죽겠습니다.",2021-11-25,"안녕하십니까?
귀하께서 국민신문고에 신청하신(신청번호 1AA-2111-0801922)에 대한 검토결과를 다음과 같이 알려드립니다.
제보하신 현장은 초월읍 경충대로 1009-26 일원에서 발생하는 “타는 냄새”에 대한 내용으로 확인됩니다.
자원순환과에서는 ‘21.11.29.(월) 거주지 주변 불법 소각행위에 대한 점검을 실시하였으나 폐기물불법소각 행위로 의심할 만한 현장을 발견하지 못하였습니다.
초월읍 쌍동리 일원은 도농복합 지역으로 간혹 단독주택 등에서 일몰전·후 생활폐기물 불법행위 등이 발생하고 있는 실정으로 향후 귀하 거주지 인근에 대한 불시점검 등을 실시할 예정임을 알려드립니다.
귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 자원순환과 주무관 심재왕(☏031-760-4672)로 연락주시기 바랍니다.
",2021-11-29,자원순환과
가로등 점등 확인하여 조치 바랍니다.,"경기도 광주시 초월읍 쌍동리 392번지에 소재한 동광모닝스카이아파트 주민들의 민원이 있어 요청 드립니다.

동광아파트 바로 외부의 옹벽과 접해 있는 작은 도로(교통광장의 일부)에 설치된 가로등이 야간이 점등되지 않고 있습니다.

도로 구조가 복잡하고 폭이 좁아 안전사고의 위험이 비교적 높은 곳이라 야간에 가로등 점등이 필수적으로 요구됩니다.

확인하여 조치해 주시면 감사하겠습니다.",2021-11-25,"1. 안녕하십니까? 귀하께서 국민신문에 신청하신 민원(신청번호 1AA-2111-0796653)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""가로등 보수""에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 요청하신 광주시 초월읍 쌍동리 392번지 일원의 가로등은 '21.12.02.일 조치완료 하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 이현규 주무관(☎031-760-2173)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-03,도로관리과
가로등 설치가 절실합니다ㅜㅜ,"광주시에 신축 주택으로 이사가는 사람입니다.
이사 준비하면서 왔다갔다해보니 겨울 6시전에 깜깜해지는데 가로등이 별로없어서 어린 자녀들의 학원끝나고 귀갓길이 너무 걱정되는 상황입니다.
등산로이자 등교로인 오솔길 시작(끝)지점 전봇대에 가로등 설치를 요청하오니 신속히 설치 부탁드립니다.",2021-11-24,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2111-0759131)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 태전동 245-138번지 일원 보안등 신설 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 보안등 설치의 경우 「광주시 가로등 및 보안등 설치 관리 조례」에 의거하여 설치 검토 중인 사항으로, 현장 조사 결과 추가 설치가 가능하다고 판단되어 해당 지역에 2개소 신규 설치할 예정임을 알려드립니다.
나. 다만, 현재 예산 집행 상황에 따라 명년도 동절기 이후 설치될 예정이오니 이점 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2021-12-13,도로관리과
마을에 수도 설치를 요청드립니다.,"저희 마을은 열미리 계곡 중간에 위치한 상열미리 마을로 집 주변에는 개울 양쪽에 각각 6가구와 9가구의 주택들이 있습니다.
마을이 처음 형성된 시점부터 현재에 이르기까지 18여년 동안 저희 마을의 식수원과 상수도는 물탱크에 저장된 지하수에 의존하고 있습니다.

제가 신체적 정신적 지병으로 인해 소음이 최소화된 차량이 다니지 않는 한적한 이 마을에 터를 잡아 생활한지 8년이 넘었습니다.
그동안 물의 상태도 점검을 해보았는데 대장균은 물론 비소까지 검출되어 식수로는 부적합하며 생활용수 사용에 있어서도 불순물이 수시로 쌓이고 오염된 물로 인한 화장실 세전의 부식 등으로 생활에 많은 어려움을 겪고 있는 실정입니다.
더구나 지하수 공급원인 물탱크 설치 장소는 공지로 경매 진행을 앞두고 있어 현재는 존재여부도 불확실한 상태입니다.

열미리의 중열미리까지는 2020년에 수도 설치가 되었고 그로 인한 통행의 불편도 감수하였던 바 있으나 정작 저희 마을의 수도 설치건에 대한 문의에 예산 부족이라 차후에 논의되어져야 한다는 답변을 들었습니다.

제발 저희 마을의 생활에 필수 요소인 상수도의 난제를 해결할 수 있도록 상수도 설치를 해주시기를 간곡히 요청드립니다.",2021-11-23,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원 (신청번호 1AA-2111-0726133)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '곤지암읍 상열미리 일원 상수도 설치 요청'에 관한 것으로 판단되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.

- 곤지암읍 상열미리 일원은 2020년도에「곤지암읍(열미리) 상수도시설 확장공사」를 통하여 일부 지역에 상수도 설치 사업을 추진하였으며, 민원인께서 요청한 구간에도 상수도 설치를 하고자 적극적으로 노력하였으나 편입 사유지에 대한 토지주의 반대로 인해 토지사용승낙이 불가함에 따라 사업을 추진하지 못한 바 있습니다.
- 그러나 이와 같은 실정임에도 불구하고 상수도 설치의 필요성이 있는 만큼 지속적으로 마을대표 협의 등을 통해 상수도 보급이 될 수 있도록 경주할 계획이오니 다소 불편하시더라도 이점 널리 양해바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 수도과 김경환 주무관(☏031-760-2611)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-29,수도과
불법주차 단속,"조금전 굴다리 보수요청 한 사람입니다
그 굴다리 지나 조금만 더 들어오시면 불법 주차되어있는 차량들이 매우 많습니다 때문에 오고가는 차들이 불편함을 겪고있습니다
오시는김에 불법주차 차량도 단속 부탁 드립니다",2021-11-23,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.
2. 귀하의 민원내용은 주정차 차량으로 인한 생활불편신고 사항으로 사료됩니다.
3. 귀하의 민원내용을 참고하여 도로교통법 제32조에 따라 주정차금지구역에 대해
단속반을 순회 순찰토록 하여 개선될 수 있도록 조치하겠습니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 황춘식 주무관(☎
031-760-2112)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2021-12-01,교통행정과
굴다리 물샘 보수요청,광주시청에서 하남방향으로 조금만 가면 SK 가스충전소가 있습니다 그 바로 아래에 빌라단지 및 현재 요양원 공사중인곳으로 들어가는 굴다리 벽에서 며칠전부터 물줄기가 새어나오고있습니다 혹여 붕괴될까 우려되어 민원 남기니 하루빨리 조치 해 주셨으면 합니다,2021-11-23,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2111-0720008)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「송정동 428-2 부근 통로암거 내 누수문제」에 관한 것으로 판단되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 상기 통로암거 내 누수와 관련하여 지난 11월 30일(화)에 누수부분을 인근 배수 시설로 유도하는 임시조치를 취한 상태이며,
- 통로암거 구조물의 안전에 문제가 없도록 누수에 대한 원인분석과 항구복구를 위한 계획을 수립중에 있음을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석 주무관(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-02,도로관리과
경기도 광주 문화센터 프로그램 문의 드립니다.,"안녕하세요. 평소 시정 발전에 힘쓰심에 감사드립니다.

다름이아니라 현재 2021년 11월 22일 기준, 경기도 광주에 영유아 대상으로 문화센터가 운영되는지 궁금해서 여쭤봅니다.

인터넷 글을 보니 아파트 단지 내에서 하는 곳이 있다고는 하나, 어느 쪽인지는 모르겠습니다.

또한 경기도광주문화스포츠센터가 있음에도 불구하고 검색해보니 '엄마랑 아가랑' 프로그램이 나오지 않는 것으로 보입니다.

또래 아이들과 어울리게 해주고 싶은데 그럴 수 있는 기회가 없고 다른 지역은 이마트나 백화점 문화센터가 운영되고 있는 것 같은데

광주 이마트에서는 문화센터를 하지 않는 것 같아서 또 글을 남기는 것입니다.

혹시 제가 찾지 못하고 있는 것인지 궁금해서 여쭤봅니다.

검색을 해도 나오지 않으니 경기도 성남이나 하남쪽으로 가야하는데 실상 쉽지 않아서 글을 남기게 되었습니다.

그리고 경기도 광주에 거주 중인데 매번 다른 지역으로 나가서 문화센터 프로그램에 참여해야 하는 것은 말이 되지 않는다고 생각합니다.

현재 경기도 광주에 영유아 대상으로 문화센터를 이용할 곳이 어디에 있는지 답변 부탁드립니다.",2021-11-22,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 )에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 "" 영유아 대상 문화센터 이용 ""에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대한 검토 의견은 다음과 같습니다.

- 현재 광주시 문화재단에서 운영중인 프로그램을 확인한 바 영유아를 대상으로 진행 중인 프로그램은 운영하지 않고 있습니다.
- 귀하의 민원 내용처럼 광주시 내 영유아 대상 프로그램 운영 시설이 부족하고 필요한 사항임을 문화재단 측에 전달하여,
- 내년 문화재단 프로그램 운영 사항에 반영 할 수 있도록 노력하도록 하겠습니다.

-[협조부서] 광주시립도서관 답변-
광주시립중앙도서관에서는 연중 정기적으로 다양한 영유아 프로그램을 운영하고 있습니다. 도서관 정회원으로 등록하시면 모든 프로그램을 수강료 없이 참여하실 수 있으니(재료비는 개인부담) 아래의 내용을 참고하시어 이용해 주시기 바랍니다.

□ 운영기관 : 광주시립중앙도서관 6개관(시립중앙, 오포, 초월, 곤지암, 능평, 양벌 도서관) ※양벌도서관은 21. 12월 말 개관 예정
□ 운영내용 : 7세 이하 영유아 대상 독서문화프로그램 운영(영유아의 경우 보호자와 함께 참여)
□ 수강대상 : 광주시립중앙도서관 영유아 정회원(경기도 거주민이면 보호자신분증 및 등본 지참 후 도서관에서 정회원 카드 발급 가능)
□ 신청방법 : 각 강좌 개강일 1~3주 전 도서관 홈페이지 선착순 접수
□ 수강형태 : 온라인(줌) 또는 오프라인(도서관 강의실)
□ 주요강좌
- 겨울방학특강(1월/4회)
- 상반기 정규강좌(3~6월/10주차 내외)
- 상반기 북스타트 책놀이 강좌(3~6월/10주차 내외)
- 여름방학특강(8월/4회)
- 하반기 정규강좌(9~12월/10주차 내외)
- 하반기 북스타트 책놀이 강좌(9~12월/10주차 내외)
- [행사]북스타트 책꾸러미 배부 : 매년 4월 중 미취학 영유아 그림책 2권 선물
※상세 내용은 도서관 홈페이지에 사전 공지 https://lib.gjcity.go.kr/
□ 문의 : 시립중앙도서관 031-760-5685


귀하의 질문에 만족스러운 답변이 되었기를 바라며 답변에 대한 추가 설명이 필요한 경우 광주시 문화정책과(031-760-2692)에게 연락주시면 답변드리도록 하겠습니다.
감사합니다. 끝.
",2021-11-29,문화정책과
버스정류장내 의자에 온열기능 언제쯤 켜주시나요?,"안녕하세요. 정류장번호 38040 능평4리 119안전센터 정류장을 이용하고 있는 주민입니다.

작년부터 정류장내 의자가 온열기능이 있는 의자로 바뀌어 겨울에 참 도움이 많았는데요

이번겨울부터는 아직 온열기능이 안들어와서요.. 가뜩이나 철로된 의자라

새벽에 출근하려면 차가워서 앉을수가 없습니다..

특정 일자만 켜주시는건지.. 아님 온도가 몇도 이하인 날에만 운영되는건지는 몰라도

따뜻한 의자에 앉아 버스를 기다려 보고 싶네요.. 수고하세요..",2021-11-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2111-0691338)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스승강장 온열의자 점검 요청”에 관한 것으로 판단 됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 버스승강장 이용에 불편을 드려 대단히 죄송합니다.
나. 오포읍 능평리 420-7번지 일원 능평4리.119안전센터 버스승강장(38040) 온열의자 점검 요청 사항에 대하여, 현장 확인 결과 온열의자 온도 조절기 파손이 확인되었으며 교체 완료하였음을 알려드립니다.
다. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 대중교통팀 이동규 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-29,대중교통과
버스 정류장까지 인도를 설치해 주세요,"고불로 180 번길 세븐 일레븐 편의점부터 ""떼골마을"" 버스정류장까지 인도가 제대로 안되어 있습니다.
그래서 차가 오는지 뒤를 쳐다보면서 버스정류장까지 차도로 걸어가야 하는 상태입니다.
인도가 제대로 안되어 있으니까 차도변에 주차한 차량도 많고 주차된 차량 사이로 차도를 걸어가야 하는 상황입니다.

보행자 사고가 날 위험이 높습니다. 그러므로 인도를 속히 설치해 주십시오!",2021-11-21,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2111-0673163)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “태전동 502-8번지 일원 보도설치”에 관한 것으로 이해(또는 판단) 되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있습니다.
나. 귀하의 민원대상지 태전동 502-8번지 일원 보행환경 개선을 위한 보도설치를 검토한 결과, 보도설치 구간 협소 및 시 재정여건(예산확보 가능 여부)에 따른 관내 보도설치사업 우선순위 등을 종합적으로 검토하여야 하는 사항임에 따라 단기간 내 어려움이 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
다. 향후 우리시 보행환경 개선사업 예산을 감안하여 연간계획을 수립할 예정으로써 차후 사업대상지 선정시 건의하여 주신 대상지에 대하여 보다 유념하여 안전하고 편리한 보행환경을 조성하도록 지속 노력하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-11-30,도로관리과
수년간 방치중인 신우건설의 불법야적물 민원접수합니다.,"477-4번지, 477-5번지 등 신우건설측의 몇년간 방치중인 불법야적물입니다.
광주시청 행정 담당자분께서는 이에대하여 민원을 접수 받은걸로 알고있지만
아직까지 제대로된 행정조치가 이뤄지고 있지 않습니다.
빠른 행정조치 진행 안될경우 직접 서면 접수 및 시장직소민원 또는 감사과에 민원 접수하겠습니다.",2021-11-19,"1. 귀하의 가정에 행복이 가득하기를 기원합니다.
2. 귀하께서 국민신문고로 요청하신 민원내용은“탄벌동 477-5번지 일원 상 산지관리법 위반 여부”와 관련된 것으로 판단되어 아래와 같이 답변 드립니다.

□ 회신내용(산림과)
- 탄벌동 477-4, -5번지 일원에서 산지일시사용신고․허가를 득하지 아니하고 불법으로 물건을 적치한 사항을 확인하여, 행위자에게 원상복구 관련 처분사전 통지한 사항임을 알려드립니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 담당 부서인 산림과(☎031-760-2893)로 연락주시면 친절히 안내해드리겠습니다. 끝.
",2021-11-25,산림과
어린이집 입소 우선순위 실제 맞벌이중 부모와 취업준비자 구분 필요,"안녕하세요
4살 아이 어린이집을 찾다가 이해가 되지 않는 부분이 있어 청원 드립니다.
입소 대기 우선순위 1순위에 맞벌이 조건이 있는데요.
취업준비자도 맞벌이 조건에 포함이 되어 있습니다.
그로 인해 대부분 가정이 실제 맞벌이가 아니지만 어린이집 1순위 대기를 위해 구직등록확인증을 준비하여 현재 맞벌이와 동일한 조건이 됩니다.

새로 아파트에 입주하면서 맞벌이 부부가 별로 많지 않아 단지내 어린이집에 다닐수 있을거라 생각했는데 실제 맞벌이는 아니지만 모든 신청자가 맞벌이 조건으로 신청을 하게되어 우선순위가 밀려 단지내 어린이집을 다닐수가 없게 되었고 멀리 떨어진 어린이집을 찾아야 하는 상황입니다.

실제 맞벌이를 하고 있는 가정과 취업준비를 하고 있는 가정을 구분하여 가점을 주는게 맞다고 생각합니다.
아이가 한명인 실제 맞벌이 부부는 어린이집 구하기가 매우 힘든 상황입니다.

실제 맞벌이 부부가 아이를 맞길수 있는 현실에 맞는 정책으로 변경 부탁 드립니다.

감사합니다.",2021-11-17,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2111-0537883)에 대한 검토결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ‘어린이집 입소대기 우선순위 적용’에 관한 것으로 판단됩니다.

3. 민원사항에 대한 답변내용은 다음과 같습니다.
- 영유아보육법 제28조(보육의 우선 제공) 및 같은 법 시행규칙 제29조(보육의 우선 제공), 2021년 보육사업안내 p.69~76에 따르면 어린이집 입소 우선순위는 1순위(수급자, 부모 모두 취업 중이거나 취업 준비 중인 가구, 자녀 3명 이상 가구 또는 영유아 2자녀 가구 등)와 2순위(동일 어린이집 재원 중 아동의 형제자매 등)로 나누어지며, 우선순위에 따라 고득점자 순으로 결정됩니다.

- 현재 부모 모두 취업중인 가구와 취업 준비 중인 가구는 모두 입소 우선순위 1순위로 적용되므로, “부모 모두 취업중인 가구”와 “취업 준비 중인 가구”를 구분한 가점 부여 관련 의견은 법령 및 지침 개정이 필요한 것으로 판단됩니다.

- 따라서, 귀하의 소중한 의견은 상급기관에 전달될 예정이며, 시에서는 관내 어린이집에 관련 증빙서류 확인을 철저히 하도록 지속적으로 안내하여 공정한 입소대기가 이루어지도록 노력하겠습니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 여성보육과(☎031-760-4690)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2021-11-23,여성보육과
퇴촌 자치센터에 초등생 프로그램 오픈해주세요,"새롭게 단장된 퇴촌 자치센타에는 유초등 프로그램이 없습니다.

분우너초, 도수초 아이들이 많이 거주하고 있는데도
아이들 프로그램이 없어 참 안타깝습니다.
방학기간 동안이라도 아이들이 가까운 곳에서 마음껏 배우고 꿈을 펼치기를 바랍니다.

이번방학부터라도 키즈쿠킹, 키즈발레, 키즈영어, 키즈요가, 코딩교육, 도예, 우클렐레, 유아체육, 뜨게질, 음악줄넘기, 독서지도 등등
할수 있는 것들이 참 많습니다.
소중한 아이 시기를 그냥 지나가기에는 아쉽습니다.

퇴촌 지역에 많은 재능을 지니신 분들이 계시니 같이 하면 더 좋을것 같아요^^",2021-11-16,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원드리며,
귀하께서 국민신문고(신청번호:1AA-2111-0512039)를 통해 문의해주신 사항에
대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""퇴촌·남종면 주민자치센터 유초등 프로그램 개설""에 관한
내용으로 판단됩니다.
현재 강습프로그램에 유·초등학생을 대상으로 하는 강좌는 없으나,
12월 특강 및 2022년 1~3월 정규강좌 편성 시 관련 강좌 개설 가능 여부 등을
주민자치위원회와 검토·협의하겠습니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 퇴촌면 총무팀 나하늘 주무관(☎031-760-4447)에게 연락주시면
친절히 안내해 드리도록 하겠습니다. 끝.
",2021-11-22,퇴촌면
국도 3번 중 경기 광주 장지동 - 경기 성남 갈현동 간 저속 전기차량 운행 가능 여부 문의,"안녕하세요.
국도 3번 (경충대로), 갈마터널 고개를 전후로 해서 저속 전기차(시속 60km/h 이하)가 통행이 가능한지 여쭙고자합니다.


새로 개통된 3번국도가 아니라 갈마터널을 지나가는 구3번국도, 경충대로에서의 통행 가능 여부를 확인하고자합니다.",2021-11-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2111-0512467)에
대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “저속전기자동차 운행구간 질의”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하께서 질의하신 정확한 구간은 파악하기 어려우나 구 국도3호선은 저속전기자동차 운행제한 구간으로 판단되며, 추가적으로 저속전기자동차 도로운행구역 지정고시 및 운행제한 구간도를 첨부하오니 참고하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통행정과 김동현 주무관(☏031-760-2095)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-12-03,교통행정과
