제목,내용,작성일자,답변,답변일자,담당부서
유선 민원사항 불친절 시정,"1. 평소 경주시민을 위해 봉사 하시는 노고에 감사 드립니다.

2. 저는 2022년 3월 2일 오후3시경 코로나 생실활지원비 신청 관련 업무를 유성상 보덕동 사회복지 담당 김**씨와 통화한
사실이 있습니다.

3.요즘 21세기 공무원이 맞나 의심할 정도로 내 귀를 의심 했습니다. 경주에서 거주 하지만 격리는 대구 달성군(가족거주)에서 하였는데
어느곳에 신청하여야 하며, 서류는 무엇이고, 필요한 양식은 보내 줄수 있는냐, 신청후 기간은 얼마나 걸리는냐등 일반적인 업무가
궁금해서 문의한 것이었습니다.
4.저와 통화중 양해도 구하지 않고 일반적으로 전화를 끊는 것은 물론이고, 질본에 문의 결과 제가 직접 방문하여 보건소 문자를 보여주면 된다는데 담당자가 격리 관할 보건소에 문서로 받아야 된다고 하면서 시간이 1개월 이상 걸리면 연락할때 까지 가다리라고 고압적으로 전화를
끊었습니다. 통화내용은 저에게 보관되어 있으며 보덕동에서도 보관되어 있을 것입니다. 통화 내용을 보시고 불친절 사항을 시정하여
주시기 바랍니다. 낮은 목소리로 민원인을 이해시키고 친절하게 대해야 하는 것은 기본이라 생각되니 대다수 친절한 공무원을 욕되게
하는 것임을 명심하시고 경주시의 얼굴이라 생각되니 꼭 시정 하여 주십시요",2022-03-10,"1. 평소 시정에 관심을 가져 주신데 대하여 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0292113)에 대하여 다음과 같이 답변드립니다.
3. 귀하의 민원은 코로나 생활지원비 신청 관련 사회복지 담당자와 통화하시면서 민원응대에 불편을 초래하게 된 것으로 이해됩니다.
4. 많은 민원을 응대하다보니 담당자도 언성이 높았던 점 깊이 반성하고 있으며, 앞으로 불미스러운 일이 없도록 민원응대 친절교육에 더욱 신경쓰도록 하겠습니다.
5. 답변내용에 대한 추가설명이 필요한 경우 보덕동(054-779-8523)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2022-03-18,보덕동
아이스팩 재활용,"저는 안강읍에 단독주택에 살고 있습니다. 아파트처럼 재활용이나 분리수거가 어려운 점이 많았는데 특히 아이스팩 수거와 우유팩이나 두유팩 수거가 가장 큰 고민이었습니다. 그런데 얼마전 사전투표하러 읍사무소 들렀다가 아이스팩 재활용함이 있는 것을 보게되어 그동안 모아두고 깨끗이 닦은 아이스팩을 읍사무소에 들고 갔습니다. 그런데 아이스팩 모으는 통에 쓰레기가 있어 그곳에 넣을 수가 없어 아이스팩 함 앞에다 두고 왔습니다.
아무 곳에나 쓰레기를 버리는 시민들에 공무원 분들의 어려운 점도 많으시겠지만 분리수거가 잘 될 수 있도록 많이 홍보도 해주시고 관리해 주셨으면 고맙겠습니다. ^^",2022-03-07,"1. 안녕하십니까? 귀하께서 국민신문고를 통하여 신청하신 민원 (신청번호 1AA-2203-0198204)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원은 북경주행정복지센터 아이스팩 수거함 이용의 불편함에 관한 것으로 파악됩니다.
3. 현장 확인 후, 재활용함 내 쓰레기를 모두 수거하고 재발 방지를 위해 안내문을 부착 해두었습니다. 앞으로도 주기적으로 수거함을 확인하여 아이스팩 수거가 원활히 될 수 있도록 노력하겠습니다.
4. 답변내용에 대한 추가 설명이 필요한 경우 안강읍사무소 환경관리팀 (☏054-779-8948)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.

붙임 민원신청서 1부. 끝.
",2022-03-11,민원복지과
자이르네 아파트 공사로 인한 불편사항,"현재 현곡면에서 자이르네 아파트 공사가 이루어 지고 있습니다. 왠만해서는 참고 살려고 했으나 현재 크레인이 올라가면서 빛 공해로 밤에 깜빡거림이 심해서 잠을 제대로 이루지 못합니다. 암막커튼없이 지내고 있는 상황에서 크레인 led등이 너무 밝습니다.
그리고 공휴일, 주말도 없이 이루어지는 공사로 인해서 소음이 너무 심합니다. 분진이나 미세먼지는 바람이 불어 창문을 열어놓으면 그대로 날립니다.
공사도 중요하지만 현재 살고 있는 주민들을 우선적으로 보호해 주시기 바랍니다.",2022-03-04,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0098935)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""공동주택 건설현장 항공장애 표시등, 소음 및 비산먼지로 인한 불편 해소""에 관한 것으로 판단됩니다.

3. 귀하께서 말씀해주신 크레인에 설치된 등은 국토교통부고시 제2020-828호「항공장애 표시등과 항공장애 주간표지의 설치 및 관리기준」에 의거 항공기에 지상 장애물의 존재를 표시해 주고 위험을 줄이기 위하여 설치된 표시등입니다. 또한 표시등의 종류와 성능은 같은 기준 별표1 「항공장애 표시등의 종류와 성능」에 명시된 종류와 성능을 따라 설치되었으며, 야간에는 허용하는 범위 내에서 최소한의 광도를 유지할 수 있도록 시공사에 요청하였음을 알려드립니다.

4. 이외의 불편사항으로 말씀하신 소음과 비산먼지 발생에 관하여는 소음기준 준수, 성토나 터파기 구간, 비포장 지면 등을 더욱 관리하여 비산먼지가 발생하지 않도록 시공사에 지속적인 관리를 요청하였음을 알려드립니다.

5. 답변 내용에 대한 추가 설명이 필요한 경우 주택과 김진근(☏054-760-2672)으로 연락주시면 상세히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-03-10,주택과
충효동 자전거전용 길 추진 요청,"충효동 특성상 주거지역이 좁고 길게 형성되어있습니다.
더욱이 경주 초등학교는 충효동 초입에 위치하고 이안아파트와 백산그랜드명가에 거주하는 학생들까지 고려한다면 이동 거리는 성인이 걷기에도 등하교에 무리가 있을 정도입니다.
따라서 대부분의 학생들이 부모님이 등하교를 책임지거나 학원차량을 이용하지요.
그런데 자전거 전용 길만 있더라도 아이들이 자전거를 타고 등하교를 할 수 있을거라 예상합니다.
등하교 뿐만아니라 평소에도 어른들까지 하천 산책로로 자전러를 타고 올라오는 경우가 아주 빈번한데, 이는 자전거 전용 길이 없이 때문입니다.
산책로 바로 옆에 길이 있지만 불법 주정차 차량과 오가는 차량으로인해 자전거를 타고 이동하기에는 위험하기 그지없습니다.
충효동은 왜 자전거 전용 길이 없는거죠?
만들수는 없나요?",2022-02-26,"1. 평소 시정 협조에 감사드리며, 귀 댁의 평안을 기원합니다.
2. 귀하께서 요청하신(신청번호 1AA-2202-0811501)민원 건에 대하여 다음과 같이 알려드립니다.
가. 건의 내용 : 충효천 자전거전용 도로 개설
나. 검토 결과 : 현재 충효동 내 자전거도로는 태종로 인도를 자전거․보행자 겸용도로로 운영중에 있으며, 주거 지구 내 자전거 도로 개설은 도로 여건 등 공간의 부족으로 개설에 어려움이 있습니다. 의견 주신 충효천을 이용한 자전거 도로 개설은 많은 예산이 소요되고, 재수립중인 소하천(충효천) 정비계획과의 적합성도 검토 되어야 함으로, 장기적으로 추진하여야할 사항임을 알려드립니다. 귀하의 소중한 의견과 경주시 자전거 이용 활성화에 관심 가져 주심에 감사합니다.
3. 기타 문의 사항이 있으신 경우 경주시 도로과(760-2977)로 문의하여 주시면 성심껏 답변해 드리겠습니다.

붙임 민원신청서 1부. 끝.
",2022-03-04,도로과
경주시와 한국사이버진흥원과의 사이버 무료교육신청 협의사실 있는지? 없다면 시민 개인정보 유출 의심되니 처리바랍니다.,"포털사이트( www.bing.com) 에서 '경주도서관'을 검색하다가 검색결과 최상단에
아래와 같이 예전에는 없던 링크사이트가 나타났습니다.

경주시 무료교육
http://gyeongju.ekcls.com/
광고경주시 정식협약,온라인무료교육,바리스타,반려조,심리상담사 70개 자격증. 이벤트: 수강료+응시료=무료

이란 결과를 클릭해서 보니,
사이버무료강의를 경주시와 제휴(악수하는이미지)한것 같은 광고사이트로 링크가 됩니다.
무료수강신청에 <개인정보>를 입력하고, 추천인에 <경주시>가 하는걸로 되어있습니다.
그래서, 경주시청 사이트에 재확인해보니 어디에도 이런 유사한 공지, 교육제공 내용이 없었습니다.

경주시와 교육 제휴나 기타 유사한 협력 관계를 협의한 사실이 없다면
이것은 혹시, 허위,과장 광고를 이용해서
경주시 뿐만 아니라 다른 지자체와 그 시민을 기만하여 개인정보를 취득할려는 목적으로 의심됩니다.
게다가 수사의뢰가 필요한게 아닐까 판단됩니다.

조속히 처리 되길 바랍니다.",2022-02-25,"1. 안녕하십니까? 우선, 경주시와 경주시민 대상 ‘온라인 무료교육 지원’에 대하여 관심을 가져주셔서 감사의 말씀을 드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2202-0800036)에 대한 검토 결과, 의견을 다음과 같이 알려드립니다.

3. 귀하의 민원내용은 ‘경주시와 ㈜한국사이버진흥원과의 사이버 무료교육신청 협의사실 유무와 이에 따른 시민의 개인정보 유출 등 확인 및 조치’에 관한 것으로 이해됩니다.

4. 귀하의 확인요청 건에 대한 처리 의견은 다음과 같습니다.
1) 경주시와 관련 교육 제휴나 기타 유사한 협력 관계 사실 유무
- 경주시와 ㈜한국사이버진흥원 간 ‘온라인 무료교육 지원’에 관한 협약은 2020년
11월 20일 정식으로 이루어진 것이 사실이며, 관련사항은 인터넷 포털사이트에서
‘경주시 온라인 무료교육’이라는 검색어로 검색하시거나 경주시 평생학습가족관
홈페이지인 ‘평생학습포털 경주(https://www.gyeongju.go.kr/gjlll/main)’ 내 공지 사항을 통해 확인이 가능하십니다.

2) 온라인 무료교육 지원 취지와 목적
- 경주시민들의 다양한 평생학습 참여요구와 개인의 학습역량 개발을 위한 관심이
높아지면서, 2018년 3월 평생학습가족관 신청사(경주시 북성로 87)를 건립하고
다양한 학습강좌를 발굴 및 개설하여 각종 교육서비스를 제공하고 있으며, 연간
4천여명의 시민들이 이용하고 있습니다.
- 그러나, 2020년 2월 전세계가 코로나19 사태로 인해 혼란을 겪으면서 저희
평생학습시설도 운영 중단과 휴관 등이 이어지고 시민들의 평생학습 참여가
어려워짐에 따라 비대면 학습방식으로의 전환 요구와 온라인학습에 대한 지원
요구가 급속히 증가하였습니다.
- 이로 인해 타지역의 대처 상황과 사례 검토 등을 통하여 온라인학습 지원 활성화를
목적으로 여러 지자체와 대학, 공공기관 등이 협약을 체결하여 운영하고 있는
온라인교육 전문기관인 ㈜한국사이버진흥원과 ‘온라인 무료교육 지원’ 협약을
체결하고 운영을 하게 되었습니다.

3) 개인정보 수집 및 관리
- 본 협약기관이 수강하시는 시민들의 개인정보 및 기타 모든 사항의 취급 및 활용과
관련하여 수강자의 동의없이 제3자에게 제공ㆍ공개할 수 없으며, 개인정보 보호
관련 법령을 준수하도록 되어있고, 관련 법령을 미준수할 경우 관련 피해에 대한
배상책임 및 행정적 조치를 취할 수 있도록 되어있습니다. 이와 관련하여 매년
연 2회 정기적인 운영상황 등을 검토 및 확인하고 있으며, 귀하께서 우려하시는
문제가 발생하지 않도록 더욱 더 노력하도록 하겠습니다.

5. 귀하의 민원사항에 대해 만족스러운 답변이 되셨기를 바라며, 앞으로도 많은 관심 부탁드립니다. 이외에도, 궁금하신 사항이 있으시면 평생학습가족관 기획운영팀 권민우 주무관(☎054-779-8924)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-03-10,평생학습가족관
경주시립도서관 독서문화프로그램강사 관리 태만으로 발생된 문제 시정해주십시요.,"지난 여름 독서 문화 프로그램 중 '천아트' 수업에서 수업중에 불리스러운 일이 있었습니다.

강사의 부적절한 언행에 참다 못해 언쟁이 났습니다. 해당 강사는 수강생들과의 관계에서 껄끄러운 상황이 자주 발생을 했는데, 주로 강사로서 수강생들에게 해서는 안되는 말들을 하며 기분을 많이 상하게 했고, 수강생 개개인에게 차별을 하며 자기의 기분에 따라 형평성에 맞지 않는 태도를 많이 보였습니다. 강사의 기본 자질과 인성이 의심스러운 태도 때문에 수업을 가서 스트레스를 받고 오는 경우가 많았습니다. 일부 수강생들은 기분이 상하여 조기에 수업을 포기하고 나오지 않는 경우도 있었습니다.

이러한 상황을 그냥 지나칠수가 없어서 마지막 수업을 마치고 담당직원을 찾아가 건의를 하였고, 그 담당 직원은 저의 이야기와 제가 가지고 있는 녹음파일을 듣고 시정을 해주기로 했었습니다. 그래서 가을 학기에는 그 수업이 열리기 않았습니다.

그런데 황당하게도 이번 봄 학기에 그 강사의 천아트수업이 다시 개설되고 있었습니다. 그래서 담당자와 통화를 하고자 했는데 담당자가 교체가 되었고 전혀 인수인계가 되어 있지 않아 다시 전후 상황을 설명 하였고 직원은 확인을 해보고 그날 저녁에 연락을 주겠다고 했습니다. 하지만 전화는 오지 않았고 기다리다 다음날 오후에 전화를 했더니 윗분을 바꿔 주었습니다.

그분은 저를 알고 계셨고 먼저 제 이름을 이야기 하고 나서 이야기를 시작하였습니다. 지금 그 수업을 신청하고 원하는 사람이 있어서 수업을 하게 되었다고 했고 한사람 이야기만 듣고 판단 할 수는 없어서 강사의 이야기를 들어 보고 알아보겠다고 했습니다. 물론 강사의 이야기를 들어 봐야겠지만 강사가 과연 지난 자신의 과오를 인정할까요? 그 강사는 이력이 좋다고 말을 하며 따로 자격이 미달되지 않는다고 주장을 하는데 제가 말하는 것읕 겉으로의 자격을 이야기 하는것이 아니라 기본적인 강사로서의 인성과 자질 부족을 이갸기 하는데도 말이죠.

수업중에 논쟁을 했던 녹음파일이 있다고 했지만 이번학기에 수업하기로 한 거라서 그대로 진행하고 수정할수 없다고 말했습니다. 아직 학생 모집도 안했고 공고만 한 상태인데 말이죠. 수업전에 강사의 기본 교육이나 오리엔테이션은 하지도 않고 강사들 관리는 일체하지 않는 도서관 직원들의 관리 태만으로 일어난 일인데 미안하다는 말도 없고 앞으로 잘 관리하면 되지 않는냐는 식의 말만 하였습니다.

예전에는 독서문화프로그램 수업을 마칠때 강의 평가 설문지를 항상 받았었습니다. 그런데 이 강사의 태도 때문에 설문을 하고 싶은데 작년에는 주지 않아서 홈페이지를 찾아 봐도 온라인 설문난은 있으나 참여할수가 없었습니다. 그래서 제가 홈페이지에 건의를 했었습니다. 그래서 제가 작년에 3회 수업을 들었는데 설문지는 마지막에 1번 받았습니다. 그런데 그용지도 직원이 와서 두고 가고 강사가 걷어서 제출하는식 입니다. 강사는 수업 마칠때 다 걷어서 훑어 봅니다. 누가 그곳에 나쁜이야기를 적을수 있겠습니다. 형식적인 과정인것이지요.

그리고 이상하게 생각되는 부분이 있는데 그 강사는 지난 2018년 부터 작년까지 도자기공예, 천아트, 냅킨아트 등 이름만 바꿔가면서 계속적으로 본관 도서관에서 수업을 하고 있습니다. 다른 지점 도서관에서도 간간히 수업을 하는 것 같고 마치 전용 강사인 듯이 활동을 하고 있습니다. 기간제들도 제계약이 안되는 걸로 아는데 한사람에게 이렇게 오래도록 기회를 주어도 되는 건지는 모르겠습니다.

저는 오늘 독서문화프로그램이 좀 더 발전적으로 시민들에게 이용 될 수 있게 하기 위하여 강사로써 기본 자질이 부족한 강사의 강좌를 중단해 줄것을 요청합니다.",2022-02-22,"1.안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2202-0701509) 에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 우리 시립도서관에 관심을 가져주신데 감사드리면서, 현재 2022년 독서문화프로그램은 시행되어, 강좌가 운영되고 있음을 양해바라면서 추후 문화프로그램 추진 시에
다양한 강사진을 개발하여, 강사 사전교육을 통하여 수강에 불편이 없도록 하겠습니다.
답변 내용에 대한 추가 설명이 필요한 경우 시립도서관(054-779-8903)로 연락주시면 친절히 답변하여 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부.
",2022-03-08,시립도서관
분리 수거함설치 건의,석계 시래길 입구 버스정류장 재활용품 및 쓰래기 수거장에 분리수거함이 없어 미관상 좋지 않고 청결치 못합니다.분리수거함이 있으면 정리정돈이 잘되고 청결 해 질것 같습니다.특히 버스정류장이라 더욱 지저분해 보입니다. 바람이 많이부는날에는 더욱더 지저분합니다.마을 진입입구 및 버스정차구역 이라서 더욱 신경쓰이는 부분입니다.분리 수거함설치 부탁 드립니다.(효종산업 앞 버스정류장),2022-02-18,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '마을단위 생활쓰레기 공동집하장 설치 요청'에 관한 것으로 판단됩니다.

3. 귀하의 민원에 대해 검토한 의견은 다음과 같습니다.
가. 현재 우리 시는 생활쓰레기 공동집하장(분리수거함 비치, 감시용 CCTV 설치)을 운영하고 있습니다.
나. 해당 건에 대해서 외동읍 행정복지센터와 관리를 담당하고 있는 마을이장님과 상의하여 위치 결정 및 설치 요청을 하시면 됩니다.
다. 요청된 건에 대해서는 자원순환과 검토 후 연내 설치 할 수 있도록 하겠습니다.

4. 자원 재활용에 대한 관심에 감사드리며 답변 내용에 추가 설명이 필요한 경우 경주시청 자원순환과(054-779-6696)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-02-24,자원순환과
새벽반 에어로빅 수업을 하루 아침에 없애버린 이유(강사료를 올리면서 예산부족이라니......),"경주시민의 건강과 증진을 추구하라고 하면서 20년 이상 계속 어온 새벽반에어로빅을 없앴다는 소리에
무슨 이런 행정을 하는지에 궁금하였고 예산부족이라는 핑계와 민원이 제일 많이 들어와서 없앤다는 말도 안되는 소리를 들으면서
경주시민을 위해서 인지 아님 편리한 업무를 위해서 인지 ........
말과 행동이 너무 다른 탁상업무에 실망을 또 한번합니다.
예산부족이라면서 강사료는 많이도 올렸던데 .......강사를 위함은 좋지만 예산을 메꾸기위해서 시민들이 즐겁게하는 반을 없애가면서 강사료를 올려야 하는지에 궁금도 합니다.
정말 새벽반을 없앤 이유를 꼭 답변바랍니다.",2022-02-11,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 질의하신 민원에 대해 안내드립니다.

2. 귀하의 민원내용은 “생활체육 에어로빅교실(새벽반) 운영중단”에 관한 것으로 이해됩니다.

3. 먼저 “경주시 생활체육교실”은 경주시체육회에서 경상북도와 경주시의 보조금을 지원받아 운영하는 사업으로 문의하신 에어로빅 교실(새벽반) 또한 생활체육교실의 한 종목으로 운영되어 왔습니다. 2022년 에어로빅 교실(새벽반) 운영중단과 관련하여 경주시체육회와 협의한 결과 대한체육회 공모 사업인 ‘2022 해달맞이 생활체육교실’의 에어로빅(새벽반) 수업으로 변경하여 2022년 4~12월(주5회, 05:40~06:40분) 개설하여 운영할 계획이라 하오니 참고하시기 바랍니다. 기타 자세한 사항은 경주시체육회(054-773-7330) 및 경주시 체육진흥과(054-779-6154)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-02-14,체육진흥과
황성공원 에어로빅 새벽반 폐지 반대,"오랫동안 에어로빅 새벽반 운동을 해오던 시민으로써 갑자기 폐지된다는 소식에 너무 아쉬운 마음과 간절함으로 민원을 올립니다.
예산때문에 없어진다고 하는데 다른 운동은 그대론데 왜 새벽반만 없애는지 이해가 안되고 화가 납니다
새벽에 운동하고 상쾌한 기분으로 하루를 시작하는데 그걸 느낄수 없다는 사실에 너무 마음이 안좋으네요
다시 운동 할 수 있도록 해 주시면 정말 감사하겠습니다.",2022-02-10,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 질의하신 민원에 대해 안내드립니다.

2. 귀하의 민원내용은 “생활체육 에어로빅교실(새벽반) 운영중단”에 관한 것으로 이해됩니다.

3. 먼저 “경주시 생활체육교실”은 경주시체육회에서 경상북도와 경주시의 보조금을 지원받아 운영하는 사업으로 문의하신 에어로빅 교실(새벽반) 또한 생활체육교실의 한 종목으로 운영되어 왔습니다. 2022년 에어로빅 교실(새벽반) 운영중단과 관련하여 경주시체육회와 협의한 결과 대한체육회 공모 사업인 ‘2022 해달맞이 생활체육교실’의 에어로빅(새벽반) 수업으로 변경하여 2022년 4~12월(주5회, 05:40~06:40분) 개설하여 운영할 계획이라 하오니 참고하시기 바랍니다. 기타 자세한 사항은 경주시체육회(054-773-7330) 및 경주시 체육진흥과(054-779-6154)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-02-14,체육진흥과
개인 사유지에 관통 중인 구 이전요청,모화공단길 5번지 내 3300*2800의 사각수로 24m가 중앙을 관통하고 있는 구의 이전요청을 수차례 하였습니다. 그때 당시엔 철도가 이설 계획 중이라 철도가 이설될 때를 기다려 이전을 해 줄 것을 경주시청 도시디자인과에서 약속하였습니다. 지금 철도가 완전히 중단된 상태이라 다시한번 구의 이전 요청을 드립니다.,2022-02-08,"1. 안녕하십니까? 평소 시정 발전에 관심을 가져 주신데 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2202-0240727)은 외동읍 모화리 295-26, 295-7번지 내 소하천시설물을 이설 해달라는 사항으로 이해됩니다.
3. 해당지역은 소하천정비법 제3조에 따라 1996년부터 소하천구역으로 지정되어 유지관리 되어 오고 있으며,
4. 소하천 시설물 이설에 대하여 검토한 결과 통수능 확보 등 배수흐름상 이설은 어려운 것으로 판단되며, 이후 지형여건 및 주변환경 변화 등의 사유가 있을 경우 소하천정비종합계획 재수립 시 검토되어야 할 것으로 사료됩니다.
5. 기타 문의사항에 대하여는 건설과 하천팀(054-779-6405)으로 연락 주시면 성실히 안내하여 드리도록 하겠습니다. 감사합니다. 끝.
",2022-02-15,건설과
노후차 조기폐차에 관하여,"안녕하세요. 경주시에 살고 있는 시민입니다.
노후차 조기폐차 지원사업에 관하여 문의 드립니다.
경주시청에 전화하여 담당자에게 2차례 여쭤보았습니다.
054-779-6383 작년 12월에 통화했던 여직원분은 1월 중순에서 하순경이 되면 조기폐차 지원금이 산정된다고 하셨고,
며칠전 통화한 남자직원은 정말 귀찮다는 어투로 2월중이나 3월이 되어야 지원금 공고가 뜨고 신청이 된다면서
본인도 정확한 일정은 모른다고 하십니다.
정확한 일정이나 지침이 없어서 확실한 답변은 못주시는 건 이해합니다만,
남자직원 그 공무원분 목소리 다시는 듣기 싫을 만큼 기분이 상하네요.
업무가 많아서 혹은 저처럼 문의하시는 분들이 많아서 그러신가요?
그렇지만 그런식으로 전화응대 하시거나 민원처리 하시면 그게 공무원으로서의 태도는 아닌것 같은데요.

암튼 조기폐차 지원사업 일정이 궁금하고, 공고는 언제쯤 확인 이 가능한지 문의를 드립니다.",2022-01-25,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2201-0795558 / 2AA-2201-0795276)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 '민원 응대 및 노후경유차 조기폐차 일정 문의'에 관한 것으로 판단됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

- 현재 운행차(노후경유차) 조기폐차 신청 및 접수기간은 2월 중에서 3월로 예정 하고있습니다. 한국자동차협회와 환경부에서 조기폐차 지침과 관련하여 논의 중에 있어 정확한 신청기간 안내가 어려운 점 양해 바랍니다. 공고는 경주시청 홈페이지(https://www.gyeongju.go.kr/) 고시/공고 게시판 또는 경주시 각 읍면동 행정복지센터에 전화 문의를 통해 확인이 가능합니다.


4. 민원 응대 시 불편사항이 발생한 점에 대하여 사과드리며 답변내용에 대한 추가 설명이 필요한 경우 환경과 기후변화대응팀 ☎054)779-6383으로 연락주시면 친절히 안내해 드리겠습니다.
",2022-02-04,환경과
홉페이지에서 관광정보의 공유 기능이 페이스북 트위터 뿐인 것이 이상합니다.,"안녕하세요.
경주 남산을 가보려고 정보를 찾다가 이 사이트를 방문하게 되었습니다.
경주시에서 운영하는 공식 사이트인 것으로 보입니다.
그런데, 이 사이트에 있는 경주남산 답사코스의 정보를 카카오톡으로 공유할 수 있도록 되어 있으면 이 정보를 일행들에게도 보내고 또 남산 답사 과정에서 이 정보를 핸드폰으로 보면서 다닐 수 있으니 좋을 것 같은데, 웹사이트 내의 해당 정보 페이지에 있는 '공유' 기능에는 페이스북과 트위터 밖에 없네요.
이 페이지에 공유 기능이 아예 없다면 쯧쯧 하고 넘어갈 수 있겠습니다만, 공유 기능이 있는데 미국 회사들의 서비스만 있고 한국인들이 쓰는 카카오톡이 없다는 것이 선뜻 이해가 안 되는군요. 한국인들에게는 카카오톡이 가장 널리 쓰이는 소셜미디어 아닌가요? 페이스북과 트위터가 카카오톡보다 더 보편적으로 쓰이는 것인지는 의문입니다.
웹사이트 만드는 과정에서 사용자들에 대한 고려 없이 만드신 것이 아닌지 모르겠습니다.
어쩌면 제가 잘 모르는 특별한 애로 사정이 있을지도 모르겠습니다만, '공유' 기능의 선택지에는 카카오톡이 들어가 있어야 한다고 생각합니다. 적어도 한국의 사용자들을 겨냥한 서비스라면 말이죠.
수고 감사드립니다.",2022-01-21,"귀하께서 건의 하신 내용은 우리시 홈페이지 공유기능에 카카오톡을 추가하자는 내용으로 조치결과를 다음과 같이 알려드립니다.

이전 홈페이지 개편시 보안 문제로 카카오톡 연계가 어려웠으나,
현재 카카오톡 연계 문제가 해결되어 요청하신 카카오톡 공유기능을 우리시 관광 및 대표홈페이지에 추가하였음을 알려드립니다.

홈페이지 관련 추가 설명이 필요한 경우 정보통신과 홈페이지 담당자(054-779-6199) 에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-01-27,정보통신과
금장 다리 가로등에 이상한 게 있어서 민원신청합니다.,"금장 다리 맨 끝 가로등에 이상한 게 붙어있는데
혹시나 바람에 떨어지면 누가 다치진 않을까 걱정됩니다.
시청에서 치워주시면 감사하겠습니다.",2022-01-14,"1. 평소 시정발전에 관심을 가져주셔서 감사드리며, 귀하의 건승을 기원합니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호1AA-2201-0425516)에 대한 검토 결과를 다음과 같이 알려드립니다.
3. 귀하의 민원내용은 ‘가로등 위 위험요소 제거 요청’에 관한 것으로 이해됩니다.
4. 귀하께서 말씀하신 현장을 확인하였으며 현재 해당 물체는 제거 완료하였음을 알려드립니다. 앞으로도 다른 개선사항이나 불편사항이 있으시면 언제든지 좋은 의견 부탁드립니다.
5. 귀하의 건의에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있을 시에는 현곡면 행정복지센터(779-8252)로 문의하여 주시기 바랍니다. 감사합니다.
",2022-01-19,현곡면
