제목,내용,작성일자,답변,답변일자,담당부서
중앙시장 장날 통행문제,"안녕하세요. 경주에 살고 시민입니다.
중앙시장에 장날이 되면 어린이 보호구역은 물론이고 차도에 장이 서서 운전하면서 항상 위험하다고 생각됩니다.
특히 인도에도 너무 많은 상인들로 통행이 너무 불편합니다 특히 양쪽으로 판매하여 사람들이 앞도 보지 않고 걸어 서로 부딪히고 서로 기분 나쁜 상황으로 싸움도 생기는 장면도 봤습니다. 시장이 서는 것도 중요하지만 그냥 지나가는 시민의 안전도 중요하다고 생각합니다 복잡하지 않고 질서 있는 시장이 됐으면 합니다. 경주 시민들은 장날이면 그 앞을 차를 타고 지나가면 안된다는 말을 많이 합니다. 그 정도로 교통 및 통행에 문제가 많으니 빠른 변화 부탁드립니다.",2022-11-02,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다 음과 같이 알려드립니다.

2. 귀하의 민원내용은 ‘중앙시장 장날 월성초등학교 주변 노점상 단속 요청’에 관한 것 으로 판단됩니다.

3. 먼저, 월성초등학교 주변 불법노점상으로 인해 불편을 드리게 되어 대단히 죄송합니다.

4. 중앙시장 장날마다 노점 단속반을 현장 배치하여 계도 및 단속을 지속적으로 실시 하고 있으나, 주로 생계형 노점으로 상인들의 반발이 심하여 계도 및 단속에 어려 움이 있는 실정입니다. 추후 노점지역에 금지봉을 설치하는 등 차량통행에 불편사 항이 발생하지 않도록 조치하겠습니다.

5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로과 도로행정팀(☏054-779-6485)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-22,도로과
황리단길 거리 주차단속실태,경주시는 황리단길 먹거리 구경거리 먹고 쓰라고 사람을 초대해놓고 주차시설이 부족해 어쩔수없이 골목골목 장소찾고찾아 겨우주차하고 비싼밥 먹거리 사고먹고 시간보내고 오니 주차딱지를 붙여났네요 집에 손님초대해놓고 주차딱지붙이는건뭐죠 이중삼중 주차도 있더만 전체다 발부하죠 경주시 부자되시겠네요 다시는 오고싶지않는 경주네요 주정차 금지구역표지판도 바닥에 쓰여있지도않은데 몰래와서 주차단속붙이고 사라지고 반복적으로 계속 멀리서 비싼기름때면서 온 방문객을 이렇게 맞이합니까 살기좋은 경주맞나요 이반복적인걸 계속하고 있네요 방문해서 이렇게 당한 사람들 엄청많을듯하네요 너무한거 아니예요 당장이라도 주정차표시를 명확히하고 사람 기분나쁘지않게 관리하세요 기분상당히 안좋아요 가족끼리 나들이에 기분다 망쳤네요!!! 이번주도 똑같이 하고있고 단속할사람들이네요,2022-11-02,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 접수하신 민원(접수번호 2AA-2211-0092569)에 대한 안내를 드립니다.

2. 귀하의 민원내용은 경주시 포석로1050번길 주차단속에 관련된 민원으로 이해됩니다.

3. 해당도로 포석로1050번길(숭혜전 앞 한성미인 커피숍 인근 ~ 경주 and 찰보리빵 경주본점, L=120M 구간)은 도로교통법 제32조 제7호에 따라 주차 또는 정차가 금지된 구간으로서, 해당지역에 대해 주말 및 공휴일을 포함한 365일 09:00~20:00까지 단속을 실시하고 있으며,

4. 해당 사항을 도로교통법 시행규칙 제8조 및 [별표6]의 규정에 따라 주정차금지 안내표지판과 전광판을 통해 안내하고 있습니다. (시가지도로 200미터 간격 설치 기준)

5. 귀하의 말씀처럼 안내표지판 설치나 기타의 방법을 통한 주정차금지 및 단속에 대한 안내홍보를 더욱 강화할 수 있는 방안을 검토할 수 있도록 노력하겠습니다. 감사합니다. 끝.

",2022-12-01,교통행정과
아이누리 장난감 시스템개선요구 및 직원응대의 질 개선요구 합니다.,"안녕하세요
현재 아이누리 장난감은 일,월요일 및 공휴일을 휴관하고 있습니다.
그런데 연체 시 공휴일을 포함한 체납요금을 징수하고 있는데, 이는 반납을 하고싶어도 할 수 없는 시스템으로 굉장히 불합리한
징수라고 생각합니다.
따라서 도서관처럼 자체적으로 반납을 할 수 있는 기기가 마련된다면 날짜와 시간에 구애받지 않고 언제든 반납을 할 수 있어
사용자와 운영자 상호간에 만족도가 매우 올라가리라 예상합니다.
만일 이와 같은 기기구비가 힘들다면 애초에 반납자체가 불가한 현황이기에 휴관일을 포함한 체납요금징수는 굉장히 불합리합니다.
그러므로 이와 같은 시스템은 개선되야 합니다.

그리고 직원들의 전반적인 응대에도 개선이 필요합니다.
사용자는 본인이 원하는 물품을 충분히 알아보고 이용할 권리가 있습니다.
그런데 점심시간이 시작되기도 전부터 따라다니면서 점심시간 전에 나가달라는 요청을 하는등의 시간의 압박을 준다면
이용자들은 불쾌해집니다.
또한 특정한 사유도 없이 전화를 받지 않으면서 기본적 응대조차 않는다면 그 정도의 인원이 과연 운영하는데에 필요한것인가,
하는 의문이 듭니다.
전반적인 응대의 질 개선요구를 더불어 요청합니다.",2022-11-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호1AA-2211-0034982)에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 가. 아이누리장난감도서관 장난감 연체 시 일요일, 월요일 및 공휴일을 포함하여 체납요금을 징수하는 시스템 개선 나. 직원 불친절 응대에 대한 개선요구 ""에 대한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 아이누리장난감도서관 장난감 연체 시 일요일, 월요일 및 공휴일을 포함하여 체납요금을 징수하는 시스템은 다른 자자체 사례와 전산시스템 개선 여부 등을 종합적으로 감안하여 검토하겠으며,
나. 직원 불진철 응대에 대해서는 장난감도서관 이용자가 ?쾌하지 않도록 친절교육 등을 실시할 예정임을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우, 경주시 장애인여성복지과 보육팀(054-779-6660)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-11,장애인여성복지과
3차 민원 제기 - 외동읍 부영 2차 아파트 뒤 문산공단 방향 잠수교 농로 보수 요청/ 가로등 1개소 추가 설치,"1. 문산공단 통행 잠수교 농로 도로 보수 요청 ( 3차 )
: 현재 엉망임 언제까지 이런행정 대응 하실른지..............( 해당 전구간 도로 패인곳 보수 요청 합니다 . 문산잠수교 끝까지 )

2. 가로등 추가설치 요청
: 2차 제기시 우선 잠수교 1차 설치로 감사 드립니다. 2차로 해당근처 1개소 추가 설치 요청 드립니다.",2022-10-31,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2210-1036069)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '외동읍 모화리 1501-2번지 일원의 도로 보수 및 모화리 잠수교 보안등 설치 요청'에 관한 것으로 판단됩니다.
3. 귀하이 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 외동읍 모화리 1501-2번지 일원의 문산산업단지~부영아파트 횡단도로 보수요청과 관련하여 현재 보수공사가 진행되고 있음을 알려드립니다.
나. '모화리 잠수교 보안등 설치' 건에 대하여 한해 보안등 예산이 한정되어 있어 추가 설치는 어려우며, 내년에 다시 신청하여 주시면 현지조사 및 이장님 의견을 들어 추가설치를 검토해 보도록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 외동읍행정복지센터 건설팀(☎779-8141), 지역개발팀(☎760-2453)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-16,외동읍
황성 힐스테이트 공사 현장 소음 및 분진,"공사장 내 소음 방지 에어벽 부족 으로 인한 주변 소음 고스란히 전달됨.

먼지 등 분진 발생시 감소 대책 안보입니다.

주변 사람들도 조용하고 깨긋한 환경에서 살수 있게 해주세요.",2022-10-24,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 : 1AA-2210-0788611)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 공동주택 건축현장 소음∙분진 문제로 판단되며, 질의사항에 대한 답변 내용은 아래와 같습니다.
가. 해당 현장에 대한 동일민원 접수하여 현장방문(22.10.24)하여 현장관리자에게 인근 주민들의 불편사항을 전달하고, 소음행위 분산, 사업장 살수조치 수시 이행 등의 조치를 통해 피해를 줄일 수 있도록 지도하였으며, 현재 토목공사 관련하여 일부 방진(방음)벽을 해체 후 재설치 예정이며
나. 해당 현장은 「소음·진동관리법」법에 따라 생활소음·진동 규제대상으로 소음측정을 요청하실 경우, 피해지의 경계에서 5분간의 등가소음을 측정하여 기준초과 여부를 파악하여 규제기준 초과시 행정처분 및 과태료 처분이 가능함을 알려드립니다.
다. 아울러, 주민들의 불편사항을 줄일 수 있도록 현장관리에 철저를 기하도록 하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 관한 추가 설명이 필요한 경우 경주시 환경과(054-779-6370)로 연락주시면 안내해 드리도록 하겠습니다.

붙임 민원신청서 1부. 끝.
",2022-10-28,환경과
경주시 주상절리 전망대 안내판 오타,"경주시 주상절리 전망대 2층 외부에 위치한 안내판에 오타를 발견했습니다.
1. 용암 연못이 굳으면서 갈라진 흔적이다? <- 이 문장 아래 작은 검은 글씨로
<지금은 깍여 나간 지표면>이라 적혀있습니다.
올바른 맞춤법에 의하면 깍이다가 아니라 깎이다가 맞는 표기 아닌가요?
올바른 맞춤법으로 정정 요청드립니다.",2022-10-22,"1. 평소 시정발전과 환경보전에 관심을 가져주신 데 대하여 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2210-0740117) ‘주상절리 전망대 안내판 오타’에 관하여 답변드립니다.
3. 말씀하신 안내판은 경북동해안지질공원에서 설치한 것으로 확인됩니다. 담당자에게 해당내용을 알렸으며 빠른 시일 내 정정이 될 예정임을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 기타 자세한 사항은 경주시 환경과 (☎054-779-6365)로 문의하여 주시기 바랍니다. 끝.
",2022-11-01,환경과
답답하네요 정말,"제가 주민숙원사업까지 기다릴수있는 사항을 이렇게 사진까지 첨부해가면서 민원넣었겠냐구요
답변대로 주민숙원사업까지 기다리다 하나밖에 없는 도로 무너져서 인사사고 발생하거나 독골길 주민들 고립으로 인해 발생한 피해에 대해서는 어떻게 처리해주실껀가요?
제대로 피해보상 해주신다면 뭐 도로가 무너져서 사람이 다치든지 고립되서 피해가 발생하든지 신경안쓰고 숙원사업까지 기다릴테니까 혹여나 발생할 피해에 대한 보상을 상세하게 적어서 답변 부탁드립니다.
직접 가서 확인도 안해보시고 심각성을 인지 못하신 상태에서 답변 주신거 같은데 그전 멀쩡하던 도로가 힌남노로 금이가고 전봇대가 기울어져 있는 상태입니다.
확인하시고 상세히 답변 부탁드립니다.",2022-10-19,"1. 안녕하십니까? 국민신문고를 통해 신청하신 민원(1AA-2210-0612578)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘외동읍 괘릉리 1285-1번지 일원에 태풍 ’힌남노‘에 따른 피해 복구 요청’에 관한 것으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 현재 귀하께서 제기하신 괘릉리 1285-1번지 일원 독골마을 진입도로 균열 및 침하된 구간에 대하여 재해복구사업이 계획되어 있습니다.
나. 그러나 해당 공사를 추진하는데 일정시간이 소요되므로 주민들의 통행 불편 및 사고위험 방지를 위하여 응급복구를 신속히 진행토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 외동읍행정복지센터 건설팀(☎054-779-8141)에게 연락주시면 친절히 안내해드리도록 하겠습니다. 끝.
",2022-11-03,외동읍
부법 건축물 철거 요청,경주시 안강읍 산대리 녹산 상가 농협 청과 소재 농협청과 가계앞 빗물 받이 천막이 도로 일부을 점용 하고 있어 이용 하는 행인에게 엄청한 방해가 되고 있읍니다 그리고 천막으로 인하여 넘어저서 다친 장본인 임니다 주민의 원활한 소통을 위해서라도 빠른 행정 조치을 취해주시기 바람니다 민원인의 신분 보장 부탁 합니다,2022-10-17,"1. 안녕하십니까? 국민신문고를 통해 신청하신 민원(신청번호 1AA-2210-0550840)에 대하여 처리 결과를 다음과 같이 알려드립니다.
2. 귀하께서 제기하신 민원의 요지는 '안강읍 산대리 농협청과 앞 도로 적치물 처리 요청'에 관한 것으로 이해됩니다.
3. 해당 적치물로 인해 통행에 불편을 겪으신 것에 대해 위로의 말씀을 드리며, 현장 확인 후 적치물을 제거토록 행정지도 하였음을 알려드립니다. 앞으로도 정기적인 순찰 등을 통하여 통행에 불편함이 없도록 노력하겠습니다.
4. 기타 궁금하신 사항은 안강읍 지역개발과 건설행정팀(☎ 054-779-8068)으로 문의주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-10-27,지역개발과
해변가 폭줄놀이 허가,11월 5일에 계명대학교 가동아리인 계미 동아리에서 오류고아라해변쪽에 위치한 팬션으로 MT를 진행하려고합니다. 동아리에서 진행하는 것이기 때문에 최대 5~10만원 정도 되는 소규모로 폭죽 놀이를 진행하려고합니다. 따라서 허가를 받고자하는데 허가가 가능할까요?,2022-10-15,"민원인이 취하서를 제출하여 취하처리하고 자체 종결 함
",2022-10-17,해양수산과
도로에 유리조각 치워주시길 부탁드립니다.,"안현로 1515, 갑산한의원과 안강초등학교 사이 도로에
힌남노 태풍 이후 차사고가 있었는지 유리조각들이 많이 있어서요.
위험해 보여서 치워주시길 부탁드립니다!",2022-10-13,"국민신문고 접수 민원에 대한 처리결과를 다음과 같이 답변하고자 합니다.

□ 답변내용
1. 귀하께서 국민신문고를 통하여 신청하신 민원 (신청번호 1AA-2210-0422508)에 대한
검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원은 도로에 유리조각들로 인한 도로통행 불편에 관한 것으로 판단되며, 현재는 수거 조치하였음을 알려드립니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 안강읍사무소 환경관리팀(054-779-8947)으로
문의하여주십시오. 감사합니다. 끝.

붙임 민원신청서 1부. 끝.
",2022-10-20,민원복지과
태풍발생시 상습적인 침수로인한 경제적피해 지속적으로 발생,"경주시 시동 뒷대일길 39-6번지 태풍으로 인하여 매년 침수피해가 지속적으로 발생합니다.
원인으로는 바로위 논에 태풍이나 장마로 인하여 논에 배수가 되어야 하는데 배수로가 위 번지의 마당가운데 배수로로만 빠지게 되어있습니다.
마당가운데 농수로가 복개되지않아 매년 같은 피해가 반복됩니다
몇만평되는 논의 물이 한꺼번에 빠져야 하니 농수로가 넘치거나 막혀 피해는 오로지 당해번지의 침수로 이어지고 있습니다.
매년 피해액만 수백만원에 이르러 농사를 포기해야하는 지경인데 이번 피해재난에 해당되지 않는다는 답변만 있습니다.
저로서는 농사를 지을려면 농수로를 막는방법밖에 없으니 시에서 농수로를 다른곳에 확보하여 주시던지 확장복개공사를 해주시면 하는 바램입니다,",2022-10-06,"1. 평소 시정에 관심을 가져 주셔서 감사드립니다.
2. 귀하께서 건의하신 불국 시동 879-6번지 일원 사유지 내 농수로 연결로 상습 침수 피해 해소 요청 건에 관하여 아래와 같이 답변 드립니다.
가. 현장 검토 결과 인접 농지의 퇴수로가 사유지로 형성이 되어 배수되고 있음을 확인하였으며, 상습 피해 및 농업용수 배수 개선을 위한 정비가 필요할 것으로 판단되나, 예상 사업구간이 사유지에 편입이 되어 사전 협의가 필요하며, 사업량 및 사업비 등을 고려해보았을 때 향후 사업 예산을 확보하여 진행해야 할 것으로 사료됩니다.
나. 또한, 해당 사업을 진행하기 위해서는 관할 동사무소인 불국동행정복지센터에서 주민숙원사업 계획서를 제출하여야 함으로, 불국동행정복지센터로 사업을 신청하셔야 함을 알려드립니다.
3. 우리시에서도 귀하의 불편 해소를 위해 노력하겠으며, 기타 문의사항이 있으시면 경주시청 건설과 농촌개발팀(054-779-6412) 및 불국동행정복지센터(054-779-8504)로 문의하여 주시기 바랍니다.

끝.
",2022-10-26,건설과
태풍피해사례,"안녕하세요.
태풍 피해 사례를 알려드리고자 민원 접수 합니다.
지난번 민원에도 알려드렸다시피 도로가 갈라지고 저희집 주차장 바로 옆 하수구(사진첨부)에 물이 빠지지 못하고 역류해 저희집 나무가 쓰러지고 뒷집 밭에도 물이 차서 피해를 봤습니다.
그리고 하천쪽 전봇대 밑부분(사진첨부)도 많이 쓸려 내려가 꺼질 위험이 있습니다.
빠른시일내에 확인하시어 조취바랍니다.",2022-10-04,"1. 귀하께서 국민신문고를 통하여 신청하신 민원(신청번호: 1AA-2210-0097690)에 대하여 다음과 같이 알려드립니다.
2. 우리읍에서는 주민숙원사업을 해당마을 이장을 통하여 주민들의 의견을 수렴하여 추진하고 있으니 향후 주민숙원사업 신청 시기에 이장을 통하여 신청하여 주시면 민원사항, 예산범위, 사업수행 시 수혜범위, 사업가능여부 등을 종합적으로 검토하여 해당 사업이 추진될 수 있도록 노력하겠습니다.
아울러, 전주관련 사항에 대하여는 전주의 지선이 전주를 잡아주고 있으며 해당 사항은 한국전력공사에 문의하여 주시기 바랍니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우 외동읍 행정복지센터 건설팀(054-779-8142)로 연락주시면 친절히 안내해드리도록 하겠습니다. 끝.
",2022-10-13,외동읍
황성공원 도토리 도둑들 끊이질 않는데 계속 이대로 두실껀가요?,"오늘 진짜 간만에 황성공원 산책 갔다가 혈압올라서 다시는 안 가야지 하는 생각이 들었네요.

할머니, 할아버지들 도토리 못 주워서 죽은 귀신이 붙었나 진짜 진상도 이런 진상이 없네요.

하도 심하길래 도토리 줍지마라고 소리쳐서 두명 말리긴 했는데 그 뒤에도 진짜 오십명 넘게 본거 같습니다.

사진에 있는 할머니는 아예 친구들 데리고 와서 전화로 어디서 줍고있다, 이리로 온나 이런 말 하면서 조직적(?)으로 도둑질 하시네요.

이거 매번 문제가 발생하는데 현수막 하나 건다고 해결될것도 아니고 뭔가 큰 조치를 취해야 하는거 아닌가요?

이러니 자기들밖에 모르는 얼굴에 철판 깐 양심없는 사람들이라는 생각밖에 안들어요.

적어도 나이를 먹었으면 부끄럽지 않게 행동해야겠다는 생각 조차도 없는지 원...",2022-10-03,"1. 평소 시정발전에 협조하여 주신데 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2210-0069869)에 대한 검토결과를 다음과 같이 알려드립니다.
가. 귀하의 민원 내용은 황성공원 내 도토리 무단 채취 단속을 강화해 달라는 내용입니다.
나. 현재 지속적으로 공원을 돌며 계도 단속하고 있으며, 인원과 횟수를 늘려 계도·단속을 강화하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 우리시 도시공원과(☏054-779-8773)로 문의하여 주시기 바랍니다. 감사합니다. 끝.

붙임 : 민원신청서 1부. 끝.
",2022-10-11,도시공원과
기존민원 주소첨부,"천북면 오야리 1397 입니다.
그리고
오야리 1396, 오야리 1400 이쪽길은 청소 안하시나요?
태풍이 오면 항상 물에 잠기는 장소인데 그이후 모래나 쓰레기가 천지인데 왜 청소를 안하나요?
세차해도 지나가면 매일 모래먼지에 세차하는 의미가 없습니다.
제발 도로 관리좀 해주세요",2022-09-28,"1. 항상 우리시 행정에 관심을 가져 주셔서 대단히 감사드립니다.
2. 귀하께서 건의하신 내용은 제11호 태풍 “힌남노”의 수해피해로 천북일반산업단지 내 도로 파손에 따른 보수 요청으로 생각 됩니다, 빠른 시일 내에 보수작업을 실시하여 안전사고 예방에 최선을 다할 계획임을 알려드립니다.
3. 불편사항을 조속히 해결하여 드리지 못한 점 죄송스럽게 생각하며, 기타 문의사항이 있을 시 기업지원과(☎054-779-6267)로 연락 주시면 성실히 답변토록 하겠습니다. 끝.
",2022-10-04,기업지원과
강풍이나 비로 인해 저희땅이 유실되고 있습니다.,"안녕하세요 금산 산업 땅주인입니다
다름이 아니라 힌남노 태풍의 원인도 크지만 비올때바다 조금씩 흙이 쓸려내려가고있습니다
이로인해 저희 공장의 소중한 나무뿌리가 드러나고 조립식 판넬아랫부분이 쓸려가고 있습니다
또 시간이 경과되면 배수로가 원할하지 못한 상황도 초래할것입니다
몇년전에 앞부분 일부공사를 했지만 예산부족으로 뒷부분은 하지 못한 상황입니다
나무와 조립식 판넬이 더 심하게 내려앉기 전에 조속히 경주시땅인 고랑에나머지 뚝을 쌓아 금산산업 유실되고 있는 땅을 보호해주시기바랍니다
시간이 경과되면 더 큰 예산이 들것으로 예상되니 하루라도 빨리처리해서 소중한 국민의 세금이 낭비하는 일이 없기를 바랍니다.",2022-09-27,"1. 귀하께서 국민신문고를 통하여 신청하신 민원(신청번호: 1AA2209-0896630)에 대하여 다음과 같이 알려드립니다.
2. 외동읍 제내리 998번지의 유실과 관련하여 현장의 상황, 여건, 수혜면적 등 종합적으로 검토할 되어야 할 사항임을 알려드립니다.
아울러, 사유시설물 보호를 위하여 별도의 개발행위허가를 통하여 추진 할 수 있음을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우 외동읍 행정복지센터 건설팀(054-779-8142)로 연락주시면 친절히 안내해드리도록 하겠습니다. 끝.
",2022-10-06,외동읍
도로파손으로 인한 복구요청,"지난번 힌남노가 왔을때 도로가 무척이나 파손되었습니다.
경주시에서도 복구로 인해 바쁘겠지, 다른곳 급한곳 먼저 한 뒤에 해주겠지 하고 기다렸는데
대체 언제 복구해줍니까??
공단의 출퇴근길이라 차도 많이 다니고 길도막히고 파손된 길때문에 중앙선을 넘어가야하고 엄청 위험합니다.
타이어라도 파손되서 보상요청하면 그제서야 복구해줄건가요??
태풍이 지나간지 언젠데 아직까지 복구를 안하고있나요??
당장 복구해주시기 바랍니다.",2022-09-27,"1. 항상 우리시 행정에 관심을 가져 주셔서 대단히 감사드립니다.
2. 귀하께서 건의하신 내용은 제11호 태풍 “힌남노”의 수해피해로 천북일반산업단지 내 도로 파손에 따른 보수 요청으로 생각 됩니다, 빠른 시일 내에 보수작업을 실시하여 안전사고 예방에 최선을 다할 계획임을 알려드립니다.
3. 불편사항을 조속히 해결하여 드리지 못한 점 죄송스럽게 생각하며, 기타 문의사항이 있을 시 기업지원과(☎054-779-6267)로 연락 주시면 성실히 답변토록 하겠습니다. 끝.
",2022-10-04,기업지원과
집앞 삼거리 볼록거울 설치 부탁드립니다.,"안녕하세요. 성건동에 거주하는 경주시민입니다.

다름이아니라 집앞에 인접하여 삼거리가 있는데, 주변 거주인들이 주차공간이 협소하여 골목길에 주차를 많이 하는 상황입니다.
이에 따라 차를 몰고 집을 나서려고 할 때 길거리에 주차되어 있는 차에 가려서 골목길을 주행하고 있는 차량이 보이지 않는 경우가 자주 있어 사고의 위험이 있습니다.
가능하다면 집 앞 삼거리에 볼록거울을 설치해주시면 이러한 문제해결에 도움이 될 것 같습니다.
확인 부탁드립니다.",2022-09-26,"1. 안녕하십니까? 평소 동행정에 관심을 가져 주셔서 감사드립니다.
귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2209-0879415)에 대한 처리 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 동대로22번길 11 앞 도로반사경 설치를 요청한 것으로, 유선으로 안내드린바와 같이 개인 사유지로 진출입을 위한 도로반사경 설치는 공공성이 부족하여 설치가 불가합니다. 필요시 건축주 등 개인이 도로점용허가를 받고 자부담하여 반사경을 설치하여야 합니다.
3. 귀하의 요청에 만족스러운 답변이 되었기를 바라며 불편사항에 대하여는 성건동행정복지센터(☏054-779-8364)로 연락주시면 신속히 조치하도록 하겠습니다. 감사합니다. 끝.
",2022-09-28,성건동
통행로 철거 건,"본인은 경주시 건천읍 방내리 143-2번지 소유주 입니다,

해당 번지내에 설치된 통행로에 대하여(사진첨부)
본인은 통행로 설치에 동의 한 적 없으며, 이로 인하여 재산권 침해를 받고 있으므로
경주시에서 시공한 것으로 보이는 사유지 내의 통행로에 대하여 빠르게 철거요청 드립니다.",2022-09-19,"1. 평소 시정발전에 관심을 가져주신데 대하여 감사드립니다.

2. 귀하께서 민원을 제기하신 방내리 146번지 주변 상하수도 관로 및 통행로 철거 요청 현장에 대하여 답변드립니다.

3. 11월25일 건천읍 방내리 현장에서 귀하의 요청사항과 경계측량 결과를 반영하여 상하수도 관로 보수작업을 마쳤으며,
금주 내 포장복구 공사를 마무리 할 예정이오니 이 점 양지해 주시길 바랍니다.

4. 더 궁금하신 사항이 있으시면 건천읍행정복지센터 건설팀(☏ 054-779-8192)으로 연락주시면 상세히 안내하여 드리겠습니다.
",2022-12-07,건천읍
상하수도 이전설치 요청드립니다.,"본인은 경주시 건천읍 방내리 144번지,143-2번지의 소유주 입니다.

방내리 144번지와 방내리145번지(옆집)에서 사용하는 상하수도관이 본인 소유의 143-2번지에 매설 되었다는 내용을 들었습니다.
본인은 145번지(옆집)의 상하수도관이 본인소유의 143-2번지에 매설되는것에 승락한적 없으므로
재산권 행사를 위하여 조속히 이전 설치 하여 주시길 바랍니다.

아울러 해당지역은 각호마다 정화조가 설치 되어있지 않다고 확인 하였습니다.
정화조를 대신하는
1) 배관의 위치를 확인 하시어
2)145번지(옆집)의 정화조 배관도 본인 소유의 143-2번지내에 매설되어 있다면 빠르게 이전설치 부탁드립니다.",2022-09-19,"1. 귀하의 무궁한 발전을 기원합니다.
2. 귀하께서 건의하신 내용은 방내리 143-2번지와 145번지 경계에 매설된 것으로 보이는 상하수도관 이설요청으로 이해됩니다.
3. 현장확인 후 상하수도관이 143-2번지를 침범했을 경우 이설조치토록 하겠습니다.
4. 기타 문의사항은 건천읍행정복지센터 건설팀(054-779-8102)으로 문의하시면 성실히 답변드리겠습니다. 끝.
",2022-10-05,건천읍
그림처럼 황성공원 서쪽 강변도로 진입로를 폐쇄해 주세요.,"그림처럼 황성공원 서쪽 강변도로 진입로를
- 폐쇄하고
- 우회전 신호를 신설해 주세요

차선변경 차량들들이 서로 엉킬수 밖에 없어서
아침저녁으로 매일같이 난리 입니다.",2022-09-19,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0597411)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 검토 결과
가. 민원요지: 경주시 황성동 988(예술의 전당)앞 강변 진입로 폐쇄 및 우회전 신호 신설 요청
나. 조치사항: 교통신호는 경찰에서 전권을 가지고 있으며, 경찰 협의 결과 불가하오니 양해바랍니다.
3. 시정에 관심을 가져주신데 대하여 감사드리며, 궁금하신 사항은 경주시 교통행정과(054-779-6843)로 문의하여 주시기 바랍니다.
",2022-09-28,교통행정과
