제목,내용,작성일자,답변,답변일자,담당부서
경주문화관광 홈페이지 오류 건,"경주 여행을 계획중에 경주시 홈페이지를 확인하다가 문화관광 카테고리를 확인하던 중,
숙박>한옥호텔>온마루(숙박업체명)로 들어갔습니다.
온마루라는 업체의 홈페이지를 클릭하니까 성인용품점으로 연결이 되더군요.

확인하셔야 할 거 같아서 알려드립니다.

수고하세요.",2022-04-22,"1. 평소 시정발전에 관심을 가져주신데 대하여 감사드립니다.
2. 귀하께서 신고하신 문화관광홈페이지의 한옥호텔 온마루의 홈페이지 주소를 수정을 하였습니다. 끝.

붙임 1. 민원신청서.
",2022-04-26,정보통신과
안강읍 산대리 일대 악취로 생활에 지장이 많습니다,"안녕하세요
최근 안강읍 산대리로 이사왔습니다.
일주일에 한번 이상의 빈도로 안강읍 산대리 일대 전역에 걸쳐 주로 밤에 악취가 아주 심합니다.
오늘은 4월 21일 이며 저녘 9시경인데 창문을 열수가 없습니다
지금은 봄이라서 창문을 열지 않아도 되지만 여름엔 창문을 열지 않고는 살수가 없는데 어찌해야 합니까
악취는 비단 불쾌감 만을 주는 것이 아니라 오염 물질로 인한 건강상의 심각한 영향을 동반하고 정신적 피해까지 더하여 주민의 건강과 삶을 위협합니다
악취의 진원지를 찿아 해결해 주시면 고맙갰습니다.",2022-04-21,"1. 평소 시정발전과 환경보전에 협조하여 주신데 대하여 감사드립니다.
2. 귀하께서 국민신문고로 제기하신 민원내용은 2022.04.21. 21시 경 산대리 일대에 두류공업지역 악취로 인한 불편신고로 이해되며 다음과 같이 답변 드리겠습니다.
3. 귀하께서 말씀하신 내용과 관련하여 우리 시에서는 4월 22일 오전 두류공업지역으로 출장하여 악취유발사업장을 대상으로 지도점검을 실시하였습니다. 아울러, 악취배출허용기준을 초과하는 사업장에 대하여 적법한 조치를 하도록 하겠습니다. 기타 문의 사항이 있는 경우 경주시청 환경과(054-779-6369)로 연락 주시기 바랍니다. 끝.
",2022-04-28,환경과
영천호국원으로 가기 위해 심곡로 이용중 도리마을에서 영천 경계지역까지,"도로주변에 쓰레기가 방치되어 있습니다.

청소 부탁드립니다.",2022-04-21,"1. 평소 시정발전에 관심을 가져주신 점에 감사드리며, 귀하께서 국민신고를 통해 신청 하신 민원(1AA-2204-0623743)에 대한 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 경주시 서면 도리마을에서 영천호국원 방향 도로변 무단투기 쓰레기 수거 요청건으로 도로변 환경정비하여 쓰레기를 수거하였으며, 향후 꾸준한 환경순찰로 쓰레기불법투기 단속 및 환경정비로 도로변을 깨끗하게 유지하도록 하겠습니다.
3. 귀하의 질문에 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우 서면행정복지센터 생활지원팀(054-779-8327)으로 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-04-27,서면
어린이 놀이터_황성공원,"안녕하세요
불철주야 시정을 운영하시느라 고생이 많으십니다.
다름이 아니라 자라나는 어린이들이 더욱 활기차게 자라고 재미있게 놀 수 있도록 어린이 놀이터에 대해서 건의를 드리고자 합니다.
각 아파트에 놀이터가 있지만 규모가 작아서 주말이나 공휴일에 아이들이 뛰어 놀 수 있는 공간이 없어서 상당히 아쉬운 부분이 있습니다.
실내에서는 키즈카페 같이 것들이 있지만 확실히 실내와 실외는 다른 부분이 많고요
잔디도 밟으면서 다른 아이들과도 상호 작용을 할 수 있는 그런 공간이 있었으면 좋겠다는 바램입니다.
예를 들면 화랑마을에 가면 위쪽에 놀이터가 몇 개가 있는데, 그래도 규모가 있는 편인데 경사가 심해서 아이들이 놀기에 다소 위험한 부분이 있고요
그리고 울산 태화강의 국가정원 내에 놀이터가 많이 있는데, 규모도 크고 다양해서 아주 어린 아기에서 부터 초등학교 다니는 아이들까지 다양하게 즐길 수 있더라고요
우리 경주 황성공원에도 이런 정도의 규모의 놀이터가 있으면 아이들도 좋고 부모들도 상당히 좋아할 것 같아요
그리고 햇빛을 피하는 파라솔 시설과 같이 푸드트럭이나 지역특산물 가판대 같은 것도 같이 운영하면 좋지 않을까 생각합니다.

제 제안을 읽어 주셔서 감사합니다.
더욱 더 우리 자라나는 아이들이 맘껏 뛰어놀고 건강하게 자라는 세상이 되었으면 하는 바램입니다. ^^",2022-04-16,"국민신문고에 접수된 민원(1AA-2204-0466183)에 대하여 다음과 같이 회신하고자 합니다.

○ 회신내용
1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 : 1AA-2204-0466183)에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “황성공원 내 어린이놀이터 조성 건의”에 관한 것으로 이해됩니다.
3. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.
가. 공원은 종류에 따라 녹지면적 및 시설면적 등이 제한되고 있으며,
나. 근린공원인 황성공원은 현재 시설면적이 39.9%로(40% 이하) 신규시설 설치가 불가함을 양해하여 주시기 바랍니다.
다. 참고로 황성공원 내 어린이 휴양 및 정서생활 향상을 위한 복합놀이시설(물놀이장) 및 어린이 교통안전교육장이 설치되어 있음을 알려드리며, 귀하의 건의사항은 별도 어린이공원 조성계획 등에 반영될 수 있도록 적극 검토하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 우리 시 도시공원과(☎054-779-8788)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
붙임 황성공원 조성계획 1부. 끝.
",2022-04-21,도시공원과
경주읍성 관리실 화장실 사용불가,"2018년 11월 경주시 동부동에 위치한 경주읍성이 완공식을 가지고 경주시내의 대표적인 문화재로 자리하고 있다.
문화재를 지키기 위한 관리실 및 관리원까지 근무를 하며, 넓은 경주읍성을 관리하고 있다
찾아오는 관광객도 있지만 문화행사도 매월 진행되고 있음을 지켜보고 있는데...
2022년에 1월경에 관리동을 이전확장하면서 화장실을 처음으로 만들었다.
그러나 아직 사용불가라 한다.
많은 사람들이 경주읍성을 찾았다가 화장실을 사용하지 못해 불편함을 느끼고 있는데....
아직도 사용승인이 나지않아 사용불가라는 종이쪽지만 붙여놓고 개방을 하지 않고 있다

과연 관리하는 부서에서는 무엇때문에 사용을 못하게 하는지...
그리고, 문제해결이 그렇게도 어려운 일인지 정확한 이유를 알고싶고
해결할 수 있는 의지가 있는지 확인하고 싶다.
관리동 설치 이후 사용불가인 이유와 해결책을 빠르게 제시해 주길 바란다.",2022-04-15,"1. 평소 시정에 많은 관심과 협조에 깊은 감사를 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원『읍성 화장실 개방 요청』에 관한 것으로 이해되며 요청사항에 대해 검토한 의견은 다음과 같습니다.
3. 4월 15일 문화재과에서 사적관리과로 운영관리 이관 받았으며, 전면 개방 전 보수공사를 진행할 예정입니다. 보수공사를 빠른 시일 내에 완료하여 이용하는데 불편함이 없도록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 사적지보호팀 (☏054-779-8751)으로 연락 주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-04-23,사적관리과
경주시 황성동 보행로 확보관련 도로 개선요청,"경주시 황성동 보행로(인도) 부족 및 상태 문제로 보행자 안전문제 및 통행의 불편 야기되고 있음

거동이 불편한 장애인 및 유아 유모차 사용자는 이동이 불가한 상태임(보행로 폭 좁음, 연석으로 보행로 진입 어려움)
해당시(경주) 최고 인구 밀집 주거지역임에도 불구하고 보행로 확보수준이 매우 미흡함
그래서 보행자가 공도를 이용하면서 교통사고 발생 가능성 높음

상기 문제로 보행자 뿐만아니라 도로를 이용하는 차량 운전자 또한 안전사고 발생 노출 및 이용에 불편함

황리단길 보행로 확보를 위해서 도로를 일방통행으로 변경하고 보행로 재공사는 진행하고
보행자가 거의 없는 외곽지역 보도블록은 매년 갈아엎으면서
정작 주거 최대 밀집지역의 보행자 안전 확보와 통행의 편리함을 위한 보행로 개선문제에는 몇십년간 전혀 개선된 점이 없음.

적어도 2인이 나란히 걸을수 있고 누구나 안전하게 통행의 자유로움을 누릴 수 있는 정도의 보행로 확보 및 개선이 시급합니다.",2022-04-14,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2204-0396445)에 대한 검토결과를 아래와 같이 알려드립니다.

2. 귀하의 민원 내용은 “황성동 일원 보행로 확보 요청”에 관한 것으로 이해되며, 아래와 같이 답변드립니다.
- 황성동 일원 도로는 인도폭 협소 등으로 안전한 보행환경 조성을 위해 도로정비가 필요한 것으로 판단하고 있으나, 인도 설치(확장)를 위해 일방통행의 지정(주정차 금지) 또는 노상주차 공간의 폐지 등 교통여건의 변화가 필요한 실정으로 당장 시행에는 어려움이 있음을 양해하여 주시기 바라며,
- 추후 교통관련 기관 및 부서 협의를 통해 보행로 확보를 적극 검토하고자 하오니 양지하여 주시기 바랍니다.

3. 답변내용에 추가 설명이 필요한 경우 경주시청 도로과 도로정비팀(☏779-6455)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝
",2022-05-03,도로과
횡단보도 신호등 고장,용강공단 공단로 초입 횡단보도 신호등 고장으로 보행자 통행 불편 및 차량 우회전 진행 불편,2022-04-13,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2204-0396102)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 검토 결과
가. 민원요지 : 황성동 835-8앞 강변로 횡단보도 신호등 고장
나. 조치사항 : 정상적으로 수리 완료
3. 시정에 관심을 가져주신데 대하여 감사드리며, 궁금하신 사항은 경주시 교통행정과(054-779-6843)로 문의하여 주시기 바랍니다.
",2022-04-19,교통행정과
가로등 수리,"집 앞의 가로등이 고장나서 밤길이 위험하다고 생각됩니다. 수리 부탁드립니다.
위치: 용강동 소금강로 57번길 7 (경동하이츠 8차 앞 음식물 쓰레기통 바로 옆 가로등)",2022-04-07,"1. 평소 시정발전에 협조하여 주셔서 감사드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2204-0195090)을 확인하였으며, 유지보수업체에 수리 요청하여 조치 중임을 알려드립니다.

3. 불편이 초래된 점 양해 부탁드리며, 기타 궁금하신 사항은 용강동행정복지센터(054-779-8445)로 문의하여 주시기 바랍니다.


붙임 민원신청서 1부. 끝.
",2022-04-12,용강동
재활용 폐기물 수거,"경주 서라벌골프클럽 관리팀 강서윤주임입니다.
저희가 재활용쓰레기(스티로폼, 캔, 유리병, 플라스틱)를 각각 분리하고 있습니다.
재활용쓰레기를 수거해주셨으면 좋겠습니다.",2022-04-06,"1. 평소 우리시 청소행정 업무에 협조하여 주심에 감사 드립니다.

2. 귀하께서 국민신문고를 통해 접수하신 민원(1AA-2204-0164959) “서라벌 골프클럽 재활용쓰레기 수거 요청” 건에 대하여 다음과 같이 답변 드리겠습니다.

3. 귀 사는 「폐기물관리법」 제17조 규정에 따른 사업장폐기물을 배출하는 사업자로서 동법 제18조 규정에 의거 사업장에서 발생하는 모든 폐기물은 동법에 따라 폐기물을 스스로 처리하거나 관련 처리업의 허가 받는 자 등에게 위탁처리 하여야 하며,

4. 기 신고된 사업장폐기물 종류 외 추가로 배출되거나 폐기물 처리계획 등이 변경된 경우 사유 발생일로부터 1개월 이내 변경신고를 득하셔야 합니다.

5. 귀하의 신고민원에 만족스러운 답변이 되었기를 바라며, 기타 궁금한 사항이 있으시면 경주시청 자원순환과 779-6693으로 전화주시면 성실히 답변 드리겠습니다.
감사합니다.

붙임 1. 민원신청서.
",2022-04-13,자원순환과
경주시 김유신 장군묘 벚꽃길 노점상 소음 방지를 위한 앰프 사용 불가 요청,"경주시 김유신 장군묘 벚꽃길은 그 아름다움을 자랑하며 경주시민 뿐만 아니라 인근지역의 벚꽃 장관장소로 사랑받고 있습니다.

하지만 벚꽃철에 줄지어 있는 노점상들은 그 아름다움을 만끽하는데 큰 방해가 되고 있습니다.

예전에 비해 일괄적으로 정리된 모습이라
개인적으로는 경주시 소상공인도 아닌 외지상인들이 특색도 없이 음식냄새를 풍기며 불빛등으로 미관을 해치는게 그닥 반갑지는 않지만
그런음식도 즐기는 사람이 있으니 필요할 수도 있겠다. 라는 생각도 합니다.

하지만, 앰프를 크게 틀어 시작길부터 끝까지 울려퍼지는 큰 품바, 음악 소리는
지인들, 가족들과 도란도란 대화에도 방해가 되고
벚꽃장관을 헤치고 있습니다.

따라서 앰프사용을 불가하도록 요청드립니다.",2022-04-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ‘흥무로 벚꽃길 노점상 소음으로 인한 불편’에 관한 것으로 판단됩니다.

3. 귀하께서 건의하신 민원에 대해, 현장 방문하여 해당 노점상측에 앰프 소음으로 인한 민원내용을 전달하였으며, 소음피해가 발생하지 않도록 행정지도 하였습니다. 앞으로 벚꽃시즌동안 관련부서와 협조하여 지속적인 점검 및 계도활동을 통하여 시민불편이 없도록 최선의 노력을 다하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로과 도로행정팀(☏054-779-6485)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.


",2022-04-13,도로과
고분 잔디 주차장사용 맞나요?,"안녕하세요

주말맞이 산책삼아 걷다가 의아한일이 생겨 문의 드립니다.

월성초등학교 맞은편 고분(지도상으로는 금관총 옆 대릉원 일원이라고 나오네요)앞을 지나가는데

금관총 공사하는 틈 옆으로 차들이 진입하더니 잔디밭 위로 차들이 수십대가 주차되던데

저뿐만아니고 지나가는 주민분들도 저게뭐야?하고 지나가시더라구요

주차금지 팻말이 있는것도 아니고 벚꽃시즌 맞이 주차자리 찾기가 어렵긴 하겠지만

관리된 잔디와 고분 바로 옆에 이렇게 주차 하는것이 맞는지 의문이 들어 문의드립니다.

주차해도 상관 없으면 이 민원은 필요가 없을것이고

그게 아니라면 주차금지 표시 및 차들이 진입 못하게 하는 구조물 설치등을 요청드립니다.",2022-04-04,"1. 평소 시정에 많은 관심과 협조에 깊은 감사를 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원『노서리 고분군 내 주차』에 관한 것으로 이해되며 요청사항에 대해 검토한 의견은 다음과 같습니다.
3. 현재 왕경조성과에서 금관총 공사를 추진하고 있으며 그와 관련하여 공사차량이 출입을 하면서 기존에 설치된 볼라드를 제거하고 퇴근한 것으로 확인이 되었습니다.
4. 문화재구역 내 주차를 방지하기 위하여 공사관련 업체에 교육을 요청한 상태이며, 이와 별개로 관련부서와 협조하여 지속적인 점검 및 계도활동을 통하여 ""살기 좋은 경주""를 만들도록 최선을 다하겠습니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 사적지보호팀 (☏054-779-8751)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-04-08,사적관리과
청소 인력 파견 요청,환경 개선을 위한 청소 인력 파견을 요청합니다,2022-03-25,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2203-0747279 )에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은“환경정비” 에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대한 처리 결과는 다음과 같습니다.
4. 문의주신 환경정비 대해서는 정비를 실시하도록 하였으며, 지속적인 관리를 통해 깨끗한 거리가 될 수 있도록 노력하겠습니다.
민원사항에 만족스러운 해결이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 동천동행정복지센터(☏ 054-779-8484)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-03-28,동천동
'경주 시민되기 전입지원 혜택',"경기도 평택시에서 2년 이상 거주하다가 올해 1월, 경주의 부모님 댁으로 귀촌을 결정하고 내려왔다가 행정복지센터에서 한 책자를 보고 귀촌 시 이사비용을 지원받을 수 있다는 걸 알고 경주시 농업진흥과에 연락했지만 이삿짐 센터를 이용한 증빙자료가 있어야 한다고 하는데 저는 제 자차 1회, 부모님 차 1회 총 2회 이용해서 평택에서 경주까지 왕복으로 이삿짐을 옮겼는데 이삿짐 센터 이용 안하면 그건 이사가 아닌가요? 책자에 어떤 곳을 봐도 이삿짐 센터를 이용해야 한다는 기준은 없고 책자에 기입된 지원대상에 적합하다고 판단이 되는데 이삿짐 센터를 이용하지 않아서 귀촌인을 지원하지 않겠다라는 설명은 오히려 '경주 시민되기' 책자의 취지가 전혀 맞지 않는 것 같은데요? 그럼 제가 평택에서 경주까지 짐을 지게지고 걸어서 옮겼겠습니까?",2022-03-25,"국민신문고 민원(1AA-2203-0742714)의 처리결과를 다음과 같이 보고합니다.
- 민원일자 : 2022. 3. 25.
- 민원내용 : 귀촌인 이사비용 증빙자료 문의
- 처리일자 : 2022. 3. 28.
- 국민신문고 답변내역 : 귀촌인 이사비용 신청 자격 및 신청 시 필요 서류 안내

붙임 민원신청서 및 귀촌인 이사비용 추진계획 각 1부. 끝.
",2022-04-01,농업진흥과
헬스장 열어주세요.,"경주시청 헬스장이 문을 닫아 관련 기관들 헬스장이 모두다 문을 닫고 있습니다.

헬스장 열어달라해도 ""경주시청헬스장이 문을 닫고 있어 우린 열 수 없다""라는 입장을 고수하고 있어 이렇게 남깁니다.

이제 일일확진자수가 40만명이 넘어서고 사회적거리두기, 백신패스가 다 폐지됐으며 일상에 자리를 잡았는데 아직도 관청의 행정속도는 현실을 따라 잡지 못해 답답합니다.",2022-03-24,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2203-0709341) 내용은 ""체육시설 개방 요구""에 관한 것으로 판단됩니다.

2. 귀하의 질의 사항에 대한 답변은 다음과 같습니다.
가. 평소 우리시 체육시설에 많은 관심을 주신 데 대하여 감사드립니다.
나. 코로나-19 확산방지를 위해 잠정 중단하였던 공공실내체육시설을 2022. 4. 1.(금)부로 개방하고자 하오니, 방역수칙을 준수하여 많은 이용 부탁드립니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 체육진흥과 체육시설팀(☎054-779-6158)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서. 끝.
",2022-03-30,체육진흥과
외동읍 입실리 오리온빌3차 앞 도로 하수덮개 파손,"외동읍 입실리 오리온빌3차 앞 도로에 있는 하수덮개 파손되어 차량이 지나다닐때 빠질 우려가 있어서 신고합니다.
평소에도 하수구쪽이 많이 파인 상태라서 차량이 지나갈때 덜컹거리면 지나갈뿐만아니라 하수 덮개가 많이 파손된 상태라 차량이나 사람이 빠질수도 있어서 민원을 접수하니 확인부탁드립니다.",2022-03-11,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0322587)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '입실리 903-10번지 하수구 덮개 파손에 따른 조치 요청'에 관한 것으로 이해(또는 판단)됩니다.
3. 해당 구간에 하수구 덮개가 파손된 것을 확인하였으며, 안전사고 예방 및 주민불편 해소를 위하여 빠른 시일 내 조치할 수 있도록 노력하겠으니, 조치가 완료될 때까지 다소 불편함이 있으시더라도 양해바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 외동읍행정복지센터 건설팀(☎054-779-8141)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-03-19,외동읍
유선 민원사항 불친절 시정,"1. 평소 경주시민을 위해 봉사 하시는 노고에 감사 드립니다.

2. 저는 2022년 3월 2일 오후3시경 코로나 생실활지원비 신청 관련 업무를 유성상 보덕동 사회복지 담당 김**씨와 통화한
사실이 있습니다.

3.요즘 21세기 공무원이 맞나 의심할 정도로 내 귀를 의심 했습니다. 경주에서 거주 하지만 격리는 대구 달성군(가족거주)에서 하였는데
어느곳에 신청하여야 하며, 서류는 무엇이고, 필요한 양식은 보내 줄수 있는냐, 신청후 기간은 얼마나 걸리는냐등 일반적인 업무가
궁금해서 문의한 것이었습니다.
4.저와 통화중 양해도 구하지 않고 일반적으로 전화를 끊는 것은 물론이고, 질본에 문의 결과 제가 직접 방문하여 보건소 문자를 보여주면 된다는데 담당자가 격리 관할 보건소에 문서로 받아야 된다고 하면서 시간이 1개월 이상 걸리면 연락할때 까지 가다리라고 고압적으로 전화를
끊었습니다. 통화내용은 저에게 보관되어 있으며 보덕동에서도 보관되어 있을 것입니다. 통화 내용을 보시고 불친절 사항을 시정하여
주시기 바랍니다. 낮은 목소리로 민원인을 이해시키고 친절하게 대해야 하는 것은 기본이라 생각되니 대다수 친절한 공무원을 욕되게
하는 것임을 명심하시고 경주시의 얼굴이라 생각되니 꼭 시정 하여 주십시요",2022-03-10,"1. 평소 시정에 관심을 가져 주신데 대하여 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0292113)에 대하여 다음과 같이 답변드립니다.
3. 귀하의 민원은 코로나 생활지원비 신청 관련 사회복지 담당자와 통화하시면서 민원응대에 불편을 초래하게 된 것으로 이해됩니다.
4. 많은 민원을 응대하다보니 담당자도 언성이 높았던 점 깊이 반성하고 있으며, 앞으로 불미스러운 일이 없도록 민원응대 친절교육에 더욱 신경쓰도록 하겠습니다.
5. 답변내용에 대한 추가설명이 필요한 경우 보덕동(054-779-8523)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2022-03-18,보덕동
아이스팩 재활용,"저는 안강읍에 단독주택에 살고 있습니다. 아파트처럼 재활용이나 분리수거가 어려운 점이 많았는데 특히 아이스팩 수거와 우유팩이나 두유팩 수거가 가장 큰 고민이었습니다. 그런데 얼마전 사전투표하러 읍사무소 들렀다가 아이스팩 재활용함이 있는 것을 보게되어 그동안 모아두고 깨끗이 닦은 아이스팩을 읍사무소에 들고 갔습니다. 그런데 아이스팩 모으는 통에 쓰레기가 있어 그곳에 넣을 수가 없어 아이스팩 함 앞에다 두고 왔습니다.
아무 곳에나 쓰레기를 버리는 시민들에 공무원 분들의 어려운 점도 많으시겠지만 분리수거가 잘 될 수 있도록 많이 홍보도 해주시고 관리해 주셨으면 고맙겠습니다. ^^",2022-03-07,"1. 안녕하십니까? 귀하께서 국민신문고를 통하여 신청하신 민원 (신청번호 1AA-2203-0198204)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원은 북경주행정복지센터 아이스팩 수거함 이용의 불편함에 관한 것으로 파악됩니다.
3. 현장 확인 후, 재활용함 내 쓰레기를 모두 수거하고 재발 방지를 위해 안내문을 부착 해두었습니다. 앞으로도 주기적으로 수거함을 확인하여 아이스팩 수거가 원활히 될 수 있도록 노력하겠습니다.
4. 답변내용에 대한 추가 설명이 필요한 경우 안강읍사무소 환경관리팀 (☏054-779-8948)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.

붙임 민원신청서 1부. 끝.
",2022-03-11,민원복지과
자이르네 아파트 공사로 인한 불편사항,"현재 현곡면에서 자이르네 아파트 공사가 이루어 지고 있습니다. 왠만해서는 참고 살려고 했으나 현재 크레인이 올라가면서 빛 공해로 밤에 깜빡거림이 심해서 잠을 제대로 이루지 못합니다. 암막커튼없이 지내고 있는 상황에서 크레인 led등이 너무 밝습니다.
그리고 공휴일, 주말도 없이 이루어지는 공사로 인해서 소음이 너무 심합니다. 분진이나 미세먼지는 바람이 불어 창문을 열어놓으면 그대로 날립니다.
공사도 중요하지만 현재 살고 있는 주민들을 우선적으로 보호해 주시기 바랍니다.",2022-03-04,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2203-0098935)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""공동주택 건설현장 항공장애 표시등, 소음 및 비산먼지로 인한 불편 해소""에 관한 것으로 판단됩니다.

3. 귀하께서 말씀해주신 크레인에 설치된 등은 국토교통부고시 제2020-828호「항공장애 표시등과 항공장애 주간표지의 설치 및 관리기준」에 의거 항공기에 지상 장애물의 존재를 표시해 주고 위험을 줄이기 위하여 설치된 표시등입니다. 또한 표시등의 종류와 성능은 같은 기준 별표1 「항공장애 표시등의 종류와 성능」에 명시된 종류와 성능을 따라 설치되었으며, 야간에는 허용하는 범위 내에서 최소한의 광도를 유지할 수 있도록 시공사에 요청하였음을 알려드립니다.

4. 이외의 불편사항으로 말씀하신 소음과 비산먼지 발생에 관하여는 소음기준 준수, 성토나 터파기 구간, 비포장 지면 등을 더욱 관리하여 비산먼지가 발생하지 않도록 시공사에 지속적인 관리를 요청하였음을 알려드립니다.

5. 답변 내용에 대한 추가 설명이 필요한 경우 주택과 김진근(☏054-760-2672)으로 연락주시면 상세히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-03-10,주택과
충효동 자전거전용 길 추진 요청,"충효동 특성상 주거지역이 좁고 길게 형성되어있습니다.
더욱이 경주 초등학교는 충효동 초입에 위치하고 이안아파트와 백산그랜드명가에 거주하는 학생들까지 고려한다면 이동 거리는 성인이 걷기에도 등하교에 무리가 있을 정도입니다.
따라서 대부분의 학생들이 부모님이 등하교를 책임지거나 학원차량을 이용하지요.
그런데 자전거 전용 길만 있더라도 아이들이 자전거를 타고 등하교를 할 수 있을거라 예상합니다.
등하교 뿐만아니라 평소에도 어른들까지 하천 산책로로 자전러를 타고 올라오는 경우가 아주 빈번한데, 이는 자전거 전용 길이 없이 때문입니다.
산책로 바로 옆에 길이 있지만 불법 주정차 차량과 오가는 차량으로인해 자전거를 타고 이동하기에는 위험하기 그지없습니다.
충효동은 왜 자전거 전용 길이 없는거죠?
만들수는 없나요?",2022-02-26,"1. 평소 시정 협조에 감사드리며, 귀 댁의 평안을 기원합니다.
2. 귀하께서 요청하신(신청번호 1AA-2202-0811501)민원 건에 대하여 다음과 같이 알려드립니다.
가. 건의 내용 : 충효천 자전거전용 도로 개설
나. 검토 결과 : 현재 충효동 내 자전거도로는 태종로 인도를 자전거․보행자 겸용도로로 운영중에 있으며, 주거 지구 내 자전거 도로 개설은 도로 여건 등 공간의 부족으로 개설에 어려움이 있습니다. 의견 주신 충효천을 이용한 자전거 도로 개설은 많은 예산이 소요되고, 재수립중인 소하천(충효천) 정비계획과의 적합성도 검토 되어야 함으로, 장기적으로 추진하여야할 사항임을 알려드립니다. 귀하의 소중한 의견과 경주시 자전거 이용 활성화에 관심 가져 주심에 감사합니다.
3. 기타 문의 사항이 있으신 경우 경주시 도로과(760-2977)로 문의하여 주시면 성심껏 답변해 드리겠습니다.

붙임 민원신청서 1부. 끝.
",2022-03-04,도로과
