제목,내용,작성일자,답변,답변일자,담당부서
석굴암 입장료와 주차비용,수고가 많으십니다. 경주는 저희 4인 가족이 자주 바람쇠러 가는 곳인데 이번에 석굴암에 다녀와서 이렇게 글을 올립니다. 석굴암 입장료가 어른6000원 어린이3000원 주차비2000원 (저희가족은 어른5명 어린이 1명 차량2대로 총37000원을 석굴암에서 지출하였습니다.) 입장료가 너무 비싼 느낌이 들어서 이렇게 글을 올립니다. 입장료를 받으면 주차비는 무료로 해주셔야 되는데 주차비까지 받으니 부담이 되어서 앞으로는 석굴암 방문하기가 꺼려집니다. 초등학생 딸 때문에 교육차원에서 부산에서 석굴암까지 온 가족이 동행해서 방문하였는데 비용 자체가 너무 부담스럽네요/,2023-04-03,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2304-0077663)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""경주 석굴암 관람료 관련 불편사항""에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 경주 석굴암 석굴은 국가지정문화재인 동시에 사유재산적 성격을 아울러 갖고 있습니다.
나. 문화재보호법 제49조(관람료의 징수 및 감면) 1항에 따라 국가지정문화재의 소유자는 그 문화재를 공개하는 경우 관람자로부터 관람료를 징수할 수 있습니다.
이에 따라 입장료 징수에 관한 사항은 소유자인 대한불교조계종에서 자체적으로 결정하여 운영하고 있음을 알려드립니다.
다. 우리 시에서 적극적인 행정지도가 어려운 점 깊이 양해를 구하고자 합니다.
4. 다른 궁금한 점이 있으신 경우 경주시청 문화재과(054-779-6103)으로 연락주시면 친절히 안내해드리도록 하겠습니다. 감사합니다. 끝.
",2023-04-06,문화재과
경주시 마동 산 58번지 지주입니다. 원상복구 신청합니다.,"무단으로 제땅이 하천제방공사 하는데 하천제방안으로 들어갔네요.

경주시청에서 공사하는 것으로 알고 있습니다.

제땅을 하천부지로 사용하라고 한적없습니다.

원상태로 복구해 주시기 바랍니다.",2023-04-03,"1. 평소 시정발전에 협조해 주신데 대하여 감사드립니다.
2. 귀하의 민원내용은 사유지(마동 58번지) 원상복구 요청으로 이해되며 검토한 내용은 다음과 같습니다.
가. 마동 58번지는 경주시청 건설과 농촌개발팀에서 추진 중인 '불국 마동 탑곡지(저수지) 재해복구사업' 사업구간과 인접한 필지임을 확인하였습니다.
나. 현장 확인을 통하여 사유지에 대한 침범이 명백히 확인될 경우 토지소유자 협의 후 조치토록 하겠습니다.
3. 기타 문의사항은 경주시 건설과(054-779-6412)로 문의하시면 성실히 답변 드리겠습니다.
",2023-04-11,건설과
도로 적치물,"도로에 적치물(물통, 주차금지판)을 두고 일반도로를 개인 주차장처럼 사용하는 문제에 대해 지난 2월, 3월 두차례 민원을 재기하였으나 개선되지 않고 있습니다.",2023-04-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2304-0019883)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “도로 적치물” 에 관한 것으로 이해(또는 판단)됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
요청하신 위치의 해당 적치물의 소유주에게 도로를 사유화 하지 않도록 시정 요청 및 계도를 실시하였습니다. 앞으로도 지속적으로 관찰하며 계도 조치를 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 추가 설명이 필요한 경우 중부동 행정복지센터(☎ 054-779-8324)로 연락 주시기 바랍니다. 감사합니다.
",2023-04-11,중부동
경주화랑마을 야영캠핑장에 전자레인지 설치 요청,"항상 경주발전을 위해 노력해주심에 감사드립니다.
다름이 아니오라 종종 경주화랑마을 오토캠핑장을 이용하는데 캠핑장 안에 있는 편의점에 전자레인지가 없어 햇반을 데우거나 간단한 조리를 하지 못해 불편합니다. 지난 번 이용할 때 관리실에 요청했지만 감감무소식이네요. 전자레인지가 그리 비싼 조리기구도 아니고 같은 화랑마을안 육부촌에는 방방마다 다 설치되어 있고 경주나정캠핑장에도 있는데 유독 화랑마을캠핑장에는 없는 게 아쉽습니다. 전자레인지가 없어 불편하다는 점은 화랑마을캠핑장 관련 인터넷 글에도 종종 보이니 설치를 요청드립니다.
항상 건강하십시오.",2023-04-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 질의하신 민원(1AA-2304-0017791)에 대해 안내드립니다.
2. 귀하의 민원 취지는 “호국야영장 전자레인지 설치에 대한 문의”인 것으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 화랑마을 호국야영장을 찾아주시고, 소중한 의견을 제시해 주셔서 감사합니다.
나. 문의하신 호국야영장 전자레인지 설치의 경우 추후 설치 예정임을 알려드립니다. 다만, 예산확보 등의 문제점이 있어 시일이 걸릴 것으로 예상되오니 양해 부탁드립니다.
귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 화랑마을 이민정 주무관(☎054-760-2403)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-04-10,화랑마을
황성공원 소나무 재선충 방재 작업 시민과 동식물에 안전한 가요?,"3월 29일 오전 10시쯤 황성공원에 다녀왔는데, 소나무 재선충 방재를 위해 농약을 살포중이었습니다.
단순히 분무하는 수준이니라 가뭄에 물 주듯, 살수차에서 호스로 나무에 집중적으로 작업을 진행하고 있었습니다.

농약 냄새가 코를 찌르고 두통도 생기는데, 지금 많은 시민이 산책 중이었습니다.
과연 안전한가요?
소나무 뿐만 아니라 주변 동식물인  상수리나무를 비롯한 다양한 나무들,  먹이 사슬로 연결된 동물들인 청설모, 꿀벌 장수풍뎅, 작은 곤충 이러한 곤충을 먹고 사는 다양한 조류에게도 많은 위협이 될 것 같습니다. 

황성공원은 어르신들이 매일 나오셔서 가벼운 운동도 하시고, 삼삼오오 모여 바둑도 두십니다. 주말에는 아이들이 부모님 손을 잡고 산책을 하고 청설모에게 먹이도 주기도 합니다. 캠핑용 의자를 가지고 와서 간식이나 도시락을 먹는 경우도 심심치 않게 볼 수 있습니다. 이제 송화가류가 날릴 텐데, 송화가류 잔류 농약은 호흡을 통해 폐로 들어올 뿐 아니라 몸에 묻은 송화가루의 농약이 피부로 침투해 들어오는 독성이 아주 강력하다고 합니다. 유니세프가 지정한 어린이 친환경 도시 경주에서 이런 일이 일어나다니 너무나 충격적이고 불안합니다.

소나무 재선충은 치료가 가능합니다!!! 벌목이나 농약을 살포하지 않아도 된다는 연구결과도 있고,
우리 경주의 남산에서 연구도 이뤄졌으니 다시 한번 살펴주십시오.

적극적인 해명을 요청합니다.

<<참고 기사 링크입니다.>>
온 국민 농약 흡입 방치... 산림청이 은폐한 소나무 주사의 실체 (최병성 리포트) 백신 있는 데도...소나무도, 사람도, 꿀벌도 죽이는 산림청 <최병선 (cbs5021)>

https://www.ohmynews.com/NWS_Web/Series/series_premium_pg.aspx?CNTN_CD=A0002913475&PAGE_CD=ET001&BLCK_NO=1&CMPT_CD=T0016


https://omn.kr/239hu",2023-03-29,"1. 평소 시정발전에 관심을 가져주셔서 감사드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0986240)에 대한 검토 결과를 다음과 같이 알려드립니다.
가. 황성공원 소나무에 방제한 약은 소나무재선충이 아닌 소나무좀을 방제하기 위해서 저독성 살충제를 살포하였으며,
나. 소나무좀은 소나무 줄기 속 내수피를 가해하여 영양분의 이동을 단절시켜 소나무를 고사 시키는 무서운 해충으로 피해를 막기 위해서는 소나무 줄기 부분을 집중적으로 방제하여야 합니다.
다. 사람들이 많이 찾는 시기와 병충해 방제 시기가 겹쳐 공원을 찾는 분들에게 피해를 준 부분에 대해서 사과의 말씀을 드리며, 황성공원을 대표하는 소나무 관리를 위해서 부득이 실시한 작업인 만큼 너그러운 이해 부탁드립니다.
라. 추후, 작업은 사람들이 많이 찾는 시간을 피해 이른 새벽 작업을 마무리하여 불편을 끼쳐 드리는 일이 없도록 노력하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 우리시 도시공원과(☏054-779-8787)로 문의하여 주시기 바랍니다. 끝.
",2023-04-03,도시공원과
우수관 유실로 인한 농막 기울어짐,"경주시 양남면 서동리 67-1
우수관이 유실되어 농막으로 사용하는 컨테이너가 기울어져 폭우시 사고로 이어질 수 있는 상황입니다.
현재 혼자사시는 모친께서 다니시고 계서서 걱정이 많습니다
지자체에서 우수관 유실에 대한 지원이 가능한지 궁금합니다
긍적적인 답변 기다립니다.",2023-03-28,"1. 귀하의 무궁한 발전을 기원합니다.
2. 귀하의 건의하신 내용에 대하여 현장확인 하였으며, 현장내 설치된 우수관은 사유지내
설치되어 있고 공공시설이 아닌것으로 확인되므로 우수관의 보수가 필요한 경우 토지
소유자 및 이용자가 부담하여 보수하시기 바랍니다.
3. 기타 문의사항이 있으시면 양남면 총무팀 054-779-8854로 연락주시면 친절히 답변
드리겠습니다.
",2023-04-04,양남면
불법 현수막,최근 경주시내 아파트 주위(주로 아파트 정문 입구)에 불법 현수막이 너무 많습니다. 운전시에 갑자기 튀어나오는 보행자를 미처 보지 못할 때가 있어 아찔합니다. 미관상 보기 좋지도 않으니 속히 제거해 주시기 바랍니다.,2023-03-27,"1. 안녕하십니까. 귀하의 국민신문고 이용에 감사를 표합니다. 귀하께서 신청하신 국민신문고 (신청번호 : 1AA-2303-0905462)에 대하여 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""불법현수막에 대한 정비 요청""으로 이해됩니다.

3. 귀하의 민원 내용에 대하여 아래와 같이 알려드립니다
가. 우선 불법현수막과 관련하여 현재 각 읍면동 담당자와 경주시는 주기적으로 순찰을 돌며 정비를 하고 있습니다.
나. 경주시 관내에 불법으로 게시된 현수막과 관련하여 우리 시에서도 문제점을 인지하고 있는바, 아파트 주변 불법현수막 단속을 보다 철저히 하여 안전사고 예방과 경관개선을 위해 더욱 노력하겠습니다.
다. 아울러, 저희 시에서는 수거보상제 및 자동전화안내서비스를 실시하는 등 불법광고물 정비에 만전을 기하고 있다는 점 알아주시면 감사하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 추가 설명이 필요한 경우 도시디자인팀(054-779-6433)으로 전화주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-03-31,도시계획과
김유신장군묘 앞 벚꽃야시장 개최 일정 공지가 필요합니다,"다들 궁금해 하는데 주최도 불분명하고 딱히 문의 할 곳이 없어 여기에 문의드립니다.

올 해 야시장 일정 문의드리며, 야시장 일정을 벚꽃 알리미에 함께 공지해주실것을 제안드립니다.",2023-03-23,"1. 귀하의 가정에 항상 행복이 가득하시길 기원드리며, 민원(1AA-2303-0781386)에 대하여 아래와 같이 답변드립니다.
2. 귀하께서 건의하신 벚꽃야시장에 대하여 다음과 같이 알려드립니다.
3. 행사장은 경주시 서악동 249번지이며, 능남소하천구역입니다. 소하천일시점용허가를 신청하여 허가한 구역에서 행사를 진행하고 있으며, 허가기간은 1월 17일부터 4월 9일까지입니다.
4. 기타 궁금하신 사항은 선도동 행정복지센터 행정민원팀(054-779-8423)으로 문의주시면 친절히 답변드리겠습니다. 끝.
",2023-03-29,선도동
양동마을 입구 버스 정류소 버스 도착 정보 설치,"현재 양동마을 입구 버스 정류소 양방향 모두 버스 도착 예정 정보가 표시되지않아 외국인 관광객을 포함한 이용객들의 불편히 많음 작년 외국인 관광객의 불편사항을 듣고 경주시청으로 민원접수했으나 안강읍 관할이기 때문에 안강읍으로 이관해서 처리하겠다라고 했으나 아직 조치되지 않고있음.
코로나 해제 이후 양동마을을 찾는 관광객들이 계속 늘어나고 있으니 빠른 시일 내 조치되기를 희망함",2023-03-21,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0690258) 양동마을 입구 버스정류장 버스정보안내기(BIT) 설치 요청에 대한 답변을 드립니다.

2. 현재 경주시에서는 설치 요청이 들어온 순서대로 버스정보안내기를 설치하고 있습니다.

3. 귀하께서 요청하신 양동마을 입구 버스정류장 역시 설치 예정 목록에 등재하였습니다.

4. 다만 버스정보안내기(BIT) 설치를 위한 예산의 한계로 다소 시간이 걸리는 점 양해부탁드립니다.

5. 경주시 교통행정과는 시민의 대중교통 이용의 편의를 높이기 위한 예산 확보에 최선을 다할 것을 약속드립니다.

6. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가 설명이 필요한 경우 경주시 교통행정과 교통정보센터(779-6846)로 연락주시면 성심껏 답변 드리겠습니다. 감사합니다. 끝.
",2023-03-28,교통행정과
안압지공원 스피커 피아노소리가 커서 잠을 잘수가 없어요,"화랑초등학교 근처에 살고잇는데

안압지공원에서 울려퍼지는 스피커소리 (피아노소리) 가 화랑초등학교 마을까지 울려 퍼져서

밤10시까지 피아노소리가 들리는데 잠을 잘수없을정도로 피아노 소리가 잘들립니다

소리를 꺼주시던지 낮에만 틀어주시던지

이번에도 해결안되면 시청 담당자 찾아갈겁니다",2023-03-12,"1. 평소 시정에 많은 관심과 협조에 깊은 감사를 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0372762)에 대한 검토 결과를
다음과 같이 알려드립니다.
3. 귀하의 민원내용은 저녁 시간 동궁과 월지 주변 음악 방송 송출에 대한 건의 사항으로
이해됩니다.
4. 음악 방송의 경우 반월성 주변 음향장비를 통해 송출되고 있으며 2023년 3월 13일
음량을 조절하여 심야 시간 불편이 없도록 조치하였습니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 추가 설명이 필요한
경우 사적관리과 사적지정비팀((☎054-779-8756)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-03-16,사적관리과
바우처 어린이집 간식 및 식단,"안녕하세요
이번 3월부터 저희 애가 시나브로 어린이집으로 다니게 되었는데요.
간식 메뉴에 빵과 우유가 많이 있는 것을 보고 놀라지 않을 수 없었습니다.
미국 및 서유럽 등에서 장 기능 장애에 따라서 두뇌 활동에 필요한 영양이 제대로 공급되지 않을 경우,
두뇌 발달에 장애가 발생된다는 연구가 상당히 활발히 이뤄지고 있는 것으로 알고 있습니다.
이는 요즘 우리 주변에 감통 치료, 언어 치료 등을 하는 곳이 많이 생겨나고 있는 것과도 같은 맥락이고요
그리고 더욱이 밀가루의 클루텐과 우유의 카제인은 직접적으로 장 건강을 해치는 것으로 밝혀지고 있고,
또한 대표적인 유전자 변형 식물인 옥수수 등도 많은 문제를 일으키고 있는 것으로 보고되고 있다고 합니다.
때문에 우리 아이들이 더 빨리 건강한 모습을 찾을 수 있도록 간식 및 식단에도
이러한 최근의 연구 결과들이 반영될 수 있도록 부탁 드립니다.

참고문헌.
우리 아이 독특한 행동 특별한 뇌 by 기능성 신경학 전문의 장원웅
AUTISM RECOVERY A MANUAL FOR PARENTS by Sonya Doherty, ND",2023-03-05,"우리시 보육행정에 관심을 가져 주셔서 감사합니다. 보호자로서 자녀의 성장과 건강에 대해 우려하는 귀하의 마음에 공감하며, 문의사항에 대해 붙임과 같이 안내드립니다.


",2023-03-09,장애인여성복지과
도로 파손,"힌남노 태풍으로 인한 도로 유실이 있는데 아직 수리가 되지 않고 있습니다. 야간에는 추락의 위험도 있으니 빠른 수리 부탁합니다.
현곡 하구 1리에에서 상구리 넘어 가는 길 입니다. 에스 오일에서 좌회전 하자 우측에 개천이 있는 곳 입니다.",2023-03-02,"1. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0037562)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '태풍으로 인한 도로파손에 따른 불편'으로, 해당 피해에 대한 복구는 '현곡면 군도2호선 재해복구사업' 구간에 포함되어 설계가 완료되었으며, 현재 공사발주예정 상태임을 알려드립니다.
3. 조속한 복구가 이루어지지 못한 점에 대하여 대단히 죄송하다는 말씀 드리며, 빠른 시일 내에 복구할 수 있도록 최선을 다하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 경주시 건설과 힌남노 재해복구1팀 박지수 주무관(☏054-760-2462)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-03-03,건설과
경주 연합생활관 (서라벌대학교내 기숙사) 셔틀 버스 운행,"안녕하세요.. 동국대 와이즈만 캠퍼스 재학중인 학부모입니다.
학생이 이번학기에 기숙사에 입교해서 학교에 등교 해야되는데 처음에는 연합기숙사에서 동대 와이즈캠퍼스까지 셔틀 버스를 운행하는것으로 알고 기숙사에 들어갔는데 현재 셔틀버스 운행이 되지 않아서 마을버스로 힘들게 통학하고 있습니다.
아직 정확한 셔틀버스 운행 스케줄이 나오지 않은 것으로 알고 있습니다.
경주시에서 연합기숙사에 지원할수 있도록 배려해 주시고 학교생활 잘 할 수 있게 해주셔서 감사한 마음을 가지고 있습니다.
조속히 셔틀버스 운행을 할수 있도록 도와주세요.. 그리고 기숙사 주위가 좀 어두운거 같은데.. 좀 환하게 조명을 해주실수 있을까요.
건물 자체도 좀 어둡고요. 전기절약 차원에서 어둡게 해놓은거 같기는 하지만 여학생들은 좀 환하게 다녀야 될 거 같습니다.
그리고 기숙사내 식당도 지금은 운영이 안돼고 있는데 시 차원에서 좀 지원해 주시면 학생들이 안심하고 편하게 학교 생활 할수 있을 거 같습니다.
1. 셔틀버스 조속한 운행
2. 기숙사 식당 운영
3. 조명 환하게 해주세요
감사 합니다.",2023-03-01,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0023282)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 요지는 경주시 연합학생 생활관 운영(셔틀버스 운행, 식당 운영, 조명 설치 등)에 관한 것으로 판단됩니다.

3. 경주시 연합학생 생활관의 운영·관리 주체는 서라벌대학교이며, 학교 측의 의견을 반영하여 다음과 같이 답변 드립니다.
가. 셔틀버스 운행 - 2023년 3월 2일부터 1일 6회(오전 3회, 오후 3회) 운행 중으로, 경주시 연합학생 생활관 홈페이지(www.gyh-dormitory.com)를 통해 상세한 운행시간표를 확인하실 수 있습니다.
나. 식당 운영 - 이전에 설문조사 결과를 토대로 기숙사 내 식당을 운영해봤으나 학생들의 식사율이 매우 저조하였고, 식당 운영 시 많은 적자가 발생할 것으로 예상되어 현 시점에서는 운영이 어려움을 안내드립니다.
다. 환한 조명 설치 - 학생들의 안전한 기숙사 이용을 위해 기숙사 내·외 조명을 보다 환하게 밝힐 수 있도록 학교 측에 전달하였습니다.
라. 또한, 학교 측에서는 노후 시설물에 대해 필요한 부분부터 순차적으로 수선 중이며, 학생들에게 안전하고 편안한 거주 환경을 제공할 수 있도록 노력하고 있습니다.

4. 더 궁금하신 사항이 있으시면 경주시 시민소통협력관 교육협력팀(☏054-760-2612) 또는 경주시 연합학생 생활관(☏054-770-9900)으로 연락주시면 성실히 답변 드리겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2023-03-09,시민소통협력관
보건소 물리치료 재개,"안녕하세요.

보건소 물리치료는 언제 다시 시작하나요?

코로나 전에 잘 이용하신 분들 많은데... 코로나 비상상황이 끝난지도 오래되었습니다. 빨리 재개해주세요.

일반 병원 진료비는 너무 비싸고 노인분들이 많이 기다리고 계십니다.

부탁드립니다.",2023-02-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2302-0836367)에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '보건소 물리치료 재개'에 대한 것으로 이해됩니다.
3. 2020년부터 전국적으로 유행한 코로나19로 인해 보건소의 업무들이 잠정 중단되었다가 2022년 4월에는 사회적 거리두기가 전면 해제됨에 따라 경주시는 일반내과 진료를 시작으로 6월에는 제증명 발급 업무, 최근 2023년 3월 2일에는 한방진료를 재개하였습니다.
4. 하지만 국내 코로나19 위기 단계가 아직 하향(현재 심각단계)되지 않아 여전히 코로나업무에 많은 인력 투입과 업무 장소가 제공되고 있습니다.
3여년 간의 재활 및 물리치료실 운영 공백으로 장비점검 등의 절차를 거쳐 점차 재개할 예정이오니 불편하시더라도 많은 양해 부탁드립니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 진료팀 김진옥 주무관(☏054-779-8619)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-07,건강증진과
월성스포츠센터에 헬스장을 좀 만들어주세여,"안녕하십니까?
양남면 읍천리에 살고있는 이영배 입니다.
읍천리에 이사온지가 1년여가 되었습니다.
다름이 아니라 이곳에 오니 운동할곳이 없어 참 불편합니다.
물론 월성 스포츠센터에 수영장이 있기는 하지만
수영은 이나이에 거부감이 있어 헬스장이 좀 있었어면 하는 바램 입니다.
이웃의 몇몇 분들과 대화를 해봤는데 그분들도 헬스장이 있었어면 좋겠다고 말씀 하시네요.
너무 많은 예산이 소요되지않고 있는 건물에 이용가능한 공간이있다면
경주시, 또는 양남면에서 월성 스포츠센터에 협조를 요청해보셨어면 합니다.
더하여
양남면 단독으로 면민 헬스장을 건립하실수 있어시면 더욱 좋구요,
제가 전에 살든 경북 청도군은 읍,면마다 헬스장이 다 있어서
나이든 어른들이나 젊은이들 모두가 건강한 생활을 할수있어
매우 좋았습니다.
공부에 바쁘시겠지만 긍정적인 검토를 당부 드립니다.

읍천리 거주 이영배",2023-02-21,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2302-0646963)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하께서 신청하신 민원내용은 ""월성스포츠센터 및 양남면 읍천리 내 헬스장 설치 요청""에 관한 것으로 판단됩니다. 체육시설 건립은 많은 예산이 수반되는 사업으로 추후 수요를 파악하여 신설을 검토해 나갈 계획이며, 건의하신 월성스포츠센터는 한국수력원자력 월성원자력본부에서 관리하는 시설로서 헬스장 조성 등의 사업에 관하여 월성원자력본부에 문의하시면 구체적인 답변을 아실 수 있음을 알려드립니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 체육진흥과 체육시설팀(☎054-779-6967)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-02-28,체육진흥과
비 포장도로(태종로613-12) 포장 검토 요청의 件. [2021.11.09 민원 재 요청],"안녕하십니까?
민원 제목의건 관련하여 2021년 11월에 민원 신청한 내용 관련 재 검토를 요청 드립니다.
민원 처리결과 (2021.11.15답변)
- 경주시청 의견 : 주민숙원사업 처리요청
선도동복지센터에 경주시청 의견을 전달하고 요청하였으나,
다시 경주시청으로 요청 할것을 요구.
(시청 → 주민센터 → 시청)
------------------------------------------------------------------------------------------------------
- 아 래 -
1.목적 : 비 포장도로 아스팔트 공사 검토 요청.
2.사유
1) 경주여자 중학교 학생 정문 등/하교시 차량 유턴구간 없음.
2) 차량이 유턴하지 않고 순차(첨부참조) 할 수 있도록 비 포장도로 개선 검토 요청.
3.내용 : 비포장도로 길이 약 36M×4M 구간 아스팔트 시공으로 등/하교차량 순환구조 개선.
(비포장 도로 ""포트홀"" 타이어 파손 발생으로 현재 일반 승용차량 순환구조 불가)
4.효과 : 차량 순환구조로 스쿨존 안전강화 (안전사고 사전예방)
5.기타 : 지적편집도 기준 경주여중 (278학) 경계로 되어있음.

이상 검토를 부탁 드립니다.",2023-02-17,"1. 귀하의 가정에 항상 행복이 가득하시길 기원드리며, 민원(1AA-2302-0529954)에 대하여 아래와 같이 답변드립니다.
2. 귀하께서 건의하신 도로포장에 대하여 현장 확인한 결과, 불편을 겪으신 데에 깊이 공감을 합니다. 하지만 현장은 법정도로가 아닌 통행자가 임의로 형성된 부분이며 경주시 서악동278(학교)와 서악동266(사유지)로 이뤄진 곳으로 적정한 토지보상을 통하여 도로로 형성할 수 있음을 알려드리며 저희 선도동행정복지센터에서 교육청 및 사유지의 토지소유주와 협의한 후, 경주시 건설과에 예산요청하여 주민숙원사업이 해결될 수 있도록 적극 검토할 것을 알려드립니다.
3. 즉시 불편하신 내용을 해결해 드리지 못한 점 너그러이 이해하여 주시기 바라며, 기타 궁금하신 사항은 선도동 행정복지센터 행정민원팀 김병휘주무관(054-779-8423)으로 문의주시면 친절히 답변드리겠습니다. 끝.
",2023-03-03,선도동
두대입구 도로 재정비 부탁드립니다.,"경주시 율동에 신경주역과 무열왕릉을 잇는 대경로에 '두대 입구'에는 2022년 6월 이후에 과속방지턱 2개가 설치되었었습니다.
무슨 이유인지 몰라도 어느 순간부터 과속방지턱 철거 작업을 진행하고 있었고 그 작업이 아직까지 마무리 되지 않고 방치되어 있습니다.

과속방지턱이 제거된 이유는 규격에 벗어난 심각한 굴곡의 과속방지턱이 설치되어 있어 철거된 것으로 보이는데
지금 마무리되지 않은 공사 노면도 이전 규격에 벗어난 과속방지턱 뺨칠정도로 심각한 포장 상태를 보여주며
차량 현가장치에 굉장한 무리가 가해지는 것 같습니다.
이뿐만 아니라 '공사중'이라는 표지판이 도로에 내팽개져 있어 야간에 해당 도로 주행 시에 굉장히 위협적으로 느껴집니다.

단순히 과속방지턱 철거 공사였다면 이렇게까지 오랫동안 질질 끌 필요는 없다고 생각합니다.
무슨 이유가 있는지는 모르겠지만 빠른 시일 내에 해당 노면에 아스팔트 재포장과 차선을 새로 그려 이전의 평평한 노면으로 돌려주세요.

2023년 3월 이내에 공사가 마무리되지 않는다면 다시 한번 민원 접수하겠습니다.
첨부파일로 해당 구간 이미지 첨부했으니 참고하시면 좋겠습니다.",2023-02-14,"1. 안녕하십니까 귀하께서 국민신문고를 통해 신청하신 민원(신청번호1AA-2302-0420
581)은 율동 두대마을 입구 도로포장불량(과속방지턱 포함)에 대한 사항으로 판단됩니다.
2. 해당 구간은 현재 공사중인 현장으로 겨울철 기온저하 등으로 시공이 불가하여 현장 임시 조치해 둔 상황이나, 현재 공사 재 추진 하고 있으며 빠른 시일 내에 마무리 될 수 있도록 노력하겠습니다.
3. 답변에 의문사항이나 조치에 부족한 점이 있을시 경주시청 도로과 도로정비팀
(054-779-6456)으로 연락주시면 안내해 드리겠습니다. 끝.
",2023-03-06,도로과
첨부파일두장더,"앞민원올렸습니다.첨부파일5장이라두장더올립니다.
수고많이하시고요
세심한부분까지부탁드립니다.
한장은공원긴의자고요.
한장은바닥조명이고요앞민원사진중가로등사진있어요.이런부분이필요합니다.

공원긴의자,안내표지판이런거는아니잖아요.",2023-02-09,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2302-0279415)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “월정교 일원 시설물 및 안내판 정비 요청”에 관한 것으로 이해됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
사적지 안내판 및 시설물 이용에 불편을 끼친 점 사과드리며, 현장 확인 하였으며 빠른 시일 내에 정비하도록 하겠습니다. 또한 귀하께서 언급하신 경주의 미관에 대한 미흡한 부분은 개선할 수 있도록 노력하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가설명이 필요한 경우 사적관리과(054-779-8757)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-13,사적관리과
