제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
"생태환경 개선- 공원에 옹달샘 설치와 모기 퇴치를 위한 페퍼민트, 라벤더, 개박하, 레몬밤을 공원에 심어주세요.","현황 및 문제점
생태환경 개선 - 옹달샘 설치와 모기퇴치를 위한 페퍼민트, 파벤터, 개박하, 레몬밤을 심어주세요.

구리시 토평동, 구리시 종합사회복지관, 오성공원, 새싹공원, 땅이 있는 곳에 이런 식물을 심어주세요.
생태환경이 좋아집니다.

저는 구리 토평동 원룸촌에 10개월간 살았습니다.
구리시 종합사회복지관 주변에 유일한 공원이 있습니다. 오성공원이 유일했고,
그 나마 황량하고 메르른 땅에 나무도 없는 허허벌판이었습니다. 근데 모기가 유독 득실대는,
공원에 가는 것이 싫었습니다.

공원에 분수대까지는 아니더라고, 옹달샘 같은 게 있으면 좋겠습니다.
물이 없으면 척박해서 새도 살수가 없고, 벌래를 잡아먹는 새가 없어 모기만 바글바글
새들이 있어야 벌레도 잡아먹고, 모기도 잡아먹을 수 있는데, 여기는 환경이 너무 열악해서
새들도 살기 힘들어요.

개선방안
생태환경 개선 - 옹달샘 설치와 모기퇴치를 위한 페퍼민트, 파벤터, 개박하, 레몬밤을 심어주세요.


물이 있어야 새도 살 수 있어요. 그리고 공원에는 모기만 가득, 여름에 모기퇴치를 위한 식물을 심어주세요.
생태환경 좀 개선해주세요.
24시간 운영되는 분수대는 비용이 많이 드니까, 옹달샘이라도 토평동에 3~4군데 만들어서 새들도 마실 수 있는 곳을 설치해주셨으면 생태환경이 개선될 겁니다. 그리고 사람들이 모이는 공원에 모기 퇴치를 위한 식물도 심어주세요.








기대효과
지저분한 쓰레기는 청소차가 해결할 수 있지만, 작은 공원이나마 모기가 난무하지 않아
아이들이 자유롭게 뛰어 놀 수 있는 공간이었으면 좋겠습니다. 그리하면 생태 환경도 좋아지고,
활기차고, 건강한 구리시 토평동이 될 겁니다.

마지막으로 공공근로 일자리 창출도 됩니다.",2023-01-16,"1. 구리시정 발전을 위해 애정과 관심을 가져주심에 감사드립니다.

2. 귀하께서 제안하신 ""오성공원, 새싹공원 내에 모기퇴치를 위한 식물 보식 및 기타 대책 방안 요청""에 대한 검토결과는 다음과 같습니다.

• 공원의 생태환경 개선 – 모기 퇴치 식물 식재 요청 건
- 주거지역 내 공원을 대상으로 모기 퇴치 효과가 있는 식물을 상반기 중 식재하겠음.
- 친환경 포충기를 설치하여 모기 및 해충 퇴치하겠음.
- 모기집중 발생기에는 정기방역을 통해 모기 등 해충 퇴치 조치하겠음
• 옹달샘 설치
- 도시 생활권 내 공원에는 지하수 등 공급이 불가하여 수경시설은 수돗물 공급으로
설치되어야 하나 동절기에 운영 중단, 생활권 내 공원 설치 시 이용객의 안전 문제
등 운영관리의 어려움이 있어 설치를 자제하는 시설임을 양해하여 주시기 바랍니다.

귀하의 제안은 이용자 편의 증진 효과 도모하므로 동 제안을 채택함을 알려드리며, 향후 위 답변과 궁금한 사항이 있을 시 구리시 공원녹지과(031-550-2418)으로 연락주시기 바랍니다.

3. 소중한 제안 감사드리며, 귀하의 가정에 건강과 행운이 가득하길 기원합니다.",2023-02-07,구리시,답변완료
버스교통 개선안,"현황 및 문제점
1)광주시 외곽지역 전체 버스정류장에 노선 안내판이 낡아서 볼수가 없음...
2)버스뒤 유리창에 노선번호가 없어서 노인들이나 젊은사람도 노선버스 확인이 어려워 답답함니다.
3)광주시 퇴촌면 다세대 가구와 인구가 엄청나게 유입됨에도 불구하고 버스가 너무일찍 종료되어서 아주 불편합니다.
개선방안
1/버스정류장 안내판등 개선사업이 아주 시급합니다.🤞
2/버스뒤 유리창에 노선번호가 노인들은 필수적이니 필히 부착 부탁합니다.🤞
(오히려~!!! 서울대도시는 모두부착 되어있습니다.) 🌹
3/버스막차 시간을 1시간정도 늦춰주시면 고맙겠습니다.🤞
***공원 사업도 중요하지만 공원사업에 수억들여서 활성화는 되지않고 주차장으로 변질됨.
4/주민 생활에 필수적인 직접적 정책을 부탁드립니다.✌❤
5/도로 사정도 전국에서 광주시가 가장 열악 한것 같습니다.(포장돠/인도미설치등)🌹🌹🌹
기대효과
광주는 서울수도권의 가장 접근성이 뛰어나고 관광 효과도 높은만큼 개선사업이 시급합니다...
1/자전거 동호인
2/팔당 호수공원 관광객 편리성
3/서울시 주민 대거 광주 유입 효과등 입니다....🌹🌹🌹",2023-01-15,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고로 접수하신 국민제안(1AB-2301-0007552)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 제안내용
- 광주시 외곽지역 버스정류장 노선 안내판 정비
- 노선번호 확인을 위한 버스 후면 노선번호 부착
- 퇴촌면 지역 인구 유입에 따른 운행시간 연장
○ 회신내용
- 답변에 앞서 광주시 대중교통 이용 활성화를 위한 소중한 제안을 해 주신 점 감사드리며, 광주시 관내 버스정류장 노선 안내판 정비와 관련하여 버스정류장 표지판 문안보수 등 2023. 2. 20.(월) 기준으로 정비하였음을 알려드립니다.
- 아울러, 쉘터형 버스정류장에 부착된 노선 안내판은 하반기 버스노선개편 이후 일괄적으로 보수 예정임을 알려드리오니, 이 점 양지하여 주시기 바랍니다.
- 또한, 퇴촌면을 운행하는 일부 버스노선은 한대의 차량으로 여러 노선을 운영하는 다계통노선으로 버스 후면에 노선번호를 부착하는데 어려움이 있으며,
- 퇴촌면 지역을 운행하는 노선버스의 운행시간 연장에 대하여는 현재 운수종사자 부족 등 여러 요인들로 인해 운행시간 연장은 현 시점에서는 어려우나, 향후 운수종사자 확보 등 여건변화 시 재검토하도록 하겠으니 이 점 양지하여 주시기 바랍니다.

3. 다시한번 소중한 제안 해주신 데 다시 한번 감사드리며, 앞으로도 변함없는 관심과 성원 부탁드리겠습니다. 그 밖에 궁금하신 사항에 대하여는 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2023-02-27,광주시,답변완료
서울 - 하남간 택시공동사업구역 제안,"현황 및 문제점
2022년 9월 28일 하남타임즈 기사에 따르면
하남시내에서 운행중인 택시는 370대가 다닌다고 합니다.
그리고 이를 평균시민당 택시 수로 나타내면
경기도에서 각 지자체는 평균 시민 305명당 1대 수준이지만 하남시는 시민 930명당 1대 꼴에, 최근에 증차한 택시마저 개인택시라 버스와 지하철이 운행을 종료한 자정을 지난 시간에는 택시가 다니지도, 콜로도 잡히지 않아 심야시간 대중교통을 이용할 방법이 없습니다.
하지만 심야시간 미사역을 보면, 미사가 하남시 행정구역임에도 서울시 행정구역으로 착각할 만큼 서울 택시는 엄청나게 많습니다. 서울택시가 10대 20대 지나갈 쯤에 이미 예약된 하남 택시가 1대 지나가는 수준입니다.
법인택시에서 개인택시로 전환 됐으나 법인택시를 운행할 충원은 들어오지 않는 상황이고 심야시간에 개인택시 운행을 강제할수도 없는 상황입니다.
실질적으로 심야시간에는 택시 수가 더 줄었다고 볼 수 있습니다.
개인적인 경험으로도 약 20일 동안 하남 브랜드 콜 택시에 콜 요청을 하면, 잡힌 건 보다 잡히지 않은 건이 더 많습니다.
개선방안
법인택시를 할 사람도 없고
개인택시는 영업시간을 자율적으로 정해 심야에 운행을 하지 않아 택시 증차 실효성에 어려움을 겪는다면,
광명시 성남시 위례신도시의 사례를 볼 때, 해답을 하남시 안에서 찾을게 아니라 밖에서 봐야 합니다.

미사역을 보면 택시 승강장에서 하염없이 하남택시를 기다리는 시민이 요일에 상관 없이 많고,
특히 금요일에서 토요일로 넘어가는 새벽에는 택시 승강장이 붐빈다고 볼 수 있습니다.

택시 승강장에도 택시가 많습니다. 서울 택시요.
수요도 있고, 공급도 있지만
일반택시운송사업 및 개인택시운송사업은 여객자동차 운수사업법에 따라 정해진 사업구역에서만 여객을 운송 할 수 있기에 택시를 타지 못하는 상황입니다.

앞의 사례들을 따라 하남개인택시의 절대적인 부족에 이어 버스와 지하철마냥 심야시간에는 운행을 하지 않아 실질적인 증차에 어려움을 겪는다면 하남시민들이 서울택시를 타서라도 집으로 귀가 할 수 있게 서울시와 택시공동사업구역을 체결하는것을 제안합니다.
기대효과
하남택시를 무리해서 증차하지 않더라도 하남시내에서 영업을 하지못하던 서울택시를 타서 하남시민들이 버스와 지하철이 끊긴 추운 새벽에 1시간 이상 대기하지 않고 집으로 빨리 귀가할수있게 됩니다.",2023-01-15,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고로 접수하신 국민제안(1AB-2301-0007552)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 제안내용
- 광주시 외곽지역 버스정류장 노선 안내판 정비
- 노선번호 확인을 위한 버스 후면 노선번호 부착
- 퇴촌면 지역 인구 유입에 따른 운행시간 연장
○ 회신내용
- 답변에 앞서 광주시 대중교통 이용 활성화를 위한 소중한 제안을 해 주신 점 감사드리며, 광주시 관내 버스정류장 노선 안내판 정비와 관련하여 버스정류장 표지판 문안보수 등 2023. 2. 20.(월) 기준으로 정비하였음을 알려드립니다.
- 아울러, 쉘터형 버스정류장에 부착된 노선 안내판은 하반기 버스노선개편 이후 일괄적으로 보수 예정임을 알려드리오니, 이 점 양지하여 주시기 바랍니다.
- 또한, 퇴촌면을 운행하는 일부 버스노선은 한대의 차량으로 여러 노선을 운영하는 다계통노선으로 버스 후면에 노선번호를 부착하는데 어려움이 있으며,
- 퇴촌면 지역을 운행하는 노선버스의 운행시간 연장에 대하여는 현재 운수종사자 부족 등 여러 요인들로 인해 운행시간 연장은 현 시점에서는 어려우나, 향후 운수종사자 확보 등 여건변화 시 재검토하도록 하겠으니 이 점 양지하여 주시기 바랍니다.

3. 다시한번 소중한 제안 해주신 데 다시 한번 감사드리며, 앞으로도 변함없는 관심과 성원 부탁드리겠습니다. 그 밖에 궁금하신 사항에 대하여는 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",심사 중,하남시,제안심사
깨끗한도시 동두천이 되었으면 좋겠습니다,"현황 및 문제점
구도심살리기 구터미널살리기위해 막대한 예산이 들어가지만 도시를돌아다녀보면 구도심일대가 특히 쓰레기가방치되어있고 치워지지않고있습니다.해당 기간직일자리를 늘려서 전체적으로 도시미관자체를 정비하고 무단으로버리는 어르신,외국인,시민에게 계도 조치를 할수있었음합니다.폐가전등 몇천원아까워 버리지않아 쌓여만갑니다.시예산을써서라도 사유재산이라는이유로 도시이미지를 포기하지말아주세요.깨끗한도시이어야 타도시에서 방문했을때 긍정적인 이미지를 줍니다.아무리 공연을하고 막대한예산을써도 더러운이미지를준다면 타지역에서 생각하는 낙후되고슬럼화된 동두천의이미지를 지울수없습니다.재건축,재개발등 공동주택등을 적극장려하여 비교적 깨끗한 송내지구처럼 관리가될수있게끔 해주세요.
시장님에게도강력히 건의부탁드립니다.
개선방안
기간직일자리등을 늘려 도시미관정비규정을 완화하여 시차원에서 정비하고 낙후도심등주거지역등에서 무단투기하는 시민을 계도조치하고 계속쌓이지않게 시차원에서정리하고 깨끗한도시동두천을슬로건을걸었음합니다.
기대효과
타지역에서 보는 낙후된 동두천,슬럼화된동두천의이미지를 아무리 막대한예산을써서 유명가수를쓰고 구터미널에 몇백억원을쓴다한들 도시미관자체가 깨끗함을줄수없다면 말짱도로묵입니다.유명가수에쓸섭외예산등기타예산등을 모두 도시미관정비사업에써야합니다.",2023-01-14,"국민신문고에 신청된 국민제안(1AB-2301-0007273)에 대하여 다음과 같이 답변하고자 합니다.
1. 민 원 인 : 김건일
2. 접 수 일 : 2023. 2. 27.
3. 민원요지 : 기간제근로자 추가채용 및 계도제도
4. 민원답변내용
○ 시정발전에 관심을 가져주셔서 깊은 감사의 말씀을 드립니다. 제안해주신 기간제근로자 추가채용과 계도제도에 관련하여 답변해드리겠습니다.
○ 우리시에서는 ‘깨끗한 쓰레기 처리 감시원’ 이라는 기간제 근로자 채용 제도를 운영하여 계도 및 단속중에 있습니다. 따라서 귀하의 제안은 시행중인 제도이므로, 불채택 되었음을 알려드립니다.
○ 추가로 궁금하신 점이 있으시면 환경보호과 031-860-2100으로 연락주시면 친절하게 안내해드리겠습니다. 감사합니다.",2023-03-24,동두천시,답변완료
탄소중립을 위한 저탄소 생활실천 방안,"현황 및 문제점
인간의 활동에 의한 온실가스 배출을 최대한 줄이고, 남은 온실가스는 흡수(산림 등) 제거해서 실질적인 배출량을 줄이고자 함.
현재 전 세계적으로 기후변화의 부정적 영향이 심각해지면서 탄소중립 달성이 시급해짐
비산업 분야의 온실가스 감축을 유도할 필요가 있으나 현실적으로 어려우며 긴 시간이 필요함
지자체 입장으로서는 도시화가 유발하는 환경문제를 해소하기 위한 다양한 도시모델을 검토하여야 하나 이 또한, 장기간의 과제로서 현실적이며 즉각 반영이 가능한 저탄소 생활실천 방안에 대하여 파악하여야 함.
개선방안
현재 탄소중립에 대한 인식과 시사하는 바에 대하여 인터넷과 TV등 영상 전자 매체, 집합건축물 안내문, 공공기관 팜플렛 등 홍보물을 통해 탄소중립과 녹색생활 등 관련 인식과 인지도를 높여야 함
탄소중립을 위한 구체적인 실천 방법 또한, 동일하게 안내 되어야 하며, 가정의 생활실천 방안에 대하여 안내가 되어야 함.
생활실천 방안으로서는 대중교통 사용, 건물의 단열, 지역화폐 인센티브 제도 실시(이 경우 별도 정책, 인프라, 기술적인 연구가 필요함에 따라 지자체에서 별도 검토하여야 함), 시민 자체 참여형 도시재생을 통한 조경 수목 식재, 냉난방의 적정 온도 등이 있으며,
건설 및 건축적인 실천방안은 친환경 에너지(전기, 수소, 태양광 등) 기반시설 설치 및 지원, 지구단위계획을 통한 옥상조경 및 공원과 녹지 공간 조성 확대 지원, 제로에너지건물 등급 상향 적용에 따른 지원이 있음
기대효과
실제 지자체 거주민 인구수 중 생활실천 방안의 자체 개선이 가능한 20~50대 연령의 인식과 인지를 위한 홍보물로 지자체 자체 SNS 홍보, 대형건축물 및 집합건축물의 안내문, 공공기관 팜플렛 혹은 입간판 등 탄소중립에 대하여 인지하여야만 생활에 적용하고 실천 할 수 있는 가능성이 생기며, 그 결과 국가와 사회가 나서기 전 가정에서부터 탄소중립을 위한 생활실천 방안이 마련됨",2023-01-13,"▷ 제안채택여부 : 불채택
1. 안녕하십니까? 기후변화 대응 탄소중립을 위한 정책에 대하여 소중한 의견을 주심에 감사드리며, 귀하의 제안에 대해 다음과 같이 답변드립니다.
2. 귀하께서는 ‘탄소중립을 위한 저탄소 생활실천 방안’’ 내용으로 제안을 주셨습니다.
가. 광주시에서는 기후변화 대응을 위해 ‘광주시 탄소중립·녹색성장 기본조례 제정’, ‘광주시 탄소중립·녹색성장 기본계획 수립’, ‘탄소인지 예산제도 도입’, ‘공공부문 에너지 목표관리제 감축목표 상향’, ‘광주시 탄소중립 공모전’, ‘탄소포인트제 및 자동차 탄소포인트제 확대’ 등 2023년부터 다양한 사업을 추진하며, 시민 대상으로 온실가스를 저감할 수 있는 방안에 대해서 홍보중 입니다.
나. 귀하께서 제안하신 내용은 현재 계획중인 사업과 중복되는 부분이 있어 불채택하게 되었음을 알려드립니다. 추후 귀하가 제안한 내용 중 중복사업의 부분은 귀하께서 말씀하여주신 제안의 내용이 적극 검토 되도록 노력하겠습니다.
다. 광주시 기후변화 대응 정책에 깊은 관심 감사드리며, 기타 궁금하신 사항은 광주시청 기후탄소과 기후정책팀(☎031-760-2854)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다.",2023-02-08,광주시,답변완료
자원부문 저탄소 생활실천 방안,"현황 및 문제점
종이 또는 일회용품 사용으로 인한 탄소배출 및 온실가스가 상당함
개선방안
1. 공공기관에서 발행하는 종이청구서 및 안내장을 이메일 또는 스마트폰을 통하여 발송하는 경우 0.3kgCO2 저감가능
2. 화장실에서 사용하는 종이타월 대신 개인 손수건을 사용할 경우 10.5kgCO2 저감가능
3. 종이컵 대신 개인컵을 사용할 경우 3.5kgCO2 저감가능
4. 비닐봉투 대신 장바구니를 사용할 경우 2.5kgCO2 저감가능
5. 재활용이 가능한 유리병, 캔 등 분리배출 할 경우 88kgCO2 저감가능
기대효과
연간 총104.8kgCO2 저감가능",2023-01-13,"▷ 제안채택여부 : 불채택
1. 안녕하십니까? 기후변화 대응 탄소중립을 위한 정책에 대하여 소중한 의견을 주심에 감사드리며, 귀하의 제안에 대해 다음과 같이 답변드립니다.
2. 귀하께서는 ‘자원부문 저탄소 생활실천 방안’’ 내용으로 제안을 주셨습니다.
가. 광주시에서는 기후변화 대응을 위해 ‘광주시 탄소중립·녹색성장 기본조례 제정’, ‘광주시 탄소중립·녹색성장 기본계획 수립’, ‘탄소인지 예산제도 도입’, ‘공공부문 에너지 목표관리제 감축목표 상향’, ‘광주시 탄소중립 공모전’, ‘탄소포인트제 및 자동차 탄소포인트제 확대’ 등 2023년부터 다양한 사업을 추진하며, 시민 대상으로 온실가스를 저감할 수 있는 방안에 대해서 홍보중 입니다.
나. 귀하께서 제안하신 내용은 현재 계획중인 사업과 중복되는 부분이 있으며, 특히 공공기관에서 발행하는 종이청구서 및 안내문 등은 지방세 전자고지 서비스와 중복되어 불채택하게 되었음을 알려드립니다.
다. 광주시 기후변화 대응 정책에 깊은 관심 감사드리며, 기타 궁금하신 사항은 광주시청 기후탄소과 기후정책팀(☎031-760-2854)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.",2023-02-08,광주시,답변완료
김포 골드라인 수요분산에 대한 제안,"현황 및 문제점
현재 골드라인 첨두시 혼잡율이 극에달하여 시민들의 이용불편을 넘어 사고의 위험성이 높음.
개선방안
수요분산을 위해 한강을 이용한 수상버스 운영을 제안함.
우선 시범적으로 한강 유람선을 이용하여 첨두시에만 당산역부근의 수상택시 선착장까지 왕복해서 수요를 확인해보면 어떨까 합니다.
기대효과
골드라인 수요분산.
고질적인 올림픽대로 진입수요 분산.
한강자원의 활용.
시간의 문제일 뿐, 언젠가는 발생할 골드라인 압사사고시 공무원들의 형사처벌 감형을 기대할 수 있음.",2023-01-13,"▷ 제안채택여부 : 불채택
1. 안녕하십니까? 기후변화 대응 탄소중립을 위한 정책에 대하여 소중한 의견을 주심에 감사드리며, 귀하의 제안에 대해 다음과 같이 답변드립니다.
2. 귀하께서는 ‘자원부문 저탄소 생활실천 방안’’ 내용으로 제안을 주셨습니다.
가. 광주시에서는 기후변화 대응을 위해 ‘광주시 탄소중립·녹색성장 기본조례 제정’, ‘광주시 탄소중립·녹색성장 기본계획 수립’, ‘탄소인지 예산제도 도입’, ‘공공부문 에너지 목표관리제 감축목표 상향’, ‘광주시 탄소중립 공모전’, ‘탄소포인트제 및 자동차 탄소포인트제 확대’ 등 2023년부터 다양한 사업을 추진하며, 시민 대상으로 온실가스를 저감할 수 있는 방안에 대해서 홍보중 입니다.
나. 귀하께서 제안하신 내용은 현재 계획중인 사업과 중복되는 부분이 있으며, 특히 공공기관에서 발행하는 종이청구서 및 안내문 등은 지방세 전자고지 서비스와 중복되어 불채택하게 되었음을 알려드립니다.
다. 광주시 기후변화 대응 정책에 깊은 관심 감사드리며, 기타 궁금하신 사항은 광주시청 기후탄소과 기후정책팀(☎031-760-2854)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.",심사 중,김포시,제안심사
"깨끗하고 편안한 미래도시, 지역도로 활성화 방안","현황 및 문제점
정비되어 있지 않은 갓길, 울퉁불퉁한 도로, 도로 안내표지판
4차선 정도가 필요한 도로에 2차선 정도의 도로밖에 있지않아 교통체증 문제
개선방안
도로의 질 개선- 차량이 다니는 곳의 길 정비하기
교통체증량 파악을 통한 도로 확장
기대효과
깨끗하고 확장된 도로를 통한 삶의 질 향상
도로 개선으로 인한 삶의 만족도 향상
빠른 광주시 내 이동을 통한 경제 활성화",2023-01-13,"▷ 제안채택여부 : 불채택
1. 안녕하십니까? 기후변화 대응 탄소중립을 위한 정책에 대하여 소중한 의견을 주심에 감사드리며, 귀하의 제안에 대해 다음과 같이 답변드립니다.
2. 귀하께서는 ‘자원부문 저탄소 생활실천 방안’’ 내용으로 제안을 주셨습니다.
가. 광주시에서는 기후변화 대응을 위해 ‘광주시 탄소중립·녹색성장 기본조례 제정’, ‘광주시 탄소중립·녹색성장 기본계획 수립’, ‘탄소인지 예산제도 도입’, ‘공공부문 에너지 목표관리제 감축목표 상향’, ‘광주시 탄소중립 공모전’, ‘탄소포인트제 및 자동차 탄소포인트제 확대’ 등 2023년부터 다양한 사업을 추진하며, 시민 대상으로 온실가스를 저감할 수 있는 방안에 대해서 홍보중 입니다.
나. 귀하께서 제안하신 내용은 현재 계획중인 사업과 중복되는 부분이 있으며, 특히 공공기관에서 발행하는 종이청구서 및 안내문 등은 지방세 전자고지 서비스와 중복되어 불채택하게 되었음을 알려드립니다.
다. 광주시 기후변화 대응 정책에 깊은 관심 감사드리며, 기타 궁금하신 사항은 광주시청 기후탄소과 기후정책팀(☎031-760-2854)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.",심사 중,경기도,제안심사
로봇을 이용한 시청 내부안내,"현황 및 문제점
시청내 안내원이 없어 민원인 내방시 부서위치나 업무담당부서를 몰라 불변초래
개선방안
요즘 로봇을 통한 안내가 일상화 되고 있고, 식당같은 곳은 서빙도 로봇을 사용하는 실정임.
우리시청에도 각층 로비 중앙에 안내 로봇을 설치하여 부서 위치나 업무담당부서 확인필요
기대효과
로봇을 통해 부서 위치나 업무담당부서를 안내받음으로서 민원인 편의도모",2023-01-13,"안녕하십니까? 국민신문고 국민제안 담당자입니다.
먼저 국민신문고 국민제안 창구를 이용해주셔서 감사합니다. 귀하의 제안에 대한 우리시 제안심사 실무위원회의 심사결과, 심사평점이 60점 미만으로 채점되었습니다. (60점미만은 불채택)
귀하의 제안을 수용하지 못하는 점을 널리 양해하여 주시기 바라며, 다만 본 불채택 제안건은 향후 업무 추진 시 참고할 수 있도록 노력하겠습니다.
문의사항은 양주시청 기획예산과(031-8082-5055)로 연락주시면 성심성의껏 답변해 드리겠습니다.
시정 운영에 소중한 의견을 주셔서 다시한번 감사드리며 댁내 행복과 건강이 늘 함께 하시길 바랍니다. 감사합니다.",2023-02-27,양주시,답변완료
버스노선 신설 및 배차간격 축소,"현황 및 문제점
안녕하십니까, 장기동 거주하는 주민 김은희입니다.
저는일산대교를 건너 출퇴근을 하고있으며 일산대교를 건너 대화역에서환승을하고있습니다.김포지하철의혼잡도는 여러매체를 통해 많이알려져 정책적으로 검토가되고있는 것으로 알고 있습니다. 일산대교를 통과하는 버스의 혼잡도도 골즈라인 못지 않습니다. 시장님 골드라인 체험하신것처럼 출퇴근시간대에 일산대교를 통과하는 버스의혼잡도도 몸소 체험을 해보실 요청드립니다.
현재 일산대교를 통과하는 버스는 33. 33-1. 97번입니다. 출퇴근시간의혼잡도는말할것도없으며 이것보다 더 힘든 것은 배차시간입니다. 기본40분이고 최근버스들의배차간격이길어져 출근하려면 새벽밥먹고7시에나와야하고 그 버스를 놓치면 40분후에나 버스가 옵니다. 최근에 97번은 배차시간이 길어져 한강로사거리에 7시30분 도착버스가 7시50분에 도착합니다.
얼마 전에는 33번버스가일산에서 김포로 오다가 대화사거리에서 고장이나 겨우버스를 탄 시민들이 다 내렿습니다. 바로33-1번이왔으나이미대화역에서 만차가되어서 왔기 때문에 탈수가없었습니다. 다음버스는40분후도착예정이었습니다.
아침시간에 대화역에서 김포로 출근하는 사람들도 많아 혼잡도는 감포에서 일산으로 가는 버스만큼 혼잡합니다.
도대체 왜!!! 33번과 97번의 배차간격이 그리도 긴지.. 노선을 줄이고 환승제도를 활용할 수 있도록 해주시길 요청합니다. 출퇴근시간의 배차간격이 3-40분이면 어떻게 출퇴근을 하겠습니까.
버스를 놓칠 경우 대안으로 택시를 타던가 자차를 이용해야 하는데 급여생활자가 이런방식으로교통비를지출하는 것은 경제적으로 어려우며 모든 사람이 출퇴근용으로 자차를 구입하는 것은 기후환경에도 저해가 된다고 생각을 하며 학생들은 김포 또는 일산으로 보내고 있는 부모들의 경제적 심리적 부담은 어떻게 해야 하는 것인지요. 거주지를 옮겨 이사를 해야 하는지 잡답합니다.
개선방안
시장님 제안드립니다.
첫 번째 출퇴근시 일산대교 통과하는 버스배차간격을 줄여주십시요.
두 번째 출퇴근시간에 장기역에서 대화역끼지 운행하는 순환버스를 신설해주십시오. 현재파주시에서 운행중인 부르면 오는 셔클 마을버스제도를 벤치마킹하여 출퇴근시간 40분버스를 기다리는 일이 없도록 하여 주시길 부탁드립니다.
세 번째 대화역에서 김포차량사업소가 종점인2000번을 걸포동으로 회차하게 해주시길 제안합니다. 일단일단대교만 넘으면 환승이가능하도록만 해주시면 김포 또는 일산으로출퇴근하는 사람들의 교통문제는 조금이나마 해소가 될 것같습니다. 일산대교를 넘어 차량사업소가 종번인데 차량사업소에서 환승이 되는 버스가 없다면 아무런 의미가 없다고 생각을 합니다. 굳이 왜 일산대교를 건너 김포 차량사업소가 종점인지 궁금합니다.

7시30분에 한강로4거리에 오던 버스가 슬쩍7시50분으로 바뀌어 저는 오늘도 지각입니다. 이번주 내내 지각입니다. 7시 20분에 집에서 나와 심지어 33-1번 따러 걸포동에 까지가서 8시 넘어 버스를 타고 일산대교를 넘었습니다. 직장인이 근태가 이렇게 되면 쪽팔리죠, 빚이라도 애서 차를 구입해야 할까요?

시장님!!!
평화의 도시 김포, 살기좋은 도시 김포가 김포가 아닌 다른장소로 이동시 이렇게 불편하고 폐쇄적인 현실이 김포의 시민으로서 자존심이 상합니다.
김포시민뿐만 아니라 다른 시도에서 김포를 방문시도 교통편의를 제공하여 활짝 안아주어야 하지 않을까요?
기대효과
일산으로 또는 김포로 진입하는 시간이 줄어든다.
국민의 개인적인 경제적 손실이 감소한다.
타시도로의 유출을 방지하여 김포시 재정 감소를 줄이고 경제적가치를 상승시키며 김포의 도시성장을 촉진한다.
김포시민의 교통안전을 사전에 예방한다.
시민의 만족도를 높일수 있다.
지구 기후환경적 차원에서도 도움이 된다.",2023-01-13,"안녕하십니까? 국민신문고 국민제안 담당자입니다.
먼저 국민신문고 국민제안 창구를 이용해주셔서 감사합니다. 귀하의 제안에 대한 우리시 제안심사 실무위원회의 심사결과, 심사평점이 60점 미만으로 채점되었습니다. (60점미만은 불채택)
귀하의 제안을 수용하지 못하는 점을 널리 양해하여 주시기 바라며, 다만 본 불채택 제안건은 향후 업무 추진 시 참고할 수 있도록 노력하겠습니다.
문의사항은 양주시청 기획예산과(031-8082-5055)로 연락주시면 성심성의껏 답변해 드리겠습니다.
시정 운영에 소중한 의견을 주셔서 다시한번 감사드리며 댁내 행복과 건강이 늘 함께 하시길 바랍니다. 감사합니다.",심사 중,김포시,제안심사
