제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
승가로 부근 토지 수용후 메타세콰이어공원 조성 방안,"현황 및 문제점
-수많은 사람들이 김포시를 평가하기를 ""김포시는 볼거리와 즐길거리가 없다""고 함.
-현재 승가로 금정산으로 오르는 지점에는 수 십 그루의 대형 메타세콰이어 나무가 식재되어 있는 상태임.
-상암하늘공원,수도권매립지,고양생태공원 등지에는 메타세콰이어길이 조성되어 있어 수많은 관광객들이 사진촬영을 위하여 몰려들고 있는 실정임.
개선방안
승가로 금정산으로 오르는 지점에 토지를 수용하여 메타세콰이어를 더욱 많이 식재한 후, 메타세콰이어공원으로 조성함,
기대효과
-관광자원 확보
-김포 볼거리 제공",2022-06-21,"1. 안녕하십니까? 귀하께서 국민제안으로 신청하신 민원(1AB-2206-0017068)에 대한
검토결과를 다음과 같이 알려드립니다.

2. 귀 하의 제안내용은 '승가로 부근 토지 수용 후 메타세콰이어 공원 조성'에 관한 것으로 이해됩니다.

○ 저희 김포시에서는 시민 전체가 언제 어디서나 이용 가능한 도시공원을 확보하여 살기 좋은 도시를 만들고자 노력 중으로 공원소외지역 해소를 통한 균형 있는 생활권
도시공원이 확대 될 수 있도록 다각적으로 공원조성 방안에 대하여 검토 중에 있습니다. 다만, 공원의 조성은 국토의 계획 및 이용에 관한 법률에 따라 도시관리계획으로 입안 공원조성계획 결정하고, 실시계획인가 및 토지보상의 행정절차를 거친 이후 공원조성이 가능한 사항으로, 승가로 부근 공원 조성은 향 후 타당성 등을 전반적으로 검토 후 추진 가능한 사항임을 알려드립니다.
또한, 대상지 인근 기 조성된 금정산 숲길이 시민들의 힐링 명소로 자리 잡을 수 있도록 지속적으로 유지관리토록 노력하겠습니다. 끝.",2022-08-12,김포시,답변완료
화물공영주차장 설립,"현황 및 문제점
주민 입장으로 볼때 노상에 불법 주차된 화물차들이 많습니다.
도로 미관상, 안전상 문제가 많다고 생각 됩니다.

화물차주 입장으로 볼때 대형 화물차를 주차할 공간이 마땅치 않습니다.
개선방안
불법주차된 화물차들에 주차위반 스티커 발부만이 능사는 아니라 생각됩니다. 화물공영주차장을 만들어서 안전하고 깨끗한 도로를 만들 수 있다고 생각 합니다.
기대효과
화물공영주차장을 만듬으로써 화물차주들의 과태료 부담이 줄어들고 주차장 이용료를 부과하여 세수확보에도 도움되리라 기대됩니다.
더불어 노상에 화물차들이 사라지면 보다 더 안전한 도로가 되리라 기대됩니다.",2022-06-21,"1. 귀하의 가정에 건강과 행운이 함께하시기를 기원합니다.

2. 귀하께서 제안하신 ""화물공영주차장 설립""과 관련하여 붙임과 같이 실무주관부서 검토의견을 답변드리며, 제안이 채택되지는 않았지만 좋은 의견을 제출하여 주신 귀하께 다시 한 번 감사드립니다.

<검토의견: 교통기획과 선우중 (☎ 031-828-4832)>",2022-07-22,의정부시,답변완료
경기도지역화폐(평택사랑카드),"현황 및 문제점
현황:
경기도.평택시 공동으로 농민수당을 매월5만원씩 지급
사용처:평택시내 ic카드 결제 가맹점
문제점:
사용처에 대하여 카드 가맹점으로 요식업,판매점등 다양하나,
지역내 대중교통 이용에 대한 사용을 제한하고 있어 불합리함.
*기름값상승 및 친환경정책과 서민의 이용하는 버스제외
개선방안
평택시내 버스를 이용할수 있도록 대중교통카드를 병행등록해서
에너지 절감,서민의 이동권확보,친환경정책,에 참여
기대효과
농민의 교통비 절감, 대중교통활성화로, 버스회사 영업수지개선,친환경참여 등등",2022-06-20,"안녕하세요. 평택시청 기획예산과입니다.

귀하께서 제안해주신 『경기도 지역화폐 활용방안』에 대해 담당부서(일자리창출과)에서 검토한 결과는 다음과 같습니다.

○ 지역화폐는 영세한 소상공인을 보호하고 자금의 역 외 유출을 방지하기 위하여
인센티브 혜택을 제공하면서 지역 내에서 소비가 이뤄지도록 운영 중임

○ 따라서 발행 시·군 외에 타 시군구에서 지역화폐를 사용할 수 없으며, 교통비와
같이 광역으로 결제가 이뤄지는 것은 지역화폐로 사용이 불가능함
○ 아울러 교통카드 결제는 티머니 등 결제대행업체를 통해 결제하는 경우가 대부분으로
비씨카드와 가맹이 없는 경우 매출액 산정이 불가하므로 현실적으로 불가함

○ 지역화폐 카드에 교통카드 기능을 추가하여 2장의 카드를 1장의 카드로 사용하는
방법(ex.오산시 오색전)은 있으나, 지역화폐 카드 외에도 신용·체크에 이미 교통카드
기능이 추가되어있는 것이 많아 실효성이 떨어질 것으로 사료됨

해당 제안은 위와 같은 이유로 제안으로 채택하기 어려움을 양해하여 주시기 바랍니다.

시정 발전을 위해 관심을 가져주셔서 감사드리며, 귀하의 건승과 행복을 기원합니다.",2022-07-06,평택시,답변완료
융합형 교통신호등 표지판 설치 안전 운영방식 제안,"현황 및 문제점
현재 구도심권과 기존의 교통신호등을 구성하고 있는 기둥과 봉이 노후화 및 설치된 부분에 안전하게 고정되어 있다고 하나 바람과 단일봉을 활용해 그 안에 교통신호등 2개이상 및 진행신호판, 현재 사거리명등 다양한 내용을 한 봉에 설치시 흔들림과 설치된 구성요소가 단순화되어 있지않아 혼잡해 보이는 등 안전하게 설치할 수 있도록 개선이 필요할 때입니다.
개선방안
이에 따라 기존의 교통신호등 설치형식에서 점차 주요장소부터 예산과 개선 설치 우선순위에 따라 교통신호등을 융합형으로 고정이 용이하게 이중프레임으로 설치가 편리하면서도 안전성을 높여주는 것으로 개선하는 것이 중요합니다.
이를 통해 교통신호등의 안전 및 고정설치에 따른 위해요소를 제거가 높으며 산발적으로 설치된 안전표지판을 고정설치가 용이하며 설치기둥 및 디자인의 표준화로 관리 및 시행에 효율적이고 작은 프레임에 LED설치함으로서 거리환경의 개선에 효과증진이 커집니다.
기대효과
한 몫에 변경 및 교체가 아닌 새로운 환경과 디자인의 표준화로 교통신호등의 안전성을 보장하면서도 시민에게는 명확한 신호체계를 보여줄 수 있는 등 환경개선을 통해 시민에게 좋은 본보기로 자리잡고 현장에 투입되는 실무진의 업무처리에도 용이함을 줄 수 있습니다.",2022-06-17,"1. 시정발전에 관심을 가져주셔서 감사합니다.
2. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2206-0015206)에 대한 검토결과를 다음과 같이 알려드립니다.
3. 귀하의 민원내용은 융합형 교통표지판 설치에 관한 질의사항으로 이해됩니다.
4. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 제안해 주신 이중으로 된 신호등 및 표지판 지주 설치에 대한 추진 계획은 현재까진 없으나, 설치 당위성에 대하여 중장기적으로 심도있게 검토하여 진행하겠음을 알려드립니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이필요한 경우 김포시 클린도시사업소 도로관리과 윤성호 주무관(031-5186-4583)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.",2022-07-18,김포시,답변완료
양평 청소차량 환경미화원 헬멧착용 제안,"현황 및 문제점
1. 새벽마다 시가지를 운행하는 청소차량의 뒷편 탑재칸에 매달려 가면서 쓰레기를 수거하는 환경미화원에게는

2. 항상 낙상 등 불의의 사고위험이 많은 직업으로서 환경미화원에게 안전용 헬멧을 착용토록 하여 인권보호 및 불의의 사고예방을 통한 안전을 지키토록 제안합니다.
개선방안
청소차량의 뒷편 탑재칸에 매달려 가면서 쓰레기를 수거하는 환경미화원에게 안전용 헬멧착용
기대효과
환경미화원의 인권보호 및 사고예방을 통한 안전성 확보",2022-06-17,"1. 안녕하십니까? 귀하께서 국민신문고에 제안하신 민원(1AB-2206-0015128)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안 내용은 민원(1AB-2206-0015128)에 기재되어 있는 우리군 청소차량 환경미화원 헬멧(안전모) 착용에 관한 제안으로 이해됩니다.

3. 귀하의 제안에 대한 답변은 다음과 같습니다.
- 채택여부 : 불채택
- 사 유 : 시행중
- 관련근거 : 폐기물관리법 시행규칙 제14조의3항(작업안전 기준)
- 우리군 청소차량 환경미화원 작업안전을 위해 폐기물관리법에 근거 청소차량 안전 장치 설치 및 안전조끼,안전모,안전화,안전장갑,마스크,작업복등 안전보호 장구를 기 지원하고 있음.

4. 아울러, 환경미화원 작업시 작업모 착용등 안전기준을 준수하여 안전사고 사전 예 방을 위해 철저를 기하겠으며, 귀하의 제안에 대한 추가 설명이 필요할 경우 양평군 환경과(031-770-2251)로 전화 주시면 친절히 안내해 드리도록 하겠습니다. 끝.",2022-07-13,양평군,답변완료
고양시 급수공사의 절차상의 문제점.,"현황 및 문제점
고양시의 급수공사는 시에서 지정된 1곳의 상하수도 업체만 가능하다는 답변을 들었습니다.
이는 자본주의 경제하에 움직이는 우리나라의 큰 폐단이라 할 수 있으며, 다음과 같은 우려가 예상됩니다.

첫째, 과도한 공사비 책정.
현 시스템으로 운영된다면, 시에서 책정해 주는 공사비 그대로 납부하고 공사를 할 수 밖에 없습니다.
경쟁시스템이 아니기 때문입니다.
고양시에서 허가를 받은 업체를 서로 경쟁하게 하면, 공사의 품질은 더 좋아지며, 공사비는 더 낮아질 수 있습니다.

둘째, 비리유착의 근거가 됨.
상하수도 사업소와 업체와의 유착비리가 의심될 여지가 다분합니다.
고양시에 등록된 업체들끼리 구역을 나눠먹는 시스템이란건 불보듯 뻔한 상황입니다.

설령 그렇지 않더라도,
이러한 우려가 의심되는 상황에서 굳이 득이 없는 지금의 시스템을 유지한다는 것은 수도사업소만의 업무 편의성 때문이 아닌지요?

남양주시의 경우도 과거에는 남양주시에서 지정해 주는 업체만을 선택해야 됐었지만,
지금은 시에 적법하게 등록된 여러 개의 업체중에서 건축주가 선택해서 할 수 있습니다.
시공품질은 올라가고, 공사비는 내려갑니다.

상수도 업체의 배만 불려주는 작금의 시스템 개선을 바랍니다.

개선방안
타 시처럼....
년 단위로 적법한 시공능력과 규모를 갖춘 상하수도 업체를 고양시에 등록하게 하고,
건축주가 급수공사 신청서를 제출할 때, 등록된 업체 리스트만 건축주에게 제시하면 됩니다.
그럼 건축주가 리스트에 등록된 업체와 상담을 해보고, 결정해서 시공을 한다면 투명하게 업무처리가 될 수 있을꺼라 생각합니다.
기대효과
부조리를 미연에 방지하고,
공사비를 절약할 수 있으며,
시공품질은 더 높아집니다.",2022-06-17,"1. 안녕하십니까? 선생님께서 국민신문고에 신청하신 고양시 급수공사의 절차상의 문제점(접수번호1AB-2206-0015061/2AB-2206-0012968)에
대한 검토의견을 다음과 같이 알려드립니다.
2. 선생님의 제안내용은 급수공사시 건축주가 대행업체를 선택 할 수 있도록 하는것으로 이해됩니다.
3. 우리 시는 4개 권역, 14개 업체(덕양A 3, 덕양B 4, 일산동구 4, 일산서구 3)가 관할동을 지정하여 관내 급수공사를 대행하고 있습니다.
건축주가 대행업체를 선택하는 것은 급수공사의 특성 등을 고려하여 결정할 사항으로 추후 검토가 필요할 것으로 판단됩니다.
4. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해 주시기 바랍니다.
5. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 상하수도사업소 수도행정과 유현숙 주무관(☎031-8075-4423)에게 연락주시기
바랍니다. 끝.",2022-07-01,고양시,답변완료
덕현리 왕대벌길 낙석문제에 대한 건의,"현황 및 문제점
민원인: 상면초등학교 6학년 윤은총, 윤은택, 최민환, 눈노올리비아

1. 건의 사항
안녕하세요? 저희는 가평 상면초등학교에 다니는 6학년 올리비아,최민환,윤은택,윤은총 이라고 합니다. 저희가 이 글을 쓰는 이유는 덕현리 왕대벌길에 낙석이 심하여 방지시설을 설치해야 한다고 생각하여 이 글을 쓰게 되었습니다. 그래서 가평 상면초등학교 학생들이 큰 불편함을 느껴 건의를 해보려고 합니다.

2. 이로 인해 일어날 수 있는 문제
낙석이 떨어져 사고가 날 수 있고, 사람이 다치거나 사망할 수 있습니다. 저도 그 길을 걷다가 돌이 굴러떨어져 맞아 사고가 날 뻔했습니다.그리고 나무, 집, 건축물 등이 망가질 수도 있어보입니다.

개선방안
이 문제를 해결할 수 있는 방법은
낙석 방지 철막이나 그물막 등등 막을수 있는 걸로 설치해주면 되겠습니다.
기대효과
낙석방지 시설을 설치하여 안전한 우리 마을을 만들어 주세요.
그러면 사고를 줄일 수 있습니다.",2022-06-17,"안녕하십니까? 귀하께서 국민신문고에 신청하신 제안(신청번호 1AB-2206-0014956) 대한 검토 결과를 다음과 같이 알려드립니다.
1. 귀하의 제안내용은 “왕대벌길 낙석방지망 설치”에 관한 것으로 이해됩니다. 귀하의 제안을 검토한 의견은 다음과 같습니다.
2. 귀하께서 제안하신 낙석방지망 설치에 따른 안전사고 예방 기대효과에 대해서는 공감하고 있으며, 이전에도 위와 같은 민원이 접수되어 올해 2월 토지사용승낙서를 첨부하여 가평군청 관련부서에 건의한 사실이 있지만 안타깝게도 예산편성 등의 문제로 채택되지 않은 것 같습니다.
3. 향후 추경예산편성 등 사업대상지 조사가 있을 시 적극 재검토하도록 하겠으며 답변 내용에 대한 추가 설명이 필요한 경우 가평군 상면 정태환 주무관(☏031-580-4181)에게 연락주시면 친절히 안내해 드리도록 하겠습니다.

붙임 국민제안신청서 1부. 끝.",2022-07-18,가평군,답변완료
전기자전거 보조금 제도만들어주세요,"현황 및 문제점
경기도 과천은시행이되었는데
광명시는 안되나싶어서요
개선방안
전기차나전기오도바이는있는데전기자전거는없어서
있으면좋다고봅니다
기대효과
자전거이용인원이 광명시 인구가많은거같은데요
전기자전거 구입을하고싶은데 보조금제도가있으면좋겠다고생각했습니다",2022-06-17,"귀하의 시정운영 참여에 감사드립니다.
○ 귀하께서 제안해주신 내용에 대한 검토의견을 아래와 같이 답변드립니다.
○ 검토의견
- 전기자전거는 일반자전거에 비해 오히려 배터리와 전기소모를 유발함에 따라 친환경으로 판단하지 않기 때문에 현재 보조금 지원 검토대상이 아니며, 전동킥보드의 경우에도 같은 경우에 해당합니다.
- 또한, 우리시 자전거 보험은 2018년도에 보험혜택이용율의 저조로 종료하였음을 알려드립니다.
○ 앞으로도 좋은 제안 부탁드리며 귀 가정에 행복이 가득하시길 기원하며, 소중한 제안 감사드립니다.
○ 이와 관련하여 더 자세한 사항은 광명시청 도로과(2680-2939)로 문의하여 주시기 바랍니다.",2022-08-23,광명시,답변완료
경기도 프리미엄 버스 운영 방식 변경 제안,"현황 및 문제점
안녕하세요. 프리미엄 버스를 이용하는 고객입니다.
해당 버스로 인해 편하게 출/퇴근을 이용하고 있습니다.

[문제점]
1. 좌석이 너무 넓어 자리의 개수가 적습니다. (우등버스)
- 좌석이 28~31개로 일반 광역버스에 비하여 좌석이 너무 적습니다.
개선방안
1. 일반 광역 버스로 40여개 좌석이 되는 버스라면 조금이라도 많은 사람이 이용이 가능 할 것 같습니다.
- 30여개 좌석에서 40여개로 늘어나면 10명 이상 혜택

2. 입석도 판매 가능하면 좋겠습니다.
- 너무 많은 사람은 안정상 어렵겠지만 일정 정도의 사람은 입석이라도 이용하면 좋겠습니다.
- 예약이라는 장점으로 입석도 예약으로 판매하여 일정수 이상만 이용 할 수 있도록 하면 좋겠습니다.

3. 예약 방식 변경
- 현 1시간 이전 예약 방식에서 본인 탈 수 있는 상황이고 차량이 해당 정류장에 도착하기 전이라면 예약이 가능하면 좋겠습니다.


기대효과
1. 많은 사람들이 이용 가능할 것 같습니다. 현재 입석이라도 타고 싶어도 못타는 사람들이 있습니다.

2. 버스 운송업의 이익효과 증대
- 입석을 판매함으로써 버스 운송업자의 이익이 증가 될 것입니다.

3. 자가 운전자 들의 대중교통 이용 증대로 인한 환경보호 확대
- 많은 사람들이 이용한다면 자연스럽게 자가 운전이 줄어들어 환경이 보호 됨",2022-06-17,"안녕하세요. 버스정책과 담당자 구현모입니다. 경기도 대중교통에 깊은 관심과 좋은 제안(신청번호 1AB-2206-0014914)을 보내주셔서 진심으로 감사드리며 다음과 같이 회신하여 드립니다.

프리미엄버스는 자가용 이용자의 대중교통 이용 전환 유도를 위해 계획시 자가용보다 더 빠르고 편리하고 쾌적한 교통서비스 제공, 기존 광역버스와의 차별화에 중점 두었고 이러한 취지로 차량을 우등형(28~31인승)으로 선택하여 운행 중에 있어 직행좌석형(45인승)으로의 변경은 계획 취지에 벗어난다고 판단됩니다.

시내버스가 고속국도를 운행할 경우 「도로교통법」 제22조에 의해 운행상 안전기준에 의해 승차정원을 넘어서 운행할 수 없고, 여객은 「여객자동차운수사업법」 제27조의2 규정에 따라 좌석안전띠를 착용하여야 하므로 원칙적으로 입석이 불가합니다. 현재 운행 중인 경기 프리미엄버스 노선은 모두 고속국도를 경유하여 운행 중으로 입석이 불가함에 따라 입석 판매에 관한 사항도 불가함을 알려드립니다.

프리미엄버스 예약은 광역버스 좌석예약어플(MiRi+ 앱)을 이용한 “운행 30일 전 오전 10시~출발1시간 전 일단위” 방식으로 운영하고 있습니다. 기점에서 출발 전 운전자가 차량내 설치된 단말기에서 예약현황을 확인 후 출발하며 ‘실시간 예약’을 위해서는 운전가가 단말기를 주기적으로 확인해야함으로 운행시 위험의 소지가 있어 시행이 불가합니다. 다만 이용자의 편의를 위해 예약방식에 대한 검토를 하고 있음을 알려드립니다.

위와 같은 사항으로 제안주신 사항에 대하 종합하여 검토한 결과 불채택함을 양해바랍니다.

추가적으로 관련 문의사항이 있으면 버스정책과 구현모 주무관(031-8030-3795) 에게 연락주시기 바랍니다. 좋은 의견과 업무에 관심을 가져주신데 대해감사드리며, 앞으로도 좋은 의견 많이 제안해 주시기 바랍니다.",2022-07-18,경기도,답변완료
「시흥시 문화원 건립공사 기본 및 실시설계공모」 참가 보상 형평성에 대한 개선 요청드립니다.,"현황 및 문제점
안녕하세요, 저는 이번 22년 6월 15일에 결과가 발표된
「시흥시 문화원 건립공사 기본 및 실시설계공모」에 대하여 국민제안을 드리고자 합니다.

저는 해당 설계공모에 참여한 분의 아들로서 너무도 안타까운 부분이 있어, 이 제안을 남기게 되었습니다.
「시흥시 문화원 건립공사 기본 및 실시설계공모」는
1등 당선작은 설계용역권 부여
2등 당선작은 1천만원
3등 당선작은 500만원의 보상금이 있었습니다.

그러나 여기엔 단서 조항이 있었습니다.
※응모자가 3곳 이하일 경우, 1등 당선작만 뽑고
나머지 2등, 3등업체는 아무런 보상도 없음.

결론적으로 이번에 공모참여업체는 단 3곳이었습니다.
그래서 저희 아버지는 2등을 하셨는데,
이 공모를 위해 준비한 노력과 비용을 단 한푼도 보상받지 못하셨어요.

2월말부터 거의 3개월간 시흥시의 문화와 역사에 대한 고찰부터 출발하여 많은 시간을 들여 작업하셨고,
조감도 3D 렌더링 등을 위해서 지역 청년들 여러명에게 몇 백만원의 용역비도 쓰시며 준비했습니다.
최종적으로 수십부의 자료를 인쇄하여 제출하는 비용도 만만치 않았습니다.

35년간 설계사를 해오신 아버지의 3개월간의 인건비도 감안한다면,
공모 준비 원가가 최소 2천만원이 들어갔습니다.

저는 정부의 사업이고, 참가 업체들이 그러한 정부의 사업을 돕고자 참여했다면,
최소한 그 노력에 대한 일정 부분은 가능한한 보상해주셔야 된다고 생각합니다.
그래야 다음에도 좋은 업체들이 낙선의 부담을 조금이나마 줄여서 더 적극적으로 참여할수있고
출품작의 품질도 더 높아지는 선순환이 가능해지지 않을까요?

물론 참여한 업체가 현저히 작은것도 문제가 되겠지만,
중요한것은 참여한 업체수가 적든 많든, 제출된 자료의 품질 아닐까요?

3개업체가 아니라 30개 업체가 참여하였더라도,
제대로 된 곳이 1개도 없다면 참가 업체수만 충분하다고 하여
1등부터 2등 3등을 다 주는것은 의미가 없지 않을까요,

반대로 말하면 3개 업체만 참여했더라도 그 3개 업체가 모두 85점이상이든,
어떠한 절대적인 정성과 노력, 심사평가의 최소 품질기준에 부합한다면
참가에 들어간 원가, 비용에 대한 최소한 보전은 해주어야 된다고 생각합니다.

공모에 참여하는 업체의 입장에서는,
몇 개 업체가 들어올지 알수도 없는 상황에서 열심히 준비해서 제출하는 것이지 않습니까?

이번 심사공모 결과를 보니,
1등은 91점, 2등은 89점, 3등은 88점입니다.
1등부터 3등 모두 정말 근소한 차이로 모두 열심히 준비한 출품작으로 판단되며

공모지침서에 '입상작 기준은 70점 이상'임을 볼 때,
1등부터 3등 모두 최소 입상작 기준 이상으로 평가받은 좋은 설계안들이라고 판단됩니다.

그렇다는것은, 3개 업체 모두 이번 공모를 위해서 열심히 준비했고,
충분한 용역비를 들여서 건실하게 지원한 것인데,

업체들이 통제할 수 없는 절대적인 참여 업체수가 부족한 사유로
2등과 3등이 단 한푼도 보상을 받지 못하는것은 일반 통념상 보상형평에 어긋난다고 봅니다.

본 제안을 작성중인 저도 국토부나 해양수산부의 정부사업을 다수 참여해보았는데,
통상 참여 업체수가 작게 들어왔다면,
통상 공모에 대한 업체들의 수익성이 담보가 현저히 안되서 참가를 안하거나,
해당 사업 공고에 대한 홍보가 부족했던등 여러 외부적인 이유도 있었으며
이는 소수의 참가업체의 잘못이 전혀 아닙니다.

오히려 그러한 투입대비 수익성 측면에서 불리해보이거나,
어려운 조건들도 다 감수하며 지원한 소수의 업체들이라면
시행/공고 기관에서는 그러한 충성도 높은 참가사들을 더욱 배려해주어야 하는게 맞지 않나요?

3개 선정에 3곳만 들어왔다고 해서
각각의 면면과 품질을 떠나서 2등 3등을 무조건 자르는 공모는 처음봤습니다.
절대적인 수준이 미달이라면 재공모 하겠지만 3곳이 다 훌륭했다면 그대로 가야죠..

이번 시흥시 문화원 사업이 운영상 행정이 잘못 되었다는 말씀을 드리는것이 아닙니다.
참가 업체가 3곳이하일 경우 1등만 선정한다는 공모지침과 보상기준은
처음부터 공고에 명확하게 포함되어 있었으니 운영/집행에는 문제를 잡을 수 없겠으나

애초에 최초 응모업체수에만 절대적 제한을 두어 규정된 보상을 차감하는 기준자체가
정부사업에 어려운 여건에서도 몇개월을 준비하여 성실히 임한 선량한 업체들에게
너무나 큰 불이익을 주는 독소조항이기 때문입니다.

이 부분에 대하여 아래와 같이 개선방안 제안을 드리고자 합니다.
개선방안
절대적인 참가 업체수에만 보상제한을 두는것은 폐지.

1등부터 3등까지 3개업체를 보상하는 범위일 경우,

심사결과 종합점수 70점 이상 등,
'입상작' 최소 요건을 충족한 업체가 3곳 이상이면
1등부터 3등까지 선정해서 보상하는것으로 변경.

단, 1등은 실제적인 기본/실시설계 용역권이 부여되어야 하는 중대한 사항이므로
1등작의 품질이 현저히 떨어질 경우 전체 탈락 후, 재공모를 다시 시행하는것으로 단서 조항 부여
기대효과

참여 업체에 대한 합리적 보상 개선
→ 참여 업체의 정부사업 협업 만족도 향상
→ 차후 정부사업 진행시 더욱 많은 선량하고 좋은 업체들 참여 확대
→ 정부사업 결과물 품질 개선
→ 정부사업 결과물의 수혜를 받는 시민들의 만족도 향상 선순환구조 달성",2022-06-17,"평소 시정 발전을 위하여 적극 협조하여 주시는 귀하께 감사드립니다.
귀하께서 국민신문고에 접수하신 제안(신청번호 1AB-2206-0014847)에 대한 담당부서(시설공사과)의 검토 결과를 다음과 같이 알려드립니다.


□ 현재 공모사업에 참여하는 업체의 수가 현저히 적으나, 작품접수 3건 이하 1등부터 3등까지 보상의 범위를 확대할 경우, 공모사업에 참여하는 업체의 수가 증가 할 것으로 사료됨.

□ 설계공모 참여 독려 차원에서 효과가 있으나, 과도한 보상에 따른 참여업체 수준 저하에 대한 검토가 필요함.


위와 같이 귀하의 제안을 실무부서에서 채택함에 따라, 채택제안에 대한 제안시상은 제안심사위원회에서 등급심사 후 결정됨을 알려드립니다.
제안심사위원회 심의는 2022년 중에 최종 결정될 예정임을 알려드리며 시흥시에 관심을 가져 주셔서 다시 한 번 감사드립니다.

소중한 제안을 내주신 귀하께 다시 한번 감사의 말씀을 드리며 앞으로도 많은 관심과 좋은 의견 부탁드리겠습니다.
답변에 대한 추가 설명이 필요한 경우 시흥시 정책기획과 정혜영 주무관 ☎031)310-3634 에게 연락주시면 친절히 안내해드리도록 하겠습니다.

우리 기관 업무에 관심을 가져 주셔서 감사합니다.",2022-07-07,시흥시,제안실현
지역경제 및 상권 활성화를 위한 점심시간 무료이용 확대 제안,"현황 및 문제점
현재 김포시에서는 지역시민의 주차난과 상권활성화를 위해 공영주차장의 무료이용시간을 1시간으로 활용할 수 있도록 하고 있어 활용도가 높아지고 있는 상황이나 점심시간과 식사후 편안한 소통을 위한 시간에는 다소 부족한 실정입니다.
개선방안
이에 따라 지역경제와 상권의 활성화를 높일 수 있는 작은 변화로서 점심시간 11:30~13:30(2시간 무료)로 집중시간에 확대 운영한다면 시민이 더 편안하고 여유있는 점심시간을 갖을 수 있도록 검토후 조속히 시행하면 더 효율적이라고 봅니다.
기대효과
시민에게 더 많이 집중시간을 허용함으로서 불법주차와 좁은 상가건물의 주차난을 해소할 수 있는 좋은 통로와 역할을 할 수 있어 성숙한 교통문화와 편안한 점심시간을 제공한다는 면에서 효과가 커질 것입니다.",2022-06-17,"평소 시정 발전을 위하여 적극 협조하여 주시는 귀하께 감사드립니다.
귀하께서 국민신문고에 접수하신 제안(신청번호 1AB-2206-0014847)에 대한 담당부서(시설공사과)의 검토 결과를 다음과 같이 알려드립니다.


□ 현재 공모사업에 참여하는 업체의 수가 현저히 적으나, 작품접수 3건 이하 1등부터 3등까지 보상의 범위를 확대할 경우, 공모사업에 참여하는 업체의 수가 증가 할 것으로 사료됨.

□ 설계공모 참여 독려 차원에서 효과가 있으나, 과도한 보상에 따른 참여업체 수준 저하에 대한 검토가 필요함.


위와 같이 귀하의 제안을 실무부서에서 채택함에 따라, 채택제안에 대한 제안시상은 제안심사위원회에서 등급심사 후 결정됨을 알려드립니다.
제안심사위원회 심의는 2022년 중에 최종 결정될 예정임을 알려드리며 시흥시에 관심을 가져 주셔서 다시 한 번 감사드립니다.

소중한 제안을 내주신 귀하께 다시 한번 감사의 말씀을 드리며 앞으로도 많은 관심과 좋은 의견 부탁드리겠습니다.
답변에 대한 추가 설명이 필요한 경우 시흥시 정책기획과 정혜영 주무관 ☎031)310-3634 에게 연락주시면 친절히 안내해드리도록 하겠습니다.

우리 기관 업무에 관심을 가져 주셔서 감사합니다.",심사 중,김포시,제안심사
