제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
환경 혁신과 시민 소통을 위해 동네마실플로깅단을 연중 상시 모집,"현황 및 문제점
- 2021년 양주시자원봉사센터에서 실시하기는 하였으나, 단기적으로만 실시하였음
- 코로나19로 사회적 거리두기에 따라 지역, 마을 공동체가 무너지고 있음
- 지속적인 환경에 대한 관심 필요

개선방안
- 남양주시 동네마실 플로깅단 운영 방법을 벤치마킹하여 우리 시에서도 연중,상시적으로 운영
- 1365 봉사 활동 시 봉사활동 시간 부여
- 코로나19 상황 안에서 지역,마을 공동체가 활성화 될 수 방안 모색
- 지속가능한 환경에 대하여 최소 가족단위에서 마을 단위로 관심을 가질 수 있도록 홍보
기대효과
- 환경 혁신
- 시민 소통
- 마을 활성화",2022-03-07,"안녕하십니까? 국민신문고 국민제안 담당자입니다.
먼저 국민신문고 국민제안 창구를 이용해주셔서 감사합니다. 귀하의 제안에 대한 우리시 제안심사 실무위원회의 심사결과, 심사평점이 60점 미만으로 채점되었습니다. (60점미만은 불채택)
귀하의 제안을 수용하지 못하는 점을 널리 양해하여 주시기 바라며, 다만 본 불채택 제안건은 향후 업무 추진 시 참고할 수 있도록 노력하겠습니다.
문의사항은 양주시청 기획예산과(031-8082-5053)로 연락주시면 성심성의껏 답변해 드리겠습니다.
시정 운영에 소중한 의견을 주셔서 다시한번 감사드리며 댁내 행복과 건강이 늘 함께 하시길 바랍니다. 감사합니다.",2022-04-27,양주시,답변완료
탄천 산책로 다리에 세계 유명 관광지 트릭아트를 그려주시면 어떨까요?,"현황 및 문제점
평소 운동과 산책으로 탄천을 많이 활용하고 있고, 만족도 역시 굉장히 높은 성남시민 입니다~
성남시민을 위한 좋은 환경 조성을 위해 공무원분들이 많은 노력을 기울여 주시고 계셔서,
이 부분 항상 감사한 마음으로 지내고 있지요~

그런데, 최근 야탑부근 탄천을 걷다보면 바닥에 트릭아트를 해놓은 곳이 있던데,
그걸 보며서 문득든 아이디어가 있어서 하나 제기해 봅니다.

2019년 코로나 이후로 여행이 쉽지 않아졌고,
그나마 국내는 최대한 비대면이 될수 있도록 시도해 보고 있지만,
해외 여행은 꿈에서만 간혹 즐기는 정도가 되었습니다.

그래서, 그런 시민들이 위로를 받을 수 있도록
현재는 활용하지 않는 죽은 공간?을 사용해보면 어떨까요?
(문제는 아니고 제안입니다~)
개선방안
탄천은 50미터 가량마다 다리가 있는데요~
사실 회백색의 콘크리트 다리는 탄천의 자연적인 풍광과는 거리가 있는 편인것 같아요~
(물론 여름에는 햇볕을 가려주는 역할을 하거나, 일부 운동 공간으로 활용되기는 하지만요~)

그래서, 그 다리에 해외 유명 관광지를 트릭아트를 활용한 그림으로 사람들이 체험(?)도 할 수 있게 해주면 어떨까 싶은데요~
예를 들어 베니스 다리에서의 배를 타는 모습이라던가,
스위스 융프라우에서 개썰매를 탄다거나,
캐나다 레이크 루이스의 옥빛 호수를 감상한다거나~
과 같은 테마를 다리마다 부여하여, 그림을 그려 준다면 어떨까요?

*혹시 관련 아이디어가 더 필요하시면 더 생각해서 제출할 수도 있습니다~ ^^*
기대효과
우선은 여행을 못가서 스트레스를 해소하지 못하고 있는 주민들에게 조금이나 위로?가 될 수 있지 않을까요? (저는 생각만해도 너무 신나는데요~~~ ㅎㅎ)
산책을 나오는 주민들에게는 그림을 보면서 기분 전환을 할 수 있게 해주고
혹시 그 그림을 보러 나오는 사람들이 생긴다면, 주민들의 운동을 권장하는 프로그램이 되니, 지역주민 건강 증진에 효과가 있을 수 있겠습니다.
그리고 혹시 유명해져서 구경하러 오는 외부인들이 발생한다면, 유동인구 증가로 인한 주변 상권 활성화(?)도 가능하겠구요~
전시회 등 이벤트 감소로 어려움을 겪고 있는 예술인들이 능력을 발휘할 기회를 부여해주니 이 또한 좋을 것 같습니다.

너무 긍정회로만 돌린건 아닐지 모르겠지만,
트릭아트 전시회를 하면 비싼돈을 내고 그걸 구경가는 사람들도 있으니,
관람효과(?)는 충분히 있지 않을까 싶은데요~
긍정적인 검토 부탁드리겠습니다~

코로나로 공무원 여러분들 전체가 고생이 많으십니다...
모두 건강 유의하시고, 저처럼 항상 감사해하는 주민이 있음도 기억해주시면 감사하겠습니다.",2022-03-07,"· 탄천을 이용하는 성남 시민들을 위한 탄천 산책로 교량 트릭아트 제작 제안의 취지는 좋고 창의적인 제안이라고 여겨지나,

· 교량의 교대 및 교각 부분은 구조적인 특성상 우천시 빗물이 흘러내리는 구조로 되어있고, 누수로 인한 백태가 발생하는 등 작품을 보존하기에 적함한 여건이 아니라고 판단됨.

· 위와같이 교량의 구조적인 특성상 작품 설치 시 향후 교량 유지관리에 상당한 어려움이 있을 것으로 판단되며, 노후에 따른 도색작업을 오히려 방해할 여지가 있기 때문에 교량 구조물 보다는 현재와 같은 일부 바닥에 작품을 설치하는 것이 타당하다고 생각됨.",2022-04-04,성남시,답변완료
행주산성 충의정 옆 자판기 개선,"현황 및 문제점
[현황]
1. 붙임 사진과같이 <펩시>가 노출되고 있음
2. 찬음료 자판기 두대 있음
개선방안
[제언]
1. 펩시가 보이는 면에 <행주산성 이미지 사진>
부착(또는 건물 뒷쪽 이동)
2. 두대중 한대는 따뜻한 음료 자판기로 교체
기대효과
1. 사적 행주산성 충의정 이미지 유지
2. 동절기나 야간(3월중 행주가 예술이야 야간개장) 방문객 편의 제고",2022-03-06,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “행주산성 충의정 옆 자판기 개선”(접수번호 2AB-2203-0009198)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 현재, 우리 시와 개인사업자 간 공유재산 사용계약을 맺어 자동판매기 사업을 운영하고 있는 사항으로 즉시 따듯한 음료 자판기로 변경 및 행주산성 이미지 부착 하기는 어려운 사항으로 추후 재계약 등 협의 시 제안하신 내용을 적극 반영토록 노력하겠습니다.

3. 이에 따라 선생님의 제안을 (일부)채택함을 너그러이 양해해주시기 바랍니다.

4. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 관광과 장석군 주무관(☎031-8075-4643)에게 연락주시기 바랍니다. 끝.",2022-03-25,고양시,답변완료
별양동(향촌마을) 교통환경+쌍방소통 개선안,"현황 및 문제점
1. 별양동(향촌마을)은 거대한 'ㅁ'자 모습의 청계산자락의 50여개 번지의 단독주택(빌라)지역이다.
2. 최근 2~3년 전부터 구주택을 신축공사로 인한 변화가 눈부신 지역이나,
기존 도로망등 SOC는 도로폭의 확대가 없이 구주택이 신축빌라로 바뀔 뿐이다.
3. 가뜩이나 출퇴근시는 복잡한 골목길소통이 어려운 '향촌마을'의 개선이 필요하다.
4. 개개인 주택에서 나온 차량들을 골목길에서 소통 할 수 있는 공간 확보가 절대적으로 부족하다.
개선방안
*** 별양동(향촌마을) 골목길 교통환경+쌍방소통 개선 방안 ***
1. 첨부된 잘된지역(부림동:부림마을) 참조.
2. 차도+보도=통합 하여 '차보도'의 폭을 넓게한다.
2.1. 주택경계선에 [경계석]을 설치하여 최대한 차보도 공간 확보 한다.
2.2. 주택옆에 붙어있는 보도블럭(구역)을 제거한다.
2.3. 주택담장밑에 황색복선등 주의(경계)차선을 도색하여 시인성을 확대한다.
2.4. 사거리지역은 '볼록거울'과 '황색점멸등'을 설치하여 보행자안전을 강화 한다.
3. '차보도'를 통합하여 골목길의 쌍방교행에 유리한 환경을 조성한다.
기대효과
1. 별양동 교통환경(쌍방소통) 개선안은 별양동(향촌마을)의 차량소통에 획기적으로 개선 된다.
2. 평상시 보도공간이, 차량교행 필요시 크나큰 도움 공간으로 활용된다.
::: {첨부된 잘된지역(부림동:부림마을) 참조}.
2.1. 한정된 골목길 공간이 '보도블럭'을 제거하므로 숨통이 트인다.
3. 별양동(향촌마을) 교통환경+쌍방소통 개선안은 {시민이 만드는 행복도시 과천}에 크게 기여 하게 된다.",2022-03-06,"[교통과 교통시설팀 심사결과]
○ 소중한 의견 주심에 감사드리며, 귀하께서 제안하여 주신 내용에 대한 교통과(교통시설팀)의 검토결과는 다음과 같습니다.

○ 귀하의 제안은 ‘별양동 향촌마을 내 소규모 교차로에 반사경 및 점멸등 설치를 통한 교통안전사고 예방’으로 이해됩니다.

○ 해당구간 현장확인 결과 반사경 설치는 설치 공간이 절대적으로 부족하여 도로 통행에 오히려 불편을 줄 수 있고, 일부 사유지에 저촉되는 사항으로 설치가 어려우며,

○ 주택내 점멸등 설치는 빛공해로 인한 주민불편사항이 제기될 수 있어 설치를 지양하는 사항으로 설치가 어려운 점 양해부탁드립니다.

○ 보행자 안전을 위해 교통안전시설물 필요구간에 대해서는 지속적으로 현장확인하여 검토하도록 하겠습니다.

○ 귀하께서 제출한 제안은 비록 채택되지는 못하였지만, 시정에 대한 참여와 관심에 감사드립니다.

○ 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변내용에 대하여 추가 안내나 설명이 필요한 경우 〔교통과-교통시설팀(02-3677-2287)〕으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

[교통과 주차지도팀 심사결과]
○ 소중한 의견 주심에 감사드리며, 귀하께서 제안하여 주신 내용에 대한 (교통과)의 검토결과는 다음과 같습니다.

○ 귀하께서 제출한 제안은 비록 채택되지는 못하였지만, 시정에 대한 참여와 관심에 감사드립니다.

○ 도로교통법상 황색선(단선, 복선, 복점선)은 주정차단속 및 계도를 위해 고시된 선을 의미하며, 단순 시인성을 위하여 설치되는 부분이 아닌 점 양지하여 주시기 바랍니다.

○ 아울러 황색선(단선, 복선, 복점선) 설치 시 단속되는 당사자는 주택가에 거주하시는 주민들임을 인지하여 주시기 바랍니다. 또한 주정차위반단속구간 지정 고시는 과천경찰서 주관하에 교통심의위를 거쳐 결정되는 부분임을 알려드리면서, 교통과에서는 그 외 해결방안 또한 다각도로 검토하도록 하겠습니다.


귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변내용에 대하여 추가 안내나
설명이 필요한 경우 교통과 주차지도팀(02-3677-2299)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-05-16,과천시,답변완료
시 통합안전센터의 운영 성과 등 필요한 정보 공개로 알 권리 충족 방안,"현황 및 문제점
○ 의왕시 통합안전센터에서는 각종 CCTV 등을 활용하여 생활방범, 도로방범,주정차단속,쓰레기단속,재난감시 등으로 시민이
안전하고 편리한 생활을 영위하고 있습니다만,
○시민들은 생활속 각종CCTV등을 매일 접하다 보니 CCTV 등으로 방범 이나 생활 불편해소에 얼마나 성과가 있었는지, CCTV
등 개인정보에 어떻게 활용하는지 등 필요한 정보를 알고 싶어도 알 수 없어 공개가 필요합니다.

개선방안
○시 홈페이지의 안전 분야(통합안전센터)에 CCTV활용 실적을 공개한다.
예시)법인검거,수배차량검거 자료 제공, 교통사고 자료 제공 등
○ CCTV 운영에 관한 궁금한 정보를 공개한다.
예시) CCTV 설치 절차 안내. 교통사고 등 발생시 영상자료 활용방법. CCTV 영상 유출 등 개인정보 보호 방법 등.

기대효과
○통합안전센터의 운영 성과 및 필요한 정보를 상시 공유할수 있어 알권리가 충족된다.
○본 제안 시행은 홈페이지 작업으로 가능하여 별도의 예산이 수반되지 않고 간단하다.",2022-03-05,"○ 안녕하십니까? 귀하께서 국민신문고를 통해 제안해 주신
"" CCTV 활용정보 공개를 통한 알권리 충족"" 에 대한 재검토결과를 다음과 같이 알려드립니다.

○ 범인 검거, 수배차량 검거의 등의 실적공개의 경우,
현재 경찰의 수사활동에 CCTV를 우선 활용하는 것으로 시청에서는 그 실적을 파악할 수 없으며,
기타 행정정보(CCTV 영상정보 반출 및 기타 CCTV 활용성과 등)는
시청 홈페이지(분야별⇒재난/안전⇒통합안전센터)에 안내하여 시행하고 있음을 알려드립니다.

○ 소중한 고견에 감사드리며, 답변내용에 대한 추가 설명이 필요한 경우,
의왕시 안전총괄과(031-345-2943)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-04-13,의왕시,답변완료
코로나 확진자 ARS 시스템구축,"현황 및 문제점
어제 6세 딸이 고열로 일산동구 보건소에서 pcr 검사를 받았습니다..코로나 환자 폭증하기전에는 10시간이내 검사결과를 통보받았는데..코로나 PCR검사건수가 폭증하는 현재 상황에 24시간이 지났는데도 지연문자가 오고 있으니 답답하네여. 아이는 고열로 쳐져있고 치료제를 받지못하고 응급실도 갈수도 없고 이러지도 저러지도 못하는 환장할 상황입니다.휴일이라고 보건소 전화는 받지도 않고 있는 상황입니다.
개선방안
확진자 검사결과를 휴대폰인증및 주민번호 입력만으로 검사결과를 확인할수 있게 해당 보건소에 시스템을 구축해 줄것을 제안합니다...빨리요!!!!!
기대효과
보건소 응답인원 피로감소 빠른 확진 결과로 코로나에 대처능력 향상",2022-03-01,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “코로나 확진자ARS 시스템 구축”(접수번호 2AB-2203-0002636)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 현재 질병관리청 코로나19 정보관리시스템을 통한 확진통보, 격리통지 기능 개선을 통해 신속한 검사결과 안내가 가능하며, 향후 정부24 연계하여 개별 검사결과 확인이 가능하도록 개편 중임을 알려드립니다.

3. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.

4. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 덕양구보건소(☎031-8075-4017)로 연락주시기 바랍니다. 끝.",2022-04-14,고양시,답변완료
파주와 김포사이에 교량이 있었으면 좋겠습니다.,"현황 및 문제점
현재 파주에서 김포로 갈 경우 일산대교까지 가서 김포로 가야 합니다.
개선방안
문발IC쯤에 김포로 갈수있는 교량이 있으면 좋겠습니다.
기대효과
파주에는 많은 관광지가 있습니다.
또한 김포,강화에도 관광지가 많이 있습니다.
수도권및 지방에서 관광을 오시는경우 파주 와 강화를 한번에 둘러 보기에는 길을 너무많이 돌아야 하는데 교량이 생기면
가까워 지리라 봅니다.
또한 56번국도및 서울 외곽제2순환도로와 연결이 된다면
항상 주말 교통체증을 유발하는 자유로대신 교통분산효과가 있지 않나 생각됩니다..",2022-02-27,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “코로나 확진자ARS 시스템 구축”(접수번호 2AB-2203-0002636)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 현재 질병관리청 코로나19 정보관리시스템을 통한 확진통보, 격리통지 기능 개선을 통해 신속한 검사결과 안내가 가능하며, 향후 정부24 연계하여 개별 검사결과 확인이 가능하도록 개편 중임을 알려드립니다.

3. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.

4. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 덕양구보건소(☎031-8075-4017)로 연락주시기 바랍니다. 끝.",심사 중,파주시,제안심사
시민들이 좋아하는 실내체육시설 세미실내구장(Semi Open Indoor Sports Facility),"현황 및 문제점
고양시 체육정책과의 노고에 감사드립니다.
항상 응원합니다.

>> 고예산이 드는 실내체육 시설을 반개방형 실내구장(Semi Open Indoor Sports Facility)으로..

안녕하십니까.
고양시체육정책 업무에 노고에 감사드리면서 몇 가지 해외의 세미 실내구장 사례들어
고양시 야외 운동 종목에 잦은 어려움을 격고 있는 실내구장 시설에 대해서 보다 현실적 개선을 제안을 올립니다.
개선방안
사실 체육시설 건립은 첫 째도, 둘 째도 예산 문제일 것입니다.
완벽한 실내도 좋겠지만 태풍과, 폭설에만 견딜 수 있는 고비용이 아닌 최적의 저렴한 시공비로 실내를 만든다면 많은 비용 들지도 않는 세미 실내를 만들 수 있겠습니다.
따라서 미국과 캐나다 등 선진국들의 사례를 들어 고양시도 보다 저비용을 많은 반개방형 실내체육시설을 구축해 줬으면 하는 바람입니다.


시공상의 절감은 지붕을 천막형으로 하였고 양옆의 벽체가 없으므로 짧은 시공 기간으로 인한 인건비 절감과 자재비가 적게 들고 특히 소방시설 문제를 간단히 통과 해결함이 현재 배드민턴장과 같은 밀패형 실내보다 많은 예산이 줄어 들 수 있습니다.
기대효과
>> 미국, 캐나다 등 선진국의 사례(첨부사진)의 반개방형 실내체육시설의 기대효과

1. 개방된 친화적인 자연환경에서의 운동으로 밀패된 실내와 달리 탁한 공기 탈피
2. 근래 문제 시 되고 있는 실내구장 등의 감염예방
3. 시공시 원자재 절감으로 시예산 절감(벽체자재, 지붕자재, 전체 중량자재 절감)
4. 시공시 공기 단축으로 인한 인건비 절감
5. 시공시 소방 시설 불필요로 예산 절감
6. 냉난방의 필요가 없으므로 예산 절감과 유지비 절감


[실내의 장점]
1. 가장 큰 한국인들의 햇빛 노출에 대한 부담을 제거함으로써 많은 시민들이 적극적 운동에 참여
2. 우기철과 잦은 내리는 비로 인해 중단되는 야외 운동을 지속적으로 할 수 있다.
3. 겨울철 내리는 눈에 의해 운동을 중단 되지 않는다.",2022-02-25,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “시민들이 좋아하는 실내체육시설 세미실내구장”(접수번호 2AB-2203-0002629)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 선생님의 제안내용은 “기존의 실외 체육시설을 (세미)실내체육시설로 변경하여 시설의 효율성을 제고하여 체육시설 이용의 활성화”에 관한 것으로 이해됩니다.

3. 현재, 우리 시는 기존의 낡은 실외 체육시설 및 일반 대중의 이용이 많은 실외 체육시설의 시설 개선을 위한 사업의 일환으로 막구조를 활용한 실내화 공사를 계획하도록 하겠습니다.

4. 이에 따라 선생님의 제안을 채택함을 알려드립니다.

5. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 체육정책과 조우현 주무관(☎031-8075-2343)에게 연락주시기 바랍니다. 끝.",2022-03-14,고양시,답변완료
의정부시 체육시설 예약 시스템 개선,"현황 및 문제점
의정부시에서 시민들을 위해 다양한 체육시설을 개방하고 있으나, 예약 시스템이 미비하여 활용에 어려움이 있습니다.

먼저, 민간단체에 위탁 관리하는 시설이 가장 이용하기 까다롭습니다.
예를 들어 민락 무지랭이 풋살장은 의정부시축구협회에 관리를 위탁하고 있습니다. 예약 가능한 시간을 확인하려면 협회원 개인 연락처로 문자를 주고 받아야 하고, 시설이 비어 있어도 협회원이 직접 문을 열어주러 올 수 없는 상황이면 시설을 이용할 수 없습니다. 시설 사용료도 공시되어 있지 않으며, 사용료의 쓰임 역시 알 수 없습니다.

둘째로, 학교 시설 이용도 쉽지 않습니다.
올해 1월 의정부시가 의정부교육지원청과 학교시설개방 업무협약을 체결하여 지역주민에게 적극적으로 학교 시설을 개방한다는 기사를 보았습니다. 그러나 실제로 학교의 체육 시설을 이용하려면 학교에 직접 연락을 취해 이용 가능 시간을 확인해야 하고, 확인을 하고 방문하더라도 시설 관리자에게 해당 내용이 전달되지 않아 마찰을 빚는 경우가 있습니다.

마지막으로, 의정부시 시설관리공단에서 운영하는 시설 역시 통합예약시스템을 일부 시설에만 적용하고 있습니다.
일부 시설은 통합예약시스템을 통해 편리하게 예약할 수 있으나 천보 탁구장, 신곡 배드민턴장 등은 전화 예약만 가능합니다.
코로나19 방역 수칙때문에 이용 가능 시간과 예약 필수 여부가 수시로 변하나, 전화 문의 외에는 이를 알 방법이 없어 매우 불편합니다.
개선방안
시설관리공단의 통합예약시스템을 적극 활용하여, 현재 민간에 관리를 위탁하고 있는 시설 및 제한적으로 개방하는 학교 시설등을 편리하게 예약하고 활용할 수 있도록 합니다.
기대효과
더 많은 시민이 편리하게 시설을 이용할 수 있도록 하여 시민의 건강한 삶에 기여합니다.",2022-02-24,"1. 귀하의 가정에 건강과 행운이 함께하시기를 기원합니다.

2. 귀하께서 제안하신 ""의정부시 체육시설 예약시스템 개선""과 관련하여 붙임과 같이 실무주관부서 검토의견을 답변드리며, 제안이 채택되지는 않았지만 좋은 의견을 제출하여 주신 귀하께 다시 한 번 감사드립니다.

<검토의견: 의정부시시설관리공단 양민호(☎ 070-4247-2256)>",2022-03-21,의정부시,답변완료
농식품 바우처 제도,"현황 및 문제점
타지역에서 시행하고있는제도로서 저소득취약계층의 건강을 감안 하시어 농산물,식품, 과일,육류등의구매를 촉진하여건강한 삶을 지속할수있는 제도이기 때문에 우리시에서도 이러한 제도는 하루빨리 시행하는것이 좋을것으로 사료되나 아직 시행되고 있지않아 취약계층의 건강이 우려되고 있습니다.
개선방안
우리 시에서도 타지역에서시행하는 것처럼 취약 계층의 건강을 돌봐드리는 차원에서 이를 적극 시정에 반영 하시어
행복한 우리시민의삶이 될수있게도와 주시기를간청 드립니다.
기대효과
우선 취약 계층의 삶의질이 향상되고 ,건강해질수 있으며 ,지역 화폐로 지급되면, 지역 소상인들의 매출 증대에 기여할수
있기때문에 어려운 오미크론 시대에 꼭 필요한 시책 이라고 사료 됩니다.",2022-02-23,"1. 안녕하십니까? 국민신문고 국민제안(신청번호 1AB-2202-0015467)과 관련입니다.

2. 귀하께서 제안하신 사항은 “김포시 농식품바우처 제도 시행”에 대한 것으로 이해되며
이에 대한 검토의견은 다음과 같습니다.

가. 농식품바우처는 경제적 취약계층의 영양 불균형 해소를 위해 농식품 현물을 지
원하는 제도로서 2020년에 처음 도입되었습니다. 현재 전국 15개 지자체에서
시범사업으로 시행중이며 공모를 통해 시범대상 지자체를 선정하고 있습니다.

나. 우리시에서도 2022년 농식품바우처 시범사업 도입을 위해 공모 신청을 하였으나
미선정되었음을 알려드리며 추후 공모계획등 시기가 도래된다면 해당사업이 반 영될수 있도록 최선을 다하겠습니다.

3. 귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 김포시 농정과 조원희 주무관(☎031-5186-4255)에게 연락주시면 친
절히 안내해드리도록 하겠습니다. 감사합니다.",2022-09-16,김포시,답변완료
도서관 부근 주차 단속 중단,"현황 및 문제점
안산중앙도서관 앞 화랑천동로 도로에 주차한 것에 주정차 위반 과태료 부가가 문제가 있음.
안산중앙도서관 주차장이 협소하여 부근 화랑천 동로 및 인근 도로 등 에 주차하는 경우와 수요가 잦다. 이런 상황에서 지가 무분별하게 기계적으로 주차단속을 하는 것은 문제가 많다,
젓째 도서관 주차장이 주차수요에 비해 턱없이 협소하다.
둘째 도서관 주차장 확장이 대림아파트 단지 주민들의 반대에 직면하여 어렵다.
셌째 도서관 이용을 활성화 시키는 것은 21세기 들어 지식기반 사회에 돌입한 시대상황을 감안하면 단순히 안산 시정을 넘어 국정과제의 우선적 순위가 되었다. 따라서 도서관 이용을 활성화시키는 데 장애물이 있다면 적극적으로 제거해야한다.
개선방안
전통시장의 경우 시장 인근 장소에서는 주차단속을 완화하는 것이 전국 지자체 정책의 일반적인 관례이다. 전통시장을 활성화하듯 도서관 이용도 활성화시킬 과제가 시정의 우선순위 중에 들진데 도서관 주변에서 주차단속은 중지하는 것이 바람직하다.
더구나 중앙도서관 부근은 도로는 이면도로이며 교통량도 많지 않아 굳이 주차단속을 할 필요가 다른 지역에 비하여 적다. 주차단속에도 실지 사정을 감안하여 기계적으로 무분별한 행태를 근절하는 것이 옳다.
기대효과
도서관 활용이 더욱 진작되며 21세기 지식정보사회의 발전에 이바지한다.",2022-02-22,"○ 시정에 관심을 가져주시어 감사드립니다.
○ 귀하께서 제안하신 “도서관 부근 주차 단속 중단” 과 관련하여 말씀드리겠습니다.
○ 안산시 자동차 등록 현황에 따르면 2022년 1월 현재 안산시 내 등록차량은 317,227대로 덤프트럭 등 건설기계 7,894대를 포함하면 약 32.5만대에 이르고 있습니다.
안산시 인구는 2022년 1월 현재 700,138명(등록 외국인 포함), 세대수는 292,081세대로, 평균적으로 1세대 당 차량 1대 이상 보유하고 있는 상황입니다.
이와 같은 상황에서 주차난은 필연적으로 발생하며 한정된 도시면적에서 차량은 계속하여 급증하고 그에 비례하여 발생하는 불법주정차문제에 대해 관련 민원도 꾸준히 증가하고 있는 상황입니다.
귀하께서 말씀하신 중앙도서관 주변의 경우, 어린이보호구역으로 불법주정차 단속 강화구간이며 불법주정차로 인한 통행불편과 사고위험을 호소하며 단속요청을 하는 민원을 행정기관이 무조건 외면할 수는 없는 입장이며, 특히 야간의 경우는 대형버스 및 화물차량의 주정차 민원이 발생하는 지역으로 불법주정차 단속이 미흡하다는 질책을 더 많이 받고 있습니다.
현재 단원구에서는 전례없는 코로나 19로 인한 경제 상황이나 지역적 특성을 고려하여 탄력적인 단속을 운용하고자 기존의 상습 주정차위반구역에 대해 집중 단속하는 방식은 중단하고 있으며 민원신고에 따른 기동단속 방식으로 진행되고 있음을 양지하여 주시기 바랍니다. 또한, 안전신문고상의 불법주정차 신고의 경우에는 단속요건에 부합하는 경우 과태료를 부과토록 하게 되어있음을 양해하여 주시기 바랍니다.
○ 귀하의 소중한 제안에 다시한번 감사드립니다.
○ 기타 자세한 사항은 주정차지도담당 전진록(☎031-481-6285)으로 연락주시면 답변드리겠습니다.",2022-03-21,안산시,답변완료
