제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
마장면 장암 이치지구 반도체특화단지 지정 제안,"현황 및 문제점


별 첨
개선방안


별 첨
기대효과


별 첨",2022-12-13,"시정발전을 위한 귀하의 제안에 우선 감사의 말씀을 드립니다.

귀하의 ""마장면 장암 이치지구 반도체특화단지 지정 제안"" 제안에 대하여 다음과 같이 회신하여 드립니다.

국가첨단전략사업 특화단지의 신청요건은 국가첨단전략기술을 보유한 선도 기업이 있어야 하고, 선도기업의 산업기반 시설과 투자계획이 있어야 합니다.

현재, 우리 시 여건상 특화단지 신청요건에 부합한 지역은 하이닉스 이천공장일대로 경기도화 협의하여 공모를 추진중에 있습니다.

마장면 장암 이치지구를 반도체특화단지로 지정받으려면, 제안하신 지역 내에 반도체 선도기업이 입지해 있거나 입구하려는 계획이 있어야 하며, 위 요건을 충족한 이후에도 선도기업 또는 경기도가 산업부로 신청하여야 함을 알려드립니다.

귀하의 제안에 충분한 답변이 되었기를 바랍니다. 감사합니다.",2023-02-13,이천시,답변완료
경기도 성남시 내 마을버스 및 시내버스 등 노선버스 비상용 망치 타격지점 표시 제안,"현황 및 문제점
성남시에서는 마을버스 및 시내버스 등 다양한 노선버스가 운영되고 있으며, 출ㆍ퇴근 시간을 비롯하여 많은 시민들이 일상생활 속에서 버스를 이용합니다. 하지만, 이러한 버스들이 사고 시 비상탈출이 용이하지 못할 수 있다는 문제가 있습니다.

버스에는 「자동차 및 자동차 부품의 성능과 기준에 관한 규칙」에 따라 비상용 망치가 설치되어 있으나 사고 시 화재 발생으로 인해 연기가 발생하면 시야가 빠르게 제한되어 탈출이 매우 어렵습니다. 2016년 10월 13일 경부고속도로 관광버스 사고 당시 비상용 망치가 설치되어 있었지만, 현실적으로 연기 속에서 비상용 망치를 찾아서 유리창을 깨고 탈출하는 것은 불가능했고 10명이 목숨을 잃었습니다.

KBS 소비자리포트에서 실험한 바에 따르면, 연기가 발생한 상황에서 버스 내부의 탑승자가 비상용 망치로 유리창을 깨고 탈출하는데에는 5분 30초가 소요되었으며, 실제 사고 상황에서는 화재 확산 및 연기 확산으로 인해 탑승자가 모두 사망할 수 있는 시간입니다.

비상용 망치를 이용해서 신속히 창문을 깨고 탈출하기 위해서는 ‘유리창 모서리’를 깨야 하지만, 이러한 사항을 인지하고 있는 사람이 많지 않기 때문에 신속하게 유리창을 깨고 탈출하는 것이 매우 어렵습니다.

지난 2016년 10월 13일 경부고속도로 관광버스 사고 이후 어둠 속에서 비상용 망치를 찾을 수 있도록 많은 버스에 ‘비상용 망치 위치 표시’ 또는 ‘축광 표지’가 부착되었으나, 비상용 망치를 찾더라도 유리창의 모서리를 깨지 않으면 유리창 파괴에 많은 시간이 소요될 수 있고(특히 썬팅 필름 부착된 유리창은 파괴에 많은 시간이 소요됨), 버스 사고 시 시야가 전혀 확보되지 않는 연기 속에서는 방향 자체를 찾기 어려워서 유리창의 위치 자체를 가늠하는 것 자체가 어려울 수도 있습니다.
개선방안
마을버스와 시내버스는 많은 사람들이 이용하는 버스라는 점을 고려하여 만일의 사고 시 시민의 안전을 지킬 수 있도록 버스 창문에 버스 비상용 망치 타격지점을 축광 스티커 등으로 표시하는 방안을 제안드립니다.

성남시 측에서 직접 관련 스티커 등을 제작하여 성남시에서 마을버스 및 시내버스를 운영하는 버스 회사에 배부하거나 순차적으로 부착, 또는 버스 업체 등에 관련 지침을 만들어 안내하는 등의 방식으로 충분히 개선할 수 있을 것이라고 생각합니다.

현재 마을버스 및 시내버스의 창문에 광고용 스티커(홍보물)은 부착되어 있으나, 정작 안전을 위한 필수 정보는 제대로 안내되고 있지 않습니다. 창문에 광고 스티커를 부착하는 것이 가능하다면 안전을 위한 필수 정보를 안내하는 스티커 등을 부착하는 것 역시 가능하다고 생각합니다.

실제로 해외 사례 중 마카오 등에서는 비상용 망치 타격지점을 유리창에 표시하고 있으며, 캐나다에서는 개방형 비상탈출 창문을 설치하여 비상탈출 창문의 위치를 표시하는 표시등을 설치하고 있습니다.

간단한 축광 스티커 또는 안내문 등을 부착 등을 통해서 충분히 버스 사고 시 수많은 시민들의 목숨을 지킬 수 있을 것입니다.
기대효과
버스 창문에 스티커 등으로 비상용 망치로 깨야 하는 모서리 부분을 표시한다면 버스 사고 시 당황한 승객들이 보다 쉽게 비상용 망치로 유리창을 깨고 탈출할 수 있을 것입니다. 또한, 유리창 모서리를 깨지 않고 유리창 중앙을 깼을 때 발생하는 탈출 지연을 예방하여 골든 타임 내에 버스 탑승자가 신속히 탈출할 수 있을 것입니다. 나아가, 현재 대다수의 사람들은 버스 비상용 망치로 어느 곳을 깨야 하는지 인지하지 못하고 있으나 버스 창문에 이러한 사항이 표시된다면 평상시에도 비상용 망치로 유리창 모서리를 깨야 한다는 사실을 인지할 수 있을 것입니다.

많은 사람이 안전한 교통 수단을 이용할 수 있도록, 성남시에서 운행되는 노선 버스의 창문에 비상용 망치 타격지점을 축광 스티커 등으로 표시하여 주실 것을 제안합니다.

감사합니다.",2022-12-10,"안녕하십니까? 우리 시 발전에 관심을 가져주셔서 감사드리며 귀 가정의 건강과 행복을 기원합니다.
귀하의 제안에 대하여 다음과 같이 답변 드립니다.

1. 현재 「자동차 및 자동차 부품의 성능과 기준에 관한 규칙」 제30조에 따르면 비상
창문의 설치기준과 규격에 대한 기준은 규정되어 있지만 타격 지점 표시에 대한 기준은
규정되어 있지 않습니다.

2. 따라서 제안하신 비상용 망치 타격 지점 스티커 부착 방안은 현재 민영제를 기반으로
운영되고 있는 운수업체와의 협의를 통하여 시행되어야 할 사안으로

3. 운수업체에 관련사항을 전달하여 개선될 수 있도록 노력하겠습니다.
시정발전을 위하여 관심을 가지고 참여하여 주신데 대하여 감사 드리며, 귀하의 건승을 기원합니다.",2023-01-20,성남시,답변완료
정수슬러지 재처리를 통한 폐기물저감 및 예산절감,"현황 및 문제점
현재 정수슬러지는 페기물로 처리되고 있으며 매년 15% 이상 폐기물 처리비용이 증가하는 추세임
인천시의 2025년 수도권매립지 사용종료 선언으로 인한 폐기물 저감 및 자체 처리방안 강구 要
개선방안
현제 폐기물로 버려지고 있는 정수슬러지의 재처리를 통한 폐기물 저감 및 예산절감
기대효과
1. 정수슬러지 재처리를 통해 폐기물 발생을 90%이상 저감
2. 재처리 과정에서 발생하는 열로 전기를 생산하여 난방비 절감
3. 재처리 설비를 통해 생산된 재활용 재료(세라믹 지라이트)를 통한 자원순환 사이클 완성 및 매각을 통한 예산절감
4. 폐기물 재할용을 통해 탄소배출권을 인정받아 거래소에 매각 가능
(서울에너지공사 엘리베이터 회생제동장치로 탄소배출권 획득)

자세한 내용은 첨부파일 참조",2022-12-10,"1. 귀하께서 국민신문고에 신청하신 제안(신청번호 1AB-2212-0005577)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안내용은 ""정수슬러지 재처리를 통한 폐기물저감 및 예산절감""에 관한 것으로 이해됩니다.
3. 제안하신 내용에 대해 검토한 의견은 다음과 같습니다.
○ 제안하신 정수슬러지 재처리를 통한 폐기물저감 및 예산절감에 대한 내용은 충분히 공감하나, 현재 우리 시의 슬러지 처리량은 서울, 인천 등 대도시에 비해 미미한 수준이고 초기 투자비 과다 및 건축 부지 확보 등의 문제로 조기 추진은 어려운 실정입니다.
○ 다만, 향후 정수생산시설 확장 등 슬러지 처리용량 증가 시 재정여건 및 경제적 타당성 등을 종합적으로 고려하여 검토하도록 하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 김포시 맑은물사업소 정수과 조광일 주무관(031-5186-4462)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.",2023-01-06,김포시,답변완료
가로수 제설제 보호막에 안내문 부착 방안,"현황 및 문제점
○시에서는 동절기 염화칼슘 등 각종 제설제로 인한 도로변 가로수 및 조경 나무를 피해를 줄이고자 가로수 보호막을 제설 취약지에 설치를 하였으나
○시민들은 가로수 제설제 보호막이 월동기 해충방지용 인지 쓰레기 무단투기를 방지하는 용도 인지 알수 없고 자칫 담배 꽁초나 폐휴지 등을 투기할 우려가 있습니다.
.○ 아울러 보호막이 강풍이나 보행자의 부주으로 파손 등이 발생할 경우 어느 기관(부서)에 신고하여야 할지 알수 없습니다.
개선방안
○가로수 제설제 보호막에 안내문 부착을 조경나무인 경우에는 중간 간격으로.단독 가로수 보호막은 개별적으로 또는 간격을 두고 부착하여 보행자나 운전사 들이 알 수 있게 한다.
※ 가로수(조경나무) 제설제 보호막 안내문(예시)
○ 목 적 : 제설제로 가로수(조경나무) 고사 예방
○ 기 간 : 동절기
○ 담당부서 : ○ ○과 (전화번호 : )
의 왕 시 장
*안내문 내용을 코팅으로 제작하여 사용하면 향후 계속적으로 사용할 수 있어 예산절감 효과

기대효과
○가로수 제설제 보호막 안내문이 시민의 알권리 충족으로 행정에 신뢰가 향상된다.
○가로수 제설제 보호막에 대한 인식제고로 가로수 보호에 대한 관심도가 증가된다.",2022-12-09,"안녕하십니까?
귀하께서 국민신문고를 통해 제안해 주신 “가로수 제설제 보호막에 안내문 부착”에 대한
재검토결과를 다음과 같이 알려드립니다.
안내문의 훼손, 분실 발생 시 추가로 관리가 필요하여 효율성이 낮은 것으로 판단되며,
염해방지막의 파손과 쓰레기 투기가 잦은 구간은 순찰을 강화하여 철저히 관리하도록 하겠습니다.
아울러, 가로수 및 가로녹지 보호와 가로경관 향상을 위하여 연중 인력을 배치하여
훼손이나 불편민원 발생 시 즉시 처리하고 있음을 알려드립니다.
소중한 고견에 감사드리며, 답변 내용에 대한 추가 설명이 필요한 경우,
의왕시 공원녹지과 유세리주무관(☎031-345-3835)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2023-01-16,의왕시,답변완료
황산사거리 3000번 줄서기 표지판앞 불법주정차,"현황 및 문제점
황산 사거리 버스정류장 3000번 줄서기표지판앞에는 항상 불법주정차가 있습니다( 특히 택시들 ) 출근시간 길막고 서있어 승객 탑승후 출발하려면 지장이 많아서 표지판 못미쳐 거리를 두고 세워야하고줄을선 승객들은 걸어와서 타야합니다
버스정류장(바닥도색. 사각형)과 횡단보도 정지전. 사이에 주황색 안전봉을 몇개만 삼각형으로 박아주면 불법주정차 할수 없을텐데 검토 부탁드립니다
개선방안
승객승차후 버스는 좌측 차선으로 진입하니 횡단보도정지선과 바닥 버스정류장 도색 사각형 사이를 주황색 안전봉 으로 삼각형 모양으로 박아주면 안되나요?
기대효과
불법주차차량. 때문에 차선변경 못하는 일은 없어질것ㅈ같습니다",2022-12-06,"1. 시정발전에 참여하여 주시는 귀하께 감사드리며 가정에 무궁한 발전을 기원합니다.
2. 귀하께서 국민신문고를 통해 제안 주신 것은 ""황산사거리 버스주차장 앞에 불법주정차 방지를 위한 시선유도봉 설치""에 관한 것으로 이해됩니다.
3. 귀하의 제안에 대한 답변 내용은 다음과 같습니다.
- 시선유도봉 설치를 요청한 지역은 도로교통법 상 ""차도""에 해당되어 차량 통행에 방해되는 인공시설물 설치는 어려움이 있습니다.
- 다만 도로교통법 제32조 4항에 의거 1분이상 불법 주정차시 단속이 이루어지는 지역이므로 불법주정차 방지를 위하여 교통정책과 교통지도팀에 지속적인 단속을 요청하여 불법 주정차로 인한 차량통행에 지장이 발생되지 않도록 조치하도록 하겠습니다.
- 또한 일반 시민들도 스마트폰에 ""안전신문고"" 앱을 설치하여 불법주정차 차량을 신고하시면 차량에 불법주정차 과태료가 부과되오니 참고하여 주시기 바랍니다.
4. 기타 문의사항은 도로관리과 도로보수팀 이영철주무관(031-790-5599)에게 연락주시면 친철히 답하여 드리겠습니다. 끝.",2022-12-19,하남시,답변완료
오전로 가족공원 후문에 길 안내용 표지판 설치로 이용의 편리성 도모 방안,"현황 및 문제점
○오전동 동백•신안•백합•성원•신미주•대명솔채 아파트에 거주하는 입주민을 비롯 글로벌 도서관 이용 등 많은 주민들은 오전로 가족공원을 가로 질러 국도1호선에 위치한 의왕지구대 버스정류장 이용과 기타 고천,수원 지역 등에 용무가 있을시 이용하고 있다.
○ 의왕지구대 버스정류장 등을 이용한 외지인들은 처음으로 오전동 신안•백합•동백•성원 등의 아파트를 방문하거나 글로벌도서관 방향으로 갈때나 야간에 고령이신 어르신들은 시력 약화 및 방향 감각 둔화등으로 오전로 가족공원 입구를 찾아야 하는데 가족공원이란 아무런 표시가 없어 찾기가 매우 불편하다.
※ 참고적으로 국도1호선 인도에서 오전로 가족공원입구(후문)은 지면이 높고, 의왕지구대 건물 옆면에 위치하고 있는등 지형
적 여건상 보이지 않음.
개선방안
의왕지구대•글로벌도서관 버스정류장 등 인도에서 잘보이는 위치에 오전로 가족공원 안내판을 고휘도 반사 재질로 제작 하여 야간에도 잘 보이게 하고, 안내판 하단에 신안•,백합•동백,•성원•,대명솔채•,신미주 아파트•글로벌도서관 방향을 표시 한다 .
※ 예 시
오전로 가족공원
( 신안•백합•동백•성원•신미주•대명솔채 아파트• 글로벌도서관) →
기대효과
○ 외지인 및 주민들이 길을 쉽게 찾을 수 있어 편리하다
○ 주민 및 외지인 배려에 관의 신뢰가 향상된다.",2022-12-06,"안녕하십니까?
귀하께서 국민신문고를 통해 제안해 주신 “오전로 가족공원 후문에 길 안내용 표지판 설치”에 대한
검토결과를 다음과 같이 알려드립니다.
귀하의 제안내용은 “오전로 가족공원 표지판 설치”에 관한 것으로 이해됩니다.
오전로 가족공원 후문 표지판은 2023년 상반기에 설치할 계획임을 알려드립니다.
소중한 고견에 감사드리며, 답변 내용에 대한 추가 설명이 필요한 경우,
의왕시 공원녹지과 구자윤 주무관(☎031-345-3534)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-12-15,의왕시,답변완료
대중교통으로 인한 문제점,"현황 및 문제점
우리 평택시는 지난 5년동안 꾸준한 인구유입과 지역개발로 인하여 교통의 혼잡에 대한 문제점을 고민하고있는 것을 알고 있습니다.
특히 대중교통인 '버스'에 관한 문제점이 너무 많이 발생하고 있습니다.
첫번째로 버스의 도착시간을 지연시켜주시기 바랍니다.
기사님들의 휴게시간이나 시민의 이용성을 위해 실시간 도착에 대한 편의성은 인정하지만 이에 출퇴근시간 또는 야간 운전에 대해 탑승자의 안전에 문제가 야기되고 있습니다. 급출발,급과속,급차선 변경 등의 도로의 무법자로 운행이 되고있는 실정입니다.
두번째는 통근버스입니다.
각 회사에서 운영하는 부분이라 법제정이 필요한 부분이긴 하지만 통근버스의 무분별한 정차 및 수송에 대하여 사고위험성과 도로정체에 대한 문제가 크다고 생각합니다.
개선방안
첫번째 문제에 대한 해결책입니다.
평택시는 30km/h,50km/h,60km/h,70km/h로 교통속도를 제한하는 것으로 알고 있습니다. 다만 이 기준이 적용이 승용 또는 일반차량에 한한 속도라고 봅니다. 버스의 무게중심은 아래에 하중을 주고 있지만 승객의 탑승에 따라 무게중심은 위로 올라가게 설계되어 있기 때문에 만차의 경우 우회전이나 좌회전에 대한 하중편심이 일어나 전복의 위험성이 다분합니다. 이것을 인지하지 않고 운전하시는 기사님들이 많고 정류장시간 또는 휴게시간 감소로 급출발, 급과속, 급차선 변경으로 다른 운전자와 탑승자에게 위험요소가 되고있습니다. 노약자, 미취학아동, 학생들이 주로 이용하는 부분을 고려한다면 현재 주행에서 15Km/h 더 감속해야 하고 정류장 정차시간을 늘리고 도착시간에 대해 신호 대기시간 등을 고려하여 도착시간을 빨리도 늦게도 도착하지 않는 시간을 정했으면 합니다.

두번째 문제에 대한 개선방안입니다.
통근버스의 경우 정차구간에서는 후면 전광판으로 정차지점을 알리고 탑승 또는 하차에 대한 안내문구를 필수적으로 적용되야 생각합니다. 또한 정차에 대한 제한시간이 필요하다고 생각됩니다.
기대효과
첫번째 문제에 대한 기대효과는 안전입니다.
겨울철 블랙아이스 또는 우천으로 인한 사고율 감소와 탑승자의 안전, 다른 차량의 안전 또한 지킬 수 있을 것 입니다.

두번째의 문제에 대한 기대효과입니다.
차량의 현 상태를 정차 할 것인지 어떤 행위를 하는지에 대하여 알림은 운전자의 정보로 인하여 교통혼잡과 사고발생율을 감소 시킬 것입니다. 또한 정차시간을 전광판에 표기함으로써 대기에 대한 알림을 알 수 있기에 더욱 효과적이 방안이라 생각됩니다.",2022-12-05,"안녕하세요. 평택시청 기획예산과입니다.

귀하께서 제안해주신 『대중교통으로 인한 문제점 및 개선방안』에 대해 담당부서(대중교통과)에서 검토한 결과는 다음과 같습니다.

○ 노선버스는 2021년 4월부터 시행된 ｢안전속도 3050｣에 맞춰 운행 중이며,

○ 전세버스에 정차지점을 알리는 전광판 설치, 정차시간 제한은 관할 관청에서 강제할 수 있는 법적인 사항이 아님.

○ 따라서, 평택시 유동인구 증가에 따른 교통 혼잡을 해소하기 위해 통행량이 많은 시간대에 각별히 주의 운행하도록 지도하겠음.

해당 제안은 위와 같은 이유로 제안으로 채택하기 어려움을 양해하여 주시기 바랍니다.

시정 발전을 위해 관심을 가져주셔서 감사드리며, 귀하의 건승과 행복을 기원합니다.",2022-12-23,평택시,답변완료
고양시 일산동구 백석동 안산공원내 보건소 옥상에 돔형 실내체육관 증축요청,"현황 및 문제점
>> 겅기도 고양시일산동구중앙로 1042 (백석동 1538번지) 소재 안산공원내 보건소 옥상 체육관 증축 건의

보건소는 시민들의 건강과 생활의 협치를 이끌어가는 곳입니다.
따라서 기왕 건축물을 짓는다면
무용지물인 옥상을 실내체육시설로 증축하여 시민들이 활용할 수 있도록 하는 것이 여러 면에서
좋겠습니다.


공공장소의 체육관은 국가재난에 대피장소 및 공익을 위한 행사장 또는 시민들의 여가선용 및 건강을
지키고 회복할 수 있는 장소로 사용됨으로써 향후 매우 긍정적 활용이 될 것입니다.


특히 안산공원에 짓는 보건소는 치매 및 장애 등을 위한 체육시설로 최근 북미와 국내에서도 매우 성장이 빠른 피클볼스포츠장으로 시니어들과 장애를 가진 취약자계층도 쉽게 접할 수 있어 실내 체육관은 반드시 필요합니다.

안산공원내 보건소는 이미 설계가 완료되고 시공이 시작되었다 하지만 장래를 위한 큰 뜻이라면 변경을 하더라도 더욱 효과적으로 활용할 수 있게 계획 변경 수립됩니다.

따라서 하루빨리 설계 변경을 통해 시민들의 생활공간으로 만들어 주시기바랍니다.

개선방안
현재 건너면 알미공원내 야외공연장이 시민들의 휴식과 놀이장소로 매우 잘 활용되고 있으나 햇빛과 비가림이 되는 이런 장소가 너무 부족하여 알미공원 건너편 안상공원에 보건소 옥상에도 시설이 필요합니다.
따라서 쓸모없는 옥상을 잘 활용한다면 본문 내용과 같이 여러모로 효율장소로 이용될 것입니다.
기대효과
쓸모없는 옥상부지를 활용하는 것은 다음과 같은 여러 면에서 경제적, 생활적, 다용도 활용효과
1. 시민들의 여가선용 장소 확보로 현재 많은 불만이 해소됨
2. 긴급 재난시설로 활용이 되어 좋다
3. 행상장으로도 활용되어 좋다.",2022-12-05,"1. 귀 가정에 행복을 기원하며 우리 보건소 신축에 관련한 제안에 깊이 감사드립니다.

2. 귀하가 제안하신 옥상에 체육관 설치에 대하여 보건소 신축건물 옥상에는 이미 태양광설치가 계획중으로 신에너지 및 재생에너지 개발 이용 보급 촉진법 제12조에 의거하여 공공기관에는 신재생에너지의 설치가 필수인 사항으로 귀하의 제안은 채택이 불가함을 알려드립니다.

3. 앞으로도 우리 시정에 대하여 많은 제안과 관심을 부탁드립니다.

붙임 1. 국민제안신청서. 끝.",2022-12-28,고양시,답변완료
상수원 주민지원금!,"현황 및 문제점
제가 살고있는 마을은 해마다 4억여원(공동사업비)이 지원되고 있습니다
그런데 엄청난 천문학적 금액을 적적히 사용이 어려운거 같습니다 퇴비,농작물박스, 공동사업 등
소비를 하고있으나 이장들이 견물생심이라 공적인 세금에 손을대는 나쁜 행동이 비일비재 일어 납니다 고발도하고 온갖 법에다 호소해 보았지만 시골에 노인들은 그 비리를 밝히는자에게 오히려 나쁘다고들 합니다 지원되는 소중한 자금을 뜻있게 쓰는것이 관건인거 같아요 이대로 지속되면 비리의 속으로 더욱 더 빠져들것입니다.
개선방안
소중한 상수원 지원금을 면 사무소 공무원이 입회하여 주도권 잡으며 지출하면 비리를 거의 없앨수 있으며 이장들의 자금난발,개인의 세금착복 등 을 없앨뿐 아니라 주민간 마찰이 없을것으로 생각함
공무원들은 앞날을 위해서라도 비리가 없을것임.
기대효과
처움엔 각 이장들의 반발이 일어 나겠지만 몇년 지나면 아주좋은 효과가 나타날 것으로 사료됨.",2022-12-05,"우리시에 접수된 국민신문고(국민제안)에 대하여 아래와 같이 답변하고자 합니다.

〔신청인 및 민원내용〕

담 당 자
전혜진
답변(예정)일자
2023-1-12
○ 안녕하십니까? 귀하의 소중한 제안 참여에 감사드립니다.
○ 귀하께서 제안하신 ""주민지원사업비 공무원 지출요청""에 대한 검토결과는 다음과 같습니다.
가. 현재 상수원관리지역 주민지원사업은 「한강수계 상수원관리지역 주민지원사업 계획 수립 및 관리지침」제18조(간접지원사업비 집행)에 의거 읍·면에서 직접 집행하고 있습니다.
나. 따라서 귀하께서 보내주신 소중한 제안은 현재 시행중인 사항으로 채택이 불가 하다는 답변을 드리며, 앞으로도 투명하고 공정한 주민지원사업 집행을 위해 업무 추진에 만전을 기하겠습니다.
○ 답변 내용에 대한 추가 설명이 필요한 경우 광주시 수질정책과(☎031-760-2519)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

성 명
한현우
접수번호
1AB-2212-0002595
접수일자
2022-12-20
처리기한
2023-01-19
제 목
상수원 주민지원금!
민원요지
소중한 상수원 지원금을 면 사무소 공무원이 입회하여 지출하면 비리를 거의 없앨 수 있으며 이장들의 자금난발, 주민간 마찰 등이 없을것으로 생각함

〔답변내용〕
끝.",2023-01-13,광주시,답변완료
생태공원 시설 보강,"현황 및 문제점
현황
현재의 공원에는 화장실과 먼지털이기구가 없어
노상방뇨와 산책 후의 기분을 상하게합니다
개선방안
생태공원 시설 보강을 제안합니다

현재 생태공원에는 화장실이 건물 내에 있어 사무실이 쉬는 공휴일에는
소변과 대변 보기가 많이 불편합니다

결국 휴일날에는 노상 방뇨외에는 방법이 없습니다

또 하나
공원 내에 먼지털이 기구 설치를 부탁합니다

생태공원을 감사하고 난 후에
신발이나 바지에 풀 들이 많이 붙어 이용에 불편합니다

뇨즘 왠만한 공원에는 먼지털이 기구가 거의 설치되어잇습니다

생태공원에더 화장실과 먼지털리 기구의 설치를 제안합니다
기대효과
노상 방뵤가 방지되고
고양시의 환경에 도음이 됨니다",2022-12-05,"1. 안녕하십니까? 민원번호 제1AB-2212-0002522호로 접수하신 “고양생태공원 화장실 및 흙먼지털이기 설치” 제안에 대한 검토의견을 다음과 같이 알려드립니다.
2. 선생님께서 제안하신 '고양생태공원 화장실 설치' 는 내년도 고양생태공원 출입구 방면으로 신규 화장실 설치가 기 계획되어 있는 사항으로 「국민 제안 규정」제2조제1호다목 “접수하려는 기관이 이미 시행 중인 사항이거나 기본 구상이 이와 유사한 것”에 따라 제안 사항으로 볼 수 없음을 알려드리며,
3. 추가로 제안하신 '흙먼지털이기 설치'는 예산 확보 및 종합적인 검토가 필요함에 따라 제안을 불채택하오니 너그러이 양해하여 주시기 바랍니다.
4. 소중한 제안에 감사드리며, 기타 문의사항은 고양시 공원관리과(☎031-8075-4343)로 연락주시기 바랍니다. 끝.",2023-01-02,고양시,답변완료
버스정류장에 안전우산설치안,"현황 및 문제점
현황 - 모름

문제점 - 없음

그런데 시민이 더욱더 편한 삶을 살기를 바랍니다.

비오는 버스정류장, 터미널, 지하철역 .....
태양빛이 많은 정오에 버스정류장, 지하철에서 집으로 가는 길에 우리 할아버지,할머니,손자와 아이들을 생각하면서......

더 시민이 웃으면서 걸어가는 길이 많으면 좋겠습니다.
개선방안
우산의 사용 용도가 뭘까요???

비를 피하는 도구 ? 해빛을 피하는 도구 ?? 우산이라는 것이 건강을 도와주는 도구입니다.

해빛을 피하는 노인분들에게.... 비를 피하면서 체온을 유지하는 도구로써 어린이(소아)와 같이 하는 산책로에서의 비,바람,자외선을 피하는 도구이며 안전을 지켜주는 도구라 생각하면서 제안합니다.

지하철및 경전철,버스 승강장,시민이 이동하면서 공간에서 공간으로 이동하는 부분에 안전우산을 설치하면 시민의 건강과 행복을 지켜주는 작은 도구가 될거라 생각됩니다.

예산이 필요하면 우산에 광고를 부착하는 것은 어떤가 생각해 봅니다.

시민자전거처럼 바코드로 개인 인식시스템으로 회수률도 올리고 건강도 지킬수있을것같아요.

특히 비오는 행단보도에서의 우산은 안전판과 같다고 생각됩니다.

난 지금 오늘이 새로운 세상에 산다고 생각합니다. 어제와 같은 오늘은 없습니다. 감사합니다.

기대효과
시간이 흐르면 알겠죠....감사합니다.",2022-12-03,"1. 안녕하십니까? 민원번호 제1AB-2212-0002522호로 접수하신 “고양생태공원 화장실 및 흙먼지털이기 설치” 제안에 대한 검토의견을 다음과 같이 알려드립니다.
2. 선생님께서 제안하신 '고양생태공원 화장실 설치' 는 내년도 고양생태공원 출입구 방면으로 신규 화장실 설치가 기 계획되어 있는 사항으로 「국민 제안 규정」제2조제1호다목 “접수하려는 기관이 이미 시행 중인 사항이거나 기본 구상이 이와 유사한 것”에 따라 제안 사항으로 볼 수 없음을 알려드리며,
3. 추가로 제안하신 '흙먼지털이기 설치'는 예산 확보 및 종합적인 검토가 필요함에 따라 제안을 불채택하오니 너그러이 양해하여 주시기 바랍니다.
4. 소중한 제안에 감사드리며, 기타 문의사항은 고양시 공원관리과(☎031-8075-4343)로 연락주시기 바랍니다. 끝.",심사 중,파주시,제안심사
