지역명,제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
경기도,성남시 도서관 앱으로 향상시켜 주시길 제안합니다.,"현황 및 문제점
현 성남시 도서관 앱은 회원 본인의 카드만 로그인시 보여집니다. 다른 가족의 아이디로 다시 로그인해야 그 사람의 도서관카드를 사용할 수 있습니다. 도서관 카드를 이용해도 되지만 미처 챙겨오지 못했을 때 아이디를 모르면 대출이 안됩니다. 또 다른 가족의 대출기한 역시 가족의 아이디로 로그인을 해야만 확인이 가능합니다. 가족 통합시스템 구축을 제안합니다.
개선방안
화성시의 도서관앱을 벤치마킹하시면 좋을 듯 합니다. 로그인하면 가족의 도서관카드를 모두 볼 수 있고 이를 이용해 대출하기도 용의합니다.

아울러 한 가구에서 대출한 도서목록과 반납 기한 모두 확인 가능하고, 상호대차상황(책이 대출 대기중인지, 이동 중인지도 확인 가능)도 확인 가능합니다. 가족 개인의 대출상황, 예약 및 상호대차도서의 픽업기한 등을 자세히 제공해 줍니다. 또 도서관별 대출현황도 확인이 가능합니다. 수원시 도서관 앱도 좋다 들었으니 함께 참고하셔도 좋겠습니다.
기대효과
성남시민들이 편하게 도서관 사용을 할 수 있을 것입니다. 시민들의 만족도가 높아질 것입니다.",2022-03-12,"국민신문고를 통해 접수된 국민제안(성남시 도서관 앱 향상, 1AB-2203-0007081)에 대한 심사 결과를 다음과 같이 답변하고자 합니다.

1. 성남시 공공도서관 정책에 많은 관심을 가져주셔서 감사합니다.
2. 귀하께서 제안하신 내용은 ""성남시 도서관 앱에서 가족회원 간의 연계기능""을 추가 하는 것으로 이해됩니다.
3. 현재 모바일 앱 운영 및 사용자 불편사항 개선과 웹의 단점을 보안할 수 있도록 카카오톡 챗봇서비스를 준비중이며, 본인 로그인을 통해 본인과 가족 회원증 조회가 가능하도록 할 예정입니다.
4. 성남시 공공도서관 홈페이지 또한 통합유지보수를 통해 기능을 개선할 계획입니다.
5. 소중한 제안에 감사드리며, 기타 궁금하신 사항은 도서관지원과(031-729-4672, 안미아)로 연락주시기 바랍니다. 끝.",2022-03-30,성남시,답변완료
경기도,아이스팩 수거함,"현황 및 문제점
팬데믹 기간 증가한 택배 배송으로 냉동식품등을 보관하기 위한 아이스팩의 양이 증가하는데 일반쓰레기로 버리는 것은 자원의 낭비가 심각하므로 이것을 수거해서 재활용하는 것이 좋을 것이나 거주지에 수거함이 없습니다.
개선방안
수거함 설치 및 재활용 업체 활용 선정
기대효과
자원의 재활용과 쓰레기 양 줄임",2022-03-13,"국민신문고 국민제안(1AB-2203-0007921)에 대한 심사결과를 다음과 같이 통보하고자 합니다.

1. 자원재활용을 위해 노력해주시는 귀 하의 무궁한 발전을 기원합니다.2. 귀 하의 제안 신청내용은 아이스팩 수거함을 설치하여 재활용하자는 내용으로 이해되며 이에 아래와 같이 회신하오니 깊은 이해 있으시기 바랍니다.

<검토의견>○ 아이스팩 수거하여 재사용 시 수거, 세척, 소독, 포장 등 처리 비용 소요와 위생 문제가 있습니다. 또한 안정적 재사용처 확보에 어려움이 있어 시행하기 어려운 상황입니다.
○ 또한 환경부에서는 2023년부터 아이스팩에 폐기물 부담금을 부과하여 고흡수성수지를 친환경대체재로 전환하고 재사용을 유도하도록 하고 있어 고흡수성수지 아이스팩은 지속적으로 감소할 것으로 전망되니 이점 참고하여 주시기 바랍니다.

3. 환경보호를 위해 노력해주시는 귀 하의 노력에 감사드리며 기타 문의사항이 있을 경우
안성시청 자원순환과 자원재활용팀 조지현 주무관(031-678-2662)으로 전화주시면 친절하게 안내해드리겠습니다.


붙임 국민제안신청서 1부. 끝.",2022-04-07,안성시,답변완료
경기도,화성시 스타트업(창업) 캠퍼스 조성 제안,"현황 및 문제점
봉담 와우리와 기안동에 수원대학교와 홍익대학교 화성캠퍼스가 효행로 큰길 하나를 두고 마주보고 있습니다. 수원대학교 상권지역도 꽤 넓게 형성되어 있습니다. 그외에도 인근에 장안대학교, 협성대학교, 수원과학대학교, 수원여자대학교 해란캠퍼스, 수원폴리텍대학교 화성캠퍼스 등도 위치해 있습니다. 인근 효행지구에 3만평 화성시민캠퍼스(문화공원: 시민대학, 도서관, 생활문화창작소 등)도 조성중입니다.

또한 봉담IC(과천-봉담, 봉담-동탄, 오산-이천, 봉담-송산, 수원-광명, 평택-화성 고속도로 등)를 중심으로 고속도로망이 잘 갖춰져 있으며 과천, 광명 소하IC는 자동차로 25분, 서울 금천 가산디지털단지 35분, 서초 양재나 사당도 30~40분 거리로 서울, 광명, 안산, 군포, 의왕, 평택, 용인 등 인근 대도시에서의 접근성도 좋은 편입니다. 수인분당선 오목천역이 자동차로 5분, 버스로 약 10~15분 거리이며 2025년 전후로 개통예정인 KTX 철도를 수원역(수원발 KTX)과 어천역(인천발 KTX)에서 이용할 수 있게 됩니다. 병점~봉담간 철도(병봉선)도 머지 않아 재추진 될 예정입니다.

봉담 와우리와 기안동은 최근 개발로 인해 사실상 농업지역이 아닌 도심 지역이지만 교통과 난개발, 개발제한 등으로 노후 슬럼화 되어 가고 있는 실정입니다. 테크노밸리(지식산업센터) 같은 일자리도 화성 동서부의 일부 신도시에 집중되고 있거나 그렇게 될 예정이어서 화성중북부 지역의 지역경제 활성화가 요구됩니다. 최근 화성중북부 지역인 봉담 쪽에 택지개발이 이루어지고 있고, 또 예정되어 있으나 너무 주택개발에만 치중되어 있어서 일부 자족시설의 확충과 창업생태계 조성도 필요하다고 생각됩니다.
개선방안
창업시설을 위해 넓은 부지를 확보하는 것은 어렵고 그런 계획을 잡고 용역후 수용보상, 실행하는데도 너무 많은 시간이 소요됩니다. 그래서 생각해 본 것이 수원대학교 상권에는 노후 상가 건물(일부 주택)이 많고, 기안동 홍익대학교 주변(효행로, 기배로)에도 부지가 그렇게 크지 않아 지구단위계획시 수용되기 어려운 난개발, 슬럼화 부지가 꽤 많습니다. 시에서 20~100평 내외의 작은 부지 또는 건물을 매입해서 신축 또는 재건축을 통해 3~5층, 건물 2~5개 정도 규모의 스타트업 캠퍼스를 조성하면 어떨까 합니다. 여러개의 건물이 꼭 붙어 있을 필요는 없을 것 같습니다. 비슷한 작은 건물을 거리를 두고 여러곳에 재건축해서 스타트업캠퍼스를 조성하는 것입니다. 건물에는 10인 이하 청년창업자, 소기업, 벤처기업 뿐 아니라 일부 기업지원, 청년창업 관련 화성시 부서 및 기관도 입주시켜서 창업과 크라우드펀딩, 컨설팅을 지원하고, 공용시설(회의실, 공용장비실, 스튜디오, 소강당, 카페 등)도 이용할수 있도록 합니다. 시범사업으로 작게 진행해 보고 규모를 키워 가는 것도 좋을 것 같습니다. 인근 학교와 기업, 연구소의 투자유치 뿐 아니라 국비 지원을 받을 수 있는 일자리, 창업지원 사업이 있다면 활용하면 좋겠습니다

* 첨부파일: 화성시 스타트업 캠퍼스 요청지 지도
기대효과
창업 관련 시설 부지 확보의 어려움을 어느 정도 해소할 수 있고, 사업 규모도 크지 않아서 사업비 측면에서도 유리하다고 할 수 있습니다. 고용 지원과 교육(창업교육 프로그램을 인근 대학교 및 동화리 화성시민캠퍼스에 개설), 창업유도, 인구 유입으로 난개발, 슬럼화 되어 가고 있는 화성 중북부 지역의 지역경제를 활성화 할 수 있습니다. 또한 스타트업캠퍼스가 조성된 이후 주변으로 민간자본에 의한 건전한 지역상권형성과 대학가 특화거리 조성도 유도할 수 있습니다. 주변 대학교, 기업, 관련 기관과의 산학연 활성화와 네트워킹 등 시너지 효과도 기대됩니다. 학교와 기업이 많은 이러한 화성시의 좋은 인프라와 대학생 수요를 활용해 화성시가 청년 창업의 메카로 발돋음 할 수 있기를 바랍니다.",2022-03-13,"1. 안녕하십니까? 우리 시 시정발전에 관심을 주셔서 감사드립니다.
귀하의 국민신문고 제안(신청번호 1AB-2203-0007892)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 제안하신 내용은 “수원대, 홍익대 화성캠퍼스 인근 노후주택 및 상가건물을 매입하여 스타트업 캠퍼스 조성""으로 판단됩니다.

3. 이에 대해 검토한 의견을 다음과 같습니다.
가. 현재 우리 시에서 초기창업자 및 예비창업자를 위한 ‘창업보육센터 ’운영을 지원 및 센터 내에서 무료 창업 전문 교육 등을 진행하고 있으며,
나. 동탄, 향남에 소공인특화지원센터가 기 설립되어 있고, ‘소공인 복합지원센터’도 설립 추진 중에 있어 해당 센터에서 창업관련 교육 및 실습을 진행하고 있습니다.
다. 또한, 2021년 개원한 화성산업진흥원에서도 ‘화성 스타트업 스테이지 오디션’과 같은 창업관련 프로그램을 운영 중이며
라. 최근 화성여성새로인하기센터와 경력단절여성과 신중년의 취·창업을 위해 한국폴리텍대학과 MOU를 체결하는 등 창업 및 관련 교육을 위한 다수의 시설들이 설치 또는 설치 진행 중인 사항으로,
마. 시 소유의 유휴부지가 아닌 민간부지의 수용을 통한 사업은 경제성, 능률성 측면에서 효과성이 낮다고 판단되어 제안심사위원회 안건으로 상정하지 않음을 알려드립니다.

이에 본 제안을 채택함에 어려움이 있사오니 양해하여 주시기를 바랍니다.

기타 문의가 있으시면 정책기획과(☏031-5189-6693)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-04-14,화성시,답변완료
경기도,안산갈대습지공원 개방시간 변경 요망,"현황 및 문제점
현재 습지공원옆 기존 쓰레기매립장을 경기가든정원및 미세먼지절감숲공사에 따른 2015년까지 통행제한에 안산시민아침 산책로로 제한에 따라 안산갈대습지공원 산책로 개방을 요청드립니다.
물론 개방에 따른 인력문제, 안전문제등을 제한사유를 들수있겠으나 아침산책시 모두성인들인 관계로 본인의 안전은 본인이 져야되겠지요.
개선방안
현재 습지공원 개방시간을 오전10시부터이나 이를 오전06시 또는 24시간 개방 요청.
단 인력이나 안전을 고려하여 시설물,생태관등은 기존대로 10시 개장
기대효과
안산시민 건강증진",2022-03-13,"○ 시정에 관심을 가져주시어 감사드립니다.
○ 귀하께서 제안하신 “안산갈대습지공원 개방시간 변경요망”내용은 시민의 건강증진을 위한 산책공간 제공의 측면에서는 필요할 수도 있으나 안산갈대습지는 도심에 인접한 자연환경으로 수달, 삵등 멸종위기종의 서식지이며, 저어새, 큰고니 등 다양한 새가 찾는 생태계의 보고로서 생물자원의 안전한 먹이활동 및 번식을 위하여 부득이하게 개방시간을 제한하여 운영하고 있음을 알려드리니 양해하여 주시기 바랍니다.
시에서는 생물종다양성을 유지하고 생태적으로 건강한 도시를 조성하기 위하여 “안산갈대습지 관리 및 운영조례”를 제정하여 운영하고 있으므로 “불채택”하게 됨을 알려드립니다.
○ 귀하의 소중한 제안에 다시 한번 감사드리며 기타 자세한 사항은 안산갈대습지 관리운영 담당자(임미정)에게 전화 주시면(031-481-2614) 친절히 답변 드리겠습니다. 감사합니다.",2022-03-21,안산시,답변완료
경기도,기간제근로자 개인정보 수집이용동의서 작성 기준 필요,"현황 및 문제점
현재 지자체 산하 및 유관기관에서는 기간이 정해져있는 단기간(최소 2개월~최대11개월) 공적업무에 도움이 필요한 근로자가 필요하여 수시로 지자체 홈페이지를 이용해 게시공고 후 채용서류를 지원자가 직접 출력해 해당 관련서류를 제출하도록 하고 있으나 서류중 개인정보 수집이용동의서 양식은 해당기관의 자의적 판단에 의거 개인정보를 활용하기 위해 고유식별정보(주민등록번호)를 포함한 많은 개인정보를 공공기관이 기간제근로에 지원하는 자에게 요구하는 실정입니다.
개선방안
이에 따라 지자체 및 산하기관과 유관기관이 채용을 위해 개인정보 수집·이용·제공에 관한 동의서와 관련해 최소한으로 개인정보를 활용해야 한다는 기준 지침 또는 가이드라인을 마련해 이용시 기준이 되어야 할 필요가 있습니다.
이는 지원자의 소중한 개인정보가 행정처리를 위한 신속한 채용업무에 큰 도움이 된는 것 보다는 사실보다는 편리한 행정처리가 앞선다는 것입니다.
특히 지원자에게 동의를 받고자 하는 기본항목이 공공기관마다 천차만별적으로 적용되지 않도록 하는 것이 바로 지원자 즉 국민 개인의 개인정보를 정당한 수집절차에 따라 최소한으로 활용할 수 있도록 지자체 및 산하 유관(공공)기관이 선도적 역할을 해야 합니다.
기대효과
해당기관 입장에서 채용시 지원자의 소중한 개인정보가 안전하게 최소한으로 활용한다는 사실을 지원자에게 믿음을 줄 수 있는 기준서식에 의해 작성시 큰 효과를 기대합니다.",2022-03-13,"1. 평소 시정발전을 위해 깊은 관심을 갖고 의견을 주신 귀하께 감사드립니다.
2. 귀하께서 신청하신 국민신문고 국민제안(신청번호 1AB-2203-0007317)에 대한 검토 결과를 아래와 같이 회신하오니 참고하시기 바랍니다.

○ 제안내용
- 기간제근로자 채용 관련 개인정보 수집·이용동의서 작성 기준 필요
○ 검토내용
- 기간제근로자 채용 관련 개인정보 수집·이용동의서 작성 기준과 관련해서 우리시는 「개인정보 보호법」과 개인정보보호위원회에서 작성배포한 개인정보 수집 최소화 가이드라인의 기준에 따라 개인정보 수집·이용 동의 업무를 수행하고 있습니다. 다만, 상기 관련법령 및 지침에 개인정보 수집·제공 동의서 작성 요령 및 채용 관련 개인정보 수집·제공 동의서 작성 예시 등이 포함되어 있기는 하나 표준서식을 별도 규정하고 있지 않는 관계로, 기간제근로자를 채용하고 있는 각 부서에서는 부득이하게 예시를 참고한 임의 서식을 활용해 법에서 규정한 최소한의 개인정보 관련 수집·이용 동의서를 작성토록 하고 있음을 알려드립니다.

3. 귀하의 제안사항에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 김포시 행정과 주무관 이미연(☎031-980-2101)에게 문의 주시면 안내해 드리겠습니다. 감사합니다. 끝.",2022-04-13,김포시,답변완료
경기도,지자체 산하 및 유관기관 기간제근로자 채용프로세스 개선,"현황 및 문제점
현재 지자체 산하 및 유관기관에서는 기간이 정해져있는 단기간(최소 2개월~최대11개월) 공적업무에 도움이 필요한 근로자가 필요하여 수시로 지자체 홈페이지를 이용해 게시공고 후 채용서류를 지원자가 직접 출력해 해당 관련서류를 제출하도록 하고 있으나 시대의 흐름과 빠르고 복잡한 행정처리의 장애요소 및 애로사항이 커질 수 있습니다.
개선방안
이에 따라 지자체와 협의한 채용관련한 지원처리를 전산화할 수 없는 현실일 경우 해당기관에서는 기간제근로자 지원서류를 PDF file형식으로 담당자 이메일에 첨부해 제출하는 프로세스로 개선이 필요할 때입니다.
이는 행정적 낭비(인력, 물자, 보관, 시간등)요소를 절감 대체할 수 있는 등 지원자의 편리한 지원방법과 효율적인 채용업무에 큰 도움이 된다는 사실입니다.
특히 지원자의 제출서류(응시원서, 자기소개서, 개인정보 수집이용동의서, 공정채용확인서, 채용서류반환청구서)를 이메일을 이용해 제출할 경우 서류누락여부, 채용서류 접수등 확인을 이메일 및 SNS로 안내하는 서비스를 통해 안전하고 신속한 채용절차가 진행될 수 있습니다.
기대효과
해당기관 및 담당자의 입장에서 채용처리 프로세스가 안전 및 신뢰와 신속한 지원 접수시 개인의 시간, 물자, 비용지불을 최소화하는 채용프로세스를 통해 지원자의 신뢰도는 높아지고 행정서비스는 큰 효과를 기대할 수 있습니다.",2022-03-13,"1. 평소 시정발전을 위해 깊은 관심을 갖고 의견을 주신 귀하께 감사드립니다.
2. 귀하께서 신청하신 국민신문고 국민제안(신청번호 1AB-2203-0007312)에 대한 검토 결과를 아래와 같이 회신하오니 참고하시기 바랍니다.

○ 제안내용
- 기간제근로자 채용서류를 채용담당자 전자우편으로 제출하는 채용 프로세스로 개선
○ 검토내용
- 우리시「기간제근로자 관리규정」상 채용 관련 규정에 따르면, 소속부서의 장은 근로자를 채용하고자 할 때에는 수행할 업무의 성격 등을 종합적으로 감안하여 필요한 자격요건을 구체적으로 정한 후 서류전형 및 면접 관련 채용서류를 요구할 수 있도록 규정하고 있습니다. 이에 따라, 기간제근로자를 채용하고 있는 우리시 각 부서에서는 전자우편을 포함한 직접방문, 등기우편 등의 다양한 방법으로 원서접수 프로세스를 기시행하고 있음을 알려드립니다.

3. 귀하의 제안사항에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 김포시 행정과 주무관 이미연(☎031-980-2101)에게 문의 주시면 안내해 드리겠습니다. 감사합니다. 끝.",2022-04-13,김포시,답변완료
경기도,공공화장실 안내표지판의 통일성 있는 디자인 제안,"현황 및 문제점
여성친화도시 조성을 위해 활동하는 여의주서포터즈로서 최근 성인지 모니터링을 하게 된 바, 공공화장실(공중화장실, 개방화장실)의 안내표지판에 대한 개선이 필요하다고 생각되어 제안합니다.
시민들이 외부 활동시 긴요하게 이용하는 공공화장실이 관내 곳곳에서 운영되고 있습니다.
공공화장실은 긴급하게 찾는 경우가 많아서 안내표지판은 매우 중요한 역할을 합니다.
그런데 의정부 관내 공공화장실 안내표지판의 디자인이 제각각이어서 통일성이 없는데다 관리가 안되어 도시의 미관을 해치는 경우도 있습니다.
특히 오래 전에 설치된 화장실의 안내표지판 뿐 아니라 최근 설치된 경우(첨부파일 참조)임에도, 최근 대두되고 있는 성평등한 관점에서 지적되고 있는 고착화된 여성성 및 남성성을 그대로 답습하고 있어 여성친화도시 구축에 있어 꼭 개선되어야 할 부분으로 생각됩니다.
- 첨부파일 : 의정부역 앞 발광화장실 안내표지판(최근), 의정부제일시장 내 화장실 안내표지판(최근), 행복로 쉼터 부근 화장실 안내표지판 등 현장 사진
개선방안
- 공공화장실 안내표지판의 통일성 있는 디자인 제안 -
1. 의정부시 관내 공중화장실의 안내표지판을 성평등한 디자인으로 통일성을 기하자
2. 1의 표지판 디자인을 관내 시설물 등에 안내하고 시설물의 개-보수시 설치를 권장하도록 합니다.
기대효과
1. 여성친화도시 조성을 위한 방안입니다.
2. 공공화장실의 안내표지판을 통해 시민들의 성평등 인식제고에 도움이 될 것입니다.
3. 통일된 디자인의 안내표지판은 도시미관을 향상시킬 뿐 아니라 시인성이 좋아 공공화장실을 쉽게 찾을 수 있도록 시민들에게 편의성을 제공합니다.",2022-03-14,"1. 귀하의 가정에 건강과 행운이 함께하시기를 기원합니다.

2. 귀하께서 제안하신 ""공공화장실 안내표지판의 통일성 있는 디자인 제안""과 관련하여 붙임과 같이 실무주관부서 검토의견을 답변드리며, 제안이 채택되지는 않았지만 좋은 의견을 제출하여 주신 귀하께 다시 한 번 감사드립니다.

<검토의견: 자원순환과 방유영 (☎ 031-828-2983)>",2022-04-01,의정부시,답변완료
경기도,소풍길,"현황 및 문제점
저는 걷기를 좋아해 주말마다 산이나 둘레길을 가족또는 친구들과 다니고있습니다.주말마다 다니다 보니 경기도 이곳저곳 서울더나아가 제주도 올레길도 틈나는데로 다니고 있습니다.이유는 각 둘레길마다 완주 뱃지를 모으는 재미가 쏠쏠하기 때문이지요.여러 둘레길을 다니면서 든 생각이 우리 의정부도 소풍길이 잘 조성되어있는데 모르고 계신분들이 많더군요.
예쁜 소풍길을 타지역분들께도 널리 알리고 싶은 생각에 제안을 해봅니다.
개선방안
우리 소풍길도 언텍트시대에 맞춰 스템프투어 완주증완주뱃지를 주는 행사를 해서 의정부시민들이 보다 재밌게 걸을수있었으면 좋겠습니다.
기대효과
코로나시대를 겪고있는 시민들의 스트레스를 조금이나마 걷기행사가 도움이될거라봅니다.요즘 등산과 걷기가 유행입니다.타지역 사람들도 소풍길 인증뱃지를 갖고싶어
의정부에 온다면 경제효과도 같이 따라올것이라봅니다(좋은예로 서울둘레길 송파둘레길이 시민들의 큰 호응을 얻고있습니다)",2022-03-14,"1. 귀하의 가정에 건강과 행운이 함께하시기를 기원합니다.

2. 귀하께서 제안하신 ""소풍길 스탬프투어 완주증완주뱃지 제공""과 관련하여 붙임과 같이 실무주관부서 검토의견을 답변드리며, 제안이 채택되지는 않았지만 좋은 의견을 제출하여 주신 귀하께 다시 한 번 감사드립니다.

<검토의견: 문화관광과 문정희 (☎ 031-828-4353)>",2022-04-01,의정부시,답변완료
경기도,치매 주간보호 센터 등급별 운영,"현황 및 문제점
치매주간보호센터 치매 등급은 인지장애~1등급까지 있으나

주간보호 센터는 등급이 고려되지 않고 한 공간에 같은 프로그램으로 일률적인 진행

등급을 나눈이유도 등급에 따른 복지를 주기 위함이나, 정작 프로그램은 등급별이 아닌

등급만 가지고 있으면 같은 공간에 같은 교육 내용으로 진행 됨으로 치매로 인한 인지 부분에 대해서 전문적이지 못한

형식적인 시스템으로 운영되고 있음

치매 어르신들이 인지는 살아 있음으로 인지장애등급이나 치매 초기 단계에서는 주간보호센터에 대한 거부감이 생기는 문제발생


개선방안
1.주간보호 센터내에 반을 개설하여 등급별로 구분하여 같은 그룹끼리 등급에 맞는 교육진행으로 주간보호센터가 임시 보호 개념이 아닌 전문적인 치료(인지)기관이 되길 바람.

2. 주간보호 센터 자체를 등급별로 나뉘어 운영하는 방법도 고려

기대효과
임시보호개념에서 벗어나 인지가 있는 상황에서는 능동적인 교육참여 유도 효과

치매 특성상 어쩔수 없이 진행 되는 병이지만 인지상황에 있는 어르신의 기본적 인권 존중

인지등급에서 초기 치매 단계에서 전문적인 시스템으로 치매단계를 최대한 지연 시키므로 중증 치매까지 발전 하는데

시간을 지연 시킴",2022-03-14,"1. 안녕하십니까? 선생님께서 국민신문고에 제안하신 “치매 주간보호 센터 등급별 운영”(접수번호 2AB-2203-0009205) 에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 선생님의 제안은 “어르신의 장기요양 등급에 따라 주야간보호센터의 프로그램을 차등 지원하여 전문적인 치료(인지)기관으로 운영하거나, 주야간보호센터 자체를 등급별로 구분하여 운영하므로 초기 치매 어르신의 기본권을 보호하고 치매 진행을 지연하자” 는 취지로 이해됩니다.

3. 첫 번째 제안에 대한 검토 의견으로, 「노인장기요양보험법 제23조(장기요양급여의 종류)」 에서 주야간보호는 수급자를 하루 중 일정한 시간동안 장기요양기관에 보호하여 신체활동 지원 및 심신기능의 유지·향상을 위한 교육·훈련 등을 제공하는 장기요양급여로 정의하고 있습니다. 이에 근거하여 볼 때 주야간보호센터는 노인성 질환에 따라 복합적인 욕구를 가진 어르신들의 이용시설로, 전문적인 치료(인지) 기관으로 운영 시에 설치 목적보다 제한적인 서비스를 제공하게 될 수 있습니다. 또한 개별 프로그램 운영을 위한 공간 및 인적·물적 자원 확보 등의 문제로 장기적인 검토가 필요합니다.

두 번째 제안에 대한 검토 의견으로, 센터 자체를 등급별로 구분하여 운영하게 되면 수요가 많은 등급에 대한 (센터) 공급의 과잉화로, 서비스 소외계층이 발생할 수 있기에 신중한 고민과 판단이 요구되는 사안으로 사료됩니다.

4. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.

5. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 노인복지과 윤다희 주무관(☎031-8075-3280)에게 연락주시기 바랍니다. 끝.",2022-04-05,고양시,답변완료
경기도,주민들의 아이스팩 자발적 수거 편의성 제안,"현황 및 문제점
코로나19의 장기화로 의식주의 구매활동의 변화가 커지고 있습니다.
특히 외식보다 집밥을 선호함에 따라 각 가정에서도 식재료 구입시 시장이나 마트 등 직접 구매보다 온라인을 통해 택배를 이용하는 경우가 급증하고 있습니다.
식재료의 경우 신선도 유지를 위해 아이스팩을 활용하여 배송이 이루어지 있다보니 각 가정에서 많은 양의 아이스팩이 일반 생활쓰레기로 배출되고있는 상황입니다.
의정부시에서는 동 주민센터에 아이스팩 수거함을 설치하여 운영하고 있습니다.
그러나 동주민센터가 주민들의 생활권으로부터 접근성이 떨어지는 경우도 있고, 아이스팩 자체의 무게로 인해 가정에서 아이스팩을 모아 주민센터까지의 이동이 쉽지 않기 때문에 아이스팩 수거함 활용을 하지 않는다고 있는 주민들의 지적이 잇따르고 있습니다.
그럼에도 마구 버려져 환경을 해치는 아이스팩은 반드시 수거되어야 하고 이를 잘 활용해 자원화할 수 있도록 주민들의 자발적인 아이스팩 수거에 편의성을 제공하는 방안이 필요합니다.

의정부시에서 3월 16일부터 투명페트병 교환장터를 운영하는데 이에 대한 주민들의 반응이 매우 긍정적입니다.
투명페트병 교환장터를 이용하는 주민들이 투명페트병과 함께 아이스팩도 함께 배출하여 수거될 수 있도록 하는 방안이 필요합니다.
개선방안
-주민들의 아이스팩 자발적 수거 편의성 제안
1. 투명페트병 교환장터에서 아이스팩 수거도 함께 진행합니다.
2. 1의 제안이 이루어진다면, 예산이 지원되는 범위 내에서 일정 기준에 따라 아이스팩도 쓰레기종량제 봉투를 제공하는 방안을 도입합니다.
기대효과
1. 버려지는 아이스팩을 자원화할 수 있습니다.
2. 친환경 교환장터의 활성화가 기대됩니다.
3. 시민들에게 친환경 활동의 자발적 참여를 촉진할 수 있습니다.
4. 지속가능한 의정부의 친환경 구축을 위한 방안입니다.",2022-03-16,"1. 귀하의 가정에 건강과 행운이 함께하시기를 기원합니다.

2. 귀하께서 제안하신 ""주민들의 아이스팩 자발적 수거 편의성 제안 ""과 관련하여 붙임과 같이 실무주관부서 검토의견을 답드리며, 제안이 채택되지는 않았지만 좋은 의견을 제출하여 주신 귀하께 다시 한 번 감사드립니다.

<검토의견: 자원순환과 정용재 (☎ 031-828-2994)>",2022-04-15,의정부시,답변완료
경기도,야생조류 충돌 방지 조례 추진,"현황 및 문제점
광역 자치단체에서 야생 조류 충돌 방지 활동 자원 봉사 활동을 한 바 있습니다. 그리고 광역 자치단체의 내부 조례에
야생 조류 충돌 방지 조례 추진을 지자체 조례로 요청을 했으나 한발 앞서 광역자치단체에서 조례를 개설을 하였습니다
그래서 거주하고 있는 안양시를 확인해본 결과 안양시는 아직 조례로 제정이 되어 있지 않습니다
현재 안양 지역은 지금 여러 지역에서 지역 개발을 통한 공동 주택을 신.증축하고 있는데 많은 지역이 고층 아파트를 도로변과
인접하여 건설하다 보니 방음 벽을 신설하고 있는데 그 방음 벽에 야생 조류의 충돌에 대한 방지 대책을 세우지 않고 있습니다
문제는 건물을 건설하고 난 뒤에 조류 충돌 방지 대책을 세우는 것도 중요하지만, 건물 신축 허가 시점에 조류 충돌 방지 대책을
세운다면 건축비가 이중으로 투입되지 않고, 방음 벽을 신설 하면서 지자체와 건축주가 시시비비를 논하지 않을 수 있습니다
그래서 제안을 드립니다
개선방안
1. 안양시 야생 조류 충돌 예방 조례 신설 제안
ㅇ 현재 자치 법규 : 없음
- 경기도 조례 : 2021년 조례 신설 ( 첨부 사진 참고)
ㅇ 개선 제안 요청
- 제안 내용 : 안양시 야생 조류 충돌 예방 조례 신설
- 적용 : 기존 도로변 방음벽 시설 공동주택에 권고 및 방음벽 신축 허가시 일정 기준을 만들어서 시행
기대효과
1. 야생조류 보호에 기여
2. 건물 신축 후 방음벽 시공시 입주민의 추가 비용 예산 낭비 해소",2022-03-17,"1. 시정발전과 야생동물 보호에 관심을 가져 주신 것에 감사드립니다.

2. 귀하께서 국민제안하신 민원(1AB-2203-0009733) ‘야생조류 충돌 방지 조례 추진’에 대하여 답변드리겠습니다.

3. 경기도는 안양시를 포함한 기초자치단체의 의견을 반영하여 「경기도 야생조류 충돌 예방 조례」를 제정·공포(2021. 7. 14.)하였고, 이에 따라 안양시가 관리하는 건축물이나 투명방음벽 등에 야생조류 충돌 예방을 위한 노력을 하고 있습니다.

4. 아울러, 제안하신 「안양시 야생조류 충돌 예방 조례」제정은 관련 부서와 협의 및 타법 저촉 여부 등을 검토 후 추진토록 하겠으며, 기타 궁금하신 사항은 안양시청 환경정책과(☎031-8045-2904)로 연락주시기 바랍니다. 끝.",2022-04-18,안양시,답변완료
