제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
안심서비스 앱을 양방향으로 기능 개선 필요,"현황 및 문제점
위기 여성(위급, 위험, 실패, 상실, 빈곤, 자살동요 여성 등)을 구출 및 지원을 위해서
안심서비스 앱을 양방향으로 기능 개선할 필요가 있습니다.
현행 위기 여성(위급, 위험, 실패, 상실, 빈곤, 자살동요 여성 등)이 신고하는 방식을 개선해서, 위기 여성을 인지한 시민(이웃, 통반장, 통담당, 동담당, 우편집배원, 미화원, 야쿠르트 아줌마 등)까지도 대리신고가 가능하게 하고,
위기 여성을 파악한 지자체에서 먼저 연락을 하고 조치하는 선제 방식입니다.
개선방안
위기 여성(위급, 위험, 실패, 상실, 빈곤, 자살동요 여성 등)을 구출 및 지원을 위해서
안심서비스 앱을 양방향으로 기능 개선할 필요가 있습니다.
현행 위기 여성(위급, 위험, 실패, 상실, 빈곤, 자살동요 여성 등)이 신고하는 방식을 개선해서, 위기 여성을 인지한 시민(이웃, 통반장, 통담당, 동담당, 우편집배원, 미화원, 야쿠르트 아줌마 등)까지도 대리신고가 가능하게 하고,
위기 여성을 파악한 지자체에서 먼저 연락을 하고 조치하는 선제 방식입니다.
기대효과
- 여성안전
- 국민행복",2021-05-17,"○ 시정에 관심을 가져 주심에 감사드리며, 귀하께서 제안하신 “안심서비스 앱 양방향 기능 개선 필요”에 대하여 답변 드리겠습니다.
○ 우리시가 운영 중인 스마트폰 안전귀가 앱은 어두운 골목길 등에서 개인 스마트폰과 지자체 방범CCTV를 연계하여 늦은 밤 시민의 안전한 귀가를 도와주는 서비스로 경기도내 16개 기초자치단체가 공동 운영 중에 있습니다.
○ 귀하께서 제안하신『위기 여성(위급, 위험, 실패, 상실, 빈곤, 자살동요 여성 등) 구출 및 지원』과 관련된 앱은 위 설명드린 안전귀가 앱과는 상이하며 현재 우리시에서 운영 중인 다른 앱 서비스로도 확인되지 않고 있습니다.
○ 이에 제안하신 내용에 대해 문의 드리고자 귀하와 유선통화를 시도하였으나 연결이 되지 않아 보다 정확한 안내가 어려운 실정입니다.
○ 이와 관련된 궁금하신 사항은 안양시 교통정책과(☎031-8045-5014)로 연락주시면 성실히 답변하여 드리겠습니다. 감사합니다.",2021-05-27,안양시,답변완료
고양시소재 유휴부지 또는 유휴건물 사용방안에 관한 논의,"현황 및 문제점
1. 고양시 소유의 유휴 부지 또는 유휴건물등이 있을것으로 사료됩니다.
2. 현재 코로나로 많은 업종들이 위축되어 추가적인 지출, 사업 확장을 하기 어려울것으로 사료됩니다.
3. 유휴부지 또는 건물의 사용에 있어 타 업종의 신규 사업 진행시 각종 집기 설치, 설비 확충등이 필요합니다.
4. 고양시 소재 에어소프트건(BB탄 총) 게임 동호회 활동 인구는 약 4~500명정도 됩니다만 고양시 내 게임장의 부재로 타 지역으로 이동하여 게임하고 있습니다.
개선방안
1. 고양시내 유휴부지 또는 건물에 에어소프트 게임장 설치.

*첨부 사진은 포천시에서 설치한 에어소프트 게임장으로써 외진 지역임에도 불구하고 현재 많은 인원들이 포천시로 이동하여 게임을 즐기고 있음을 알 수 있습니다.
교통이 편리한 고양시에 설치시 더욱더 많은 인원들의 방문 및 주변상권 활성화의 효과를 기대 할 수 있을것으로 사료됩니다.
기대효과
1. 고양시 소유의 유휴부지, 또는 유휴건물에 게임장을 설치함으로써 유동인구 증가 효과를 기대 할 수 있습니다.
2. 유동인구 증가로 인한 주변 상권의 매출 증가를 기대 할 수 있습니다.
3. 레포츠 시설 확충으로 고양시의 이미지 재고효과를 기대 할 수 있습니다.
4. 적은 비용만으로도 시설 설치가 가능합니다.
5. 시설 관리인력 고용을 통한 고용창출효과를 기대 할 수 있습니다.
6. 낮시간대 고양시 아동들의 운동시설로 사용 가능하리라 기대됩니다.",2021-05-17,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 “고양시 소재 유휴부지 또는 유휴건물 사용방안에 관한 논의”(접수번호 2AB-2105- 0005356)에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.

2. 귀하의 제안내용은 “공공체육시설(서바이벌스포츠 게임장) 설치 요청”에 관한 것으로 이해됩니다.

3. 현재, 우리 시는 서바이설 스포츠 게임장의 설치에 적합한 유휴부지 및 건물은 없는 상황이며 해당 사항은 향후 중장기적으로 레져와 관련된 복합시설 조성 시 또는 다각적인 방향을 검토하여야 할 것으로 사료됩니다.

4. 이에 따라 현재로써는 귀하의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.

5. 우리시 스포츠 활성화를 위한 귀하의 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 체육정책과 장기웅 주무관(☎031-8075-2342)에게 연락주시기 바랍니다. 끝.",2021-07-01,고양시,답변완료
경기도 청년마인드 케어(정신질환 치료비) 지원요건 기준 적용,"현황 및 문제점
ㅇ 현황
경기도 청년마인드 케어(치료비) 지원요건 중,
<2021년도 정신질환자 치료비 지원요건 ①~ ③ 중>
① 기재생략 ② 기재생략
③질병분류기호 F20-29 또는 F30-39 로 5년 이내 최초 진단 받은자(연기준)
※ 2021년 기준은 초진연도 2017~2021년 해당
※ 초진연도의 결정: 진료기록 등에 처음 진단받은 연도가 기입되었을 경우 그해를 초진연도로 기산함
ㅇ 문제점
지원하고자 하는 질병을 처음 진단 받으면 5년 정도는 지원하겠다는 취지로 이해가 되나,
지원요건 기준에 의하면, 예를들어 2017년도 12월말에 진단을 받게 되면 당해연도 발생분 신청이므로 실질적(현실적)으로 5년의 기간이 지원되지 않게 되고, 처음 진단 월이 12월인 경우 형평에 맞지도 않음
개선방안
예를들어 2017년도 중에 처음 진단받은 경우, 초입연도 불산입의 원칙을 적용하여, 앞으로 2017년도에 처음 진단 받은 경우 2022년도까지 지원신청 가능하도록 기준을 마련하는 것이 바람직하다고 봄
기대효과
실질적으로 지원하겠다는 5년 정도 지원하겠다는 취지를 예외없이 달성할 수 있고, 진단연도의 처음 진단월에 따른 불공평도 예방할 수 있음",2021-05-16,"귀 가정의 건강과 평안을 기원합니다.

귀하께서 보내주신 제안(접수번호 1AB-2105-0006473)에 대해 다음과 같이 회신합니다.

귀하의 제안내용은 청년마인드케어 사업과 관련하여 12월에 진단을 받은 경우 거의 1년은 지원을 받지 못하므로 이와 같은 경우 초입 연도를 산입하지 않고 한 해를 더 지원해 달라는 취지로 이해됩니다.

검토 결과, 제안 내용 적용 시 5년을 초과하여 지원하는 경우가 다수 발생하게 되어 정신질환 발병 후 첫 2~3년 내에 가장 심하게 증상이 악화된다는 연구 결과에 따라 정신질환 문제를 조기에 발견하여 치료에 도움을 주고자 하는 해당 사업 취지에 부합하지않고,
지원기간이 경과한 경우 다른 정신건강 치료비 지원사업(경기도 마음건강케어 등)을 통해 지속적으로 치료비 지원을 받을 수도 있으므로 해당 사업의 적용기간을 연장하는 금번 제안내용을 적용하기 어렵다고 판단하였음을 알려드리니 널리 양해 바랍니다.

이와 관련하여 추가적으로 문의사항이 있으시면 정신건강과 청년마인드케어 사업담당자 손현호(031-8008-4767)에게 전화 주시면 성실하게 답변드리겠습니다.

경기도 정신건강과 업무에 관심 가져주신 것에 대해 감사드리며, 앞으로도 많은 참여 부탁드립니다.",2021-06-16,경기도,답변완료
회원가입시 개인정보 확인방법 확대 필요,"현황 및 문제점
시민이 필요하는 목적에 따라 절차에 의거 회원가입할 수 밖에 없는 상황이나 개인의 선택권 확대되고 있는 추세임에도 불구하고 오로지 한 가지 방식으로만 일방적인 인증을 요구하는 것은 개인의 개인정보 확인 및 정보제공을 위한 자기결정권을 제한하는 것임.
개선방안
최근 국가기관에서도 사용이 지양되고 있는 아이핀만 지정하는 것을 개인의 선택 폭 확대(간편인증로그인, 아이핀, 금융인증서, 공인인증서, 휴대전화, SNS간편로그인) 개선이 필요함.
기대효과
시민의 눈높이에서 편리한 인증을 할 수 있는 정보를 제공할 수 있도록 마련하여 더 손쉽게 이용하게 되어 개인의 기대가 큼.",2021-05-13,"귀하께서 보내주신 제안(접수번호 1AB-2105-0005931)에 대해 다음과 같이 회신합니다.

제안하신 ‘도 취약노동자 휴가비 지원사업 신청을 위한 회원가입시 가입방법 확대’는 도민 편의성 제고 및 실현 가능성 측면에서 채택되었음을 알려드립니다.

다만, 21년 경기도 노동자 휴가비 지원사업 접수기간이 종료되어 22년 사업부터 반영토록 하겠습니다.
노동정책과 업무에 관심을 가져주신데 감사드리며, 앞으로도 좋은 의견 많이 제안해 주시기 바랍니다.
기타 궁금한 사항이 있으시면 노동정책과 김미영(031-8030-2593)으로 문의하여 주시기 바랍니다.
감사합니다.",2021-06-09,경기도,제안실현
아이스팩 수거를 주민센터에서도 가능하게 해주세요,"현황 및 문제점
시흥에코센터에서만 아이스팩을 수거하고 있어 정왕동에 살지 않으면 불가능함
개선방안
주민센터에서도 아이스팩 수거함 설치
기대효과
아이스팩 수거를 편하게 함으로써 소상공인 지원 및 환경보호 효과",2021-05-13,"안녕하십니까?
국민신문고 국민제안의 ‘경기도 시흥시’를 방문하여 주시고, 시정에 관심을 가져다 주셔서 감사합니다.

귀하의 제안에 대하여 아래와 같이 담당부서(자원순환과)의 검토의견을 회신해드립니다.


○ 아이스팩 재사용을 위해서는 아이스팩 수거함 설치 위치, 수거한 아이스팩 재사용을 위한 선별 및 세척 여부, 선별 및 세척 인력, 아이스팩 필요업체 조사, 수집한 아이스팩 운반 등의 충분한 검토가 선행되어야 함에 따라 타시 사례조사 등을 통한 충분한 검토 후 추진할 예정입니다.


제안하신 사항은 위와 같은 이유로 채택하기 어려움을 양지하여 주시기 바라며, 소중한 제안을 내주신 귀하께 다시 한번 감사의 말씀을 드립니다.

우리 기관 업무에 관심을 가져주신데 대해 감사드리며, 귀하의 가정에 건강과 행복을 기원합니다.",2021-05-27,시흥시,답변완료
감일지구 천마산 반려 야생동물 테마공원 조성을 제안합니다.,"현황 및 문제점
저는 올해 하남시 감일지구 포웰시티에 새로 전입한 주민입니다.
현재 하남시 감일지구에 새로운 주민이 대규모로 유입되고 있고, 2022년 말까지 5만명 이상 신규인구가 유입되고 있습니다만,
변변한 공원시설이 없어 너무 삭막한 신도시가 되고 있습니다.
가장 가까운 위례신도시는 중앙에 호수공원이 조성되어 있고, 최근 조성된 광교신도시에도 광교호수공원이 대규모로 조성되어 신도시의 품격을 높이고 주민의 휴식을 돕는 공원이 조성되어 있습니다.
과거 1기 신도시인 분당, 일산 등도 신도시 조성과 함께 공원이 대규모로 조성되었으나 감일지구에는 대규모 공원조성계획이 없어 아쉬운 마음입니다.
새로 조성되는 신도시에 단순히 아파트만 대량으로 건설하면 베드타운화되고, 주민들이 여가생활을 외부로 나가게 되어 도시의 기능이 저하될 것이 자명하고, 감일신도시는 가까운 위례신도시나 송파구로 주민들이 나갈수밖에 없는 실정입니다.
그러한 상황에서 감일 신도시에는 천마산이 주민들이 쉽게 접근할 수 있는 위치에 있으므로 이를 잘 활용하면 주민들의 휴식공간으로 좋을것 같다는 생각이 들어 국민제안을 올리게 되었습니다.
감일신도시는 위례신도시보다 규모가 작고 유휴토지의 규모가 작아 호수공원과 같은 대규모 공원을 조성하기 어려우나,
천마산을 잘 활용하면 가능하리라 생각합니다.
개선방안
전입해 온 후로 가벼운 산책을 위하여 천마산을 자주 이용해왔는데,
천마산에는 자생 조선소나무도 많고, 날씨가 더울 때에도 그늘이 많아 매우 훌륭한 산림자원을 보유하고 있어 이를 잘 활용하면 훌륭한 공원을 만들수 있다는 생각이 들었습니다.
그래서 천마산은 경사도가 낮아 개발이 용이하므로 산림자원은 원형대로 유지하고 나무 밑의 잡초나 잡목만 정리하여 야생동물 테마공원을 조성하면 어떨까요.
예를 들어 다람쥐나 사슴, 토끼, 알락꼬리원숭이, 미어켓, 라쿤 등 사람과 친숙할 수 있는 반려 야생동물 테마공원을 만든다면 적은 유지비로 수도권에서 찾을수 없는 특색있고 가볼만한 테마공원을 만들수 있지 않을까요.
현재의 천마산은 나무와 산책로만으로 조성되어 아무런 특색이 없는데 반려 야생동물 테마공원으로 재탄생하면 하남시의 자연친화적 도시 이미지와 조화를 이루리라 생각합니다.
기대효과
1. 천마산에 특색있는 테마공원을 조성한다면 주민들이 여가활동을 위하여 가까운 위례신도시나 송파구로 유출되지 않으며,
2. 감일신도시의 품격을 고취하여 주민들의 자부심이 상승하여 타지역에서도 이사오고 싶은 신도시가 될 것입니다.
3. 주민의 활동이 지역내에서 이루어져 주변에 조성된 상가들의 영업활동에도 도움이 되리라 생각합니다.
4. 하남시의 이미지가 그린벨트로 인해 공장과 창고로 되어 있는데 이를 자연친화적으로 개선할 수 있습니다.
5. 시대의 흐름에 따라 반려동물과 야생동물이 늘어나는 추세로 인간의 정서를 자연과 가까와지는 계기를 만들어주고 있습니다.
6. 반려 야생동물은 개와 고양이와 같은 반려동물에 비해 기본적인 자생력이 있으므로 유지비가 적게 듭니다.",2021-05-12,"1. 시정발전을 위한 제안공모에 참여해 주신데 대하여 깊이 감사드립니다.

2. 귀하께서 국민신문고로 제안하신 ""감일지구 천마산 반려 야생동물 테마공원 조성""에 대해 아래와 같이 불채택 되었음을 알려드립니다.
가. 천마산은 하남시와 서울시 송파구 구역에 위치하며 송파구 지역은 공원으로 지정되어 있으나, 하남시 지역은 감일지구에 포함되지 않는 개발제한구역 내 개인사유지 임야입니다.
나. 공원의 지정은 도시기본계획, 공원녹지기본계획, 개발제한구역관리계획 등에 따라 이루어져야 하나, 현재 천마산은 공원지정 계획이 없는 지역입니다.
다. 다만, 감일지구 내 근린공원 1개소에 반려견놀이터 조성을 LH에서 추진하고 있음을 알려드립니다.

3. 기타 공원 조성 관련 문의사항이 있으시면 공원녹지과 푸른도시팀(790-5833)으로 연락주시면 성심성의껏 답변드리겠으며, 시정발전을 위한 제안에 감사드리고, 앞으로도 변함없는 관심과 성원을 부탁드립니다. 끝.",2021-06-17,하남시,답변완료
쓰레기 줍기 운동 활성화,"현황 및 문제점
전국적으로 공무원 분들이 쓰레기 청소를 하고 있으나,
인력 부족으로 모든 장소에 청소를 하지 못하기 때문에 여기저기 쓰레기가 넘쳐나고 있다
개선방안
전국적으로 쓰레기 줍기 운동 캠페인 활성화를 위해 주민 주거지 게시판에 홍보물을 부착 또는 안내문자 서비스 등을 실시하고,
주거지 근처 동사무소에서는 캠페인 참여 인력 정보를 확인한 후 쓰레기 봉투와 집게를 제공합니다.
쓰레기 봉투 10리터를 채워올 경우 10리터 쓰레기 봉투를 무료로 제공하는 방법 또는 소액의 비용을 각 시의 지역화폐를 충전 해 주는 방법도 좋을 것 같습니다.
기대효과
건물(아파트) 주변, 인도, 공원, 공공장소 등 깨끗하게 도시 환경을 조성할 수 있으며,
특정 기관의 봉사활동이 아닌 대국민 누구나 참여할 수 있는 캠페인 활동으로 삶의 질이 높아질 것이다.",2021-05-11,"귀하의 무궁한 발전을 기원합니다.

귀하께서 제안하신 [쓰레기 줍기 운동 활성화]의 심사결과

본 제안내용은 우리시에서는 가로청소 용역을 통해 주요 거리를 청소하고 있으며,

쓰레기 봉투를 채워서 10리터 쓰레기 봉투를 채워올 경우, 혜택을 지급한다면 무분별하게 쓰레기를 담아오는 등 역효과가 발생할 수 있으며,

쓰레기 분리배출이 안 될 경우 소각장 반입이 불가하는 등 실효성이 낮다고 판단되어

제안심사위원회 안건으로 상정하지 않음을 알려드립니다.

이에 본 제안을 채택함에 어려움이 있사오니 양해하여 주시기를 바랍니다.

기타 문의가 있으시면 화성시 정책기획과(031-5189-6693)로 연락주시기 바랍니다.",2021-06-25,화성시,답변완료
수원 자전거길 구축 제안,"현황 및 문제점
안녕하세요 담당자님.
코로나 19상황으로 공무원분들의 노고가 저희의 일상유지가 되고 있음을 잘 알고 있습니다.
늘 감사하게 생각하고 있습니다.
제가 제안을 위해 국민신문고를 찾게된 이유는 불가능할 것으로 보이기도 하지만, 한편으로는 충분히 가능할 것같아 제안을 드리고자 합니다.

일부 타 시도의 경우 자전거길이 잘 구축되어 시민들의 많은 사랑을 받고 있습니다.
하지만 수원의경우 '수원천 자전거길'이라고 있기는 하지만 자전거길이 무색할 만큼 사람이 더 많은 곳이며, 곳곳의 끊김과 비포장은 자전거가 다니기에 불편한 길입니다. 오히려 자전거로 인하여 운동하는 시민이 부상을 당 할 수도 있는 상황입니다.
타 시도의 경우 자전거매니아들이 차를 타고 이동하여 즐길정도로 도시의 명물이 된 자전거길도 있습니다.
이에 제안을 드립니다.
개선방안
아마도 타 시도의 협조가 있어야 할 수도 있을 것 같습니다.

수원은 여러 고속도로가 둘러싸고 있는 도시 입니다.
이에 해당 도로를 활용한 수원둘레 자전거길을 만들것은 제안 드립니다.
보통 고속도로는 도로 활용을 위해 도로보다 넓은 땅을 활용하고 있습니다.
이에 고속도로와는 별개로 데크를 활용한 자전거길을 구축한다면 충분히 가능할 것으로 생각됩니다.
해당도로들은 제가 직접 가보기도 했고 네이버, DAUM등에서 제공하는 위성지도를 활용하여 확인한 결과 가능성은 있어 보입니다.

1안. 첨부되는 파일의 빨간색 라인을 따른 자전거길 구축
- 고속도로를 중심으로 구축함으로서 비교적 구축이 용이함
- 수원 인근의 도시(오산, 화성, 의왕 등)의 협조가 있어야 함

2안. 첨부되는 파일의 파란색 라인을 따른 자전거길 구축
- 고속도뢰 외 고속국도를 활용한 구축
- 수원시 단독구축으 가능함
- 고속국도가 활용됨에 따라 중간중간 도로가 복잡하여 구축에 난항이 있을 수 있음
기대효과
- 수원시 렌드마크가 될 수 있음
- 수원인근도시의 자전거매니아들이 차가 아닌 자전거로 이동하여 수원을 방문 할 수 있음

※ 도로 곳곳에 수원의 관광 명소와 연결되는 연결도로를 구축한다면 또다른 홍보효과를 기대 할 수 있음",2021-05-11,"안녕하십니까?
귀하의 '수원 자전거길 구축 제안' 에 대한 부서검토 결과를 다음과 같이 회신하여 드립니다.

수원시 자전거 테마길 구축을 위해 많은 관심과 애정을 주셔서 감사합니다. 현재 수원시는 자전거 이용 활성화를 위해 주요 간선도로를 중심으로 자전거도로 네트워크를 구축 중에 있으며, 자전거도로 확충·정비 기본방향 및 사업 우선순위 분석, 노선의 연계성, 도로 상태 등을 종합적으로 검토하여 수립된 정비계획에 따라 연차적으로 정비하여 자전거 이용환경 개선에 최선을 다하고 있습니다.

수원시에도 자전거 마니아들이 즐길 수 있는 자전거길을 만들어야 한다는 제안 내용은 충분히 공감하고 있는 사안입니다.

다만, 선생님께서 제시한 '고속도로를 활용한 데크 자전거길 구축'은 많은 예산이 소요되는 사안입니다. 또한, 타 시군의 협조 및 도로 연계성이 확보되어야 하나, 간선축과의 연계성이 다소 떨어지며, 지역별로 다양하고 한정된 수원시 도로 공간을 고려하였을 때 당장 일률적인 자전거도로 운영에 어려움이 있음을 이해하여 주시기 바랍니다.

현재 수원시에서 관광 및 레저형 자전거길 구축을 위해 하천, 팔색길 등을 활용한 자전거 테마 노선을 검토 중에 있으며, 자전거도로 확충 등 이용 환경을 단기간 내 개선하기에는 어려운 점이 있습니다만, 신규 도로 건설 등 개발 사업 시행 시 자전거도로 신설을 통해 자전거도로 단절 구간 연결, 노후도로 시설 정비 등 자전거 인프라 개선을 위해 노력하여, 자전거 타기 좋은 수원시로 거듭나도록 하겠습니다.

위와 같은 사유로 귀하의 제안을 불채택 하였으며, 기타 궁금하신 사항이 있는 경우 교통정책과(032-228-3426)로 연락주시면 성심껏 답변 드리겠습니다.
소중한 의견 제시에 감사드리며, 귀하의 가정에 건강과 행복이 가득하기를 기원합니다.",2021-05-27,수원시,답변완료
호수공원 내 화장실박물관의 처우,"현황 및 문제점
식물과 호수의 조화로운 환경을 보고자 일산호수공원을 많이들 찾는 가운데 호수공원의 환경과 조금 이질적인 화장실 박물관은 사람들이 잘 찾지도 않을뿐더러 현재 코로나상황때문에 공간만 차지하고있습니다.
개선방안
화장실 박물관을 아예 없애버리고 그 부지에 호수공원 환경에 걸맞는 큰 규모의 식물원카페를 만들면 좋을것같습니다.
기대효과
식물원 카페를 지을때나 운영할때 필요한 인력으로 조금이라도 일자리를 창출해낼수있고 예쁜카페를 좋아하는 사람들의 관심을 일으켜 더 많은 관광객 유입과 카페수익을 기대할수있습니다. 또한 카페가 유명해질수록 일산 호수공원의 위상과 일산이라는 도시에 대한 위상도 높아질거라는 기대도 할수있습니다.",2021-05-10,"1. 안녕하십니까? 선생님께서 국민신문고에 신청하신 “일산호수공원 내 화장실박물관의 처우(국민제안1AB-2105-0004745)”에 대한 우리 시의 검토의견을 다음과 같이 알려드립니다.
2. 선생님의 제안내용은 “화장실문화전시관을 큰 규모의 식물원카페를 만들면 좋을 것 같다는 의견으로 이해됩니다.
3. 현재, 우리 시는 화장실문화전시관을 노인실버인력뱅크에 10명이 자원봉사할동으로 관람을 지원하고 있으며, 지하에 자리하고 있어(호수 수면보다 낯음) 카페로 활용하기에는 부적합한 것으로 판단됩니다.
4. 이에 따라 선생님의 제안을 불채택함을 너그러이 양해해주시기 바랍니다.
5. 소중한 제안에 감사드리며, 그 밖에 문의사항은 고양시 공원관리과(☎031-8075-4351)로 연락주시기 바랍니다.

붙임 국민제안신청서 1부. 끝.",2021-05-13,고양시,답변완료
과천4대 꽃길 설명추가,"현황 및 문제점
과천시에서 시민들이 가족들과 산책할 수 있는 아름다운 꽃길을 곳곳에 시민들이 참여하여 조성하였음.
아름다운 꽃과 식물을 보면서 그들의 이름과 의미등이 궁금해짐
개선방안
꽃길 중 가장 시민들의 이동빈도가 높은 곳부터 꽃말, 식물이름, 사진 등 설명할 수 있는 푯말 등을 설치함 (정부청사 뒷쪽 야생화정원이 좋은 예시임)
기대효과
가족들과 산책하면서 꽃이름 등에 대한 지식과 이야기를 할 수 있어서 자연교육과 시민을 위한 서비스 가능",2021-05-10,"○ 소중한 의견 주심에 감사드리며, 귀하께서 제안하여 주신 내용에 대한
공원농림과의 검토 결과는 다음과 같습니다.

○ 현재 과천시에서 조성하는 꽃길 및 화단 등에는 꽃 안내 푯말을 함께 설치하고 있음을 알려드립니다.
추후에도 지속적으로 초화 식재 시마다 푯말을 함께
설치하여 시민들의 만족도 향상에 힘쓰겠습니다.

○ 귀하께서 제출한 제안은 비록 채택되지는 못하였지만, 시정에 대한 참여와 관심에
감사드립니다.
귀하의 제안에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대하여 추가 안내나
설명이 필요한 경우 〔공원농림과-공원조경팀(02-3677-2362)〕으로 연락 주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다.",2021-08-03,과천시,답변완료
