제목,내용,작성일자,답변,답변일자,담당부서
자동차과속방지턱 설치요청,"기부채납 예정 도로상에 자동차과속방지턱을 설치하여 주세요
1)이편한세상테라스오포2단지 옆 도로는 차량과속으로 2단지 정문앞에서 교통사고가 계속 발생되므로 상당한 거리 간격으로 방지턱 1개를 추가살치 하여 주기바람
2)이편한세상테라스오포4단지에서 산하빌라버스정류장방면으로 내려오는 길은 3백미터에 달하는 상당한 거리에 도로 경사가 급함에도 과속방지턱이 없어 교통사고 빈발하는 ㄷㅈ지역이 되었음. 이 구간에 방지턱 3~4개를 신설하여 주기 바람",2022-05-25,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2205-0774366)[신현2지구 오포 테라스 아파트 일원 과속방지턱 설치 요청] 건과 관련하여 아래와 같이 답변드립니다.

○ 시설 설치 요청하신 구간은 “신현2지구 지구단위계획” 구역 내 공동주택건설사업과 함께 해당 사업시행자가 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 공사 시행 및 관리하고 있는 사유지 구간으로
○ 민원 접수하신 과속방지턱 신규 설치와 관련된 사항을 사업시행자에게 검토 요청하였으며 해당 도로 공사의 조속한 준공을 위하여 사업시행자 및 관련 부서와 지속 협의 중임을 알려드리오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시개발과 도시행정팀 전건희 주무관(031-760-4587)에게 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2022-06-03,도시개발과
무단 기물 파손 처리 요청 건,3번 국도 동원대 입구쪽 아스팔트 포장하면서 파손된 걸로 보이는데 그냥 도망갔네요?,2022-05-25,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2205-0773187)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""곤지암읍 신촌리 103번지 인근 시도23호선 도로(점용)굴착공사에 따른 시설물 파손 복구 요청""에 관한 것으로 판단되며, 귀하의 건의사항에 대하여 검토한 의견은 다음과 같습니다.

- 해당 시설물 파손은 도로법에 따른 도로점용(굴착)허가를 득한 점용자가 도로 재포장 공사 중 발생된 사항으로 판단되어 도로점용(굴착)허가 조건에 따라 피허가자에게 원상회복 통지하였음을 알려드립니다.

3. 그 밖의 궁금하신 사항은 곤지암읍사무소 개발팀 오소영(031-760-4596)으로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-05-27,곤지암읍
곤지암 터미널 폐쇄의 따른 주민 불편,"안녕하세요,
다름이 아니라 몇일전 곤지암 터미널폐쇄에 대한 플랜카드를 보게 됐습니다,
주변분들 말을 들어보니, 주상복합 건물건으로 폐쇄를 한다고 들었는데,
아직까지 곤지암에서 더 들어가야 하는 지역(도척,궁평리등) 교통편이 얼마나 이용하기 불편한지 광주시에서는 모르시죠?
그나마 있던 터미널은 배차간격이 길어서 마을 버스를 기다리는 시민들한테 그나마 안전한 곳이였고 (특히 할아버지 할머니분들)
초중고가 붙어있어 학생들이 하교할 시간에는 터미널 조차 막아버리면 그 앞쪽으로 많은 학생들이 붙어서서 차가 지나가는 밀접한곳까지 나와있어야 할것이며,
코딱지만한 정류장에 좌석 한두개로 시민들이 비와 눈을 피하기도 부족하구요,
버스정류장 바로 뒤에선 흡연자들로 하여금 불편이 많고,
또한 시민들한테는 가뜩이나 좁은 도로로 인해 통행에 굉장히 불편을 초래할것으로 생각합니다,
그냥 바로 지나가는 버스정류장이 아닌 그래도 나름 곤지암이라고 하면 알만한 랜드마크를 폐쇄하는건 주변 상권이 제대로 운영도 안될뿐더러
더더욱 곤지암은 시골이라는 편견이 10년이 지나도 그대로일것 같습니다,
곤지암개발지역으로 바뀐뒤로 시내에 버스정류장 하나 제대로 만들어진 곳 있나요?
다른지역처럼 편히 쉬면서 버스 기다리는 부스 설치는 제대로 생각을 해주신적 있나요?
곤지암 인구가 적나요? 개발지역이 맞긴한가요? 누구를 위한 무분별한 허가인가요?",2022-05-24,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2205-0763386)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- 곤지암터미널 폐쇄 관련 주민불편 개선요구
○ 회신내용
- 곤지암 지역은 서울행 광역버스 운행, 경강선 개통 등 교통여건 변화와 함께 역세권 개발 계획이 수립되어 있는 지역으로, 개발과 함께 일정 부분 변화가 예상되는 지역입니다.
- 곤지암터미널은 곤지암 구시가지의 중심에 위치하고 있어 개발(건축)계획과 관계없이 현 위치 인근에서 버스정류소로서의 기능은 유지 될 예정이며,
- 다만, 곤지암터미널의 주요기능인 37개 노선버스 회차지(버스 대기 및 승무사원 휴게 공간) 확보가 필요한 실정으로 운수업체에서는 인근 지역에 대체 부지 확보를 검토하고 있습니다.
- 광주시에서는 개발(건축)사업자 및 운수업체에 곤지암터미널 폐쇄 이전까지 37개 노선버스 이용자의 불편이 최소화 되도록 대책(노선버스 배차간격 유지방안 등) 수립을 요구하는 등 노력하고 있습니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-05-31,대중교통과
역동 흡연금지구역,"안녕하세요.
역동에 살고 있는 31살 여자입니다.
저희 빌라 근처에는 역과 버스정류장이 있습니다.
경기광주역에서 내려 버스를 기다리려 오는 사람들이 저희 빌라 근처에서 흡연하는 정도가 굉장히 심합니다.
집에 오기 위한 길은 하나인데 그 길에서 행인들이 벽에서 담배를 피우며 꽁초를 버리고 갑니다.
바람이 부는 날에는 담배연기가 집까지 들어오기도 합니다.
첨부한 사진에서 서있는 사람들이 모두 흡연자였고,
그 중에는 걸어가면서 흡연을 하다가 저 위치에 자리잡고 본격적으로 흡연하는 사람도 있었습니다.
또한 그 다음 사진처럼 꽁초를 버리고 가는 사람들로 인하여 길가는 꽁초밭입니다.
조치를 취해 주시기 바랍니다.",2022-05-24,"1. 귀하의 가정에 항상 건강과 행복이 가득하길 기원하며, 국민신문고를 통해 신청한 민원에 대해 아래와 같이 답변 드립니다.

2. 신청하신 민원의 내용은 빌라 인근 흡연자로 인한 간접흡연 피해로 이해됩니다.

3. 간접흡연으로 느꼈을 불편감에 대해 사과의 말씀을 드리며 우리시 행정에 관심을 가져 주신데 감사드립니다. 금연구역은 「국민건강증진법」 제9조와 「광주시 간접흡연 피해 방지 조례」 제3조에서 지정하는 곳을 금연구역으로 지정 관리하고 있으며 귀하께서 요청하신 곳은 현장 확인 결과 금연구역이 아니며, 금연단속과 과태료 부과 할 수 없음을 양해하여 주시기 바랍니다. 간접흡연 피해 민원지역으로 금연을 권고하는 스티커 2매 및 현수막 1매를 부착하였으며, 앞으로 해당지역에 대한 점검을 실시함으로써 간접흡연 피해가 최소화 될 수 있도록 노력하겠습니다

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며 이와 관련하여 문의사항은 광주시보건소 건강생활팀(031-760-3476)으로 연락주시기 바랍니다.

붙임 민원신청서 1부. 끝.
",2022-05-26,건강증진과
119번 버스 노선 조정,"저는 신현리 거주 주민이며 119번 버스를 가끔 이용 합니다
신현리 능평리 거주 주민이 가장 많이 왕래 하는 지역이 서련 야탑 모란이 아닐까 생각 합니다
그래서 이용하는 버스도 이 방향으로 가는 버스가 항상 제일 복잡 합니다
아탑 방향 직통 버스는 17-1과 119번 버스 2대 인데 17-1은 거의 1시간에 1대꼴이고 119번은 15~25분 간격 이라는데 이버스도
실제는 거의 1시간에 1대꼴이 아닌가 생각 하며 그래서 거의 환승을 하여 타고 다닙니다

제가 얼마전에 잠실에서 지하철을 타러 가다 119번 버스가 오길래 반가와서 그냥 탔습니다
타자마자 후회 했습니다 너무 느리고 모란역까지 거의 타는 사람도 없는데 이버스를 군자역까지 왜 운행 하고 시간 간격도 30분 이상
두고 운행 하는지 너무 비효윻적 입니다

지하철과 연계 운랭 될 수 있도록 모란이나 야탑까지로 줄이고(길어도 복정이면 충분) 베차 간격을 15분 이내로 줄이는 것을 제안 합니다",2022-05-23,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2205-0716796)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- 119번 노선버스 경로 단축요구
○ 회신내용
- 대중교통 이용에 불편을 드린 점 사과드립니다.
- 거리두기 해제와 함께 119번 노선 정상화를 위해 운수업체측과 노선 운행계통 조정을 다각도로 협의 중에 있습니다. 운행계통 조정에는 운행대수 뿐만 아니라 언급하신 노선 운행경로 조정안까지 포함하여 다각도로 협의를 진행하고 있음을 알려드립니다.
- 다만, 운행경로 조정은 시민들에게 미치는 영향력이 크고, 관련 법규에 따라 관련 시/군인 성남시 협의를 거쳐야 할 수도 있어 다소 시일이 소요될 수밖에 없는 점 양해하여 주시기 바라며, 노선을 보다 편리하게 이용하실 수 있도록 노력하겠습니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-05-31,대중교통과
"태전동 32번,32-1,320번 등 모란으로 향하는 버스 증설이 필요합니다","태전동에 많은 아파트가 들어서고 있습니다. 아직 분양이 되지 않은 곳도 많은데 그곳 마저 들어서면 교통은 인구는 점점 늘어나고 교통은 더욱 혼잡해질 것입니다. 그런데 32번 버스 기사님으로 부터 버스가 줄어들었다는 이야기를 들었습니다. 버스가 줄어들면 자가를 더욱 이용할 것이고, 그렇게 되면 더욱 교통이 혼잡해집니다. 어떤 이유로 버스를 줄였는지부터가 의문이며, 지금 현재 버스 배차 간격을 시장님은 알고 계시는지가 궁금하네요. 출퇴근 시간 32번의 버스 배차 간격은 최소 30분에서 40분 정도이며 32-1번도 20분에서 30분 간격으로 다닙니다. 지금 옆동네 성남과 매우 비교되는 부분이 아닌가 싶습니다. 태전동을 나름 광주에서 고가의 건물들이 들어서고 있는 곳이라고 생각합니다. 하지만 전혀 해결되지 않는 교통문제와 상권들, 이것이 광주의 발전을 저해하는 요소라고 생각됩니다.
시급하게 조치를 부탁드립니다. 32번 버스 32-1번 버스의 증설, 하다못해 원래 다니던 만큼의 버스라도 다닐 수 있게끔 부탁드립니다. 그리고 경안동에서 태전동으로 넘어오는 버스가 10시 30분 경에 끊기는 것으로 알고 있습니다. 야간에 다니는 버스가 없는 것은 야간 이동 인구가 없다고 쳐도 12시까지 버스는 다녀야한다고 생각합니다. 광주에서 상권 밀집지역에서 인구밀집지역으로 이동하는 버스가 10시에 끊긴다는 것은 광주의 상권을 죽이겠다는 것과 다름이 없음이라 생각됩니다. 요구는 두가지 입니다. 32번 32-1번 버스의 증설과 경안동에서 태전동으로 가는 버스가 더 야간까지 다닐 수 있도록 하는 것, 이정도는 어렵지 않게 해결 할 수 있을 것이라고 생각합니다. 빠른 조치 부탁드립니다.",2022-05-23,"1. 코로나 19 대응에 힘써주시는 귀하의 노고에 감사드립니다.
2. 귀하께서 국민신문고에 신청하신 민원(1AA-2205-0705164)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용
- 태전동 노선버스 증차요구
○ 회신내용
- 대중교통 이용에 불편을 드린 점 사과드립니다.
- 2020년부터 시작된 코로나19로 인해 거리두기가 시행되면서 민영제로 운영되는 노선버스의 경우 이용수요가 대폭 감소하여 버스 또한 감축 운행이 이뤄진 사항입니다.
- 2년이 지난 현재 거리두기 해제와 함께 운수업체에서는 운행 대수 증차를 추진하고 있으나 운수종사자 확보에 다소 시일이 소요되어 순차적으로 증차가 이뤄지고 있는 상황입니다. 운수업체측과 협의하여 조속한 시일 내에 운수종사자를 확보하여 증차 투입이 이뤄질 수 있도록 노력하겠습니다.
- 한편 버스 운행시간 연장은 운수종사자 근로시간과 직결되기에 단편적인 접근은 어려운 사항으로 인력 확보 문제 외에 노선 개편 문제까지 종합적인 검토가 필요한 사항입니다.
- 2023년도 버스 노선 개편 용역을 계획하고 있으며, 우선적으로 운수업체측과 노선 운행 방안을 다각도로 검토 협의하여 대중교통 이용여건(증차 등)이 보다 개선될 수 있도록 노력하겠습니다.
3. 답변내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 이완실 버스운영팀장(☏031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-05-31,대중교통과
송정동 소방서 부근 보행로 개선,"안녕하세요?저는 송정동 우림필유에살고 있고 아이가 송정동 소방서 앞 도로를 이용해서 경화여중으로 걸어서 통학하고 있습니다.
저희 아이뿐만아니라 송정동 근처 아파트에 살고 있는 학생들은 대부분 걸어서 삼삼오오 학교까지 다니는데요.
보행로가 너무좁고 그 도로 마저 하수구 철근이 놓여져 위험하다고 합니다.
제대로 된 가드레일도 설치되어있지않아 자칫하면 차와 부딪힐 수도 있습니다.
도로가 비좁다는 것은 알지만 학생들이 안전하게 통학할 수 있도록 조치가 시급합니다.
꼭 개선바랍니다.",2022-05-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2205-0689184)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “송정동 93-15번지 일원 보행환경개선 요청”에 관한 것으로 이해(또는 판단) 되며, 민원사항에 대해 검토한 의견은 다음과 같습니다.
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있습니다.
나. 귀하의 민원대상지 송정동 93-15번지 일원 보행환경 개선을 위한 보도설치를 검토한 결과, 민원지 일원 개인사유지 저촉, 보도설치 구간 협소 및 시 재정여건(예산확보 가능 여부)에 따른 관내 보도설치사업 우선순위 등을 종합적으로 검토하여야 하는 사항임에 따라 단기간 내 어려움이 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
다. 향후 우리시 보행환경 개선사업 예산을 감안하여 연간계획을 수립할 예정으로써 차후 사업대상지 선정시 건의하여 주신 대상지에 대하여 보다 유념하여 안전하고 편리한 보행환경을 조성하도록 지속 노력하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-05-30,도로관리과
산책길 풀 좀 깍아주세요,"안녕하세요 수고가 많으십니다
항상 이맘때쯤이면 산책길에 풀이 너무 높이 자라서 산책하거나 자전거 탈 때 많이 불편합니다.
다른 지역을 보면 시기 적절하게 풀을 깍던데.. 광주는 너무 늦게 깍는거 같더라구요
해마다 반복되는데.. 이렇게 민원 넣지 않는이상 변함이 없을거같아 신청합니다.
오포공설운동장(경기도 광주시 오포읍 양촌길 89-12)~ 용인 방향 산책길입니다.
하천따라 산책길이 조성은 되어있는데.. 해마다 풀을 너무 늦게 깍아서 사람들 불만이 큽니다.
또 풀을 깍더라도 깍인 풀이 산책길이 그냥 방치되어 있습니다.
풀쪽으로 깍인 풀들을 쓸어 담는거까지 해줘야 하는거 아닌가요???
산책길에 풀들이 그냥 쌓여있어서 자전거 도로하고 인도가 구분이 안될정도입니다.
언제 풀 깍을 계획인지..
이번에는 풀을 깍더라도 뒷마무리까지 확실하게 하는 업체에 맡겼으면 합니다.
산책할 때 마다 너무 답답해서 민원 넣습니다
바쁘시겠지만 일정 알려주셨으면 하네요
수고하세요",2022-05-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2205-068077)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""양촌길 89-12번지 ~ 용인방향 예초 요청""에 관한 것으로 이해(또는 판단)됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. ""양촌길 89-12번지 ~ 용인방향 예초 요청"" 건에 대하여 우선 하천변 산책로 이용에 불편을 드린 점 죄송하다는 말씀을 드리며, 유선상 말씀드린바 와 같이 경안천(국가하천)은 국비로 시행되며, 국비 교부가 늦어져 업체 선정이 늦어진 점 다시한번 죄송하다는 말씀을 드립니다.
나. 경안천 예초는 다음주(5/30)부터 시행 할 예정이며, 작년과 같이 예초 후 뒷마무리 미흡이 발생하지 않도록 현장관리에 만전을 기할 예정 이오니 이점 널리 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 이루어졌기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 김종윤 주무관(☏031-760-2562)에게 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-05-26,건설과
시민의 안전보장권을 박탈시키고 인격을 모독하는 부패된 광주시청 도시개발과는 ‘당장 도로건설을 중단하라!’,"현재 1년 동안 총 5차례 민원을 제출하였고 이후 공문으로 검토를 해주신다고 하였지만 아무 답변이 돌아오지 않았습니다. 피해방지계획을 저희와 협의하여 진행하여 주시고 이후 도로건설을 진행 해야합니다. 당장 도로건설 중단을 진행하시기 바랍니다.

회덕길 32에 있는 주택은 현재 양면으로 길이 있는 단독주택입니다.
근데 지금은 전체를 도로로 만들어 버린다는 것이 말이 됩니까?

주택에서 문을 열고 나가면 바로 앞에 도로가 되어 버리고, 사방이 차로 뒤덮혀져 있는 상황이 되며 각종 소음과 교통사고의 위험성 등을 순식간에 아무런 잘못이 없는 저희 가족이 떠앉을 수 없습니다.

저희가 요청드리는 것은 어려운 것이 아닙니다.
최소한의 생활영위를 할 수 있는 환경을 조성해달라는 것이며
도시개발과는 시민의 안전보장을 위해 피해방지계획을 적극적으로 실행에 옮겨주시기 바랍니다.

1. 집앞 도로를 직선으로 하여 저희 가족이 주변을 살펴 걸어 갈 수 있도록 안전을 보장하여주십시오.
2. 각종 소음과 민간소음 그리고 먼지로 뒤덮여 잠을 잘 수 없습니다.
집 앞도로를 직선으로 하고 IM 뒤 방음벽을 설치하여 안전과 소음피해를 보장하여 주십시오.
3. 사생활 보호와 사고, 생명, 신체 피해를 방지하기 위해 울타리를 완벽하게 설치하여 안전을 보장하여 주십시오.

광주시청 도시개발과는 저희에게 막대한 재산 손실와 침해를 발생하게 하고 있으며
위와 같은 침해를 배제 할 시 명백하게 시민권을 보장하지 않는 것이므로 평생 막대한 금전적 피해보상을 요구드립니다.",2022-05-22,"귀하의 가정에 건강과 행복이 가득하시길 기원드리며, 국민신문고를 통해 접수하신 민원사항에 대하여 아래와 같이 답변 드립니다.

[민원요지]
○ 회덕동 마을 도로공사로 인한 피해방지시설 설치 요청(254-1번지)
- 집앞 도로를 직선으로 하여 화단 도로편입 최소화 및 도로공사로 인한 먼지, 소음 등 피해방지대책 요구
- 화단 도로 편입으로 인한 사생활노출 대비하여 울타리 설치 요청

[회신내용]
○ 먼저, 도로공사로 인하여 생활에 불편을 드린점 사과의 말씀을 드립니다.
○ 현재 회덕동 254-1번지 집 앞의 화단은 인도 설치 계획이 있는 부분으로서 민원인과 수차례 현장 미팅 및 유선전화상 말씀드렸듯이 맞은편 하천으로의 도로선형 변경은 불가한 실정이나, 향후 인도설치시 현장여건 등을 종합적으로 검토하여 도로 편입을 최소화 하도록 하겠습니다.
○ 아울러, 공사 중 발생하는 먼지, 소음 등 피해방지시설 및 사생활노출 대비한 울타리 설치 등은 시공사, 감리단과 적극 검토 중에 있음을 알려드립니다.
○ 기타 궁금하신 사항에 대하여는 미래전략사업본부 도로사업과 정동현주무관 (☏031-760-2939)으로 문의주시면 성심껏 설명해 드리겠습니다. 끝.
",2022-05-30,도로사업과
시민을 위험한 거리에 빠트리고 인격을 모독하는 부패한 광주시청 건설과는 당장 도로 건설을 철수 하라!,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,2022-05-22,"귀하의 가정에 건강과 행복이 가득하시길 기원드리며, 국민신문고를 통해 접수하신 민원사항에 대하여 아래와 같이 답변 드립니다.

[민원요지]
○ 회덕동 마을 도로공사로 인한 피해방지시설 설치 요청(254-1번지)
- 집앞 도로를 직선으로 하여 화단 도로편입 최소화 및 도로공사로 인한 먼지, 소음 등 피해방지대책 요구
- 화단 도로 편입으로 인한 사생활노출 대비하여 울타리 설치 요청

[회신내용]
○ 먼저, 도로공사로 인하여 생활에 불편을 드린점 사과의 말씀을 드립니다.
○ 현재 회덕동 254-1번지 집 앞의 화단은 인도 설치 계획이 있는 부분으로서 민원인과 수차례 현장 미팅 및 유선전화상 말씀드렸듯이 맞은편 하천으로의 도로선형 변경은 불가한 실정이나, 향후 인도설치시 현장여건 등을 종합적으로 검토하여 도로 편입을 최소화 하도록 하겠습니다.
○ 아울러, 공사 중 발생하는 먼지, 소음 등 피해방지시설 및 사생활노출 대비한 울타리 설치 등은 시공사, 감리단과 적극 검토 중에 있음을 알려드립니다.
○ 기타 궁금하신 사항에 대하여는 미래전략사업본부 도로사업과 정동현주무관 (☏031-760-2939)으로 문의주시면 성심껏 설명해 드리겠습니다. 끝.
",2022-05-30,도로사업과
광수중학교 앞 보행블록 보수 요청,"안녕하세요
여러가지 시정업무에 수고가 많으십니다

도수초등학교에서 광수중학교에 이르는 보행도로의 블록이
심하게 파손되어서 긴급하게 보수 요청합니다

어린 학생들뿐만 아니라 많은 어르신들이 통행하는 곳인데
낙상사고의 위험성이 매우 높아 보입니다

위치는 도수길 23번길(도수리355-16) 입니다
현황사진 3장을 첨부하오니
바쁘시더라도 조치하여주시기를 부탁드립니다",2022-05-22,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2205-0676379)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「퇴촌면 도수리 355-16 일원 보도블럭 보수요청」에 관한 것으로 이해(판단)되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 해당 구역 훼손된 보도블럭에 대해 신속히 보수조치할 예정임을 알려드립니다..
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석 주무관(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-06-13,도로관리과
크린광주의 첫걸음은 힘있는 건설현장 크린부터 하시지요,"광주하면 크린, 녹색의 이미지가 떠오르지요
100& 동의하지 않으나, 경안천의 녹지를 보면 수긍이 갑니다

그러나, 아파트 등 건설현장의 철저한 관리가 안되고서는 크린 광주의 첫걸음은 정치구호에 불과하다는
인상을 받습니다
현장에서 나오는 건축폐기물 등은 그렇다쳐도,
현장주변의 담배꽁초, 쓰레기 등이 널려 있습니다
보기좋은 펜스를 설치했으나, 자세히 보면 펜스주변(도로 등)은 쓰레기와 건축자재가 널려 있습니다.
묻고 싶네요
서울의 아파트 현장 주변(도로)에도 이렇게 쓰레기(담베꽁초 등)가 있을까요

힘있고 돈 많이 버는 건설업자에게 건설현장 주변에 매일 점검할테니
청소 신경쓰라고 하시고, 아니면 법대로 법칙금 부과하시는 것은 어떨지요?
이것이 당연한 사항 아닌지요?

제가 장지동 경남 아파트 주변에 대한 민원을 자주 제기하는데
고산지구도 마찬가지입니다
포스코 현장말고, 포장공사하는데 가보세요
담배꽁초, 가관 아닙니다
비용 얼마 안듭니다
2일에 한번 용역 불러서 하루정도 청소하면 깨끗합니다
행정력의 부재가 나은 현실이지요

2차 장지동 경남아파트사업지 펜스 보기 좋으신가요?
주변 담배꽁초. 일요일 입주민이 청소했습니다
그럼에도 장난 아니지요
굴다리옆 현수막 쳐 있는 곳은 석재가 몇달째 있고, 주변이 쓰레기장 되고 있습니다

광주에서 아파트 사업을 하기 위해서는 주변사업지 관리 안하면 큰일이라는
인식을 심어주어야 하지 않을까요?

돈을 달라는 것도 아니고, 환경을 보호하자는 광주시의 정책
너무나 아쉽습니다

부디, 환경에 적극적으로 대응하는 광주시의 행정 기대하겠습니다",2022-05-22,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 요청하신 민원(신청번호 1AA-2205-0673043)에 대한 처리 결과를 다음과 같이 안내드립니다.

2. 귀하의 민원 내용은 “광주 건설현장 주변 청소 등 생활환경정리 및 건설폐기물 무단방치 조치 요청”하는 사항으로서, 민원사항에 대해 검토한 의견은 다음과 같습니다.

□ 민원회신
- 태전2지구 경남아파트 주변에 수개월째 방치되어 있던 석재 및 담배꽁초 등의 폐기물은 사업주체인 경남기업(주)에서 2022.05.24일 정리하였음을 알려드립니다.
- 또한 해당 지역에 대하여 광남1동 행정복지센터에 주변 가로청소를 요청드렸으며 시에서도 지속적인 관심을 가지고 담배꽁초 등 쓰레기 무단투기가 근절될 수 있도록 노력하겠습니다.

3. 귀하의 요청사항에 대하여 만족스러운 처리가 되었기를 바라며, 생활쓰레기 관련 사항은 광주시 자원순환과 강민구 주무관(031-760-2866)으로, 건설폐기물 관련 사항은 자원순환과 황정자 주무관(031-760-4673)으로, 주택건설현장 관련 사항은 최경숙 주무관(031-760-8661)으로 연락주시기 바랍니다. 감사합니다. 끝.
",2022-05-31,주택정책과
잡초제거,"영은미술원 쌍령교 다리옆 잡초제거 민원 제기햏으나 해결이 안되어 다시한번데 민원 합니다
건설과 담당 직원분께서 전화 주셨는데도 해결이 안되네요 광주시청은 이리 민원이 해결 안되는 이유을 모르겠습니다
제가 사진을 첨부 할려는데 어찌해야 할까요 담당부서
핸드폰 알려주시면 첨부 할께요
매년 경안동은 잡초제거를 하면서 송덩동 방향은 안하는 이유를 모르겠어요
합당한 이유를 답변 부탁드립니다",2022-05-21,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2205-066816)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""쌍령교 ~ 송정동 방향 예초 요청""에 관한 것으로 이해(또는 판단)됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. ""쌍령교 ~ 송정동 방향 예초 요청"" 건에 대하여 우선 하천변 산책로 이용에 불편을 드린 점 죄송하다는 말씀을 드리며, 유선상 말씀드린바 와 같이 경안천(국가하천)은 국비로 시행되며, 국비 교부가 늦어져 업체 선정이 늦어진 점 다시한번 죄송하다는 말씀을 드립니다.
나. 경안천 예초는 다음주 부터 시행 할 예정이며, 쌍령교에서 송정동 방향의 예초도 빠짐없이 시행할 예정이오니 이점 널리 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 이루어졌기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 김종윤 주무관(☏031-760-2562)에게 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-05-27,건설과
