제목,내용,작성일자,답변,답변일자,담당부서
배수구유도해주세요,"저희 더힐스는
산밑에 있습니다
길로 빗물이 내려와서
더힐스로 토사가 밀려 오고 있습니다
광주시청은 민원처리가 빨리 해주질 않고 있습니다",2022-08-09,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원은 ""호우피해 복구작업 요청""에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

- 현재 광남1동에서는 가용가능한 모든 인력과 장비를 투입하여 호우피해 응급복구를 진행하고 있습니다. 다만 최근 발생한 집중 호우의 피해가 심각하여 응급복구가 더디게 진행되고 있는 점 양해하여 주시기 바랍니다. 또한 응급복구 및 향후 조치상황에 관련하여서는 광남1동(초기 응급복구), 산림과(산사태 등), 하수과(배수로, 우수관로 등), 건설과(하천 등 공공시설), 건축과(건축인허가 및 건물), 공장피해(일자리경제과, 기업지원과), 도로관리과(법정 도로보수) 등 광주시청 각 담당부서에서 추진할 예정임을 알려드립니다.

4. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 기타 응급복구 관련 문의사항은 광남1동 행정복지센터 총무팀 이현우 주무관(☏031-760-1963)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-08-17,광남1동
비만오면 집앞이 위에서 내려오는 토사 쓰레기로 물바다가 됩니다.,"능평리 498-16번지 앞에 산에서 내려오는 물이 트렌치 위로 감당하지 못할정도로 물이 내려와 돌과 흙 모든게 아래쪽으로 떠밀려 오면서
동내 트렌치란 트렌치는 다 막게됩니다.

막혀서 내려온 물과 토사 쓰레기가 능평리 480-5번지 앞까지 내려와 물이 잠기게 됩니다.
위쪽 498-16번지 앞 산 수로를 바로앞에 있는 트렌치 밑으로 배수를 연결해주시길 바랍니다.",2022-08-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2208-0359487)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “집중호우에 따른 조치 ”에 관한 것으로 이해됩니다.

3. 민원사항에 대한 검토 의견은 다음과 같습니다.
- 8.8.부터 8.10일까지 집중호우로 인하여 오포읍 전역에 많은 피해가 발생한 실정으로 읍에서는 가용자원을 이용하여 복구작업에 총력을 다하고 있습니다.
- 주민들의 호우 피해 신고건에 대하여도 신속하고 빠짐없이 피해 조사와 복구작업에 최선을 다하고자 하오니, 복구 전까지 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 오포읍행정복지센터 안전도시과 개발팀(031-760-8731~8734)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-16,오포읍
개천이 무너졌습니다,"수레실길 151 한강오펜시아 가동 102호옆 개천이 무너져 마당이 내려 앉았습니다
건물이 무너질까 우려됩니다 빠른 조치 부탁드립니다",2022-08-09,"1. 귀하의 가정에 행복이 가득하시길 기원합니다.
2. 귀하께서 오포읍 수레실길 151번지가 강우로 인하여 마당 쪽 제방이 유실되어 복구 조치 요청하신 사항에 대하여 아래와 같이 회신합니다.

□ 회신내용
- 오포읍 수레실길 151(능평리 689-1)은 2022. 8.12.일 우리 시에서 임시 응급복구 조치하였으며, 추후 복구 완료 조치할 예정임을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 기타 궁금하신 사항에 대하여 광주시청 건설과(031-760-2564)로 문의주시면 상세히 알려드리겠습니다. 감사합니다. 끝.
",2022-08-16,건설과
실개천 덮은 뒤 우수시설 미비로 인한 피해,"개천을 덮으면서도 비가 많이오면 물이 개천으로 못나가고 길로 다 흐를것이라고 공사시점부터 알렸으나 우수로가 있어 무관하다더니 우수관으로 나가는 비는 커녕 경사지에 우수로 덮개가 어처구니 없는 선택으로 지형에 맞지도 않는 덮개로 흐르는 물을 우수관로로 빼지도 못하고 주택으로 길로 다들어와서 피해가 막심합니다.
무슴 생각을 가지고 개천을 덮은건지..덮는다면 우수량을 최대치로 생각하고 우수관을 만들어야하는거 아닌가 싶군요.
조금만 생각하면 공사다운 공사를 할것을 세금은 세금대로 쓰면서 뭐한건지 모르겠습니다.
이로 발생한 피해복구는 빠른시기에 처리해주시길.바랍니다..또한 미비한 우수관 및 우수관 덮개는 개선을 해줘야할 것을 요청합니다.
발생위치. 경기도 광주시 목현동 491-1번지 인근주택 길가 입니다.",2022-08-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2208-0310490)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “도로 파손 및 우수시설 정비”에 관한 것으로 판단되며, 검토 의견은 다음과 같습니다.

- 먼저, 저희 광주시에 기록적인 폭우로 피해접수 및 응급복구 등 현안업무로 답변이 늦어진 점 죄송합니다.

- 목현동 488-4 일원의 도로파손은 차량 통행이 가능하도록 응급복구 완료 됐으며, 모개미길 34번길 24 일원의 우수 시설 정비는 해당부서에서 조치할 수 있도록 해당부서로 민원사항을 이첩할 계획임을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우, 탄벌동행정복지센터 원종범 주무관(☏760-8999)에게 전화주시면 안내하여 드리겠습니다. 끝.
",2022-08-30,탄벌동
가로등불 교체 요청,"안녕하세요,
해당지역 가로등불이 꺼져서 확인 및 교체 요청드립니다.

양벌로119번길 위치입니다.

수고하세요. ^^",2022-08-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2208-0243642)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 ""광주시 양벌로 119번길 12-8 일원 보안등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 보안등에 대하여 현장 점검 후 2022.8.15.일 보수 조치 완료하였음을 알려드립니다.
3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-08-25,도로관리과
오포-초월간 외곽순환도로 일정문의,"안녕하세요
오포-초월간 외곽순환고속도로 첫샆을 언제 뜨나요?
예상 완공시점이 궁금합니다.
도면이나 그림 있으시면 공유좀해주세요",2022-08-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2208-0156918)에 대하여 다음과 같이 회신합니다.
2. 귀하의 민원 내용은 ""오포~초월 도로개설 관련 추진 사항""에 대하여 다음과 같이 회신합니다.
가. 귀하께서 문의하신 「오포~초월 간 도로 개설」은 광주시 도로건설관리계획(2020.06.) 상 순환도로망 계획에 반영되어 현재 「지방재정법」에 따른 타당성 조사 및 「국가통합교통체계효율화법」에 따른 타당성평가 등 행정절차를 진행 중에 있으며, 세부 관련자료는 현재 절차 상 비공개 자료임을 알려드립니다.
나. 2022년 9월 ~ 2025년 12월 실시설계 및 보상 추진, 2026년 공사 착공을 목표로 사업 추진할 계획임을 알려드립니다.(사업 기간은 행정절차, 예산, 보상절차 및 현장 작업 사정에 따라 변동 될 수 있음)
3. 답변 내용에 대한 추가 설명이 필요할 경우 도로사업과 도로계획팀(☏031-760-4553)으로 연락주시면 성심껏 답변 드리겠습니다. 감사합니다. 끝.
",2022-08-12,도로사업과
너른골자연휴양림 진행상황,"2023년 완공예정인 너른골자연휴양림 진행상황을 안내바랍니다.
1. 광주유일 자연휴양림이 될 너른골자연휴양림 소식을 시민들에게 알려주세요.
2. 또한 모든 광주시민들이 오포, 곤지암, 퇴촌등 여러 지역에서 당일 캠핑이라도 할 수 있는 야영장 데크를 여러곳에 만들어주세요. 넓은 광주에서 퇴촌가는 교통편이 좋진않답니다.",2022-08-04,"1. 안녕하십니까? 귀하의 가정에 평안이 가득하길 기원합니다.

2. 귀하께서 제기하신 민원내용은 '퇴촌면 우산리 산279-1번지 일원 너른골자연휴양림 조성사업 진행상황'에 관한 것으로 사료되며, 귀하의 민원사항에 대하여 다음과 같이 회신합니다.
- 너른골자연휴양림 조성사업은 현재 실시설계를 진행 중인 사항으로 행정절차 및 조성 공사 등의 물리적 시간 등을 고려하여 2024년 12월 준공을 목표로 하고 있습니다.
- 또한 요청하신 야영장 데크 설치와 더불어 시민들이 자연휴양림에서 이용할 수 있는 오토캠핑장, 카라반 등을 실시설계에 반영하여 계획하고 있습니다.
- 아울러, 너른골자연휴양림 실시설계 완료 후 적정 시기에 시민들에게 홍보할 수 있는 방안을 홍보담당 부서와 협의토록 할 예정입니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 산림과 산림보전팀 주무관 유도규(☏031-760-2898)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-05,산림과
우수맨홀 파손 및 도로지반붕괴 위험,"안녕하십니까.
아래장소에 설치되어 있는 우수맨홀이 훼손 되었고, 맨홀 주변 도로지반이 쇄굴로 인해 침하 위험이 있어 신고 합니다.
○ 위치 : 광주시 역동 1-161 (도로)
※ 광주시 문화로 36-10(역동1-162) 동산빌라 연접

자세한 사항은 첨부파일을 참고하시기 바랍니다.",2022-08-04,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2208-0114324)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “문화로 36-10 일원 배수로 보수 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 문화로 36-10 일원 배수로 보수 요청에 관련하여 8.8(월) 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김태진 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-08-19,도로관리과
비만 오면 토사와 자갈이 흘러내리고 있습니다,"지난번에도 민원을 신청했지만
비만 오면 대쌍령리 352-17번지(사유지)에서 토사와 수십 수백개의 자갈이 흘러 내려 옵니다.
아주 미치겠습니다. 민원을 신청해서 뭔가 조치가 되는게 하나도 없고
점점 자갈이 많아 지는데 이건 뭐 소유자한테 통보하는거 말고는 방법이 없습니까?
자갈이 저렇게 많이 흘러내리는데 와서 청소라도 하던지 어떤 조치라도 해줘야 되는거 아닌가요??",2022-08-03,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2208-0093174)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 답변내용
- 귀하께서 제기하신 대쌍령리 352-17 및 356번지 일원 토사 유출에 관하여, 기 답변드린 바와 같이 신청부지가 개인사유지로 해당 소유자가 처리해야 하는 사항으로 소유자에게 조치 협조 요청하였음을 알려드립니다.

2. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 초월읍사무소 개발팀(031-760-2542)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-08-08,초월읍
오향리 180번지 도로 주변 위험,"오향리 180번지 도로 주변 수목과 잡풀이, 배수관이 다 막히고 해서 너무 위험합니다. 관리가 너무 안되서 . . . .
풀들과 나무가 도로를 침범하여 차량운해에 많은 문제가 있습니다 정리 바랍니다",2022-08-03,"국민신문고에 접수된 사항에 대하여 다음과 같이 답변하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2208-0085947), “마을안길 제초작업 요청”에 대한 검토 결과를 아래와 같이 알려드립니다.

- 아 래 -

○ 우리 읍에서는 주요 도로변(시도10호선, 시도23호선, 국지도 98호선 등)에 대한 풀깎기 작업을 장마 전후로 진행하고 있으며, 그 외 마을안길 풀깎기에 대하여는 마을 자체적으로 시행되는 「마을 대청소의 날」 등을 통해 환경정비가 이루어지고 있음을 알려드립니다. 또한 마을 이장께 추후 「마을 대청소의 날」 해당 작업이 진행될 수 있도록 요청하였음을 알려드립니다.

2. 상기 답변 관련 질의사항이 있는 경우 곤지암읍 총무팀(031-760-4919)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-05,곤지암읍
보안등 점멸,직동로 146-24 주택 앞 보안등 안들어온지 40일이 되었습니다. 수리 부탁드립니다,2022-08-03,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2208-0079450)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""직동로 146-24번지 일원 보안등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 보안등에 대하여 현장 점검 후 2022.8.16.일 보수 조치 완료하였음을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-08-23,도로관리과
초월읍 인도에 자란 풀 제거 요청,"안녕하세요? 바쁘실텐데 고생많으십니다.

초월읍 살고있는 주민입니다.

초월역 근처 인도에 자란 풀이 크게 자라서 거의 관목처럼 자라 있고, 인도의 보행을 방해하는 것 같습니다.

네이버 지도에 해당 인도 위치를 캡쳐해서 펜으로 표시하였으니, 확인 부탁드리며, 길 이름은 경충대로 1098번길 인도 일대입니다. 제가 직접 사진을 못찍어서 이렇게라도 지도 이미지라도 함께 보내드립니다.

감사합니다.",2022-08-02,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2208-0044269)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""경충대로1098번길 인근 보도 제초작업 요청""에 관한 것으로 판단됩니다.

3. 귀하의 요청사항에 대하여 해당 위치에 방문하여 조치 완료하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 초월읍 행정복지센터 총무팀(031-760-4698)으로 문의하여 주시기 바랍니다.


",2022-08-08,초월읍
"태전 장지동 경남아너스빌앞 펜스설치한곳, 교통사고 위험 높습니다","경기도 태전 장지동 경남아너스빌앞 2차사업 부지 펜스앞을 지나갈때마다 가슴이 조입니다. 사고의 위험성이 항시 존재하니까요. 펜스 모서리 부분이 교차로인 바, 교차로 직진, 회전시 진입하는 다른 차량을 볼수없고, 차선이 없어 하늘에ㅈ맡기고 조심조심 운전하죠. 만약에 오토바이든 다를 차들이 속도를 내면 바로 사고죠. 왜 이렀게 방치하는지. 현장에 한번 나와서 보세요. 차량이 많이 다니지는 않으나, 진입차는 다른 차량을 볼수 있게, 그리고 차선을 그려주세요. 부탁입니다.",2022-08-01,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2208-0020066)[태전2지구 도로 공사 구간 시설 정비 요청]건에 대하여 아래와 같이 답변드립니다.

○ 정비 요청하신 구간은 경남기업(주)에서 「국토의 계획 및 이용에 관한 법률」 제86조 및 제88조에 따라 사업시행자 지정 및 실시계획인가를 득하여 도로 공사를 시행하고 있는 구간으로,
○ 민원 접수하신 도로 공사 구간 내 시설 정비와 관련된 사항을 해당 사업시행자에게 통보하였으며 조속한 시일 내에 공사 예정임을 알려드리오니 공사 중 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시개발과 도시행정팀(031-760-4587)로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2022-08-09,도시개발과
건물주차. 분리수거 장 정비,"건물에 분리수거장이 주차라인과 중첩되어 이동이 불편합니다. 분리수거만 아니면 차가 더 안쪽으로 주차할텐데 이런건 정비가 필요한게 아닌가요?
주차라인에 주민편의를 위해 분리수거장 두고 자동차는 사진처럼 주차선에 걸쳐 주차하는 부분은 규정으로 민원해소를 부탁드립니다.",2022-07-31,"국민신문고에 접수된 사항에 대하여 다음과 같이 답변하고자 합니다.

1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2207-1016772), “공동주택 내 주차선 침범 분리수거대 이동 요청”에 대한 검토 결과를 아래와 같이 알려드립니다.

- 아 래 -

○ 귀하께서 말씀하신 장소(곤지암읍 경충대로493번길 45-5)의 분리수거대의 경우 우리 읍에서 설치한 분리수거대가 아님을 알려드리며, 공동주택 내 분리수거대 이동의 경우 주민들의 총의를 모아 자체적으로 이동하여야 할 사안입니다. 아울러, 해당 부설주차장은 건축물(공동주택) 사용승인 이후 소유자가 임의로 구획한 주차구획으로 주차장법에 따라 설치된 부설 주차구획이 아님을 알려드립니다.

2. 상기 답변 관련 질의사항이 있는 경우 곤지암읍 총무팀(031-760-4919)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-05,곤지암읍
광주역 이편한 세상 2단지 출입구 개통에 적극 협조해 주시기 바랍니다.,"저는 역 6통 2단지 통장 이종분 입니다.
광주로 이사와서 많은 사람들이 공무원이 일을 안한다고 하지만 제가 민원을 넣어보면 많은 민원이 해결되는 것을 보게 되었습니다.
공무원들이 탁상행정이라 하지만 적어도 제가 아는 광주 공무원들은 정말 열심히 하는 모습을 보았습니다.
시장님께서 그동안 광주역 이편한세상 부출입구에 대해 관심도 많이 갖었 었고 지금도 관심 가져 주셔서 진심 감사드립니다.
이편한 아파트에서 지하차도 개통문제로 이편한세상 6개 단지가 여러가지 논의 중에 있습니다.
현 상태로 개통시 2단지 주민은 이용이 불가하고 2단지에서 나오는 차량과 지하도로에서 오는 차량과의 사고 문제로
개통이 안돼고 있는것 광주시에 잘 아시리라 생각 합니다. 타 단지 주민들은 무조건 개통을 원하지만 이렇게 사고 위험이 많은
도로 개통시 사고와 2단지 주민이동의 불편함을 감수하고 개통할 수 없다고 생각합니다,
그래서 2단지에서 새로운 입구를 대안으로 내놓았는데 잘 진행되던 일들이 갑자기 문제가 발생할 이유가 무엇인가요?
타 단지 주민이 신호 생기면 신호를 기다려야 돼니 불편하다며 반대한다면
2단지 주민은 도대체 새로운 입구를 만들 수 있는 안을 포기하면서
타 단지까지 돌아서 와야 한다는게 말이 되는 건지요. 광주역 이편한 아파트는 단지마다 신호가 있습니다,
2단지 앞 지하도는 분양시엔 없었던 지하도를 건설하다보니 지금도 출입이 불편한 상황입니다.
여러가지 대안이 있지만 2단지는 새로운 출입구 개설 만이 대안이라 생각합니다.
세상에 출입구 생겨서 신호등이 생기면 신호기다리기 불편해 2단지 토지로 도로 개설 하겠다는데 반대한다게 말이 되는 건지요.
그래서 우리 2단지는 새로운 출입구 개설되기 전에는 지하차도 개설을 절대 불가하다는 2단지 입주민 모두의 생각을 담아 민원을 올립니다.
부디 빠른 신설 출입구 개설에 결정해 주시길 간곡히 바랍니다.
지금 타 단지 분들은 선 개통 후 2단지 출입구를 논의하자? 그건 2단지 주민으로서 용납할 수 없슴을 알려 드립니다.
빠른 결정만이 이편한 입주민들간의 갈등을 조기에 잠재울 수 있다고 생각 합니다,
감사드립니다.",2022-07-28,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘역동 e편한세상아파트(이하 ‘e편한아파트’)-경기광주역 간 도로에 대해 ‘e편한아파트’ 2단지 새로운 출입구 개설 전 개통반대 요구‘로 판단됩니다.
3. 금회 민원에 대해 검토한 의견은 다음과 같습니다.
- ‘e편한아파트’ 2단지 새로운 출입구 개설을 위해 현재 공동주택단지에 대한 ‘공동주택 행위변경 신고 처리’ 및 ‘지구단위계획 규정 변경’ 등 행정절차를 추진 중에 있으며, 선행 행정절차 완료 이후 개선공사 시행이 가능한 사항입니다.
- 다만, 상기 절차 이행에 상당기간이 소요될 것으로 예상되며 ‘e편한아파트’ 단지 간 대립되는 의견에 대하여 8월 중순 경 ‘e편한아파트’ 단지 대표 간 회의를 통하여 이 건에 대한 일치된 의견을 우리 시에 제출하기로 하였음을 알려드립니다.
- 우리 시에 접수된 회의 결과를 참고하여 향후 도로개통에 관련한 사항이 결정될 예정임을 알려드립니다.
4. 민원 회신과 관련하여 추가적인 문의사항이 있을 시 담당자(☏031-760-8943)에 문의하여 주시면 친절히 답변하여 드리겠습니다. 끝.
",2022-08-01,미래도시사업과
탄벌동 주민센터,"탄벌동 주민센터 주변으로 도로 확장공사중입니다. 탄벌초, 전자제품 상가등이 밀집한 교차로라서 차량, 보행자도 많습니다. 또한 지하주차장도 없어 불편합니다. 다른 동 행정복지센터에 비해 너무 열악합니다..그래서 탄벌동 주민센터의 확장, 이전이 절실합니다. 계획이 있나요? 시장님께 강력하게 요구사항을 전달하려면 탄벌동 주민 서명서가 필요합니까???",2022-07-28,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2207-0920758)에 대한 답변을 다음과 같이 드립니다.

2. 귀하의 민원 내용은 ""탄벌동 행정복지센터 청사 확장이전""에 대한 건으로 판단됩니다.

3. 우리 동에서는 청사 노후 및 주차면 부족 등에 대하여 인지하고 해결 방법을 모색중이나, 청사 확장 이전에 대하여는 예산확보 및 부지선정, 관계법 등을 종합적으로 검토하여 추진할 사항으로 현재는 계획하고 있지 않음을 알려드립니다.

4. 답변 내용에 대한 추가 설명이 필요한 경우, 탄벌동행정복지센터[기하나 주무관(☎031-760-4517)]로 문의주시면 안내해드리도록 하겠습니다. 감사합니다.
",2022-08-01,탄벌동
도로 포트홀 보수 부탁드립니다.,"광주시 목동 광남안로에서 목동교를 건너 진토길과 진토길 21번길의 아스팔트는 우천시마다 빗물이 도로위로 흘러 포트홀이 너무나 많습니다.

언젠간 보수 하겠지 하면서 지나다녀봐도 1년동안 전혀 개선이 되고있지 않아 민원을 남깁니다.

도로폭이 좁은관계로 차량을 마주하게 될경우 옆으로 비켜줄경우 포트홀때문에 자동차 휠에 손상도 생기고 있습니다.

다른 광주시 업무로 바쁘시겠지만 도로 보수 계획수립 및 보수를 시행하여 주시길 간곡히 부탁드립니다.",2022-07-27,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2207-0898253)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""목동 94번지 일원 도로보수요청""에 관한 것으로 이해되며, 공공용 도로에 대하여는 불편함이 없도록 보수 조치할 계획임을 알려드립니다.
3. 다만, 장마철 다수의 앞선 민원이 있어 순차적 보수중으로 처리가 다소 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 기반조성팀 오진규 주무관(☏031-760-4747)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-08-01,건설과
남한산성로 동문~큰골까지 일방통행도로 구간 야간 가로등이 소등되어있어 너무 위험합니다.,"안녕하세요. 고생하십니다.
업무차 남한산성 로터리~ 광주시 방향으로 매 주 지나다니는데 지난 7월 11일경부터 해당 구간(약 3~400m) 가로등만 불이 꺼져있어 통행하는 차량들이 불편을 겪고 있습니다. 산 속에 있는 길이다 보니 쌍라이트를 키더라도 온전한 시야확보에 어려움이 있는 상황입니다.
도로 특성상 매우 길이 좁고 코너가 많은데다가 야생동물등이 갑자기 출몰할 수 있는 구간임에도 계속 가로등이 꺼져있는 것은 굉장히 위험하다 생각됩니다.
시민들의 안전을 위해 빠른 시일 조치 부탁드립니다.

감사합니다. 민원인 드림",2022-07-27,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2207-0892585)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""남한산성면 검복리 산 191번지 일원 가로등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 가로등에 대하여 현장 점검 후 2022.08.19.일까지 조치할 예정입니다. 다만, 현재 지속된 호우로 인하여 해당 구간 진입로가 차단된 상태이며, 가로(보안)등 파손 및 보수 민원이 많아 작업이 지연될 수 있음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-08-14,도로관리과
쌍령동 동성 현대 아파트 버스정류장 육교 엘리베이터 고장,"쌍령동 육교 엘리베이터 고장 어르신들 계단 올라 너무 힘들어요 계단 불편하게 엘리베이터 안되자다 너무 볼편하게
광주시 쌍령동 에서 엘리베이터 빨리 수리 해주세요 광주시에서 빨리 해주세요
시민들 쌍령동 육교 엘리베이터 고장 광주시 민원 많은 했습니다
시민들 엘리베이터 안되자다 너무 불편하다 어르신들 다리 너무 아파요 너무 불편하게 광주시에서 엘리베이터 빨리 수리 해 주세요
아줌마들 엘리베이터 안되자다 너무 불편하다 광주시 엘리베이터 빨리 해주세요 아줌마들 광주시 스트레스 엄청 받고다
광주시 일 안하고 엘리베이터 일 너무 안하고
광주시 공무원들 일 똑바로 해주세요 광주시 공무원들 친절교육 민원교육 똑 바로 해주세요
광주시 쌍령동에서 엘리베이터 수리 빨리 해주세요
엘리베이터 고장 시민들 스트레스 받고다 시민들 화나고 짜증나 시민들 엘리베이터 안되자고 너무 불편하다 시민들 계단 올라오세요 너무 힘들어요
광주시에서 엘리베이터 수리 해주세요",2022-07-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2207-0874990)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 쌍령동 372-4번지 일원 육교 승강기 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 승강기에 대하여 현장 점검 후 2022.8.9.일까지 조치할 예정입니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-08-05,도로관리과
