제목,내용,작성일자,답변,답변일자,담당부서
경강선 배차간격 문제,"경기광주 초월에 거주중인 주민입니다.
교통이 불편했던 광주에 경강선이 생겨 너무 기쁘고 좋았지만 그도 잠시, 이용하는데 있어 너무 불편한점이 많아 이용하기가 힘든점이 많습니다.
결론은 이용객에 비해 배차간격이 너무 깁니다. 특히 평일 출퇴근시간에 타보셨습니까? 사람이 많아 중간에 껴있는 광주시민은 거의 앉지도 못하고 콩나무시루처럼 겨우 이용하고 있으며 주말에도 배차간격이 길어 1~2분 차이로 열차를 놓치면 20분이상 기다려야하는 애로사항이 있습니다.
주말포함 주중에도 열차이용객이 너무나도 많은데 배차간격이 처음과 같이 20분인것은 열차를 매일 이용하는 광주시민으로써 너무 불편하고 개선되야함을 느낍니다.
경강선 배차간격을 줄여주시기를 간곡히 부탁드립니다.",2022-09-17,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2209-0544530)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “경강선 배차간격 단축”에 대한 것으로 이해되며, 민원사항에 대한 검토의견은 다음과 같습니다.
가. 우리시는 경강선 증편에 대한 요구사항에 대하여 운영기관인 한국철도공사와의 지속적인 협의를 통해 2020년 3월부터 배차간격 단축 및 혼잡도 완화를 위해 평일 출근시간대 열차를 2회 증편한 바 있습니다.
나. 그러나, 이용객이 요청하는 수준의 증편을 위해서는 차량구입과 운영인력 증원이 필요한 사항이며, 한국철도공사측은 경강선은 이용수요의 수익 대비 과다한 운영비용 지출로 인한 적자 운영 및 향후 인구감소 추세 등을 고려하면 차량 증편을 위한 경제적 타당성 확보가 매우 어렵다는 입장입니다.
다. 이에, 우리시는 한국철도공사와의 협의 및 상급기관에 지원요청 등 다각도의 검토를 통하여 이용객의 불편사항이 최소화될 수 있도록 함께 노력하겠습니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2022-09-20,교통과
폭우로인한 도로파손,"빌라옆 도로파손 제발좀 고쳐줘요
폭우 내려서 도로손상됬는데 왜 안고쳐주나요?",2022-09-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2209-0535064)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""목현동 671-1~652-21번지 일원 도로 보수 요청""에 관한 것으로 이해되며, 해당 도로는 개별 건축 등에 따른 인허가를 위해 사유지에 개설된 도로이나 해당 지번까지는 공공이 사용하는 도로로 보여 불편함이 없도록 보수 조치할 계획임을 알려드립니다.
3. 다만, 수해복구 등 다수의 앞선 민원이 있어, 순차적 보수중으로 처리가 다소 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 홍연우 주무관(☏031-760-4746)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-09-26,지역개발과
차도 공간이 협소하여 우회전차량이못나가서 뒤로 밀려있어 도로면적을 늘려주셨으면합니다.,"경기도 광주시 경안로41번길6 금호리첸시아 상가주차장입구 입니다

출차하는 도로면적이 협소하여 우회전하려는차량이 뒤에 밀려있어 정체되있어 불편을 호소합니다.

기부체납한 부지인 만큼 인도부분을 깍아서 도로면을 조금 넓혀 주셨으면 합니다.",2022-09-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0524171)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “금호리첸시아 아파트 주차장 출차 도로 확장”에 관한 것으로 판단 됩니다.
3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 도로 확장 요청하신 역동 448번지는 광주상설시장 지구단위계획구역 내 토지로서 도시계획시설(도로)로 결정되어있지 않아 현재 도로확장은 불가함을 알려드리며,
- 도로 폭 확보를 위한 도시관리계획(지구단위계획,도시계획시설 등) 입안 사항이 있을 시 「국토의 계획 및 이용에 관한 법률」제30조에 의거 도시관리계획 결정(변경) 절차를 별도 이행하여야 하며, 관련 법령 및 지침에 부합하여야함을 알려드립니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 도로사업과 도시도로1팀 유호정 주무관(☏031-760-2649)도시계획과 도시계획팀 전재영 주무관(☏031-760-2959)에게 연락주시면 성심껏 답변 드리겠습니다.
",2022-09-27,도로사업과
차량 통행방해로 인한 도로 휀스 제거요청,"리첸시아상가1층 전면광장에 컴포즈커피 bbq 샐러드카페 등 해서 테이크아웃하러오는 손님들이 잠시 주정차하고 받아가는데
휀스가 리첸시아 아파트 주차장 들어가는 끝쪽까지 되어있어 주정차를 주차장입구 앞쪽부근에 대고 테이크아웃하러 가다보니
주차장으로 들어가는 차들이 뒤로 밀리고 피해서 들어가려다 주차장에서 나오는 차량과 접촉되는 사고가 빈번하게 일어나고 있어
컴포즈커피매장 앞쪽으로 있는 휀스 1칸정도를 빼주시면 주정차하는 차량이 주차장쪽까지 인접하지않아 접촉되는 차량이 발생하지 않을거 같습니다
철거가 힘들다면 수동적으로 열고 닫을수 있게라도만 해주시길 요청드립니다.",2022-09-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0515270)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 경안동 447번지 일원 보행자용 방호울타리 일부 철거 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 금호리첸시아 상가 일원에 설치된 보행자용 방호울타리(휀스)는 당초 공동주택건설사업의 교통영향평가 시행 결과에 따라 보행자의 안전 및 무단 도로횡단 방지를 위해 사업시행자가 설치 후 기부채납하여 우리 시에서 시설 유지·관리하고 있는 사항입니다.
나. 현재 해당 구간은 주·정차 금지구역으로 지정되어 있어 포장, 물품운반 등의 정차를 위한 시설물의 일부 철거는 어려운 사항임을 알려드리니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-10-04,도로관리과
홍보 설치물 정정 설치 바람,"쌍령동 배수지에서 국수봉으로 가는 등산로에 산불예방 홍보를 위한 것으로 판단되는 홍보시설물이 설치되어 있습니다.
그런데 그게 쌍령초교 방향으로 설치되어 있어 등산객이 인식할 수 없도록 설치되어 있습니다.
바르게 정정 설치하여 산불예방에 도움이 되도록 조치하여 주시기 바랍니다.",2022-09-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0507550) 에 대한 검토 결과를 다음과 같이 알려드립니다.

□ 민원내용
- 산불 방지 홍보 현수막 설치

□ 검토의견
- 우리시는 매년 산림 인접 지역에 산불 예방 현수막을 제작 및 설치하고 있으며, 귀하께서 요청하신 민원 대상지 부근(쌍령동 산39-1번지 일원)에 산불예방 현수막을 추가 설치 완료하였음을 알려드립니다.

2. 답변 내용에 대한 추가 설명이 필요한 경우 광주시청 산림과 산림보전팀(031-760-2888)으로 연락주시기 바랍니다. 감사합니다. 끝.
",2022-09-20,산림과
축사 냄새 심각,"축사 냄새 로 인하여 호흡하기 어렵습니다
근처 축사 나 오수처리 확인 하여 냄새제거 부탁드립니다

작년에도 같은 민원을 접수 했는데
일주일만에 냄새가 사라지더니
어느 순간 부터 또 시작입니다

냄새원인 파악하여 제거해주시면 고맙겠습니다",2022-09-15,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호1AA-2209-0492683)에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 거주지 인근 소 축사 냄새 등 환경개선 대책을 요청한 사항으로 이해됩니다.
3. 귀하의 민원사항에 대하여 다음과 같이 답변드립니다.
가. 귀하의 거주지 인근 축사는 1994년 이후부터 현재까지 축산법 및 가축분뇨의 처리 및 이용에 관한 법률에 따른 허가를 득하고, 현재 소 140두 내외 규모로 운영중인 한육우 사육 농장입니다.
나. 인접지역 도시화 및 주거 밀집지역 형성 등 계속적인 지역의 주변 여건 변화에 따라 관련 민원을 최소화하기 위한 농장 자체적인 노력과 행정에서도 이에 따른 지도감독 실시하고 있으나, 사육규모, 축사 위치적 조건 및 기온?기상 상황에 따라 악취 발생이 다소 심해지는 점 양해하여 주시기 바랍니다.
다. 근래에는 계절적인 영향으로 인해 악취 발생이 더욱 심했을 것으로 판단되며, 이에 따라 축사 악취저감제 지속 사용 및 악취저감을 위한 축사 내외부 환경관리를 더욱 철저히 하도록 재차 행정 지도 하고 있음을 알려드립니다.
라. 아울러 현재 해당 농가와 인접하여 다세대주택 신축 등 주변 여건 변화에 따라 농장 자체적으로 사육규모 일부 축소 여부를 검토 중이긴 하나, 중?단기적으로 축사 이전(폐업) 계획은 현재 없는 상황이며, 행정에서도 강제 조치는 불가한 사항임을 이해하여 주시기 바랍니다.
4. 답변내용에 대하여 더 궁금한 사항이 있으시면 광주시 농업기술센터 농업정책과 김은미 (☎031-760-4591)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-09-26,농업정책과
절골에도 버스정류장 만들어주세요,"절골에서 태전동 들어가는버스는 있습니다 3번,33번 (킹콩타이어앞)
근데 반대편 태전동에서 절골쪽으로 지나가는 버스는 있지만 버스정류장이 없습니다
그래서 태전동에서 집올때는 걸어오던지 택시타고 와야 됩니다
택시타면 기본거리 걸으면 약 20분정도 소요됩니다
날이 엄청 덥거나 추운날은 걸어오지도 못합니다
킹콩타이어 건너편에 버스 정류장 만들어주세요
어차피 지나가는길이니 버스정류장만 만들어주시면 될거 같은데요
그리고 광남중학교다니는 딸이 있는데 버스를 타고 학교를 갑니다
3번,33번 버스 간격이 너무 길어요. 3번 55분,33번 100분 아침만이라도 버스간격을 줄여주시면 안되나요?
1005번도 있지만 좌석이라 두배되는 가격을 내고 타야 됩니다",2022-09-15,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0483924)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스정류장 신설”에 관한 것으로 판단 됩니다.
가. 먼저, 버스 이용에 불편을 드려 송구합니다.
나. 버스정류장(소) 설치는 일반적으로 도로여건, 보행여건, 버스운행특성, 교통영향 등을 종합적으로 고려하여 설치여부를 결정토록 하고 있습니다.
다. 장지동 산55-3번지 인근의 회안대로는 연속류 형태의 국도구간으로 운영 중에 있으며, 보행로 및 횡단시설의 부재로 버스정류장 설치가 어려운 상황입니다.
라. 따라서, 향후 도로·보행여건 등의 개선이 이루어지는 경우 버스정류장(소)의 설치를 적극검토하여 버스 이용편의를 개선할 수 있도록 노력하겠습니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 교통시설팀 김재흥 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
끝.
",2022-09-21,교통과
오포 금호아파트 102동 앞 건화플러스 소음,"수고 많으십니다.
오포 금호아파트 102동 앞 건화플러스 콤프레셔가 고장이 나서 쇠가는 소리가 나서 아주 괘롭습니다. 특히 밤에는 소리가 커서 침대에서도 울려 숙면을 취할 수 없습니다. 매년 발생하는 민원이라 근본적이 대책이 필요합니다.
또한 공장 주변이 심어져 있는 은행나무가 뜨거운 수증기에서 인지 어떤 원인에 의해 죽어가고 있습니다. 미관상 보기 싫습니다. 잘라내던지 원인을 밣혀 은행나무가 죽지 않도록 조치를 취했으면합니다. 감사합니다.

별첨. 1. 쇠가는 소리파일
2. 건화플러스 위치 사진
3. 죽어가는 은행나무 사진",2022-09-15,"【 기후탄소과 】
1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2209-0467740)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “고산동 324-2번지 실외기 소음으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 사업장관계자에게 확인한 결과 실외기 고장으로 인해 소음이 발생하였으며, 현재는 교환한 상태임을 알려드립니다. 아울러, 사업장관계자에게 민원사항을 전달하고 실외기 관리 철저 및 방음재 설치를 지시하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 기후탄소과 박경남 주무관(☎031-760-2859)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

【 공원정책과 】
1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0467740)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '고산동 324-2번지 일원 고사목 정비 요청'에 관한 것으로 이해됩니다. 위 불편사항과 관련하여 검토 결과 해당 수목은 우리 시에서 관리하는 가로수가 아님을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 미래전략사업본부 공원정책과 방민지 주무관(☏031-760-3764)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-09-20,기후탄소과
산사태로 인해 무너진 축대 복원 공사 문의,"안녕하세요.

산사태로 인해 무너졌던 축대의 복원 공사를 요청합니다.
(발생 장소: 탑골길 47 아인스위트 101동 옆)

지난 8월 초에 집중호우로 인해 산사태가 발생하여 축대가 무너졌었습니다.
여러 공무원 분들의 노고 덕분에 긴급복구는 신속히 이루어져 도로 통행은 원활히 이루어지고 있습니다.
하지만 무너진 축대의 복원이 아직 이루어지지 않아 추가 산사태가 우려되는 상황입니다.
긴급복구 이후에도 비가 올 때마다 경사면이 조금씩 무너지고 있습니다.
이에 산사태로 인해 무너졌던 축대의 복원 공사를 요청합니다.

* 지난 긴급복구 과정에서 기존의 무너진 축대들은 산사태 발생 장소에서 왼쪽으로 10m 정도 떨어진 곳에 위치해 있습니다. (사진 기준)",2022-09-14,"1. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2209-0442835)에 대한 처리결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""퇴촌면 광동리 125-1번지 일원 산사태로 인한 옹벽복구""에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 처리사항은 다음과 같습니다.
- 귀하께서 요청한 퇴촌면 광동리 125-1 번지 일원 옹벽복구와 관련하여 현장 확인하였으며 장비투입후 옹벽복구 예정임을 알여드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 퇴촌면 개발팀 임동근(☎031-760-4968)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-09-20,퇴촌면
방역 소독 요청,"안녕하세요,

최근 뿌리파리와 검정날개버섯파리가 너무 증가하여 일상생활에 불편을 겪고 있습니다.
따라서 방역 소독 요청드립니다.
(양벌로119번길 12-8 리더스빌 102동 일대)

감사합니다, 수고하세요. ^^",2022-09-14,"1. 안녕하십니까? 귀하의 가정에 건강과 행복이 가득하시길 바라며,
국민신문고로 신청하신 민원에 대한 처리 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “뿌리파리 출몰로 인한 방역요청” 에 관한 것으로 판단됩니다.
보건소 방역 소독반이 9월 15일(목) 현장을 확인하였으며, 신고장소 및 인근 일대
주변에 잔류효과가 높은 분무소독 등을 실시하였습니다.
잔류소독은 최대 3~4주간 효과가 지속되니 참고하시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이
필요한 경우 감염병관리과 감염병관리팀 이경민 주무관(☎031-760-2367)으로
연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-16,감염병관리과
집앞에 도로가 땅이 꺼져서 사람이 넘어져서 다칩니다,"집앞에 도로가 도시가스 매립한 라인으로 땅이 꺼져서 도로가 음푹 패인상태예요
저희 입주한게 작년 3월입니다
지금 상태가 사진으로 보시다싶이 점점더 땅이 꺼지고 도로가 깨졌고 돌맹이까지 나오고 있는상태예요
얼마전에는 입주민 초등학생이 넘어지는 사고도있었고요
저희 연로하신 어머니도 걸려서 넘어질뻔하셨어요
자칫하다가는 사고로 이어질수도 있습니다 주차장 바로 앞에가 저지경이 된 상태예요
그래서 제가 시청에 통화를 했더니 건축주 사유지라며 도시가스로 전화를 하라고 하더라고요 그래서 도시가스에 통화를 했더니 실사를 나와보더군요
건축주분하고 통화를 해보라길래 통화를 했고요 공사를 해주신다기에 기다렸는데 일주일이 지나도 아무 연락이 없으시길래 다시 통화를했어요
건축주분 말씀이 본인은 포장공사를 했고 도시가스 관이 매립될때 땅 다짐을 제대로 안해놔서 도로가 아래로 꺼지고 있는상태이라면서
공사비의 반을 부담할테니 공사업체에 나머지 공사대금 부담하라고 얘기를 했는데 안되고있는 상황이라고 하더라고요
그래서 도시가스쪽하고 다시 통화를 했어요, 시공사와 통화를 해보겠다고 하더라고요
또 연락이 없길래 다시 전화를했더니 시공사측과 건축주가 알아서 할문제라고 하더라고요 그럴거면 처음에 실사는 왜 나와본거죠?
어쨌든 제가 또 시공사와 통화를 했더니 본인들은 공사만 했지 왜 비용을 내냐는 식이예요
그래서 또 제가 건축주와 통화를 했습니다. 건축주분이 도시가스 매립한 SK와 통화를 했었다고 그러더라고요 시공사는 남경건설이라는데인데요
SK에서 남경건설에 하청한거라고 건축주가 말하더라고요
그러니 SK에 얘기해서 도로공사 요청을 하라고 하더라고요
도대체 이게 뭔 짓일까요? 어찌됐건 저희는 입주민이고 땅이 내려앉고 있어서 불편함이 이만저만이 아닌데 어떻게 이런식으로 사람을 뺑뺑이를 돌리는지 이해할수가 없네요
시청에서는 관할이 아니니까 도시가스로 해라 도시가스는 우리가 계약안했으니 시공사나 건축주한테 해라 시공사는 나몰라라 건축주는 도시가스 매립이 잘못되었기 때문이니 거기다 문의해라 진짜 미치겠습니다
여기 경기도 광주시 아닌가요? 어떻게 시민이 이렇게 까지 불편을 겪어야 하는지 모르겠습니다.
너무 화가나네요
도대체 길바닥이 엉망인데 이러다가 어느집에 불이라도 나면 소방차라도 들어올수 있을까요?
이렇게 내버려두다가 큰사고라도 나면 어떻게 처리하실건가요? 그때도 서로 너탓이다 하면서 떠밀건가요?
이문제를 이슈삼고 난리치고 해야 누군가는 우리 소관이니 해결해주겠다 하시나요?
세금낼거 다내고 도시가스비용이며 다 시민으로서 국민으로 해야할 의무를 하고있는데 어떻게 불편사항을 이런식으로 뺑뺑이 돌려가며 사람을 힘들게 하는지 모르겠습니다
진짜 너무 짜증나고 힘듭니다.
어디관할인지 분명 어떤쪽에서 책임이 있으실겁니다.
제발 우리 소관아니니 하면서 미루지 마시고 해결좀 해주십시요",2022-09-14,"1. 귀하의 가정에 평안과 행복을 기원합니다.

2. 귀하께서 국민신문고에 제기하신 민원(신청번호 1AA-2209-0441043)은 ""도시가스 배관 매설 도로 지반침하에 따른 복구 요청""에 대한 내용으로 이해되며,

3. 귀하의 민원내용에 대해 도시가스 시설 관리주체인 코원에너지서비스(주)와 협의하여 회신받은 내용을 다음과 같이 안내하여 드립니다.

가. 해당 도시가스 배관은 회덕길68번길 30-12 일원 도시가스 공급을 위해 매설된 배관으로, 시공업체에 민원사항을 전달하여 9월 20일 지반침하 구간 복구(절삭 후 다짐 재 포장)를 완료 하였음을 안내드립니다.
나. 위 보수 작업에 관한 사항은 도시가스 공급업체인 코원에너지서비스(주) 광주안전관리팀(☎031-765-3115)으로 문의 하시기 바랍니다.

4. 기타 문의사항이 있으시면 광주시청 기업지원과 에너지관리팀 이임재 주무관(☎031-760-8413)으로 연락주시면 성심·성의껏 답변해 드리겠습니다. 감사합니다. 끝.
",2022-09-21,기업지원과
"삼동역 옆 비로인한 붕괴 / 광주6번, 32-2번 배차","비로인해서 삼동역 옆에 사람들 지나다닌느곳 땅이 부셔졌는데 요거 복원은 어디민원하나요 ?

광주6번이랑 32-2번 출퇴근시간에 배차좀 고르게 해주시면안되나요 ???
삼동종점에서 삼동역으로 내려가는 부분
사람은 매우많은데 배차가 너무 3분차이 이래요 그뒤로는 30분넘도록안와요
출근시간 7:00-9:00
퇴근시간 5:00~8:00 이때만이라도 배차좀 고르게 해주시면안되나요 ? 두개 버스가 너무 겹치거나 배차가 너무 길어요",2022-09-14,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2209-0433466)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""삼동 229번지 일원 통행로 복구 요청 및 버스 배차 시간 조정""에 관한 것으로 이해(또는 판단)됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. ""삼동 229번지 일원 통행로 복구 요청"" 건에 대하여 우선 불편을 드린 점 불편을 드린 점 죄송하다는 말씀을 드리며, 지난 8월 8일 이후 광주시에 내린 폭우로 인하여 광주시 관내 하천 및 도로의 유실 및 파손 등 공공시설의 피해가 극심한 실정으로,
나. 지적하신 구간의 비탈면 일부 유실에 따른 통행로 파손에 대해서는 금년 10월경 설계 용역을 발주하는등 시기등을 고려하여 공사 추진할 계획임을 알려드립니다.
다. ""버스 배차 시간 조정"" 건과 관련하여 광주 6번과 33-2번에 대한 출,퇴근 시간의 배치 시간 조정 부분은 운수업체 측과 협의하여 민원인에 의사가 반영될 수 있도록 노력하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 이루어졌기를 바라며, 답변 내용 중 복구 공사와 관련하여 추가 설명이 필요한 경우 광주시 지역개발과 안태현 주무관(☏031-760-2376)에게, 버스 배차 시간 조정과 관련한 경우 광주시 교통과 이종연 주무관(☏031-760-8791)에게 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-09-28,지역개발과
2022년 8월 초에 많은 비로 발생한 산사태 피해 복구 요청,"안녕하세요

광주시 목현동 모개미마을 3차 315동에 거주중인 임용현 입니다.

지난달 8월 9일경 많은 양의 비로 산사태가 발생해 빌라 단지 도로가 완벽한 비포장 도로로 바뀌었습니다
빌라 지하로 빗물이 들이 닥쳤고, 물이 차올라 가정집에서 사용하는 물탱크가 있는 곳까지 빗물이 유입 되었었습니다.
앞 주택 집은 1층과 마당은 사용할 수 없을 정도로 비 피해를 입었습니다.
비가 그치고 시청인지 주민센터인지 피해 규모 조사하고 간 뒤로 깜깜 무소식 입니다.

빌라 지하로 유입된 물은 당시 조사 나왔던 분들이 처리 해준다고 했는데 기다려도 오지 않았습니다.
냄세가 지독한 관계로 청소 업체를 섭외해 적지 않은 비용을 지불하고 처리 했습니다.

망가진 길바닥은 어떻게 해야할까요 ?
당시 피해 규모 조사하고 간지 1달이 더 지났습니다. 뭐가 어떻게 진행되는지 뭘 할건지 누가 와서 처다보는것도 못봤어요.
피해 규모 조사는 왜 했는지 모르겠습니다.

길바닥은 정리를 어떻게 해야 하는지요? 길바닥도 주민들이 알아서 해야 하나요?",2022-09-13,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2209-0404297)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “수해로 인한 도로파손”에 관한 것으로 판단되며, 검토 의견은 다음과 같습니다.

- 모개미마을 3차 내 도로 파손 건은 해당부서인 지역개발과로 진달하였으며 해당 부서에서 순차적으로 조치할 계획임을 알려드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우, 탄벌동행정복지센터 원종범 주무관(☏760-8999)에게 전화주시면 안내하여 드리겠습니다. 끝.
",2022-09-27,탄벌동
경기 광주 자전거 도로 현황,"경기 광주시 자전거 도로 대부분 노면 상태가 불안정합니다. 노면에 파임 현상, 홀 , 수평하지 않은 노면 그리고 노면상태가 불량하여 자전거 주행중 타이어 펑크도 다수 발생하고 있습니다.이는 경기 광주 시민 안전에도 영향을 미치며 교통 안전에도 많은 피해가 발생하고 있습니다.
경기 광주시에 안전한 자전거도로가 확장되어 다수의 시민들이 자전거도로를 편히 이용하면 교통 체증 현상에도 도움이 된다고 생각하고 있습니다. 경기 광주시 전면적으로 자전거도로에 관리 및 확장하여 명품 광주시가 되도록
제기한 민원을 빠른 처리 진행 부탁드립니다.",2022-09-13,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2209-0399619)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""광주시 관내 자전거도로 노면 정비 요청""에 관한 것으로 이해(또는 판단)됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

가. ""광주시 관내 자전거도로 노면 정비 요청"" 건에 대하여 우선 자전거도로 이용에 불편을 드린 점 죄송하다는 말씀을 드립니다. 광주시 자전거도로의 노후화 구간이 증가함에 따라 목현천(곤지암천)의 경우 정상 복구는 금년 10월경 설계용역을 발주 시기 등을 고려하여 공사 추진할 계획이며, 국가하천인 경안천의 경우 국비가 확보되면 가용예산 범위내에서 정비해 나가는등 단계적으로 조치할 예정 이오니 이점 널리 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 이루어졌기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 김종윤 주무관(☏031-760-2562)에게 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.


",2022-09-30,지역개발과
도로꺼짐 (재요청),"안녕하세요,
국민신문고에 신청하신 민원(신청번호 1AA-2204-0673335)에 대하여 아직 별다른 조치사항이 없어 재요청드립니다.

“양벌리 208-5번지 일원 도로 파손”에 관한 것.

확인 및 처리 부탁드립니다.",2022-09-13,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2209-0399748)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “양벌동 208-5 번지 일원 포트홀 보수 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 양벌동 208-5 번지 일원 포트홀 보수 요청에 관련하여 9.15(목) 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김태진 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-09-22,도로관리과
