제목,내용,작성일자,답변,답변일자,담당부서
목현동 도로피해 복구,"2022년 8월 8일 저녁에 발생한 폭우 피해 복구 부탁드립니다. 보건소 및 청석공원 등에 발생한 피해는 모두 복구된 것으로 압니다. 하지만 여기 목현동은 아직 그대로입니다. 망가진 도로 때문에 차량문제도 생겨 수리를 맡긴 적도 있습니다. 사진첨부 하오니 확인 후 빠른 시일 내에 복구 부탁드립니다.
(모개미마을 3차 입구 당시 피해상황 첨부)",2022-10-31,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2210-1028937)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""목현동 671-1번지 일원 도로 보수 조속 추진 요청""에 관한 것으로 이해됩니다.

가. 수해복구 관련 예산을 확보하여 현재 복구설계 추진중이며 지적하신 구간을 포함한 우리 시 전지역을 대상으로 조속히 조치할 예정이나 설계 및 공사 추진 등 순차적 진행에 기간이 소요되며,
나. 또한, 공공용 도로의 소규모 파손의 경우 순차적으로 보수중이었으며 말씀하신 구간의 통행에 불편을 줄이기 위한 보수를 진행하려 하였으나 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 보수사업이 완료되어 재계약 추진 중에 있으므로 처리가 다소 지연되고 있으며, 광주시 전지역에 수해피해가 상당하여 수해복구 및 소규모 공공시설 보수 예산을 조기 소진 시 내년에 진행할 수 있음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 홍연우 주무관(☏031-760-4746)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-07,지역개발과
민원에 대해 상반된 공무원의 처리방식,"경기도 광주시 태봉로13번길 37 태전경남아너스빌 단지내 상가앞, 분양광고물과 도로앞 쓰레기통에 대해 민원을 제기했습니다. 분양광고물의 관리소홀에 대해 해당 담당자는 바로 전화하여 확인하고. 100%해결하였고, 반면 단지내상가앞 공공도로에 음식물 쓰레기통을 버젓이 하루종일 내놓아, 미관상 편의상 문제가 있다는 것과 향후 입주하는 상가들 또한 쓰레기통을 도로번에 방치할수 있으니, 문제되기전에 행정조치를 부탁했는데 달랑 전화한통, 위치기 어디냐? 설명하니 잘 모르겠다. 그리고 감감무소식. 저희 앞전의공무원을 원합니다. 관심 1도 없는 업무자세를 하는 공무원 no.",2022-10-28,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원은 “태전 경남아너스빌 상가 앞 인도 음식물쓰레기 수거함 이동조치 요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 신고하신 태전 경남아너스빌 상가 앞 인도 음식물쓰레기 수거함 이동조치 요청과 관련하여, 2022년 10월 28일 해당 음식물 쓰레기통 주인에게 음식물 쓰레기통 자진이동을 요청하였습니다.
- 또한 해당 음식물 쓰레기통 주인에게 ""경남아너스빌 상가 입주민이 더 늘어나면 상가 입주민끼리 모여 자체회의후 현재 위치가 아닌 다른장소에 공동배출지를 지정하여 배출하겠다""는 답변을 받았습니다.

4. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 광남1동 행정복지센터 총무팀 김상연 주무관(☎ 760-1964)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝
",2022-10-31,광남1동
"가로등 설치 요청했었습니다만,,","광주시 능평리에 거주하는 광주시민입니다. 약 8개월 전, 이사 온 뒤로 동네 주변을 둘러보니 띄엄띄엄 편의점 두 곳, 어린이집만 세곳이 있는것을 확인했습니다. 그 외 상업 시설은 없습니다. 제가 사는 마을은 노약자, 어르신, 어린아이들, 그리고 아이엄마 등 사회적 약자, 마땅히 보호가 필요한 이들이 많이 살고 있습니다. 연일 뉴스에서 보도되는 강간, 범죄, 절도, 살인 등 사회는 계속해서 흉악해지고 있습니다. 하지만 광주시는 광주시민들의 안전한 주거환경에 관심을 갖고 있는 겁니까? 제가 사는 마을, 오포로 171번길은 가로등도 몇 개 없을뿐더러 왜 이렇게 밝지가 않은겁니까? 도데체 세금을 시민의 안전을 위해 쓰지않고 어디에 쓰는겁니까?

저는 건장한 남자입니다. 정작 민원신청 하고 싶지도 이렇게 민원을 올리는 절차, 인터넷에 미숙한 사람은 할 수도 없습니다. 하도 답답해서 제가 올립니다. 지금 두번째 민원신청하는 건데 첫번째 신청했을 때는 현장답사 후 한 곳만 설치 해준다고 하고서는 어디에 설치 한건지도 모르겠습니다. 밤이 되면 여전히 어둡고 음습합니다. 사진 첨부합니다. 신속하게 가로등을 설치하여 주십시요.
광주시는 시민의 안전에 대하여 책임지는 모습을 보여주십시요.",2022-10-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-0076688)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""오포읍 신현리 416-7 일원 보안등 신설 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 보안등 설치의 경우 「광주시 가로등 및 보안등 설치 관리 조례」에 의거하여 설치 검토 중인 사항으로, 현장 조사 결과 추가 설치가 가능하다고 판단되어 해당 지역에 1개소 신규 설치할 예정입니다.
나. 그 외 해당지역에는 현재 모든 한전주에 보안등이 설치되어 있는 바, 추가 설치는 현 상황에서는 어려운 상태입니다. 이에, 명년도 예산 확보를 통해 기존 설치된 보안등기구를 점진적으로 LED로 교체할 예정임을 알려드립니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)로 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-10-31,도로관리과
경기광주 봉골길82 우림반점 옆 버스정류장 보도보수공사해주세요,경기광주 봉골길82 우림반점 옆 버스정류장 보도가내려 앉아 아이들과 어른들이 위험해보입니다 빠른 보수공사해주세요,2022-10-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2210-0877414)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “봉골길 82 일원 인도 보수 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 봉골길 82 일원 인도 보수 요청에 관련하여 11.01(화) 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김태진 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2022-11-04,도로관리과
옆건물 강아지 짖음 경고부탁드려요.,"경기 광주시 회덕동 산토리니 광주빌B동 1층에서
강아지를 외부 베란다에 놓고 외출을 하여 잦은 강아지 짖음으로 소음이 너무 발생합니다. 한마리가 아닌최소 2~3마리로 보여집니다.
하루가 아닌 그 집이 이사온 이후(대략4~5개월) 지켜보니 점점 스트레스가 심해져서 창문도 열어놓을수없는 상황에 민원신청하게되었습니다.
큰 해결책은 없겠지만, 주인에게 경고를 주어 주변에서 소음으로 힘들어한다는 내용은 전달하고싶습니다.어떻게 방법이 없을까요???",2022-10-26,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2210-0870691)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""개 소음 관련 문제“에 관한 것으로 질의하신 이후 현장을 방문하여, 개 소음에 대한 인근 주민들의 민원사항을 전달드렸으며, 지역주민의 민원해결에 협조 요청드렸습니다. 다만 현재 동물이 짖는소음은「소음 및 진동관리법」 및 「동물보호법」에서 별도의 규제조항이 없어 행정조치 등이 불가한 상황임을 양해하여 주시기 바라며, 공동주택관리법 시행령 제19조 제2항에 따라 가축을 사육함으로써 공동주거생활에 피해를 미치는 행위를 하려는 경우로 판단되시면 해당동물의 이전을 주택 관리 주체에게 요청하신후 개인 간 민사상 문제로 해결하셔야함을 알려드립니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있으시면 농업정책과 동물보호팀(031-760-4419)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-10-31,농업정책과
집 앞에 4년째 방치차량이 있습니다 자료 첨부합니다,"며칠전 민원 올렸던 사람입니다
증거자료를 필요로 하시는것같아
작년 7월 로드뷰 캡쳐본과 1년 3개월이 지난시점인 금일 20시20분경 촬영한사진 첨부합니다
빠른 확인 후 처리 부탁드립니다",2022-10-24,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2210-0806172)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “무단방치 차량 처리 요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 자동차관리법 제26조에서는 정당한 사유 없이 자동차를 타인의 토지(시, 군유지 포함)에 대통령령으로 정하는 기간인 2개월 이상 방치하는 행위를 금지하고 있습니다.
나. 해당 차량의 주소지 조회 결과, 신고 위치 인근에 소유자가 거주하는 것으로 확인되어, 방치차량으로 처리가 불가함을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 차량등록과 최순애 주무관(☏031-760-2095)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,차량등록과
고산동 오포농협앞 버스정류장 미세먼지쉼터내 냉난방조절,고산동 오포농협 버스정류장앞 미세먼지 쉼터내 냉난방기가 계속 냉방으로 가동되고있어 대기공간이 매우 추운상태임 10월들어 한파주의보발령등 추위가 계속되는 날씨에도 누구하나 조정하는 담당자가 없는듯함 이용객들 대부분이 노약자로 버스대기시간도 한참인데 모두 수십여분간 추위에 떨고있어야하는 상황임 지난주 관련내용으로 당직자에게 전화문의하였으나 근무시간이 끝났으니 안이 추우면 밖에나와있으라는 답변을들음 업무시간이후라 그날은 이해한다해도 다음날로부터 며칠이 지나도록 아무 조치가없음 민원확인후 즉시해결 요망하며 관련조치내용 답변바람,2022-10-24,"- 귀 가정에 건강과 행복을 기원합니다.
- 귀하의 민원내용은 “오포읍 미세먼지 쉼터 이용불편 관련”에 관한 것으로 판단됩니다.
- 귀하의 민원사항에 대하여 검토한 결과는 다음과 같습니다.
· 날씨에 따른 냉난방기 조절 미흡으로 불편을 드린점 사과의 말씀을 드리며,
민원확인 후 오포읍 미세먼지쉼터에 방문하여 냉난방조절 조치를 완료 하였
음을 알려드립니다.
- 기타 궁금하신 사항이 있으신 경우 경기도 광주시 기후탄소과(760-2982)로 문의하
여 주시기 바랍니다.
",2022-11-02,기후탄소과
맨홀 주변 아스팔트 보수 요청 건,"안녕하세요.
맨홀 주변 아스팔트 보수 요청드립니다.

날씨가 추워지며 지면이 얼거나 눈이 올 경우 육안으로 확인되지 않아 사고 발생 우려가 됩니다

위치 : 초월읍 학동1리 학마을(정류장 번호 : 38836) 버스정류장 앞",2022-10-24,"1. 귀하께서 신청(신청번호 1AA-2210-0789938)하신 ""학동리 472번지 일원 도로 보수"" 요청 민원에 대하여는 다음과 같이 답변드립니다.
- 귀하의 민원사안에 대하여는 조속한 시일 내에 보수공사를 실시할 예정임을 알려드리오니, 이점 양지하여 주시기 바랍니다.
2. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 초월읍 개발팀 김기환주무관(☏031-760-2542)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,초월읍
걸어다닐수 있는 환경조성,광주시로 이사오고 차가 막혀서 나라도 덜어내자하고 오토바이. 차 주차해놓고 7km정도를 운동삼아 걸어다니기 시작했는데 환경이 너무 열악함.인도가 끊기고 나무와풀이 인도로 튀어나와서 비껴가고 거기다 가로등 안들어 오는곳도 많고 바닥엔 풀들이 무성히 살고있고..차가 막히면 시에서 정책적으로 자전거나 도보로 전환시키는게 필요할텐데 걸어다니는 사람도 차가지고 다니게 만드는거로 보임.사진은 이정도 찍었고 필요하시면 1시간 20분짜리 바디캠영상분을 보내드릴테니 참고하셯으면..,2022-10-24,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2202-0415040)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “능평동 36-35번지 일원 보행환경개선 요청”에 관한 것으로 이해되며, 검토한 의견은 다음과 같습니다.

○도로관리과
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도정비사업을 추진하고 있습니다.
나. 귀하의 민원대상지 능평동 36-35번지 일원(시도15호선)은 상가밀집지역으로서 일부구간 보도 단절구간이 존재하나, 상가건물의 도로점용 및 진출입로 관계 등 현장여건을 종합적으로 검토하여야 하는 사항임에 따라 단기간 내 어려움이 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
다. 향후 우리시 보행환경 개선사업 예산을 감안하여 연간계획을 수립할 예정으로써 차후 사업대상지 선정시 건의하여 주신 대상지에 대하여 보다 유념하여 안전하고 편리한 보행환경을 조성하도록 지속 노력하겠습니다.
라. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 정동현(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

○교통과
가. 주·정차 불편 신고 사항에 대하여 다음과 같이 답변드립니다.
나. 주민신고를 통한 주·정차 위반 과태료는 도로교통법 제32조 및 제33조에 따라 07시에서 22시 사이에 주·정차 금지구역으로 지정된 장소에서 10분 이상 주·정차한 차량에 대하여 과태료를 부과하고 있습니다. (단, 안전신문고 앱으로 신고 가능)
다. 시민의 주ㆍ정차 사진 제보의 경우, <안전신문고 앱>의 사진 촬영을 이용하여 신고요건에 맞게 첨부된 자료에 대해서 과태료를 부과하고 있음을 알려드립니다. (안전신문고 앱의 신고 방법 참조)
라. 아울러, 신고구간에 대해서 이동식 단속 차량으로 순회 순찰하도록 하여 개선될 수 있도록 조치하겠습니다.
마. 추후에 해당 구간의 주차로 통행불편발생 시 교통과 주차관리팀(760-2923,~2924), 당직실(760-2221~3)로 신고 주시면 현장으로 이동하여 주민의 불편이 최소화 될 수 있도록 노력하겠습니다. 감사합니다.
",2022-11-01,도로관리과
도척면 진우삼거리 대중교통,"서울에서 부모님 건강 문제로, 지난 5월에 도척면 진우리 (화이트하임)으로 이사를 했습니다.
공기도 좋고, 주변도 조용해서, 부모님도 좋아하셨는데,
교통이 너무 불편합니다.
가끔씩 있는 공영버스는 배차시간도 모르겠고, 버스 노선을 체크해도, 운행시간도 알수 없고,
그렇다고, 이전에 살고 계시는 주민들에게도 여쭤보니, 교통이 많이 불편하다고 하십니다.
모든 사람이 차를 가지고 다니는것도 아니고, 광주시라면 서울의 위성도시고, 그곳의 도척면인데,
마을버스도 어떻게 다니는지 알기가 어렵고, 가끔 있는 공영버스는 언제 운행을 하는지. 인터넷에서도 찾기가 쉽지 않습니다.
그렇다고, 곤지암역을 나가기 위해서, 매번 택시를 탈수도 없고,
적어도 주민들이 곤지암역이라도 나갈수 있는 교통편이 30-60분 간격이라도 정확히 있어야 하는것 아닌지요?
서울에서 이사를 하다보니, 교통이 불편할것은 생각도 하지 못했고,
더군다나, 교통편 때문에 이사온것을 후회할 것이라고는 상상도 못했습니다.
주민들에게 희망적이고 긍정적인 답변 부탁드리겠습니다.",2022-10-23,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2210-0763055)에 대한 검토 결과를 다음과 같이 알려드립니다.
○ 민원내용: 37-2번 외 2개 버스노선 배차간격 단축
○ 회신내용
- 답변에 앞서 버스 이용에 불편을 드린 점 송구하다는 말씀 드립니다.
- 문의하신 도척면 진우리(화이트하임)에서 곤지암역 방면 버스노선은 37-2번 외 2개 노선이 있으며, 별도의 배차간격 없이 기점 기준 출발시간이 정해져 있는 것으로 확인됩니다. 해당 버스 운행시간표는 광주시 홈페이지에 공개되어 있으나, 아래에 명시된 광주시 교통과로 연락을 주시면 별도로 보내드리도록 하겠습니다.
- 다만, 배차간격 단축을 하기 위해서는 운수종사자 확보 및 버스노선의 증차가 선행되어야 하나, 약 3년에 걸쳐 지속된 코로나19로 인해 운수종사자 이탈이 심했던 관계로 운수종사자 확보에 어려움이 있어 광주시 관내 버스노선의 증차가 지연되고 있는 상황입니다.
- 이에, 민원을 제기하신 해당 버스의 배차간격 단축에 대하여는 운수종사자의 법정 근로시간 준수 및 휴게시간 확보 등의 문제로 현실적으로 어려움이 따름을 알려드리며, 버스 이용환경이 개선될 수 있도록 관내 운송업체와 적극 협의 및 노력하겠습니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8788)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-10-27,교통과
가로등보수,"포돌이로 25번지 라인쪽으로 가로등이 다 고장났네요
집앞 길이 어두워서 위험합니다
빠른 시일내 가로등 고쳐주시길 바랍니다
장신대쪽이나 다른곳들은 가로등 다 잘들어오는데 말이죠",2022-10-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2210-0559660)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""광주시 포돌이로 25일원 가로등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 가로등에 대하여 현장 점검 완료하였으며, 2022.10.31.일까지 조치할 예정입니다. 다만, 현재 가로(보안)등 파손 및 보수 민원이 많아 작업이 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 이경미(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2022-10-27,도로관리과
"태전동 경남아너스빌 상가앞 쓰레기통, 개선부탁합니다","태전동 경남아너스빌 상가앞은 공공이 이용하는 인도입니다. 언제부터인가 상가앞 흐레기통이 인도를 점유하고 있네요. 지금은 한개이나,앞으로 개업하는 상가들이 늘어나서 현재여ㆍ 같이 쓰레기통이 인도를 점유한다면, 문제가 심각해지지 않을까 우려됩니다. 어려운 영업환경 소상공인을 괴롭히자는 마음 추호도 없습니다. 가득이나, 담배꽁초, 쓰레기로 몸살을 앓고 있는 주변이 쓰레기통으로 도로가 점유된다면 생각하기도 싫네요. 추가로 상가홍보 시설물이 흉하게 역시 도로를 점유하고 있어요. 정말로 분양하고 싶다면 볼쌍사나운 분양물을 치울텐데, 광주시가 크린도시로 하루빨리 되기를 기원합니다",2022-10-21,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원은 “인도변 음식물쓰레기 이동조치 및 광고물 정비 요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

□ 인도변 음식물 쓰레기 이동조치 요청에 대하여 (광남1동)
- 귀하께서 신고하신 태전 경남아너스빌 상가 앞 인도 음식물쓰레기 수거함 이동조치 요청과 관련하여, 2022년 10월 28일 해당 음식물 쓰레기통 주인에게 음식물 쓰레기통 자진이동을 요청하였습니다.
- 또한 해당 음식물 쓰레기통 주인에게 ""경남아너스빌 상가 입주민이 더 늘어나면 상가 입주민끼리 모여 자체회의후 현재 위치가 아닌 다른장소에 공동배출지를 지정하여 배출하겠다""는 답변을 받았습니다.

□ 광고물 정비 요청에 대하여 (광주시 주택과)
- 귀하께서 말씀하신 광고물 정비 요청에 대하여 확인 결과 해당광고물을 발견하지 못하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광남1동 행정복지센터 김상연 주무관(☏031-760-1964) 및 주택과 경관디자인팀 권용원 주무관(☏031-760-8674)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-04,광남1동
집 앞에 4년째 방치차량이 있습니다,저희 빌라 앞 주차장에 번호판 없이 4년째 방치된 차량이 주차 돼 있습니다 확인 후 견인 부탁드립니다,2022-10-20,"1. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2210-0650304)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “무단방치 차량 조치 요청”에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 자동차관리법 제26조에서는 정당한 사유 없이 자동차를 타인의 토지(시, 군유지 포함)에 대통령령으로 정하는 기간인 2개월 이상 방치하는 행위를 금지하고 있습니다.
나. 신고내용을 검토결과, 차량의 방치기간을 특정할 수 없어 방치차량으로 처리가 어려우며, 2개월 이상 방치된 증거자료가 없을 경우, 해당 차량의 방치사실에 대한 증거자료(사진, 영상자료 등)를 확보하시어 2개월 이상 경과 후 신고서와 함께 제출하여 주시면 감사하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 차량등록과 최순애 주무관(☏031-760-2095)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-10-24,차량등록과
목동 도로 패임 보수 재요청,"안녕하세요
지난 8월 18일 도로패임으로 민원 남겼는데 아직 보수작업이 진행되지않아 다시 접수합니다.
날이 갈수록 도로는 더 패이고 있습니다.

진토길 21 부터 진토길 51까지 도로패임 확인하여 더 추워지기 전에 작업부탁드립니다.
특히 진토길 26 앞 길은 2019년 겨울부터 매 겨울에는 얼었다 녹으며 한해도 빠짐없이 패이고 있습니다.
상습구역으로 주기적인 확인을 요청드립니다.

도로 상황 사진첨부합니다.",2022-10-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2210-0649621)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""목동 74-2번지 일원 도로보수요청""에 관한 것으로 이해되며, 해당 도로는 장기간에 걸친 각 개인 토지주의 개별적인 인허가(건축, 개발행위허가 등)를 통해 소규모로 개설된 도로들이 연결되어 형성된 마을안길[비법정도로 / 사유지)로

3. 이러한 도로의 경우 법적 관리주체가 정해져 있지 않으나, 다수가 이용하는 공공용 도로의 성격을 감안하여 주민편의를 위해 보수공사를 진행하고 있어 불편함이 없도록 보수 조치할 계획임을 알려드립니다.

4. 다만, 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 및 보수사업이 금번 ""8.8.~17. 호우피해 응급복구""등으로 사업물량이 소진되어 재계약추진 중에 있으며, 기존 다수의 보수물량이 누적되어 있어 보수가 다소 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.

5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 서경원 주무관(☏031-760-2948)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-11-08,지역개발과
도로보수 요청,지난 8월 폭우로 목현2동 밭말길입구 마을입구도로가 파손되고 난 후 그대로 방치되어 있어 차량사용시 타이어손상이 염려되고 도로 이용이 불편하여 보수가 시급함.,2022-10-19,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2210-0601322)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""목현동 679-2번지 일원 진입도로 보수 조속 추진 요청""에 관한 것으로 이해됩니다.

가. 수해복구 등 소규모 공공시설(공공용 도로 등)의 소규모 파손의 경우 순차적으로 보수중이었으나 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 보수사업이 완료되어 재계약 추진 중에 있으므로 처리가 다소 지연되고 있으며,
나. 조속히 조치할 예정이나 광주시 전지역에 수해피해가 상당하여 수해복구 및 소규모 공공시설 보수를 순차적으로 진행함에 따라 기간이 소요될 수 있음을 알려드리오니 이점 널리 양해하여 주시기 바랍니다.

3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 홍연우 주무관(☏031-760-4746)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-10-26,지역개발과
도로 보수공사,"직동 양지전원마을 올라가는길 올해 8월 엄청난 비가 내리면서 도로가 파이고 아스팔트 길이 파손되었는데 아직까지 복구가 안되고있습니다.
차량이 지나가면서 차량파손도 많고 보행자에게도 매우 위험합니다. 이에 빠른시일내에 복구공사를 요청 드립니다.",2022-10-18,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2210-0576830)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""직동 1-4번지 일원 마을안길 보수 요청""에 관한 것으로 이해되며, 공공용 도로에 대하여는 불편함이 없도록 보수 조치할 계획임을 알려드립니다.

3. 다만, 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 및 보수사업이 금번 ""8.8.~17. 호우피해 응급복구""등으로 사업물량이 소진되어 재계약추진 중에 있으며, 기존 다수의 보수물량이 누적되어 있어 보수가 다소 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 서경원 주무관(☏031-760-2948)으로 연락주시면 친절히 안내해 드리도록 하겠습니다.
",2022-11-07,지역개발과
