제목,내용,작성일자,답변,답변일자,담당부서
탄벌동 주민센터,탄벌동 주민센터 프로그램 수강신청자는 수업시간에 주차장 이용이 유료? 라고요? 지하주차장도 없고 지상 주차장이 좁아서 민원인들이 불편하면 시와 동 차원에서 문제를 해결해야지 주민센터 이용하는 수강자에게 주차유료로 떠넘기다니요. 프로그램 수강자가 길거리 아무대나 노상주차하거나 주차비를 유료로 내면...그러면 주차문제가 해결되나요?,2022-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2206-0956285)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “탄벌동행정복지센터 주차요금 징수""에 관한 것으로 판단되며, 검토의견은 다음과 같습니다.
- 우선 주차장 이용에 불편을 드린 점 죄송합니다. 현재 탄벌동 행정복지센터 주차가능 면수가 매우 부족한 상황으로 행정복지센터를 방문하시는 민원분들의 원활한 주차장 이용 및 주차 질서를 위하여 「광주시와 그 소속기관의 부설주차장 운영 규정」에 의거 주차요금을 징수하고 있습니다.
- 주차장 추가 확보를 위하여 지속적으로 검토중이며, 불편하시더라도 이해와 협조 부탁드립니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 탄벌동행정복지센터 총무팀 백유미 주무관 (☏ 031-760-4518)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-08,탄벌동
도로배수및인도정비,"안녕하세요..이번처럼 비가 많이 내리는 경우 이배재로 248-10 2차선도로에 배수가 되지않아 물이 고여있어서 출퇴근및등하교시 애로사항이
너무 많습니다.. 비가내릴경우 제대로 배수가 되지않아 차들이 지나갈경우 고인빗물에 지나가는 행인들이 그물에 옷이 젖는경우가 다반사며 고인물로 인하여 지나가기도 힘듭니다..
또한 제대로 인도가 설치되어있지않아 주차된차들로 인하여 통행에 불편을 주는경우가 많습니다..주차된 차들이야 그렇다고 쳐도 고인빗물에 출퇴근길이나 등하교길에 너무나두
불편합니다..오늘 같은날 시공무원분들이 그길을 차없이 통행해보시는 경험을 해보신다면 바로 조치가 되지 않을까 싶습니다..",2022-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2206-0955096)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “목현동 817-1번지 일원 보도설치 및 도로배수”에 관한 것으로 이해(또는 판단) 되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 그간 차량 통행 위주의 도로환경에서 보행자 안전을 위한 통행 개편 필요성이 대두됨에 따라 우리시에서는 지역 주민의 안전한 보행환경 확보(개선)의 요구에 부합하기 위해 적극적인 보도설치사업을 추진하고 있습니다.
나. 귀하의 민원대상지 일원 보행환경 개선을 위한 보도설치를 검토한 결과, 해당 구간은 성남~광주간(지방도338호선)도로 확포장공사 계획 구간으로 보도설치사업을 추진할 경우 예산의 중복투자의 문제가 있어 현 시점에서 공사 추진은 불가할 것으로 판단되며 도로 배수의 경우 현장여건 상 빗물받이 등 설치가 어려워 금년 일부 도로 파손구간에 대하여 재포장 및 구배조정 공사를 시행하였으며, 다른 구간에 대하여는 가용 예산 확인 후 연간단가공사를 활용하여 추진 검토할 예정임을 알려드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 김기환(☏031-760-4496)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-07-08,도로관리과
신현초등학교 옆 공사장 토사물 유입,오포읍 신현초등학교 바로 옆에 있는 공사장에서 이번 장마로 엄청난 토사물들이 도로로 흘러나와 초등학교 학생들의 등학교를 위험하게 하고 있습니다. 최대한 서둘러 하교 전까지 작업 완료되어 학생들이 안전한 하교길이 될수 있도록 부탁드립니다. 또한 이러한 일이 재발하지않도록 시청에서 해당 공사업주에게 강력하게 조치해 주셨으면 합니다.,2022-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2206-0954122)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""신현1지구 1호소공원 인근 호우 피해 복구 요청""으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 지난 6월 30일 집중호우로 인하여 발생한 호우피해 사항에 대하여는 당일 즉시 사업시행자에게 원상복구 하도록 행정지도하여 사업시행자가 응급복구를 통해 원상복구 하였으며, 현재는 같은 피해가 발생하지 않도록 공원부지 내 배수로 및 유수지 공사토록 지도하여 완료한 상태임을 알려드립니다.
나. 불편을 끼쳐드린점 사과드리며, 향후에는 동일한 사고가 재발하지 않도록 철저히 관리하도록 행정지도하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 공원정책과 김민수 주무관(☏031-760-2034)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-08,공원정책과
포장공사 하자 있습니다,추자리 분기점 내려가는 옆 길에 주소지로 들어가는 도로가 물에 너무 많이 잠겼습니다. 이번에 시행사에서 도로공사를 했는데 뭐가 잘못된 건지 도로에 물이 많이 고여서 포터 등 다른 차가 침수 위험 등에 빠져있습니다.,2022-06-30,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2206-0952048)[고산리 산13-7일원 도로 내 물고임에 대한 대책 마련]건에 대하여 아래와 같이 답변드립니다.

○ 먼저 도로 공사로 불편을 드린 점 사과의 말씀 드립니다.
○ 민원 접수하신 구간은 ㈜포스코건설에서 도로 공사 시행 중인 구간으로 현재 도로 공사 진행 중임에 따라 요청하신 사항을 사업시행자에게 통보하였으며 조속한 시일 내에 정비 예정임을 알려드리오니 공사 중 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시개발과 도시행정팀(031-760-4587)으로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2022-07-05,도시개발과
길고양이 급식소 설치 요청,"안녕하세요.
동네에 길고양이가 정말 많아서 여러 문제가 생기고 있습니다.
해결방법 중 중성화수술이 있다고 들었는데요.
그러려면 급식소 운영을 통한 포획이 중요하다고 알고 있습니다.
고양이 수를 조절하기 위해 동내에 급식소 설치를 요청합니다.
참고로 유력한 설치장소로 이편한세상아파트 단지 분수대와 장지동 경로당 근처를 추천합니다.
고양이를 모이게 해서 잡고 수술하면 가능하지 않을까요.
더이상 길거리에 고양이 시체를 보고 싶지 않습니다.
부탁드립니다.",2022-06-29,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2106-0066119)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""길고양이 중성화사업등 요청“에 관한 것으로 질의사항 검토 결과 길고양이 개체수 조절을 위해 중성화사업을 접수하였으며, 광주시 동물보호센터에서 일정에 따라 해당 현장을 방문 및 길고양이 포획후 중성화할 예정임을 알려드립니다. 다만 해당 사업의 경우 신청하시는 분이 많기에, 구체적인 진행 일정에 대해서는 동물보호센터(031-798-7581)에 문의하시면 안내받으실 수 있음을 알려드립니다. 아울러 길고양이 급식소의 경우 지역 주민간 갈등이 지속적으로 발생함에 따라 시민 인식 개선을 추진함과 더불어 적합한 장소를 검토하도록 하겠습니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있으시면 농업정책과 동물보호팀(031-760-4419)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-07-06,농업정책과
도로포장요청,"광주시 오포읍 오포로 125 앞 도로에 움푹 패여진 곳들이 있습니다. 비가 올 때마다 특히 능평교차로에서 능평삼거리 방향으로 달리는 차들이 행인들에게 물세례를 뿌리고 가는 바람에, 행인들이 느닷없이 뒤집어쓰는 물폭탄으로 옷을 젖다 보니 화를 내고 갑니다.

움푹 패인 곳들
1) 능골사랑약국과 능골성모의원 사이 골목길과 능평교차로-능평삼거리간 오포로, 이 두 도로의 교차지점에서(첨부파일의 빨간 동그라미 부분) 빗물의 흐름을 막아놓았기 때문에 빗물이 많이 고여있습니다. 빗물이 흐를 수 있도록 해놓던지, 집수정을 교차지점 양쪽에 설치하던지 해서 폭우가 고이지 않게 해야지 않겠습니까?
2) 게다가 도로 한복판에도 맨홀 뚜껑이 도로보다 낮게 설치되어 있어서 그쪽에도 물이 고여서 지나가는 차량들이 행인들에게 물을 튀기고 있습니다.
3) 능골사랑약국 반대편 능골마을 정류장에서 버스를 기다리던 사람들도 고여있는 빗물들을 뒤집어씁니다.

시민들을 위하여 도로 포장 (또는 집수정 추가 설치)을 해주십시오.",2022-06-29,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2206-0925672)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「오포로 125 일원 빗물고임 문제」에 관한 것으로 이해(판단)되며,
3. 해당 민원지점에 배수가 원활하도록 배수시설을 확충할 계획임을 알려드립니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석 주무관(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-18,도로관리과
오토바이소음,"고불로 일대 하루에도 몇십번씩 배달 오토바이들이 돌아다니는데
소음이 너무 심합니다 전부 그런건 아니고 몇대가 그러네요 아기가 있어 에어컨 트는것도 힘들고 종일 창문닫고 살수도없고 너무하네요
배달오토바이 사무실에 신경좀쓰라고 해주시면 좋겠네요 직접 단속을 하시든 ..",2022-06-28,"오토바이 소음으로 인한 생활불편 민원 답변 회신입니다.
",2022-07-04,환경정책과
경기광주역 흡연부스 이전 신청과 횡단보도 대기공간 확보,"사진을 보면 흡연부스가 횡단보도 앞에 설치가 되어있습니다.
사람들이 그 횡단보도로 잘 다니지 않아 설치를 한 것이라 생각합니다.
그리고, 얼마 전까지는 코로나로 인해 폐쇄가 되었다가 코로나가 풀리면서 개방되었습니다.
사진을 보면 알겠지만, 사거리 모서리에 위치하고 있어 횡단 보도 건널 시에 담배 냄새를 맡아야 합니다.
종종 역에서 멀리 담배 피는 사람을 볼 수 있었지만, 요즘은 흡연부스에서 담배를 핍니다.
예전에는 그 길을 다니는 인구가 적었지만, 이제는 많은 인구가 횡단보도를 건넙니다.
따라서, 흡연부스는 이전해 주시길 바랍니다. 또한, 퇴근시간에 많은 사람들이 모이는데,
흡연부스쪽 횡단보도 대기 공간이 작아 시민들이 불편해 하고 있습니다. 이 두 가지에 대해 민원은 신청합니다.

1. 경기광주역 흡연 구역을 유동인구가 가장 적은 곳에 이전 요청
2. 흡연부스가 있는 곳을 허물고 횡단보도 대기공간 확보

감사합니다.",2022-06-27,"1. 귀하의 가정에 건강과 행복이 함께하기를 기원하며, 국민신문고를 통해 신청한 민원에 대해 아래와 같이 답변 드립니다.

2. 신청하신 민원의 내용은 경기광주역 흡연부스 이동 조치 요청으로 이해됩니다.

3. 간접흡연으로 느꼈을 불편감에 대해 위로의 말씀을 드리며 다음과 같이 답변드립니다.

◎ 흡연부스 이동 관련 민원
우리시 관리 흡연부스는 코로나19 전파 차단을 위한 사회적 거리두기 강화로 운영을 중단해왔으며 사회적 거리두기가 해제되면서 최근에 다시 운영이 재개되었습니다.
간접흡연 피해가 최소화될 수 있는 위치 선정을 위해 관련부서와 지속적인 협의중에 있음을 알려드립니다.
경기광주역은 「국민건강증진법」 제9조에 의한 금연구역이고 광주역광장은 「광주시 간접흡연피해 방지 조례」 제3조에 의한 금연구역으로 집중 단속장소로 지정하여 해당지역 흡연에 대해 수시 지도·단속하도록 하겠습니다. 위와 같은 조치로 귀하의 불편함이 개선되길 바라며 이와 관련한 문의사항은 광주시보건소 건강생활팀(031-760-3746)으로 연락주시기 바랍니다.

◎ 도로관리과 협조답변
귀하께서 신청하신 민원(1AA-2206-0869931)에 대한 검토 결과를 다음과 같이 알려드립니다. 귀하의 민원내용 중 도로관리과 관련 사항은 “횡단보도 앞 대기공간 확장”에 관한 것으로 이해(판단)되며, 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
해당 민원지 횡단보도 앞 대기공간 확장에 관하여서는 횡단보도 앞 관목을 경계로 흡연부스쪽은 철도부지인 바, 흡연부스가 철거, 이전될 경우 철도공사와 협의하여 횡단보도 앞 대기공간을 확장 검토할 예정임을 알려드립니다.
답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-07-05,건강증진과
도로에 가로등 설치해주세요,"초월로 이사를 와서 좋은점도 많은데.. 불편사항이 좀 있네요 ㅠㅠ
제가 위치 설명을 잘못하는점 양해부탁드립니다.

지방도 338이예요.
송정동 펜테리움을 지나서..

도로에 가로등이 없어서 밤에 귀가할때 운전이 너무너무 무서워요.
오늘처럼 비가 많~~이 오는날이면 더더더 무섭네요.
제발 빠른시일내에 설치해 주세요.

위치 설명이 어려워서 사진 올립니다.",2022-06-23,"1. 안녕하십니까? 귀하께서 국민신문에 신청하신 민원(신청번호/1AA-2206-0750035)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""보안등 설치 요청"" 에 관한 것으로 판단 됩니다.

3. 귀하의 보안등 설치 요청에 대한 검토 의견은 다음과 같습니다.
○ 먼저 지속되는 호우로 민원 처리가 지연되고 있는점 양해부탁드리며, 빠른 시일 내에 해당 지역을 점검하여 설치 가능 여부 검토 후 연락드리도록 하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과로(☎031-760-2173) 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-07-04,도로관리과
도로포장요청,"4월에 민원 접수 했는데 위엣부분 도로는 말끔하게 포장이 되었는데 아래도로는 포장이 안되어서
다시 민원을 접수합니다. 아래도로가 더 많이 파여서 불편하여서 민원을 접수했는데
조금 아쉽네요 아래도로도 신속히 부탁드립니다.
수고하세요",2022-06-23,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2206-0739470)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""장지동 377-11번지 일원 도로보수요청""에 관한 것으로 이해되며, 공공용 도로에 대하여는 불편함이 없도록 보수 조치할 계획임을 알려드립니다.
3. 다만, 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 및 보수사업이 완료되어 재계약추진 중에 있으므로 보수가 다소 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 기반조성팀 오진규 주무관(☏031-760-4747)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-06-28,건설과
청소년 출입 금지 구역 지정,"경안동 중심 상권에서 모텔을 운영하고 있는 자영업자 입니다.
위드코로나 이후 부쩍 늘어난 청소년들의 비행으로 저희 가게 주변을 비롯하여 중심가 곳곳이
청소년 무리들로 인한 소음, 쓰레기, 담배 연기 등으로 몸살을 앓고 있으며
영업에도 상당 부분 피해가 발생하고 있습니다.
수 개월 간 경찰관 출동의 도움을 받고 있지만, 아랑곳 하지 않고 이리저리 피해 다닐 뿐
근본적인 문제가 해결되지 않아 민원을 제기 합니다.",2022-06-22,"1. 평소 광주시 청소년 비행 근절에 많은 관심을 가져주신 데 대하여 진심으로 감사드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2206-0712715)에 대한 검토 결과를 다음과 같이 알려드립니다.

3. 귀하의 민원내용은 ""청소년 출입금지구역 지정""에 관한 것으로 이해됩니다.

4. 귀하의 건의사항에 대해 검토한 의견은 다음과 같습니다.

가. 청소년보호법 제31조에 따른 청소년 통행금지구역 또는 통행제한구역의 지정은 청소년의 정신적·신체적 건강을 해칠 우려가 있는 구역을 대상으로 하며, 구체적인 지정기준 대상 구역으로는 윤락행위가 행하여지는 구역·청소년 유해매체물 및 유해약물 등의 유통행위가 빈번히 행하여지는 구역 등입니다.
나. 귀하께서 건의해 주신 경안동 중심가 구역에 위치한 숙박업소들의 경우 청소년고용금지업소에 해당되나 출입금지업소에는 해당되지 않으며, 그 밖에 일반 음식점·편의점 등 청소년출입·고용가능업소 또한 다수 혼재해 있어 청소년 통행금지·제한구역의 지정기준 대상에는 해당되기 어려운 구역으로 판단됩니다.
다. 앞으로 해당 구역의 청소년 비행을 근절하기 위해 광주경찰서·사회단체 등 유관기관 간 협력을 통해 계도·단속에 더욱 힘쓰도록 하겠습니다.

5. 귀하의 민원에 만족스러운 답변을 드리지 못하는 점 양해 부탁드리며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교육청소년과 최민선 주무관(☏031-760-8945)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-06-24,교육청소년과
도척윗로 도로 확장 공사 일정,"도척 IC 개통 이후 통행량이 많이 늘어남에 따라 사람이 걸어 다닐 수 없을 정도로 위험합니다.
인근에 도궁초등 학교도 있고 덤프 트럭이나 큰 차가 교차 통행 시에는 아찔한 상황 발생이 한 두 번이 아닙니다.
조속히 도로 확장 공사가 이루어 져야 함을 건의 드립니다.",2022-06-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2206-0709347)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 「도웅~상림리간 시도7호선 확포장 공사」추진 일정에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대한 검토 의견은 다음과 같습니다.
◦ 귀하께서 문의하신 「도웅~상림리간 시도7호선 확포장 공사」는 폭이 좁은 현황도로로 인한 대형차량 통행 및 주민 통행시 교통사고 위험이 상존함에 따라 총 연장 L=1.7km, 도로폭 B=10m의 도로확포장 및 보도설치를 통한 쾌적한 교통환경을 조성하기 위한 사업으로,
◦ 2022. 5. 10. 보상금액 확정 후 현재 보상 협의 중이며, 2023년 12월 개통을 목표로 사업추진 중에 있음을 알려드립니다.(사업 기간은 예산, 보상절차 및 현장 작업 사정에 따라 변동 될 수 있음)
4. 답변 내용에 대한 추가 설명이 필요할 경우 도로사업과 지역도로팀 이상찬(☏031-760-4559)으로문의 주시면 성심껏 답변 드리겠습니다. 감사합니다. 끝.
",2022-06-28,도로사업과
오포읍 양벌리 쌍용2차 아파트 세븐일레븐 방향에 버스 표지판을 만들어 주세요.,"양벌리 쌍용2차 아파트 정류장은 우림아파트 방향으로는 표지판이 있으나, 반대방향인 세븐일레븐 앞에는 표지판이 없어
학생들과 주민들이 자리를 잡지 못하고 버스도 멈추는 자리가 항상 달라져, 문제가 되고 있습니다.
정류소 또는 버스 표지판이라도 있으면 버스 탑승과, 교통 사고 예방에 큰 도움될 것 같습니다.

감사합니다.",2022-06-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2206-0701774)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “버스표지판 설치 요청”에 관한 것으로 판단 됩니다.
가. 버스 이용에 불편을 드려 송구하게 생각합니다.
나. 쌍용2차(38278) 버스정류장의 현장확인결과, 버스정류시설이 설치되지 않은 것으로 확인되어 조속히 설치할 수 있도록 조치하겠습니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 대중교통과 대중교통팀 김재흥 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-06-29,대중교통과
태전동 보행자전용도로 보수작업,"(가칭)태전중학교 옆쪽 보행자전용도로 보수 작업된 것 담당자님은 작업 후에 와서 확인해보셨나요?
대체 어느 업체에서 와서하길래 이걸 보수라고 해놓은건지 모르겠습니다.
색도 검정색,붉은색 맞지도 않고, 그나마 해놓은곳도 엄청 튀어나와서 울퉁불퉁 위험한건 똑같고, 보수가 아예안된 곳도 있고 진정 확인하셨나요 담당자님?
이게 최선이에요?
반드시 내년 예산측정에 전체보수 견적받아서 비용책정하시기 바랍니다.
이거 여름 장마철,겨울철 폭설 지나고나면 어차피 또 다시 패이는데 왜 부분보수만 몇년째 하십니까?
진짜 분노를 부르는 업무처리네요.",2022-06-21,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2206-06373524)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은「태전동 힐스테이트 주변 보행자전용도로 보수요청」에 관한 것으로 이해(판단)되며,
3. 귀하의 민원사항에 대하여 검토한 의견은 다음과 같습니다.
- 귀하의 민원지와 관련하여 유선으로 안내드린 바와 같이 초등학교 주변 보행자전용도로부터 좋은 품질의 자재로 전면 재포장사업 추진할 계획임을 알려드립니다.
- 사업 추진 시까지의 기간 동안 아동 및 노약자들의 안전사고 방지를 위해 임시 보수조치를 하였음을 양해바랍니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀 한기석 주무관(☏031-760-2164)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-06-29,도로관리과
"주말에 가족, 반련견과 함께 남한산성에 밥먹고 산책할겸 이게 무슨일인가 진행이 어떤지 궁금해서요","어제 주말에 가족과 함께 반려견을 데리고 근처 가까운곳에 식사 & 산책 & 카페 함께 할수있는 곳을 찾다가 우리 가족들 힐링을 위해 한달한번은 찾던 남한산성을 가게되었습니다. 근데 전에 안보이던 피켓과 현수막이 보이던데.. 힐링이 아닌 너무도 충격적인 글에 반려동물을 키우는 입장과 가족을 대표해서 글을 남겨요. 신문에도 올라오고 경찰조사도 받았다고 하는데 어떻게 된건가요.. 지방도아니고 수도권내에서 그것도 그지역은 제가 반려견과 가끔 찾을수 있는 식당들 (포XX,시XX) 근방에 카페들도 많은 곳인데.. 제 반려견이 독XX에 조금이라도 스치기라도 했을까.. 마음이 많이 무겁고 화가납니다. 광주시는 동물보호를 너무 소홀히 대하는것 같다는 생각도.. 용인은 해마다 반련동물 입양및 중성화 여러가지 플래카드 홍보도 크게 많이 해주는데.. 광주에서 그런거 안해주시나요.. ㅠ.ㅜ 그런건 조금 실망했습니다..ㅠ.ㅠ 반려세대가 늘어난만큼 조금 신경써야할듯.. 하네요..ㅡ.ㅡ;;
[단독] 남한산성 일대서 반려동물 잇단 ‘독극물 테러’...“최근 2년 새 6마리 죽음” - http://m.ilyoweekly.co.kr/news/newsview.php?ncode=1065577976331190
[단독보도 그 후] 남한산성 불당리 반려견 ′독극물 테러′ 사건 경찰 본격 수사 착수 - http://m.ilyoweekly.co.kr/news/newsview.php?ncode=1065597254269680
같은 반련동물을 키우는 입장에서 얼마나 억울할지 마음이 아프고 씁쓸합니다.
첨부는.. 동물들은 냄새를 맡으며 힐링을 합니다. 풀하나에 독XX이 묻으면 어떤지 아시겠죠.. 냄새없이 위험한것 독XX많습니다. 환경도 생각해주셔야죠..ㅠ.ㅜ
https://youtu.be/DD8BVNjrpiQ
https://youtu.be/uyMvOecvVC8
위에는 참고로 보시고 제가 왜 이런 영상까지 링크 올리게 되었는지.. 답변기다리겠습니다.",2022-06-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2206-0642200)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""동물학대 방지 홍보 관련 문제“에 관한 것으로 질의사항 검토 결과 남한산성면 불당리 인근의 반려견 사망사건 관련하여 안내드리면 광주시에서는 마을주변으로 동물학대예방을 위한 현수막을 여러곳에 설치하였으며, 마을 주민들에게 해당사건에 대한 의견을 청취하였습니다. 아울러 마을 이장님을 통해 마을 방송등을 실시하여 불행한 사건이 재발되지 않도록 동물학대 예방 홍보와 더불어 주민들께서 농약 및 쥐약 등을 사용시 준수사항 및 용법에 맞게 사용할 수 있도록 당부 말씀드렸습니다. 향후 광주시에서는 계속적인 시민 홍보와 교육을 통하여 바람직한 반려동물 사육문화에 대한 인식이 정착될 수 있도록 노력하겠습니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 궁금한 사항이 있으시면 농업정책과 동물보호팀(031-760-4419)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 민원신청서 1부. 끝.
",2022-06-28,농업정책과
도로상태 불량으로 인한 안전 문제,텃골길26번길( 굴다리 입구부터) 안쪽까지 세대수가 상당히 많이 있는데...진입로가 노후되어 포장상태가 많이 안 좋습니다...도로 표면이 많이 굴곡 되어 있어 차량으로 저속 운행시에도 차량이 많이 흔들리고...안전상에도 문제가 있습니다...이런 상태가 5년 이상 지속되어 많이 불편합니다...빠른 시정 부탁드립니다,2022-06-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2206-0627433)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""중대동 207-3번지일원 도로보수요청""에 관한 것으로 이해되며, 공공용 도로에 대하여는 불편함이 없도록 보수 조치할 계획임을 알려드립니다.
3. 다만, 기존 관내 소규모 공공시설(공공용 도로 등)에 대한 유지 및 보수사업이 완료되어 재계약 추진 중에 있으므로 보수가 다소 지연될 수 있음을 알려드리오니 이점 양해하여 주시기 바랍니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 건설과 기반조성팀 오진규 주무관(☏031-760-4747)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-06-24,건설과
백마산 등산길 소나무 문제,"* 세양 아파트 후문으로 등산하는 등산로에서 1.4키로 정도 올라가면

소나무 하나가 비스듬이 걸터 있습니다.

등산하면서 위험해 보여서 이렇게 글을 적습니다.

사진 첨부 드립니다.",2022-06-20,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2206-0626072)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 “백마산 등산로 고사목 제거 요청”에 관한 것으로 판단되며, 6.22.(수) 현장 조치를 완료하였음을 안내해드립니다.
3. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 산림과 안현호 주무관(☏031-760-4873)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-06-22,산림과
