뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500601.20230326165120001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230326165120001,2023-03-26,매일신문,채원영,끊이지 않는 아파트 관리비 분쟁 지자체 차원 전수조사 목소리,지역>대구, 지역>강원, 지역>경기,,,,5천만원,"경북,구미시,수성구,대구시,경산시,대구,대구지역,달서구,전남","달서구청,국민연,구청,매일신문,수성경찰서,대구시,청구,입주자대표회의,A사,목포시","분쟁,아파트,관리비,지자체,목소리,차원,전수,조사,대구,입대,관리업체,분쟁,발생,관리비,푼돈,사각지대,대구,지역,아파트,입주자,대표,회의,입대,관리업체들,관리비,분쟁,지자체,차원,전수조사,목소리,취재,매일신문,종합,복수,대구,지역,아파트,관리업체,관리비,분쟁,확인,수성구,아파트,입대의,수성경찰서,관리업체,A사,상대,민형사,소송,제기,입대,관계자,A사,11월,직원들,퇴직충당금,연차수당,국민연금,청구,5천만,손해,발생,부당,이익,입주민,반환,주장,이달,달서구청,토론회,A사,달서구,아파트,파견,청소,용역,직원,연차,일수,법정,최대,26일,책정,연차수당,과다,관리비,전가,주장,제기,아파트,미만,준공,직원들,연차,일수,15일,책정,적정,논란,관계자,계약,절차,정식,입찰,입대,협의,진행,사항,일축,소송,준비,대응,분쟁,아파트,관리비,지자체,조사,목소리,김도형,친절,생활연구소장,아파트,관리비,세대,푼돈,관리,사각지대,관리비,입주민,조사,감독,권한,대구시,구청,전수조사,샘플조사,얘기,분쟁,아파트,관리비,전국적,전남,목포시,시내,단지,조사,관리업체,초과,징수,인건비,비용,6억,입주민들,명령,경북,구미시,11월,아파트,시내,전수조사,경산시,공동주택,공동,주택,조사,매일신문,아파트,관리비,초과,징수,연속,보도,대구시,이듬해,지역,단지,대상,점검,공동,주택,관리,업체,운영,실태,대구시,구청,조사,요청,반응,달서구청,관계자,입대의,관리,업체,계약,조사,관리업체,직원들,지급,수당,지자체,권한,대구시,관계자,준칙,대구시,공동,주택,관리,규약,개정,퇴직,충당금,정산,국민연금,고용보험,해당자,지급,조항,신설,별도,조사계획,입주민,구청,직권감사,신청,전문가,합동,감사,방법","관리비,대구시,관계자,입주민,직원들,지자체,대구,매일신문,공동주택,전수조사,관리업체,달서구청,a사,입대의,사각지대,충당금,퇴직충당금,국민연금,연차수당","대구 지역 아파트 입주자대표회의(이하 입대의)와 관리업체들이 관리비를 둘러싸고 연이은 분쟁을 벌이고 있어 지자체 차원의 전수조사가 필요하다는 목소리가 나온다. 
 
 26일 매일신문 취재를 종합하면 최근 복수의 대구지역 아파트가 관리업체와 관리비를 둘러싼 분쟁을 벌이고 있는 것으로 확인됐다. 수성구 한 아파트 입대의는 최근 수성경찰서에 전 관리업체를 A..",https://news.imaeil.com/page/view/2023032311322467543,
01500601.20230326165005001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230326165005001,2023-03-26,매일신문,김윤기,"대구시, 도시철+시내버스 '어르신 통합 무임 교통카드' 발급",지역>대구, 지역>강원, 지역>경남,,,,홍준표,"영천,대구시,충남,경산,제주,대구","대구시,대구시의회","대구시,도시철,시내버스,어르신,통합,무임,교통,카드,발급,75세,시내버스,무임,승차,5월,16일,접수,실물,카드,모바일,카드,주소지,행정복지센터,발급,대구시,전국,대중교통,도시철도,시내버스,무임,승차,통합,지원,주소지,행정복지센터,어르신,대상,교통카드,통합,무임,교통,카드,발급,통합,지원,대구시의회,통과,지원,어르신,무임,교통,조례,개정안,근거,충남,제주,지자체,승차,시내버스,무임,시내버스,도시철도,어르신,대중교통,통합,지원,전국,사례,대구,시내버스,119개,노선,지역,대중교통,차지,수송,분담,18%,도시철도,3개,노선,8%,그동안,무임승차,혜택,도시철도,가능,1~3호,사실,도시,철도,주변,거주,어르신,혜택,문제점,통합,사업,도시철도,시내버스,무임,승차,지원,확대,노인,교통,복지,시너지효과,대상,시내버스,지원,75세,시작,1세,65세,무임승차,적용,도시철도,1세,2028년,70세,어르신들,어르신,시내버스,경산,영천,포함,도시철도,무료,이용,시내버스,대상,도시,철도,무임,승차,지원,어르신들,통합,무임,교통,카드,발급,통합,무임,교통,카드,발급,대상,75세,1948년,출생,어르신,카드,종류,실물,카드,2종,모바일,카드,실물,카드,주소지,행정복지센터,어르신들,방문,신분,확인,동의서,작성,현장,즉시,발급,실물,카드,원활,신청,발급,주민등록상,기준,5부,시행,대상,요일,발급,월요일,1,화요일,3,수요일,5,7월,목요일,8,10월,금요일,11,모바일,카드,스마트폰,무임교통카드,어르신,통합,무임,교통,카드,설치,회원가입,본인인증,동의서,작성,즉시,발급,실물,카드,모바일,카드,선택,발급,실물카드,모바일카드,발급,발급,카드,사용,주의,통합,무임,교통,카드,성명,생년월일,개인,발급,정보,포함,부정,사용,사용,중지,홍준표,대구,시장,대중교통,무임,승차,통합,지원,사업,어르신들,실질적,복지정책,어르신들,예우,공경,차원,지속적,교통,복지,확대","시내버스,도시철도,대중교통,75세,어르신들,무임승차,대구,1세,주소지","대구시가 올해 7월 1일부터 전국에서 처음으로 어르신 대중교통(도시철도+시내버스) 무임 승차를 통합 지원한다. 이를 위해 오는 5월 16일부터 주소지 읍 면 동 행정복지센터에서 해당 어르신들을 대상으로 통합 무임 교통카드를 발급한다. 
 
 이번 통합 지원은 지난 24일 대구시의회를 통과한 '어르신 무임교통 지원에 관한 조례' 개정안에 근거한다. 시에 ..",https://news.imaeil.com/page/view/2023032616482908223,
01500601.20230326164914001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230326164914001,2023-03-26,매일신문,이통원,"[이코노피플] 김경도 와룡식품 대표 ""인체 무해 막창 직화기술 개발""",경제>유통, 경제>반도체, 경제>자동차,,,,"김경도,유해성","숙성,일본,경산,대한민국,정평동,경산공장","와룡식품,청년창업,㈜와룡식품,중소벤처기업부,㈜과민","직화기술,김경도,와룡식품,대표,인체,막창,직화,유해,물질,발생,참나무,직화,방식,가공,부문서,달성,K-막창,세계화,매진,막창,고급화,세계,최선,경산공장,경산,정평동,와룡식품,경산,공장,김경도,대표,과학적,막창,시장,선도,대표,가업,와룡식품,아버지,남짓,막창집,시작,아버지,외식업,노하우,경험,식품,기업,근무,막창,제조,업체,시작,와룡,臥龍,호걸,풍운조화,風雲趙化,영웅,부친,대표,대표,성공,염원,사명,대표,부친,전수,노하우,식자재,관리,중소벤처기업부,기술창업지원프로그램,청년창업,지원프로그램,청년,창업,지원,프로그램,선정,사업,자금,확보,2015년,기업간거래,B2B,기업,소비자,거래,B2C,유통,채널,확장,와룡막창,시작,이듬해,수요,급증,출근,제조,몰두,생산량,확대,외부,자금,조달,생산시설,확충,설명,와룡식품,생산기지,경산공장,전처리,공정,숙성,가열,포장,이물검출,사물인터넷,IoT,정보통신기술,ICT,첨단기술,식품,분야,응용,생산라인,표준화,확장,식품,분야,가능,대표,직화,참나무,장작불,막창,유해성분,검출,안전,가열처리,분자,단백질,화학,반응,극대화,풍미,지속적,노력,소개,덕분,와룡식품,단일부문,막창,가공,단일,100억,매출,대표,막창,세계화,과민반응,창업,매진,막창,외국,수출,작업,막창,만두,일본,등지,수출,노력,최고,품질,막창,생산,막창,와룡,사랑,고객,감사,현실,안주,대한민국,최고,식품기업,그날,최선,사회,책임,마음","막창,와룡식품,와룡,경산,식품기업,100억,김경도,단백질,지원프로그램,청년창업,부문서,경산공장,장작불,정보통신기술","""막창을 고급화해 전 세계에 알리는 데 최선을 다하겠습니다."" 
 
 26일 경산 정평동 ㈜와룡식품 경산공장에서 만난 김경도 대표는 ""과학적 연구를 통해 고품질 막창을 만들어 시장을 선도하겠다""며 이 같이 밝혔다. 
 
 김 대표는 2014년 가업을 이어받는 뜻에서 와룡식품을 차렸다. 그는 ""아버지가 2001년 10평 남짓한 막창집을 시작하셨다. 아버지..",https://news.imaeil.com/page/view/2023032614121444616,
01500151.20230326164845001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500151.20230326164845001,2023-03-26,경남도민일보,민왕기 기자,"경남도, 대규모 투자기업 특별지원 200억 원으로 확대",지역>경기, 지역>경남, 지역>강원,,,,권창호,"촉진지구,경남도,신산,남해안,수도권","도의회,정부,경남도","경남도,투자,기업,특별,지원,확대,경남도,투자,기업,특별,지원,용지,매입비,융자,지원,확대,기업,유치,인센티브,확대,지원,경남도,기업,조례,투자,유치,지원,시행규칙,도의회,의결,30일,시행,투자유치,지역,경제,활성,핵심과제,도정,핵심,기업,지속적,투자,일자리,창출,유도,조치,조례,추진,기회,발전,특구,지정,기업,지원,지방,투자,확대,정부,국가,균형,발전,정책,선제,대응,수도,소재,기업,지방,지원,초점,100억,투자,기업,특별,지원,최대,최대,100억,증액,용지,매입비,융자,지원,확대,기업,투자,촉진,지구,지정,요건,투자유치촉진지역,100억,추가,기업,투자,촉진,지구,지원,최대,확대,관광,산업,문화콘텐츠산업,신설,지원,근거,지원,특별지원,투자,기업,특별,지원,설비투자,100억,지원,용지매입비,확대,200억,융자지원,용지,매입비,융자,지원,투자진흥기금,거치,균등,분할,상환,지원,조건,50억,최대,지원,확대,기업,투자,촉진,지구,지원,최대,100억,확대,지원,요건,투자유치촉진지역,추가,투자유치촉진지역,시군,별도,신청,계획,관광산업,문화콘텐츠산업,지원,보조금,신설,최대,지원,투자,최대,지원,특성,문화,콘텐츠,산업,건물,임차료,2년,50%,최대,지원,고용보조금,최대,지원,남해안,관광,벨트,구상,계획,시너지,효과,권창호,투자,유치,단장,개편,조례,인센티브,바탕,미래,부가,가치,서비스,산업,투자,유치,다변,적극,대응,앵커,기업,대상,투자,유치,활동,강화,유치실적,역대,최대,유치,실적,달성","투자유치,100억,용지매입비,200억,특별지원,남해안,보조금,융자지원","경남도는 대규모 투자기업 특별지원 200억 원, 용지매입비 무이자 융자지원 100억 원 확대 등 기업유치 인센티브를 확대 지원한다. 

‘경남도 기업 및 투자유치 지원 조례ㆍ시행규칙’이 도의회에서 의결돼 30일부터 시행된다. 투자유치와 지역경제 활성화를 도정 최우선 핵심과제로 정하고 기업의 지속적인 투자와 일자리 창출을 적극적으로 유도하려는 조치다. 
..",http://www.idomin.com/news/articleView.html?idxno=820823,
01500601.20230326164718001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230326164718001,2023-03-26,매일신문,박상구,"서해 수호의 날 눈물 흘린 尹 ""청춘들 생각나 나도 모르게 """,정치>청와대, 정치>외교,,,,,"윤청자,윤,전,전준,윤석열,김건희,민평기","서해,천안,호명,연평도,현충일,용산","유튜브,태극기,국가안보실,대통령 비서실,전사자","서해,수호,눈물,청춘,윤석열,대통령,수호,서해,기념식,전몰장병들,호명,청춘,눈물,대통령,기념식,제2연평,해전,천안함,피격,연평도,포격전,전사,55명,장병,이름,5분,차례,대통령,호명,직전,모습,유족,대통령,비서실,국가,안보실,참모,장성,눈물,기념식,묘역,대통령,비석,전사,나이,전사,대통령,기념사,독회,사항,전사자,확인,나이,자리,여사,대통령,부인,김건희,민평기,상사,여사,모친,윤청자,여사,진짜,어머님,전사자,이름,대통령,반영,대통령실,홍보,수석실,전사자,사진,태극기,배경,영상,제작,대통령,29일,대선,출마,선언문,마디,전준영,천안함,청년,분노,시작,천안,그해,현충일,전우회장,생존자,예비역,전씨,희생,분들,분노,나라,메시지,취임,용산,대통령실,레드,카펫,전씨,서해,용사,유족,초청,오찬,대통령,서해,수호,기념사,실시간,영상,대통령실,공식,유튜브,채널,3만,조회,취임,최고치,대통령실,관계자","대통령실,전사자,기념식,기념사,서해,천안함,눈물,전씨,그해,현충일,생존자,예비역,김건희","윤석열 대통령이 지난 24일 서해 수호의 날 기념식에서 전몰장병들을 호명하기 전 울먹인 데 대해 ""20대 청춘들이 생각나서 나도 모르게 눈물이 나더라""라고 말했다고 전해졌다. 
 
 윤 대통령은 24일 기념식에서 제2연평해전, 천안함 피격, 연평도 포격전 등에서 전사한 55명의 장병 이름을 5분여 동안 차례로 불렀다. 
 
 윤 대통령이 호명 직전 손으..",https://news.imaeil.com/page/view/2023032616454815114,
01500151.20230326163728001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500151.20230326163728001,2023-03-26,경남도민일보,민왕기 기자,"경남도, 위기상황 저소득층 지원 예산244억 투입",지역>대전, 지역>충남, 지역>전북,사회>사회문제>빈곤,,,이도완,"해산,경남도","긴급복지,경남도,보건복지","경남도,위기,상황,소득,지원,예산,투입,경남도,위기,상황,생활,저소득층,지원,244억,투입,긴급복지지원,시행,긴급복지지원,사망,실직,질병,위기,사유,발생,생계유지,곤란,저소득층,긴급생계비,주거비,의료비,신속,지원,사업,지원,대상,소득,기준,중위,소득,75%,이하인,가구,4인,기준,5200만,재산,기준,중소,도시,3,000만,농어촌,금융,재산,가구,긴급복지지원,72시간,선지원,소득,충족,재산,기준,사후조사,판단,사후,조사,긴급복지지원,생계,지원,5.47%,인상,기준,지원,최대,주거,지역,최대,12회,지원,의료,최대,지원,교육,급여,연료비,해산,장제비,지원,긴급,복지,지원,희망,대상자,거주지,시군,행복,복지,센터,보건복지상담센터,상담,긴급복지지원,위기,가구,발굴,연계,추진,빅데이터,활용,6차,복지,사각지대,집중,발굴,1차,1월,25일,3월,17일,발굴,발굴,복지,사각지대,정기,20일,대부업,금융,연체,빈곤,의심,가구,주거여건,추정,거주,형태,변화,가구,주민,등록,사실,조사,결과,주민,등록지,실거주지,일치,가구,1만,가구,집중,발굴,계획,이도완,복지보건국장,실직,폐업,질병,부상,어려움,위기가구,긴급복지지원,선제,대응,사업,경남,위기,가구,연계,취약계층,복지서비스,신청,발생,최선","긴급복지지원,위기가구,농어촌,저소득층,사후조사,사각지대,경남도,1만,시군,거주지,연료비,빅데이터,대상자,주거비,의료비","경남도는 갑작스러운 위기 상황에 처해 생활이 어려운 저소득층을 지원하고자 244억 원을 투입하는 등 ‘긴급복지지원’을 시행한다. 

긴급복지지원은 주소득자 사망이나 실직, 질병 등 위기사유 발생으로 생계유지가 곤란한 저소득층에게 긴급생계비, 주거비, 의료비 등을 신속하게 지원하는 사업이다. 

지원 대상은 소득 기준 중위소득 75% 이하인 가구(4인 기..",http://www.idomin.com/news/articleView.html?idxno=820821,
01500501.20230326163616001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500501.20230326163616001,2023-03-26,대구일보,김창원,스토리로 만나는 경북의 문화재 봉화 한수정,문화>미술_건축, 문화>출판, 문화>요리_여행,사고>산업사고>화재,,,"론,한수정,권벌,정언 권두경,자하 하디드,훈데르트바서,안동,프리드만,성종,명종 3년,김성일","미국,봉화군,청량,춘양면,석천,동대문,안동,학봉,몽선각,내포,와룡연,경북,초월,정중동,대청마루,다원,봉화,태백산,청암","춘양,구글,미국,한성판윤,저주,현대,무릉도원,한국,내성,아름드리,임하,거연헌,한양,와룡연,경북,마이크로소프트,석천공,3m","스토리,경북,문화재,봉화,수정,봉화,수정,특별,예술,작품,독특,공간,공간,창의성,밀접,사람,공간,공간,사람,변화,공간,문학,예술,학문,사고력,영향,미국,라이스,대학교,학생,상대,실험,학생,그룹,층고,3m,2.4,시험,창의적,답지,천장,시험,학생들,물체,연결고리,답안,천장,생각,창의성,고무,미국,사회심리학자,프리드만,사회,심리학자,공간,재발견,이야기,한국,산천,정자,문화,가치,정자,지역,학문,문화,활동,거점,정자,실생활,실용,공간,정자,휴식,만남,일탈,장소,창조,생성,공간,학문적,예술,영감,자극,상상력,발전소,전국,각지,산재,정자,언덕,기암절벽,낙락장송,계곡,풍광,장소,요즘,유행,장소,구름,유유자적,일상,창조,순간,태백산,이남,절경지,유명,춘양면,경북,봉화군,한수정,보물,제2048호,1608년,선조,41년,석천,권래,조부,충재,권벌,정자,권벌,조선,전기,1478~1548,성종,명종,3년,문신,한성판윤,예조판서,병조판서,우찬성,원상,사후,영의정,추증,연려실기술,燃藜室記述,학봉,김성일,옛집,안동,임하,몽선각,찬성,권벌,옛집,내성,청암정,정언,권두경,세거지,춘양,한수정,물가,태백산,남쪽,자리,마을들,기록,권벌,5대손,창설재,蒼雪齋,권두경,1654~1725,문집,창설,재집,수록,한수정기,寒水亭記,수정,모습,묘사,태백산,산수,이야기,춘양,춘양,자연,풍광,수정,석천공,물가,정자,언덕,남쪽,햇살,북쪽,마루,구름,머문,과실나무,거연헌,임씨,마을,사람,수정,남쪽,찬물,정신,공부,한수정,寒水亭,풍류,정자,학문,정자,수정,주변,환경,건축,구조,독특,한수정,취지,정자,설립,최적,입지,선정,안동권,집안,가풍,가치관,반영,특별,조경,수법,건축,건물,구조,정면,측면,기와집,바닥,1단,온돌방,사방,마루,자형,마루,온돌방,조화,특이,팔작지붕,맞배지붕,독특,구조,사면,개방,마루,바람,온돌방,용도,실용성,정자,전면,옆면,뒷면,계자,난간,정자,앞쪽,출입문,주문,영조,1742년,후손,모습,상량문,상하좌우,전망,집안,일가,손님,못물,거울,하늘빛,구름,그림자,수정,주변,경승,노래,시들,문인,문집,조선,시대,기여,한수정,특별,공간,미학,주목,정자,3면,막돌,축대,와룡연,연못,와룡연,주변,나무,연못,정자,보호,연못,정자,사이,초연대,바위,예전,바위,화초,과실나무,동산,정자,주변,연못,주변,모습,꽃나무,구성,전체적,자연,한수정,느낌,보호수,지정,300년,느티나무,아름드리,소나무,정자,경관,한수정,높낮,조절,입체감,독특,평면구성,건축,구조,온돌,마루,배치,연못,구성,조경,역사적,학술적,예술,가치,한수정,직선,곡선,조화,전체적,곡선미,정자,와룡연,곡선,궤적,와룡연,바퀴,연못,곡선,묘미,훈데르트바서,직선,하느님,지름길,사람,마음,영혼,감동적,표현법,우회,마음,여유,표현,단칼,발상,직선,직선,일방적,구분,세상,것들,직선,곡선,우회,여유,포용,한수정,풍광,절벽,건축물,이상적,산천,머리,인공적,무릉도원,정자,한양,정치,중심부,변방,제격,운치,정자,포스터모던,추구,공간,포스트모더니즘,중앙,집중,이성,중심주의,근본적,회의,내포,사상,경향,총칭,중심,다원,사고,사고,이성,핵심,변방,정자,중앙정치,지역,자부심,의미,변방,중앙정가,갈망,행복,사정,초야,선비들,중앙정치,영향,무시,변방,중앙,무게,중심,역할,세상,만물,주변,중심,주변,중심,독자적,존재,상호,연관,서로,상생,주변,무시,자기중심,성찰,반성,중심,자체,시대,중심,중심,초월,중심축,변방,가장자리,중심축,가변적,역동적,변방,문화,한류,세계,열광,한국,정자,특별,의미,정중동,고요,움직임,동중정,열정적,움직임,고요,긴장,조화,유지,한류,철학,깊이,공감,감동,콘텐츠,생산,BTS,스타들,주기적,산사,정자,고택,한류,특유,역동성,넓이,깊이,한수정,정자들,발상,혁신적,공간,수정,특이,구조,조경,창의성,상상력,강조,현대,대표적,혁신,기업,구글,마이,크로소프트,사옥,혁명,산업,주도,기업들,생각,정형화,사각형,무미건조,업무환경,공간,곡선,감탄,동대문,디자인플라자,DDP,설계,건축,자하,하디드,격자무늬,공간,창조,발상,공간,변화,혁신,창조,에너지,생성,관점,한수정,주목,가치,문화재,당대,언어,감성,해석,정자,과거,유산,방치,유물,과거,미래,소통,대화,장소,세대들,정자,주목,관심,막말,빈말,악담,저주,일상화,시대,정자,스테이,여유,여백,사람,덕목,침묵,지혜,터득,비수,한수,寒水,의미,한수정,대청마루,와룡연,솔바람,세파,혼탁,머리","한수정,와룡연,권벌,온돌방,태백산,남쪽,경북,미국,춘양,권두경,옛집,상상력,과실나무,조선,구글,대학교,중심축,문화재,중앙정치,한국,창의성,성종,영조","봉화 한수정 
 
 특별한 예술 작품은 독특한 공간에서 나온다. 공간과 창의성은 서로 밀접한 관계가 있기 때문이다. 사람은 공간을 만들고, 공간은 사람을 변화시킨다. 공간은 문학, 예술, 학문, 사고력 등에 지대한 영향을 미친다. 2007년 미국 라이스 대학교에서 학생 100명을 상대로 실험했다. 학생을 두 그룹으로 나누어 층고가 약 3m와 2.4m인 ..",http://www.idaegu.com/newsView/idg202303260062,
01500601.20230326163444001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230326163444001,2023-03-26,매일신문,김영진,[100년 학교] 작지만 강한 미래수업 선도학교 영양 석보초교,사회>교육_시험,,,,,,"남자현,이명박,구봉필경,이문열,이 전,이점숙,이정섭,이재오,석보","경북도,경북,석보면,두들마을,장계향,영양,영양군","경북교육청,석보초등학교,현대,문학관,석보공립보통학교,문화체험교육원,정부,국사편찬위원회,국립도서관,민족문화추진위원회,경북교육청연구원,국무총리,석천서당,석보초","미래,수업,선도,학교,영양,석보초교,학습,입상,공모,최다,전교생,드론,보유,소프트웨어,인공,지능,선도,학교,운영,5선,의원,이재오,장관,모교,이점숙,교장,학교,경북,영양군,석보초등학교,석천서당,시작,석보공립보통학교,이름,개교,영양지역,열사,문인들,배출,유서,고장,천혜,자연경관,보유,청정지역,석보초,인근,영양,석보면,현대문학,작가,거장,이문열,문학관,두들마을,문화체험교육원,여중군자,장계향,문화,체험,교육원,독립운동,남자현,지사,지경마을,반세기,역사,석보초,면면,졸업생,졸업,졸업생,5명,학교,교실,2층,신축,학급,편성,1983년,경북도,지정,정서,교육,시범학교,운영,교육활동,2010,2013년,최우수교,경북,학교,평가,지정,영예,AI,인공지능,SW,소프트웨어,선도학교,지정,양성,창의,융합,인재,석보초,졸업,유명,인사,졸업,이재오,특임장관,출신,국회의원,장관,사회운동가,활동,특임장관,이명박,정부,시절,특임,장관,국사편찬위원회,국립도서관,민족문화추진위원회,문화재,전문,위원,역임,전통역사,집필,구봉필경,九峯筆耕,출간,한문학자,이정섭,선생,졸업생,석보초,졸업,기준,석보초,졸업생,101회,5천,38명,학생,12명,교사,관심,자신들,수업,교육환경,급변,석보초,교육,본질,추구,학생들,미래,역량,차별화,교육과정,미래교육,운영,눈길,석보초,교육,학교,경북교육청,정책,일맥상통,실현,석보초,2019년,디지털교과서,코로나19,사태,원격,수업,선도,학교,발탁,석보초,원격수업,국무총리,목요대화,소개,결과,경북교육청연구원,개최,학습,공모전,학생들,동영,콘텐츠,최다,입상,학습터,우수,학교,학습터,우수,학교,소프트웨어,교육,페스티벌,대표,경북,초등,참가,온라인,부스,운영,쾌거,2021년,드론,교육,추가,전교생,드론,보유,교육,환경,마련,인공,지능,교육,교실,환경,구축,미래,교육,장기적,학교,비전,학교,변화,석보초,교육,추진,아이들,흥미,재미,유발,덕목,교장실,벽면,저마다,빛깔,석보,보석들,구호,전교,사진,기록,교장,학생,소통,시작,고민,학생들,교장실,특징,교장,이점숙,석보초,아이들,자존감,학교생활,시작점,생각,석보,학생들,보석,응원,학교,운영,인문학,소양,교육,AI교육,집중,아이들,학교,포부","경북,선도학교,석보,졸업생,인공지능,학생들,전교생,5선,위원회,교장실,특임장관,이재오,드론,이점숙,아이들,시범학교,원격수업,문화재,이문열,석보공립보통학교,여중군자,코로나19,장계향,이명박","경북 영양군에 있는 석보초등학교는 석천서당을 시작으로 1921년 석보공립보통학교라는 이름으로 개교했다. 
 
 영양지역은 예로부터 열사와 문인들을 배출한 유서 깊은 고장이며 천혜의 수려한 자연경관을 보유한 청정지역으로 통한다. 
 
 특히 석보초가 있는 영양 석보면 인근에는 현대문학의 거장 이문열 작가의 문학관과 두들마을, 여중군자 장계향 문화체험교육원..",https://news.imaeil.com/page/view/2023032616330668384,
01500601.20230326163251001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230326163251001,2023-03-26,매일신문,채원영,달서아트센터에 ‘독도 메타버스 학습관’ 문 열어,지역>경북, IT_과학>콘텐츠, 지역>대구,,,,,"독도,대구,달서구,달서지역","과학기술정보통신부,달서구청,정부,달서구청장,독도,메타,달서아트센터","달서아트센터,학습관,독도,메타버스,독도,자연,역사,관광,메타버스,체험,대구,달서구,메타버스,독도,체험,공간,달서구청,3층,달서아트센터,독도,실감미디어,VR,콘텐츠,학습관,독도메타버스,미래,교육,26일,독도,학습관,과학기술정보통신부,주관,메타버스,플랫폼,지원,사업,선정,구축,학습관,독도,자연,역사,관광,메타버스,콘텐츠,오프라인,체험,인터랙티브존,아바타,생성존,가상독,실감,체험존,메타버스,VR,실시간,영상존,구성,학습관,대구,인근,시도,어린이집,중학교,학생,시민,대상,독도,역사관,교육,체험공간,활용,예정,학습관,무료,사용,화요일,토요일,개관,달서구청,체험관,인프라,활용,콘텐츠,달서,지역,특화,추가,기획,공개,예정,지역제안,정부,부처,지역,제안,미래교육,서비스,고도,지속,계획,이태훈,달서구청장,실감미디어,VR,콘텐츠,산업,혁명,독도,체험,지역인재,선택,도시,교육콘텐츠,투자","메타버스,독도,학습관,달서구청,대구,미래교육,독도메타버스,지역제안,실감미디어,달서아트센터,vr,중학교,어린이집,화요일,이태훈,생성존,아바타,실시간,영상존,달서구청장,가상독,체험관,교육콘텐츠,3층,인터랙티브존,과학기술정보통신부,체험존,지역인재","대구 달서구에 메타버스로 독도를 체험할 수 있는 공간이 생겼다. 
 
 달서구청은 지난 24일 달서아트센터 3층에 독도를 실감미디어와 VR 콘텐츠로 구현한 '독도메타버스 미래교육 학습관'을 열었다고 26일 밝혔다. 독도 학습관은 지난해 과학기술정보통신부가 주관한 '메타버스 플랫폼 개발지원 사업' 선정을 통해 구축됐다. 
 
 학습관은 독도의 자연 역사 ..",https://news.imaeil.com/page/view/2023032616252290416,
01500701.20230326162930001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230326162930001,2023-03-26,부산일보,박석호,윤 대통령 “꽃다운 나이에 산화한 장병들 생각 어떻게 평정 유지하겠나”,정치>청와대, 정치>외교, 정치>국회_정당,,,,"한상국,이,윤,이도운,윤석열,윤영하","서해,대전,황도현,조천형,서울,천안,호명,유성구,연평도,국립대전현충원,용산","서후원,서해수호,대한민국,초순,전사자","대통령,나이,산화,장병,생각,평정,유지,서해수호,행사,서해,영웅,이름,윤석열,대통령,대전,유성구,국립,대전현충원,서해수호,기념식,이름,서해수,용사,연합뉴,윤석열,대통령,24일,서해수호,행사,서해,영웅,55명,이름,직전,나이,산화,장병들,생각,평정,유지,26일,대변인,이도운,대통령실,이날,서울,용산,대통령실,청사,브리핑,대변인,대통령,묘역,서해,영웅,출생일,사망일,마음속,병사들,초순,대통령,서해수호,기념식,참석,55명,서해수호,용사,이름,롤콜,Roll,Call,방식,추모,현직,대통령,기념식,용사,호명,연단,대통령,기억,다짐,윤영하,소령,시작,한상국,상사,조천,상사,황도현,중사,서후원,중사,55명,이름,5분,차례,제2연평,해전,천안함,피격,연평도,포격전,전사자들,이름,대통령,호명,시작,한동안,고개,유가족,호명,도중,눈물,모습,화면,대통령,서해,임무,사명,완수,용사들,대한민국,55분,용사,기억,호명","서해수호,대통령실,서해,대변인,기념식,장병들,서울,유성구,이도운,윤석열,천안함,연평도,연평,병사들,마음속,포격전,제2연평,사망일,전사자들,윤영하","윤석열 대통령이 지난 24일 대전 유성구 국립대전현충원에서 열린 제8회 서해수호의 날 기념식에서 서해수호 55용사 이름을 부르기 전에 울먹이고 있다. 연합뉴



 
 
 윤석열 대통령이 지난 24일 열린 제8회 서해수호의 날 행사에서 ‘서해 영웅’ 55명의 이름을 부르기 직전 울먹인 것과 관련, ""꽃다운 나이에 산화한 장병들을 생각하면 어떻게 평정을 ..",https://www.busan.com/view/busan/view.php?code=2023032616281731862,
