뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500701.20230328165305001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328165305001,20230328,부산일보,박미정,"기장군, 부경대와 방사선의학 전문대학원 설립 협약 체결",지역>전남, 지역>부산, 지역>강원,,,,"정종복,박우식,장영수","동남권,일반산업단지,기장군,부산지역","부경대학교,동남권원자력의학원,기장군,기장군의회,부속병원,부경대","기장군,부경대,체결,방사선,의학,전문대학원,설립,협약,기장군,군수,정종복,부경대학교,총장,장영수,28일,부경대학교,설립,방사선,의학,전문대학원,협약,체결,이날,협약식,정종복,기장,군수,총장,장영수,부경대학교,의장,박우식,기장군의회,군의원,참석,기장군,방사선,특화,의학,전문대학원,설립,부경대학교,협력,마련,협약,바탕,기장군,과학,일반산업단지,진행,동남권원자력의학원,의료,중입자,가속기,수출,신형,연구센터,동위,원소,활용,센터,파워반도체,상용,센터,연계,방사선,의학,전문대학원,설립,추진,본격적,방사선,의학,전문대학원,임상의료,동시,수행,7년,의사과학자,양성,대통령,공약,부산,지역,기장군,과학,일반산업단지,1,437,규모,교육,시설,부지,확보,기장군,단일,지역,산단,조성,포함,투입,수준,세계,최고,의료시설,첨단,방사선,의료,시설,집적화,별도,부속,병원,건립,동남권원자력의학원,활용,임상교육,가능,비용,설립,의학,전문대학원,가능,정종복,기장,군수,기장군,설립,방사선,의학,전문대학원,최적지,단일,지역,수준,세계,최고,첨단,방사선,국책,시설,집적화,기장군,방점,방사선,의학,전문대학원,설립,기장군,전폭적,지원,추진의사,표명","기장군,방사선,부경대학교,전문대학원,정종복,동남권원자력의학원,장영수,파워반도체,기장군의회,연구센터,박우식,554억,437,가속기,일반산업단지,의사과학자,과학자,군의원,중입자,협약식,추진의사,부산","기장군(군수 정종복)은 부경대학교(총장 장영수)와 28일 오후 3시 30분 부경대학교에서 방사선의학 전문대학원 설립을 위한 협약을 체결했다. 
 
 이날 협약식에는 정종복 기장군수, 장영수 부경대학교 총장, 박우식 기장군의회 의장 및 군의원 등이 참석한 가운데 기장군에 방사선에 특화된 의학 전문대학원을 설립하기 위해 부경대학교와 상호 협력하기 위해 마련..",https://www.busan.com/view/busan/view.php?code=2023032816514914741,
01500601.20230328165257001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230328165257001,20230328,매일신문,임상준,의성에 '경북 세포배양산업 지원센터' 문 열어 세포배양산업 육성 시동,지역>경북, 지역>대구, 지역>충남,,,,"이철우,김광호,김주수,배한철","의성읍,의성,북부권,의성군,의성바이오밸리일반산단,의성군의회,신성,철파리,바이오밸리,의성 건강산업 프로젝트 추진단","경북도,의성,티센바이오팜,영남대,세포배양연구소,경북도의회,세포,경북,의성군,경상북도,네오크레마,티리보스,도청,지방시","의성,지원센터,경북,세포,배양,산업,지원,센터,세포,배양,산업,육성,시동,전략,북부,특화,산업,육성,시작,6년,사업비,투자,구축,경상북도,조성지,의성바이오밸리일반,산단,바이오,소재,국산화,기업,지원,지원센터,경북,세포,배양,산업,지원,센터,개관식,이날,개관식,이철우,경북도,지사,김주수,의성,군수,의장,배한철,경북도,의회,의장,김광호,의성군의회,군의원,150여,참석,경과보고,축사,기념비,제막,기념식수,테이프커팅,현장투어,진행,세포,배양,산업,지원,센터,바이오,소재,산업,육성,일원,의성읍,철파리,2017년,6년,사업비,투자,구축,시설,연면적,4개,지하,1층,지상,규모,기업,입주실,연구실,분석실,품질관리실,구성,영남대,세포,배양,연구소,티리보스,네오크레마,엘엠케이,티센바이오팜,디엠씨바이오,세포,배양,산업,분야,기업,입주,예정,공동연구,제품,상용,경북도,도청,그동안,북부,특화,산업,육성,추진단,건강,산업,프로젝트,출범,의성,산업,미래,먹거리,세포배양산업,선택,기업,지원,인프라,조성,지원,지속적,노력,시장,세포,배양,확대,전망,의성군,세포배양산업,집적화,일반산단,의성,바이오밸리,조성,노력,이철우,경북도,지사,신공항,의성,개관,세포,배양,산업,지원,센터,첨단산업,도약,중추적,역할,경북,주도,지방시대,산업,미래,발굴,투자,적극,지원","세포배양산업,의성,경북,경북도,이철우,배한철,그동안,조성지,사업비,영남대,철파리,개관식,의성군의회,김주수,김광호,의성읍,추진단,바이오밸리","경상북도는 28일 의성바이오밸리일반산단 조성지에서 바이오 소재의 국산화 개발과 기업 지원을 위한 '경북 세포배양산업 지원센터' 개관식을 가졌다고 밝혔다. 
 
 이날 개관식은 이철우 경북도지사, 김주수 의성군수, 배한철 경북도의회 의장, 김광호 의성군의회 의장 및 도 군의원 등 150여 명이 참석한 가운데 경과보고, 축사, 기념비 제막, 기념식수, 테이..",https://news.imaeil.com/page/view/2023032810282049164,
01500701.20230328165254001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328165254001,20230328,부산일보,김수빈,"낙동강협의체, 첫 합동 문화공연",문화>전시_공연, 지역>제주, 지역>전북,,,,김재복,"양산시,김해시,황산공원,양산,부산,사하구,물금읍,양산시립합창단,낙동강,강서구,사상구,황산문화체육공원,단원","기초자치단체,낙동강협의체,문화교류,사상구청장","낙동강협의체,합동,문화,공연,축제,양산,물금읍,황산공원,벚꽃,개회식,합창,6개,지자체,구립,시립,60여,합창단,단원,참여,출범,낙동강협의체,물금읍,황산공원,벚꽃,축제,합동,문화,공연,공동,발전,첫걸음,낙동강협의체,부산,사상구,강서구,북구,사하구,양산시,김해시,기초,자치,단체,낙동강권역,발전,문화,관광,산업,공동번영,사업,발굴,추진,공동,발전,공연,이날,합동,구립,지자체,시립,합창단,민간,합창단,단원,60여,한자리,화합,번영,하모니,선사,공연,축구장,황산공원,황산,문화,체육공원,축제,양산시,물금읍,벚꽃,개회식,진행,지휘자,양산시립합창단,김재복,지휘,고향,바람,노래,향수,열창,조병길,사상구청장,낙동강협의체,추진,합동,공연,시작,지자체,문화교류,노력","황산공원,6개,물금읍,협의체,지자체,낙동강협의체,합창단,낙동강,양산시,김재복,양산시립합창단,60여,개회식,양산,강서구,조병길,사상구,사상구청장,지휘자,한자리,낙동강권역,사하구,부산,축구장","지난해 10월 출범한 낙동강협의체가 오는 4월 1일 '물금읍 황산공원 벚꽃길 축제'에서 첫 합동 문화공연을 펼치며 공동 발전을 향한 첫걸음을 내디딘다. 
 
 낙동강협의체는 부산 사상구 강서구 북구 사하구와 양산시, 김해시 등 6개 기초자치단체가 낙동강권역의 문화관광 산업 발전과 공동번영을 위해 사업을 발굴하고 추진하며 공동 발전을 꾀한다. 
 
 이날..",https://www.busan.com/view/busan/view.php?code=2023032816510254239,
01500701.20230328165001001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328165001001,20230328,부산일보,박정훈,사하구 16개동 마을복지추진단 발대식 및 역량강화교육 개최,지역>충북, 지역>전북, 지역>강원,,,,,"사하구,사하구(구청장","사하구청장,사하구청,대강당,마을복지추진단","사하구,마을,복지,추진단,발대식,역량,강화,교육,개최,사하구,구청장,이갑준,대강당,사하구청,청사,16개,마을,복지,추진단,발대식,교육,주민,역량,강화,마을복지추진단,주민,주체적,마을,복지문제,발굴,모색,마을복지계획,수립,실천,주민들,모임,이날,발대식,추진단,구성,100여명,주민,참석,사하구,복지,발전,의지,사업,참여,자리,마련,마을복지계획,필요성,수행방법,주제,주민,역량,강화,교육,행사,참석,마을복지추진단원들,마을복지계획,정의,목적,수립절차,이해,유익,이갑준,사하구청장,지역,파악,해결,주민주도형,구축,협조,부탁,사하,행정,지원","사하구,발대식,마을복지추진단,이갑준,사하구청,마을복지계획,추진단,사하,수행방법,사하구청장,대강당,수립절차,필요성,주민주도형,주민들,구청장,100여명,추진단원,마을복지추진단원들,복지문제,시간date,주민,복지,마을,교육,수립,계획,참석,개최,참여,사업,역량,강화,지원,유익","사하구(구청장 이갑준)는 24일 사하구청 제2청사 5층 대강당에서 16개동 마을복지추진단 발대식 및 주민 역량강화 교육을 실시했다. 
 
 마을복지추진단은 주민이 주체적으로 마을의 복지문제를 발굴하고 해결방안을 모색하여 직접 마을복지계획을 수립하고 실천하는 주민들의 모임이다. 
 
 이날 발대식에는 추진단을 구성하고 있는 100여명의 주민이 참석해 사하..",https://www.busan.com/view/busan/view.php?code=2023032816482043112,
01500601.20230328164957001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230328164957001,20230328,매일신문,채원영,경북 울진 왕피천 해설사-감시원 96명 본격 활동 돌입,사회>환경, 지역>충남, 지역>대전,,,,,"왕피천유역,경북,울진,왕피천,여의도,영양,수달","환경부,대구환경청,왕피천,왕피천환경출장소,왕피천환경출장소장,주민환경감시원","경북,울진,왕피천,해설,감시원,96명,활동,돌입,대구환경청,주민,환경,감시원,자연환경해설사,위촉,생태경관보전지역,왕피천,경북,울진,이해,환경,보전,해설사,감시원,본격적,활동,돌입,대구환경청,왕피천유역,훼손,행위,감시,탐방객,생태,해설,제공,주민,환경,감시원,자연환경,해설사,위촉,28일,29일,활동,고시,환경부,지정,산양,왕피천,유역,생태경관,보전,지역,수달,멸종,위기,야생동,식물,서식지,면적,전국,생태경관,보전,지역,36%,차지,여의도,면적,35배,대구환경청,왕피천,환경,출장소,2011년,울진,영양,주민,선발,주민환경감시원,자연환경해설사,운영,주민환경감시원,보전지역,초소,근무,야생동,식물,포획,채취,자연환경,훼손,행위,감시,환경오염,행위,신고,쓰레기,수거,환경정화활동,수행,자연환경해설사,보전지역,탐방,안내소,생태관광,탐방객,대상,생태,관광,체험,관찰,김광현,왕피천,환경,출장,소장,코로나,그간,탐방객,예상,왕피천,우수,생태,가치,보전,관심","왕피천,해설사,탐방객,감시원,주민환경감시원,자연환경,대구환경청,생태경관보전지역,울진,왕피천유역,자연환경해설사,생태경관,경북,환경부,김광현,야생동,산양,보전지역,환경정화활동,코로나,여의도,안내소,그간,환경정화,수달","생태경관보전지역인 경북 울진 왕피천에 대한 이해를 돕고 환경을 보전할 해설사 감시원이 본격적인 활동에 돌입한다. 
 
 대구환경청은 왕피천유역의 훼손 행위를 감시하고 탐방객에게 생태 해설을 제공하고자 주민환경감시원 92명과 자연환경해설사 4명을 위촉했다고 28일 밝혔다. 이들은 29일부터 오는 12월 31일까지 활동한다. 
 
 지난 2005년 환경부 ..",https://news.imaeil.com/page/view/2023032816484611677,
01500701.20230328164956001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328164956001,20230328,부산일보,박정훈,"사하구자원봉사센터, 감천문화마을 캠프와 환경정화 활동 펼쳐",지역>충남, 지역>광주, 지역>전남,,,,"황명옥,김인상","감천동,감천문화마을,감천,사하구자원봉사센터","자원,사하구자원봉사센터","사하구자원봉사센터,감천문화마을,캠프,환경,정화,활동,사하구자원봉사센터,센터장,황명옥,25일,감천문화마을,자원,봉사,캠프,캠프장,김인상,연계,시민,SV-day,토요일,자원봉사,활동,진행,이날,감천문화마을,자원,봉사,캠프,캠프지기,1365나눔,포털,신청,봉사자,80여,폐현수막,가방,감천동,골목,거리,환경정화,플로깅,활동,플로깅,공원,감천,나누리,부산월드엑스포,유치,응원,홍보,포스터,캠페인,진행,사하구자원봉사센터,시민,토요일,참여,자원봉사,활동,운영,문의,사단,법인,사하구자원봉사센터","사하구자원봉사센터,감천문화마을,캠프지기,환경정화,나누리,감천,자원봉사,플로깅,80여,봉사자,폐현수막,감천동,김인상,황명옥,1365나눔,캠프장,센터장,사하구,부산월드엑스포,활동,토요일,캠프,시민,자원,진행,봉사,유치,거리,센터,이날,정화,환경,신청,가방,포털","사하구자원봉사센터(센터장 황명옥)는 25일, 감천문화마을 자원봉사캠프(캠프장 김인상)와 연계해 시민 누구나 SV-day(매월 넷째 토요일, 자원봉사의 날) 활동을 진행했다. 
 
 이날 감천문화마을 자원봉사캠프 캠프지기와 1365나눔포털을 통해 신청한 봉사자 등 80여 명은 폐현수막 가방을 메고 감천동 골목과 거리 곳곳을 다니며 환경정화를 위한 플로깅 ..",https://www.busan.com/view/busan/view.php?code=2023032816471455351,
01500701.20230328164949001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328164949001,20230328,부산일보,박정훈,사하구 아가맘센터-가족센터 연계 예비부모 대상 건강교실 운영,사회>여성, 지역>충북, 지역>대전,,,,"이갑준,하미경,강희경","사하구,사하구(구청장","사하구보건소,특수교육심리상담센터","사하구,아가맘,센터,가족센터,운영,연계,예비,부모,대상,건강,교실,사하구,구청장,이갑준,센터,보건소,아가맘,사하구,가족,센터,센터장,강희경,협력,관내,부부,대상,예비,부모,교육,가정,준비,교실,운영,교육,현명,행복,엄마,아빠,주제,주말,예비부모,참여,서로,이해,부부,증진,마련,두드림,특수,교육,심리,상담,센터,하미경,강사,강의,이해,행복,부부관계,3요소,의사소통,향상,부부,갈등,해결,부모,준비사항,점검,건강교실,참여,주민들,만족도,예비부모,대상,가정,준비,교실,2회차,4월,29일,3회차,6월,24일,개최,사하구,거주,예비부모,교육,참여,홈페이지,공고,사전,신청,참여,아가맘센터,추후,지속적,가족센터,협력,공동육아,교실,베이비,마사지,프로그램,운영,예정,사하구보건소,관계자,구민들,건강관리,프로그램,운영,계획,아이,사하,도움,건강교실,운영,사하구,가족,센터,교육,예비,부모,교육,가족,발생,사전,예방,지원,통합적,가족,서비스,프로그램,운영,문의,사하구보건소,아가맘,센터","사하구,예비부모,건강교실,사하구보건소,아가맘,두드림,가족센터,아가맘센터,하미경,보건소,3회차,구민들,사하,의사소통,공동육아,건강관리,관계자,강희경,이갑준,3요소,2회차,주민들,홈페이지,만족도,센터장,구청장","사하구(구청장 이갑준) 보건소 아가맘 센터는 사하구 가족센터(센터장 강희경)와 협력하여 25일 관내 부부 9쌍을 대상으로 예비부모 교육 「온(溫)가정 준비 교실」을 운영했다. 
 
 이번 교육은 ‘현명하고 행복한 엄마, 아빠 되기’를 주제로, 주말에 예비부모가 함께 참여해 서로를 이해하고 부부 관계를 증진하기 위해 마련됐다. 
 
 두드림 특수교육심리상..",https://www.busan.com/view/busan/view.php?code=2023032816461131421,
01500701.20230328164902001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328164902001,20230328,부산일보,조경건,"부산 남구, 제10기 명예감사관 간담회 개최",지역>충북, 지역>대구, 지역>울산,,,,오은택,"남구,부산",남구,"부산,남구,명예,감사관,간담회,개최,권익,보호,활동,전개,부산,남구,구청장,오은택,간담회,남구,명예,감사관,개최,남구,감사행정,기회,구민,참여,확대,2003년,명예,감사관,제도,운영,명예감사관,구민,불편,사항,공무원,위법,부당,행정처리,제보,보호,구민,권익,명예,감사관,23명,17명,추천,전문가,분야,구성,개선,주민,불편,사항,활동,전개,간담회,그동안,제보,사례,처리결과,공유,내실,운영,활성화,의견,교환,오은택,구청장,남구,발전,구민,권익,신장,노력,명예감사관님,감사,구민,불편,사항,개선,사항,제보,관행들,척결,투명,청렴,남구,실현,직원,노력","남구,명예감사관,감사관,간담회,오은택,전문가,활성화,행정처리,공무원,관행들,처리결과,구청장,명예감사관님,부산,그동안,감사행정,구민,제보,명예,개최,사항,권익,처리,주민,운영,행정","부산 남구(구청장 오은택)는 지난 24일 제10기 남구 명예감사관 간담회를 개최했다. 
 
 남구는 감사행정에 구민 참여 기회를 확대하기 위해 2003년부터 명예감사관 제도를 운영하고 있으며, 명예감사관은 구민 불편사항 및 공무원의 위법․부당한 행정처리 등을 제보하여 구민 권익 보호에 앞장서고 있다. 
 
 제10기 명예감사관은 총 23명으로 동 추천 ..",https://www.busan.com/view/busan/view.php?code=2023032816470094127,
01500701.20230328164858001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328164858001,20230328,부산일보,김하나,"구포3동 함박웃음 봉사단, 꽃향기 가득한 동네 만들기",지역>경남, 지역>대전, 지역>강원,,,,원상,"구포3동,부산,북구","황태영,함박웃음 봉사단","봉사단,구포,함박웃음,꽃향기,동네,부산,북구,구포,행정,복지,센터,동장,원상,봉사단,함박웃음,회장,황태영,시랑,일원,도시환경정비,300본,초화,황태영,회장,봄꽃들,향기,마을,도시환경,함박웃음,봉사단","함박웃음,구포,봉사단,황태영,부산,도시환경정비,300본,시랑,봄꽃들,도시환경,꽃향기,마을,도시,환경,회장,북구,센터,동장,일원,복지,봄꽃,향기,정비,원상,동네,행정","부산 북구 구포3동 행정복지센터(동장 원상이)는 지난 24일 함박웃음 봉사단(회장 황태영)과 함께 시랑누리길 일원에 도시환경정비를 실시하고 봄 초화 300본을 심었다고 밝혔다. 
 
 황태영 회장은 “화사한 봄꽃들이 싱그러운 향기를 마을 곳곳에 불어넣을 것으로 기대하고 있다”면서 “쾌적한 도시환경을 위해 함박웃음 봉사단이 앞장서겠다”고 전했다.",https://www.busan.com/view/busan/view.php?code=2023032816462200934,
01500701.20230328164846001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328164846001,20230328,부산일보,김하나,"구포1동 건강지킴이 ""간접흡연 NO! 건강금연 OK!""",지역>충남, 지역>경남, 지역>대구,,,,"오태원,강인옥","부산,대리천,구포1동",,"구포,건강,지킴,간접흡연,건강,금연,OK,부산,북구,구청장,오태원,일원,대리천,구포,마을,건강,센터,건강지킴이들,간접흡연,피해,예방,캠페인,구포,건강,지킴이,이웃,건강,일상생활,지원,지역주민들,구성,봉사단체,티켓,캠페인,국가암,검진,홍보,환경정비활동,주민,이용,시설,소독,활동,지역사회,활력,대리천,생태,탐방,줍깅데이,운영,대리천,방문객,이용자들,보행환경,조성,이날,캠페인,간접흡연,피해,담배꽁초,도시미관,저해,강인옥,건강,지킴,단장,주민들,건강지킴이,건강,공동체,활동,건강,지역,사회,조성","대리천,간접흡연,구포,건강지킴이,지역사회,강인옥,줍깅,줍깅데이,이용자,도시미관,구청장,보행환경,이용자들,봉사단체,부산,오태원,국가암,ok,방문객,지역주민들,환경정비활동,주민들,일상생활,건강지킴이들,공동체,건강,활동,주민,캠페인,지역,조성,홍보,환경","부산 북구(구청장 오태원)는 28일 대리천 일원에서 구포1동 마을건강센터의 건강지킴이들이 간접흡연 피해 예방 캠페인을 실시했다고 밝혔다. 
 
 구포1동 건강지킴이는 2017년 이웃의 건강한 일상생활을 지원하고자 지역주민들로 구성된 봉사단체로 펫-티켓 캠페인, 국가암검진 홍보, 환경정비활동, 주민이용시설 소독 등 다양한 활동을 통해 지역사회에 활력을 불..",https://www.busan.com/view/busan/view.php?code=2023032816454868662,
01500601.20230328164747001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230328164747001,20230328,매일신문,김태진,[캠퍼스 풍경 스케치] 대학 캠퍼스들 벚꽃 천지,문화>전시_공연, 문화>미술_건축, 지역>대구,,,,,"대구시자립통합지원센터,민속촌,일청담,대구","계명대,대구대,영남대,제2작전사령부,군악대,육군3사관학교,구성원,성서캠퍼스,Y-STAR사업단,기계IT대학,천마아너스파크,행소박물관,경북대,소원,폴라로이드","대학,캠퍼스,벚꽃,천지,경북대,11시,폈데이,벚꽃,영남대,3년,중단,재개,벚꽃,축제,31일,계명대,30일,점심시간,이용,벚꽃,버스킹,행사,대구대,도로변,경산,캠퍼스,공과,대학,벚꽃,만발,사진,맛집,거리,벚꽃,대학들,벚꽃,주제,행사,기획,경북대,11시,5시,벚꽃,폈데이,행사,정문,일청담,벚꽃,구간,배경,군악대,동아리,공연,바자회,볼거리,거리,제공,예정,1시,제2작전,사령부,소속,군악대,연주,의장대,시범,공연,그랜드챕스,터프시커리,경북대,밴드,댄스,동아리,공연,육군,사관학교,군악대,소조,밴드,공연,소원벚꽃나무,페이스페인팅,캐리커처,플리마켓,폴라로이드,사진,증정,거리,마련,바자회,경북대,구성원,기증,의류,소형가전,주방기구,장난감,도서,물품들,가격,판매,인기,품목,경매,수익금,지역,자립,준비,청년,대구시자립통합지원센터,기부,영남대,코로나,시국,3년,중단,벚꽃,축제,재개,벚꽃,절정,31일,천마아너스파크,이틀간,영남대,거울못,민속촌,러브로드,캠퍼스,사진,맛집,무대,거울,주변,예술,대학,디자인,학생들,미술,전공,학생,작품,감상,야외,전시회,음악,학부,학생,천마아너스파크,축제,기간,공연,차례,버스킹,시민들,체험,체험부스,마련,예술,대학,학생,점토,부채,체험부스,운영,기계,대학,학생,로봇,자율주행차,전시,시연,이색,볼거리,제공,포토카드,배부,기념품,부스,Y-STAR사업단,주관,플리마켓,천마아너스파크,주변,예정,영남대,박물관,전시,야외,작품,유학생,대상,민속촌,해설,진행,계명대,30일,점심시간,활용,벚꽃,버스킹,행사,계명대,성서,캠퍼스,벚꽃길,본관,뒤편,행소박물관,500m,길이,명소,대구,벚꽃,각종,공연,준비,29일,외국인,교수,구성,밴드,공연,도레미,통기타,동아리,BARD,밴드,30일,댄스,동아리,비트,관현악,전공,학생,클래식,향연,예정","학생들,영남대,군악대,경북대,계명대,천마아너스파크,부스,버스킹,플리마켓,민속촌,박물관,바자회,외국인,의장대,도로변","흐드러지게 피었다 거리마다 흩날리는 벚꽃을 그냥 두는 건 죄에 가까워 보인다. 주요 대학들이 벚꽃을 주제로 한 행사를 앞다퉈 기획했다. 
 
 경북대는 다음달 1일(토) 오전 11시부터 오후 5시까지 '벚꽃 폈데이(Day)' 행사를 연다. 정문에서 일청담까지 이르는 벚꽃 구간을 배경으로 군악대와 동아리 공연, 바자회 등 다양한 볼거리와 즐길거리를 제공할..",https://news.imaeil.com/page/view/2023032719325753249,
01500601.20230328164635001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230328164635001,20230328,매일신문,이혜진,엎친데 덮친 장흥군수 선거법 위반+1천여명에 청첩장 뿌려 고발,사회>사건_사고, 지역>경남, 지역>강원,범죄>정치>뇌물수수,,,"김,전현직,김성 전남,김영란","장흥군의정회,서울,장흥군","전남경찰청,장흥군민,반부패경제범죄수사1대,경찰,28만여원,장흥군","장흥군수,선거법,위반,1천,청첩장,고발,장흥군수,김성,전남,장흥,군수,군의원,점심,혐의,기소,장남,결혼식,계좌번호,청첩장,1천,무더기,발송,사건,경찰,수사,전남경찰청,부패,경제,범죄,수사,군수,부정,청탁,금품,수수,법률,청탁금지법,위반,혐의,입건,수사,착수,28일,장흥군민,군수,법정,한도액,5만,초과,축의금,정황,김영란법,청탁금지법,위반,여부,조사,경찰,고발장,제출,군수,서울,장남,결혼식,군민,1천,모바일,청첩장,지인,300여,카드,형식,청첩장,발송,군민들,불만,종이,청첩장,자신,계좌번호,모바일,청첩장,신랑,신부,양가,혼주,계좌번호,공무원,행동,강령,공무원,직무,관련자,직무,공무원,직무,경조사,친족,근무,과거,근무,기간,소속,직원,자신,소속,종교단체,친목,단체,회원,제한적,경조사,명시,군수,군수,당선,업무추진비,현직,군의원들,점심,혐의,기소,군수,장흥군,식당,모임,군의원,15명,장흥군의정회,회원,28만,점심,식사,제공,혐의,공직선거법,선거일,당선,낙선,축하,답례,2년,징역,2천만,벌금,공직선거법,위반,혐의,벌금,확정,당선,무효","청첩장,공무원,군의원,공직선거법,1천,경조사,계좌번호,전남경찰청,청탁금지법,장흥군,김성,서울,전남,장흥군수,결혼식,장흥군의정회,장흥,축의금,5만,김영란법,추진비,장흥군민,한도액,김영란,300여,2천만,업무추진비,종교단체","김성 전남 장흥군수가 전현직 군의원에 점심을 산 혐의로 불구속 기소된 데 이어 장남의 결혼식을 앞두고 계좌번호가 찍힌 청첩장을 1천여명에게 무더기로 발송한 사건으로도 경찰 수사를 받게 됐다. 
 
 전남경찰청 반부패경제범죄수사1대는 김 군수를 부정 청탁 금품 등 수수의 금지에 관한 법률(청탁금지법) 위반 혐의로 입건해 수사에 착수했다고 28일 밝혔다. ..",https://news.imaeil.com/page/view/2023032816434362250,
01500701.20230328164551001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230328164551001,20230328,부산일보,이우영,국제 영화 비즈니스 아카데미 ‘대면 수업’ 복귀,문화>영화, 지역>부산, 문화>전시_공연,,,,"방준원,이호재","스리랑카,프랑스,중국,부산,부산아시아영화학교,부산국제단편영화제,로카르노영화제,아시아,타이페이영화아카데미,뉴욕,스위스,레바논,대만","국제 영화 비즈니스 아카데미,아카데미,비즈니스 아카데미,부산영상위원회,부산아시아영화학교","국제,영화,비즈니스,아카데미,대면,수업,복귀,아카데미,국제,영화,비즈니스,입학식,13개국,참석,IP,역점,교육,부산아시아영화학교,국제,영화,비즈니스,아카데미,입학식,신입생,아시아,영화인,신입,교직원,참석,교육생,수업,부산,프로듀서,강의,프로듀서,워크숍,부산,영상,위원회,제공,부산아시아영화학교,AFiS,국제,영화,비즈니스,아카데미,수업,대면,재개,코로나19,기간,아시아,영화인,온라인,수업,부산,진행,부산영상위원회,운영,부산아시아영화학교,국제,영화,비즈니스,아카데미,입학식,아카데미,부산,아시아,영화인,프로듀서,양성,운영,아카데미,레바논,스리랑카,중국,13개국,교육,입학,지원,합격자,경쟁,8.41,선발,포함,여름,방학,7개월,교육,교육,이수,예정,아카데미,수업,프로젝트,장편,극영화,기획,워크숍,진행,영화,산업,정책,스토리텔링,투자,배급,마케팅,주제,강의,진행,IP,지식재산권,중요,역점,스토리텔링,시나리오,시나리오,교육,강화,예정,영화,작전,웹드라마,연출,이호재,감독,뉴욕,영화,교수,역임,시나리오,시나리오,방준원,교수,초빙교수,합류,부산아시아영화학교,교류,영화제,기관,연계,프로그램,참여,부산국제영화제,부산국제단편영화제,프랑스,낭뜨,대륙,영화제,스위스,로카르노,영화제,대만,타이페이영화,아카데미,전문성,국제적,네트워크,확장,수업,아카데미,코로나19,여파,2021년,온라인,비대면,진행,6주년,수업,부산,대면,진행,개설,국제,영화,비즈니스,아카데미,그동안,개국,졸업,배출,졸업생,영화들,베니스영화제,칸영화제,부산국제영화제,세계,유수,영화제,초청,영화제,수상,성공","영화제,부산,부산아시아영화학교,영화인,아시아,졸업생,스토리텔링,7개월,코로나19,온라인,입학식,교육생,부산영상위원회,비대면,웹드라마,프랑스,스위스,극영화,대만,13개국,그동안,부산국제영화제,위원회","지난 27일 부산아시아영화학교 ‘국제 영화 비즈니스 아카데미’ 입학식에 아시아 영화인 신입생과 교직원 등이 참석했다. 올해 교육생들은 비대면 수업 없이 부산에서 프로듀서 관련 강의와 워크숍을 듣게 된다. 부산영상위원회 제공



 부산아시아영화학교(AFiS) ‘국제 영화 비즈니스 아카데미’가 올해부터 모든 수업을 대면으로 재개한다. 코로나19 기간에 아..",https://www.busan.com/view/busan/view.php?code=2023032816165724871,
