뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500701.20230331130312001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331130312001,20230331,부산일보,조경건,진해군항제 ‘대흥행’ 뒤 숨은 일꾼들 공 크다,지역>경기, 지역>울산, 지역>충남,,,,홍남표,"진해구,진해군항제,경화역,창원특례시,중원로터리,진해,성황리,여좌천,창원시,대흥행","해군사관학교,진해군항제,자원","진해,군항제,일꾼,크다,진해군항제,일대,창원시,진해구,절정,벚꽃,상춘,인파,절정,31일,최고조,축제,분위기,450만,대흥행,예상,진해군항제,진해군,항제,일꾼,활약,창원특례시,시장,홍남표,회원,각종,자생,단체,자원봉사자,창원시민들,진해군항제,시작,25일,중원로터리,경화역,여좌천,해군사관학교,축제장,관광객,도모,일손,31일,자발적,참여,지원,진해군항제,개막,행사,차량,통행,주차,보행자,교통,관리,통역,인파,안전,관리,환경,정화,관광,안내,외국인,관광객,대상,통역,청각,장애인,대상,수어,분야,활약,활동,관광,안내,각종,행사,진해,지역,지리,벚꽃,이순신,승전,근대,역사,공부,봉사,열의,정성,관광지,시가지,환경,공중,화장실,청결,환경미화,청소,인력,진해군항제,일꾼,관광과장,김종문,창원,특례시,관광,과장,4년,진해군항제,사고,성황리,일꾼,책임감,봉사,정신,바탕,성공적,축제,진행,기여,분들,감사","진해군항제,관광객,진해,창원,창원특례시,대흥행,김종문,군항제,축제장,항제,진해구,창원시,분들,경화역,중원로터리,자원봉사자,여좌천,봉사자,관광지,환경미화,화장실","진해군항제가 열리고 있는 창원시 진해구 일대는 절정을 이룬 벚꽃만큼 상춘 인파 또한 절정이다. 
 
 31일 현재 최고조에 달한 축제 분위기로 당초 내다봤던 450만 명을 훌쩍 넘어서는 ‘대흥행’이 예상되는 가운데 제61회 진해군항제 속 ‘숨은 일꾼’들의 활약이 돋보인다. 
 
 창원특례시(시장 홍남표)는 각종 자생단체 회원, 자원봉사자 등 창원시민들이..",https://www.busan.com/view/busan/view.php?code=2023033112574438715,
01500601.20230331130007001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230331130007001,20230331,매일신문,마경대,"㈜영풍석포제련소 임 직원들 ""봉화사랑 주소갖기 동참해요""",지역>충남, 지역>전북, 지역>경북,,,,배상윤,"경북,㈜영풍석포제련소,서울,봉화군,석포,""봉화사랑 주소갖기,석포면,석포면사무소,봉화,봉화군 전입,석포제련소","영풍석포제련소,봉화군,㈜영풍","직원들,봉화사랑,주소,동참,석포면,임직원,전입신고,100명,전입,회사,직원,봉화군,전입,지급키로,자체,인센티브,지급,키로,임직원들,영풍,석포,제련소,임직원,고령,인구,유출,붕괴,인구,경북,봉화군,봉화군,1979년,인구,농업도시,저출산,고령화,인구,유출,인구,내년,인구,붕괴,위기,직면,인구,감소,위기,지역,실정,주민들,봉화,거주,공무원,유관기관,기업체,임직원들,대상,봉화,사랑,주소,운동,인구,전입,유도,전입자,인센티브,제공,추진,소식,15명,영풍석포제련소,임직원,석포,면사무소,방문,서울,주소,봉화군,전입신고,회사,100여,직원,전입,석포제련소,봉화군,봉화사랑,주소,운동,적극,공감,동참,인구,증가,지역,경제,활성,직원들,대상,봉화,주소,운동,전개,직원들,봉화군,전입,신고,10만,전입,지원금,100만,자녀,출산,출산,지원금,지급,배상윤,석포,제련,소장,봉화사랑,주소,운동,호소,봉화군,노력,감동,지속적,소속,임직원,직원들,대상,고취,지역,소속감,침체,활성화,지역,경제,활성,봉화,주소,운동,적극,추진,박현국,봉화,군수,향토,기업,영풍석포제련소,솔선수범,봉화사랑,주소,운동,동참,감사,지속적,인구감소,예산,행정,기구,축소,결국,지역,경제,군민들,피폐,지방,소멸,방지,군민,당부","임직원,봉화군,봉화,석포,봉화사랑,영풍석포제련소,지원금,석포제련소,영풍,인구감소,임직원들,직원들,10만,배상윤,박현국,저출산,소속감,활성화","㈜영풍 석포제련소 임직원들이 저출산 고령화와 꾸준한 인구 유출로 인구 3만 붕괴를 앞둔 경북 봉화군에 힘을 보태기 위해 발벗고 나섰다. 
 
 봉화군은 1979년까지 인구 10만이 넘는 농업도시였으나 저출산 고령화와 꾸준한 인구 유출로 현재 인구 3만200여 명으로 내년에는 인구 3만 명의 벽이 붕괴될 위기에 직면했다. 
 
 이에 군은 인구감소 위기를..",https://news.imaeil.com/page/view/2023033111111977071,
01500701.20230331125658001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125658001,20230331,부산일보,조영미,"부산 콘텐츠 산업, CJ ENM과 손잡고 키운다",지역>부산, 지역>경남, 지역>대전,,,,"오펜,정문섭,김태영","정보산업진흥원,부산시,해운대구,부산글로벌웹툰센터,원천,부산,부산음악창작소,영상산업센터,수도권","오펜,부산정보산업진흥원,부산글로벌웹툰센터,부산영상위원회,부산,CJ ENM,tvN,영상위원회,부산음악창작소,롯데자이언츠","산업,부산,콘텐츠,CJ,ENM,30일,영상위원회,정보산업진흥원,협약,부산,협력,IP,활용,콘텐츠,다자간,부산,해운대구,영상,산업,센터,부산시,부산정보산업진흥원,부산영상위원회,CJ,ENM,부산,창작,인력,양성,활성화,콘텐츠,산업,활성,업무,협약식,부산정보산업진흥원,제공,부산,웹툰,스토리,음악,영화,영상,산업,부산,콘텐츠,콘텐츠,기업,CJ,ENM,CJ,ENM,창작자,발굴,육성,사업,연계,부산,콘텐츠,활용도,30일,영상산업센터,부산,해운대구,영상,산업,센터,부산시,부산정보산업진흥원,부산영상위원회,CJ,ENM,4자,업무,협약식,이날,부산,창작,인력,양성,활성화,콘텐츠,산업,활성,CJ,ENM,2017년,창작자,발굴,육성사업,오펜,PEN,작가,오펜,연계,부산,창작자,역량,콘텐츠화,오펜,선발,경쟁,자랑,신인,작가,공모전,200명,스토리,작가,73명,작곡가,배출,오펜,업계,최고,연출자,작가,멘토링,특강,현장,취재,비즈,매칭,혜택,제공,오펜,슈룹,tvN,드라마,갯마을,소설,불편,편의점,인기,콘텐츠,작가,다수,배출,협약,부산영상위원회,수도,중심,운영,오펜,지역,협업,부산,창작자,부산,IP,지식재산권,연계,공동,창작,활동,지원,CJ,ENM,크리에이티브,디렉터,제작,책임자,중심,오펜,작가진,부산,창작진,구성,오리지널,스토리,공동,집필,부산글로벌웹툰센터,부산음악창작소,운영,부산정보산업진흥원,IP,사업,웹툰,신규,IP,발굴,대중음악,콘텐츠,창작,지원,사업,연계,부산글로벌웹툰센터,부펜,웹툰,공모전,가칭,개최,작가,공모전,수상,상금,CJ,ENM,영상화,저작물,제작,검토,기회,부산음악창작소,CJ,ENM,오펜,창작,시설,창작,인력,활용,부산,출신,레전드,가수,명곡,편곡,공모,선발,뮤지션,부산,지역,리메이크,명곡,재탄생,연계,사업,CJ,ENM,협약,부산,콘텐츠,B콘텐츠,활성화,원장,부산정보산업진흥원,정문섭,부산음악창작소,롯데자이언츠,구단,응원가,공모,작가,부산글로벌웹툰센터,김태영,웹툰,안개,무덤,영화,확정,부산,발굴,원천,IP,협약,실력,부산,지역,창작,인력,육성,산업,부산,콘텐츠,활성화","부산,오펜,웹툰,부산정보산업진흥원,cj,공모전,부산글로벌웹툰센터,부산음악창작소,4자,창작자,위원회,부산영상위원회,ip,협약식,활성화","30일 부산 해운대구 영상산업센터에서 부산시와 부산정보산업진흥원, 부산영상위원회, CJ ENM이 부산 창작 인력 양성과 콘텐츠 산업 활성화를 위한 업무 협약식을 맺었다. 부산정보산업진흥원 제공



 부산 웹툰, 스토리, 음악, 영화 영상 등 부산 콘텐츠 산업을 콘텐츠 기업 CJ ENM과 손잡고 키운다. CJ ENM의 신인 창작자 발굴 육성 사업과 연계..",https://www.busan.com/view/busan/view.php?code=2023033112503526495,
01500701.20230331125557001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125557001,20230331,부산일보,김하나,"부산 북구 덕천1동, 토탈 홈케어 사업 업무협약 체결",지역>경기, 지역>충북, 지역>대전,,,,"곽수종,김소덕","부산,덕천1동,북구",민관,"덕천1동,부산,북구,덕천,체결,토탈,홈케어,사업,업무,협약,부산,북구,덕천,행정,복지,센터,동장,곽수종,로뎀,직업,재활,센터,센터장,김소덕,토탈,홈케어,사업,추진,업무협약,체결,협약,기관,거동,불편,가구,침대,매트리스,이불,청소,살충,살균,피톤치드,서비스,제공,지역사회,고독사,예방,체계,민․관,협력,구축,예정,곽수종,동장,민관,협력,지역사회,취약계층,대상,토탈,서비스,제공,주거환경개선,도움","부산,업무협약,곽수종,민․관,지역사회,덕천1동,덕천,로뎀,취약계층,고독사,주거환경개선,피톤치드,센터장,김소덕,홈케어,토탈,협력,센터,협약,사업,사회,제공,동장,서비스,북구,업무,체결,추진,개선,환경,매트리스,이불,침대,청소","부산 북구 덕천1동 행정복지센터(동장 곽수종)는 지난 30일 로뎀직업재활센터(센터장 김소덕)과 토탈 홈케어 사업 추진을 위한 업무협약을 체결했다고 밝혔다. 
 
 이번 협약으로 두 기관은 거동이 불편한 가구에 침대 매트리스 및 이불 청소, 살충 살균 피톤치드 서비스를 제공하고 지역사회 내 고독사 예방 및 민․관 협력 체계를 함께 구축해 나갈 예정이다. ..",https://www.busan.com/view/busan/view.php?code=2023033112520628343,
01500701.20230331125556001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125556001,20230331,부산일보,김하나,"구포3동 상가번영회, 2030부산엑스포 유치 기원 환경정비",지역>경남, 지역>충북, 지역>광주,,,,"원상이,원상,이강섭","쌈지공원,구포3동,부산,북구","2030부산엑스포,상가번영회,BIE","구포,상가,번영회,부산엑스포,유치,기원,환경,정비,부산,북구,구포,행정,복지,센터,동장,원상,상가번영회,구포,상가,번영회,회장,이강섭,유치,부산세계박람회,성공,기원,BIE,현지,실사,대비,활동,관내,환경,정비,이날,환경,정비,관내,쌈지공원,도로,중심,투기,쓰레기,수거,도시이미지,기여,원상,동장,본업,와중,구포3동,조성,상가번영회,감사,환경,정비,참여자,고마움","구포3동,구포,상가번영회,번영회,부산,도시이미지,참여자,이강섭,bie,쌈지공원,부산세계박람회,부산엑스포,유치,관내,기원,정비,환경,쓰레기,동장,원상,북구,상가,이날,도시,현지,중심,이미지,수거,실사,도로,복지,센터","부산 북구 구포3동 행정복지센터(동장 원상이)는 지난 29일 구포3동 상가번영회(회장 이강섭)가 2030부산세계박람회 성공적 유치를 기원하고, BIE 현지실사에 대비하고자 관내 환경정비 활동을 실시했다고 밝혔다. 
 
 이날 환경정비는 관내 쌈지공원과 주요 도로를 중심으로 무단투기 쓰레기를 수거하는 등 깨끗한 도시이미지를 제고하는 데에 기여했다. 
 
..",https://www.busan.com/view/busan/view.php?code=2023033112512854151,
01500701.20230331125455001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125455001,20230331,부산일보,김하나,"북구 만덕3동, 걷기로 건강 챙기는 ‘워킹데이’ 행사 실시",지역>충북, 지역>제주, 지역>부산,,,,박영이,"부산,만덕3동,북구",,"북구,만덕,건강,워킹데이,행사,부산,북구,만덕,행정,복지,센터,동장,박영이,주민,건강,생활,도모,문화,활성화,워킹데이,행사,행사,노르딕워킹,프로그램,수강,참여,생활,중요성,주민들,적극,홍보,박영이,동장,일상,건강,일상,방법,주민들,건강,일상,워킹데이,행사,지속적,추진","워킹데이,박영이,부산,주민들,노르딕,활성화,노르딕워킹,중요성,건강,행사,생활,주민,일상,프로그램,북구,동장,만덕,지속,워킹,문화,복지,수강,센터,행정,지속적,홍보,중요,도모,참여,활성,적극,방법,추진","부산 북구 만덕3동 행정복지센터(동장 박영이)는 지난 30일 주민의 건강한 생활을 도모하고 걷기 문화를 활성화하기 위해 워킹데이 행사를 실시했다고 밝혔다. 
 
 이번 행사에는 노르딕워킹 걷기 프로그램 수강생들이 직접 참여해 생활 속 걷기의 중요성을 주민들에게 적극 홍보했다. 
 
 박영이 동장은 “걷기는 일상 속 건강을 챙길 수 있는 가장 손쉬운 방법..",https://www.busan.com/view/busan/view.php?code=2023033112541032264,
01500701.20230331125454001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125454001,20230331,부산일보,김하나,"부산 북구, 청년 예술인과 함께하는 청년사업 본격 추진",지역>대전, 지역>경기, 지역>충남,,,,"오태원,성지영,박성은,이현호","부산,북구","청년사,부산시,엔지디,그루북협동조합,사회복지,북구","부산,북구,청년,예술인,청년사업,추진,청년,사업,부산,북구,구청장,오태원,부산시,주관,청년,프로그램,지원,사업,소외,이웃,청년,콘서트,개최,사업,공모,선정,사업,본격적,추진,31일,북구,공모,선정,사업비,확보,청년,지원,청년,프로그램,지원,사업,주식회사,엔지디,대표,박성은,무사이프렌즈,대표,성지영,사업,청년,공감,영화제,추진,청년,시선,지역,색깔,로컬,콘텐츠,발굴,매거진,청년들,기획,제작,영화제,개최,세대,성별,소통,자리,마련,예정,소외,이웃,청년,콘서트,개최,사업,루북협동조합,대표,이현호,청년예술인들,관내,사회,복지,시설,방문,음악,콘서트,개최,소외,이웃,마음,사업,음악,도시락,추진,계획,오태원,구청장,추진,사업들,청년,예술인,기회,세대,세대,계층,소통,기회,분야,특색,청년,사업,추진,청년들,조성,도시,북구,만전","영화제,사업비,예술인,오태원,청년사업,청년들,구청장,무사이프,무사이프렌즈,박성은,부산시,이현호,엔지디,성지영,청년예술인들,주식회사,루북협동조합,부산,사업들,청년,사업,추진,북구","부산 북구(구청장 오태원)는 부산시가 주관한 ‘청년 프로그램 지원 사업’ 및 ‘소외된 이웃을 찾아가는 청년 콘서트 개최 사업’ 공모에 선정되어 사업을 본격적으로 추진한다고 31일 밝혔다. 
 
 북구는 이번 공모 선정으로 총사업비 2580만 원을 확보해 청년 지원에 나선다. 
 
 구는 청년 프로그램 지원 사업으로 △주식회사 엔지디(대표 박성은) △무사..",https://www.busan.com/view/busan/view.php?code=2023033112534727235,
01500701.20230331125453001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125453001,20230331,부산일보,김하나,"부산 북구, 민관협력으로 복지사각지대 해소 추진",지역>충남, 지역>충북, 지역>경기,,,,오태원,"부산,부산시종합사회복지관협회,북구","공창종합사회복지관,민관,화정종합사회복지관,화명종합사회복지관,덕천종합사회복지관,부산사회복지공동모금회,만덕종합사회복지관,장선종합사회복지관,금곡종합사회복지관,지역사회보장협의체,동원종합사회복지관,남산정종합사회복지관","부산,북구,민관협력,추진,복지,사각지대,해소,부산,북구,구청장,오태원,발굴,복지사각지대,지원,체계,구축,추진,이웃,사업,성공적,운영,민관협력,바탕,업무협약,체결,업무협약,화정종합사회복지관,북구,지역,사회,보장,협의체,공창종합사회복지관,금곡종합사회복지관,남산정종합사회복지관,덕천종합사회복지관,동원종합사회복지관,만덕종합사회복지관,장선종합사회복지관,화명종합사회복지관,참여,위기,가구,발굴,지원,협력,약속,이웃,사업,부산시종합사회복지관협회,부산사회복지공동모금회,지원,복지사각지대,발굴,민간자원,연계,사업,협약,기관들,복지사각지대,발굴,홍보,복지사각지대,발굴단,구성,이웃들,맞춤,복지,서비스,지원체계,구축,계획,오태원,구청장,고물가,환율,이율,생활고,주민들,증가,사회,고립감,1인,가구,고독사,협약,민관,협력,소외,주민,행복,영위,북구,클린,복지","복지사각지대,부산,지원체계,공창종합사회복지관,화명종합사회복지관,업무협약,고립감,구청장,오태원,민관협력,덕천종합사회복지관,동원종합사회복지관,남산정종합사회복지관,만덕종합사회복지관,생활고,금곡종합사회복지관,장선종합사회복지관,주민들,협의체,고물가,이웃들,부산시종합사회복지관협회,민간자원,부산사회복지공동모금회,1인,기관들,화정종합사회복지관,발굴단,모금회,고독사","부산 북구(구청장 오태원)는 지난 29일 복지사각지대 발굴과 지원체계 구축을 위해 추진하는 ‘이웃의 재발견 사업’의 성공적인 운영을 위해 민관협력을 바탕으로 하는 업무협약을 체결했다고 밝혔다. 
 
 이번 업무협약에는 △북구 지역사회보장협의체 △공창종합사회복지관 △금곡종합사회복지관 △남산정종합사회복지관 △덕천종합사회복지관 △동원종합사회복지관 △만덕종합사..",https://www.busan.com/view/busan/view.php?code=2023033112523744874,
01500701.20230331125148001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331125148001,20230331,부산일보,권기택,금융위원장 “과도한 LTV 규제 완화해야 DSR 규제는 유지”,경제>금융_재테크,,,,,,"5천만원,김주현","최고경영자,미국,중구,서울,경기","DSR,미국,새마을금고,프레스센터,연합뉴스,금융위원회","금융위원장,완화,LTV,규제,DSR,규제,유지,부동산,상업,미국,안정적,금융권,건전,통제,가능,수준,김주현,금융,위원장,프레스센터,서울,프레스,센터,금융당국,금융지주회장,간담회,발언,김주현,금융,위원장,주택,고가,주택담보대출비율,LTV,필요성,규제,완화,시사,DSR,부채원리금상환비율,규제,차원,가계,부채,관리,현행,수준,유지,입장,재확인,위원장,이날,서울,중구,프레스,센터,금융,지주,최고,경영자,CEO,간담회,기자들,입장,표명,고가주택,주택담보대출비율,LTV,완화,계획,질문,아파트,15억,대출,경제활동,왜곡,완화,방침,시사,금융위원회,12월,투기,투기과열지구,15억,주택담보대출,초과,아파트,주택,담보,대출,허용,1일,보증금,반환,목적,대출,적용,투기,투기과열지역,15억,초과,아파트,대출,한도,2억,폐지,위원장,차주,단위,DSR,규제,유지,DSR,유지,그간,부채,DSR,완화,설명,LTV,차주,단위,DSR,규제,완화,경제,뇌관,가계부채,악화,풀이,미국,상업,부동산,부실,대출,부실,가능,지적,우리나라,연체율,공실률,임대료,추이,미국,상대,정도,안정적,평가,여파,경기,침체,금융권,건전성,악화,전반적,통제,가능,범위,진단,부실,지속적,제기,새마을금고,행정,안전부,자료,수준,기본,판단,상호금융정책협의회,정보공유,활성화,사전,대처,노력,설명,한도,예금자,보호,5천만,주장,제기,논의,제기,위원장,제도,만큼,예금자,보호,제도,주장,5천만,보호자,98%,차지,한도,상향,예금보험료,상승,조심,측면,설명,의견,시행령,개정","위원장,미국,15억,가계부채,서울,dsr,간담회,부동산,김주현,예금자,프레스센터,ltv,보증금,5천만,금융권,건전성,중구,필요성","김주현 금융위원장이 31일 서울 프레스센터에서 열린 금융당국-금융지주회장 간담회에서 발언을 하고 있다. 연합뉴스



 김주현 금융위원장은 31일 고가 주택에 대한 주택담보대출비율(LTV) 규제 완화 필요성을 시사했다. 다만 DSR(총부채원리금상환비율) 규제는 가계부채 관리 차원에서 현행 수준을 유지해야 한다며 기존 입장을 재확인했다. 
 
 김 위원장..",https://www.busan.com/view/busan/view.php?code=2023033112505598909,
01500701.20230331124946001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331124946001,20230331,부산일보,조경건,부산 남구시설관리공단 부산시설공단 업무협약 체결,지역>충남, 지역>대전, 지역>제주,,,,"김재왕,박인호","부산,부산시설,부산남구","부산시설공단,체력인증센터,남구시설관리공단,부산광역시","부산,남구시설관리공단,부산시설공단,업무,협약,체결,부산광역시,남구시설관리공단,이사장,김재왕,부산시설공단,이사장직무대행,박인호,임직원들,부산시설공단,임직원,체력관리,증진,국민,체력,사업,홍보,상호,협력,협약,체결,협약,16시,부산시설공단,개최,체력인증센터,부산광역시,남구시설관리공단,산하,부산남구,체력,인증,센터,국민체력100사업,부산시설공단,임직원,체력,진단,개인별,운동,처방,예정,부산광역시,남구시설관리공단,김재왕,이사장,건강,관심,요즘,국민,체력,사업,부산시설공단,임직원,양질,스포츠,복지,서비스,제공,기업,협약,체결,사업,인지도,노력","부산시설공단,이사장,부산광역시,남구시설관리공단,국민체력100사업,임직원,부산남구,김재왕,개인별,인지도,박인호,부산시설,체력인증센터,체력관리,임직원들,이사장직무대행,부산,체력,협약,체결,사업,서비스,홍보,국민,요즘,운동,개인,처방,대행,스포츠,복지,공단,제공,관심","부산광역시 남구시설관리공단(이사장 김재왕)과 부산시설공단(이사장직무대행 박인호)이 지난 29일 부산시설공단 임직원들의 체력관리 및 증진과 국민체력100사업 홍보를 위해 상호협력 협약을 체결했다. 
 
 이번 협약은 3월 29일 16시에 부산시설공단에서 개최됐다. 부산광역시 남구시설관리공단 산하 부산남구 체력인증센터는 국민체력100사업 시스템을 통해 부산..",https://www.busan.com/view/busan/view.php?code=2023033112464273314,
01500701.20230331124943002,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331124943002,20230331,부산일보,조경건,"부산 남구, 2030부산세계박람회 유치 기원 ‘EXPO 희망정원’ 조성",지역>경남, 지역>전남, 지역>부산,,,,"오은택,이윤희","광안대교,남구,남구민,부산,용호별빛공원,친수공원,대한민국","EXPO,2030,남구청장","부산,남구,희망정원,부산세계박람회,유치,기원,EXPO,희망,정원,조성,부산,남구,구청장,오은택,부산세계박람회,유치,염원,EXPO,희망,정원,주민,친화,친수,공원,용호별빛공원,조성,30일,정원,조성,대한민국,화훼명장,이윤희,디자인,원아들,관내,어린이집,원아,다온단,남구민,정원,조성,마무리,작업,참여,의미,용호별빛,공원,잔디광장,면적,부산세계박람회,주제,42,500본,봄꽃,전시,광안대교,배경,인생샷,포토존,EXPO,희망전망대,마련,16일,주민,개방,공원,방문,봄꽃,안내판,QR코드,접속,EXPO,희망,정원,홍보,영상,부산세계박람회,유치,응원,SNS,이벤트,참여,오은택,남구청장,부산,부산,세계,박람회,유치,구호,구민들,엑스포,부산,유치,노력","부산,expo,부산세계박람회,오은택,잔디광장,용호별빛공원,어린이집,남구민,희망정원,남구,용호별빛,500본,인생샷,이윤희,광안대교,안내판,화훼명장,다온단,sns,구민들,원아들,전망대,포토존,대한민국,희망전망대,박람회,구청장,남구청장,qr,qr코드","부산 남구(구청장 오은택)는 2030부산세계박람회 유치를 염원하는 ‘EXPO 희망정원’을 주민친화형 친수공원인 용호별빛공원에 조성하였다고 30일 밝혔다. 
 
 정원 조성에는 대한민국 화훼명장(이윤희)이 디자인하고 관내 어린이집 원아들과 다온단 등 남구민 150여 명이 정원 조성 마무리 작업에 참여하여 그 의미가 남다르다. 
 
 용호별빛공원 잔디광장 ..",https://www.busan.com/view/busan/view.php?code=2023033112453337646,
01500701.20230331124943001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331124943001,20230331,부산일보,조경건,"부산 남구, 대평경로당 진입로 하수시설 정비공사 현장 방문",지역>부산, 지역>경남, 지역>강원,,,,"오은택,최묘약","정비공,남구,대평경로당,부산,대평",남구청장,"부산,남구,대평경로당,진입로,하수,시설,정비,공사,현장,방문,부산,남구,구청장,오은택,건의,신년맞이,경로당,순방,대평경로당,진입로,하수,시설,정비,공사,공사현장,방문,대평경로당,진입로,주변,도로변,여름철,침수우려,공사,진입로,집수정,설치,측구,덮개,신설,여름철,침수,해소,회장,대평경로당,최묘약,여름,폭우,경로당,걱정,구청,신속,배수,시설,공사,시름,오은택,남구청장,현장중심,구정활동,경로당,불편,사항,차질,공사,진행,안전관리,철저,업체,관계자,당부","대평경로당,경로당,진입로,여름철,오은택,신년맞이,남구,최묘약,관계자,측구,안전관리,구정활동,남구청장,도로변,집수정,현장중심,구청장,부산,침수우려,공사현장,공사,현장,시설,침수,방문,업체,철저,관리,안전,덮개,설치,구정,구청,신속","부산 남구(구청장 오은택)는 지난 27일 신년맞이 경로당 순방시 대평경로당 진입로 하수시설 정비공사 건의에 따른 공사현장을 방문하였다고 밝혔다. 
 
 대평경로당 진입로는 주변 도로변보다 낮아 여름철에 침수우려가 있었고, 이번 공사로 진입로에 집수정 설치 등 측구 덮개를 신설하여 여름철 침수문제를 해소할 것으로 보인다. 
 
 대평경로당 최묘약 회장은 ..",https://www.busan.com/view/busan/view.php?code=2023033112444678896,
01500701.20230331124942001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230331124942001,20230331,부산일보,조경건,"부산 남구, 6 25 참전유공자 故이상화 씨에 화랑무공훈장 전수",지역>강원, 지역>울산, 지역>대구,,,,"오은택,이병호","남구,부산,대한민국","육군본부,유공자 故,故,유공,남구청장","부산,남구,6,이상화,화랑,무공,훈장,전수,부산,남구,구청장,오은택,참전용사,6.25,참전,용사,이상화,중위,유가족,화랑무공훈장,기념패,전수,화랑무공훈장,대한민국,무공훈장,전투,참가,헌신분투,공적,유공자,수여,훈장,이상화,중위,6.25,전쟁,전후,혼란,상황,훈장,육군본부,추진,전쟁,무공,훈장,사업,공로,화랑무공훈장,이날,아들,이병호,자녀,사위,손자,가족,만큼,아버지,존경,사랑,6.25,참전,용사,희생,공로,기억,감사,오은택,남구청장,호국영웅,공훈,명예,고양,다행,생각,분들,6.25,참전,용사,희생","화랑무공훈장,이상화,오은택,무공훈장,유공자,이병호,남구,대한민국,고양,만큼,호국영웅,헌신분투,남구청장,구청장,분들,육군본부,부산,기념패,유가족,참전용사,시간date,훈장,전수,공로,전쟁,참전,무공,아들,희생,혼란,용사,중위,화랑","부산 남구(구청장 오은택)는 지난 28일 6.25 참전용사 故이상화 중위 유가족에게 화랑무공훈장과 기념패를 전수했다. 
 
 화랑무공훈장은 대한민국 4번째 무공훈장으로 전투에 참가하여 용감하게 헌신분투하고 뚜렷한 공적을 세운 유공자에게 수여하는 훈장이다. 
 
 故이상화 중위는 6.25 전쟁 전후 혼란한 상황에 훈장을 받지 못하다가 육군본부에서 추진하는..",https://www.busan.com/view/busan/view.php?code=2023033112435569373,
01500601.20230331124836001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230331124836001,20230331,매일신문,이영광,[인물수첩]김영배 신임 구미시씨름협회장,지역>경북, 지역>경남, 지역>대전,,,,김영배,"구미시,신촌리,고아읍,구미","씨름협회장,고아발전협의회,구미시씨름협회장","구미시씨름협회장,김영배,신임,구미시,씨름협,회장,구미,민속,씨름,부흥,김영배,사무국장,구미시,고아발전협의회,씨름협회장,구미시,취임,구미시씨름협회장,김영배,신임,구미시,씨름협회장,임기,민속씨름,임기,민속,씨름,생활체육화,유치,씨름,대회,관중,구미,민속,씨름,부흥,최선,포부,회장,출신,구미시,고아읍,마을지도자,이장,고아읍,신촌리,고아읍,발전,협의회,사무국장,역임","구미시,고아읍,사무국장,김영배,민속씨름,구미,씨름협회장,고아발전협의회,생활체육화,지도자,마을지도자,협의회,신촌리,구미시씨름협회장,씨름협,씨름,관중,임기,회장,민속,부흥,유치,취임,신임,생활,체육,마을,최선,포부,발전,이장,대회","김영배(54) 구미시 고아발전협의회 사무국장이 14대 구미시 씨름협회장으로 31일 취임했다. 
 
 김영배 신임 구미시씨름협회장은 ""임기 동안 민속씨름의 생활체육화, 씨름대회 관중 유치 등을 통해 구미에서 민속씨름 제2의 부흥을 일으키는데 최선을 다하겠다""고 포부를 바밝혔다. 
 
 김 회장은 구미시 고아읍 출신으로 새마을지도자, 고아읍 신촌리 이장, ..",https://news.imaeil.com/page/view/2023033112275418054,예외
