뉴스 식별자,출처,일자,언론사,기고자,제목,통합 분류1,통합 분류2,통합 분류3,사건/사고 분류1,사건/사고 분류2,사건/사고 분류3,인물,위치,기관,키워드,특성추출(가중치순 상위 50개),본문,URL,분석제외 여부
01500601.20230327174504001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230327174504001,20230327,매일신문,우태욱,[포토뉴스] 대구 퇴직 교사 시국선언,지역>대구, 지역>충북, 사회>교육_시험,,,,윤석열,"대구사립교사,대구,대구지역","참교육동지회,교육민주화동지회,대구시교육청,행정부","대구,퇴직,교사,시국,선언,대구시교육청,교사들,대구,지역,퇴직,교사,윤석열,대통령,대일외교,규탄,기자회견,대구,지역,퇴직,교사,모임,대구,참교육,동지회,해직교사들,모임,교육민주화,동지회,대구사립,교사,모임,사다리,245명,소속,회원,시국선언,대법원,최종,확정,판결,행정부,수반,대통령,임의,변경,행위,삼권분립,위배,헌정유린,부정,탄핵,대상,파면,사유,주장","대구,동지회,대구시교육청,시국선언,교사들,헌정유린,삼권분립,대일,행정부,기자회견,대일외교,대법원,해직교사들,교육민주화,윤석열,참교육,대구사립,교사,모임,퇴직,대통령,최종,소속,선언,회원,시국,사유,파면,대상,탄핵,부정,위배,분립,삼권,행위","27일 대구시교육청 앞에서 대구지역 퇴직 교사들이 윤석열 대통령의 대일외교를 규탄하는 기자회견을 열고 있다. 대구지역 퇴직교사들의 모임인 대구 참교육동지회, 해직교사들의 모임인 교육민주화동지회, 대구사립교사들 모임(사다리) 소속 회원 245명은 시국선언을 통해 '대법원의 최종 확정판결을 행정부 수반인 대통령이 임의로 변경하는 행위는 명백히 삼권분립을 위..",https://news.imaeil.com/page/view/2023032717432858826,예외
01500601.20230327173658001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230327173658001,20230327,매일신문,이혜진,"'뻘건 래커' 뒤덮힌 강아지들, 학대 아니다? 이유는 ""상해 없어서""",문화>생활, 사회>사회일반, 문화>방송_연예,범죄>범죄일반>폭행, 사회>사회문제>학대,,,"당하,창원,상해,경남","유기동,상해","래커,강아지들,학대,창원,유기,동물,보호소,보호,1마리,입양,2마리,입양,대기중,온몸,래커,생후,수개월,강아지,남매,구조,유기,동물,보호소,보호,사연,유기,동물,보호소,봉사자,활동,네티즌,자신,인스타그램,강아지,사진,입양,공고문,온몸,래커,아이들,입소,소개,글쓴이,래커,대로,아이들,주소,센터,행위,학대,분통,학대,상해,발생,고발,강아지들,래커,애들,병원,학대,사람,강아지들,마음,토로,사진,래커,강아지,표정,위축,모습,결국,래커,결국,강아지들,정도,현행,동물,보호법,도구,약물,물리적,화학적,방법,사용,동물,상해,행위,상해,행위,학대,강아지들,동물보호소,경남,창원,유기,동물,보호소,입소,센터,보호,마리,입양,나머지,마리,입양,현행,동물,보호법,동물,대상,사유,불필요,신체,고통,스트레스,행위,굶주림,질병,조치,방치,3년,징역,3천만,벌금","래커,보호소,강아지들,봉사자,창원,상해,온몸,경남,아이들,마리,동물보호소,3천만,물리적,불필요,보호법,인스타그램,글쓴이,수개월,공고문,대기중,애들,1마리,2마리,강아지,입양,학대,동물,유기,행위,보호,현행,입소,센터,결국","온몸에 붉은색 래커가 칠해진 생후 수개월밖에 되지 않은 강아지 삼남매가 구조돼 유기동물 보호소에서 보호받고 있는 사연이 전해졌다. 
 
 지난 23일 유기 동물보호소 봉사자로 활동하는 네티즌은 자신의 인스타그램을 통해 해당 강아지들의 사진과 입양 공고문을 올리면서 ""누군가가 온몸에 래커를 뿌려놓은 아이들이 입소했다""고 소개했다. 
 
 글쓴이는 ""대체 ..",https://news.imaeil.com/page/view/2023032717355752189,
01500701.20230327173547001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173547001,20230327,부산일보,김덕준,"수자원공사, 메콩강 자연기반해법으로 되살린다 공동 프로젝트 진행",사회>환경,,,,,,"박평록,브루노","타지키스탄,태국,네덜란드,동남아,베트남,메콩강,메콩지역,뉴욕,아시아물위원회,마르델플라타,오벌리,대한민국,캄보디아,아시아지역","환경부,세계은행,세계자연보전연맹,수자원,아시아개발은행,유엔,AWC,환경부-세계자연보전연맹,정부,세미나,메콩강,수자원공사,정부대표,한화진,한국수자원공사,유엔 물","수자원공사,메콩강,자연,해법,진행,공동,프로젝트,현지시각,환경부,세계자연보전연맹,IUCN,한국수자원공사,3자,협력강화,협력,강화,추진,자연,해법,적용,협력,프로젝트,업무협약,체결,한화진,환경부,장관,왼쪽,박평록,한국수자원공사,기획,이사,오른쪽,브루노,오벌리,세계,자연,보전연맹,IUCN,사무총장,한국수자원공사,제공,한국수자원공사,K-water,해결,메콩강,지역,각국,공동,프로젝트,진행,메콩강,캄보디아,태국,베트남,동남아,국가,수자원,건설,기후변화,원인,추정,가뭄,상황,한국수자원공사,환경부,아시아물위원회,AWC,대한민국,정부,대표단,유엔,총회,참석,27일,유엔,총회,마르델플라타,유엔,회의,유엔,46년,회의,유엔,공식,네덜란드,타지키스탄,정부,공동,주최,24일,뉴욕,회의,지속가능발전,10년,행동,2028년,기간,중간,시점,2023년,중간점검,이행,중간,점검,정부,유엔,회원국,국제기구,학계,NGO,이해관계자들,참여,한국수자원공사,총회,공식,프로그램,장관급,참여,정부,세미,정부,개최,환경부,세계자연보전연맹,업무협약,체결,주도적,역할,설명,정부,세미나,정부,24일,현지시각,개최,각국,정부,세계은행,아시아개발은행,패널,참여,SDG6,달성,촉진,논의,진행,자리,한국수자원공사,아시아,지역,SDG6,달성,확산,우수,물관리,중요성,구축,협력,플랫폼,국가,협력,강조,협력,프로그램,공유,발굴,다자간,신규,사업,제안,이날,환경부,세계자연보전연맹,메콩,지역,공동,협력,사업,추진,업무협약,협약,메콩강,하류,자연,해법,적용,식량안보,손실,생물,생태,파괴,해결,기관,노하우,공유,공동,프로젝트,추진,체결,한국수자원공사,협약,메콩강,기후회복력,생물,식량,안보,개선,기여,한편,자연기반해법,적용,신규,사업,추진,메콩,지역,협력,마련,물산업,해외,진출,긍정,역할","한국수자원공사,메콩강,환경부,자연기반해법,각국,아시아,세계자연보전연맹,업무협약,물산업,대한민국,물관리,베트남,오른쪽","3월 24일(현지시각) 환경부-세계자연보전연맹(IUCN)-한국수자원공사가 3자 간 협력강화 및 자연기반해법 적용 협력 프로젝트 추진을 위한 업무협약을 체결하고 있다. (가운데 한화진 환경부 장관, 왼쪽 박평록 한국수자원공사 기획부문이사, 오른쪽 브루노 오벌리 세계자연보전연맹(IUCN) 사무총장) 한국수자원공사 제공



 한국수자원공사(K-water)가..",https://www.busan.com/view/busan/view.php?code=2023032717345850363,
01500701.20230327173446001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173446001,20230327,부산일보,김은지,"치킨, 배달비 더하면 3만 원 시대 ""그동안 즐거웠다 잘가라"" [이슈네컷]",지역>광주, 국제>일본,,범죄>범죄일반>방화, 범죄>범죄일반>마약, 사고>산업사고>화재,전두환,"나이지리아,전우원,수완지구,경기,안산시,한국,단원구,광산구,광주","교촌에프앤비,교촌치킨,연합뉴스","치킨,배달비,3만,시대,그동안,이슈네컷,1.,배달비,3만,육박,그동안,교촌치킨,운영사,교촌에프앤비,3일,메뉴,가격,인상,최대,계획,인기,메뉴,허니콤보,2만,2만,교촌오리지날,1만,1만,보통,배달료,치킨,마리,3만,막내딸,4명,나이지리아,남매,화재,참변,단원구,경기,안산시,빌라,어린,나이지리아,국적,4명,사고,발생,사망자,11세,4세,여아,7세,6세,남아,남매,사이,거실,불길,발견,부모,막내딸,대피,자녀들,추정,3.,번화,연인,필로폰,거리,활보,마약,거리,활보,남녀,시민,신고,경찰,주말,번화가,25일,9시,마약,상태,광주,광산구,수완,지구,거리,경찰,체포,냄새,언행,정상적,판단,경찰,검사,반응,필로폰,확인,18,18,4.,전두환,손자,폭동,가족,피해자,교육,한국,광주,5,운동,유가족,사죄,전두환,대통령,손자,전우원,가족,26일,현지시간,한국행,비행기,탑승,단독,인터뷰,5,폭동,가족,피해자,교육","3만,나이지리아,그동안,광주,교촌,전두환,막내딸,4명,1만,2만,안산시,광산구,전우원,4세,한국행,11세,비행기,7세,사망자,번화가,교촌에프앤비,불길,6세","1. 교촌치킨, 배달비 더하면 3만 원 육박 ""그동안 즐거웠다 잘 가라"" 
 
 
 
 교촌치킨 운영사인 교촌에프앤비는 다음 달 3일부터 주요 메뉴 가격을 최대 3000원 인상할 계획을 밝혔습니다. 인기 메뉴인 허니콤보는 기존 2만 원에서 2만3000원으로, 교촌오리지날은 1만6000원에서 1만9000원으로 오릅니다. 보통 3000~5000원인 배달료까..",https://www.busan.com/view/busan/view.php?code=2023032716503846429,
01500701.20230327173238001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173238001,20230327,부산일보,박정훈,불우이웃돕기 성금 조성을 위한 부산 중구 영주2동 청년회 일일호프 개최  ,지역>경남, 지역>대구, 지역>충북,,,,"최진봉,김왕운","중구,부산,영주2동,구의원,중구청장,성황리",청년회,"불우이웃,성금,조성,부산,중구,영주,청년회,일일호프,개최,부산,중구,영주,청년회,회장,김왕운,2시,산리마을회관,경로잔치,불우이웃,성금,조성,일일호프,개최,이날,행사,최진봉,중구청장,구의원,자생,단체,회원,주민,100여,참여,성황리,개최,김왕운,영주,청년회,회장,코로나19,상황,오랜만,지역,주민,소통,기회,생각,조성,성금,불우이웃,사용,홀몸,지역,소외,계층,도움","김왕운,청년회,부산,불우이웃,중구,영주,일일호프,산리마을회관,경로잔치,중구청장,최진봉,구의원,100여,오랜만,홀몸,코로나19,지역,개최,회원,주민,조성,이웃,성금,회장,계층,경로,참여,행사,성황리,상황,잔치,기회,소외,사용,소통","부산 중구 영주2동 청년회(회장 김왕운)는 지난 3월 25일(토) 오후 2시부터 산리마을회관에서 어르신 경로잔치 및 불우이웃돕기 성금 조성을 위한 일일호프를 개최하였다. 
 
 이날 행사에는 최진봉 중구청장, 구의원, 자생단체 회원, 주민 등 100여 명이 참여하여 성황리에 개최되었으며, 김왕운 영주2동 청년회 회장은 “코로나19 상황으로 오랜만에 지역..",https://www.busan.com/view/busan/view.php?code=2023032717300238196,
01500701.20230327173234001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173234001,20230327,부산일보,박정훈,"부산 중구 영주1동 통장협의회, 2030부산세계박람회 유치기원 환경정비 및 홍보",지역>경남, 지역>전남, 지역>대전,,,,"장기태,이균홍","중구,영주1동,부산","통장협의회,중구","부산,중구,영주,통장,협의회,환경정비,부산세계박람회,유치,기원,환경,정비,홍보,부산,중구,영주,주민,센터,동장,장기태,통장협의회,회장,이균홍,부산세계박람회,유치,기원,관내,환경,정비,거리,홍보,장기태,동장,세계박람회,부산,유치,중구,혜택,만큼,주민,유치,홍보,만전","부산,중구,환경정비,통장협의회,만큼,협의회,장기태,영주,세계박람회,이균홍,박람회,부산세계박람회,유치,홍보,주민,동장,환경,정비,관내,통장,기원,세계,회장,센터,혜택,거리,만전","부산 중구 영주1동 주민센터(동장 장기태)는 통장협의회(회장 이균홍)와 함께 지난 3월 24일 2030부산세계박람회 유치를 기원하며 관내 환경정비와 거리 홍보를 실시하였다. 
 
 장기태 동장은 “세계박람회가 부산에 유치되면 우리 중구가 많은 혜택을 보는 만큼 주민들과 함께 유치 홍보에 만전을 기하겠다”고 말했다.",https://www.busan.com/view/busan/view.php?code=2023032717285783354,
01500701.20230327173233001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173233001,20230327,부산일보,박정훈,부산 중구 보수동 중부산새마을금고 보수새마을장학회 장학금 전달,지역>경남, 지역>대전, 지역>경북,,,,신도범,"중구,보수새마을장학회,부산,보수동,중부산새마을금고","보수새마을장학회,새마을금고","부산,중구,보수동,중부산새마을금고,보수새마을장학회,장학금,전달,부산,중구,보수동,중부산새마을금고,보수,마을장학회,보수동,행정,복지,센터,동장,유은선,고등학생,대학,700만,장학금,전달,중부산새마을금고,이사장,신도범,보수,마을장학회,성적,우수,가정형편,학생,1986년,장학금,지원,이사장,신도범,중부산새마을금고,지역주민,사업,수익금,환원,육성,지역,사회,인재,이웃,새마을금고","중부산새마을금고,장학금,보수동,신도범,고등학생,장학회,부산,가정형편,유은선,수익금,마을장학회,700만,중구,지역주민,보수새마을장학회,이사장,새마을금고,인재,지역,육성,보수,전달,가정,동장,형편,센터,우수,이웃,복지,학생,사업,대학,성적,마을,환원,주민,행정,사회","부산 중구 보수동 중부산새마을금고와 보수새마을장학회는 지난 24일 보수동행정복지센터(동장 유은선)에서 고등학생 1명, 대학생 6명에게 총 700만 원의 장학금을 전달하였다. 
 
 중부산새마을금고(이사장 신도범)와 보수새마을장학회는 성적이 우수하거나 가정형편이 어려운 학생에게 1986년부터 장학금을 꾸준히 지원하고 있다. 
 
 신도범 중부산새마을금고 ..",https://www.busan.com/view/busan/view.php?code=2023032717281090565,
01500601.20230327173225001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230327173225001,20230327,매일신문,김병구,알립니다(매일신문CEO포럼 7기 수강생 모집),지역>경북, 지역>제주, 지역>대전,,,,"안명규,우정아,변찬우,혜민스님,발전위원장,이만수","장교,경주,포항,영덕","동부,매일신문CEO포럼,매일신문,동부권역,매일신문 CEO포럼,포스텍,마음치유학교,동부본부","매일신문,CEO,포럼,수강,모집,매일신문,동부본부,동부권역,포항,경주,영덕,최고,경영자,대상,매일신문,CEO,포럼,수강,모집,참여,지원자격,기업,최고,경영자,중견,간부,정부기관,지방자치단체장,중견,공무원,도의원,군의원,영관급,영관,장교,기타,동등,자격,모집기간,10일,교육기간,4일,6월,27일,12주,강사진,이만수,프로,야구,감독,우동기,국가균형발전위원장,혜민스님,마음치유학교,교장,우정아,포스텍,인문,사회,학부,교수,변찬우,법률,사무소,변호사,안명규,문의,매일신문,동부본부","매일신문,변호사,영관급,경영자,혜민스님,혜민,마음치유학교,마음치,위원장,유학교,지방자치단체장,우정아,포항,강사진,12주,경주,포스텍,국가균형발전위원장,이만수,정부기관,동부권역,도의원,지원자격,영덕,우동기,단체장,공무원,변찬우,사무소,군의원,안명규,교육기간,동부본부,모집기간","매일신문 동부본부는 동부권역(포항, 경주, 영덕 등) 최고 경영자 등을 대상으로 '매일신문 CEO포럼 제7기 수강생'을 모집합니다. 여러분들의 많은 참여를 바랍니다. 
 
 ▶지원자격 
 
 ▷기업 최고경영자 및 중견 간부 
 
 ▷정부기관, 지방자치단체장 및 중견 공무원 
 
 ▷도의원, 시 군의원, 영관급 이상 군 장교 
 
 ▷기타 위와 동등한 자..",https://news.imaeil.com/page/view/2023031415270720003,
01500701.20230327173225001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173225001,20230327,부산일보,박정훈,"부산 중구 보건소, 동 주민센터에 자동심장충격기 설치",지역>경남, 지역>대전, 지역>대구,,,,,"중구,중구(구청장,부산",보건소,"보건소,부산,중구,주민센터,자동심장,충격기,설치,부산,중구,구청장,최진봉,보건소,지역,주민,다수,이용,주민센터,자동심장충격기,AED,설치,설치,자동심장충격기,주민,센터,외부,설치,24시간,사용,효용성,극대화,중구,공공보건의료기관,41곳,47대,자동심장충격기,설치,위치,응급의료포털,www.e,gen.or.kr,응급,의료,정보,제공,확인","중구,주민센터,보건소,충격기,자동심장충격기,부산,자동심장,효용성,극대화,41곳,의료포,응급의료포털,47대,공공보건의료기관,최진봉,구청장,aed,설치,주민,의료,응급,다수,외부,센터,제공,효용,사용,시간,정보,공공,기관,보건,극대,위치,지역,이용,확인","부산 중구(구청장 최진봉) 보건소는 3월 28일까지 지역주민 다수가 이용하는 동 주민센터에 자동심장충격기(AED) 설치를 완료한다고 밝혔다. 
 
 이번에 설치하는 자동심장충격기는 주민센터 외부에 설치하여 24시간 언제든지 누구나 사용할 수 있도록 효용성을 극대화한다. 
 
 한편, 현재 중구에서는 공공보건의료기관 등 41곳, 총47대의 자동심장충격기가..",https://www.busan.com/view/busan/view.php?code=2023032717272808458,
01500701.20230327173029001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327173029001,20230327,부산일보,박정훈,부산 중구 동광동 통장협의회 세계박람회기구 현지실사 대비 환경정비 캠페인 실시,지역>경남, 지역>전남, 지역>대전,,,,이경애,"중구,부산,동광동","통장협의회,동광동,BIE","캠페인,부산,중구,동광동,통장,협의회,세계,박람회,기구,현지,실사,대비,환경,정비,캠페인,부산,중구,동광동,통장,협의회,회장,이경애,24일,세계박람회기구,BIE,현지실사,대비,캠페인,관내,환경,정비,캠페인,동광동,통장,논치,쉼터,관내,상습,불결지,청소,화단,봄초,식재,청결,동광동,환경,조성,통장협의회장,이경애,중구,통장,협의회장,동광동,모습,부산세계박람회,유치,기원,중구민들,마음,현지실사단,전달,부산세계박람회,유치,마음,표현","동광동,이경애,중구,현지실사,세계박람회기구,협의회,부산,박람회기구,중구민들,불결지,중구민,부산세계박람회,실사단,박람회,현지실사단,논치,쉼터,통장협의회장,협의회장,bie,관내,현지,통장,대비,환경,캠페인,마음,유치,세계,화단,청소,식재,전달,기원","부산 중구 동광동 통장협의회(회장 이경애)는 지난 24일 곧 다가올 세계박람회기구(BIE) 현지실사에 대비하여 관내 환경정비 캠페인을 실시하였다. 
 
 이번 캠페인을 통해 동광동 통장들은 논치 쉼터를 비롯한 관내 상습불결지를 청소하고, 비어있는 화단에 봄초화 120본을 식재하는 등 청결하고 아름다운 동광동 환경을 조성하였다. 
 
 이경애 중구 통장협..",https://www.busan.com/view/busan/view.php?code=2023032717264950488,
01500601.20230327172941001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500601.20230327172941001,20230327,매일신문,홍준표,"대구 창업기업 ㈜아스트로젠, 자폐스펙트럼장애 치료제 임상 2상 성공",경제>경제일반, 사회>교육_시험, 사회>의료_건강,,,,정유숙,"대구시,대구","아스트로젠,식품의약품안전처,보건복지부,소아정신건강의학과,㈜아스트로젠,대구시,IPO,삼성서울병원,중소벤처기업부,식약처","아스트로젠,대구,창업,기업,성공,자폐스펙트럼,장애,치료제,임상,아스트로젠,대구,창업,기업,임상시험,자폐스펙트럼,장애,치료제,임상,시험,성공적,치료제,자폐스펙트럼,장애,핵심,증상,개선,소식,출시,지역,의료,기업,치료제,기대감,대구시,치료제,창업기업,난치,신경,질환,치료,창업,기업,아스트로젠,자폐스펙트럼,장애,치료,AST-,개발명,임상시험,임상,시험,어린,개선,자폐스펙트럼,장애,핵심,증상,유효성,안전성,확인,임상,성공적,종료,아스트로젠,식품의약품안전처,식약처,임상,시험,결과,보고서,제출,16일,임상,시험,계획서,IND,신청,아스트로젠,상반기,코로나,팬데믹,7개월,임상,환자,모집,자폐스펙트럼장애,진단,151명,어린이,대상,전국,대학병원,AST-,치료제,유효,안전,평가,진행,임상,시험,책임자,참여,정유숙,삼성서울병원,소아,정신,건강,의학,교수,보건,복지,질병,분류,통계,소아기,자폐증,988명,증가,증가율,결과,임상,시험,증상,자폐스펙트럼,장애,핵심,치료,유의,안전성,확인,아스트로젠,스타벤처육성사업,대구시,맞춤,지원,프로그램,성장,지역,창업,기업,아기유니콘,중소,벤처,기업부,아기,유니콘,예비,대구시,Pre,스타기업,선정,대구시,IPO,기업공개,지원사업,발판,코스닥,상장,준비","대구시,치료제,자폐스펙트럼장애,아스트로젠,임상시험,자폐스펙트럼,창업기업,안전성,팬데믹,책임자,대구,삼성서울병원,아기유니콘,정유숙,상반기,유효성","대구 창업기업 ㈜아스트로젠이 자폐스펙트럼장애 치료제 국내 2상 임상시험을 성공적으로 마쳤다. 아직 자폐스펙트럼장애 핵심 증상 개선 치료제가 없는 터라 이번 소식으로 지역 의료기업 개발 치료제 출시에 대한 기대감이 커지고 있다. 
 
 27일 대구시에 따르면 난치성 신경질환 치료제 개발 창업기업인 ㈜아스트로젠은 자폐스펙트럼장애 치료제로 개발 중인 AST-..",https://news.imaeil.com/page/view/2023032717255999674,
01500151.20230327172921001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500151.20230327172921001,20230327,경남도민일보,이동욱 기자,창원터널 부근 화물차 뒤로 밀려 5대 충격 1명 경상,사회>사건_사고, 지역>강원, 지역>경기,,,,,"성산구,김해시,경상,김해,불모산동,대청동,창원터널,창원,창원시","경찰,김해시청,김해서부경찰서","화물차,창원터널,부근,충격,1명,경상,불모산동,창원시,성산구,김해시,대청동,오르막길,창원터널,부근,오르막,벽돌,화물차,차들,중앙분리대,사고,1명,승용차,운전자,벽돌,도로,차량,흐름,지체,김해서부경찰서,27일,김해,대청동,창원터널,벽돌,화물차,고장,수리,출발,직진,승용차,차례,화물차,중앙분리대,벽돌,반대쪽,김해,방면,사고,1명,승용차,운전자,경상,일대,차량,정체,현상,경찰,화물차,운전자,승용차들,범퍼,사고,화물차,견인,김해시청,차량,현장,출동,도로,벽돌,흐름,방향,차량,원활,경찰,목격자,진술,참고,사고,원인,조사,화물차,운전자,불이행,안전,운전,의무,혐의,도로,교통,위반,입건,조사,방침","화물차,승용차,운전자,창원터널,대청동,김해,경상,창원,1명,성산구,창원시,불이행,중앙분리대,반대쪽,분리대,김해서부경찰서,불모산동,목격자,김해시","창원시 성산구 불모산동과 김해시 대청동을 잇는 창원터널 부근 오르막길에서 벽돌을 싣고 있던 화물차가 뒤로 밀리면서 잇달아 다른 차들과 중앙분리대를 들이받았다. 이 사고로 승용차 운전자 1명이 다쳤고, 벽돌이 도로로 쏟아지면서 이 일대 차량 흐름이 1시간가량 지체됐다. 

김해서부경찰서는 27일 오후 2시 18분 김해 대청동에 있는 창원터널 앞 창원 방면..",http://www.idomin.com/news/articleView.html?idxno=820913,
01500701.20230327172911001,https://www.bigkinds.or.kr/v2/news/newsDetailView.do?newsId=01500701.20230327172911001,20230327,부산일보,황석하,"“전술핵 벨라루스 배치는 무책임” 서방, 러 비난 한목소리",국제>러시아, 국제>유럽_EU, 정치>외교,,,,"올렉시,존 커비,푸틴,전략소통조정관,오아나,조셉 보렐,블라디미르 푸틴","우크라이나,미국,폴란드,모스크바,라트비아,러,도네츠크주,서유럽,서방,리투아니아,벨라루스,다닐로프,수주,러시아,바흐무트","우크라이나,외무부,트위터,무기감축협정,러시아군,북대서양조약기구,국가안보회의,우크라이나군,벨라루스,AP연합뉴스,나토,러시아,NSC,CBS뉴스,폴란드,미국,현대,EU,폴리티코,국제사회,룬게스쿠,유럽연합(EU),뉴스타트,유럽연합(,국가안보방위위원회","배치,전술,벨라루스,무책임,서방,한목소리,비난,한목,소리,미국,핵공유,푸틴,주장,나토,군비,통제,인접,폴란드,전쟁,확산,NSC,특별,징후,블라디미르,푸틴,러시아,대통령,벨라루스,자국,전술,배치,북대서양조약기구,나토,유럽연합,EU,위험,발상,비판,26일,현지시간,러시아군,최대,격전지,바흐무트,우크라이나,도네츠크주,건물,불길,AP연합뉴스,블라디미르,푸틴,러시아,대통령,자국,전술핵,인접국,벨라루스,배치,계획,북대서양조약기구,나토,유럽연합,EU,위험,결정,비판,나토,푸틴,대통령,계획,미국,주장,국제,사회,약속,무시,미국,보도,정치,전문,매체,폴리티코,나토,26일,현지시간,푸틴,대통령,벨라루스,전술핵,배치,계획,위험,무책임,비판,오아,대변인,룬게스쿠,나토,나토,러시아,전술핵,배치,경계심,상황,주시,행동,정도,러시아,러시아,태세,변화,트위터,푸틴,대통령,미국,동맹국,영토,전술,핵무기,배치,러시아,동일,행동,강조,룬게스쿠,대변인,푸틴,대통령,주장,나토,공유,러시아,언급,완전,오해,나토,동맹국,국제,약속,전적,존중,행동,러시아,지속적,약속,군비,통제,신전략무기감축협정,뉴스타트,참여,중단,지적,EU,벨라루스,러시아,전술,배치,푸틴,대통령,결정,대표,조셉,보렐,EU,외교,정책,벨라루스,러시아,핵무기,수용,EU,벨라루스,제재,준비,벨라루스,선택,트위터,경고,러시아,침공,우크라이나,푸틴,대통령,핵무기,언급,비판,우크라이나,올렉시,다닐로프,국가,안보,방위,위원회,사무,국장,러시아,계획,모스크바,인질,벨라루스,불안정,푸틴,대통령,전술핵,선언,벨라루스,폴란드,리투아니아,라트비아,3개,나토,회원국,국경,폴란드,외무부,푸틴,대통령,러시아,우크라이나,침공,시작,긴장,전쟁,확산,고조,벨라루스,전쟁,기계,톱니바퀴,추가,단계,커비,미국,국가,안보,회의,NSC,전략소통조정관,CBS,인터뷰,푸틴,대통령,벨라루스,전술핵무기,배치,선언,이행,핵무기,징후,핵무기,사용,중대,경고,우크라이나,서방,확보,신형무기,이용,수주,러시아군,반격,태세,월스트리트저널,이날,보도,우크라이나군,수개월,서유럽,수개월,미국,현대,장비,이용,대규모,작전,훈련","러시아,벨라루스,나토,푸틴,미국,우크라이나,핵무기,폴란드,전술핵,eu,러시아군,수개월,룬게스쿠,블라디미르,동맹국,무책임,다닐로프,조셉,도네츠크주,커비","블라디미르 푸틴 러시아 대통령이 벨라루스에 자국 전술핵을 배치하겠다고 하자 북대서양조약기구(나토)와 유럽연합(EU)이 “위험한 발상”이라고 비판했다. 26일(현지시간) 러시아군과의 최대 격전지인 우크라이나 도네츠크주 바흐무트에 있는 건물에서 불길이 치솟고 있다. AP연합뉴스



 블라디미르 푸틴 러시아 대통령이 자국의 전술핵을 인접국인 벨라루스에 배치..",https://www.busan.com/view/busan/view.php?code=2023032717274665332,
