제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
(재) 전남인재평생교육진흥원 장학생 선발 공고시 신청인 유의사항 항목 추가 제안 건,"현황 및 문제점
(재) 전남인재평생교육진흥원을 경유해 장학금을 신청하며 겪은 실제 사례입니다. 2022년도 하반기 인재육성 장학금을 신청했는데 탈락해 자초지종을 확인해보니 (재)전남인재평생교육진흥원 인재육성팀에서는 ""전남인재평생교육진흥원에서는 많은 도민들에게 균등한 혜택이 돌아가도록 장학금을 1년에 1회 수혜로 한정하고 있다""는 답변을 주었습니다. 그냥 그럴 수 있겠거니 넘기기에는 도민의 입장에서 불필요하고 소모적인 일에 시간을 낭비하는 결과를 초래합니다.
개선방안
(재)전남인재평생교육진흥원 주관 장학금 신청 공고시에 ""전남인재평생교육진흥원에서는 많은 도민들에게 균등한 혜택이 돌아가도록 장학금을 1년에 1회 수혜로 한정하고 있다""는 내용을 분명하게 명시합니다.
기대효과
장학금은 행정신청을 통해 받게되는 바 꼼꼼히 확인하고 심사하는데 있어 많은 서류가 필요할 뿐만 아니라 작성해야 할 내용도 많아 많은 노력을 필요로 합니다. 그런데 기 수령해 이미 자격대상이 아님에도 불구하고 이런 단순한 내용을 몰라 또 신청하게 되면 당연히 탈락하게 되고 뒤늦게 이런 사실을 알게 되었을 때는 매우 허탈하기도 할 것입니다. 그래서 (재)전남인재평생교육진흥원을 통해 장학금을 신청할 때 공고문에 ""전남인재평생교육진흥원에서는 많은 도민들에게 균등한 혜택이 돌아가도록 장학금을 1년에 1회 수혜로 한정하고 있다""는 내용을 인지하면 신청하지 않기 때문에 불필요하고 소모적인 일에 시간을 낭비하지 않아도 될 뿐만 아니라 기관에 대한 신뢰도 제고에도 기여하리라 사료됩니다.",2022-11-21,"평소 우리 도정에 깊은 관심을 가져주시고 도정 발전을 위한 좋은 아이디어를 제안하여 주신 것에 대해 감사드립니다.

귀하께서 제출하신 의견은 전라남도를 홍보하는 영상을 드론 등의 촬영기법을 활용하여 제작할 것을 제안한 것으로 이해됩니다.

제안 검토 결과 전남도에서 운영하는 ‘남도여행길잡이’, ‘전남으뜸튜브’유튜브 채널에서 전라남도의 자연경관, 관광지를 홍보하는 4K 영상을 기 적용하고 있으므로 불채택하게 되었음을 알려드립니다.

제시하신 의견은 관련 업무에 참고하도록 하겠으며 앞으로도 지속적인 관심과 참여 부탁드립니다. 열린 자세로 여러분의 말씀을 소중하게 생각하는 전라남도가 되겠습니다.

답변내용과 관련하여 추가 문의 사항이 있으시다면 전남도청 관광과 나수미 주무관(061-286-5246)에게 연락해 주시면 성실하게 답변드리겠습니다.

감사합니다.",심사 중,전라남도,제안심사
마한문화공원 접근성을 개선해주세요,"현황 및 문제점
현재 마한문화공원은 나름 의미있는 공간입니다. 조선시대 전국3대 제사지내는 곳이 위치해있는 마힌문화공원은 나름 공원으로 조성을 해놓았는데. 접근성이 떨어져 많은 자금을 투자해놓고 근처 많은 시민들이 제대로 이용을 못하고 있습니다. 지금 구산리와 일로를 잊는 다리가 공사중이지만 마한문화공원을 갈려면 한참 돌아서 가야해서 많은 불편이 있습니다. 그래서 새롭게 생기는 다리에서 마한문화공원까지 영산강줄기를 따라 도로를 만들어주신다면 영산강도 구경하고 기분좋은 드라이브 코스가 생길듯 합니다. 목적지는 당연히 마한문화공원이구요. 지금 20년정도 가까이 된것 같은데 아직까지도 이런 계획안이 없는것은 문제가 많습니다. 조속히 개선해주시기 바랍니다. 이게 당장 어렵다면 공원과 조그마한 강을 건너는 다리 (1 또는2번다리. 별첨) 를 만들어주셔서 접근성을 개선해주시기 바랍니다.
조속한 검토를 통해서 공사해주시면 감사하겠습니다. 수고부탁드립니다.
개선방안
1. 영산강을 따라 마한문화공원까지 천변 도로를 포장한다.
2. 다리 1. 또는 2번을 만든다
기대효과
잘 만들어놓은 마한문화공원에 나주국립빅물관처럼 많은 사람들이 와서 지역인식 개선과 부가적인 효과를 누릴수 있다. 인구유입도 생길 수 있음.",2022-11-19,"1. 우리군 지역발전에 관심을 가져주신 점 대단히 감사드리며 귀하께서 제안한 도로 및 교량개설에 대해 아래와 같이 회신합니다.

2. 답변내용
가. 2040년 영암군 기본계획에 따라 기존도로 운용효율 증대를 위해 계획·신설 도로
간의 상호 보완적인 역할을 수행할 수 있도록 계획하였으며, 우리군 도로계획
및 지역발전을 위한 최적의 도로망을 구축할 수 있도록 노력하고 있습니다.

나. 귀하께서 제안하신 영산강 변 도로개설은 영암 생활권 발전구상에 따라 현재
전라남도에서 무안 일로~시종 간(지방도 820호선) 도로개설 계획(설계중)을
추진중에 있으며, 이와 별도로 농어촌도로 확포장 계획에도 노력하고 있음을
알려드립니다.

3. 이와 관련하여 제안사항등 궁금한 사항이 있으시면 건설교통과 토목팀(470-2489)으로 문의하여 주시면 자세히 답변드리도록 하겠습니다. 끝.",2023-02-13,영암군,답변완료
어르신 스마트폰 교육강사 양성 과정 신설,"현황 및 문제점
ㅁ 주민들이나 60세 이상 어르신들의 스마트폰 소지율은 점점 증가하고 있으나 활용율은 너무 떨어지고 있음
ㅁ 스마트폰 활용도 전화를 걸고 받는것 이외에는 거의 활용을 못하고 있음
개선방안
ㅁ 평생교육관 교육을 활용하여 교육이 가능한 강사를 양성하여 노인정 등에서 스마트폰 활용법기초교육을 시켜서 활용도를 제고
ㅁ 자원봉사자를 모집 활용하여 경로당에서 스마트폰 기초 교육
ㅁ 실생활에 필요한 키오스크 사용법. 금융. 영상통화 등 교육으로 활용도 제고
기대효과
ㅁ 주민들이나 어르신들의 스마트폰 활용도를 제고하여 디지털 소외계층 해소
ㅁ 최근 증가하는 디지털 기기 사용에 공포감 해소",2022-11-16,"1. 우리군 지역발전에 관심을 가져주신 점 대단히 감사드리며 귀하께서 제안한 도로 및 교량개설에 대해 아래와 같이 회신합니다.

2. 답변내용
가. 2040년 영암군 기본계획에 따라 기존도로 운용효율 증대를 위해 계획·신설 도로
간의 상호 보완적인 역할을 수행할 수 있도록 계획하였으며, 우리군 도로계획
및 지역발전을 위한 최적의 도로망을 구축할 수 있도록 노력하고 있습니다.

나. 귀하께서 제안하신 영산강 변 도로개설은 영암 생활권 발전구상에 따라 현재
전라남도에서 무안 일로~시종 간(지방도 820호선) 도로개설 계획(설계중)을
추진중에 있으며, 이와 별도로 농어촌도로 확포장 계획에도 노력하고 있음을
알려드립니다.

3. 이와 관련하여 제안사항등 궁금한 사항이 있으시면 건설교통과 토목팀(470-2489)으로 문의하여 주시면 자세히 답변드리도록 하겠습니다. 끝.",심사 중,완도군,제안심사
아파트나 다세대 주택에 집 마다 호수만 적지 말고 동 까지 기입하자~,"현황 및 문제점
첫 번째 이유로는
노환으로 인해 자식들의 보호가 필요한 연세가 되면 일부의 노인분들은 자식들의 아파트로 올라가시는데 동 숫자는 아파트 위쪽에 있어서 잘 보이지도 않고 건물 안으로 들어가면 몇 동인지 모를 호수만 적혀 있어서 대단위 아파트에서 노인분들이 집을 찾는데 많이 힘들고 적응이 하시기가 쉽지가 않다.

두 번째 이유로는
물건 배송시에 1011호, 1101호 이런 호수들이 전산 업무시나 배송시에도 실수가 자주 있을 수 있다 배송 후 문 앞에 두고 사진을 찍는데 배송오류시에는 호수만 있는 사진으로는 물건 주인과 배송원 아파트관리소 직원들 까지 투입되어 cctv 돌려봐도 물건을 찾는 것이 쉽지 않고 시간이 많이 소요 된다. 어떤 지역은 실버택배원들도 있는데 말이다...
개선방안
위와 같은 여러 사유들의 이유등으로
앞으로는 아파트나 빌라 원룸 다세대 주택들의
문에 동과 호수를 같이 적고
원룸이나 빌라는 빌라명과 호수를 적는 방법으로 개선해 나아가고
기존에 있던 것들도 많은 돈이 드는 것이 아니니

지자체 지원이나 어려우면 아파트 관리사무소, 주민자치회 측에서 자의적으로
바꾸도록 권유를 하였으면 좋겠다~
기대효과
차를 타고 아파트를 진입하면 차에서 내리지 않으면 동이 보이지 않는다
목이 부러질라고 한다
동의 숫자도 밑에다 적는 것으로 바꾸어 갔으면 좋겠다

노인인구가 급속도로 늘어나고 있다 앞으로는 국민의 연령 수준을 맞추어 나가야 한다
어렸을때 부터 살아온 사람들은 느끼지 못하는 것이겠으나 처음 접하는 사람들에게는
다른 세상이라는 것을 우리는 배려하여야 한다
그리고 배달업의 비중이 늘어나는 추세에 그 건물을 짓는 건축업자 부터 먹거리 배달업, 택배, 식사 배달업, 등의
이 모든 종사자들의 업무 지연도가 엄청나게 개선될 것이다~",2022-11-12,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 제안에 대한 검토결과를 다음과 같이 알려드립니다.
2. 귀하의 제안은 주택 현관에 동과 호수를 같이 적는 식으로 바꾸자는 제안 내용으로 사료 됩니다.
귀하께서 언급해주신 지자체 단위 지원주민자취회 측의 지원으로 시행하는 것을 검토하기 위해 우리시로 제안이 이송된것으로 파악됩니다.
3. 아파트나, 다세대 주택현관에 동 호수 표기할 필요가 있으나, 시행을 위해서 실태조사 실시 및 예산 확보 등을 고려해야 되므로 중장기 검토가 필요한 사안으로 판단되어집니다.
4. 귀하의 소중한 제안에 다시한번 감사드리며 위와 같은 이유로 귀하의 제안을 “불채택”하게 됨을 알려드리며, 기타 자세한 사항은 담당자(061-339-8234)로 연락주시면 답변드리겠습니다.",2023-01-03,나주시,답변완료
순천시 동천 서천 주변 자전거도로 연장,"현황 및 문제점
순천시 동천 천변 자전거도로는 동산초등학교 까지임



개선방안
서천 천변 둔방길을 따라 개운역(폐역) 까지 자전거도로 연장설치 하여 순천만 화포해변 부터 순천만, 순천만습지, 순천만국가정원, 동천, 서천 벚꽃길 까지 약 30km 구간의 자전거 전용 도로 설치
기대효과
'23년도 국가정원박람회 개최와 함께 자연친화적 자전거전용도로 설치에 따른 관광객 수요증가 가능
순천만 습지 국가정원 동천변 서천변 벚꽃길들 다양한 테마길 구성과 왕복 약 60km 구간은 전국 자전거 매니아들에게 충분히 매력적인 투어 코스로 발전가능
시정목표의 대한민국 생태수도 순천시와 어울리는 사업",2022-11-11,"평소 시정 발전에 많은 관심을 가지고 제안 제도에 참여해 주셔서 감사드립니다.

방문하신 국민제안은 정부업무에 관한 창의적인 개선 아이디어를 접수받는 코너입니다.
아쉽게도 귀하께서 제출하신 내용(동천~서천 주변 자전거도로 연장)을 담당부서에서 검토한 결과
제안으로 채택되지 못하였음을 알려드립니다.
자세한 내용은 첨부파일을 확인하여주시기 바랍니다.

시정 발전을 위해 귀한 의견을 주셔서 감사드리며,
앞으로도 시민들의 다양한 목소리를 들을 수 있도록 더욱 노력하겠습니다.
항상 시정에 아낌없는 응원과 격려 부탁드립니다.",2022-11-28,순천시,답변완료
죽녹원 산책길 정비,"현황 및 문제점
안녕하세요? 서울에 살고 있는 송회순입니다. 고향은 담양군 옆 곡성군입니다.
몸이 불편한 엄마를 모시고 죽녹원 가을 산책을 했습니다.
걷기 힘든 장애인뿐 아니라 유모차를 이용하는 사람들에 대한 배려가 없는 산책 길이었습니다.

길 정비를 하여 많은 분들이 이용 할 수 있게 해 주세요.
개선방안
죽녹원과 주차장 사이 장애인들이 이용할 수 있는 길을 만들어 주세요.
기대효과
관광지의 편안함으로 장애인과 장애인 가족들 까지 여행을 오는 특수 효과를 더 누리게 되어
군 수입에 도움이 될 것이라 생각합니다.",2022-11-07,"평소 시정 발전에 많은 관심을 가지고 제안 제도에 참여해 주셔서 감사드립니다.

방문하신 국민제안은 정부업무에 관한 창의적인 개선 아이디어를 접수받는 코너입니다.
아쉽게도 귀하께서 제출하신 내용(동천~서천 주변 자전거도로 연장)을 담당부서에서 검토한 결과
제안으로 채택되지 못하였음을 알려드립니다.
자세한 내용은 첨부파일을 확인하여주시기 바랍니다.

시정 발전을 위해 귀한 의견을 주셔서 감사드리며,
앞으로도 시민들의 다양한 목소리를 들을 수 있도록 더욱 노력하겠습니다.
항상 시정에 아낌없는 응원과 격려 부탁드립니다.",심사 중,담양군,제안심사
밤 늦은 야간시 죽두봉과 주변 다리 점등,"현황 및 문제점
전세계적으로 탄소 중립의 관심을 갖고 대응하는데 특히 우리 순천은 생태도시를 추구하는데 밤샘 죽도봉과 동천 다리에 불을 켜고 있는데 밤12부터 새벽 4시까지 점등하면 시대적인 사회적 요구에 협력에 동참하지 않을까 싶어서 제안을 합니다.
개선방안
죽도봉과 동천 다리의 불뿐이 아니라 우리 순천은 생태도시로서 밤 12시면 모든 지역이 점등이라 지자제의 선두역할을 했으면 합니다. 물론 그 시간에 오가는 사람도 있으나 시간이 흐르면 모두들 동참하고 좋은 순천시로 거듭나리라 식물도 감사하리라 봅니다.
기대효과
전기절약, 생태순천시로 식물들도 좋고 범죄도 줄이고 무엇보다도 탄소중립 운동에 동참과 타지역에 모텔이 될 것입니다.",2022-11-06,"평소 시정 발전에 많은 관심을 가지고 제안 제도에 참여해 주셔서 감사드립니다.

방문하신 국민제안은 정부업무에 관한 창의적인 개선 아이디어를 접수받는 코너입니다.
아쉽게도 귀하께서 제출하신 내용(밤 늦은 야간시 죽두봉과 주변 다리 소등)을 담당부서에서 검토한 결과
제안으로 채택되지 못하였음을 알려드립니다.
자세한 내용은 첨부파일을 확인하여주시기 바랍니다.

시정 발전을 위해 귀한 의견을 주셔서 감사드리며,
앞으로도 시민들의 다양한 목소리를 들을 수 있도록 더욱 노력하겠습니다.
항상 시정에 아낌없는 응원과 격려 부탁드립니다.",2022-11-24,순천시,답변완료
농촌 청년맥가이버제도(전남 순천) 지원확대,"현황 및 문제점
KBS 1. TV에서 농촌 소멸 방지와 농촌활성화 대책으로 실시하고 있는 순천의 청년맥가이버 상황을 주의 깊게 보고는 궁극적 귀농활성화를 위한 농촌 소멸방지 대책으로 훌륭하다는 생각이 들었다. 열악한 지방재정 탓인지 맥가이버 기간을 8개월로 하고 그 기간에만 지원을 받는다고한다. 너무 지원 기간이 짧다고 생각한다.
개선방안
청년맥가이버 지원기간을 2년 정도 연장 시행하여 맥가이버 기간이 끝난 이후 귀농정착에 실질적인 도움이 되었으면 한다
기대효과
농촌 소멸 방지 및 귀농 촉진으로 농촌사회 활성화",2022-11-05,"평소 시정 발전에 많은 관심을 가지고 제안 제도에 참여해 주셔서 감사드립니다.

방문하신 국민제안은 정부업무에 관한 창의적인 개선 아이디어를 접수받는 코너입니다.
아쉽게도 귀하께서 제출하신 내용(농촌 청년맥가이버제도 지원확대)을 담당부서에서 검토한 결과
제안으로 채택되지 못하였음을 알려드립니다.
자세한 내용은 첨부파일을 확인하여주시기 바랍니다.

시정 발전을 위해 귀한 의견을 주셔서 감사드리며,
앞으로도 시민들의 다양한 목소리를 들을 수 있도록 더욱 노력하겠습니다.
항상 시정에 아낌없는 응원과 격려 부탁드립니다.",2022-12-18,순천시,답변완료
소형 폐가전 무상 수거 방식 추가,"현황 및 문제점
소형 가전 5개이상 이어야 무상 수거 신청 할 수 있음.
개선방안
다른 지자체에서 사용하는 방법이기도 한데, 주민센터 외부 한켠에 소형 가전을 수거하는 장소를 마련해서 주민들이 직접 들고와 버릴수 있도록한다. (거창한 공간이 아니어도 되며 비를 막을수있는 간단한 구조로 외부 구석 한켠을 사용. 투명 플라스틱 구조물 정도?)
기대효과
일반적으로 가정에서 폐가전이 5개 이상이 한꺼번에 발생하지 않아 개수 제한으로 인해 처리가 곤란한 경우가 있는데 이것이 없어짐. 쓰레기 봉투에 담아 버리는 것보다 재활용 가능성이 높아짐. 소형 가전에 한하기 때문에 주민이 직접 한장소에 모으는 것이 용이함. 집까지 찾아가는 수거 공력을 줄일수있음.",2022-11-04,"1. 항상 군정 발전에 협조하여 주심에 감사드립니다.

2. 소형 폐가전 무상 수거 방식 추가와 관련하여 다음과 같이 답변 드립니다
가. 현재 소형 폐가전 배출 방법은 두 가지가 있으며 소형 폐가전 배출을 원하실 경우 아래 방법 중 선택해 주시기 바랍니다.
1) 환경부에서 운영하는 1599-0903 또는 www.15990903.or.kr을 이용하여 배출(무상 배출)
※ 단, 5개 이상 동시배출 시에 수거가 가능한 품목 등 조건 부합 시에만 무상배출 가능
2) 읍·면사무소 또는 인터넷 배출신고를 통해 대형폐기물 스티커 발급 후 배출(유상 배출)
※ 폐기물관리법 제14조제5항에 의거 폐기물배출자부담원칙에 따라 배출자 수수료 부담
.
나. 이와 관련하여 제안해주신 무상 수거 장소 마련은 종합적으로 검토한 결과 제안사항이 불채택되었음을 알려드립니다.

다. 추가 문의사항은 환경과 청소행정팀(061-450-5554)으로 연락주시면 성실히 안내해 드리도록 하겠습니다.

붙임 국민제안신청서 1부. 끝.",2022-12-01,무안군,답변완료
명사십리 해변에 명사십리 이름이 들어간 조형물을 설치해주세요!,"현황 및 문제점
현황-완도군 신지면의 명사십리 해변에는 명사십리를 알리는 조형물이 없습니다.
블루플래그 조형물과 스머프 조형물이 있습니다.

문제점-명사십리 바다는 아름답습니다. 하지만 바다를 배경으로 명사십리라는 기념사진을 찍을만한 장소가 없는 현실입니다.
아름다운 바다를 배경으로 찍었을때 이곳이 명사십리임을 잘 알 수가 없습니다.
개선방안
명사십리해변에 명사십리라는 글자 조형물을 설치하면 좋겠습니다.
관광객들이 와서 명사십리라는 글자 조형물과 아름다운 바다를 배경으로 사진을 찍을수 있다면 좋겠습니다.
명사십리바다는 매우 긴 해변을 가지고 있습니다.그러므로 1개 이상의 이름 조형물이 필요하다고 생각합니다.
울물쪽과 올라코스타 커피숍이 위치한 해변쪽, 그리고 블루플래그가 있는곳에 조화롭게 명사십리라는 글자가 위치한다면 좋겠습니다.
주간 뿐만아니라 야간에도 이쁘게 빛을 내는 조형물이 만들어진다면 완도의 또다른 명소로 자리잡을 것이라 생각합니다.
더불어 완도의 정도리 구계등에도 이러한 기념 촬영할 이름이 새겨진 조형물이 없습니다.
완도 곳곳에 이런 이름표들이 기념 촬영할수 있도록 위치해준다면 좋겠습니다.
기대효과
아름다운 바다와 함께 명사십리 이름이 함께 찍힌 사진은 완도의 명사십리를 자연스럽게 홍보할 수 있을것입니다.
관광객들이 사진속에서 완도 명사십리를 더욱 오래 기억할수 있을 것 이고, 다시 찾아올 수 있는 좋은 추억의 포토 포인트가 될것입니다.
야간에도 아름다운 조명이 켜지게 한다면 명사십리를 찾는 관광객들이 꼭 찾아야할 명소의 역할을 할 것이라 생각합니다.
현재 수목원이나 완도타워 해조류박람회장 분수앞에는 장소의 이름이 조형물로 만들어져서
많은 관광객들의 기념촬영 포인트가 되고있습니다. 명사십리 역시 완도관광의 추천 관광지로 자리매김할것이며
해양치유의 본거지로 이름을 알리는데 큰 역할을 할 것입니다.",2022-11-04,"완도군 신지 명사십리 해수욕장에 대한 관심에 감사드립니다.
신지 명사십리 해수욕장은 백사장이 10리에 달한다하여 붙여진 이름으로, 해수욕장 관리를 위하여 신지 명사십리 관리사무소에
3명의 직원이 상주하며 관리하고 있으며, 비수기에서도 청소관리인력(3 ~ 6명)을 고용하여 백사장 청결관리에 신경을 쓰고 있습니다.
제안하신 내용과 관련하여,
그 동안 신지 명사십리 해수욕장을 방문하신 많은 분들이 말씀을 해 주셨고,
22년 해수욕장 운영 폐장 이후에 관광과 해수욕장운영팀장님을 비롯하여 직원들이 부산과 경남의 해수욕장을 벤치마킹하였고,
내부적으로 해운대 해수욕장이나 광안리해수욕장, 간절곶 처럼 글자 조형물을 설치하자는 결론을 내렸습니다.
이미 신지 명사십리 글자 조형물 설치를 계획하고 있어, 귀하의 의견을 불채택 하기로 결정하였음을 알려드립니다.
궁금하신 사항이 있으시면 담당자(관광과 해수욕장운영팀 장형진 주무관, 061-550-5427)에게 연락주시기 바랍니다.
다시 한번, 신지 명사십리 해수욕장에 대한 관심에 감사드립니다.",2022-12-08,완도군,답변완료
청산면 대모도 둘레길(자전거길) 조성 제안,"현황 및 문제점
□ 대모도의 현실
○ 대모도 둘레길은 약 10킬로이나 그중 8킬로는 도로로 사용 中
○ 2킬로 미개통 상태로 자연경관은 좋으나 경관 조성 및 편의시설 극히 열악함
○ 서쪽 모서항 여객터미널에 내려 모도분교 운동장을 바라보다 어디로 갈까 하다 더는 갈 곳이 없다는 것임

□ 제안 사유
○ 대모도 둘레길 中 미개통 둘레길 2킬로를 개통 제안함
○ 동쪽 모동 선착창에서 모동마을로 가는 길도 가파른 데다, 나뭇잎 무성한 계절에 모동마을을 지나 더는 서쪽으로
갈 수 없는 상황임(지형 완경사지)
○ 완도항 여객터미널 ⇔ 대모도(모동항, 모서항) 왕복 3회 운항에 따른 교통 접근성 양호
개선방안
□ 개선 사항
○ 대모도 둘레길(자전거길) 2킬로 개설 및 둘레길 정자 쉼터를 조성 제안
기대효과
□ 기대 효과
○ 사람이 찾아오는 대모도는 물론 관광지로 부상될 것으로 판단
○ 360도 바다를 보고 걷기, 자전거 타기, 명상하기, 낚시 등 할 수 있는 전국 유일한 곳
○ 둘레길 미개통에 따른 생활의 답답함 해소
○ 저비용 예산으로 군민의 삶의 질 향상, 개통시 도보 3시간 내‧외 소요",2022-11-03,"귀하의 가정에 행복을 기원합니다.
제안자께서 신청하신 청산면 대모도 둘레길(자전거길) 조성 제안 관련하여 답변드립니다.
청산 대모도는 다도해해상국립공원으로 지정되어 있으며 해당 지역을 개발하기 위해서는 국립공원사무소와 협의를 거쳐야 합니다.
자전거길 조성을 위해서는 임도나 그 밖의 도로가 개설되어야 하며 개발을 위해서는 자전거 이용 관광객의 빈도 파악 및 자연환경 보존대비 효과성을 따져 검토하도록 하겠습니다.
제안자께서 우리군에 대한 애정과 관심에 감사드리며 기타 문의사항은 완도군청 산림휴양과(061-550-5157)로 연락주시기 바랍니다",2022-12-09,완도군,답변완료
농업관정설치,"현황 및 문제점
시골에서농사용 관정을팠는데ㅡㅡ얼마후에 수질검사원이 물을검사한다길레ㅡㅡ식수로가능항지를 물었으나 대답이 농업용으로만 가능여부를 판단한다고함
개선방안
그려면 농사용으로 샘을팠더라도 식수로도 사옹할터인데ㅡㅡ뭣때문에 농업옹수
사용가능여부만 검사를하냐 이왕이면
식수로음용 가능 한지만 검사하먼
더욱더 좋을걸
기대효과
그래서 내가물었지ㅡㅡㅡ
식수음용가능 검사는 비용이 얼마냐고
그랬더니 18만원이라해서ㅡㅡ할말을
접었지요 시약한방울 떨어뜨리면 될걸
잘못가고 있는건 아닌가요 대민봉사가
뭐요. 수질검사원은 개인사업자가 아닐터
좀더 징취적 적극적 행정이 그립다",2022-11-01,"우리군정에 관심을 갖고 귀한 의견을 내주셔서 감사드립니다.

귀하께서 제안하신 의견에 대해 검토한 결과를 아래와 같이 알려드립니다.
「지하수법」에 의거하여 지하수를 이용·신고할 때에는 사용용도에 따라 신고하게 되며, 용도가 변경될 시 변경신고를 하여야 합니다. 지하수 이용·신고 이후 지하수 이용·신고에 대한 준공서류가 수질검사서의 사용용도 등이 불일치할 경우 지하수 이용·신고에 대한 준공신고는 불허가 대상입니다.
음용수와 농업용수에 대해서는 수질검사에 있어서 검사항목이 다르며, 신고된 사용용도로 수질검사를 해야 합니다. 또한 준공신고에 대한 수질검사는 허가된 수질검사 전문기관만 할 수 있습니다.
이와 같은 사유로 귀하의 의견을 불채택하고자 하니 양지하여 주시기 바랍니다.

군정에 관심 가져주신 점 다시한번 대단히 감사드리며, 기타 궁금하신 사항은 곡성군청 민원실(담당자 : 주무관 박서현 / 061-360-2634, 부서장 : 민원실장 김영호)로 연락주시면 답변 드리도록 하겠습니다. 감사합니다.",2022-11-18,곡성군,답변완료
신안군(홍도 1구에서 홍도2구 간) 여객보조선 운영방식 변경 요청,"현황 및 문제점
신안군 흑산면 홍도리 2구를 방문하는 관광객 및 홍도2구 주민의 친척이 홍도2구를 방문코자 할 때 홍도1구에서 2구. 홍도2구에서 1구를 운항하는 여객선이 없어 신안군에서 여객운송 보조지원을 받고 있는 배가는 있음에도 매회 10여만원의 비용을 지불 하고 홍도2구또는 홍도1구 배를 별도로 대절하여 이동하고 있고 홍도2구 주민이 화물을 운반 할 때도 있는데 기왕에 보조금을 지원하는 배가 있으니 홍도에서 목포 또는 목포에서 홍도를 오가는 정기 여객선이 도착하는 시간에 맞추어 여객보조선을 운항해 준다면 홍도2구 주민은 물론 외부에서 홍도2구를 찾는 사람에게 많은 도움이 되어 홍도 관광객이 보다 즐겁고 질 높은 여행이 되라라 생각하며 전남도 및 신안군에서는 관광객 유치에 총력을 기울이고 있음에도 현실은 정 반대로 가고 있어 꼭 시정하여 주실것을 부탁 드립니다
개선방안
목포발 여객선및 홍도발 여객선이 운향을 하는 시간에 맟추어 여객보조선이 홍도1구와 홍도2구를 정기걱으로 운항하는 방식으로 현재 운영방식을 변경하면 홍도2구 주민 및 홍도 방문객이 보다 편리한 이용이 이루어 질것입니다.
기대효과
전남도 및 신안군이 총력을 기울이는 보다 많은 관광객이 유치 될 것이고 홍도 2구 주민들의 삶에 보다 많은 도움이 될 것으로 판단 됩니다",2022-11-01,"1. 귀 가정의 무궁한 발전을 기원합니다.

2. 신안군에서는 국민께서 제안하신 내용에 대하여 평가방법의 공정성, 포상확대를 통한 제안 활성화를 도모하고자 신안군 제안제도 운영조례, 시행규칙을 전부개정 하였습니다. 이에, 다음과 같이 변경된 내용을 안내하오니 참고하여 주시기 바랍니다.

3. 2022년 제안하신 내용에 대해서는 공정하게 평가, 심사하여 결과를 통지할 예정이며, 우수한 제안에 대해서는 포상도 할 예정에 있습니다.

4. 현재 정책제안 아이디어 공모전(11. 6.까지)을 추진중에 있으며, 공모전 마감이 되면 1차 해당부서 평가를 통해 우수제안은 2차 외부전문가, 3차 신안군군정조정위원회 평가를 통해 선정 할 예정입니다.

5. 포상에 관련된 결과는 11월 ~ 12월 초 실시결과를 국민신문고를 통해 개별 통보하겠습니다. 또한, 포상자에 대해서는 개별연락을 통해 시상할 예정입니다.

6. 자세한 문의사항은 기획홍보실 기획의회계(☎ 061-240-8206)로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다.

□ 국민신문고 제안제도 변경
가. 목적 : 국민신문고 제안제도의 원할한 운영 및 포상확대
나. 기간 : 2022년 접수된 제안부터
다. 절차
① 국민신문고 제안 일괄 채택*
* 채택 : 신안군 제안 심사평가를 위한 접수 상태를 의미함
우수 제안 채택이 아님. 제안 채택여부는 별도 개별통보
② 신안군 제안(국민, 공무원) 심사평가 (11월 ~ 12월 초)
* (평가방법) 1차 해당부서, 2차 외부전문가, 3차 신안군군정조정위원회
③ 평가 결과 통보(국민신문고 실시)
④ 우수 제안 채택 시 포상(상장, 시상금)",2022-11-02,신안군,답변완료
