제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
인구소멸 대응관련,"현황 및 문제점
농촌인구 감소는 괴산군뿐만 아니라 전국의 농촌에 처해 있는 실정으로 괴산군의 경우 평야지대가 없고 대부분 산림으로
농토는 비탈지고 농기계 사용이 어렵고 또한 소작농이며 토지의 소유주는 대부분 타지인으로 임대를 하고 있는 형태이며
농촌은 노령화로 농업을 포기하는 실정이고
젊은 농부의 부족이 문제임.
개선방안
1. 농촌의 농업을 살리기 위해선 젊은 농부의 유입이 필요함
2. 젊은 농부의 주거 공간 확보(임대 아파트 증축)
3. 농업에 대한 신지식 교육 시설 확보
4. 소규모 농촌학교 살리기 위한 정책 필요(프로그램 개선)
5. 토지 소유인과 젊은 농부와 임대계약 중개(토지소유자 임대 소개)
기대효과
농촌이 젊은농부로 전환되면 젊은이들에 의한 농촌수익이 급성장 하고
아이들이 좋은 환경에서 공부하는 농촌이 된다면 도시의 청년 실업자는 농촌으로 운집 될것임.
이는 농촌 지자체의 당면과제로 괴산군에서 첫발을 띄는것을 희망 합니다.",2023-03-17,"○ 안녕하십니까? 귀하께서 신청하신 제안에 대해 아래와 같이 답변드립니다.
○ 우리 도는 충북청소년연극제, 소극장연극제 등 창작극 작품 공연을 지원하는 보조사업을 포함하여 다양한 연극분야 지원사업을 확정하여
추진 중에 있습니다.
○ 귀하께서 제안하신 사업의 공동 추진에 대해 금년 연극분야 지원사업이 확정되어 충청북도 도비 지원은 어려울 것으로 답변드립니다.
신규사업에 대한 지원 검토 시 기존 사업과의 차별성, 예산 투입 대비 효과성 등 종합적으로 판단하여 결정할 사항임을 추가적으로 말씀
드립니다.
○ 앞으로도 국민제안에 많은 관심을 부탁드리며, 답변 내용에 대한 추가 설명이 필요한 경우 충북도 문화예술산업과(☏ 043-220-3845)로 문의
하여 주시기 바랍니다. 감사합니다.",심사 중,괴산군,제안심사
시외 지역에서 택시 호출 시 시외요금 적용,"현황 및 문제점
저는 충청북도 증평군에서 택시 기사로 일하고 있습니다.
증평에서 인근 시외지역으로 승객을 모셔다 드릴 땐 군 경계부터 시외요금이 적용되는데
시외 지역에서 호출을 받아 증평으로 돌아올 때엔 시외요금이 적용되지 않습니다.
내국인 에게는 설명 하여 시외요금을 받을 수 있으나, 외국인 에게는 설명이 불가능할 때가 많습니다.
진천군 초평면, 청주시 북이면, 괴산군 청안면, 괴산군 사리면, 음성군 원남면 등에 거주하시는 분들이 증평 시장, 증평역, 증평 시외버스터미널을 이용하는 일이 많아 택시 호출이 잦은 편인데 기계적으로 시외요금이 적용되지 않습니다.
때로는 외국인 승객을 인근 시외지역에 내려드리면, 시간 약속을 하고 다시 와 줄 것을 부탁하는 일이 있는데
갈때와 올때 요금이 달라서 난처한 일이 발생하곤 합니다.
개선방안
인근 시외지역에서 택시를 호출할 경우 시외요금을 적용하도록 택시 메터기 조정
기대효과
승객과 택시요금 시비를 방지",2023-03-17,"○ 안녕하십니까? 귀하께서 신청하신 제안에 대해 아래와 같이 답변드립니다.
○ 우리 도는 충북청소년연극제, 소극장연극제 등 창작극 작품 공연을 지원하는 보조사업을 포함하여 다양한 연극분야 지원사업을 확정하여
추진 중에 있습니다.
○ 귀하께서 제안하신 사업의 공동 추진에 대해 금년 연극분야 지원사업이 확정되어 충청북도 도비 지원은 어려울 것으로 답변드립니다.
신규사업에 대한 지원 검토 시 기존 사업과의 차별성, 예산 투입 대비 효과성 등 종합적으로 판단하여 결정할 사항임을 추가적으로 말씀
드립니다.
○ 앞으로도 국민제안에 많은 관심을 부탁드리며, 답변 내용에 대한 추가 설명이 필요한 경우 충북도 문화예술산업과(☏ 043-220-3845)로 문의
하여 주시기 바랍니다. 감사합니다.",심사 중,증평군,제안심사
자살 예방을 비롯한 각종 사회문제 예방 사례 발굴·창출 사업 제안,"현황 및 문제점
수신; 자살 예방 집중 홍보 추진부서, 제안 및 민원업무 부서.

1> 제안개요
각종 사회문제 예방 및 해결방안으로써 본받을 만한 사례를 찾기가
않으며, 유익한 방안이 있더라도 본받을 만한 사례를 찾기가 쉽지 않은 실정이다.
시대의 특성으로 고려하여 마련된 지능 정보화 기본법 제45조와 제46조(www.lawnb.com/Info/ContentView?sid=L000000028)로 국가기관·단체의 의무규정까지 마련되어 있었음에도 본받을 만한 사례가 없었다.
이에 다행스럽게도 적극 행정 운영 규정 제1조 제11조 제16조 신설 개정(
www.lawnb.com/Info/ContentView?sid=L000013532)으로
의지만 있으면, 불편함 없이 편하고 쉽게 추진 할 수 있게 되었다.
따라서 이런 환경을 이용하여 세계에서 무려 20여 년 동안 자살률 1위라는 불명예를
안고 있는 실정을 개선함에 기본환경 정도라도 안내되게 할 것을 제안한다.
*이런 열정(진천군, 5월까지 자살 예방 집중 홍보 추진;https://www.breaknews.com/952638)
을 제대로 실현시키자는 것이다
개선방안

2> 제안내용
1) 자살 예방부서에서 본 제안 취지를 명확하게 이해하고, 유관부서 협조 되게 함에
적극성으로 보여줄 것을 제안한다.
(1) 준법 준수실천과 안내
(2) 적극 행정 실천 사례 안내
(3) 구체 적인 실현 방법
지능 정보화 기본법과 적극 행정 운영 규정에 근거하여,
진천군청 홈페이지(www.jincheon.go.kr/home/sub.do?menukey=438)
아래 진천군청 주소 옆에 찾아오시는 길 다음에 “타 기관들 조직도 바로가기”를
브레인킹;www.allbrain.co.kr과같이 ""홈페이지 초기(바탕)화면 아래 주소 위에 찾아오시는 길 다음에 해 놓았듯이“ 해 놓자는 것이다.
2) 민원과 제안업무부서에 군민 대상 애로사항 및 희망 사항 접수에서 처리 결과물 관리·운영 점검과 보안 방안 추진할 것을 제안한다.
각종 사회문제 극복 예방 해결함에 기본 중의 기본인 현황 점검과 결과물 관리·운영 이란 점에서 군민들의 애로(불편 및 민원)사항과 희망(건의 및 제안) 사항들의 현황 점검과 그 결과물 관리·운영보다 기본적이며 중요함을 찾기가 쉽지 않다는 점이다.
구체적인 추진방안으로 다음과 같이 할 수 있다.
인간 본성 역시 보호본능에 의해서 본인이 귀책 사유 발생에 대한 우려와 불편함을 감수하고 적극 행정을 기대하기가 쉽지 않았다.
이로써 국민의 처지에서는 편리하고 유익하더라도 거절 및 지연하던 것이 장기화됨과 시대의 특성에 의해서 누군가나 어디에서 추진하면 모방하지 않을 수 없는 것들이 적지 않게 나타나고 있다.
(1) 주변에서 본받을 만한 사례를 찾아 모방하는 방안
(2) 제안된 것 중에서 추진할만한 것이 있는지 점검하여 실천하는 방안
(3) 타 기관·단체(기초, 광역자치단체 및 중앙정부) 제안되어 채택된 것으로 추진하는 방안
(4) 본 제안자 및 소속 공익법인에서 제안하여 채택된 것으로 추진함을 위탁이나 협업 방안
기대효과

3>기대효과
홍보 효과와 각종 사회문제 예방 환경조성을 비롯하여 일자리 발굴·창출 등으로 예상조차 하지 않은 효과들을 체감할 수 있다는 점이다.
*시대의 특성을 고려할 때 시대의 특성을 활용하는 정보는 시대 변화에 대응 자세와 미래에 대한 예측 자세와 예측력을 가늠하는 기준이 될 수 있다는 점을 고려(특히用心)하자는 것이다.
끝.",2023-03-10,"1. 관 련 : 국민신문고 신청번호 (1AB-2303-0005459)

2. 국민신문고를 통해 접수된 국민제안에 대하여 아래와 같이 검토·회신하고자 합니다.
1. 안녕하십니까. 진천군에 대한 귀하의 따뜻한 관심에 감사드리며, 귀하께서
국민신문고에 제안한 국민제안(1AB-2303-0005459)에 대한 검토 결과를
다음과 같이 알려드립니다.
2. 귀하께서 요청하신 제안내용은 '제안제도와 관련된 처리 결과물에 대한 관리와
운영점검, 타기관에서 시행한 제안사항 반영을 통한 적극행정 추진'으로
이해됩니다.
3. 진천군은 국민제안의 활성화를 위해 「주민참여형 정책제안」 사업을 추진
중으로 연차별 접수된 제안사항에 대한 처리결과를 점검하고 있으며, 국민
신문고를 통한 접수제안의 경우 신문고 시스템을 통해 별도의 관리 및 운영
점검을 수행하고 있습니다. 타 지자체에서 기시행한 우수제안의 경우 지자체별
중복제안 검토를 통해 공유하고 있는 사항으로 올해 제안관련 계획 수립 시
타 기관에서 수행한 우수제안에 대한 지자체 반영여부를 검토·추진하여
귀하의 소중한 의견이 정책에 반영될 수 있도록 긍정적인 방향으로 검토
하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 진천군
기획감사실 주무관 김진오(☏043-539-3025)에게 연락주시면 친절하게 안내해
드리도록 하겠습니다.
5. 귀하의 가정에 건강과 행복이 가득하시기를 기원합니다. 감사합니다.",2023-04-18,진천군,답변완료
인구소멸지역 해소방안,"현황 및 문제점
괴산군은 인구소멸 지역으로 년간 200억이 넘는 제원을 소모하여, 인구 소멸 방지를 위한 사업들을 시행하고 있으나, 별 효과가 없이 매년 소모성 재원 만 낭비하고 있는 것이 실상이다. 오늘도 인구소멸을 위한 아이디어 발굴 토론회를 하고 있으나, 그동안 괴산군의 현안에 대한 바람이나 불만을 소집하는 정도에서 마무리 될듯 하다.
하여 아래와 같은 근본적인 인구 소멸 방지를 위한 개선 방안을 제안한다.
개선방안
현제 괴산군에 있는 괴산군 공무원이 397명으로 400면에 근접한다.
그러나 군 공무원중 괴산군 관내에서 주거하고 자녀를 군내에 보내는 공무원은 10%가 되지 않는 것으로 조사되어지고 있다.
하여, 90%가 넘는 공무원들은 퇴근과 동시에 인근 청주나 증평으로 간다. 주말엔 아예없다.
그래서 괴산군의 중심지 읍은 저녘어 되면 유령도시가 된다.
그리고 공무원 자녀는 괴산군에 있는 학교에 다니지 않는다. 특히 중학교 이상은 아예 없다.

하여, 지역 발전을 위한 행정업무에 일선에 있는 공무원들이, 괴산군 내에 주거와 교육 및 생활을 하지 않아, 근본적으로 지역 발전을 위해 적극 행정을 할 수있을지 의문이 됩니다.

그래서 법안 검토 및 공무원 입용에 대한 조례를 검토하여, 입용시 지역 거주자에게 가산점을주는 것과.
현재 근무중인 공무원들에게 주거와 교육을 괴산군 내로 이전하여 괴산군내에서 사는공무원들에게 인센티브(승진가산점부여, 주거시설지원등) 부여하여, 괴산군 발전을 위한 적극행정을 할 수있는 여건을 만든다.
기대효과
공무원이 솔선수범(경기도)하여, 괴산군 관내에서 주거하고 자녀을 괴산군 내에 학교에 보내면, 자연히 인구는 유입될 것이다.",2023-03-09,"1. 관 련 : 국민신문고 신청번호 (1AB-2303-0005459)

2. 국민신문고를 통해 접수된 국민제안에 대하여 아래와 같이 검토·회신하고자 합니다.
1. 안녕하십니까. 진천군에 대한 귀하의 따뜻한 관심에 감사드리며, 귀하께서
국민신문고에 제안한 국민제안(1AB-2303-0005459)에 대한 검토 결과를
다음과 같이 알려드립니다.
2. 귀하께서 요청하신 제안내용은 '제안제도와 관련된 처리 결과물에 대한 관리와
운영점검, 타기관에서 시행한 제안사항 반영을 통한 적극행정 추진'으로
이해됩니다.
3. 진천군은 국민제안의 활성화를 위해 「주민참여형 정책제안」 사업을 추진
중으로 연차별 접수된 제안사항에 대한 처리결과를 점검하고 있으며, 국민
신문고를 통한 접수제안의 경우 신문고 시스템을 통해 별도의 관리 및 운영
점검을 수행하고 있습니다. 타 지자체에서 기시행한 우수제안의 경우 지자체별
중복제안 검토를 통해 공유하고 있는 사항으로 올해 제안관련 계획 수립 시
타 기관에서 수행한 우수제안에 대한 지자체 반영여부를 검토·추진하여
귀하의 소중한 의견이 정책에 반영될 수 있도록 긍정적인 방향으로 검토
하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 기타 문의사항은 진천군
기획감사실 주무관 김진오(☏043-539-3025)에게 연락주시면 친절하게 안내해
드리도록 하겠습니다.
5. 귀하의 가정에 건강과 행복이 가득하시기를 기원합니다. 감사합니다.",심사 중,괴산군,제안심사
난임부부를위한처우개선,"현황 및 문제점
저번 난임지원 확대요청에는 재정부족으로 할 수없다는 답변을 받았는데 이번에 신생아에게 천만원을 준다는 소식을 듣고 너무 허탈했습니다.정부에서 지방으로 난임지원권한을 넘긴것으로 알고있습니다. 몇년간 아기를 낳으면 돈을 지원해준다는 정책을 해왔지만 계속해서 출산율은 떨어지고있습니다. 시험관으로 태어난 아기들의 수가 점점 늘고있습니다.
개선방안
난인지원에대한 확대, 그리고 정책 재검토하여 난임부부들이 경제적인 문제때문에 포기하지 않도록 적극지원부탁드립니다.
기대효과
출산율 증가",2023-03-06,"국민신문고(1AB-2303-0002611)로 접수된 국민제안에 대한 심사결과를 다음과 같이
통보하고자 합니다.

□ 제안 개요
○ 민 원 인 : 양송빈
○ 제안요지 : 난임부부를 위한 난임지원 확대 요청
○ 채택여부 : 불채택

□ 답변 내용
○ 충청북도의 출산정책에 관심을 가져주신 데 대하여 깊은 감사를 드립니다.

○ 귀하께서 제안해주신 사항에 대하여 다음과 같이 답변드립니다.

○ 현재 우리 도 난임부부 시술비 지원 사업은 「모자보건사업 안내」지침 상 지원 기준에 따라 기준중위소득 180%이하 난임부부에게 나이
· 시술 종류·횟수에 따라 시술비를 차등 지원하며, 지속적으로 확대 추진하고 있습니다.

○ 다만, 난임부부 시술비 지원사업이 지자체의 상황을 고려하여 자율적으로 추진할 수 있다고 되어있으나, 소득제한 폐지는 소요예산 및
지자체별 여건 등 종합적인 고려가 필요한 사안으로, 향후 추가적인 예산 확보 및 난임 시술 지원 기준 완화 등 지속적인 지원 방법을
강구하여 보다 나은 난임 지원 사업이 될 수 있도록 노력 하겠습니다.

○ 귀하의 관심과 제안에 깊이 감사드리며, 더 궁금한 사항이 있으시면 충청북도 보건정책과 노우리 주무관(☎043-220-3124)에게 연락주시
기 바랍니다. 끝.",2023-04-03,충청북도,답변완료
무심천 하상 자전거도로 노면표시,"현황 및 문제점
현재 진행방향의 90도 방향으로 자전거 표시가 돼있써서 횡단하라는 의미로 보일수 있습니다
개선방안
진행방향으로 도색하면 좋을 것입니다
파일을 첨부했으니 개선전(Before)과 개선후(Before)를 비교해 주세요
기대효과
진행방향을 제대로 알수있으니 눈의 피로도가 적을 것입니다",2023-03-04,"1. 시정에 적극 협조하여 주심에 감사드립니다.
2. 귀하의 제안내용은 '무심천 하상 자전거도로 노면표시 변경 요청‘으로 이해되며, 검토 결과 자전거도로 노면표시는「도로교통법 시행규칙」과 「자전거 이용시설 설치 및 관리 지침」에 따라 설치한 것으로 노면표시 변경이 어려운 점을 알려드립니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 청주시 도로사업본부 균형건설과 이재규 주무관(☏043-201-2733)에게 연락주시면 친절히 안내해 드리도록 하겠습니다.

붙임 국민제안신청서 1부. 끝.",2023-03-31,청주시,답변완료
촌락지역 낙후된 버스정류장 의자 개선 제안,"현황 및 문제점
*현황 및 문제점
○ 버스의 경우 지하철과 더불어 청소년층의 대표적인 대중교통수단이나 촌락지역의 경우 낙후된 의자로 인하여 인명피해의 가능성에 노출되어 있습니다.
Ex)개인경험으로 2022년 충남지역에서 버스에 승차하기위해 버스정류장 오래된 나무의자에 앉아있던 중 정류장 의자 나뭇가지에 오른쪽 허벅지를 찔려 응급실에서 봉합수술을 받은 경험이 있습니다.
○ 서울을 포함한 수도권의 경우 냉·온열의자를 포함하여 바람막이 정류장등 다양한 시민 편의를 위한 시설이 점진적으로 추진되는 추세이나 지방의 경우 수도권에 비하여 시설측면이 열악한 점이 사실이고 열악한 시설은 외관상과 위생상 이용객의 불만을 야기할 수 있습니다.
○ 대부분의 버스 정류장 의자 주변에는 행정담당 부서 연락처가 미기재되어 있어 불편사항 및 민원신고 접수에도 불편함을 초래하는 점이 현실입니다.
개선방안
○ 정류장 부근에 민원신고 접수 연락처를 의무적으로 기재하도록 합니다.
○ 지자체 예산이 허용된다면 낙후된 의자를 플라스틱형의 의자로 교체합니다.
기대효과
○민원신고 접수 연락처를 정류장 인근에 표기할 경우 예상치 못한 인명피해 발생시에 사고 처리를 신속히 진행할 수 있을 것으로 예상됩니다.
○지자체 예산이 허용되어 낙후된 정류장 나무 의자를 플라스틱형으로 교체할 경우 심미적으로 이전보다 좋은 이미지를 각인시킬 수 있고 플라스틱 소재의 경우 부식이 잘 되지 않기때문에 나무 의자보다 오랫동안 시민 편의를 위하여 활용될 가능성이 높습니다.",2023-03-02,"1. 안녕하십니까? 제안 참여에 감사드리며 귀하의 제안에 대해 다음과 같이 회신 드립니다.

2. 이상화님께서는 ‘촌락지역 낙후된 버스정류장 의자개선 방안’에 대한 내용으로 제안해주셨습니다.
가. 낙후된 나무 의자로 인하여 인명피해의 가능성 및 수도권의 냉·온열의자를 포함하여 바람막이 정류장 등 다양한 시민 편의를 점진적으로 추진하는 추세이나 지방의 경우 열악한 점을 지적 개선 필요.

3. 귀하께서 제안하신 사항을 검토한 결과는 다음과 같습니다.
가. 귀하께서는 수도권 보다 지방의 낙후된 승강장내에 의자를 플라스틱형 의자 및 냉·온열의자 설치에 대하여 제안하였으나 우리시에서는 버스승강장 개선사업으로 매년 예산을 확보 도시형 승강장 설치, 노후된 의자 교체, 냉· 온열 의자를 설치하는 등 승강장 개선에 최선을 다하고 있습니다.

4. 위와 같은 사유로 귀하의 제안을 즉시 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 이 밖의 문의 사항은 교통과 교통행정팀 권병길(043-641-6333)에게 연락주시면 성의껏 답변해 드리겠습니다. 감사합니다.",2023-03-22,제천시,답변완료
대청호오백리길 충북지역 구간 이정표 추가 보완(6구간~21구간),"현황 및 문제점
대청호오백리길 1구간~21구간중 충북 구간(6구간~21구간)의 이정표 및 리본부착 부족으로 트레킹중
혼동 또는 포기하는 경우가 발생합니다. 또한 구간 시작점에 구간 안내도가 설치되어 있지않아 불편한것 같습니다. 대전시 구간은 각구간 시작점에 구간안내도 설치되어 있습니다
참고로 저는 대전구간인 1구간~5구간 완주하였고
충북 구간인 6구간, 17구간을 트레킹 중간에 포기한적이 있습니다.
대전구간은 트레킹 및 관광객이 많은데 비해 충북구간은 적은것 같네요.
참고) 대전시구간 담당은 대전시관광공사에서 합니다
개선방안
1. 각구간 시작점에 구간안내도 설치
2. 구간중에 일정한 간격으로 이정표 설치
3. 갈림길에는 반드시 방향 표시
4. 20~30m 간격으로 리본 부착
기대효과
대청호란 좋은 자원이 있는데 활용이 부족한것 같습니다. 대청호 대전, 충북구간 트레킹 및 관광객의
좋은 이미지를 줄것 같습니다
트례킹중 타지역에서 오신분들의 불만이 안내판
부족입니다",2023-03-01,"□ 답변내용
- 대청호오백리길에 대한 깊은 관심과 도정 발전을 위한 소중한 제안 감사 드립니다.
- 귀하께서 제안하신 대청호오백리길 충북구간에 대한 이정표, 안내도, 방향안내 리본
설치 등 관리 제안 건과 관련하여
- 우리도에서는 대청호오백리길 충북구간 관리를 위해 노력하겠으며 귀하께서 제안 해주신 고견에 대해서는 업무 추진에 참고토록 하겠습니다.
- 좋은 제안을 해주심에 감사드리며, 기타 궁금한 사항이 있으시면 행정운영과
(☎043-220-2542)로 연락주시면 성심성의껏 답변해드리도록 하겠습니다. 감사합니다. 끝.",2023-04-03,충청북도,답변완료
바이오경제2.0 대응,"현황 및 문제점
산업부에서 바이오연료 확대방안(22.10.13)과 바이오경제2.0(23.1.3)에 바이오연료를 확대한다는 계획을 발표했습니다.
개선방안
산업부에서 바이오연료 확대방안(22.10.13)과 바이오경제2.0(23.1.3)에 바이오연료를 확대한다는 계획을 발표했습니다. 오송은 바이오 특화 지역이고 석유관리원은 바이오연료 활성화(연구, 제도, 실증 등)를 위해 정부 지원하는 역할을 하는준정부기관입니다. 그래서 바이오연료관련한 충북지역 국책과제 발굴을 위한 전문가 회의를 제안합니다. 핵심과제를 발굴해 꾸준히 중앙정부에 제안하고 지역사업으로 발전했으면 합니다. 혹시 전문가 모임이 있다면 소개부탁합니다.
기대효과
국제적 온실가스 저감 규제에 대응하기 위해서는 바이오연료 사용이 필수적으로 지자체의 발빠른 대응이 필요합니다.",2023-02-26,"□ 답변내용
- 대청호오백리길에 대한 깊은 관심과 도정 발전을 위한 소중한 제안 감사 드립니다.
- 귀하께서 제안하신 대청호오백리길 충북구간에 대한 이정표, 안내도, 방향안내 리본
설치 등 관리 제안 건과 관련하여
- 우리도에서는 대청호오백리길 충북구간 관리를 위해 노력하겠으며 귀하께서 제안 해주신 고견에 대해서는 업무 추진에 참고토록 하겠습니다.
- 좋은 제안을 해주심에 감사드리며, 기타 궁금한 사항이 있으시면 행정운영과
(☎043-220-2542)로 연락주시면 성심성의껏 답변해드리도록 하겠습니다. 감사합니다. 끝.",심사 중,충청북도,제안심사
하천(압항천) 정비사업의 선정은 적정한가?,"현황 및 문제점
도민의 경제적인 풍요를 추구하며 도움이 필요한 어느곳 도민의 작은소리에도 귀 기울여주시는 도정에 감사드립니다.

도내부흥제비마을권역센터에서는 2월25일 오후2시에 하천정비사업구간 (총13.63km)에 대한 주민설명회가 있었으며, 소요예산은 약300억원에 달하는 규모의 정비사업으로 사업이 완료되면 상습피해지역으로 부터 벗어나 각 농가에 어려움이 없을 것으로 생각하였으나,
현실적인 요인은 배제 한채 배정된 예산집행을 하려는 졸속행정에 우려를 금할수 없습니다.

개선사업구간은 하천의 특성상 다음의 3가지 요인이 있음에도 전혀 반영이 되지않은 정비사업입니다.
첫째, 곡선구간이 많아 하천 바닥에 퇴적물이 많이 쌓여있어 적은강수량에도 압항천 인근의 실개지 구거등도 덩달아 피해가 발생합니다.

둘째, 월문리244-1인근 하천에 가로질러서 설치되어있는유명무실한 보의 기능입니다.
과거에도 여러차례 주민의 건의사항으로 거론된바도 있으며, 공식적인 석상에서는 주민의견을 반영하는듯 해놓고 시간이 지나면 유야무야 없던일이 된적이 여러차례 입니다. 이곳으로부터 상류2~3km이상의 구간이 피해지역입니다.
오죽하면 높이를 조금 낮춰 달라고 까지 하였겠습니까. 하지만 현재도 당초 설치되어있는 원형 그대로 입니다.

셋째, 사업설명회 자료애 따르면, 사업시행구간 하천연장노선이 무려 14km에 달합니다.
무려 20여개의 부분 부분 공사 구간으로 사업 효율성이 적습니다.
아닌말로 그런일이 발생하면 않되겠지만, 공사기간중에 폭우피해가 재발한다면, 부분 부분 만 제외하고 나머지는 피해가 발생하지 않는다는 보장을 할수있습니까.

넷째, 더욱 이해할수 없는 설명은 ,
멀쩡한 교량을 철거 한다는 것입니다. 개선사업구간 중에서 하천이 범람하여 교량이 침수되거나, 파손되거나, 유실되거나, 피해가 발생한 사례가 없음에도 이를 시행한다는 것은 막대한 예산을 쓸모없는 곳에 낭비하는 꼴입니다.
차라리 다른 불요불급한 사업에 전용하여 쓰거나,
그럴수 없이 본 개선사업에 국한된 것이라면 장기적으로 볼때 하천 바닥을 주기적으로 준설하는방안과, 여름이면 오염이 심하여 냄새 때문에 싫어하거나 기피하는 3~4급수로 하락을 막을 하천수질개선을 위한 방안, 하천에 유입되는 집수정설치등의 대안도 있다고 봅니다.






개선방안
문젯점으로 드러난 개선방안으로는,
먼저
첫째, 하천의 특성에서 드러난 것처럼 제방의 폭이 중요한것이 아니라 중장기적으로 바닥에 쌓이는 퇴적물의 처리입니다.
둘째, 유명무실한 보의 제거로 야기되는 인근 피해농경지의 보호 입니다.
셋째, 개선 사업 구간(14km)의 부분부분별도의 사업이 아닌 1차구간, 2차구간, 3차구간,
또는 상류1~2~3, 하류1~2~3등, 구간별로 사업구역을 설정하는 것입니다.
넷째, 수해피해와는 전혀 무관한 침수되거나, 파손되거나, 유실되거나, 피해없는 교량의 철거는 심각한 예산낭비입니다.


기대효과
약 300억이라는 예산이 투입되는 사업인만큼,
사업성이 적정한지, 불필요한 예산의 투입은 없는지, 철거와 보존의 필요성이 적정한지,
일선 군의 사업 적정성 여부를 검토하여 주시기바랍니다.
사업지 설명회에 참석하신 다수의 주민의 의견임을 밝힘니다.

* 차후 필요하다면
유명무실한 보의 사진, 철거 대상이 된 교량 사진 등도 올리겠습니다.
감사합니다.",2023-02-25,"1. ""자연과 함께하는 청정괴산"" 건설에 협조하여 주심에 진심으로 감사드립니다.

2. 귀하께서 접수하신 국민제안(1AB-2302-0010664)에 대한 검토의견을 아래와 같이 회신합니다.

□ 민원요지
○ 하천 바닥 퇴적물로 인해 적은강수량에도 압항천 인근 피해 발생
○ 청천면 월문리 244-1번지 일원 보 철거 요청
○ 압항천 전 구간에 대한 공사가 아닌 부분공사로 공사 제외 부분에 대한 수해피해발생 우려
○ 이상 없는 교량 철거는 예산낭비로 다른 필요한 구간에 사업 시행 필요

□ 검토의견
○ 하천 준설 필요 구간에 하도정비계획예정임
○ 청천면 월문리 244-1번지 일원은 제2취수보로 철거 가능 여·부 등 검토예정
○ 압항지구 재해위험개선지구정비사업은 원주청에서 시행중인『달천 상류권역(하류구간) 하천기본계획(변경)』에 따라 시급한 구간부터 순차적으로 진행예정
○ 금회사업에 포함된 교량 철거는『달천 상류권역(하류구간) 하천기본계획(변경)』제방계획(제방고 상승 및 하천폭 확대 등)에 따라 재가설 필요

3. 기타 문의사항은 안전정책과 재난복구팀(☎043-830-3552)으로 연락주시면 성심껏
답변토록 하겠습니다.

붙임 국민제안신청서 1부. 끝.",2023-04-11,괴산군,제안실현
