제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
지하철 안전문과 철로 사이의 정지선표시,"현황 및 문제점
지하철 각 호선마다 안전문 안쪽의 철로쪽에 정지선이 없어서, 지하철이 앞으로 가거나,, 더 뒤로 가서
안전문 안으로 맞추는 작업으로 문제가 있음.
개선방안
지하철 철로 안쪽의 철로에 서행선을 표시하고, 안전문의 안쪽에 운전자의 시선에 보이는 정지선을 노란색과 검정색을
병행한 사선으로 표시해, 정지선에 일직선이 될 때, 지하철 안전문과 승강장의 문이 일치하도록하는
안쪽과 운전자가 보이는 곳에 정지선을 표시한다.
기대효과
가로나 세로선의 위치로 정지선을 빨리 인식해, 미리 정차하거나 더 밀려서, 승강장의 입구와 안전문이 불일치하는 것을
방지해, 운행시간의 지연을 방지하고, 불안감을 해소할 수 있다.",2023-02-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AB-2303-0000481)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '자살예방사업 현황·인력점검 및 정보화를 통한 적극사업수행'에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 자살예방사업 관련 현황입니다. 계양구는 보건복지부의 자살예방사업 지침에 따라 자살예방사업을 수행하고 있습니다. 또한 한국생명존중희망재단과 보건복지부가 함께 분석한 지역자살사망분석보고서를 통해 계양구 자살사망자의 다빈도 발생지역 및 현황 추이 등을 분석하여 매년 자살예방사업 계획을 수립·시행하고 있습니다. 이에 우리 구는 자살고위험 동을 선정하여 맞춤형 자살예방사업을 지속 수행하고, 올해부터는 '1인 가구 자살예방 사업'을 진행하여 복지사각지대에 있는 취약계층을 적극 발굴할 예정입니다.
나. 자살예방 인력확보 관련 현황입니다. 우리 구는 2022년 하반기부터 자살유족원스톱지원사업을 확대하며 자살예방인력을 1명 충원하였고, 현재 총 6명의 자살예방인력이 활동하고 있습니다. 올해부터 추진하는 1인가구 자살예방사업의 원활한 수행을 위해 1명을 증원하여 올해 말까지 총 7명의 자살예방인력을 확보할 예정입니다.
다. 정보화를 통한 적극행정 관련입니다. 우리 구의 정신건강복지센터는 고유의 브랜드(「삶들이다」)를 제작하여 유튜브, 홈페이지, 각 행정복지센터 등에 공유함으로써 정신건강 및 자살예방사업을 적극 홍보, 수행하고 있습니다. 또한 지역주민의 정신건강상담 접근성 향상을 위해 마음안심버스를 매달 운용하고 있고, 인천광역시의 마음건강검사 QR코드를 활용하여 24개전문검사를 진행하고 고위험군을 발굴하고 있습니다. 지역주민의 자살예방사업에 대한 인식개선을 위한 자살예방교육을 관내 53개의 초·중·고등학교와 관내 공무원을 대상으로 대면/온라인으로 수행하고 있습니다.
라. 공휴일 및 휴일의 자살예방사업 접근성 강화 방안입니다. 우리 구의 정신건강복지센터는 주간시간을 활용하기 어려운 직장인 등을 위해 야간상담실(2회/주)을 운영하고 있습니다. 공휴일과 휴일에 통화연결을 원하는 경우 광역자살예방센터로 자동전화연결을 진행하여, 지역주민의 위기대응에 공백이 생기지 않도록 하고 있습니다. 또한 응급상황 시 해당 정신건강복지센터의 직원이 출동을 진행하여 응급상황의 지역주민이 의료기관에서 조기에 적극 치료를 받을 수 있도록 하고 있습니다.

4. 우리 구 자살예방사업에 관심을 가지고 관련 제안을 해주신 것에 대해 다시 한번 감사드리며, 귀하의 질문에 만족스러운 답변이 되었기를 바랍니다. 답변 내용에 대한 추가 설명이 필요한 경우 지역보건과 전은화 주무관(☏032-430-7975)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 선생님의 가정에 건강과 행복이 가득하시길 기원합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,인천광역시,제안심사
시설 공단이 운영 하는 주차장 미비한 점 제안 합니다.,"현황 및 문제점
안녕하세요
저는 한달전 인천중구 참외전로 144 공용 주차장에 차량을 안전을 위해 주차를 하였습니다. 주차한 차량에 운전석 뒤 문을 부딪치고 갔는데 제가 저녁 9시 30분 이후 차량에 갔을 때는 어두워서 자세히 제 차량 사고를 알 수가 없었습니다. 집으로 귀가 하면서 집 주차장에서 사고 여부를 알게 되어 담 날 주차장에 가서 사고 접수를 하게 되었습니다.
이곳에 주차장에는 가로등이 꺼진 곳이 많아 무인 카메라가 선명하게 촬영 할 수가 없습니다.
카메라 화소가 좋지 않아 차량 파손 하고 간 도주자 찾을 수가 없었습니다.

시설공단 운영하는 주차장에서는 사고 보험을 가입하여 저 같은 시민이 불이익이 없게 해 주시기 바랍니다.
주차장 안에 있는 시설물로 차량 파손은 시설공단 에서 책임이 있지만 차량 간에 사고는 해줄 수 없다는 답변을 받게 되었습니다.
저 같은 경우 카메라 화소로 인해 증명할 길이 없어서 주차장 측에서 책임을 못 준다고 합니다.
차량이 안전하기에 돈을 지불하고 주차를 하였는데 파손의 책임을 시민이 다 책임 지라는 것은 너무 잘 못된 생각이 듭니다.

개선방안
시민이 다치면 보험이 있듯이 시설공단 주차장에 입증 안되는 차량 파손도 보험 적용이 가능하도록 제안 합니다.
시설공단 가로등 파손 되었으면 신속히 교체 하였으면 카메라 잘 찍혀졌을 겁니다. 전기요금 아끼려고 가로등 일부만 켜두는
것은 아닌듯합니다. 관리 책임자도 문제가 부주의로 시민이 손해를 보지 않도록 철저히 주차장 관리 요구 합니다.
기대효과
관리 책임자의 빠른 대처로 차량 파손의 여부를 확실하게 입증 가능
파손여부는 보험사가 할수 있는 서비스 제도를 도입",2023-02-22,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AB-2303-0000481)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '자살예방사업 현황·인력점검 및 정보화를 통한 적극사업수행'에 관한 것으로 이해됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 자살예방사업 관련 현황입니다. 계양구는 보건복지부의 자살예방사업 지침에 따라 자살예방사업을 수행하고 있습니다. 또한 한국생명존중희망재단과 보건복지부가 함께 분석한 지역자살사망분석보고서를 통해 계양구 자살사망자의 다빈도 발생지역 및 현황 추이 등을 분석하여 매년 자살예방사업 계획을 수립·시행하고 있습니다. 이에 우리 구는 자살고위험 동을 선정하여 맞춤형 자살예방사업을 지속 수행하고, 올해부터는 '1인 가구 자살예방 사업'을 진행하여 복지사각지대에 있는 취약계층을 적극 발굴할 예정입니다.
나. 자살예방 인력확보 관련 현황입니다. 우리 구는 2022년 하반기부터 자살유족원스톱지원사업을 확대하며 자살예방인력을 1명 충원하였고, 현재 총 6명의 자살예방인력이 활동하고 있습니다. 올해부터 추진하는 1인가구 자살예방사업의 원활한 수행을 위해 1명을 증원하여 올해 말까지 총 7명의 자살예방인력을 확보할 예정입니다.
다. 정보화를 통한 적극행정 관련입니다. 우리 구의 정신건강복지센터는 고유의 브랜드(「삶들이다」)를 제작하여 유튜브, 홈페이지, 각 행정복지센터 등에 공유함으로써 정신건강 및 자살예방사업을 적극 홍보, 수행하고 있습니다. 또한 지역주민의 정신건강상담 접근성 향상을 위해 마음안심버스를 매달 운용하고 있고, 인천광역시의 마음건강검사 QR코드를 활용하여 24개전문검사를 진행하고 고위험군을 발굴하고 있습니다. 지역주민의 자살예방사업에 대한 인식개선을 위한 자살예방교육을 관내 53개의 초·중·고등학교와 관내 공무원을 대상으로 대면/온라인으로 수행하고 있습니다.
라. 공휴일 및 휴일의 자살예방사업 접근성 강화 방안입니다. 우리 구의 정신건강복지센터는 주간시간을 활용하기 어려운 직장인 등을 위해 야간상담실(2회/주)을 운영하고 있습니다. 공휴일과 휴일에 통화연결을 원하는 경우 광역자살예방센터로 자동전화연결을 진행하여, 지역주민의 위기대응에 공백이 생기지 않도록 하고 있습니다. 또한 응급상황 시 해당 정신건강복지센터의 직원이 출동을 진행하여 응급상황의 지역주민이 의료기관에서 조기에 적극 치료를 받을 수 있도록 하고 있습니다.

4. 우리 구 자살예방사업에 관심을 가지고 관련 제안을 해주신 것에 대해 다시 한번 감사드리며, 귀하의 질문에 만족스러운 답변이 되었기를 바랍니다. 답변 내용에 대한 추가 설명이 필요한 경우 지역보건과 전은화 주무관(☏032-430-7975)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 선생님의 가정에 건강과 행복이 가득하시길 기원합니다.

붙임 국민제안신청서 1부. 끝.",심사 중,중구,제안심사
인천 서구청 2청사 광고판 365일 사용 제안,"현황 및 문제점
1.몇 년 전에 서구청 2청사를 140여억원을 들여 구입햐였는데 2청사 광고판이 비어 있습니다

2.광고하기에는 위치 상 최고의 건물입니다
큰 돈을 주고 구입 하였는데 특히 광고판 활용이 되고 있지 않습니다

3.서구청을 지나갈때마다 안타까운 마음이 듭니다
개선방안
1.비어 있는 광고판을 입찰을 통해 광고를 진행하여 수입을 창출합니다(세입증대)

2.수십만의 구민들이 오고가는 길목인 이곳에 희망과 긍정의 메세지를 넣는 것도 좋은 방법입니다
(예: 구민 여러분의 하루를 응원합니다!. 웃음 가득한 복 된 하루 되세요!등)
기대효과
1.광고를 통한 세수를 확보합니다

2.구민들에게 희망의 메세지를 줌으로써 함께 하는 관공서가 됩니다",2023-02-21,"1. 귀 가정의 건강과 행복을 기원합니다.
2. 귀하께서 제안하여 주신 '인천 서구청 제2청사 광고판 365일 사용 제안'에 대해 검토한바 아래와 같습니다.
3. 현 시행중인 「옥외광고물 등의 관리와 옥외광고산업 진흥에 관한 법률」 제4조, 제6조 및 동법 시행령 제24조에 의거하여 주요 정책 홍보 및 안내 등 공익목적 달성을 제외하고 관공서는 옥외광고물을 통한 재원마련은 불가한 점을 알려드립니다.
4. 귀하의 구정발전을 위한 소중한 의견에 감사드리며, 기타 문의사항은 인천광역시 서구청 재무과(☎032-560-4744)로 연락하여 주시기 바랍니다. 감사합니다. 끝.",2023-02-23,서구,답변완료
주.정차 단속지역 해지 요청,"현황 및 문제점
수고하십니다.
정부 및 지자체에서는 부족하지 않은 예산 확보가 매우
중요하고 필요하시겠지만 그 방법이 불합리적이라면 개선이 필요하다 생각하여 신청하오니 부디. 꼭! 관심있게 검토 바랍니다.
신정사항은 이전에 신청했는데 각 구청. 경찰서는 서로 미루기만 하여 포기하다 싶었지만. 다시 생각해도 아닌듯 하여 재 신청합니다. 서민을 위한 정책을 많이들 준비한다 하지만 정작 서민의 주거 환경 개선에는 전혀 신경안쓰는듯 합니다.

전국민 모두가 좋은 환경 아파트에서 살수는 없지 않겠습니까?! ! ! 빌라도 살고 단독주택에도 살고..하지만 지역에 따른 주차단속 관리가 합리적이지 못 합니다.

인천 서구 지역 중 제가 거주하는 마전동 지역은 빌라단지가 그리 크지 않습니다. 주변 검암동. 연희동. 심곡동..외 타 구청 지역의 빌라단지에 비하면 매우 작습니다.
그런데도 이지역은 불법주차지역으로 지정되어 주차단속이 번번히 이루어져서 주차공간이 부족한 단지에서 불편함을 겪고 있습니다. 주변 다른 동은 같은 조건의 빌라단지임에도 주정차 단속지역이 아닌데도 왜 이곳 마전동 완정로길쪽은 주차단속인지 도무지 모르겠습니다.
그렇다고 아닌 지역을 주차단속으로 지정하는것도 문제이고.. 꼭! 이글을 보시는 담당자께서는 확인하시어 주차단속 해지를 바랍니다.

큰 길도 아닌 빌라와 빌라사이 작은길을 주차단속으로 하면 주차장이 터무니없이 부족한 서민주거지역은 이중으로 어렵습니다.. 어린이보호구역 아닌곳이 요즘 어딨겠습니까?

그게 이유라는 답변도 있는데.. 다른지역도 전부 보호구역인데도 단속지역이 아닙니다. 제발!!!! 검토하며 해지 바랍니다..
개선방안
만약 이부분이 처리가 힘들면 해당지역 거주자에 한하여
희망하는 세대에 한하여 주차비용을 납부하여 스티커 발부부착하도록 하여 주차난 해소에 도움이 되었으면 합니다
단. 만원 이내 한달.. 그이상 지불시는 효과없을듯..!
기대효과
비교적 적은 세금과 안정적인 주차확보!
단속반들의 불필요한 이동거리 단축! 등등",2023-02-20,"안녕하세요. 인천광역시 서구 제안담당자 김선학입니다. 귀하께서 제기하신 정책제안에 대해 다음과 같이 회신하여 드립니다.

「도로교통법」 제32조 제1항 제7호 및 「교통안전시설 등 설치 관리에 관한 규칙」 제17조 제1항의 규정에 의거 자동차의 정차 및 주차를 금지하는 구역의 지정 및 해제는 시도경찰청 등의 교통안전심의위원회의 심의 의결에 의하여 결정되는 사안임을 알려드립니다.

이에 따라 당해 제안은 인천광역시 서구에서 채택 결정이 불가한 사안이나 귀하의 제안과 관련하여 관할 경찰서와 지속적인 협의를 통하여 마전동 완정로 일원 주택밀집 지역 내의 주정차 문제에 대하여 중장기적 검토가 실시될 수 있도록 하겠습니다.

다만 주정차 금지 구역 관련 민원 특성상 도로의 주정차 단속을 요청하는 민원이 동시에 발생하는 점을 고려하여 균형있는 주민의견 수렴 등의 과정이 필요할 수 있는 점에 대하여 귀하의 이해를 부탁드리며, 기타 도로교통법 주정차 위반 단속업무와 관련 문의사항이 있으면 인천광역시 서구청 주차관리과 담당자 김선학(032-560-5945)에게 연락주시기 바랍니다.

인천광역시 서구 업무에 관심을 가져주신데 대해 감사드리며, 앞으로도 좋은 의견 많이 제안해 주시기 바랍니다.",2023-04-03,서구,답변완료
시내버스 승강장 승차 알림 써비스,"현황 및 문제점
붙임 참고
개선방안
붙임 참고
기대효과
붙임 참고",2023-02-14,"1. 인천시 버스정책에 관심을 가지고 제안의견을 보내주신 귀하께 감사드립니다.

2. 귀하께서 제안하신『시내버스 승강장 승차알림 서비스 제안』과 관련하여 아래와 같이 답변드립니다.

3. 귀하께서는 버스승객이 적은 승강장이나 외진 승강장 등 무정차 통과로 승객이 불편을 겪을 수 있는 상황에 대비하여 버스기사에게 탑승할 승객이 있는것을 미리 알려주어 버스이용에 불편이 없도록 버스승차 알림장치 서비스를
제안하셨습니다.

4. 현재 우리시는 귀하께서 건의하신 의견 등을 반영하여 2022년부터 외곽 지역 등 무정차 민원발생 장소 등에 대한 수요조사를 통해 전년도에는 103개소에 버스승차알림 장치 설치를 완료하였으며, 올해는 추가로 30개소에
알림장치를 추가로 설치·운영중에 있습니다.

5. 앞으로도 버스이용에 불편이 없도록 시민의 의견을 적극 반영토록하겠으며 답변내용과 관련하여 추가 설명이 필요한 경우 버스정책과(☏440-3952)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2023-03-16,인천광역시,답변완료
주택가 영업 업종(술집) 제한 요청,"현황 및 문제점
현재 바로 옆 건물 1층에 술집이 영업을 하고 있습니다.
주택가라 같은 골목 라인에 어린이집도 있습니다.
하원하는 어린이들도 지나가는 곳입니다.
술집 취객들 소음과 담배 냄새가 너무 심각합니다.

현재 겨울이라 창문을 다 닫고 커텐을 쳤음에도 불구하고 너무 시끄럽습니다.
낮보다 심야가 더 시끄럽습니다.

민원을 넣어봤고, 담배꽁초는 술집에서 치우고 있습니다.
소음에 대해서는 경찰에 신고하라는 답변을 받았습니다.
하지만 취객들이 계속 바뀌기에 경찰에 신고하기도 애매한 상황입니다.
이와 같은 상황이 계속되고 있고 심야에 잠을 깨기 일쑤이며 스트레스가 많이 쌓이고 있습니다.

개선방안
술집은 일반음식점으로 허가가 나기 때문에 주택가에서 영업 가능하다고는 하지만
업종을 세분화하여서 허가 규제를 부탁드립니다.



기대효과
취객들 소음으로 경찰을 부르긴 애매합니다.
제기준엔, 다른 일들로 바쁘신 경찰 부르기엔 약간 인력 낭비라고 생각하고 있습니다.",2023-02-09,"1. 식품위생행정에 관심을 가져주신 귀하께 감사드리며, 귀하께서 신청하신 국민제안 (접수번호:1AB-2302-0003556)에 대한 검토 결과를 아래와 같이 답변드립니다.

2. 제안하신 내용은 ‘일반음식점 업종을 세분화하여 주거지역 내 술집 영업신고에 대해 규제하여 줄 것을 요청’ 으로 판단되며,

- 우리부서에서 「식품위생법 시행규칙」의거 일반음식점 영업신고에 대해 수리하고 있으나 해당 법령에는 업종별 시설기준 및 위생 관련 부분만을 규정하고 있으며,

- 제안 주신 일반주거지역을 포함한 지역·지구에 따른 행위(일반음식점) 제한 여부는 「국토의 계획 및 이용에 관한 법률 시행령」,「인천광역시 도시계획 조례」등에 의거 하며, 만수동 일대 제2종 일반주거지역 내 일반음식점 행위는 허용된 바 있어,

- 상위법령에서 정한 사항에 저촉 · 상충되는 내용을 남동구 조례로써 업종 세분화하여 영업신고 제한하기에는 위헌의 소지가 있으며, 또한 이로 인해 만수동 주거지역 일대 이외에도 기존 영업신고된 일반음식점의 건물주, 영업주 등의 재산권, 영업권이 침해 될 우려가 커 현실적으로 제안하신 내용을 채택하기는 어려움을 알려드립니다.

3. 해당 제안을 내시기까지 귀하께서 겪으신 불편에 대해 깊은 위로의 말씀 드리며, 제안 답변에 대한 추가 문의사항은 남동구 식품위생과 식품허가담당 장명선(☎ 032-453-2621)에게 문의주시면 성심성의껏 답변 드리겠습니다. 감사합니다.",2023-02-20,남동구,답변완료
복지 사각지대의 현실과 대책,"현황 및 문제점
파일로 보냄
개선방안
파일로 보냄
기대효과
파일로 보냄",2023-02-07,"안녕하십니까? 우리 시 복지분야에 대한 귀하의 관심과 소중한 의견에 감사드리며, 국민신문고 제안(접수번호 2AB-2302-0002709)관련하여 답변 드립니다.

제안해 주신 내용은 복지사각지대의 적극적 발굴 및 홍보에 관한 것으로 이해됩니다.

현재 복지상담 및 제보를 위하여 120 미추홀콜센터와 129 보건복지상담센터를 운영중에 있으며 SNS를 기반으로 한 카카오톡 플러스친구(희망의 전화 129, 09:00~18:00)를 활용하고 있습니다. 또한 복지사각지대발굴시스템은 39종의 위기정보를 하반기부터 44종으로 확대 시행하게 됩니다.
이 외에도 시 자체적으로 돌봄플러그, AI케어콜, 사례관리 등 고독사 및 사각지대발생 예방사업도 추진하고 있습니다.
그러므로 다양한 홍보 채널을 활용하여 정보취약계층이 발생하지 않도록 홍보를 강화해 나가겠습니다. 또한, 통반장·지역사회보장협의체 등 민·관 협력사업을 통해 두터운 사회안전망 구축으로 어려운 이웃이 도움의 손길을 놓치지 않도록 더욱더 노력하겠습니다.

또한 제안해주신 시장님 직속 사회복지 특보에 대해서는 현재 우리시에서도 검토중에 있다는 말씀을 드립니다.

인천시의 복지에 깊은 애정을 가지고 제안해주신 의견에 다시 한 번 깊이 감사드리며 시민의 안전과 복지를 위해 노력하는 인천시가 되도록 하겠습니다. 감사합니다.",2023-03-06,인천광역시,답변완료
교통약자 이동지원 센타의 이관,"현황 및 문제점
파일로 기록
개선방안
파일에 기록
기대효과
파일에 기록",2023-02-07,"1. 귀하의 건강과 행복을 기원합니다.
2. 귀하께서 국민신문고 정책제안하신 이동지원센터 공단 이관에 대하여 아래와 같이 답변드립니다.
3. 인천시는 인천 교통분야(도시철도, 여객자동차운송사업, 터미널시설, 주차장, 복합환승센터 등) 사업을 수행하는 인천교통공사에, 인천교통약자 이동지원센터를 위탁 운영 중에 있습니다. 인천교통공사는 교통분야에 전문성을 갖춘 기관으로 설립되었으며, 인천시는 2006.6.5.부터 특별교통수단 및 특별교통수단외 차량 운행을 위한 이동지원센터를 인천교통공사에 위탁 운영하면서, 타 기관보다 해당 교통 복지 사업에 대한 경험이 있는 전문성, 지속성을 갖춘 기관으로 판단하고 있습니다.
4. 다만, 공단은 부가가치세가 면세되는 시설공단과 비교하여 부가가치세를 납부하여야 하는 현 교통공사의 위탁을 심각한 예산 낭비로 판단한 점에 대하여는 부가가치세 부과금액을 포함한 공사·공단의 세부적인 비용분석(기관별 급여 체계에 따른 인건비 증감 포함) 실시 등 심도 있는 검토가 필요한 사항입니다. 참고로 2015년, 2019년 공단 이관 검토시 공단 수탁 불가로 논의된 바 있으나, 2022년 인천시의회 행정사무감사 시 공단 위탁 검토 요청 사항이 있어, 내부 타당성 분석 및 기관 협의 등을 거쳐 종합적으로 검토할 예정에 있습니다.
5. 또한 지적하신 과도한 경쟁에 따른 보상 문제 및 교통복지 · 관리자에 대한 전문성·지속성 향상 등은 내부 검토하여 필요시 개선방안을 마련할 계획이며, 특장차 차고지는 현재 16개소 운영 중이고, 제안하신 특장차량에 “공무수행” 표지를 부착하고 인천의 모든 공영주차장을 활용하는 방안에 대하여는 「주차장법」및「인천광역시 주차장 설치 및 관리 조례」제4조 및 제4조의2에 의거 주차요금이 규정되어 있어 시행에 어려움이 있는 점 참고하시기 바랍니다.
6. 아울러 장애인,고령자 등 교통약자의 이동권을 보장하는 교통복지이므로 그동안 추진했던 경험과 그로 인해 축적된 노하우 등을 고려할 필요가 있고, 시설관리공단 이관에 대하여는 공사, 공단 간 상이한 직무 및 급여체계에 따른 조직진단 및 인건비 절감, 상승에 대한 정확한 분석이 전제되어야 하며, 수탁 가능성에 대한 기관 간 의견 조회 등 종합적인 검토 후 결정할 사항임을 알려드립니다.
7. 기타 추가 문의사항이 있으실 경우, 인천광역시 택시운수과(032-440-3803)으로 연락주시면 성심껏 답변드리도록 하겠습니다.",2023-03-08,인천광역시,답변완료
인천시 강화도 일출 명소 조성에 관한 제안.,"현황 및 문제점
현재 강화도는 마니산, 고려산, 진강산 등 400M가 넘는 산도 5개가 되며, 사면이 바닷가로서 매우 각광받는 관광지입니다.
더우기 일몰의 명소가 많아 많은 관광객이 찾고 있습니다.
그러나 사면이 바다로 둘러 쌓인 지형임에도 불구하고 일출 명소는 찾기 어렵습니다. 마니산 정상 등에서는 매우 뛰어난 일출을 볼 수 있지만 일반 평지에서는 동쪽의 육지로 말미암아 뛰어난 일출은 찾기 어렵습니다.
하지만 상화에서도 뛰어난 일출명소를 만들 수 있습니다. 바로 양사면 북성리 산225를 지나는 도로에서는 한강과 임진강 하구의 넓은 바다 위로 떠오는 일출을 조망할 수 있습니다.
이 곳에 일출 명소를 만들면 좋을 것입니다. 예산도 많이 안들어갑니다. 목재 데크만 조성해 주면 됩니다.
부디 관심어린 검토를 부탁합니다.
개선방안
상기 문제점에 기제했습니다.
기대효과
앞으로는 일출을 보기 위해 수도권의 많은 사람들이 동해까지 안가고 강화로 올 것입니다.
일몰과 일출을 동시에 볼 수 있는 강화! 얼마나 멋지겠습니까? 30분이면 달려 올 수 있습니다.
그럼으로써 발전이 더딘 강화 동북지역이 활성화 되어 강화의 균형발전이 기대됩니다.",2023-02-02,"양사면에는 ‘평화전망대’, ‘남북1.8평화센터’라는 북한 전망 관광지가 기 존재하고 있으며, 남북1.8평화센터 옥상에는 옥상정원이 조성되어 있어
일출 전망 장소로 적합하며, 아울러 기반 시설인 주차장 및 화장실이 기 조성되어 있어, 일출 명소로서 홍보 및 활용 효과가 상당히 큼.

국민제안 관련 부지 인근은 군사협의, 산지전용 등 행정절차 요건을 이행하여야 하며, 직접적인 북한 전망으로 군부대측과 군사협의 난항이 예상됨.

일출 명소 조성에 따른 기반시설(주차장, 화장실 등)이 필요함에 따라 상당한 예산이 투입될 것으로 판단되어 신규 일출 명소로 조성하기에
적합하지 않음",2023-02-27,강화군,답변완료
불법 현수막 단속 강화 및 벌금강화,"현황 및 문제점
인력이 부적하다는 핑계로 대충대충 넘어가는 경우가 너무 많음.
차라리 어플로 편하게 누구든지 신고를 할 수 있게 만들고 중복이어도 누적 벌금을 부과한다면 현수막을 걸려고 할까요?
개선방안
벌금 강화
신고포상금
신고 간편화
기대효과
벌금으로 구청운영에도 도움이 있고 시민들도 좋고 현수막도 사라지면 환경에도 좋고",2023-02-01,"1. 시정발전에 관심을 가져주시고 소중한 의견 주신 귀하께 깊은 감사를 드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 제안사항은 신고 어플사용, 신고 포상금,
누적 과태료 부과등 방법으로 불법현수막 정비를 강화하자는 내용으로, 다음과 같이 답변 드리겠습니다.

3. 귀하의 제안 취지에 공감하며 내용 또한 시정에 도움이 될 것으로 판단됩니다.
다만, 시에서는 이미 ‘안전신문고’앱을 통한 불법광고물 신고와, ‘수거보상제’를 이용한
불법광고물 보상제도를 운영하고 있습니다. 또한, 「옥외광고물 등의 관리와 옥외 광고 산업 진흥에 관한 법률 시행령」
제 55조(과태료의 부과) 별표 8의 개정(2021.12.14.)으로 과태료의 반복 부과가 가능한 점 알려드립니다.

4. 위와 같은 사유로 귀하의 제안이 불채택된 점을 널리 양해하여 주시기 바라며,
위 내용과 관련하여 궁금하신 사항에 대해서는 건축과(장인희, 032-440-4786)로 문의하시면
성심껏 답변 드리겠습니다. 감사합니다.",2023-02-15,인천광역시,답변완료
등교길 개선 요청,"현황 및 문제점
급커브 도로에 인접한 보도가 좁고 경사가 심합니다.
겨울철인 지금은 공원과 보도의 경계에 설치된 펜스를 뚫고 자란 가시 많은 장미의 줄기가 있어 통행시 부득이 가시를 피해 도로쪽으로 가깝게 붙어 통행하게 되어 위험하고, 여름철이면 장미 덩굴이 보도의 반을 가릴정도로 자라나 더욱 통행에 지장을 줍니다.
가장 걱정스러운것은 보도의 경사가 도로쪽으로 심하게 있고 또 도로 자체도 급커브인지라 펜스를 뚫고나온 장미줄기와 가시를 피하다가 아이들이 위험에 처하지는 않을까하는 것입니다.
자전거나 킥보드를 타고 지나다니는 아이들도 많은데 그럴때마다 정말 너무 식겁합니다.
모두가 사용할수 있는 공원을 굳이 펜스로 막고
조경을 제대로 관리하지 않아 덩굴과 가시가 안그래도 좁은 보도를 침범하게 해 아이들의 안전을 위협하는것이 너무 불합리하다 생각됩니다.
개선방안
공원과 보도 경계의 펜스, 그리고 불필요한 잡목을 제거 한 후 (소나무 고목들은 유지 보호)
1. 보도블럭을 공원까지 넓게 설치하거나
2.공원 사이길처럼 벽돌블럭이나 야자매트를 깔아 통행로를 새로 확보하는것이 필요하다고 생각합니다.
기대효과
급커브 도로에 위치한 비좁고 비탈진 보도를 피해 다수의 어린이들이 안전하게 통학할수 있는 통학로가 확보되며 공원 미관 개선 효과가 있을것으로 예상됨.",2023-02-01,"1. 안녕하십니까? 제안 참여에 감사드리며 국민신문고 제안신청 창구로부터 우리 기관으로 전해진 귀하의 제안에 대해 다음과 같이 회신하여 드립니다.
2. 귀하께서는 ‘나래놀이공원과 보도 경계에 있는 잡풀 제거 및 녹지 내 통행로 확보를 통한 보행환경 개선’이라는 내용으로 제안해주셨습니다.
3. 귀하께서 제안하신 내용을 검토한 결과는 다음과 같습니다.
가. 공원과 보도의 경계에 있는 공원 내 잡목은 정리 완료하여 통행에 불편이 없도록 조치 완료하였습니다.
나. 그러나 펜스 철거 후 녹지 내 통행로 확보 요청과 관련하여 해당 위치에 통행로 조성 시 녹지대 및 녹지 내 수목의 훼손 여지가 있어 당장 수용하는 것은 어려운 점 양해하여 주시기 바라며 추후 공원 리모델링 등 공원정비 시 해당사항 반영할 수 있도록 노력하겠습니다.
4. 위와 같은 사유로 귀하의 일부 제안을 즉시 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 이밖에 문의사항은 공원녹지과 공원관리팀(☏032-509-6996)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

붙임 국민제안신청서 1부. 끝.",2023-02-13,부평구,답변완료
