제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
여행 QR코드를 활용해 길찾기와 안전한 관광지 방문이 가능하게 해주세요!,"현황 및 문제점
그지역의 여행을 처음 온사람들의 공통 질문이나 어려움을 확인해보면 여행코스에서 다음 여행코스로 이동하는 방법을 모르거나 걸어다닐 경우 위치 확인이 안되는 경우가 있다.

유명 여행지는 네이버나 다른 시스템으로도 알 수 있지만, 알아보고 하는 번거로움이 있다.
이에 전라북도 내 지역의 여행코스에 QR코드를 통해 다음 코스를 선택하거나 다음 코스에 대한 정보를 제공하고 그곳을 찾을 수 있도록 원스탑 지원이 가능하다면, 여행객에게 큰 도움이 될 것 같다.
개선방안
QR코드를 활용해 길찾기와 안전한 관광지 소개를 통해 관광객이 늘어나고 관광객의 불편을 없애주세요!
기대효과
QR코드를 활용해 길찾기와 안전한 관광지 소개를 통해 관광객이 늘어나고 관광객의 불편을 없애주세요!",2022-03-01,"1. 전라북도의 관광 발전을 위한 관심과 참여에 감사드립니다.

2. 귀하께서 국민신문고를 통해 제출한 민원(접수번호 : 1AB-2203-0000076)의 주요내용은 전라북도 내 여행코스에서 QR코드를 활용한 각종 길찾기와 여행코스 정보 등을 제공 건의하는 사항으로 사료되며 아래와 같이 답변드립니다.

3. 전라북도 내 주요관광지에 대한 정보는 현재 전라북도 토탈관광 누리집, 전북투어패스 누리집을 이용하여 정보 확인이 가능한 사항이며 향후 길찾기 기능과 다음 코스 추천 정보 제공 등 제안 주신 의견을 반영한 QR 코드활용을 검토하여 여행지에서 관광객들에게 편의를 제공할 수 있도록 노력하겠으며, 기타 다른 문의사항이 있으시면 전라북도 관광총괄과(063-280-4742)로 연락주시면 답변해 드리겠습니다. 감사합니다. 끝.",2022-03-31,전라북도,답변완료
요새 지원해주는 지원금을 제발 소외계층에게도 배풀어주세요.,"현황 및 문제점
지금 소상공인및 집합시설 사장님등 지원금을 올해 들어 벌써 100만원, 20만원, 80만원, 최근엔 300만원까지 지원해주는걸로 알고 있는데요.
물론 사장님들 코로나 때문에 힘드신거 압니다.

하지만 그렇게 지원해줄돈이 있다면 기초생활 수급자, 한부모 가정, 독거노인, 조부모와 아이만 사는가정등 이런쪽의 사람들을 도와주셨음 합니다.

저 또한 한부모가정인데요,
2021년에 딱 한번의 약간의 지원말고는 소상공인 받으시는거에 비해 한참 지원이 부족한부분을 자주 느낍니다.
소상공인 분들은 전기세도 공제해주시는데,
저희같은 가정은 코로나로 수입도 줄었는데, 돈벌고 차상위란 이유만으로 전기세 할인 몇천원 못받구요.
올해 차상위 지원금도 똑같아 여전히 여자 혼자 버는수익으론 먹고살기 힘듭니다.
그렇다고 지원이 자주 나오는것도 아니고,
차상위 처음 등록할때도 다른가족한테 금전적 도움도 받지말라 하셔놓고는 이렇게 지원도 없이 어떻게 살라는건지 모르겠습니다.
개선방안
소상공인에게 뭐라하는게 아니라 도와주시는건 당연히 좋습니다.

하지만 그만큼 제발 소외계층도 같이 더 도와주세요.
소상공인 사장님들은 받은만큼 세금내고 저희는 세금도 덜내니 지원이 덜되는건지 모르겠습니다.

아이가 10살이라 양육수당도 못받습니다.

한달 지원받는 수당으론 턱없이 살기 부족하니 자주까지는 아니더라도 가끔이라도 생필품 지원이나 금전적 지원 부탁드립니다.

제발 소외계층도 생각좀 해주십시요.

모두 다같이 잘살수 있게해주세요.
기대효과
새학기가 돌아오니 살것도 많고 준비할것도 많고 한참 클나이에 먹고싶은것도 많을테니 지원이 많이 된다면 생활에 보템이될테니 아이들도 부모들도 노인들도 어려운사람들도 모두 행복해질것입니다.",2022-02-25,"1. 안녕하십니까? 저소득층 지원사업을 위한 제안에 감사의 말씀을 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 국민제안에 대한 검토 결과를 다음과 같이 알려드립니다.
3. 귀하께서 제안하신 내용은 ‘저소득층 대상 코로나19 지원금 지원’에 관한 것으로 이해됩니다. 코로나19 피해지원을 위해 2020~2022년 동안
군산시는 두 차례 군산형 코로나19 재난지원금을 군산시민에게 10만원씩 지급한 바 있습니다.
중앙정부에서는 소득감소자를 위한 재난지원금을 3차례 지원하였으며, 저소득층 대상으로 2020년 저소득층 한시생활지원으로 1인가구 50여
만원 지원과 2021년 저소득층 추가 국민지원으로 개인당 10만원씩 지원하여 코로나19 피해를 최소화 하기 위해 노력하였습니다.
4. 귀하께서 제안하신 저소득층 대상의 지원금을 지원하기 위해서는 많은 비용이 수반되는 사항으로 군산시 자치단체에서 추진하기는 어려움
있으며 국가적인 차원에서 추진되어야 할 사항입니다.
5. 저소득층 지원을 위한 소중한 제안에 감사드리며 더욱 자세한 설명이 필요한 경우 군산시 복지정책과(김소연, 063-454-3063)로 연락주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-04-07,군산시,답변완료
"취약계층, 사회적 약자와 소상공인을 위한 지역상품권 포스터 제작 후 배포","현황 및 문제점
많은 지역에서는 지역 자금의 역외유출 방지와 소상공인 지원 및 지역경제 활성화를 위해 상품권을 발행하고 있습니다.
모바일과 지류, 카드 등으로 발급하고 있고 대규모, 준대규모 점포, 사행산업, 유흥,단란주점 등의 업종이 제외되는 것으로 알고 있습니다.

지금 거리를 다녀보면 코로나19로 인하여 폐업을 한 가게들이 많습니다.

온라인으로 상품권 가맹점 여부를 검색할 수 있고 조회도 가능하지만 마트에 비해 음식점은 홍보가 잘 안 되고 자영업자들이 개인적으로 현수막, 포스터를 만들어 고객을 유치하고 있습니다.

상품권은 구매하기도 힘들고, 구매하여도 주로 젊은 층이 구매하여 부모님들은 학원비를 결제하는 경우가 많다고 합니다.

지역상품권을 의도와는 조금 다르지 않나 생각이 됩니다.

상품권을 구매하여도 결제가 간편하고 입구에 홍보가 되어 있는 대형마트로 많이 가는 것이 현실입니다.

어르신들이나 취약계층도 구매하여 사용 가능하도록 매장에서 상품권을 사용할 수 있다는 정보를 전달해야 한다고 생각됩니다.
개선방안
포스터를 부착하면 시력이 나쁜 사회적 약자, 취약계층도 상품권을 이용할 수 있고 가맹점 등록 시점이 달라도 일괄 배부가 가능하며 판매대 주변이 복잡해지는 것을 방지하고 골목이나 거리 미관 개선, 사용자와 소상공인에게 편의를 제공할 수 있다고 생각됩니다.

온누리상품권은 홍보를 계속하고 포스터나 현수막을 계속해서 배포하고 있습니다.

지역상품권도 원래의 목적인 소상공인을 위한 도움이 될 수 있도록 포스터를 제작하면 좋겠습니다.

잘 보이도록 가게 앞에 붙일 수 있는 공고문 형식으로 포스터를 제작하여 배포하여 많은 사람이 볼 수 있게 만들면 좋겠습니다.

기대효과
코로나19로 힘든 소상공인 및 소비자에게 실질적으로 도움을 줄 수 있습니다.
취약계층, 사회적 약자 배려
지역경제 활성화",2022-02-24,"1. 안녕하십니까? 저소득층 지원사업을 위한 제안에 감사의 말씀을 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 국민제안에 대한 검토 결과를 다음과 같이 알려드립니다.
3. 귀하께서 제안하신 내용은 ‘저소득층 대상 코로나19 지원금 지원’에 관한 것으로 이해됩니다. 코로나19 피해지원을 위해 2020~2022년 동안
군산시는 두 차례 군산형 코로나19 재난지원금을 군산시민에게 10만원씩 지급한 바 있습니다.
중앙정부에서는 소득감소자를 위한 재난지원금을 3차례 지원하였으며, 저소득층 대상으로 2020년 저소득층 한시생활지원으로 1인가구 50여
만원 지원과 2021년 저소득층 추가 국민지원으로 개인당 10만원씩 지원하여 코로나19 피해를 최소화 하기 위해 노력하였습니다.
4. 귀하께서 제안하신 저소득층 대상의 지원금을 지원하기 위해서는 많은 비용이 수반되는 사항으로 군산시 자치단체에서 추진하기는 어려움
있으며 국가적인 차원에서 추진되어야 할 사항입니다.
5. 저소득층 지원을 위한 소중한 제안에 감사드리며 더욱 자세한 설명이 필요한 경우 군산시 복지정책과(김소연, 063-454-3063)로 연락주시면
친절히 안내해 드리도록 하겠습니다. 감사합니다.",심사 중,김제시,제안심사
실버타운과 노인복지관의 프로그램과 시설 공유,"현황 및 문제점
현재 전북에는 타운형태의 실버타운으로는 고창타워가 유일하다.
타운형태라는 것은 주민들이 공동주택에 입주하여 살며, 타운 안에 휴게실, 헬스장, 구내식당, 온천, 정원과 벤치, 간호사실 등의 편의시설이 갖추어져 있는 경우를 말한다. 그런 의미에서 고창타워는 몇 백명이 노후를 보내고 있는 실버타운이다.
그런데 이 실버타운의 프로그램과 시설에도 장단점이 있어서 어떤 분들은 굳이 타운의 프로그램을 마다하고 노인복지관까지 가서 그 프로그램과 시설을 이용한다. 일주일에 사나흘 정도 다니시는 분도 있다.
거꾸로 생각하면 노인복지관의 상황도 마찬가지일 것이다. 거기 프로그램에도 장단점이 있어 달갑게 이용하지 않는 노인이 있을 것이다.
한마디로 말해 노인들이 다양한 프로그램과 시설을 이용할 수 있는 방법은 충분치 않다.
개선방안
실버타운의 회원제와 노인복지관의 회원제를 공유해야 한다.
다시말해 실버타운 회원이 노인복지관에 갈 때는 그곳의 회원으로 인정해주고, 노인복지관 회원이 실버타운에 오면 실버타운의 회원으로 인정하는 제도이다.
그들이 실버타운에 와서 회원으로 인정받으면 타운 안의 각종 시설과 프로그램을 이용할 수 있다. 물론 반대의 경우도 가능할 것이다.
그런데 두 장소 간을 이동하려면 차량이 필요하다. 노인복지관은 군예산에서 지원받기 때문에 문제가 없을 것이다. 그러나 실버타운에 셔틀버스가 있지만 노인복지관까지의 이송은 안 된다.
결론은 전북도에서 차량수송비용을 지원해 주어야 한다. 예를들면 일주일에 서너차례 셔틀버스왕복 시 들어가는 교통비를 도예산에서 지원해주는 제도이다.
기대효과
양쪽 프로그램과 시설을 공유하는 회원제를 운영한다면 양쪽 기관을 이용하는 노인들의 만족도가 높아진다.
이것은 민관을 떠나서 복지시스템이라는 점에서 목표가 똑 같다. 노인복지국가를 지향하는 한국의 차원에서 노인들의 교류는 긍정적인 효과를 가져다 줄 것이다.
노인빈곤율이 높고 노인자살률이 높은 한국과 같은 나라에서 노인복지관 회원과 실버타운 회원이 여러가지 좋은 프로그램과 시설을 공유하며 교류할 수 있다면 노인들은 더욱 행복해 질 것이다.",2022-02-24,"1. 귀 가정의 무궁한 발전을 기원합니다.
2. 귀하가 제안하신 실버타운과 노인복지관의 프로그램과 시설 공유에 대해서 답변드립니다.
3-1. 우리군에서는 어르신의 활력있는 여가생활을 위해 고창군 노인복지관을 운영 지원하고 있습니다. 고창군 노인복지관은 60세 이상 고창군민이면 누구나 회원으로 가입할 수 있으며, 이에 따라 고창시니어스타워 입주 어르신도 복지관을 이용하고자 하시면 회원으로 등록하고 이용하실 수 있습니다. 다만, 고창군노인복지관 회원의 시니어스타워 이용은 고창시니어스타워가 사유지임에 따라 해당 시설의 운영규정과 입주계약에 따라 입주민만 가능하다고 합니다.
3-2. 고창군 노인복지관은 어르신의 접근성 보장을 위해 셔틀버스를 운행하고 있으며 석정 <-> 복지관 구간도 셔틀버스가 운행중으로, 복지관 방문을 원할 경우에는 운행시간에 맞춰 이용하실 수 있습니다. 해당 구간에 복지관 셔틀버스가 운행중임에 따라 별도 차량에 보조금을 지원하는 것은 중복지원에 해당되어 예산 지원은 어려울 것으로 판단됩니다.
3-3. 좋은 제안에 감사드리며 앞으로도 어르신들의 활력있는 노후를 위해 복지관 운영이 더욱 활성화 될 수 있도록 적극 지원하겠습니다.",2022-12-27,고창군,답변완료
김제시 ESG (폐농약병 수거용 종량봉투 보급),"현황 및 문제점
현황 및 문제점
- 그동안 농민들의 환경에 대한 인식부족과 수거체계의 미비 등으로 농약빈병이나 빈농약봉지의 상당한 양이 농수로에 버려지거나 소각되고 있어 잔류농약으로 인한 하천과 토양 오염 및 수생동식물 피해 등으로 생태계까지 파괴되고 있다. 특히 아무렇게나 버려진 농약병으로 인해 주거환경이 훼손되고, 심한 경우에는 오염된 하천의 물을 생활용수로 사용해 결국에는 사람들까지 직접적인 피해를 입게 될것으로
- 지자체나 자원재생공사에서 공동수거 외에 개별수거를 하지 않는 것이 한 원인
개선방안
개선방안
- 논·밭·하천 등에 버려져 심각한 토양·하천오염을 유발시키는 빈농약병을 일제 수거하기 위해 빈농약병 수거용 종량봉투 보급(3종류)
- 소주 빈병을 점포에 가져다주면 수거비로 100원을 주는데 공병 회수율이 올라갔다. 돈이 되기 때문이다. 이 점을 참고해 폐농약병 수거에도 좀 더 많은 지원이 따른다면 아무렇게나 버려지는 것을 줄이고 수거율을 높일 수 있을 것 사료됨.
- 농약병 분류 방법 (3종류)
1. 뚜껑이 분홍. 노랑. 초록색으로 농약으로 분류되어 있는 통.
2. 봉지 농약으로 따로 분류.
3. 뚜껑이 흰색. 검은색으로 영양제 칼슘제. 전착제 등은 따로 분류( 플라스틱으로 재활용 처리)
- 조례제정 등을 통해 폐농약병 및 폐비닐에 대한 수거방식과 지원체계를 정비할 필요.
기대효과
기대효과
- 농민들 모두 농사에 필요한 농약을 사용 후 잘 분류하여 수거되어 아름다운 자연환경을 지킬수있을 것 사료됨.
- 빈 농약병에 대한 수거보상비을 지원하고 수거보상금은 마을기금으로 사용.",2022-02-23,"가. 안녕하십니까 귀하께서 국민신문고를 통해 제안하신 '폐농약병 수거용 종량제봉투 보급'에
대하여 다음과 같이 답변드립니다
나. 김제시에서는 ｢김제시 영농폐기물 수거지원 등에 관한 조례｣ 6조에 의거,
영농폐기물(폐비닐, 폐농약용기류)을 재활용할 수 있도록 수거한 개인, 비영리단체에 대해
영농폐기물 수거보상비를 지급하고 있습니다.
다. 그러나 귀하께서 제안해주신 폐농약병 수거용 종량제봉투를 제작하여 수거할 경우
폐농약용기 수거보상비 지급 등에 어려움이 있어 종량제봉투 제작은 어려울 것으로
판단되오니 이 점 양해하여 주시기 바랍니다.
라. 김제시의 환경개선과 시민편익 개선을 위하여 적극적인 관심을 주셔서 진심으로
감사드리며, 기타 문의사항은 김제시청 청소자원과(063-540-3165)으로 연락주시면
정성껏 답변해 드리겠습니다. 감사합니다.",2022-03-15,김제시,답변완료
고창군 ESG (폐농약병 수거용 종량봉투 보급),"현황 및 문제점
현황 및 문제점
- 그동안 농민들의 환경에 대한 인식부족과 수거체계의 미비 등으로 농약빈병이나 빈농약봉지의 상당한 양이 농수로에 버려지거나 소각되고 있어 잔류농약으로 인한 하천과 토양 오염 및 수생동식물 피해 등으로 생태계까지 파괴되고 있다. 특히 아무렇게나 버려진 농약병으로 인해 주거환경이 훼손되고, 심한 경우에는 오염된 하천의 물을 생활용수로 사용해 결국에는 사람들까지 직접적인 피해를 입게 될것으로
- 지자체나 자원재생공사에서 공동수거 외에 개별수거를 하지 않는 것이 한 원인
개선방안
개선방안
- 논·밭·하천 등에 버려져 심각한 토양·하천오염을 유발시키는 빈농약병을 일제 수거하기 위해 빈농약병 수거용 종량봉투 보급(3종류)
- 소주 빈병을 점포에 가져다주면 수거비로 100원을 주는데 공병 회수율이 올라갔다. 돈이 되기 때문이다. 이 점을 참고해 폐농약병 수거에도 좀 더 많은 지원이 따른다면 아무렇게나 버려지는 것을 줄이고 수거율을 높일 수 있을 것 사료됨.
- 농약병 분류 방법 (3종류)
1. 뚜껑이 분홍. 노랑. 초록색으로 농약으로 분류되어 있는 통.
2. 봉지 농약으로 따로 분류.
3. 뚜껑이 흰색. 검은색으로 영양제 칼슘제. 전착제 등은 따로 분류( 플라스틱으로 재활용 처리)
- 조례제정 등을 통해 폐농약병 및 폐비닐에 대한 수거방식과 지원체계를 정비할 필요.
기대효과
기대효과
- 농민들 모두 농사에 필요한 농약을 사용 후 잘 분류하여 수거되어 아름다운 자연환경을 지킬수있을 것 사료됨.
- 빈 농약병에 대한 수거보상비을 지원하고 수거보상금은 마을기금으로 사용.",2022-02-23,"가. 안녕하십니까 귀하께서 국민신문고를 통해 제안하신 '폐농약병 수거용 종량제봉투 보급'에
대하여 다음과 같이 답변드립니다
나. 김제시에서는 ｢김제시 영농폐기물 수거지원 등에 관한 조례｣ 6조에 의거,
영농폐기물(폐비닐, 폐농약용기류)을 재활용할 수 있도록 수거한 개인, 비영리단체에 대해
영농폐기물 수거보상비를 지급하고 있습니다.
다. 그러나 귀하께서 제안해주신 폐농약병 수거용 종량제봉투를 제작하여 수거할 경우
폐농약용기 수거보상비 지급 등에 어려움이 있어 종량제봉투 제작은 어려울 것으로
판단되오니 이 점 양해하여 주시기 바랍니다.
라. 김제시의 환경개선과 시민편익 개선을 위하여 적극적인 관심을 주셔서 진심으로
감사드리며, 기타 문의사항은 김제시청 청소자원과(063-540-3165)으로 연락주시면
정성껏 답변해 드리겠습니다. 감사합니다.",심사 중,고창군,제안심사
노후 경유차 조기 폐차 안내방법 다양화 필요,"현황 및 문제점
0. 우리 정부를 포함한 지구촌 나라가 온난화에 따른 폐해를 줄이고자 탄소 저감 정책을 시행하고 있으며,
0. 그 일환으로 2005년 이전 생산된 노후 경유차에 대한 조기폐차를 위하여 예산을 투입하여 자발적 참여를 유도하고 있으나,
0. 사업시기가 자치단체마다 상이하고 안내 방법이 기초 자치단체 홈페이지에 게시하는 정도로 이루어지고 있어 참여하고
자 하는 의사는 있으나, 사전에 알지 못하여 그 신청시기를 놓쳐 참여하는데 한계가 있음.
0. 따라서 동일한 시기에 동일한 안내 등 행정의 통일성이 필요하다 사료 됨.
개선방안
0. 자동차세는 지방세의 하나로 과세표준 자료를 기초자치단체가 보유하고 있으므로 현 홈페이지 게시는 물론 노후경유차 소유자
에 한하여

- 1/4분기(또는 연납) 자동차세 고지서 발급시기에 연동하여 서면 동봉 안내하거나,

- 등록된 휴대전화를 통하여 안내문자를 발송하는 방법 등을 추가를 제안함.
기대효과
0. 행정기관의 적극 행정으로 정책 홍보가 강화되어 정책신뢰도가 향상될 것이며,

0. 해당자의 참여율이 더욱 높아져 정부의 정책목표를 달성하는데 도움이 될 것임.,",2022-02-21,"1. 안녕하세요. 시정에 관심을 가지고 소중한 의견을 주셔서 감사드리며 국민신문고에 신청 하신 제안(신청번호 1AB-2202-0013733)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 제안내용은 ‘조기폐차 안내방법의 다양화’에 관한 것으로 이해됩니다.
3. 귀하의 제안에 대해 검토한 의견은 다음과 같습니다.
가. 현재 양 구청 환경위생과에서 경유차에 부과하는 환경개선부담금 고지서에 조기폐차 일정 등을 기재하여 안내하고 있습니다.
나. 또한, 한국환경공단에서 배출가스 저감사업 대상 차량 소유주에게 일괄적으로, 해당 지자체에 신청할 수 있도록 문자 통보도 하였음을 알려드립니다.
다. 자동차세 고지서에 안내하는 경우는 일반 승용차를 포함한 모든 차량에 안내됨에 따라 또 다른 민원이 발생 할 수 있음을 양지하여 주시기 바랍니다.
4. 귀하의 제안은 「전주시 제안제도 운영 조례」 제3조 1호 다목에 의거하여 ‘기 시행 중인 사항이거나 기본구상이 이와 유사한 사항’에 해당하여 불채택함을 알려드립니다.
5. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 전주시 맑은공기에너지과 이명현 주무관(☏063-281-2753))에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.",2022-03-14,전주시,답변완료
신호등,"현황 및 문제점
고창군청부터 고창터미널 구간까지 횡단보도는 있는데 군데군데 신호등이 없어서 사실상 무단횡단이나 다름없고
차량이 지나다니는 중간지점에 서있다 건너가는 사람들도 많아 위험하고
차량역시 사람이 먼저인데 무시하고 가는 경우가 다반사입니다
특히 병원,시장 다녀오는 할머니,할아버지들의 왕래가 많고 아이들도 많이다녀서 사고위험이 다반입니다
개선방안
군데군데 신호등을 설치하고 신호체계를 동시신호를 하던지 하여서
원활한 차량진입과 보행사고를 막아 보행자의 안전과 불편을 해소하여 주시길 바랍니다
기대효과
신호등이 생긴다면 차량들도 신호를 지킬 것이고 보행자는 마음편히 길을 건널수 있고 교통질서도 확립될거라 보여집니다",2022-02-18,"고창군 교통행정 발전을 위한 귀하의 소중한 의견에 감사드립니다
귀하께서 제안하신 신호등 설치 및 신호환경 개선건은 보행자 교통사고 예방에 도움을 줄 것으로 생각됩니다.
추후 관련 유관기관(경찰서 등)과 연계하여 교통안전을 위해 군민분들이 행복하고 더 안전한 지역사회를 만들기 위해 노력하겠습니다.",2022-12-28,고창군,답변완료
친환경 주거문화 옥상 & 정원 매뉴얼,"현황 및 문제점
▲ 전세계적으로 지구 온난화 문제로인한 친환경 문화와 탄소중립 정책이 생활속에서 실천문화로 요구되는 시점입니다. 정부기관의 중심정책 추진만으로 사회전반의 탄소중립 정책 실천과 친환경 문화의 인프라 확산은 한계가 있기 때문에 지역민을 포함 전국민이 생활속에서 실천문화로 자리메김을 위해서는 거주지역인 주거문화 개선과 더불어 친환경 정책지원이 필요한 시점입니다.
▲ 지방정부 중심 친환경 정책이 확산되고 있으나 지역민이 자율적 참여가 가능한 주거문화로서 옥상 및 정원 실천정책은 부족한 현실입니다.
▲ 친환경 주거문화 개선정책으로 공유시설과 통합정책과 더불어 지역민들이 자율적 참여가 가능한 민,관 협업정책으로 주거문화인 옥상 및 정원에 대한 친환경 개선정책에 대한 지원과 참여 콘텐츠는 부족한 현실입니다.
▲ 지역민들이 참여가 가능토록 주거문화인 옥상 및 정원 개선 콘텐츠로서 친환경 콘텐츠를 포함 차별적이고 독창적인 주거문화 매뉴얼이 부족하여 적극적인 참여에 대한 인프라가 부족한 실정입니다.
개선방안
▲ 옥상,정원 개선 매뉴얼
지역민 대상 거주지역에 대한 친환경 중심 옥상과 정원에 대한 개선 콘텐츠를 맞춤형으로 개발하여 매뉴얼로 제작이 필요합니다.
▲ 매뉴얼 개발 위원회
지역민 주거지역의 친환경 중심 옥상,정원에 대한 차별화된 매뉴얼 제작을 위하여 우수업체 및 전문가를 대상으로 공개적인 위원회를 구성하여 맞춤형 개선 매뉴얼
공동제작 추진
▲ 지방정부 지원정책
친환경 중심 주거지역 옥상,정원 매뉴얼에 따른 개보수 참가대상자에 대한 지방정부 차원의 지원정책으로 추진경비의 30~50% 전후 적극 검토가 필요합니다.
▲ 민,관 협업정책
지역민들이 생활속에서 실천가능한 친환경 주거문화인 옥상,정원에 대한 자율적 참여를 유발하기 위하여 지방정부와 거주민간의 공동사업화 추진이 필수적입니다.
▲ 동기부여 정책 확대
지방정부 중심정책으로 친환경 주거문화 옥상,정원 개보수 참여 대상자를 중심으로 전문가 참여를 통한 우수 대상자를 선발하여 표창 및 포상 등 동기부여 정책 병행이 필요합니다.
▲ 순회 발표회
친환경 중심 주거문화 옥상,정원에 대한 사업참가 대상자를 중심으로 우수자를 선발하여 지역민 대상 참여유발을 위한 사례발표 및 매칭상담회 추진 역시 필요합니다.
기대효과
▲ 친환경 주거문화 옥상,정원에 대한 지역민 자율적 참여를 위하여 지방정부의
지원정책을 확대함으로서 인프라 확산에 기여가 가능합니다.
▲ 지역의 특성화를 감안한 차별적이고 맞춤형 주거문화를 확대함으로서 친환경 중심 지역 주거문화 볼거리 제공
▲ 지역민들의 거주지역에 따른 맞춤형 옥상,정원 매뉴얼을 제작하여 선택적으로
자율적 참여가 가능토록 정책을 주친함으로서 지방정부 적극행정 활성화 기여",2022-02-16,"1. 국민신문고 국민제안 「친환경 주거문화 옥상 & 정원 매뉴얼」관련입니다.
2. 제안 주요 : 탄소중립의 실천과제로 전국민의 실천문화 정착을 위한 옥상정원에 대한 콘텐츠, 매뉴얼 제작 및 경비지원
3. 채택여부 : 비채택 4. 비채택사유(답변내용)
가. 건축물의 옥상공간의 이용활성화를 위해서 옥상조경면적의 2/3를 조경면적으로 인정하는 것과 태양광발전 설비시설 설치 시 건축물의 일부로 인정하는 제도개선을 기추진하고 있으며,
나. 또한「녹색건축물 조성지원법」에 따른 에너지절약 설계기준을 향상시키고 있으며 조경면적으로 인정하는 옥상정원의 범위를 확대시키고 있는 등 탄소중립을 위한 에너지 절약형 건축물 조성 노력을 제도개선 등을 통해 지속적으로 기울이고 있습니다.
다. 다만 제안하신 기존 건축물의 에너지 절약성 건축물로 개선하기 위해 단열성능을 보강하거나 옥상조경을 하는 것은 건축주 선택사항으로 판단됩니다.
라. 아울러 옥상정원의 활용을 위한 매뉴얼은 「농촌진흥청」에서 제작한 「교육용 옥상정원 모델 활용 매뉴얼」이 있어 텃밭정원 조성 시 활용될 수 있으며, 국토교통부에서 고시한「조경기준」에 따라 옥상조경 조성을 위한 기존의 기준 및 매뉴얼이 마련되어 있으니 참조하시기 바랍니다.
마. 이에, 위와 같은 사유로 제안하신 내용이 기시행되고 있어 채택하지 않음을 널리 이해하여 주시기 바랍니다.
끝.",2022-05-25,전라북도,답변완료
코로나 19관련 1인 재택치료 거주자에 대한 지원물품 추가 지급,"현황 및 문제점
- 코로나 19 확진자 및 밀접접촉자 급증으로 재택 치료 대상자도 늘어나고 있는 상황에서
: 1인 재택치료 거주자에 대한 위급상황 발생시 도움을 요청하거나 도움 받을 대상이 난감해서
무단일탈을 하는 행위가 발생하고 있음.
: 예를 들어 갑자기 몸이 아프면 현재 상황을 인지하기보다 병원을 찾아 집을 나서는 것이 일상에서의
행동이어서 , 이러한 현상을 미연에 방지하기 위한 대책 마련이 시급한 실정임.
개선방안
- 재택치료자에게 현재 지급되는 물품에 배회감지기를 추가로 지급을 해서 (1인 거주 재택치료자 에 한함)
: 안심존 범위설정을 해서 실시간 위치 확인및 이동경로 확인을 해서 무단일탈행위를 방지하고, 위급상황
시 호출기능을 통해 신속하게 도움을 받을 수 있어 재택지료자의 안전을 확보하기 위함.
: 마을 이장님. 행정자치센터 코로나 19대응 담당자. 지역 보건소 담당자등을 확인자로 지정
기대효과
- 배회감지기를 몸에서 떼어내면 어떻게 해? 할 수도 있지만
: 1인 거주 대상자는 배회감지기를 통해 마을 이장님이 . 행정자치센터 담당자가. 보건소 담당자가
몸이 아파 힘든 나를 위해 24시간 도움의 손길을 주고 있어 혼자가 아니라는 생각을 하게 되어
더욱 배회감지기를 의지하게 될것으로 기대됨으로 배회 감지기 지급은 아주 큰 행정의 역할을 할것임.",2022-02-16,"1. 귀하의 가정에 행복이 가득하시기를 기원합니다.

2. 귀하께서 제안하신 국민신문고 제안(신청번호1AB-2202-0011076)에 대하여 아래와 같이 안내드립니다.

3. 귀하의 제안내용은「코로나19 재택치료자 배회감지기 지원」에 관한 것으로 판단됩니다.

4. 최근 오미크론 바이러스 확산으로 전국적으로 코로나19 확진자가 급증하여 지자체 일선부서 업무부담 해소를 위해 기존 자가격리 앱(GPS 이용)을 활용한 확진자 이탈관리를 실시하지 않고 있습니다. 이이따라 신고전화, 영상통화, 현장방문, CCTV 확인 등 다양한 방법을 활용하여 무단이탈 여부를 확인하고 있습니다. 귀하께서 제안해주신 배회감지기를 구호물품과 함께 지원하는 것도 하나의 방법이나, 확진자가 느끼기에 과도한 감시·통제라고 느낄수 있고 앞서 언급드린 방법으로 이탈여부를 충분히 확인할 수 있어 제안 채택이 어려움을 알려드립니다.

5. 군정 발전을 위한 귀하의 소중한 의견에 깊은 감사를 드리며, 기타 궁금하신 사항은 임실군 안전관리과(063-640-2615)로 연락 주시면 자세히 안내하여 드리겠습니다. 끝.",2022-03-22,임실군,답변완료
