제목,내용,작성일자,답변,답변일자,담당부서
"2023년 광주시장배, 시의장배 배드민턴 대회의 문을 열어 주십시오","광주시민은 누구나 광주시장배, 시의장배 배드민턴 대회에 참석할 수 있도록 문을 활짝 열어 주십시오.

저는 5년전 건강이 악화되어 이곳 광주로 이사와서 모클럽에 가입하면서 배드민턴에 입문했습니다.
이젠 재미도 느끼고 잃었던 건강도 빠르게 되찾아 가고 있고 생활체육으로서 배드민턴을 사랑하는 동호인입니다.
그동안 닦은 실력을 확인하고 싶고, 다른 사람들의 실력은 어느 정도인지 궁금하기도 해서
코로나가 끝나기를 그리고 시장배, 시의장배 대회가 열리기를 정말 손꼽아 기다렸습니다.

그런데 2023년부터 광주시에서 개최되는 모든 대회는
광주시 배드민턴 협회에 회비를 내는 회원클럽에 속한 개인만
참석할 수 있다는 터무니없고 놀라운 규정이 새로 생겼습니다.

이 규정에 따르면 저희 회원들은 엄연히 광주시민임에도 불구하고
광주시장배와 시의장배 대회에 참석할 길이 막혔고 현재 회원들의 상심이 매우 큽니다.

한편으로 다른 클럽에 비해 회원은 많으나 5,60대 이상의 고령 회원이 많아
실제로 대회에 나갈 인원은 소수이기 때문에 년 2회 개최되는 대회에 참석하기 위해
재정적 부담을 앉고 매년 적지 않은 협회비를 내고 협회에 가입할 수는 없는 안타까운 실정입니다.

저희는 모든 대회의 참가를 원하지 않습니다.
광주시 배드민턴 협회 가입 클럽을 통한 수익금으로 운영하는 대회의 참가를 요구하지 않습니다.
광주시의 체육 지원예산으로 치루는 대회에 한해 광주 시민이면 누구나 참가비를 내고 참석할 수 있게 해주십시오.
이는 광주 시민으로서 받아야 할 당연한 혜택이자 권리라고 생각합니다.

시장배와 의장배 대회는 지역의 주인인 광주시민의 적극적 참여를 이끌어 내고,
생활체육 활성화를 통해 시민의 건강증진을 그 목적으로 하는 지역의 축제여야 한다고 생각합니다.
배드민턴을 사랑하고 배드민턴을 통해 건강을 지키려는 선량한 광주시민이면 누구나 참가할 수 있도록
불합리하게 좁혀진 문을 전향적으로 활짝 열어 주시길 100여명의 저희 클럽회원들을 대신해서 간절히 희망합니다.
감사합니다.",2023-02-10,"1. 귀 댁의 평온과 행복을 기원합니다.
2. 귀하께서 국민신문고를 통해 문의해주신 내용(1AA-2302-0292223)에 대하여 아래와
같이 답변해드리겠습니다.
○ 민원요지
- 2023년 광주시장배 배드민턴 대회에 광주시민(개인) 자격으로 참가가능 건의
○ 답변내용
- 광주시정에 깊은 관심을 가져주셔서 감사드리며, 귀하께서 요청하신 내용에 대하여
답변해드리겠습니다.
- 귀하께서 건의하신 2023년 광주시장배 배드민턴 대회의 참가규정에 대하여
체육관광과는 광주시체육회와 배드민턴협회에 참가규정 재협의를 요청하였으며,
광주시체육회와 배드민턴협회의 회신내용은 다음과 같습니다.
(1) 배드민턴대회 특성상 협회에 승인된 급수에 따라 대회가 운영되어야 참가자 간의 분쟁이 없으며, 대회 결과에 따른 승급여부가 결정되는 등 비등록 팀의 선수나 개인자격의 참가선수의 경우 참가 급수에 대한 문제가 발생하여 대회 운영에 차질과 어려움이 있음
(2) 이러한 이유로 경기도지사배 배드민턴대회 또한 산하단체에 가입된 동호인만 참가 가능하도록 규정하고 있는 상황이기에 참가를 제한하게 되었다는 답변입니다.
- 광주시 체육관광과는 대회 개최 전까지 광주시체육회 및 배드민턴협회와의 협의를 통하여 참가규정이 조정될 수 있도록 지속적으로 권고 예정임을 알려드립니다.

3. 귀하의 민원신고에 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금한 사항에 대하여는 체육관광과 체육행정팀(☎ 031-760-4756)으로 문의하시면 성심성의껏 답변해 드리겠습니다. 감사합니다. 끝.
",2023-02-27,체육관광과
갈마터널 통과후 도로가로등 점등 안됨,"성남에서 광주 방향으로 갈마터널 통과 직후,
우리 시야는 터널 조명에 익숙해져 있는 상태에서 내리막 경사가 시작되는데,
도로 가로등이 꺼져 있는 경우가 일주일에 5일 이상은 됩니다.
아주 위험 합니다.
쌍라이트(상향등) 켜는 차들도 빈번하고, 오토바이는 갑자기 어두워져서 그런지 속도를 줄이고, 아주 위험 합니다.

터널조명에 우리눈이 적응한 상태에서 갑자기 어두워지고 약간의 죄회전 내릭막 경사가 시작되면 사고 위험이 매우 높지 않을까요?
담당자분 밤9시이후에 거기 한번 주행해 보세요. 얼마나 위험한지 느낄수 있을겁니다.

그리고 100% 꺼진 경우도 아니고 일주일에 5일정도는 꺼져요. 또 켜질때도 있고요. 뭔가 점등 시스템이 불량 인것 같기도 합니다. 점검 바랍니다.
고가 다리 공사이후로 발생된것 같기도 합니다. 아니면 작년 여름에 비가 많이 온 후로 고장이 났을수도 있고요.

해당건은 지속적으로 체크 후 민원요청 하겠습니다. 깔끔하게 매일 매일 가로등 점등되게 해 주세요. 부탁 드립니다.",2023-02-08,"요청하신 갈마터널 입구부터 23. 2. 15.일 야간순찰 점검결과, 차단기가 내려가있는 상황으로 파악되었으며 바로 보수 조치하였습니다.
시민분들의 안전한 주행이 될 수 있도록 노력하겠습니다.

",2023-02-14,도로관리과
"경안동, 역동 주차 관련 문의","안녕하십니까. 경안동, 역동 주차 관련 문의드립니다.
광주초, 광주중 이 근처(경안 제2교차로)에는 많은 빌라와 주택이 있습니다. 하지만 이 곳은 오래된 건축물이기에 세대 당 주차할 공간이 마땅치 않습니다. (자세한 위치는 지도 첨부해드립니다.)
이로 인해 좁은 골목에 주차된 차량, 불법 주정차 차량 등이 굉장히 많습니다. 이러한 문제를 해결하기 위해서는 주차장이 필요하다고 생각합니다.

또한 광주역 역세권 개발 중이라 더 많은 건축물들이 들어서고 있는 것으로 알고 있습니다. 이렇게 더 복잡해지는 도로 상황 속에서 주차 공간을 마련해주셨으면 합니다.(임시 공영주차장을 두 군데 만들었지만 그 마저도 장기주차로 인해 제대로 활용할 수가 없는 실정입니다.)
시민의 안전과 편의를 위해서는 주차장 확보가 필요하다고 생각합니다.

현재 해태아파트 쪽이나 시립도서관, 광주성당 쪽에는 거주자 우선 주차가 있는 것으로 알고 있습니다.
혹시 이 지역에도 거주자 우선 주차 계획이 있는지 알고 싶어 문의드립니다.

추가로 경안 근린공원 주차장을 건설 중인데 완공이 되면 이 주차장에 거주자 우선 주차 구역이 있는지 궁금합니다.

바쁘실텐데 문의드려 죄송합니다. 감사합니다.",2023-02-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2302-0244850)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 ""거주자우선주차장 확보""에 관한 것으로 이해됩니다.
3. 귀하의 민원 사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하께서 제기하신 광주초, 광주중 일원 주차장 확보에 대한 의견에는 적극 공감합니다.
나. 현재 역동 및 경안동 지역 주차환경 개선을 위해 역동 346번지 임시 공영주차장을 2022년 2월부터 운영중에 있으며, 역동 340-2번지 임시 공영주차장은 2022년 12월 말부터 운영중에 있습니다.
다. 또한, 2023년 3분기 준공예정인 경안근린공원 공영주차장 조성사업 및 공원정책과에서 추진중인 경안동 161-7번지 주차타워 등 주차여건 개선을 위해 더욱 노?하겠습니다.
라. 다만, 경안근린공원 공영주차장의 경우 준공 후 운영시 거주자우선 주차구역이 아닌 노외주차장으로 운영되며 이에 따라 '광주시 주차장 설치 및 관리 조례' 별표1 노외주차장 1급지 요금표에 따라 최초 30분 800원, 매10분 300원, 1일 주차권 7,000원, 정기권(주, 야간) 70,000원으로 운영되는 사항임을 안내하여 드립니다.
4. 기타 답변 내용에 대한 추가 설명이 필요할 경우 광주시청 교통과 주차관리팀 김대길 주무관(031-760-2101)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-02-14,교통과
도로가 패였습니다.,"경안동 195 도로부터 시작해서 경안동 129-37 도로 까지 (서울장신대~경안초 고개넘어~)
올라가고 내려가는 차선 양쪽 다 도로가 깨져 구멍이 나있습니다.
점점 구멍이 커져 이러다 타이어가 끼이거나 찢어지는 사고가 날거같습니다.
매꿈공사를 언제 할 수 있는지 궁금합니다.",2023-02-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2302-0235930)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “경안동 195 ~ 129-37 번지 일원 포트홀 보수 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 경안동 195 ~ 129-37 번지 일원 포트홀 보수 요청에 관련하여 2.9(목) 조치 완료하였음을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀 김태진 주무관(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2023-02-14,도로관리과
영유아 교실 개설 문의,"안녕하세요.
6개월 아기 육아중인 시민입니다.
현재 경기도 광주에서 육아를 하며 함께 지내는데요.
아이와 매일매일 집에서 있으니 잘 발달하고 있는지 또 교육적으로 유익한지 알 수가 없고 궁금한점이 많습니다.
타지역 같은 경우 백화점 문화센터나 지자체 영유아교실을 통해 다른 육아자들과 소통하고 교육도 받을 수 있는 환경이 구성되어 있는데
경기도 광주의 경우는 유독 열악한 부분이지 않나 싶습니다.
정부정책과 마찬가지로 광주도 출생과 육아에 적지 않은 고민을 하고 있을것이라 생각합니다.
무작정 낳아라, 키워라가 아닌 이런 육아적인 부분을 보충한다면 더욱 유익한 광주생활이 될 듯 합니다.
영유아 유아교실 개설을 요청드립니다.
육아종합지원센터의 경우 너무 외곽에 있어 개설이 된다고 하더라도 접근이 어렵네요 별도의 셔틀을 운영하지 않는한.
비교적 접근이 쉬운 광주시청같은 곳에 영유아교실을 개설해주신다면 육아하는 입장으로서 굉장히 도움이 될듯합니다.",2023-02-06,"1. 귀하의 가정에 안녕과 평화를 기원합니다.

2. 귀하께서 문의하신 영유아교실 등 육아관련 시설 추가 개소에 대해 아래와 같이 답변 드립니다.

- 광주시에서는 육아종합지원센터를 통해 부모자녀 프로그램, 가족프로그램, 부모교육 등 영유아관련 프로그램을 운영하고 있으며, 놀이체험실 운영, 장난감 및 도서 대여 사업 등 영유아 양육에 도움을 주고자 노력하고 있습니다. 다만 귀하께서 문의하신 남한산성면에 위치한 부분으로 인한 접근성이 어려운 문제에 대해서는 광주시에서도 최선을 다해 육아종합지원센터 분관 개소를 진행중에 있음을 알려드립니다.
육아종합지원센터 분관은 23년 10월 광남1동 지역에 광남복합문환센터 내 분관 개소를 시작으로 24년 하반기에 신현동 문화체육복합센터, 25년 상반기에 고산지구 문화누리센터 내 분관 개소가 예정이 되어 있습니다. 그 이후에도 초월지역, 광주시 중앙공원지역 등에 지속적인 영유아문화 공간을 확보하기 위해 지속적으로 노력중에 있음을 알려드립니다.

3. 기타 문의사항이 있으신 경우에는 여성보육과 보육지원팀(031-760-3710)으로 전화주시면 친절하게 답변 드리겠습니다.
",2023-02-13,여성보육과
가로등이 밤새 깜빡입니다.,"이편한세상 3차와 2차 사이길에서 보이는 가로등 하나가 깜빡입니다.
계속 그러는건 아니고 일정한 주기로 그러네요.",2023-02-04,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2302-0122795)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 ""신현동 754-15번지 일원 가로등 보수 요청""에 관한 것으로 판단되며, 귀하의 질의사항에 대하여 검토한 의견은 다음과 같습니다.
가. 해당 가로등에 대하여는 현장 확인하였으며, 빠른 시일내 보수 조치하여 생활에 불편함이 없도록 지속 노력하겠습니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 도로관리과 시설정비팀 염담비(☎031-760-2943)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2023-02-07,도로관리과
도로 포장 및 광고현수막 철거 요청,"도로 포장 및 광고현수막 철거 요청 드립니다.
첨부 파일의 사진을 기준으로 말씀 드리겠습니다.

민원1_ 사진 1. 도로 포장 요청
도마삼거리 퇴촌-하남 방향으로 평지에서 오르막으로 올라가는 구간이 길게(1미터정도) 도로가 파손되었습니다. 작년 여름 장마로 인한 근처 흙의 유출로 인해 자동차의 바퀴 마찰로 포트홀 수준으로 훼손되었으나 이번 겨울 도로의 부분적으로 재포장 공사시 이 부분은 안하더군요.

민원2_ 사진 2. 도로 포장 요청
최근에 생긴 도로 파손 같습니다.

민원3_ 사진3. 도로포장 요청
근처 하수도 공사인지 횡단보도 한가운데만 파놓고 몇일 지나서 포장공사를 했는데 제대로 안되어 있습니다.

민원4_ 사진4. 포트홀 재공사 요청
포트홀 막는다고 작년 장마 끝나고 공사했던데 너무 튀어나오게 했습니다. 아스콘 메꾸나 마나 포트홀마냥 충격이 가해집니다.

민원5_ 도마삼거리 주변부터 퇴촌시내 일대인 광동로 주변과 천진암로 주변 불법 광고 현수막이 활개를 칩니다. 최근에 불법 현수막 철거 하시던데 바로 다음날 새걸로 교체되어 여기저기 걸려 있더군요. 난립된 신축빌라들의 광고던데 단순히 현수막 철거가 아니라 해당 업체의 주의를 주던지 법적 조치를 해야하는거 아닌가요?

답변 부탁드립니다.",2023-02-04,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2302-0116791)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “도마리 337 번지 외 3곳 포트홀 보수 및 옥외광고물 제거 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
<도로 보수 관련>
- 귀하께서 요청한 도마리 337 번지 외 3곳 포트홀 보수 요청에 관련하여 2.9(목) 조치 완료하였음을 알려드립니다.
- 다만 민원 4번 포트홀 재시공과 관련하여서는 연간단가 업체 작업 예정이며 동절기 작업 중지가 풀린 후 순차적으로 진행할 예정임을 알려드립니다.
<옥외광고물 관련>
- 귀하께서 제기하신 민원관련 불법 옥외광고물은 해당 업체 주의 조치 및 현장(도마삼거리, 광동로, 천진암로 일원 등) 확인 후 정비하였음을 알려드립니다. 향후 민원 사항에 따른 불편사항이 최소화될 수 있도록 조치하도록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로 보수 관련 리과 도로관리팀 김태진 주무관(☎760-4867)으로 옥외광고물 관련 퇴촌면 개발팀(☎031-760-4818)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2023-02-14,도로관리과
수면권 침해 신고,"광주시 중앙로346번길 29 소재의 대한통운 으로 인한 수면권 침해 신고합니다.

대한통운의 경우 늦은밤 또는 이른 새벽부터 강렬한 라이트를 사용하면서 라이트의 빛이 일반 가구까지 침범하여
수면권을 방해하고있고
또 강한 조명의 경우 법률에 의거하여 몇 루멘까지만 사용 가능한것으로 알고있는데 이부분에 대해서 강력한 조치를 취해주시기 바랍니다.",2023-02-04,"1. 귀 가정의 건강과 행복을 기원합니다. 귀하께서 국민신문고에 신청하신 민원(1AA-2302-0102621) 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “송정동 413-18 사업장(대한통운)의 조명으로 인한 생활불편”에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 해당 사업장을 방문하여 관계자에게 귀하의 불편사항을 전달하였으며, 건물 상단에 설치된 조명은 각도를 조정하고, 오전 작업시간 이후에는 소등하여 주민피해가 발생하지 않도록 권고하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 기후탄소과 생활환경팀 김혜진주무관(☎031-760-5635)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2023-02-06,기후탄소과
경기 광주시 포은대로 로드킬을 막아주세요!,"안녕하세요,

저는 매일 포은대로를 지나 출퇴근하는 직장인입니다.

포은대로를 이용해서 직장을 다니고부터 제게는 너무나 괴로운 일이 생겼는데요.

거의 일주일에 두 번 꼴로 로드킬을 마주해야 한다는 사실이었습니다.

고라니가 죽어서 갈기갈기 찢겨있거나,

고양이가 길가에, 혹은 중앙선에, 넘어져 있기도 하고

도로에 뭐가 떨어져있는건가 싶어서 보면 어김없이 죽은 동물이었어요.

오늘도 아침 출근길에 로드킬당한 고양이를 발견하고 신고를 했습니다만

드는 의문은, 이렇게 사고가 난 뒤에 로드킬 신고를 하는게 무슨 소용인가 하는 것이었습니다.

제가 로드킬을 목격하는 장소는 물론 여러 군데이지만, 포은대로 고산IC에서 경기광주역까지 부근에서는

특히 몇 번이나 보게 되는 것 같아요. (신고도 몇 번이나 했습니다.)

이렇게 로드킬이 자주 발생하는 지역이라면, 로드킬이 일어나고 나서 치우는 게 중요한 게 아니라

로드킬을 미연에 방지하는 게 중요한 것 아닌가요?

동물들이 다닐 수 있는 생태도로를 만들어주지 못한다면

도로에 로드킬 주의구간이라든지, 로드킬이 빈번하게 발생하는 곳이니까 속도를 줄이게 한다든지

방안을 좀 마련해주셨으면 좋겠어요.

그리고 도로에 쓰레기가 너무 많이 방치되어 있습니다.

이런 부분들 좀 신경써서 가꿔주시면

광주가 훨씬 더 살기 좋은 도시가 되지 않을까 생각합니다.

그리고 무엇보다 포은대로의 로드킬을 멈출 방안을 좀 제시해주셨으면 좋겠어요!!!!

감사합니다.",2023-02-02,"[기후탄소과]
1. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2212-0517226)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 포은대로변 야생동물 생태통로 설치에 관한 것으로 사료됩니다.
3. 야생동물 생태통로 설치는 많은 시간과 비용이 소요됩니다. 또한 시에서는 ""고산IC ~경기광주역 부근 포은대로""의 넓고 긴 지리적 특성으로 인해 설치위치 및 범위를 두고 경제적 효과, 실효성, 타당성 등이 다소 떨어진다고 판단됩니다. 그래서 도로관리과 협조를 통해 로드킬 안내표지판 등의 교통안전시설물을 확충하는 방안으로 로드킬 불편사항 개선을 위해 노력하겠습니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 기후탄소과 김도환 주무관(031-760-4666)에게 연락 주시면 친절히 안내해 드리겠습니다. 감사합니다.

[자원순환과]
1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려 드립니다.
2. 귀하의 민원내용은 ""고산IC~경기광주역 부근 로드킬(동물사체)로 인한 불편사항 개선 요청""에 관한 것으로 이해되며, 이에 대한 자원순환과 소관 업무 검토 결과는 아래와 같습니다.
3. 광주시에서는 도로 상 동물사체로 인한 2차사고를 미연에 방지하고 쾌적하고 깨끗한 도시환경을 조성하기 위하여 평일 18:00 ~ 익일 07:00 및 주말/공휴일 00:00 ~ 24:00까지 대행업체를 통해 로드킬(동물사체) 수거작업을 실시하고 있으며, 평일 09:00~18:00는 관할 읍·면·동 행정복지센터에서 수거처리를 실시하고 있으니 이 점 참고하여 주시기 바랍니다.
4. 또한, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 자원순환과 이주성주무관(☏031-760-4687)에게 연락주시면 친절히 안내해 드리도록 하겠습니다.

[도로관리과]
1. 귀하께서 건의하신 고산IC~경기광주역 사이 포은대로 구간(고산IC ~ 경기광주역) 상 주의 표지판 등 교통안전시설물을 확충하여 도로 상 로드킬을 예방할 수 있도록 노력하겠습니다.
2. 상기 내용 관련 문의사항은 광주시청 도로관리과 시설정비팀 이호운(031-760-4497)에게 연락주시면 성심성의껏 답변 드리겠습니다. 끝.
",2023-02-17,기후탄소과
줄서기 표시판 설치 요청드립니다.,"연일 수고가 많으십니다.
다름이 아니라 요즘 좌석버스의 경우 입석이 금지되어 있어서 빈좌석을 확인하고 타고 있습니다.
제가 출근시간에 탑승하는 역은 태전동 이편한세상 후문인데 줄서서 타는 사람,그렇지 못한 사람이 뒤섞여 아침마다 불쾌한 일이 생기고 있습니다.
번호노선의 정차지점을 표시하는 인쇄나 팻말을 설치해주시면 좋겠습니다.
시민들이 질서있게 탑승할 수 있도록 부탁드립니다.",2023-02-02,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2302-0036951)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 <태전이편한세상2차후문(54183) 버스정류장 내 광역버스 줄서기 표지 설치 > 사항으로 이해되며, 검토한 의견은 다음과 같습니다.

가. 버스 정류소 이용에 불편을 드려 대단히 죄송하며, 우리시는 대체 노선이 없는 광역, 직역버스에 한하여 줄서기 표지를 설치하고 있음을 알려드립니다.

나. 이에, 태전이편한세상2차후문(54183)버스정류장 내 광역버스 줄서기 표지판 설치 건에 대하여는 줄서기 표지 설치를 위해서 대기공간 추가 확보 등이 필요할 것으로 판단됨으로 대기공간 추가 확보 가능여부 등을 면밀히 검토하여 버스정류장 이용환경이 개선될 수 있도록 노력하겠습니다.

3. 귀하의 건의사항에 대하여 즉시 조치가 어려운 점 양해하여 주시기 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 교통시설팀 정세윤 주무관(☏031-760-8793)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-02-10,교통과
노인정 난방비 인상지원요청,"노인정 어르신들이 난방비인상으로 인하여 추위에 떨고 있습니다
어르신들이 추위에 감기에 걸리고 있습니다
노인들을 문을 닫든지 난방비인상지원을 해주시는데 하셔야 될것 같습니다
행정복지센타동장님께도 노후된보일러 교체요청드렸는데 아직 답변도 없으시네요
사회적약자인 어르신들이 노인정에서 추위로 감기에 걸리신다면 광주시의 큰문제가이닐까요",2023-02-01,"1. 귀하의 가정에 건강과 행복이 가득하시실 기원합니다.

2. 귀하의 민원(1AA-2302-0016719)은 능평동 현대@ ‘경로당 난방비 지원 및 보일러 교체’에 대한 내용으로 판단됩니다.

3. 능평동 현대@ 경로당 동절기 난방비 지급은 2022년 11월~12월, 2023년 1월~3월(월 30만원) 150만원 기본 난방비를 지급하였고, 한시적으로 난방비 폭등에 따라 2022년 11월∼12월(5만원), 2023년 1월~3월(15만원), 한파쉼터로 지정된 경로당이기에 긴급 난방비로 2023년 1월~2월(40만원) 총 60만원 추가 지급하였습니다.

4. 또한, 경로당 노후된 보일러 교체는 향후 각 경로당 수요조사 및 예산반영 등 적극 검토하여 추진토록 할 예정이오니 이점에 양지하여 주시기 바랍니다.

5. 귀하의 민원이해에 만족스러운 답변이 되었기를 바라며, 추가 설명이 필요한 경우 광 주시 노인장애인과 김유리나 주무관 (031-760-3724)에게 연락주시면 성실히 답변 드 리도록 하겠습니다. 감사합니다. 끝.
",2023-02-07,노인장애인과
"1. 매산동 대성아파트앞교차로 인도 파손 보수요청, 2. 매산동 616-3 주변 인도 설치요청","1.
매산동 대성아파트앞교차로 횡단보도 앞 인도가 첨부사진과 같이 방치 중입니다.
횡단보도 바로 앞이라 위험하므로 2018년에 위 건에 대해 민원신청을 하였는데, 당시 날림으로 보수를 하고 간 건지
몇 개월도 못 가 다시 부서져버렸고 이 동네로 이사 온 7년 동안 한결같이 저 상태입니다.
한 번 민원을 넣었으니 지자체에서 다시 알아서 보수해주지 않을까 생각을 하고 있었는데, 사후관리는 전혀 안 하시는 것 같습니다.

2.
양벌동에서 매산동으로 넘어가는 길인 매산동 616-3 주변에 인도가 없어서 위험에 노출되어 있습니다.
주변에 공장도 많아 화물차도 많이 지나가는 길이라 큰 사고가 날 가능성이 높습니다.
첨부사진처럼 인도가 없으니 차량이 아무렇지 않게 주차를 해 놓고, 그렇다 보니 보행자들은 위험하게 바깥으로 다니는 실정입니다.
게다가 주변은 각종 부서진 파편들로 가득해서 솔직히 말하자면 동네상태도 개판입니다...
양벌동은 도로를 확장하면서 인도를 새로 깔아 놨는데, 이 쪽도 안전을 생각하여 인도가 생겼으면 좋겠습니다.

깔끔하고 깨끗한 동네로 만들어 달라고 바라지도 않습니다.
단지 주민들의 안전을 우선적으로 신경 써주는 지자체가 되었으면 좋겠습니다.",2023-01-31,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호 1AA-2301-0909630)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""매산동 590-5번지 일원 파손된 도로의 복구 및 615-1번지 일원 보도 설치 요청""에 관한 것으로 판단됩니다.
3. 매산동 590-5번지 일원 파손된 도로의 복구와 관련하여, 현재 금년도 도로의 소규모 파손복구 공사 시행을 위한 업체선정 절차 시행 중이며, 업체 선정이 완료되면 조속한 시일 내 일정을 정하여 보수공사 추진할 예정입니다.
4. 매산동 615-1번지 일원 보도 설치 요청과 관련하여, 대상지 현장확인 결과 보도 단절로 인해 보행동선 조성이 요구되는 현장으로 판단됩니다. 다만 우리 시는 매년 보행환경 개선사업을 통해 기존 보도의 개선 및 신설 사업을 시행 중에 있으나 재정여건의 한계로 인해 귀하께서 제보하신 현장의 즉각적인 사업은 어려운 사항으로 이에 양해의 말씀을 드리며, 사업 우선순위에 대한 면밀한 검토를 통해 향후 추진할 예정임을 알려드립니다.
5. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀(☏031-760-2164)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-02-08,도로관리과
보행로 파손되있어서 보강공사가필애해보입니다.,"안녕하세요.
경기 광주시 문형동 704-40 도로옆에있는 인도가 작년장마철에 파손되어 현재 걸어다니기 불편할정도로 파손되어있습니다.
저번에 전화문의드렸는데 그때 보강해야한다는 답변은 받았지만 아직 아무로 조취가 취해지고 있지않아 확인차 민원넣어보니다.
혹시 예정이 언제쯤잡혀있는데 알고계시면 공사기간을 통보부탁드립니다.",2023-01-31,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호 1AA-2301-0902189)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""문형동 704-40번지 일원 보도 보수 요청""에 관한 것으로 판단됩니다.
3. 대상지는 현장확인 시행한바, 보도의 전반적인 파손상태가 확인되어 금년도 복구공사 추진을 위한 검토를 완료하였으며 현재 사업 예산확보를 위한 관련 절차를 진행하고 있습니다. 다만 우리 시 재정여건의 한계로 인해 최종 검토 결과에 따라 추진이 지연될 수 있는 점을 양지하여 주시기 바랍니다.
4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로보수팀(☏031-760-2164)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝
",2023-02-08,도로관리과
