제목,내용,작성일자,답변,답변일자,담당부서
경기광주 보건소 예방접종 프로세스 개선 요청,"b형간염 예방접종 위해 초월보건지소 문의결과, 수요일만 운영한다고 경기광주 보건소로 가라는 답변 받음.
항체검사 결과지, 신분증 지참 필요하며 검사지는 파일형태로 핸드폰 화면 보여줘도 괜찮다고 안내받음.
이에 경기광주 보건소 가서 접수했으나 결과지를 출력해오지 않으면 접종 불가하다고 함.
초월보건소에서 파일도 가능하다고 안내받은 점 고지했으나 같은말만 반복.
그럼 출력할 수 있냐 문의하니 피시방가서 알아서 뽑아오라고 함. 이메일도 자기들은 기간제라 수령 불가하다고 함.
정상적인 업무가 가능하게 인수인계하고 가지 않은 공무원, 시스템, 불친절한 태도로 인해 경기광주 공무원에게 환멸이 나며 기타 다른 자치구 보건소는 모두파일로 접종이 가능하단 점을 알고 2차로 경멸을 느낌. 왜 경기광주 공무원들이 전국에서 제일 무능하고 불친절하다고 소문이 자자한지 깨닫고 제발 자정작용이 가능케 시스템화해줬으면 함.

>>위의 내용으로 1차 민원 진행하였으나, 구체적인 대안은 없고 그냥 교육, 태도 개선하겠다는 식의 복붙답변만 달림. 이에 민원 재요청함.
1. 실지적으로 다른 지역 보건소와 같이 파일형태의 결과지도 인증 가능하도록 개선 요청함.
2. 공무원이 휴가 등으로 부재 시, 기본적인 '인쇄' 정도는 잔여인원이 계약직인 것과 관계없이 가능하도록 '인수인계'될 수 있는 프로세스 개선 요청함.
한번이라도 회사 다녀본 적이 있다면 정말 기본중의 기본인 '인수인계'가 안되어있음을 아주 당연하다는 듯이 말하는 공무원들에게 제발 환멸좀 안느끼게 '개선'을 요청함.

친절하게 민원인이 어떤 것을 구체적으로 개선해야 하는지 적었음에도 불구하고, 두루뭉실한 답변이 재차 달려 상호 피곤해지는 일이 없었으면 함.
구체적인 개선 대책과 사후 결과를 확인할 예정이니 똑바로 일했으면 함.",2022-12-22,"1. 귀하의 가정에 건강과 행복이 가득하시길 기원하며 국민신문고를 통해 문의하신
사항에 대해 아래와 같이 답변 드립니다.

2. 귀하의 민원의 요지는 지난 번 국민신문고를 통해 문의하신 신청번호:1AA-2211-0935814와 동일한 건으로 건의사항에 대한 사후 조치 등에 관한 것으로 이해됩니다.

3. 미숙한 대처로 불편을 드린 점에 대해 다시 한 번 죄송스러운 마음을 전하며, 건의하신 사항 중
① 파일 형태의 결과지 인정 요청 건은 귀하의 의견을 반영하여 현재 종이 문서 대신 전자문서(이메일 전송 건, 본인 핸드폰 내 파일, 의료기관 유선 통화 등)로 확인 후 접종을 시행하고 있음을 알려드립니다.
② 담당자 부재 시 업무 처리 개선 건은 당시 직원의 대응이 부족한 대처였음을 충분히
인지하고 있으며 관련 사례 공유 및 메뉴얼 재정비, 지속적인 민원 응대 교육 등을 통해 향후 방문 시 불편함이 없도록 최선을 다하겠습니다.

4. 우리 시정에 많은 관심을 가져 주신데 감사드리며 기타 궁금한 사항은 광주시 보건소 감염병정책팀 이희진 주무관(730-2358)에게 문의하시면 성심성의껏 안내해드리겠습니다.
",2022-12-27,감염병관리과
광역버스 탈때 줄을 서지않고 탑니다. 태재고개에 버스 대기 표지판 설치해주세요.,"성남시는 버스 타는곳에 주요 정류소마다 버스 대기 표지판이 있습니다.
태재고개는 사람이 많이 타는곳입니다.
광역버스가 3대가 오는데 줄서는 사람 하나도 없습니다.
바닥표지판은 뒤쪽이라 버스에서 보이지도 않구요..
성남처럼 대기 표지판 설치 해주세요.
신현동쪽에 가능한곳에 여러곳에 설치 해주셨으면합니다.",2022-12-22,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2212-0680952)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""버스정류장 줄서기 시설 설치 요청"" 에 관한 것으로 판단 됩니다.
가. 먼저, 대중교통 이용에 불편을 드려 송구하다는 말씀드립니다.
나. 최근 광역버스의 입석 금지 조치에 따라, 입석이 발생하는 버스정류장 내 질서유지 및 안전 확보를 위해 운수업체에서 우선조치로 노면 상 버스번호 표기를 설치한 바 있으며,
다. 줄서기 시설 개선을 위해 운수업체에서 추가 시설을 설치할 예정임을 알려드리오니 많은 이해부탁드립니다.
3. 답변 내용에 대한 추가 설명이 필요한 경우 교통시설팀(☎031-760-8793)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-12-28,교통과
제설좀 해주세요,"진우리, 궁평리 제설좀 해주세요 다람로, 도척윗로요
통행량도 많이 늘어 다니는 차가 많은데도 길 미끄럽고 나오는데만 한참걸려 미치겠어요 진짜
차 미끄러지는건 일상이고 이젠 다니기가 무서워서 진짜 너무 스트레스받아요",2022-12-22,"1. 귀하의 가정에 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2212-0672985)에 대한 검토 결과를 다음과 같이 알려드립니다.
가. 귀하의 민원 내용은 광주시 도척면 도척윗로(시도 7호선) 및 다람로 일원 도로 제설 요청으로 판단됩니다.
나. 해당 구간에 대하여 12. 21~22 양일 간 보유 및 임차 제설장비 및 자재(염화칼슘 등, 총 사용량 64톤, 보유량의 1/3 이상)를 모두 투입하여 제설작업 수회 실시하였으나, 산악 지형, 기온 등 기상상황, 차량 통행량 등에 따라 제설제의 작용시간 또는 효과에 차이가 발생함에 따라 일부 결빙 구간이 발생하였음을 양지하여 주시기 바랍니다.
다. 향후 상습결빙지역에 대하여 제설제 집중 살포할 예정이며 염수분사장치 등 근본적인 도로 대책을 상급 기관에 건의하고 있음을 알려드립니다.

3. 답변내용에 대한 설명이 필요한 경우 도척면 행정복지센터 개발팀(031-760-4947)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-12-26,도척면
자동 제설기,"염화칼슘을 자동분사해주는 기계 설치 바랍니다
저희집은 문형산안길 언덕길의 윗쪽에 위치해있는데요 올라오다보면 낮은지역에는 몇개가 설치되어있는데 정작 경사도가 심한 저희집 근처에는 한대도 보이지 않습니다 사고위험도 높으니 몇대설치를 부탁드립니다 감사합니다",2022-12-21,"○ 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 (1AA-2212-0638386)에 검토결과를 다음과 같이 알려드립니다.
○ 귀하의 민원내용은 ""염수분사장치 설치 요청""건으로 이해됩니다.
○ 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
○ 우리시에서는 국도 및 지방도 등 교통량이 많은 법정도로변 주요 고갯길, IC 구간 등(총22곳) 상대적으로 취약한 구간에 염수분사장치를 기 설치하여 제설작업 추진시 가동 중에있습니다.
○ 다만, 염수분사장치는 설치 뿐만 아니라 유지 보수를 감안할 때 많은 예산이 소요되는 실정으로, 귀하께서 요청하신 설치 범위 확대는 가용용지 및 예산 등 종합 검토가 필요한 실정으로 단기간에 추진은 어려운 실정인 바, 제설 차량 등을 이용하여 더욱더 제설작업에 만전을 기하도록 하겠으니 이점 널리 이해하여 주시기 바랍니다.
○ 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 도로보수팀(031-760-4681)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-12-21,도로관리과
제설좀해주세요,"눈이 너무 많이 쌓였어요 제설 좀 빨리빨리 해주세요
살기불편한 광주시 질립니다 진짜",2022-12-21,"1. 귀하께서 신청(신청번호 1AA-2212-0635100)하신 ""지월리 755-1번지 일원 제설관련"" 민원에 대하여는 다음과 같이 답변드립니다.
- 우리읍에서는 겨울철 제설작업을 위하여 5톤차량 3대, 1톤차량 2대를 운용하여 강설 시 초월읍 관내 주요도로에 염화칼슘 살포를 우선 시행하고 있습니다.
- 다만, 제설차량 진입이 어려운 마을 안길 및 인도까지 제한된 장비와 인력으로 제설작업을 완벽히 실시하기에는 다소 어려움이 있어, 주요 취약지역에 대하여 마을별로 1톤 제설제 및 제설함 등 배부 및 비치하여 마을 단위로 자체적으로 제설작업을 실시하고 있음을 양해하여 주시기 바랍니다.
- 아울러, 추운날씨와 응달로 인한 결빙이 다수 있을 것으로 사료되는 바, 어려우시더라도 자기점포 앞 눈치우기 및 주택 진입로 등 제설작업에 협조 당부 드립니다.

2. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 초월읍 개발팀(☏031-760-2542)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-12-28,초월읍
제설 관련의 건,"안녕하세요
저는 태전동에 살고 있는 시민입니다.

매년 반복되는 눈에도 광주시에서는 아침부터 제설이 되고 있는 경우를 볼 수 없습니다.
광주에서 용인까지 포은대로로 출퇴근을 하고 있는데,
용인에 들어서면 광주시가 제설을 안하고 있구나를 매우 실감합니다.
용인 들어가는 언덕길부터 제설이 되어 있기 때문입니다.

용인에서 이사를 했는데, 용인에서는 제설 문제를 생각해 본적이 한번도 없었습니다.
하지만 광주살고선 눈만 오면 출퇴근 및 아이들 통원차량때문에 항상 걱정이 앞섭니다.
용인이 더 좋다고 말하는게 아닙니다.
비교해보고 광주가 더 나은 선택이라 생각하고 이사했고, 지금도 살고 있으니까요.
그치만, 제설은 용인이 훨씬 잘 되어 있고 이점은 배우고 개선해 가야 한다고 생각합니다.

제설작업을 전혀 하지 않는건 아니겠지만
그래도 출근 시간 전에는 어느 정도 작업이 이루어 져야 된다고 생각합니다.

작년에는 눈이 너무 많이 와서 반차를 쓰고 제설이 되면 출근하려 했지만,
그때까지도 제설이 되어 있지 않아 울며 겨자먹길로 출근했었습니다.
아마도 올헤도 반복 되겠죠

제설은 시민의 안전과 직접적으로 연결되어 있는 중요한 작업임을
꼭 기억해주시길 부탁드립니다.",2022-12-21,"○ 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 검토결과를 다음과 같이 알려드립니다.
○ 귀하의 민원내용은 관내 제설작업 문의사항으로 이해되며, 질의사항에 대해 검토한 의견은 다음과 같습니다.
○ 먼저 잦은 강설로 인한 통행에 불편을 드린 점 죄송스럽게 생각합니다.
○ 우리시에서는 기상청 예보를 바탕으로 강설시작 2시간 전부터 비상대기 및 제설 사전준비에 돌입하고, 읍면동 포함 총 69여대의 제설 장비를 동원하여 주요 고갯길 및 교차로 등 취약구간에 대한 제설제 사전 살포를 시작으로, 수차례에 걸쳐 관내 국도3호선(동지역)을 포함한 주요 간선도로 국도43, 45호선, 지방도338호선, 국지도57, 98호선 및 마을 주요 도로 등 제설작업을 진행하고 있습니다.
○ 또한, 관내 주요 고갯길(이배재 및 태재고개, 염치고개, 갈마터널 부근 등) 및 주요 IC구간(태전JC, 직동IC, 광주IC, 장지IC) 등 22개소 자동염수분사장치가 설치되어 지속적으로 CCTV로 도로상황 모니터링 후 자동염수분사장치를 가동하는 등 제설작업에 최선을 다하고 있습니다.
○ 제설작업에 다소 미흡한점이 있겠으나 우리시와 읍면동사무소에서는 강설 시 시민들의 불편이 최소화 될 수 있도록 선제적 도로제설에 최선의 노력을 기울이겠으니 널리 이해하여 주시기 바랍니다.
○ 다시한번 통행에 불편을 드린 점 죄송스럽게 생각하며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로관리과 도로보수팀 정동현주무관(031-760-4496)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-12-22,도로관리과
민원번호 1AA-2209-0594862( 22. 09. 18) 고산하늘초등학교 및 금호아파트 주번 우회전 신호등 작동 시켜주세요.,1AA-2209-0594862에 대한 우회전 신호등 설치는 민원 제기 즉시 설치가 되었는데 3개월이 지난 지금도 작동이 되지 않고 있습니다. 빠른 시일 내에 작동이 되도록 해 주십시오. 전화 상으로는 2023년 초에 작동된다고 했는데 인근에 있는 태전동 힐스테이트 단지 주변 도로에 있는 우회전 신호등은 설치와 동시에 작동이 되고 있습니다. 고산지구 내 도로도 출퇴근 시간에는 차량이 많이 통행하고 있습니다.,2022-12-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2212-0608460)[고산1지구 내 신호등 관련 민원]건에 대하여 아래와 같이 답변드립니다.

○ 민원 접수하신 구간은 ㈜포스코건설에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행 중인 [고산1지구 도시계획도로(중로1-17호선 외 18개 노선) 개설공사] 구간으로,
○ 사업구간 내 신호등 운영 요청 건에 대하여 해당 사업시행자에게 통보하였음을 알려드리며, 처리 가능한 사항에 대하여 조속한 시일 내 처리 예정이오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시민원과 도시행정팀(☎031-760-4587)으로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2023-01-06,도시민원과
고산동 태성로에서 오포로 909번길로 내려오는 좌회전 도로 확장 및 사고 다발지역 표시 요망,"고산택지개발지구 내 (오포금호아파트 서쪽 단독주택단지 윗쪽 ) 신 도로에서 고산2리 마을회관으로 내려오는 좌회전 내리막길에서 12월 들어 좌회전을 하다가 인도에 설치된 소화전을 들이받아 차량이 파손되고 사람이 다치는 사고가 몇 건 발생하였습니다. 도로의 구조적 문제라면 가파른 내리막길을 확장시켜 주시던지 또는 내리막길 좌회전 전방에 사고 발생 위험을 알리는 표지판이라도 설치 해 주셨으면 합니다. 또한 눈이 내리면 미끄러운데 제설함도 설치가 안되어 있습니다. 빠른시일내에 조치가 이루어져 사고가 발생하지 않았으면합니다.

유첨
(1) 사고 다발지점 사진 1부.
(2) 사고 후 파손된 소화전 사진 1분 끝.",2022-12-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 :1AA-2212-0606923)[고산1지구 내 소화전 파손 조치요청]건에 대하여 아래와 같이 답변드립니다.

○ 민원 접수하신 구간은 ㈜포스코건설에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행 중인 [고산1지구 도시계획도로(중로1-17호선 외 18개 노선) 개설공사] 구간으로,
○ 사업구간 내 소화전 파손 건에 대하여 해당 사업시행자에게 통보하였음을 알려드리며, 처리 가능한 사항에 대하여 조속한 시일 내 처리 예정이오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시민원과 도시행정팀(☎031-760-4587)으로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2023-01-03,도시민원과
능평삼거리와 회전교차로 사이 하천 난간 교체 요청,"능평삼거리와 회전교차로 사이 하천 쪽 난간이 낮고 오래되고 더럽게 훼손 된 혐오스러운 페인트 그림이 그려져 있고 동네가 낙후되보이고 그보다도 높이도 낮고 중간에 전봇대도 군데군데 있어 안전상 위험해보입니다.
이 부분은 동네 안전 및 환경 미화를 위해서 철거하고 확장해서 도보길을 더 확충하는게 필요합니다.
더군다나 폭도좁아 양방향 보행자가 있을경우 통행이 불편합니다. 이 부분은 꼭 진행부탁드리고 주민들 의견을 모아서 방문이라도 해서 요청하도록 하겠습니다.",2022-12-20,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2212-0599307)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""능평동 79-5번지 일원 하천 측 난간(벽) 철거 및 도로(보도)확장""에 관한 것으로 이해 됩니다.

3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.

가. 해당구간의 보도 확장을 위하여는 도로의 확장이 필요하나, 현재 우리시에서 추진 중인 도로개설 현안 사업이 60건 이상이며, 도시관리계획 상 도시계획시설(도로)로 결정되어 있으나 미집행된 도시계획도로가 현재 978개소로 이에 따른 소요사업비가 11,051억원으로 예상되는 실정으로,

나. 우리시 전체 장기미집행 도시계획도로 현황 등을 고려하였을 때는 도로(보도) 확장은 현실적으로 단기간 내 추진은 어려운 사항임을 알려드립니다.

다. 다만, 위 사안에 대해서는 주민 불편사항임을 감안하여 조속한 시일 내 추진 가능하도록 적극 검토할 계획임을 알려드리오니, 이점 이해하여 주시기 바랍니다.

라. 아울러, 능평동 79-5번지 일원 하천 측 난간(벽)은 우기철 예상치 못한 강우로 인한 하천범람을 방지하기 위하여 오산천 하천 구역 내 설치된 구조물로 철거가 어려운 사항임을 알려드리오니 이점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 도로사업과 유호정 주무관(☏031-760-2649), 지역개발과 하천관리팀 김한길 주무관(☏031-760-2564)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2023-01-04,도로사업과
제설 작업은 없는건가요?,"안녕하세요.

정확한 도로명은 모르겠습니다. 지도상에 목동길 이라고 나오는데요.
강남300cc 입구(새말길)부터 레인보우어린이집(목동길 112) 까지의 산길은 제설작업 계획이 없는 것인지요?

5살 아이가 어린이집을 가기 위해,
집에서 3Km도 안되는 5분이면 갈 거리를 태전동으로 돌아가면서 2시간이 걸릴때도 비일비재 입니다.

직접 데려다 주겠다고 2시간을 허비해야 하는 부모도 있고, 맞벌이라 어쩔수 없이 어린이집 차량에 태워보내고 노심초사 하는 부모,
운행하는 기사님과 선생님들 모두... 2주째 뭐 하는 짓인가 싶습니다.

물론 실시간으로 제설작업이 될 순 없겠습니다만,
신현동과 목동을 오가는 많은 시민들의 불편과 어린이의 안전을 위해 빠른 제설작업을 부탁 드립니다.

감사합니다.",2022-12-19,"1.안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2212-0569266)에 대한 사항을 다음과 같이 알려드립니다.
2.귀하의 민원사항에 대한 답변은 다음과 같습니다.
- 강설시 강남300cc~목동으로 내려가는 산길은 제설차량도 출입이 어려워 제설작업을 못해 도로를 통제를 하고 있으며, 눈이 그친 후 제설작업을 하고 있습니다.
3.귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 추가설명이 필요한 경우 신현동 총무팀 최병헌 주무관(☎760-1545)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-12-23,신현동
"광주시 ""청소련 수련관 평생교육 정규강좌'에 대해 감사함을 느낍니다.","1. 광주시에서 하는 평생교육 정규강좌에 대한 요청을 어디에 할지 몰라 민원신청에 남깁니다.
2. 항상 좋은 프로그램으로 감사함을 느낌니다.
3. 청소년 프로그램을 자녀들도 이용하고 있지만, 성인프로그램도 요청드립니다.

4. 요즘 현대 사회에선 학교, 회사, 일반적 사회활동 등에서 너무나 보편화되게 쓰여지며 필요로 하고있는 ""나""라는 사람을 알리는 큰 도구 스피치의 중요성을 강조하고 있습니다.
- 요청드립니다. 성인을 위한 스피치 성인강좌 개설을 통한 성인들도 도움을 받을수 있는 스피치 성인강좌 개설을 요청드립니다. 항상 광주시 발전을 위해 애쓰시는 관계기관 모든 분들께 다시한번 감사한 말씀 드립니다.",2022-12-19,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2212-0564524)에 대한 검토결과를 다음과 같이 안내드립니다.

2. 귀하의 민원사항은 <성인을 위한 스피치 강좌 개설 요청>으로 파악되며, 2023년도 이후 광주시 평생학습 프로그램 중 의견반영이 가능한 사업의 경우, 프로그램 개설검토 후 해당 분야의 전문강사와 수강생 모집과정을 거쳐 추진토록 고려하겠습니다.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교육청소년과 이유진 주무관(☏031-760-4826)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2022-12-22,교육청소년과
집앞 도로가운데 봉설치건...,"저는 경기도 광주시 문형산길 47번길 62-10 힐스크라운에 거주하는 주민입니다.
월요일오전까지 츨근할때까지는 없었는데,,퇴근하다보니 도로 가운데 봉이설치되어있더군요..
왜 설치를 하셨는지 의문입니다.
학생들 등교하는데,,도로침범 하라는 말씀 인가요??? 가운데 봉을 설치후 도로가 더 좁아졌습니다.
골목에서 나오는 차들은 역주행 하라는건가요???
사진을 찍은게 없어서 첨부를 하지는 못합니다.
원하신다면 사진 찍어서 첨부 해드릴수 있습니다,
설치를 하실거면 담벼락쪽에 설치를 하여 주차를 금지시키고 사람이 다닐수 있도록 길을 만들어놓으셔야지...
담벼락쪽에 주차를 해놓으면 차량도 다니기 위험합니다.
트럭같은경우는 차가 길기때문에 뒷쪽부분이 도로가를 걸치고있습니다
그걸피해서 차량이 움직이는데,,,
현장확인을 확인하시고 설치를 하신건가요???",2022-12-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 문형산길47번길 62-10 부근 도로 중앙선 차선규제봉 설치로 인한 도로폭 협소에 대한 개선 요청사항으로 이해되며 검토한 의견은 다음과 같습니다.

가. 해당 도로는 중앙선이 있는 편도 1차선 도로로서, 중앙선을 넘어 불법 좌회전하는 차량 등으로 교통사고 위험이 크고 주정차 차량으로 차량 통행이 불편하다는 민원이 접수되어 교통사고 예방 및 안전을 위해서 설치된 사항임을 알려드리니 이점 양해하여 주시기 바랍니다.

나. 아울러, 담벼락쪽 주차 차량으로 인한 차량 통행 및 보행 불편 사항과 관련하여 사유지와 공유지가 접한 부분 중 공유지에 차선규제봉을 추가로 설치하여 차로를 침범하는 차량이 최소화 될 수 있도록 조치할 계획임을 알려드립니다. 다만, 업체 선정 및 겨울철 작업 하자 발생 우려로 차선규제봉은 2023. 3. 초순경에 설치될 것으로 예상되오니 이점 널리 양해하여 주시기 바랍니다.
※ 업체 선정 및 기온 상승 여부에 따라 조기 설치될 수 있음.

3. 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 김종균 주무관(☎031-760-2100)에게 연락해주시면 상세히 설명해 드리겠습니다. 감사합니다. 끝.
",2022-12-26,교통과
우리가 함께할 공간이 필요합니다.(공원이 필요해요),"최근 능평동으로 이사를 왔습니다. 그런데 타지역에 비해 공원이 현저하게 적다는 사실을 인지할 수 있었습니다.
능평동은 행정복지센터나 도서관, 또 건축중인 스포츠센터와 같은 건물시설들은 잘 되어있습니다.
그러나 그 주변에 편히 쉬었다 갈 공원이 없다는 사실이 너무 안타깝습니다.

우리네 삶에는 '우리동네', '우리이웃'과 같은 공동체적 문화가 깃들어 있습니다.
그러나 우리가 마음 편히 함께할 공간이 없다는 사실이 아쉽습니다.
잘 지어진 건물들은 각자의 목적을 가지고 이용합니다.
그래서 개방된 공원에 비해 열린 마음으로 모두와 함께 하기가 어렵습니다.
우리는 함께 모여 이웃 어른들께 인사하며, 자라나는 아이들을 통해 이 땅에 희망을 가질 수 있는
공원이 절실하게 필요합니다.

물론, 쉽지 않은 일이지만 숙고하여 주시길 부탁드립니다.",2022-12-16,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2212-0484353)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""능평동 내 공원 조성 요청""으로 판단됩니다.
3. 귀하의 질의사항에 대해 검토한 의견은 다음과 같습니다.
가. 귀하께서 거주하시는 능평동 인근에 주민들의 휴식공간(공원)이 부족하여 불편을 끼쳐드린 점 양해의 말씀을 드립니다. 신규 공원 조성을 위해서는 주변 기반 시설과의 관계 검토 및 신규 공원 조성을 위한 토지매입비, 공사비 등의 사업비등이 확보되어야 조성할 수 있어 조속한 시일 내 공원 조성은 어려운 실정으로 장기적인 검토가 필요한 상황입니다.
나. 현재 능평 쌈지공원(능평동 859-8번지)과, 능평 물놀이장(능평동 833-9번지)이 조성되어 있음을 알려드리오니 이용에 참고하시기 바랍니다.
다. 향 후 능평동 내 공원이 추가적으로 조성될 수 있도록 노력하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 공원정책과 김민수 주무관(☏031-760-2034)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-12-22,공원정책과
도척윗로 여기길은 재설작업안합니까 -.-^,도척윗로 여기는 매년 재설차 한번오는걸 못보내요 커브길도꽤있고 오르막길도있는데 매년 재설작업한는꼴을못보니 왕래하는차들이 적은것도아니고 공장도많아서 출퇴근차에 화물차등 많은편인데 매년보면 재설작업안해서 사고난차량 여러번보내요 저또한 사고날뻔한게 한두번이아니고 눈만오면 식은땀흘리면서 출근합니다. 도척윌로에 거주중인 주민들은 세금안내요?? 눈내리면 재설좀합시다.,2022-12-15,"1. 귀하의 가정에 행복이 가득하시길 기원합니다.

2. 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2212-0468814)에 대한 검토 결과를 다음과 같이 알려드립니다.
가. 귀하의 민원 내용은 광주시 도척면 도척윗로 일원 제설 요청으로 판단됩니다.
나. 제설작업은 도로법 상의 법정도로(국도, 지방도, 시도 등) 우선으로 진행되며, 관내 수백 개소의 마을안길(국공유지 한정, 사유지 현황도로 제외)은 현재 예산 및 장비 상황의 제약으로 인해 순차적으로 작업 실시하고 있습니다.
다. 시도7호선(도척윗로)에 대하여 제설작업 수회 실시하였으며, 차량 통행량, 지형, 기온 등에 따라 제설제의 작용시간 또는 효과에 차이가 있을 수 있습니다.
라. 마을 제설반 운영 지원 목적으로 각 마을마다 염화칼슘 등 제설자재(1톤 단위) 배부하였으며, 「자연재해대책법」 및 「광주시 건축물관리자의 제설·제빙에 관한 조례」에 따라 건축물 인접 보도 및 이면도로 구간에 대하여는 건축물관리자에게 제설 의무가 있음을 참고하여 주시기 바랍니다.

3. 답변내용에 대한 설명이 필요한 경우 도척면행정복지센터 개발팀(031-760-4947)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-12-21,도척면
