제목,내용,작성일자,답변,답변일자,담당부서
도로 가드레일 설치 요망,"안녕하십니까?
대중교통 없는 이 지역을 하루에도 몇번씩 이용 할 수밖에 없는 주민으로 사고 방지를 위해 건의 드립니다.
사기막길 95번길 좁은 도로 일부 지역에 차량 및 보행자의 추락 위험이 있어 가드레일 미설치된 약100m 구간에 가드레일을 설치해 주시기 바랍니다.
특히 도로가에 잡초가 무성할때와 미끄러운 겨울에는 더욱 위험하여 사고 방지를 위한 안전 설치가 필요합니다.
도로는 좁은데 구부러진 도로에 시야가 좁고 출퇴근 시간에는 많은 차량이 다니기에 시급하다고 생각되어 자주 무너지는 축대도 점검해 주시고 안전하게 정비를 해주실것을 요망합니다.
참고로 이 도로는 요양병원 유치원 동산원등 진입로입니다.",2023-03-20,"1. 우리 시 시정발전에 많은 관심과 애정을 가져 주신 데 대하여 깊은 감사의 말씀을 드립니다.
2. 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2303-0641950) 사항은 ""탄벌동 690-1번지 일원 가드레일 설치 요청""에 관한 것으로 이해되오며 귀하의 민원 사항에 대하여 다음과 같이 답변드립니다.
- 확인 결과 귀하께서 가드레일 설치 요청한 구간은 국유지와 사유지가 혼재되어 있는 도로구간으로 사유지 구간에 가드레일 등 구조물 설치는 토지소유자의 사용승낙(동의)가 선행되어야만 설치 검토가 가능함을 알려드립니다.
3. 귀하의 민원에 만족스러운 답변을 드리지 못한 점 양해 부탁드리며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 지역개발과 개발행정팀 고승태 주무관(☎031-760-4746)에게 연락주시면 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-28,지역개발과
거주지 골목길도로(개인땅) 교통규제봉 설치의 건,"안녕하세요

저희 동네 빌라골목에 개인토지가있는데....해당지역에 통행불편으로 규제봉을 설치시,

공사비에 대하여 개인(토지주인)이 진행하는것인지, 아님 민원을 넣으면 광주시에서 진행하는것인지 궁금합니다.",2023-03-17,"1. 안녕하십니까? 귀하께서 국민신문고(1AA-2303-0555216)에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 '사유지 내 규제봉 설치 가능 여부'사항으로 이해되며 검토한 의견은 다음과 같습니다.
가. 시선유도봉은 사유지가 아닌 공유지에 대하여 운전자의 주의가 현저히 요구되는 장소에 위험구간 예고 목적으로 시선을 유도하는 시설물로 설치를 검토하고 있습니다.
나. 질의주신 시선유도봉은 사유지 내 시설물 설치는 어려움을 알려드리며, 공유지 현황도로 내 설치 시 인위적인 차로폭 축소로 교통사고를 초래할 위험이 있어 설치를 지양하고 있음을 알려드리오니 참고하시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 교통과 정재연 주무관(☎031-760-2102)에게 연락 주시면 성심성의껏 답변드리겠습니다. 끝.
",2023-03-22,교통과
신현동 배수지(저) 체육시설(족구장) 확장보완재설치(실내구장) 제안합니다.,"현재 우리지역 신현동 425-5일원에 위치한 신현배수지(저)에 설치된 족구장은 면적이 협소하게 설계되어서 확장이 필요한 상태입니다.눈비올시 운동 못하구요.야간운동시 소음발생으로 주변주택가에서 민원이 들어와서 운동시간에 제한이 따름니다.현재 야외구장을 실내구장으로 확장보완 설계변경해서 재설치 한다면 날씨와 시간제약없이 남녀 노소 누구나 구장을 편하게 사용할수있다고 생각합니다.

신현,능평동 지역은 지역인구에 비해 생활체육시설이 턱없이 부족한상태입니다. 그나마 배수지부지를 활용한 소규모체육공원이 설치되어 있는데 신현배수지(고)에는 실내배드민턴 전용구장,능평동 배수지에는 야외 배드민턴장이 설치되어 있습니다. 족구장은 유일하게 1개 있는데 그나마 협소하고 야외구장이라 이용에 많은 제약이 따릅니다.

현재 신현동, 능평동 지역뿐만 아니라 광주시 전체 족구생활체육인 및 클럽 인구수가 폭발 적으로 증가하고 있는데 그 수요에 비해 운동공간이 많이 부족한 상황입니다.
또한 신현동 능평동 지역에선 족구장이 유일하게 1개 신현배수지에 있습니다. 타지역 양벌동, 태전동등등 에는 여러개의 족구장이 있고 또 건설계획이 있는 것으로 알고 있습니다.

지역형평성 및 균형된 체육시설 공급이 필요한 때 입니다.
새로운 체육시설부지 선정과 체육시설 설치추진도 좋지만 이는 큰예산확보와 장기계획이니, 기존 설치된 배수지 운동시설을 확장 실내체육시설로 보완해서 예산절감 및 시민의 건강증진을 위해 필요운동공간을 하루빨리 사용할수 있는것 부터 우선 진행하는게 신현동 및 능평동 생활체육 인들의 바램입니다...",2023-03-15,"1. 귀하의 가정에 무궁한 발전을 기원합니다.

2. 국민신문고에 신청하신 민원(1AA-2302-0488458)에 대한 사항을 요약하자면 ""신현(저)배수지 체육시설 족구장 확장요청""에 관한 것으로 이해됩니다.

3. 해당 족구장은 신현동 내 얼마 안되는 체육시설로 많은 주민들이 이용하고 있으나, 면적자체가 협소하여 족구장으로 체육시설을 확장할 경우 다양한 성별 및 연령대의 주민들이 이용하기 어려운 상황입니다. 이점 양해하여 주시기 바랍니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 대한 추가설명이 필요하신 경우 신현동행정복지센터 총무팀(031-760-1542)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-16,신현동
신현동 300라인 버스라인,"신현동 강남 300 라인에 있는 교통편에 대한 민원입니다.

신현리의 교통 문제는 어제오늘의 문제가 아니였습니다.
하지만 코로나 시국에는 회사와 학교에 제한적으로 출근을 하여 비교적 양호 하였습니다.
허나 지금은 거의 코로나의 영향은 거의 없고 오히려 행정구역이 신현리에서 신현동으로 바뀔만큼
거주하는 인구도 증가하였습니다.

현재 이 동네 교통편은 520번 버스가 유일합니다.
기타 다른 버스는 있지만 배차 시간이 길거나 근처 지하철역(서현역) 으로 가지 않기 때문에
520번 버스에 승차 인원들이 집중이 됩니다.

그리하여 매일 아침마다 출근 전쟁입니다. 버스는 제한적이고 승차하는 인원은 점점 증가하며
버스안에 사람이 가득차서 못타는 경우도 허다합니다.
더불어 버스안에 인원이 가득차서 사람과 사람간의 압사의 위험도 있습니다.
등교하는 어린학생들이며 노약자분들도 계시는데 이러다가 이태원과 같이 큰 사고 날 수도 있습니다.

출퇴근 시간만이라도 버스 배차를 증가하는 방법 또는 다른 버스 노선을 신설하는 방향 그 외 다른 방안으로
해결을 해야 할듯합니다.

사고가 발생되기전에 미리 예방을 하는 것이 좋을것 같아 민원을 올립니다.
바쁘신데 수고하세요.",2023-03-15,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0489949)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용: 520번 배차간격 단축 및 증차
○ 회신내용
- 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드리겠습니다.
- 민원을 제기하신 520번 버스노선 배차간격 단축 및 증차와 관련하여, 운수종사자 확보가 선행되어야 하나, 임금불만 및 열악한 근무환경 등을 사유로 운수종사자 확보에 어려움이 있어 광주시 관내 버스노선의 증차가 지연되고 있는 상황입니다.
- 이에, 경기도와 한국교통안전공단, 운수업체가 협약을 맺어 버스운전자 양성사업을 추진 중에 있으며, 우리 시에서도 해당 노선 버스업체와 적극 협의하여 버스 이용환경이 개선될 수 있도록 노력하겠습니다.
- 또한, 출퇴근 시간대 집중배차와 관련해서 운수업체에 지속적으로 요청하고 있으며, 해당 노선의 불규칙적인 배차간격에 대하여는 운행기록부 등을 확인하여 임의 사업계획 변경 등 위반사항이 확인될 경우 관련 규정에 따라 적의 조치할 예정임을 알려드립니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-28,교통과
경강선 열차 증량 시기 문의,"안녕하세요.

1. 4량의 지하철 열차 칸이 언제 증량될 예정인지 계획된 시기를 문의 드립니다.
광주에는 신규 아파트들이 계속 생겨나고 있고, 올해에도 신규 입주하는 아파트 단지가 많은 것으로 알고 있습니다.
아래 다른 분께서 문의하신 글에 현재 출퇴근시간 대 경강선 혼잡도가 ""보통""수준이라 증차 불가하다고 응답주셨는데요
저희 식구들은 현재도 열차를 끼어타 출퇴근 중이고, 경기광주/삼동역에서는 열차타기를 포기하는 사람들도 있습니다.
타보시면 아시겠지만 임산부 및 노약자들은 탑승 했다간 큰 일 날 상황입니다.
신규 아파트들 입주하면 상황이 더욱 안 좋아 질 것은 당연할 것 같습니다.

2. 광주지역 신규 아파트별 입주시기 문의드리며, 입주완료에 따른 교통정책 대비책이 있으신지 문의드립니다.

감사합니다.",2023-03-13,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0408964)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “경강선 열차증량 시기 문의”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 경강선 배차간격 단축을 위한 요구사항에 대하여 우리시는 경강선 운영 주체인 한국철도공사와의 지속적인 협의로 2020년 3월부터 평일 출근시간대 열차를 2회 증편한 바 있습니다.
나. 또한, 우리시는 출·퇴근시간대 배차간격 문제점 개선을 강력히 요청하여, 그 결과로 2022년 11월 5일부터 경기광주역 기준, 평일 출근시간대(07시~08시 30분) 상행인 판교방면 배차간격 균일화 및 평일 퇴근시간대(17시~20시) 하행인 여주방면 배차간격이 단축되어 운행되고 있습니다.
다. 현재는 열차수송계획 효율화를 통해 배차간격이 조정되었지만 이용객이 요청하시는 수준의 배차간격을 단축시키기 위해선 최소 5편성을 증편이 필요하며 한국철도공사의 열차증편 기준인 이용수요와 열차 혼잡도 기준을 충족시키지 못하는 관계로 원인자 부담에 의해 지자체가 열차구입비 300억원 연간 운영비 20억원 이상을 부담 추진을 검토했으나 우리시 예산으로 전액 부담이 어려우며, 또한 현재는 타당성 또한 확보되지 못하는 관계로 최종적으로 국토교통부의 승인을 받기가 어려운 실정입니다.
라. 따라서, 향후 2027년 준공 예정인 월곶~판교선, 여주~원주선이 개통 시 경강선은 하나의 노선으로 통합 운영되어 전동차 구간(인천~여주)까지 확대 및 2030년 수서~광주선 개통, GTX 도입 등을 추진하여 경강선의 이용수요 증가 시 열차증편의 타당성 근거를 확보하여 한국철도공사 및 경강선 관계 지자체와 협력 등 다각도의 검토를 통하여 이용객의 불편 사항이 최소화될 수 있도록 노력하겠습니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2023-03-13,교통과
민원(신청번호 1AA-2209-0594862)에 대한 그늘막 설치요망,"시민의 복지 향상에 노력하시는 귀하의 노고에 감사드립니다.
고산하늘초등학교에 안전 지키미로 교통봉사를 했던 시민입니다.
다름아니옵고 지난해에는 예산 확보가 안되어 집행을 할 수 가 없다고 했는데 올해는 여름이 오기전에 오포 금호 아파트 네거리와 고산하늘초등학고 네거리에 그늘막을 설치 해 주실 것을 요구합니다. 감사합니다.",2023-03-13,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2303-0404274)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “고산하늘초등학교 및 금호베스트빌 일원 폭염저감시설 그늘막 설치 요청”에 관한 것으로 이해됩니다.

3. 민원사항에 대한 검토 의견은 다음과 같습니다.
가. 귀하께서 말씀하신 위치의 폭염저감시설 그늘막 설치와 관련하여 금년 4월 중으로 고산하늘초 일원에 설치할 예정이며 금호베스트빌 일원은 추가 예산이 확보되는 대로 순차적으로 설치할 예정임을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 오포1동 행정복지센터 지역안전과 지역안전팀 이두형 주무관(031-760-8734)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-16,지역안전과
다리및 도로유실,작년 집중 호우에 집으로 통하는 다리와 길이 유실되고 파손되어 동네 주민들을 비롯해서 저도 긴급 공사 민원을 제기 하였는데 6개월이 넘도록 유지 보수 공사가 전혀 이뤄지지 않고 있어 다시 민원을 접수 합니다. 특히 길이 끊겨 동네 주민들이 무거운 철판을 덧대어 겨우 차량과 주민들이 이동하고 있는데 요즘에는 그 철판마저 더 휘고 끊긴 길은 더 많이 주저 앉고 있어 주민들의 차량과 통행 시 큰 위험을 주고 있는데 시에서는 아직 까지 별다른 조치도 없고 민원을 접수하면 설계를 하고 있다는 답변만 듣고 있는데 언제까지 이러고 다녀야 하는지?당연히 공무원들 바쁘고 힘든 것은 알지만 주민들의 생명과 재산을 보호 하는 것도 공무원들의 업무라고 생각하는데....이번에도 똑같은 답변이 돌아온다면 저도 다른 방법을 찾아봐야 할 것 같네요. 다른 민원(상부) 창구도 많고 지역 언론도 있고.,2023-03-12,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0384762)에 대한 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ""곤지암읍 장심리 377번지 일원 마을안길 수해복구"" 관련 진행사항에 대한 사항으로 해당 마을안길의 경우 실시설계 결과 마을안길 포장복구가 아닌 하부 우수관로의 교체가 수반되어야 하는 사항으로 확인되어 우수관로 교체를 포함하여 마을안길 보수 실시설계를 완료하여
3. 공사발주 중인 상황으로 공사업체 선정등의 행정절차기간이 소요됨에 따라 정확한 공사착공시기를 특정하여 말씀드리기는 어려우나, 4월중 공사착공이 가능할 것으로 사료되오니 이 점 양지하여 주시기 바랍니다.
4. 기타 답변 내용에 대한 추가 설명이 필요한 경우 지역개발과 개발행정팀 서경원 주무관(☏031-760-2948)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝
",2023-03-30,지역개발과
도로변 쓰레기 청소 요청,"1. 지도상 동림육교 기준으로 도로변에 쓰레기가(종이, 병등)이 너무 많아 도로가 더럽고 미관상 보기 싫습니다. 크로바 같이 생긴
동림육교 기준으로 능원에서 광주로 가는 P턴 도로 양쪽 주변에 몇년간 청소하지 않은 것처럼 쓰레기가 너무 많아요. 아예 청소를 안하고 있는 것 같아요.
그다른 곳도 마찬가지입니다. 그 다른쪽은 용인시 관할인지 모르지만 협력하여 청소하여 주시기 바랍니다.

2. 또한, 57번로 태재로에서 동림리 신원리에서 포곡쪽으로 가는 곳은 용인시 관할인지 광주시 관할인지 모르지만 그곳 또한 많은 쓰레기가 양쪽으로 많이 있습니다.

3. 그리고 광명초에서 능평성당까지와 능평동의 수레실길 위쪽부터 롯데캐슬쪽의 개천 바닥도 비닐 등 쓰레기가 많이 있어 이곳 또한 쓰레기를 청소하여 깨끗한 하천을 유지하여 주시면 감사하겠습니다.

위 청소는 단발성이 아닌 주기적인 청소가 필요한 곳입니다. 수고하여 주십시요. 2023.3.11",2023-03-11,"□ 민원내용 : 능평동 하천 및 능원교차로 지역 청소 요청
□ 답변내용
1. 안녕하십니까? 귀하께서 국민신문고에 신청한 민원(신청번호 1AA-2303-0342403)에
대한 사항을 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “능평동 하천 및 능원교차로 지역 청소 요청”에 관한 것으로 판단됩니다.
3. 귀하의 민원에 대한 답변은 다음과 같습니다.
- 해당 교차로는 용인시 모현읍에 속한 능원교차로이며 동림리와 포곡을 연결하는 도로 역시 용인시 모현읍 관할 도로입니다. 해당 지역 청소 민원에 대해 용인시 모현읍행정복지센터 담당 주무관에게 전달하고 청소를 실시하겠다는 약속을 받았습니다. 능원교차로 주변 광주시 관할 도로에 대해서는 꾸준한 관심을 가지고 지속적으로 깨끗한 상태를 유지하여 불편함이 없도록 하겠습니다.
능평동 일대 하천에 대해서 계속 쓰레기가 유입되어 주기적으로 청소활동을 진행하고 있으며 앞으로 더 자주 실시하여 불편함이 없도록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 대한 추가설명이 필요한
경우나 오포권 청소에 대한 문의시 오포1동 환경관리팀 정재안 주무관(☎031-760-4850)에게
연락주시면 친절히 설명해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-29,지역안전과
시청내 전기차충전기 설치좀 더해주세요,"전기차는 계속해서 생산되고 운행되고있는데 광주시 관내에 공용으로 사용할수 있는 전기차중전기가 너무 턱없이 모자란거 같습니다
물론 가정용설치하신분들도 계시겠지만 그마저 형편이 안되는사람들은 여기저기 떠돌며 충전해야합니다
시청은 대중들이 이용할수있는 관공서임에 불구하고 그넓은 주차장에 충전기가 고작 2대뿐이라는게 너무한거 같습니다 더 설치해주세요",2023-03-10,"1. 귀 가정에 건강과 행복을 기원합니다.
2. 귀하의 민원내용은 “광주시청 민원인용 전기차 충전기 확충요청""에 관한 것으로 판단됩니다.
3. 귀하의 민원사항에 대하여 검토한 결과는 다음과 같습니다.
· 현재 광주시청 내 급속 충전기를 확충하기 위해 2023년 환경부 전기차 공공급속충전시설 설치 사업을 신청하여 선정결과를 기다리고 있는 상황입니다.
· 전기차 이용자분들이 신속하게 충전을 완료하실 수 있도록 급속충전시설 설치사업에 적극 참여하여 급속 충전기를 확충할 계획으로, 대상선정 및 설치에 시일이 소요되는 점 양해해주시면 감사하겠습니다.
4. 기타 궁금하신 사항이 있으신 경우 경기도 광주시 기후탄소과(031-760-2661)로 문의하여 주시기 바랍니다. 감사합니다. 끝.
",2023-03-15,기후탄소과
경강선 출퇴근 시간 간격 및 차량 좀 늘려주세요.,"경강선 차량 좀 늘려주세요.

1. 출근 및 퇴근시간 간격을 출근시간(오전 6시~8시), 퇴근시간(오후5시~7시) 10분으로 줄여 주세요.
2. 현재 경강선 열차가 4량으로 운행하고 있습니다. 출, 퇴근 시간에는 최소 5~6량으로 늘려주세요.

시간조정이 어렵다면 최소한 열차 수량을 늘릴 수 있도록 해 주세요. 퇴근 시 판교부터 꽉 찬 상태로 이매로 들어오면 열차 타기가 쉽지 않습니다.
대중교통을 이용하는 시민으로 이매에서 경강선 타는 것 자체가 너무 힘듭니다.

버스 배차 간격도 짧으면 20분 길면 80분으로 대중교통이 열악한 환경입니다. 거기다 열차운행 수량까지 4량뿐이 안돼서 퇴근시간에는 전쟁 아닌
전쟁을 치루고 있습니다.

경기광주 시민도 타 도시 사람들처럼 편리하게 대중교통을 이용 할 수 있도록 조치 부탁드립니다.",2023-03-09,"1. 귀하의 가정에 행복이 가득하길 기원하며, 국민신문고를 통해 신청하신 민원(신청번호 1AA-2303-0276465)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 “경강선 출퇴근 배차간격 단축 및 열차증편 요청”에 대한 것으로 이해되며, 민원사항에 대하여 검토한 의견은 다음과 같습니다.
가. 경강선 배차간격 단축을 위한 요구사항에 대하여 우리시는 경강선 운영 주체인 한국철도공사와의 지속적인 협의로 2020년 3월부터 평일 출근시간대 열차를 2회 증편한 바 있습니다.
나. 또한, 우리시는 출·퇴근시간대 배차간격 문제점 개선을 강력히 요청하여, 그 결과로 2020년 11월 5일부터 경기광주역 기준, 평일 출근시간대(07시~08시 30분) 상행인 판교방면 배차간격 균일화 및 평일 퇴근시간대(17시~20시) 하행인 여주방면 배차간격이 단축되어 운행되고 있습니다.
다. 현재는 열차수송계획 효율화를 통해 배차간격이 조정되었지만 이용객이 요청하는 수준의 배차간격 단축을 위해서는 열차증편이 필수적인 상황이며, 한국철도공사 측은 경강선은 도시철도가 아닌 간선철도로 현재 이용수요 대비 과다한 운영비 지출로 적자 운영을 문제로 추가적인 열차구입, 기관사 고용 등의 유지·관리비 부담은 어렵다는 입장입니다.
라. 아울러, 출퇴근시간대 혼잡사고 방지를 위해 한국철도공사 측에 경강선 열차 혼잡도 분석을 요청하여 2021년 기준 자료를 제공받은 결과, 출근시간대 혼잡구간 경기광주→삼동 구간(106%), 판교→이매 구간 최고혼잡도(112%)으로 혼잡도 보통(80~130%) 수준으로 분석되었으며, 한국철도공사 측은 열차증편 기준인 혼잡(150% 이상)시 열차증편이 검토 된다는 입장입니다.
마. 우리시는 지속적으로 한국철도공사와의 협의 및 향후 경강선 전동차 구간(인천~여주) 지자체와 협력 등 다각도의 검토를 통하여 이용객의 불편 사항이 최소화될 수 있도록 노력하겠습니다.

3. 기타 문의사항은 교통과 철도화물팀 차윤철(☏031-760-2073)으로 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2023-03-10,교통과
출퇴근버스 운영대수를 늘려주세요,"3월2일 초중고 학생들 개학이후 매번 출퇴근이용하는 17번 버스가 항상 만원인 상태로 겨우 끼어가고 어쩔때는 탈수가없어 그냥 지나칩니다.
기사님한테 여쭤보니 버스운전기사 채용이 안되서 현재 원래 운영되어야 될 버스수보다 절반도 안되게 운영이되고있다고 합니다.
빨리 시에서 지원해서 정상 운영되게 해주세요.
진짜 살기좋은 고향 광주가 맞나요?
이러다 경기도광주 17번 출퇴근버스에서 압사사고가 재현되겠어요..
버스가 없어 고통받는 시민들좀 생각 좀 해주세요.
쪼꼼한 학생들도 안타깝게 버스안에 잡을 손잡이도
없이 낑겨가고 그학생들도 버스때문에 지각하면
벌점 안받게 광주시에서 책임져 주실수 있나요?
빨리 현 17번 버스 기사님한테 상황 전해들으시고 빠른 조치 바랍니다.",2023-03-08,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0256688)에 대한 검토 결과를 다음과 같이 알려드립니다.

○ 민원내용: 17번 노선버스 증차
○ 회신내용
- 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드립니다.
- 문의하신 17번 노선버스 증차와 관련하여, 운수종사자 확보가 선행되어야 하나, 임금불만 및 열악한 근무환경 등을 사유로 운수종사자 확보에 어려움이 있어 광주시 관내 버스노선의 증차가 지연되고 있는 상황입니다.
- 이에, 경기도와 한국교통안전공단, 운수업체가 협약을 맺어 버스운전자 양성사업을 추진 중에 있으며, 우리 시에서도 빠른 운행 정상화를 위하여 해당 노선 버스업체와 적극 협의하여 버스 이용환경이 개선될 수 있도록 노력하겠습니다.
- 또한, 해당 노선버스의 경우 불규칙적인 배차간격에 대하여 운행기록부 등을 확인하여 임의 사업계획 변경 등 위반사항이 확인될 경우 관련 규정에 따라 적절히 조치할 예정임을 알려드립니다.
- 다시 한번 버스 이용에 불편을 드린 점 송구스럽게 생각하며, 해당 노선버스 이용환경이 개선될 수 있도록 노력하겠습니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-03-23,교통과
"(구)오포지역 일대 특히 능평동, 신현동 교통마비 심각성을 해소해주세요","안녕하세요. 경기 광주시 능평동에 살고 있는 주민입니다.
출퇴근 시간에 교통체증이 너무 심각합니다.
특히 출근시간대에 대중교통은, 현재 학기중이라 학생들도 같이 버스를 타는 상황이다 보니 만원인 상태로 버스가 넘어옵니다.
(능평동 쪽에서 분당 방향으로 가는 버스)
좌석버스는 이태원사고 이후로 입석이 안되니 요즘은 버스별로 줄서서 타는데 이미 만원인 상태로 넘어오니 줄이 줄지를 않습니다.
버스 승객들을 보면 신현중학교 다니는 학생들, 분당으로 넘어가 중고등학교 다니는 학생들, 서현/판교 등 분당으로 출근하는 직장인들이 대다수인데요.
(구)오포 지역에 주민들이 많이 늘어난 것이라 짐작은 하지만.. 요즘 너무 심합니다.
오늘같은 경우는 좌석버스 줄선지 3~40분이 지나서야 탑승할 수 있었습니다. 버스가 오지만 만원이기 때문에 그냥 지나가니 못탄겁니다..

20년 넘게 살고 있는 능평동 주민으로 여러 생각들을 많이 해봤는데요..
1) (구)오포-분당 전용으로 운행하는 버스를 개설(출퇴근 시간대 만이라도)
1-1) *능평동에서 바로 분당으로 직행하는 버스, *신현동에서 바로 분당으로 직행하는 버스로 나눠서 운행.
2) (구)오포지역에 도로확장. 차선이 한개씩이다 보니 차 이동(도로순환)이 많이 더딥니다.
추가로 버스정류장에 좌석버스별로 대기하는 곳에 표지판 설치(바닥에 페인트로만 칠해져 있는데 이것도 지워져 지금은 거의 희미합니다)

꼭 저 사항들이 아니여도 교통체증이 해소될 수 있는것들이 있다면 시행 부탁드립니다.
(집에서 서현역까지 버스로 1시간 넘게 걸리는거는 너무 심하지 않나요.. 앞으로 주민들은 더 늘어날 텐데..)",2023-03-08,"1. 귀하의 가정에 행복이 가득하길 기원드립니다.

2. 귀하께서 국민신문고에 신청하신 민원(1AA-2303-0241812)에 대한 검토 결과를 다음과 같이 알려드립니다.

가. 민원내용: 능평동 및 신현동에서 분당방면 버스노선 신설
나. 회신내용
○ 답변에 앞서 버스 이용에 불편을 드린 점 넓은 마음으로 양해 부탁드립니다.
○ 귀하께서 말씀하신 능평동 및 신현동에서 분당방면 버스노선 신설과 관련하여, 운수종사자 부족 등 현재 여건 상 단기간 내 능평동 및 신현동에서 분당방면 버스노선 신설은 힘들 것으로 보여지며, 향후 여건 변화 시 귀하께서 말씀하신 내용에 대하여 검토하도록 하겠으니 이점 이해 있으시길 바랍니다.
○ 또한, 광역버스 줄서기 표시와 관련해서는 빠른 시일 내에 정비할 수 있도록 하겠으니 이점 양지하여 주시기 바랍니다.

3. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 교통과 이기준 주무관(☎031-760-8782)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.

※ 협조답변(도로사업과)
1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""국지도57호선의 도로확장 요청""으로 이해됩니다.

3. 귀하의 질의사항에 대해 다음과 같이 안내드립니다.
가. 국지도 57호선의 교통 지·정체로 인해 불편을 겪으신 점에 대해 사과의 말씀드립니다. 우리 시에서는 단기 및 중장기적 관점의 교통문제 해결방안 검토 등 적극적으로 노력 중이나, 인구 유입에 따른 교통량 증가와 성남/서울방향 및 용인방향 통행량 집중, 타 시군 대비 높은 통과교통량으로 평일뿐만 아니라 주말까지 교통 문제가 야기되고 있는 실정입니다.
나. 이에, 우리시에서는 국지도57호선 주변 교통 지·정체를 해소하기 위해 국토교통부에 국지도57호선 우회도로 및 주요교차로 입체화 사업을 건의하여 「제5차 국도·국지도 건설 5개년 계획」에 반영되도록 노력하였으나, 2021년 9월 고시한 계획에 채택되지 아니하였습니다.
다. 우리 시에서는 국지도57호선의 교통대책을 도로분야 주요현안으로 인식하고 있으며 향후 진행될 「제6차 국도·국지도 건설 5개년 계획」에 합리적 개선방안을 건의할 예정입니다. 또한, 현재 광주시 도로건설 관리계획 재수립 용역을 추진하고 있으며, 용역을 통해 교통정체 대책 및 도로망 계획을 수립하여 신현동과 능평동 일대의 교통개선을 위해 최선의 노력을 다 할 계획입니다.

3. 주민의 불편사항이 즉각 해소되지 못한 점 다시 한번 사과의 말씀드리며, 기타 문의 사항은 도로사업과 도로계획팀(☏031-760-4553)에게 연락주시면 성심껏 답변 드리겠습니다. 끝.
",2023-03-23,교통과
