제목,내용,작성일자,답변,답변일자,담당부서
직동 내리막길에서(우남아파트로 가는 성남방향) 우남아파트로 들어가는 입구 도로 토사 제거 요청 및 배수로 신설 등 요청,"안녕하세요 . 항상 시장님 이하 공무원 여러분께 감사드리고 있습니다.

작년 8월 상당한 폭우가 내려 직동 내리막길(성남방향(우남아파트방향))에서 토사가 휩쓸려와 우남아파트 및 포레힐스빌라로 들어가는 입구에
많은 양의 토사가 있습니다.
토사 제거 요청을 드리며 직동 내리막길에서 우남아파트 후문 쪽 및 포레힐스로 많은 비가 유입되는데 많은 비가
유입되지 않도록 배수로 신설등 방법을 강구해 주시기 바랍니다. 우남아파트 후문 쪽 및 포레힐스가 직동 내리막길보다 지대가 낮아 비피해로 인한
피해가 큽니다.
작년과 같은 기상이변이 있을 수 있사오니 조속한 조치를 부탁드립니다.",2023-04-11,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호1AA-2304-0352215)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""삼동 249-17번지 일원 배수로 준설 요청""에 관한 것으로 판단됩니다.

3. 우선 귀하께서 제보하여 주신 삼동 249-17번지 일원으로 판단되며 현장확인 완료하였습니다. 유입된 토사 제거와 막힌 배수로 준설을 할 예정이며, 조속한 시일 내에 처리토록 하겠습니다.

4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 원민영(☏031-760-4148)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-04-28,도로관리과
"배수로 쓰레기 제거 및 훼손된 배수로 교체 요청 및 외곽 인도 낙엽 , 쓰레기, 토사 제거 요청","안녕하세요. 항상 시장님 이하 공무원 여러분의 노고에 감사드리고 있습니다.
다름 아니오라 삼동우남퍼스트빌아파트(경기도 광주시 고불로 453) 후문 경비실에서 수정빌라를 걸쳐 우남아파트 정문 입구까지
배수로가 토사 및 낙엽으로 막혀 있어 제기능을 못하고 있습니다. 배수로 청소를 요청드리며 우남아파트 후문 경비실 앞에 있는
배수로는 찌그러져 있고 비양에 비해 배수로 크기가 작아 비만 오면 항상 배수로가 막혀 물이 흥건합니다. 배수로를 더 큰 것으로 교체를 드립니다.

또한 우남아파트 외곽에 인도 및 도로에 각종 쓰레기 및 낙엽들로 인하여 보행에 불편이 있사오니 쓰레기 처리도 부탁드립니다.

작년 같은 기상이상으로 폭우가 올시 상당한 피해가 예상되오니 조속한 처리를 부탁드립니다.

좋은 하루 되세요.",2023-04-11,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호1AA-2304-0350332)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원 내용은 “고불로 453 일원 배수로 준설 및 쓰레기 제거 요청“에 관한 것으로 판단됩니다.
3. 귀하의 질의 사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 요청한 고불로 453 일원 배수로 준설 요청에 관련하여 4.20(목) 조치 완료하였음을 알려드립니다.
- 또한 쓰레기, 낙엽 준설과 관련하여 해당 동에서 진행할 예정임을 알려드립니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 도로관리팀(☎760-4867)으로 연락주시면 성심껏 안내해 드리겠습니다. 감사합니다. 끝.
",2023-04-21,도로관리과
1AA-2303-0081055,민원접수하고 아직 미해결인데 해결로 처리하셨네요?,2023-04-11,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2304-0348814)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 거주지 인근 닭 사육으로 인한 소음문제 해소 요청으로 이해됩니다.
3. 귀하의 민원사항에 대하여 다음과 같이 답변드립니다.
○ 국민신문고 및 유선 상 재 안내드린 바와 같이 고산동 424번지 가축소유주에게 민원사항이 최소화 될 수 있도록 가축사육 규모 축소 또는 사육중단을 공문 발송 하였음을 알려드립니다.
4. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 광주시 농업기술센터 농업정책과 축산정책팀(031-760-4591)으로 연락 주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
",2023-04-19,농업정책과
매장에서 일회용 사용을 금지해주세요,"식당에서 컵과 물통을 일회용품으로 사용하고 있는데가 많습니다 물수건도요
물수건은 미세프라스틱입니다
물통은 작은 생수병을 주면서도 종이컵도 함께 줍니다 코로나로 일회용품이 만연화 되었지만 이제 일상회복을 해야 합니다 코로나가 걱정이라면 컵을 소독해야지 일회용품으로 대체하며 쓰레기만 양상해서는 안됩니다 지금을 사는 우리는 선조님들의 은혜로 살고 있으므로 미래 후손들에 대한 책임도 가져야합니다 까페, 식당에서 일회용품 사용을 금지하고 일체단속을 해주세요
또한 마켓에서의 스치로폼의 남용도 심각합니다
한번 쓰고 버리게 되는 너무나 깨끗한 스티로폼들의 남용... 마트에서 스치로폼을 수거하게 한다든지 벌금을 물린다든지 해서 쓰레기가 안나오게 해주세요
이 시대를 살아가는 우리들의 숙제는 일회용품의 남용이라 생각합니다",2023-04-11,"1. 광주시 자원순환 행정에 깊은 관심을 가져주셔서 감사합니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 : 1AA-2304-0335165) 내용은 ""1회용품 사용 규제업소에 대한 1회용품 사용 단속요청""에 대한 것으로 판단되며, 아래와 같이 답변 드립니다.

3. 「자원의 절약과 재활용촉진에 관한 법률」및 「1회용품 사용줄이기 제도(환경부)」에 따라 관내 1회용품 사용 규제업소에 대한 지도·점검을 실시하고 있으며, 지도·점검 확대 시행을 통해 위반업소에 대한 과태료 부과 및 1회용품 사용 시정조치 등을 보다 적극적으로 실시하도록 하겠습니다.

※ 규제업소별 세부 규제내용은 공문 본문 참조

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 추가 설명이 필요한 경우, 광주시 자원순환과 주무관 김민선(☏031-760-4544)로 연락주시기 바랍니다.

붙임 민원신청서 1부. 끝.
",2023-04-18,자원순환과
포스코건설에서 도로 일부를 점유하고 도로통행을 막았습니다,"안녕 하세요.
오포로909번길32-7에 위치한 금호베스트빌 아파트 거주자입니다.
아파트 후문으로 이용했던 도로가 최근 막혔습니다. 구역펜스를 최근 설치한 것으로 보입니다.
해당 도로는 기존 차량도 이용하던 아스팔트 포장도로였는데 최근 그곳을 펜스를 치고 막아 놨습니다.
현재 Naver 지도로는 광주시 고산동 375-2로 표기 됩니다. 아무런 표식도 없기 때문에 소유주가 막아 놓은 것처럼 보입니다만, 기존 도로를 개인이 소유하고 막을 수 있습니까?
현재 도로 통행을 막은 것이 적법한 절차인지 궁금 합니다.
아무런 표식이 없어 소유주가 누구인지는 모르겠으나 공사부지 안쪽에 있는 컨테이너박스에는 포스코건설이라고 표기가 되어 있어 일단 제목은 포스코건설이라고 적었습니다.
첨부한 사진 중 붉은 붓으로 표시한 부분입니다.
불법 점거하고 있는 것이 맞다면 빠른 시일 안에 도로를 이용할 수 있었으면 좋겠습니다.",2023-04-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2304-0277642)[고산1지구 내 통행관련]건에 대하여 아래와 같이 답변드립니다.

○ 민원 접수하신 구간은 ㈜포스코이앤씨에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행한 [고산1지구 도시계획도로(중로1-17호선 외 18개 노선) 개설공사] 구간으로,
○ 사업구간 내 통행불편 건에 대하여 해당 사업시행자에게 통보하였음을 알려드리며, 처리 가능한 사항에 대하여 처리 예정이오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시민원과 도시행정팀(☎031-760-4587)으로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2023-04-27,도시민원과
"태전 경남아너스빌 정문 불법현수막, 조치 바랍니다","태전 경남아너스빌 정문, 2차 예정부지 펜스가 불법현수막, 전단지로 청정 광주시 이미지를 떨어뜨리고 있습니다. 1개의 현수막이 2개로 되었고, 단속을 안하면 계속 늘어날겁니다. 펜스를 친 경남기업에서 관리를 하면 좋으련만, 기대도 안 합니다. 주변 쓰레기도 관리 안하는데. 부탁합니다. 건설업체에서 펜스관리를 할수 있게하든지, 아니면 광주시에서 지속적으로 불법현수막 제거하시든지 조치 바랍니다. 불법현수막중 광주시 곳곳에 특정 노인 요양관련 현수막 널려 있습니다. 뿌리 뽑기를 바랍니다",2023-04-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""광고물 정비 요청""에 관한 것으로 이해됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 말씀하신 장지동 318-1번지 일원 광고물 정비 요청에 대하여 확인 결과 「옥외광고물 등의 관리 및 옥외광고산업 진흥에 관한 법률」제3조에 따른 허가 또는 신고를 득하지 아니한 광고물로서, 정비 조치하였음을 알려드립니다.

귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우 광주시 주택과 경관디자인팀(☎031-760-8674)으로 연락하여 주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-04-10,주택과
"태전동 경남아너스빌 정문, 불법현수막 조치 바랍니다","불법 현수막은 청정 광주시 도시 미관을 해치는 요인중에 하나라고 봅니다. 곳곳에 널려 있는 현수막 제거해 주시는 노고, 느끼고 있습니다. 앞으로도 불법 현숭삭에 대해서는 단호한 조치 부탁 드리며, 경남아너스빌 정문앞, 경남아너스빌 2차부지 펜스에는 불법 현수막 겨속 붙어 있습니다. 처음에는 1개였는데, 지금은 2개입니다. 앞으로도 단속을 안하면 2차부지 펜스는 불법 현수막, 전단지로 덮힐 겁니다. 건설업체에서 관리하면 좋으련만, 광주시에서 조치 바랍니다. 감사합니다",2023-04-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""광고물 정비 요청""에 관한 것으로 이해됩니다.

3. 귀하의 민원사항에 대해 검토한 의견은 다음과 같습니다.
- 귀하께서 말씀하신 장지동 318-1번지 일원 광고물 정비 요청에 대하여 확인 결과 「옥외광고물 등의 관리 및 옥외광고산업 진흥에 관한 법률」제3조에 따른 허가 또는 신고를 득하지 아니한 광고물로서, 정비 조치하였음을 알려드립니다.

귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우 광주시 주택과 경관디자인팀(☎031-760-8674)으로 연락하여 주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-04-10,주택과
"오포1동 고산동 포스코 센트포레 주변에 조성한 신 도로 가로수 및 고산1 , 2공원 나무 죽은 것 교체 해 주세요.","쾌적한 도시 환경 조성을 위해 노력하시는 귀하의 노고에 감사드립니다.
다름이 아니옵고 포스코 건설에서 조성한 오포1동 고산1택지 신도로 가로수 , 고산 1 공원, 2 공원 및 고산하늘초등학교 정문옆에 심은 나무들이 죽은 나무들이 너무 많아 학생들의 정서 발달과 도시 미관에 눈살을 찌푸리게 합니다. 신도시 답게 초록 빛으로 물들고 봄 꽃이 만발해야 할 도로가 단풍잎으로 물들어 죽은 옛 도시 같고 삭막합니다. 죽은 나무를 빨리 교체해 생기 넘치는 도시로 만들어 주세요.


별 첨 1. 도로 위치도 1부.
2. 죽은 나무 사진 3부",2023-04-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2304-0261306)[고산1지구 내 수목 관련]건에 대하여 아래와 같이 답변드립니다.

○ 민원 접수하신 구간은 ㈜포스코이앤씨에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행한 [고산1지구 도시계획도로(중로1-17호선 외 18개 노선) 개설공사] 구간으로,
○ 사업구간 내 수목 식재 요청 건에 대하여 해당 사업시행자에게 통보하였음을 알려드리며, 처리 가능한 사항에 대하여 처리 예정이오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.

2. 귀하의 민원에 충분한 답변이 되었기를 바라며, 기타 문의사항은 도시민원과 도시행정팀(☎031-760-4587)으로 전화주시면 친절히 답변드리겠습니다. 감사합니다. 끝.
",2023-04-27,도시민원과
쓰러진 나무 다시 올바르게 심어주세요,"오포1동 고산동 GS건설 오포 자이 디오브 공사로 고산2동 일대에 임시 개설되었던 도로를 복구하먼서 심어 놓은 나무가 4월4일 내린 비로 인하여 쓰러져 있습니다. 쓰러진 나무가 바르게 살 수 있도록 세워주세오.

첨부
(1) 위치 사진 1부
(2) 쓰러진 사진 1부",2023-04-08,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 : 1AA-2304-0251798)[고산동 산70-2번지 일원 임시도로 복구지 내 쓰러진 나무 보수 요청]건에 대하여 아래와 같이 답변드립니다.

[도시민원과]
- 중로3-302호선 구간은 ㈜정앤정펌에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행 중인 [고산3지구 도시계획도로(중로3-302호선) 개설공사] 구간이며, 임시도로 복구 관련 건에 대하여 해당 사업시행자에게 통보하였음을 알려드리며, 처리 가능한 사항에 대하여 처리 예정이오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.
[산림과]
- 해당 임시도로 복구 공사 허가자에게 요청하여 조속히 보수 조치 할 예정임을 알려드립니다.

2. 귀하의 민원 내용에 만족한 답변이 되었기를 바라며, 답변내용에 대한 추가 설명이 필요한 경우 산림과 산지개발1팀(031-760-2893), 도시민원과 도시행정팀(031-760-4587)으로 연락주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2023-04-27,도시민원과
아침 출근마다 포크레인이랑 화물때문에 진짜 짜증납니다.,"광주에 거주한지 2년 반 정도 됐고 출퇴근마다 매일 경충대로(구 3번국도)를 이용합니다. 그런데 항상 다니면서 느끼는건데 인도랑 도로가 욕이 나올정도로 너무 개판입니다. 사람 하나 차에 깔려 죽으면 그때 인도개선 해주실껀가요? 그리고 무슨 이유인지 모르겠는데 이런 부실한 도로 가지고 왜이리 화물차량이랑 포크레인이 자꾸 돌아다니는지 모르겠습니다. 아침에 출근하면 2차선은 꼭 포크레인 때문에 교통체증이 항상 발생합니다. 또 화물차들은 서로 1, 2차선 먹으면서 서로 경주하고 다닙니다. 진짜 출퇴근 할때마다 정신병 걸릴 것 같습니다. 나름 인구 40만 수도권 중견급 도시인데 행정수준이 진짜 왜이러나요? 빨리 조치좀 부탁드립니다.",2023-04-07,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호 1AA-2304-0238922)에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 우리 부서에 협조민원으로 접수되었으며 귀하의 민원 사항에 대하여 ""광주시 도로 전반에 대한 불만사항으로 보도 및 차도의 개선을 요구하는 사항“으로 판단되며 이에 대한 검토결과를 답변드리고자 합니다.
3. 광주시는 오랜 시간동안 수도권 진출입의 주요 교통로 역할을 수행하며 국도 3호선 및 45호선 등의 노선이 교차하고 인근 시군의 핵심 지역을 연결하는 국지도 및 지방도 또한 다수의 노선으로 도로가 형성되어 있습니다. 다만, 최근 10년 간 폭발적으로 인구가 증가하였음에도 불구하고 과거의 도로 시설 기준에 의해 기 형성된 도로가 현대에 요구되는 기준에 맞지 않아 교통체증이 유발되고 있는 점과 보도 확보의 부족으로 인한 보행안전성 저해 등으로 인해 많은 시민들이 불편함을 겪고 있는 점에 충분히 공감하고 있습니다.
4. 이에 우리 시는 도시기반시설의 확충과 교통체증 해소 등을 위해 각종 지방도 및 도시계획도로의 신설 및 확장사업 추진, 도로유지보수사업을 통해 기존 도로의 불편점 개선사업을 지속적으로 시행하고 있으나 위 사업은 고 비용의 예산이 소모되는 사항으로 시 재정적 여건 등으로 인해 충분한 예산 확보에 어려움이 있어 시민의 요구에 부합하는 속도를 내고 있지 못하는 점 양해의 말씀을 드립니다. 지속적인 사업 추진을 통해 향후 광주시가 수도권 중심도시로 발전할 수 있도록 지속적으로 응원과 관심 부탁드립니다.
5. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 보도와 관련한 사항은 도로관리과 도로보수팀(☏031-760-2164)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-04-11,도로관리과
주차장협소,"기존에 간이주차장으로 사용하던 도로가의 일체를 통제말뚝을 박아놓고 간이주차도 못하고 주말에도 주차문제로 다툼이나 발생하고, 거기다 감시카메라까지 설치하여 무조건 불법주차로 범칙금만 부담시키고, 요즘같은어려움에 방법을찿아서 주민을먼저 돌보는 시정이 되는것이 바람직하지 않을까 생각합니다, 시민보다 돈과 권력을 중시하는 바보같은 어리석음은 저버리고, 시민의 어려운 환경을 먼저 돌보는것도 좋을듯하네요.
간이주차를 허용하던지, 일방통행을 개설하던지, 밥법을 찿으면 있을것도 같네요.",2023-04-07,"1. 안녕하십니까? 귀하께서 국민신문고(1AA-2304-0209940)에 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원 내용은 '탄벌동 21-2 도로 노상주차허용 및 일방통행 요청'사항으로 이해되며 검토한 의견은 다음과 같습니다.
가. 탄벌동 21-2 도로 구간은 주정차금지구역으로 상습 주정차 차량으로 인한 불편이 있어 일부 구간 시선유도봉을 설치한 점 알려드립니다.
나. 아울러, 해당 도로 일방통행은 탄벌동 21-2 일원에 거주하시는 분들이 일방통행에 따른 우회로 인해 차량 동선이 길어지는 등 교통 소통에 불편이 발생하여 지정 검토가 어려울 것으로 사료되며, 일방통행 지정은 광주경찰서에서 개최하는 ""교통안전심의위원회""심의에서 결정되며, 해당구간에 일방통행 지정을 요청하는 경우 광주경찰서 경비교통과(031-790-7125)로 문의하여 주시기 바랍니다.

3. 귀하의 문의에 대하여 만족스러운 답변이 되었기를 바라며, 그 밖의 궁금하신 사항은 광주시청 교통과 정재연 주무관(☎031-760-2102)에게 연락 주시면 성심성의껏 답변드리겠습니다. 끝.
",2023-04-14,교통과
현대건설 힐스테이트 삼동역 건설 관련,"안녕하십니까.
저는 경기도 광주시 삼동 소재 키스네일프러덕츠인크(이하 키스네일물류) 물류팀장 지순태 입니다.

현대건설 힐스테이트 삼동역 건설
2번 게이트에 위치한 당사 물류센타는
현재 현대건설 공사로 인해 상당의 업무적 , 재산적 피해와 이에 따른 직원들 민원이 쇄도하고 있지만
현대건설측에서는 이에 대해 아무런 양해와 조치가 없는 관계로
여기 민원을 올리게 되었습니다.

현대건설 공사는 지난 2021년부터 시작 된 것으로 기억 하고
작년까지는 무단주차 , 분진 , 단수 등의 피해는 있었지만
이정도는 현장 항의는 있었지만 그럭저럭 감수 하고 지나 갔습니다.
하지만 올해 들어 앞서 피해에 더해 사전에 아무런 양해도 없이 당사 물류센타를 건설자재 보관 장소로 사용 하거나
건설자재 하역장으로 사용 하는 등 무단 사용에 따른 피해가 심화 되고 있는 바,
2주전에는 당사 납품차량이 현대건설 공사와 납품으로 인해 납품할 동선이나 하역 공간이 없어 납품을 다음주를 미루는
직접적 업무적 피해, 특히 직원들은 저에게 따로 뒷돈을 받는 것인지
의심하는 처지에까지 이르게 되었습니다.

이러한 상황에 대해 3주전에 현대건설측의 책임있는 분의 설명을 요구 했으며
현대건설측에서는 협력업체 전무이사님이 당사 물류센타 방문 하여 앞으로 보다
주의를 기울일 것을 말씀 하셨지만
거의 아무런 변화가 없었으며 이에 따라 저는 지난 주에 협력업체 전무이사님께 정신적 , 재산적 피해에 따른 피해 조치에 더해
앞으로 공사가 끝날때 까지 당사 하역장을 사용 할 꺼라면 정당하게 사용료 지불까지 할 것을 요구하게
되었지만 역시 여기에 대해서도 아무런 답변이 없고(전화도 안받습니다.)
아무런 조치도 없었습니다.
이에 따라 급기야 지난주 금요일에는 제가 먼저 현대건설 현장사무소에 직접 찾아 가서
현 상황에 대해 얘기하고 현대건설 현장소장 등의 책임있는 분의 연락을 요구 했지만
역시 지금까지 아무런 연락이 없는 상태 입니다.(제가 현장사무소 방문했을때 책임자는 부재 였습니다.)

첨부 사진은 현재 현대건설측의 주차장 , 하역장 , 창고로 사용 되고 있는
당사 하역장 현재 상황 입니다.
저는 오늘도 직원들의 차가운 눈총과 마주하며
불안한 하루를 보내고 있습니다.
감사합니다.",2023-04-06,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청(1AA-2304-0176253)하신 민원사항에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 '삼동 힐스테이트 공동주택 현장의 책임있는 조치요청'으로 이해됩니다.
3. 귀하의 민원 사항에 대한 검토의견은 다음과 같습니다.
○ 귀하의 민원사항을 공사관계자에게 통보하여 무단으로 사용하지 않도록 시정조치 하였으며, 공동주택 건설사에서 직접 양해를 구하도록 행정지도 하였습니다.
○ 민원 접수하신 구간은 (주)하나자산신탁에서 「국토의 계획 및 이용에 관한 법률」 제88조에 따라 실시계획인가를 득하여 시행 중인 [삼동1지구 도시계획도로(중로1-1호선 외 4개 노선) 개설공사] 구간으로,해당 공사에 대하여 조속한 시일 내 처리 예정이오니 다소 불편하시더라도 널리 양해하여 주시기 바랍니다.
4. 추가 설명이 필요한 경우 주택과 주택정책팀 최경숙(☎031-760-8661) 및 도시민원과 도시행정팀(☎031-760-4587)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2023-04-14,주택과
장지동92-2번지 도로노면 배수관련,"안녕하십니까?
장지동 92-2번지 도로도면에 오늘과 같이 비가 적게 오는날에도 첨부한 사진위치에 늘 노면수 배수가 이루어 지지를 않고 있습니다.
차량이 잠기는 것은 아니지만 차량 운행 시 상대방차량과의 심한 물 튀김 등 여러가지 문제 발생하고 있습니다.
도로노면배수의 개선이 필요 한 사항이니 조치에 관하여 답변해주시기 바랍니다.",2023-04-05,"1. 안녕하십니까? 귀하께서 신청하신 민원(신청번호 1AA-2304-0151658)에 대한 검토 결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 ""장지동92-2번지 일원 배수로 정비 요청""에 관한 것으로 판단됩니다.

3. 우선 귀하께서 제보하여 주신 장지동92-2번지 일원으로 판단되며 현장확인 완료하였습니다. 배수로를 신설할 예정이며, 조속한 시일 내에 일정을 정하여 처리토록 하겠습니다.

4. 귀하의 민원내용에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 도로관리과 원민영(☏031-760-4148)에 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2023-04-11,도로관리과
광주시수도사업 소장님귀하,"봉현리10번지외 7가구에 수도물 공급이 되지않아 엄청난 불편을 격고 있어 건의 합니다.
3년전에 바로앞 가구까지는 공사가 이루어졌는데 바로 공사가 이루어진다는 이장님 말씀만 있었고 별다른 변화가 없어 문의 드립니다,",2023-04-05,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(신청번호 1AA-2304-0146390)에 대한 검토결과를 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '곤지암읍 봉현리 10번지 일원 상수관로 매설요청'에 관한 것으로 판단되며, 해당내용에 대해 다음과 같이 답변드립니다.

- 우리시에서는 급수취약지역에 대한 상수도 확대보급사업을 지속적으로 추진중에 있으나, 가용예산 부족 등으로 지역주민들의 요구사항을 모두 수용하지는 못하고 있는 실정이며, 대상지 확인 결과 수혜도 및 경제성 등이 비교적 낮아 현시점에서 단기적 사업추진은 어려운 여건으로 판단됩니다.

- 다만, 앞서 답변드린바와 같이 우리시는 급수취약지역내 원활한 수도공급과 수도 보급률 제고를 위해 상수도 확대보급사업을 지속적으로 추진중에 있는 바, 향후 지역여건 변동과 우리시 가용예산, 수혜도, 경제성 등 제반여건을 종합적으로 고려하여 단계적으로 상수도 확대 보급사업을 검토·추진해 나갈 계획이오니 이점 널리 이해하여 주시기 바랍니다.

3. 귀하의 민원에 만족스러운 답변이 되었기를 바라며, 기타 상수도와 관련 불편하신 사항에 대하여는 광주시 상하수도사업소 수도과 수도시설팀 안유정 주무관 (031-760-2614)으로 문의하여 주시면 성심껏 답변 드리도록 하겠습니다. 끝.
",2023-04-10,수도과
주거급여 제공(변경) 산청 민원 처리기한 연장,"1 민원처리 기한 연장의 상세한 이유
2 민원의 처리 진행된 과정의 일자들을 알려주시기 요청합니다.",2023-04-05,"민원인께서 민원을 취하하셨습니다.
",2023-04-11,복지정책과
광주시 정주환경 개선,"안녕하세요 광주중앙고등학교 학생입니다.
광주에서 17년동안 살아오면서 불편한점이 많아 신청합니다

1. 매곡초등학교 뒤쪽 효양빌딩 1층에 술집(와이키키) 흡연문제,소음문제 효양빌딩건물에 학원이 대부분입니다. 학생들이 학원을 갈려면 술집을 반드시 지나가야하기 때문에 교육적으로 좋지 못합니다. 흡연문제 만큼은 해결해야하지 않을까요?

2. 광주시내 못된 고양이 점포 앞 신호등이 있는데 작동을 하지 않습니다. CGV 옆 축산물판매장(농협) 앞 횡단보도에는 신호등이 아예 없어서 위험합니다. 큰 버스가 많이 다니므로 교통사고의 위험이 있습니다.

3. 광주시내 인파가 많이 다니는 곳에 쓰레기통을 설치해주세요. 주변에 쓰레기가 너무 많아 지저분합니다.

4. 광주시내 인파가 많이 다니는 곳(백다방, 이디아커피) 주변 금연구역 설정 부탁드립니다. 담배를 너무 많이 피워 보행에 지장이 많습니다.

5. 광주시내 곳곳에 인도가 너무 좁습니다. 또는 인도가 아예 없는 곳이 많습니다. 인도가 있어도 가로수가 인도 한가운데에 자리잡고 있어서 통행을 하려면 도로로 나갔다가 들어와야 하는 경우가 많습니다. 인도를 넓혀주세요.

6. 버스 정류장 앞 대기장소가 좁습니다. 광주중앙고 앞 버스정류장(GS편의점 쪽)은 정류장도 설치되어 있지 않고 대기장소와 인도가 좁아 버스를 기다리는 사람과 통행하려는 사람이 부딪히는 경우가 많고 역시 도로로 나갔다가 들어가는 위험한 일이 벌어지고 있습니다. 역동 버스정류장(컴포즈커피 앞) 역시 마찬가지 입니다.",2023-04-04,"1. 귀하의 가정에 건강과 행운이 함께하시기를 기원하며, 국민신문고를 통해 신청하신
민원에 대해 아래와 같이 답변 드립니다.

2. 간접흡연으로 느꼈을 불편감에 대해 위로의 말씀을 드리며 우리시 행정에 관심을
가져주셔서 감사드립니다.

3. 신청하신 민원내용은 양벌동 효양빌딩 앞 노상에서 금연과 광주시내 금연구역 설정
민원으로 이해됩니다.

첫째. 2023년 4월 10일 민원제기하신 효양빌딩에 현장 방문하여 노상에서 흡연이
이루어지지 않도록 1층에 위치한 '와이키키'업주에게 금연권고를 하고,
건물 1층 외부에 '간접흡연민원 다발구역'안내 스티커를 부착하였습니다.

둘째. 광주시내 금연구역 지정에 관한 사항은 광주시민 및 전문가, 인근 상가업주
들과의 협의가 필요한 사항으로 시일내 지정은 어려울 것으로 판단되며,
금연단속원이 수시로 금연 계도 및 단속을 할 수 있도록 하겠습니다.

4. 위와 같은 조치로 귀하의 민원사항이 개선되기를 바라며 답변과 관련한 문의사항은
광주시보건소 건강생활팀(031-760-3746)으로 연락주시기 바랍니다. 끝.
",2023-04-11,건강증진과
