제목,내용,작성일자,답변,답변일자,담당부서
양산 8번 버스 기사님을 신고합니다,"안녕하세요, 2021년 6월 19일, 13시 14분경 이마트에서 증산행 8번버스를 탄 승객입니다. 버스를 탈 당시, 닫혀있는 음료수를 들고 탔다는 이유만으로 많은 승객 분들 앞에서 욕을 들어야 했습니다. 그런 법은 없기에, 몰랐기에 이미 교통카드를 댄 상태였기 때문에 죄송하다했음에도 큰소리로 네차례에 걸쳐 욕을 들었습니다. 그건 제 잘못도 있었기에 욕을 계속 하시건 말건, 다음부턴 조심해야지, 그러려니 하려했습니다. 그런데 황산우체국 방면에서도 커피를 들고 탄 승객에게 똑같이 욕을 하셨고, 그 욕을 듣고 승객분도 화가나셔서 마시지않겠다 했는데 되려 더 심한 욕을 하셨습니다. 승객 분께서 자리에 앉아 계셨는데도 불구하고 운전석에서 입에 차마 담지 못할 정도의 욕을 하셨습니다. 음료를 들고 탑승한 저와 타승객분이 잘못의 근원이라고 하더라도, 더욱 참을 수 없었던 것은 본인이 화를 참지 못한다는 이유로 난폭운전을 일삼으셨기 때문입니다. 신도시에서 범어로 넘어가는 다리의 우회전, 신주중에서 범어중학교로 향하는 도로의 좌회전, 범어중학교 버스정류장으로 향하는 4차선 도로 좌회전 차선에서 승객분들이 휘청거릴 정도로 차선변경을 너무나 막하셨습니다. 아무리 화가나셔도 승객의 안전을 책임지는 것 또한 기사의 책임 중 일부 아닌가요? 온전한 책임은 아니더라도 본인이 운전하는 버스만큼은 난폭운전은 하지마셨어야한다고 생각합니다.

욕좀자제하시던가, 화를 억누르지 못할 지경에 이르셨다면 버스 기사는 하지 않으시는게 맞다고 봅니다.
본인이 화를 누르지 못하고 초등학생들도 많았던 버스내에서 욕과 난폭운전을 일삼으시는 이분께 조치를 구하는 바입니다.",2021-06-19,"1. 안녕하십니까, 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과
같이 알려드립니다.

2. 귀하의 민원은 『8번 버스기사 난폭운전』으로 이해(판단)됩니다.

3. 귀하께서 불편을 겪으신 8번 버스기사의 불친절 응대 및 난폭운전에 대해 업체 및
기사에게 통보하고 재발방지를 위한 주의 및 시정조치토록 하겠습니다.

4. 기타 문의사항은 교통과(☎055-392-2873)로 전화주시면 성심성의껏 답변 드리도록
하겠습니다. 끝.
",2021-06-24,교통과
부산-울산 7번국도 우회도로 소음,"부산-울산 7번국 우회도로 개통으로 인하여 차량증가가 많아졌습니다. 승용차 및 대형 덤프 트럭 부터, 트레일러 등 많이이용합니다.
제의 민원 내용은 차량 소음 너무 크케 들려서 글을 적어봅니다.
우회도로 와 가까이 있다 보니차량 소음은 어느정도 예상은 했지만, 날씨가 화창한날 베란다 문을 조금열어 놓으면 소음은 뭐라고 표현 할수 없을정도로 심합니다.
명동,서창방향쪽은 방음벽이 되어있는듯 보였는데..두산위브에는 없는지 궁금합니다.
개인적인 민원이라고 생각 할지 모르겠지만. 저희동 102동103동,104동 거주자 분들은 저하고 똑같은 생각일거라 생각합니다.
시에서는 한번 나오셔서 차량 소음 소리를 측정해보시고 답볍부탁드립니다.
코로나 19 조심하시고 수고하십시요!",2021-06-19,"1. 평소 시정발전에 관심 가져주신데 대하여 감사드립니다.

2. 귀하께서 접수하신 민원에 대하여 아래와 같이 답변드립니다.
- 귀 아파트 인근 준공 당시 「주택건설기준 등에 관한 규정」제9조 제1항에서 정하는 기준 이내로 측정되었음을 알려드리며, 도로공사 시행청인 부산지방국토관리청에 검토 요청하여 사후환경영향평가조사 및 소음측정(2020.4., 2020.8., 2021.2.)결과, 소음기준 이내로 조사되었음을 알려드리며,
- 현재 도로관리와 관련하여 방음벽 등 소음 차단 시설 설치는 어려움을 알려드립니다.

3. 기타 문의사항이 있으신 경우 웅상출장소 도시관리과 도로관리팀(☏ 055-392-6293)으로 연락주시면 상세히 안내해 드리겠습니다. 끝.
",2021-06-25,도시관리과
주거 인근지 부일산업 가동 중단 요청,"1. 귀 기관의 무궁한 발전을 기원합니다.

2. 부일산업에서 근래에 주거 인근지에서 공장을 가동하여 악취 및 먼지를 발생시킵니다.
현재 코로나 시국이기에 환기가 필수이나 부일산업의 악취 및 먼지 발생으로 환기의 어려웁이 있사오사오며
해당 악취 및 먼지는 공장 가동의 결과물로 유해한 물질을 내포할 가능성이 높아 건강이 우려됩니다.
양산시민의 건강과 직결된 문제이오니 해결되기 전까지 가동 중단을 요청드립니다.
감사합니다.",2021-06-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 처리결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 “덕계동 아스콘공장 악취 및 대기오염물질 대책요청”에 관한 것으로 이해되며
3. 귀하의 민원내용에 대한 처리 결과는 다음과 같습니다.
가. 2021.5.3. 해당사업장에 대한 특정대기유해물질 오염도 검사 결과 붙임과 같이 배출허용기준을 준수하고 있으며,
나. 주거지 인근 아스콘 공장을 대상으로 최근 악취오염도 조사하였고 그 결과에 따라 행정처분을 진행 할 예정입니다. 현재 해당 사업장은 악취저감을 위해 방지시설을 개선하기 위해 전문업체와 컨설팅 진행 중이며, 최대한 빠른 시일 내에 시설개선이 될 수 있도록 최선을 다하겠습니다.
다. 우리시에서는 악취저감 대책으로 24시간 실시간 관리 감시하는 악취통합관제센터 설치를 추진하고 있습니다. 24시간 실시간 모니터링을 통해 취약시간대 환경순찰 및 지도점검을 하여 사업장으로 하여금 경각심을 높이고 지속적으로 시설 개선을 유도하여 점차 악취를 줄여나가도록 최선을 다하겠습니다.
4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 추가 질문이나 설명이 필요한 경우 기후환경과(악취대응팀, ☎055-392-3653(악취관련)) 웅상출장소 허가과(환경위생팀, ☎055-392-6192~6(대기오염물질 관련))로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2021-06-23,허가과
황산공원 주차장 내 태양광 발전기 설치 건의합니다,"안녕하세요! 이제 점점 날씨도 더워지고 있는 것 같아요. 그래서 황산공원 주차장 내에 태양광 발전기를 설치해주시길 부탁드립니다! 여름에는 땡볕에 주차를 해놓으면 차가 엄청 뜨거워지잖아요. 그런데 태양광 발전기를 설치하면 그 그늘에 차를 주차할 수도 있고, 친환경 에너지를 생산할 수도 있으니 정말 좋을 것 같아요! 무쪼록 황산공원 주차장 내에 태양광 발전기 설치, 적극적으로 고려해주시길 바랍니다. 항상 수고가 많으십니다!",2021-06-16,"1. 평소 우리 시정 발전에 관심 가져 주신 점 감사드리며, 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2106-0623758)에 대하여 다음과 같이 알려드립니다.

2. 귀하의 민원내용은 '황산공원 주차장 태양광 발전기 설치'에 관한 것으로 판단됩니다.

3. 황산공원은 낙동강 수변공원으로 홍수 시 물이 흘러야 하는 국가하천 구역임을 안내드리며, 하천 내 태양광 발전시설 설치 시 관련 법령에 따른 점용허가를 득해야 하며, 하천 내 태양광 발전시설 지지대 설치는 현실적 어려움이 있음을 알려드립니다. 다만, 공원 내 그늘 부족에 따른 민원 해소를 위한 방안에 대하여 다각도로 검토토록 하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 양산시청 건설하천과(☏055-392-2824)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2021-06-23,건설하천과
구 북정 근린 공원 (북정 고분군),"저는 사회복지준비 중으로 최근 북정 고분군을 오르며 많은 주민 분들이 이용하시는걸 알게 되었습니다.
주민 분들과 소통하면서 많은 문제점을 토로하셔서 이렇게 알려 드리고자 합니다.
1 : 우선 대동 2차 아파트 오름길 부터 말씀드립니다. 나무도 죽어있고 옆 벽면에 너무 우거지고 가로수 관리도 밤에 보면 섬뜩 할 정도입니다.
2 : 입구 오름길입니다. 비내린 후는 매우 미끄러워 미러러진 주민 분이 다수 계시다고 말씀하셨습니다.
3 : 에어 설치가 필요하다고 하십니다. 요즘 산책로에 대부분 제공 되고 있는 부분인데 아쉬운 부분입니다.
4 : 양산 시립박물관 내려가는 길입니다 당장 시정이 필요한 부분입니다. 못이 튀어 올라와서 다칠 위험이 큼니다.
5 : 마친가지로 같은 길에 pp 파이프로 보이는데 경화화 젖은 발로는 지나기 위험해 보입니다.
이상 치례대로 사진 첨부해 드립니다.",2021-06-15,"가. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원(1AA-2106-0582651)에 대한 검토 결과를 다음과 같이 알려드립니다.
나. 귀하께서 제출하신 민원내용은 “북정9근린공원 및 가로수 정비 요청”사항으로 판단됩니다.
다. 말씀하신 북정동 574-1번지 일원 가로수는 6.25.(금)까지 전정하여 시민 불편이 없도록 하겠으며, 북정근린공원 내 진입로, 목교, 산책로 내 배수로 등에 대하여 현장 확인하였으며, 시설물 보수, 미끄럼주의 안내판 설치 등을 조속한 시일 내 시행하여 쾌적하고 안전한 공원환경을 제공할 수 있도록 노력하겠습니다.
라. 또한, 흙먼지털이기 설치에 대하여는 예산확보 등을 통하여 사업에 반영될 수 있도록 하겠습니다.
마. 귀하의 민원사항에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요할 경우 양산시 공원과 가로조경팀 황보현(☎055-392-3202), 공원관리팀 김경분(☎055-392-3182), 산림과 방재팀 임송이(☎055-392-2933)으로 연락주시면 친절하게 답변 드리도록 하겠습니다.
",2021-06-22,산림과
양산시 상하수도 요금 신용카드 자동이체가 안되는 이유가 궁금합니다.,"빠듯한 봉급으로 5인가족이 겨우 하루하루를 살아가는 양산시민입니다.
월급날은 그동안 썼던 카드값,대출금 등이 빠져 나가다 보니 통장에 잔고 없이 생활하고 있습니다.
그러다 보니 매달 쓴 상하수도 요금 신청했던 계좌 자동이체가 해지 되었고
매월 미납되어 독촉장을 받고 있는데, 받고 나서야 미납 인줄 알고 지로사이트에서 카드로 결제를 합니다.
만약 카드로 자동이체만 된다면 독촉장도 받을일이 없고, 매월 달달이 정확한 날자에 납부가 가능한데,
왜 아직 신용카드 자동이체 서비스를 시행하고 있지 않은지 궁금합니다.
요즘 공공기관 어디를 가더라고 현금 받지 않고 카드로 결제하는 시스템이 구축되어 있는데
유독 상하수도 요금만 현금을 고집하고 있는 이유가 궁금합니다.
다른 지역에서는 시행하고 있는 신용카드 자동이체 서비스를 빠른시일내에 구축하여 양산시민들에게 도움이 되었으면 합니다.",2021-06-15,"□ 민원 답변 내용
1. 평소 우리 시 시정에 대한 깊은 관심에 감사드리며, 귀하의 무궁한 발전과 건강을
기원합니다.

2. 귀하께서 2021.6.15.자 접수하신 민원(신청번호 1AA-2106-0573912)에 대하여 다음과 같이 답변 드립니다.
가. 민원요지
귀하의 민원은 수도요금 납부 불편해소를 위한 신용카드 자동납부 서비스의 빠른
도입을 요청하신 것으로 이해됩니다.
나. 답변내용
1) 먼저 상하수도요금 신용카드 자동납부 서비스 미 시행에 따른 요금 납부에 불편함을 드린 점 사과드립니다.
2) 우리시는 현재 시민들의 상하수도 요금 납부 방법에 있어 불편함 해소 및 편리
성의 향상을 위해 은행계좌로 한정된 자동납부 수단을 신용카드로 확대하는 시스템 도입을 적극검토 추진 중으로, 빠른 시일 내에 서비스가 시행 될 수 있도록 노력하겠습니다.
3) 뿐만 아니라 앞으로도 지속적인 시민 편의제공 노력을 통하여 불편함이 없도록
개선에 최선을 다하도록 하겠습니다.

3. 다시 한 번 시정발전에 관심을 가져주셔서 감사드리며, 기타 문의사항이 있으시면
수도과 요금관리팀(☎055-392-5553)으로 연락주시면 성심을 다해 답변 드리겠습니다. 끝.
",2021-06-22,수도과
울산 -> 덕계 두산위브 진입후 SK주유소 사거리 우회전 전용 -> 직우회전으로 변경 건의 합니다.,"안녕하세요 덕계 두산위브 SK주우소 사거리 에서
방향 : 부산울산 전용도로에서 내려와서 두산위브 방향
현재 직진차선 1개 / 서창으로 우회전 전용 1개 / 두산위브1차방향 좌회전 전용차선 1개

변경요청 : 서창으로 우회전 전용차선 --> 직우회전으로 변경 요청

차가 모이는 퇴근시간에 두산으로 진입할 수 있는 직진 전용차선이 한개이다 보니
SK사거리에서 신호를 2번이상 받아야 진입이 가능합니다.
특히 울산에서 두산으로 진입할때는 신호 3번 이상 걸리는 경우도 허다 합니다.
서창으로 진입하는 우회전 전용차선은 매번 비어 있는 상태이지만 우회전 전용이다 보니 직진차선이외엔 진입자체를 할 수 가 없는 단점이 있습니다.

하여 서창으로 진입하는 우회전 전용차선을 직진우회전 동시에 할 수 있도록 변경 가능한지 검토 부탁드립니다.",2021-06-14,"1. 평소 시정발전에 관심을 가져 주신데 대하여 감사드립니다.
2. 귀하께서 건의하신 도로 노면표시 변경요청건에 대해 다음과 같이 답변 드립니다.

가. 귀하의 민원은 우리시 7호국도->두산위브 방향 진입차선 중 3차선을 직우회전 차선으로 변경요청하신 건으로 사료됩니다.
나. 해당 내용은 양산경찰서에 기접수된 바 있으며, 양산경찰서 경비교통과 현장확인결과 직우회전 차선으로 운용함이 타당함을 전달받아 직우차선으로 변경도색 예정에 있습니다.
※ 6월 중 변경도색 실시예정이며, 장마 시에는 다소 연기될 수 있습니다.
다. 기타 궁금하신 사항이 있으시면 양산시 웅상출장소 경제교통과 교통팀(392-6084)으로 연락주시면 상세하게 답변 드리겠습니다.
",2021-06-16,도시관리과
인도 제초작업 요청,"안녕하세요
'경산남도 양산시 산막공단남13길' 인도에 풀이 너무 많아 출퇴근시 도보통행이 어렵고 위험합니다.
인도 제초작업을 신속하게 요청드립니다.
수고하세요",2021-06-11,"민원(1AA-2106-0431000)사항에 대하여 안내드립니다.

가. 우리 동 행정에 관심을 가져 주신 데 대하여 감사드리며, 귀하께서 제기하신 산막공단남13길 인도변 제초 작업 요청에 대하여 다음과 같이 답변드립니다.

나. 먼저, 해당 구간의 통행에 불편을 드려 죄송합니다. 요청하신 산막공단남13길 인도변 제초 작업은 6월 말까지는 완료될 예정입니다.

다. 그 밖에 문의사항이 있으시면 삼성동 행정민원팀(055-392-7354)으로 문의주시면 성심껏 답변 드리겠습니다. 감사합니다. 끝.
",2021-06-16,삼성동
노후화된 육교를 교체 또는 보수해주세요,"양산시 덕계동 월라마을 입구 쪽에 있는 육교를 이용하여 출퇴근을 하는 양산 시민입니다.

육교가 너무 노후화되어 계단에는 이끼, 육교계단및 보행하는 바닥은 이곳저곳 움푹패여
비오는날 웅덩이가 생기고 겨울철엔 얼음이 얼어서 미끄럽습니다.

첨부한 사진을 참고 해주시면 감사하겠습니다.

출퇴근할때 마다 이 육교를 이용해야하는데 너무 무섭습니다.

미끄러질뻔한적도 몇번있고, 부착했던 현수막이 풀어져 널부러져있는바람에 육교중간에서 넘어질뻔한적도 있었어요.

웅덩이나 얼음판을 피해서 돌아가려해도 저좁은 육교에서 피해서 돌아갈 곳이없어요.

작년가을부터 지금까지 가을,겨울,봄,여름 다 겪어보고있는데 곧 장마라서 너무 무섭습니다.

꼭 현장나가셔서 확인 해주시고 보수든 교체를 꼭 해주셨으면 합니다.",2021-06-11,"1. 평소 시정발전에 관심 가져주신데 대하여 감사드립니다.

2. 귀하께서 접수하신 민원에 대하여 아래와 같이 답변드립니다.
- 우리 시 웅상관내 육교 청소 및 보수 요청에 대하여 현장 확인하였으며, 빠른 시일내에 조치하여 불편함이 없도록 하겠습니다.

3. 기타 문의사항이 있으신 경우 웅상출장소 도시관리과 도로관리팀(☏ 055-392-6293)으로 연락주시면 상세히 안내해 드리겠습니다. 끝.
",2021-06-21,도시관리과
생활민원,"저는 양산 물금읍 부산지하철 증산역 부근 주택지에서 4년째 주거하고 있는 양산시민입니다.
양산시에서 토지를 제공하고 LH에서 택지조성하여 토지분양을 받고 주택을 건축하고 살고 있으며
오랜 아파트 생활과는 차별화 되어 매우 만족하며 살고 있습니다.
하지만, 별도의 주택건축 기한이 없다보니 무분별한 농지경작으로 불편함은 고스란히 택지에 살고있는
주민의 몫이 되어버렸습니다. 주택 필지가 크지않다 보니 주거지(거실) 바로 앞에서 거름을 내고 해충제를
살포하는 일들이 비일비제 하다보니 주거주민과의 마찰 또한 수시로 발생하고 있습니다.
택지에 농사를 지을 수 없도록 규제 해주시고 빠른 택지 조성을 위해 건축 기한이 마련되어야 될것으로 생각됩니다.
나대지 땅에 잡초들과 쓰레기 불법투기, 주변 아파트 주민들의 캠핑트레일러 및 화물차 장기주차로
택지 주민들은 힘들게 주택살이를 하고 있습니다. 양산시 관련부서에서는 현지점검을 통하여
현안사항을 파악하여 시정 조치해 주시기 바랍니다.",2021-06-10,"1. 평소 시정발전에 적극 참여하여 주신 데 감사드리며, 귀하의 무궁한 발전을 기원합니다.

2. 귀하께서는 물금읍 택지 내 공한지로 인해 생활 불편을 겪고 계신 것으로 이해됩니다. 문의주신 사항에 대해 양산시 관련부서의 검토결과를 다음과 같이 말씀드립니다.

가. 도시계획과 택지개발팀(☎055-392-2953) : 국토의 계획 및 이용에 관한 법률 제54조의 규정에 따르면 지구단위계획구역에서 건축물을 건축 또는 용도변경하거나 공작물을 설치하려면 그 지구단위계획에 맞게 하여야 합니다. 귀하께서 제기하신 민원에 대하여 물금지구 택지개발사업 지구단위계획 지침에 저촉사항이 없으므로 개인 사유지 내 농사를 지을 수 없도록 규제하고 건축기한 마련에 대해서는 어려움을 알려드리오니 널리 양해하여 주시기 바랍니다.

나. 교통과 교통관리팀(☎055-392-2874) : 영업용 화물차(노란색 번호판)는 차고지 외에 00시~04시까지 1시간 이상 밤샘주차를 하였을 시에는 운행정지 또는 과징금 처분을 부과하고 있습니다. 밤샘주차 계도, 단속은 양산시 전 지역(웅상 지역 제외)을 대상으로 하여 민원 접수에 따라 순차적으로 구역을 정하여 매주 실시하고 있음을 알려드리며, 빠른 시일 내에 일정을 잡아서 해당 구역 일대에 대하여 계도, 단속을 실시하도록 하겠습니다.

다. 물금읍행정복지센터 환경팀(☎055-392-7034) : 공한지 관리와 관련해서는 「폐기물관리법」 제7조 제2항에 따라, 청결 유지가 필요한 공한지의 경우 토지 소유주에게 토지 청결 유지 및 관리의 의무가 있으므로, 토지청결 협조 요청을 통해 처리해 나가고 있습니다. 향후 지속적으로 현장 확인하여 깨끗한 도시환경이 조성될 수 있도록 더욱 힘쓰겠습니다.

3. 아울러 깊은 관심에 감사드리며, 문의 또는 건의사항이 있을 경우 관련부서로 연락주시면 친절히 답변 드리도록 하겠습니다.
",2021-06-18,소통담당관
양산 베데스다 복음 병원 신경과 민원 넣습니다.,"병원의 홈페이지에는 민원이나 게시판이 전혀 없어 이곳에 글을 남깁니다.
이 글이 잘 전달되어 병원의 책임있는 분들이 꼭 보셨으면 합니다.

2021년 6월 10일 베데스다복음병원 신경과에 아버지가 진료를 받았습니다.
오전 9시부터 진료를 한다고 하여 맞춰갔지만, 의사가 늦은 관계로 10시부터 상담을 했습니다.

한시간을 기다려 만난 의사에게 아버지가 물어보려 몇 마디의 말을 꺼냈지만 (아버지가 연세도 있으시고 몸도 편찮으셔서 발음이 조금 어눌하고 말도 조금 느립니다.)
의사는 신경질적으로 말을 하며 환자 쪽을 보지도, 말을 들으려 하지도 않았습니다.
아버지는 ""서울에서 초빙된 권위 있는 정** 박사가 내려온다는 현수막""을 보고 잔뜩 기대를 했지만, 돌아온 건 귀찮음과 짜증 가득한 말이었고 왜 신경질적으로 말하냐는 저희의 말에 자신도 싸우려면 싸울 수 있다고 고함치고 다른 병원으로 가라고 말했습니다.
결국 아버지도 화가나 고함을 쳤지만, 환자 진료를 무슨 공장 일 쳐내듯이 하는 말투와 행동에 너무 화가 나고 어처구니가 없습니다.
대한민국 신경계통의 권위자인지는 잘 모르겠지만, 말투와 행동에는 지식인의 모습이 전혀 없었습니다.
아버지는 너무 화가 나있고 저 역시 정말 실망스럽고 답답합니다.

앞으로 병원에서 누굴 믿고 진료를 받아야 하는지에 대한 불신이 생기고 이대로 당하고 넘어가야 하는가 하는 참담한 마음도 생깁니다.
병원의 책임있는 분들이 이 글을 보시고 그 의사의 오만한 태도로 인해, 다른 환자들의 피해가 생기지 않기를 바랍니다.

*민원처리 바랍니다. 여기에서 처리할 수 없다면 되는 곳을 알려주시기 바랍니다.",2021-06-10,"가. 귀하의 건강과 행복을 기원 드리며, 국민신문고를 통해 신고하신 민원에 대하여 다음과 같이 답변 드립니다.

나. 의료법 제4조에 의료인과 의료기관의 장은 의료의 질을 높이고 의료관련감염을 예방하며 의료기술을 발전시키는 등 환자에게 최선의 의료서비스를 제공하기 위하여 노력하도록 하고 있으나 이에 대하여는 의료법에 구체적으로 명시하고 있지 않고 의요인 및 의료기관 자체의 노력이 요구되는 바,

다. 귀하의 민원 내용과 관련하여 해당 의료기관의 답변을 다음과 같이 알려드립니다.

* 정교수님은 평생 대학병원 신경과교수로 재직하시고 은퇴하신 노교수님으로 권위가 높은 진료스타일과 치료에 대한 자신감과 확신이 강한 탓에 질문을 끊고 언성이 높아지는 경향이 있으신 듯합니다.
대기 환자가 많다보니 진료의 시간 때문에 더 그러하신 경향이 있습니다.
또한 환자들을 치료에 잘 따르게 하기 위해 권위적이고 카리스마 있는 진료를 하시는 대학병원 교수님들이 많은 것이 사실입니다.
충분히 환자와 교감이 없는 상태에서 정교수님의 진료 스타일은 환자와 보호자에게 오해와 상처를 줄 수 있을 것 같습니다.
정교수님도 이번 일로 다시 한 번 돌아보시고 환자분과 보호자분께 죄송한 마음을 가지고 계시며 다음에 진료할 기회가 있으면 사과하시겠다고 하십니다.
저희 병원에서도 교수님과 이번 민원에 대해 소통하였고 교수님께서도 노력하시겠다고 하시며 의사로써 환자를 낫게 하고자 하는 욕심 때문에 더 그런것이니 환자분과 보호자 분께서 이해해주시고 용서해 주시면 감사하겠습니다.

라. 아울러, 향후 유사사례 재발하지 않도록 평소 민원에 대해 상세한 설명과 친절한 태도로 응대할 수 있도록 종사자 친절교육을 철저히 할 것을 해당 의료기관에 행정지도 하였음을 알려드립니다.

마. 우리시는 의료기관을 이용하는 분들의 불편을 최소화하기 위하여 보다 더 많은 노력을 하도록 하겠으며, 기타 궁금하신 사항은 양산시 보건행정과 의약팀(☎055-392-5212)으로 연락주시면 성실히 답변 드리겠습니다. 감사합니다.
",2021-06-18,보건행정과
주남동 아침도시쪽 악취,"여기로 이사온지 이제 6달이 되어가는데
지속적이고 꾸준한 악취에 이렇게 살아야 하는가
싶어 일주일에 삼일 사일 정돈 꾸준히 납니다.
맡기 힘든 화학냄새 그리고 변냄새 같은
비위좋은 저도 구역질나게 할정도에 악취가 꾸준히 나는데 아무 단속 내용도 없고 냄새는 워낙랜덤이라 그래도 보면 항상 저녁에서 새벽녁에 제일 많이 납니다. 공단근처 공기질 안좋은건 이해하며 살겠으나 냄새나는건 참고살 정도가 아닙니다.
청와대 국인청원도 생각중입니다.
작년에 악취관련 설치한다고 글 봤는데 아무 개선 사항이 없는데 무엇을 한건지 다시 말하지만 냄새만 좀 안났음 합니다.공기질말고 지속적인 단속을 하시던가 어떻게 제제를 가하시던가 창문도 못열고 이건아닙니다.",2021-06-10,"평소 시정 발전에 협조하여 주신데 감사드리며, 귀하께서 국민신문고란에 게재하신 민원과 관련하여 아래와 같이 답변드립니다.

1. 먼저 귀하께서 축사 악취로 불편을 겪고 계신 데 대하여 매우 죄송스럽게 생각합니다.

2. 주거지 인근 악취배출사업장의 경우 최근 소규모 방지시설 설치 지원사업을 통해 시설개선을 진행 중이며, 시설이 개선되고 나면 악취가 저감 될 것으로 예상됩니다. 시설개선을 진행하는 동안 사업장 밀폐 등 사업장 관리를 철저하여 악취가 저감 될 수 있도록 지속적으로 지도하겠습니다.

3. 또한 인근 축사의 경우 안개분무시스템을 설치하여 탈취제를 자동분사 하도록 하고 있으며 최근 기온상승으로 악취강도가 강해져 분사횟수를 증가하여 악취가 저감 될 수 있도록 지도하였습니다.

4. 우리시에서는 악취저감 대책으로 24시간 실시간 관리감시하는 악취통합관제센터 설치를 추진하고 있습니다. 사업이 완료되면 24시간 실시간 모니터링을 통해 지도점검 및 취약시간대 순찰하여 사업장으로 하여금 경각심을 높이고 악취배출사업장에 대한 점검 및 악취오염도 검사를 실시하여 악취의 정도를 파악하고 검사 결과에 따라 행정처분 등을 통해 악취가 저감될 수 있도록 최선을 다하겠습니다.

5. 향후 악취로 인한 불편사항이나 문의사항이 있으실 경우 기후환경과 악취대응팀(☎055-392-3653~4)으로 연락주시면 친절히 안내토록 하겠습니다.
",2021-06-18,기후환경과
폐아스콘 불법투기,양산 평산동 한일유엔아이 입주민입니다 111동 뒷편에 공터가 있는데 쓰레기 불법투기가 심합니다 1급발암 물질인 폐아스콘도 누군가 버려놨더군요 단속바랍니다,2021-06-09,"1. 안녕하십니까? 귀하께서 국민신문고에 신청하신 민원에 대한 처리결과를 아래와 같이 알려드립니다.

2. 귀하의 민원내용은 ‘공한지에 방치된 아스콘 폐기물’에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대해 처리결과는 다음과 같습니다.
가. 우선 우리시 청소행정에 관심을 가져 주신 점에 대해 감사의 말씀을 드립니다.
나. 귀하께서 신고하신 사항에 대해 확인하였으며, 폐기물관리법 제7조(국민의 책무) 규정에 따라 토지나 건물의 소유자(점유자, 관리자 포함)에게 그 토지나 건물의 청결 유지책임이 있는 사항으로, 해당 토지의 소유자에게 방치폐기물 처리와 토지관리에 대한 공문을 통보하였음을 알려드립니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변내용에 대한 추가설명이 필요한 경우 웅상출장소 허가과 이성언 주무관(055-392-6203)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2021-06-17,허가과
양산교 주변 제초작업,"유산공단에 근무하는 근로자입니다. 점심시간을 이용 양산교 넘어 신기강변로 주변 벚꽃나무 길을 따라 쌍벽루아트홀 주변을 운동삼아 다닙니다.
오늘 제초작업 중이시던 작업자분의 제초기에 튕겨나온 작은 돌맹이에 맞았습니다. 저는 얼굴에 작은 돌맹이로, 같이 산책하던 동료는
목부분을 맞았습니다. 분명 사고를 인지 하시고 작업을 멈췄다 다시 진행하시는 걸 확인했습니다. 다행히 안경을 착용한 상태라 눈을
다치지는 않았으나 안경이 찍힌 상태였고, 작업자분에게 안경을 보여드리고 사과를 받았습니다.
운동하시는 분들이 저희 말고도 하나, 둘 띄엄띄엄 계신긴 했지만 4~5팀이 더 있는 상태였습니다.
도로를 인접해 , 지나가는 행인이나 차량에 피해를 끼칠 수 있는 환경이니 사람이 많이 활동하는 시간은 피해주시고,
사전 작업일정 안내판 고지 및 예초기 사용시 커버(안전판) 사용 해주시면 감사하겠습니다.",2021-06-09,"민원(1AA-2106-0342606)사항에 대하여 다음과 같이 답변하고자 합니다.

가. 우리 동 행정에 관심을 가져 주신 데 대하여 감사드리며, 귀하께서 제기하신 양산교 주변 제초작업 관련 불편 사항에 대하여 다음과 같이 답변드립니다.

나. 먼저 이번 제초작업 중 발생한 사고로 인해 피해를 입으신 점에 대해 사과 드립니다. 향후 유사한 민원 사례가 발생하지 않도록 제초작업 진행 시 안전에 더욱 주의를 기울이도록 조치하겠습니다. 제안해주신 안내판 및 안전망(커버) 설치에 대해서는 보행자 안전을 위해 필요한 사항이지만 작업 구간이 광범위하여 매 구간마다 안내판 및 안전망을 설치하는 것에는 현실적으로 어려움이 있다는 점 양해 부탁드립니다. 다만, 풀베기 작업 시 양산교 주변 등 통행량이 많은 구간의 경우 안전망 설치를 하여 진행할 수 있도록 안전관리에 만전을 기하도록 하겠습니다.

다. 그 밖에 문의사항이 있으시면 삼성동 행정민원팀(055-392-7354)으로 문의주시면 성심껏 답변드리겠습니다. 감사합니다. 끝.
",2021-06-16,삼성동
