제목,내용,작성일자,답변,답변일자,담당부서
공공화장실 관리부실,"양산시 웅상체육공원은 천성산 자락에 위치하여 맑은 공기와 자연환경이
수려하여 평산동과 덕계동에 거주하는 시민의 휴식 공간과
삶의 질 향상에 매우 중요한 역할을 담당하고 있습니다.

하지만 편의시설 관리 문제가 너무나 부실하고 미비하여 건의한 바 있으나
시정은 커녕 변명만 돌아와 새로운 시장님을 맞이하여 다시 한번 건의 드리오니
부디 살펴봐 주시길 부탁 드립니다.

1. 웅상체육공원의 화장실에는 휴지가 화장실 내부에 준비되어 있지 않고
입구쪽에 공용으로 하나만 준비되어 있습니다.

이러므로 해서 관리자는 칸칸이 비치하여야 하는 수고도 줄이고
휴지를 절약하는 방법이라 생각하고 있지는 않는지?
이로 인하여 급한 이용자나 장애인,어린이들은 낭패를 볼 확율이 매우 높을 뿐만 아니라
대부분의 이용자들은 혹시나 휴지가 부족하지나 않을까 하는 생각에 넉넉하게
풀어 쓸 수 밖에 없는 것이 인지상정입니다.
수고 스럽겠지만 제발 휴지를 칸칸이 비치하여 주시길 부탁 드립니다.

2. 청소 등 기타 관리가 너무나 부실합니다.
세면대에는 비누 받이가 준비되어 있으나 비누는 간데없이 언제나 비어있고
벽에 붙은 공동휴지는 사흘이 멀다 않고 빈통만 조롱하듯 쳐다봅니다.
또한 내부의 청소가 안되어 있어 이용자로 하여금 상을 찌푸리게 하는 경우가 다반사입니다.",2022-08-18,"1. 우리 시 시정에 관심 가져주심에 감사드리며, 귀하께서 국민신문고를 통하여 신고하신 민원에 대하여 아래와 같이 답변 드리겠습니다.

2. 민원 접수 즉시 웅상체육공원 위탁관리기관인 양산시시설관리공단에 조치 통보하여 화장실 위생용품 비치 및 청소를 실시하였으며, 향후 현장근로자를 통한 상시 청결상태 유지ㆍ관리로 이용하시는 데 불편함이 없도록 노력하겠습니다.

3. 추가 문의사항이 있으신 경우 웅상출장소 복지문화과(055-392-6182) 또는 양산시시설관리공단 웅상체육팀(055-379-8575)로 연락주시면 친절히 답변 드리겠습니다. 감사합니다.

붙임 민원 처리결과 사진 1부. 끝.
",2022-08-26,복지문화과
덕계 돼지축사 철거,"돼지냄새나서 잠을못자겠어요
돼지축사 이전해주세요",2022-08-18,"국민신문고 민원(1AA-2208-0563432, 덕계 축사악취 및 이전)에 대하여 아래와 같이 답변드립니다.

[기후환경과 답변]
1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하께서 제출하신 민원의 내용은 ""악취가 너무 심하므로 축사 이전 요청""과 관련된 것으로 이해됩니다.
3. 귀하의 민원에 대한 검토결과는 다음과 같으며, 민원내용이 유사한 건에 대하여 답변이 같을 수 있으니 이해해 주시기 바랍니다.
가. 우리 시에서는 귀 아파트 인근 축사에 대하여 그간 지속적으로 오염도 검사를 실시하혀 배출허용기준을 초과에 대하여 개선명령 및 과태료를 부과하였으며, 이에 따라 사육두수 절반으로 감소, 안개분무시설 및 축사 윈치 차광막 설치 등 시설 개선토록 하였습니다.
나. 시에서도 악취로 인한 주민들의 고통을 충분히 공감하고 있으며, 향후 축사에 대하여 24시간 악취 모니터링 및 순찰, 오염도 검사 등을 통해 악취를 관리하여 주민들의 불편사항이 해소될 수 있도록 노력하겠습니다.
다. 다만, 축사의 이전은 사업자의 의지 등이 매우 중요하여 행정에서 일방적으로 강제할 수 없는 사항임을 재차 말씀드리며, 만족스런 답변이 되지 못한 점 양해해 주시기 바랍니다. 답변 내용에 대한 추가 설명이 필요한 경우 기후환경과 악취대응팀(☏055-392-3653)으로 연락하여 주시면 친절히 안내해 드리겠습니다. 감사합니다.

[동물보호과 답변]
1. 평소 시정 발전에 협조하여 주신데 대하여 감사드리며, 국민신문고를 통해 신청하신
민원에 대하여 다음과 같이 답변드립니다.

2. 축사는 사유재산으로 축사의 이전이나 폐업은 소유자의 동의 없이는 불가능하며 해당 축산 농가는 적정 사육두수를 준수하여 축산업을 경영하고 있으며, 축사 냄새 저감을 위해 매년 악취방지 개선 지원사업에 참여하고 있습니다. 우리 시에서는 매일 2회 이상 축사 내 탈취제 및 미생물 제재 살포, 축사 내·외부 청결 유지 등 깨끗한 축산환경 조성에 철저를 기하도록 행정 지도를 수시로 실시하고 있으나, 만족할 만한 악취저감 효과를 드리지 못한 점 송구스럽게 생각합니다. 향후 지속적인 지도를 통해 인근 주민의 생활 불편이 최소화될 수 있도록 하겠습니다.

3. 기타 궁금한 사항은 양산시 동물보호과(☎055-392-5382)로 문의하여 주시면 성실히 답변드리겠습니다. 끝.
",2022-08-25,기후환경과
재해로 인한 낙화물(인화재) 신속처리 요청,"2022년8월16일 09시~10시 경 폭우와 돌풍으로 건물외벽(양산시 중부동685-6 바나나빌딩) 부착물(드라이비트)가 떨어저 인접 건물 사이에 산재해 있습니다. 2차 피해(인화물질이므로 담배불 등으로인한 화재발생 우려)발생 우려 되므로 신속히 잔재물 처리를
요청드립니다. 바나나빌딩 건물 관리소에 여러차례 조속히 처리 요청을 하였으나 이틀이 지난 현재 까지도 방치 되어 있습니다.
시에서 현장 확인을 신속히 하여 응급 조치를 취하여 주시면 감사하겠습니다.

주)삼봉디엔씨 크리스탈타워 관리 팀장 박진모",2022-08-18,"1. 우리 시 시정 발전에 대한 관심과 협조에 감사드리며, 국민신문고를 통해 귀하께서
신청하신 중부동 685-6번지 상 건축물 외벽 마감재 탈락으로 인한 피해에 관한 민원에
대하여 아래와 같이 알려드립니다.

2. 국민신문고 접수 후 현장을 확인하여 중부동 685-6번지 상 건축물 관리자에게 건축물
관리자에게 민원 사항을 통보하고, 추가적인 2차 피해가 발생하지 않도록 건축물 시설 관리를
철저히 하도록 협조 요청하였음을 알려드립니다.

3. 항상 시정발전을 위하여 협조해 주셔서 감사드리며, 기타 답변내용에 대하여 궁금하신 사항이 있을 경우
우리 시 건축과(☎055-392-3792)으로 문의하시면 친절하게 안내해 드리겠습니다. 끝.
",2022-08-22,건축과
사송더샵데시앙2차의 건설사 태영건설 및 포스코건설에 관한 민원요청합니다.,"안녕하세요

저는 양산시 동면에 입주예정인 사송더샵데시앙 2차 입주민입니다.
현재 사송더샵데시앙2차의 건설사 태영건설 및 포스코건설의 독단적인 공사진행과 무성의함으로 인해 아래와 같은 사항을 요구하고자 합니다.

1. 기존 건설(시공)도면에 따른 공사진행 여부확인

현재 여러 입주민분들이 확인한 바에 의하면, 아파트 입구 문주 및 경비실의 설치가 모델하우스와 상이한 점이 명백히 확인되고, 조경 또한 축소 및 변경이 의심됨에도 불구하고, 감리 및 감독주체인 양산시는 이에 대한 인지를 하지 못하고 있으며, 입주 예정인 입주민들의 불안과 걱정을 헤아리지 못하고 있는 것 같습니다.
이러한 이유로 기존계획에 맞게 공사가 진행되었는지 관리감독 및 시정조치를 요구하는 바입니다.

2. 시공사의 현장설명회 개최요청

최근 원자재 가격 상승과 시공사의 무책임한 시공으로 인한 사회적이슈(인분사건과
하자로 인한 분쟁 등)가 각종 언론을 통해 보도 되었고, 사송더샵데시앙2차를 시공하고 있는 포스코건설 또한 그 이슈의 주인공인 것으로 알고 있습니다.

이에 예비 입주민의 대표성을 가지는 사송더샵데시앙2차 입주 예정자 협의회의 대표분들께서는 시공사에 수차례 현장설명회를 요청하였으나, 시공사측에서는 여러 변명과 함께 명확한 답변을 회피하고 있는 상황입니다.

양산시에서는 코로나 이전 시공사와 년1회 완공까지 최대3회의 현장설명회를 개최하도록 권장하고 있는 것으로 알고 있습니다.
양산시에서는 각종핑계를 대며 예비 입주민들의 요청을 묵살하고 있는 시공사의 행태에 대해 직접 개입하여 현장설명회 개최에 힘을 써 주시기 바랍니다.

아울러 사송더샵데시앙 2차의 세대수가 적지 않고, 사송신도시의 향후 발전에 중요한 토대가 될 수있는 만큼 양산시 측에서 적극적인 자세로 나서주시길 간곡히 요청드립니다.",2022-08-17,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
매곡동 축사및아스콘,"여기 사람사는곳 누가 허가내준겁니까
여름밤 새벽 악취냄새, 아스콘ᆢ
건강검진결과단체 대응해야하나요
집지으라고 누가 허가내준겁니까
조치바랍니다ᆢ
이전시켜주세요!!",2022-08-17,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2208-0516518)에 대한 검토 결과를 아래와 같이 알려드립니다.

2. 귀하의 민원내용은『두산위브 아파트 인근 축사 및 아스콘공장 등에 대한 환경피해 민원』에 관한 것으로 판단됩니다.

3. 귀하의 민원내용에 대한 검토 결과는 다음과 같으며, 민원내용이 유사한 건에 대하여 답변이 같을 수 있으니 이해해 주시기 바랍니다.
가. 공동주택과
- 주택건설기준 등에 관한 규정 제9조의2에 따라 공동주택등은 특정대기유해물질을 배출하는 공장, 대기오염물질배출시설이 설치되어 있는 공장으로서 제1~3종사업장 규모에 해당하는 공장, 위험물 저장 및 처리시설 등 주거환경에 위해한 시설로부터 50미터 이상 이격하여 배치하도록 규정하고 있으며, 주거지역 또는 지구단위계획구역 안의 공장의 경우에는 주거환경에 위해하다고 인정하여 고시한 공장만 이격 대상에 해당합니다.
- 주택건설사업계획 승인 시 상기 규정에 따라 공동주택 등과 해당시설의 이격 확인 또는 이격대상 여부 확인을 하고 있으나, 이격기준을 초과하여 이격 요구하거나 해당되지 않는 시설물에 대하여 이격할 것을 요구하기에는 어려운 실정임을 널리 양해하여 주시기 바랍니다.

나. 기후환경과
- 우리 시에서는 귀 아파트 인근 축사에 대하여 그간 지속적으로 오염도 검사를 실시하여 배출허용기준을 초과에 대하여 개선명령 및 과태료를 부과하였으며, 이에 따라 사육두수 절반으로 감소, 안개분무시설 및 축사 윈치 차광막 설치 등 시설 개선토록 하였습니다.
- 시에서도 악취로 인한 주민들의 고통을 충분히 공감하고 있으며, 향후 축사에 대하여 24시간 악취 모니터링 및 순찰, 오염도 검사 등을 통해 악취를 관리하여 주민들의 불편사항이 해소될 수 있도록 노력하겠습니다. 다만, 축사의 이전은 사업자의 의지 등이 매우 중요하여 행정에서 일방적으로 강제할 수 없는 사항임을 재차 말씀드리며, 만족스러운 답변이 되지 못한 점 양해해 주시기 바랍니다.

다. 웅상출장소 허가과
- 귀하의 민원사항과 관련하여 행정기관에서 개인의 사유재산 행사에 대한 강제적인 이전은 불가함을 알려드립니다.
- 또한, 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
- 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.

4. 답변내용과 관련하여 궁금한 사항이 있으신 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193), 기후환경과 악취대응팀(☎055-392-3653), 공동주택과 공동주택팀(☎055-392-3053)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-08-25,공동주택과
사송더샵데시앙2차 현장설명회요청,"안녕하세요

저는 양산시 동면에 입주예정인 사송더샵데시앙 2차 입주민입니다.
현재 사송더샵데시앙2차의 건설사 태영건설 및 포스코건설의 독단적인 공사진행과 무성의함으로 인해 아래와 같은 사항을 요구하고자 합니다.

1. 기존 건설(시공)도면에 따른 공사진행 여부확인

현재 여러 입주민분들이 확인한 바에 의하면, 아파트 입구 문주 및 경비실의 설치가 모델하우스와 상이한 점이 명백히 확인되고, 조경 또한 축소 및 변경이 의심됨에도 불구하고, 감리 및 감독주체인 양산시는 이에 대한 인지를 하지 못하고 있으며, 입주 예정인 입주민들의 불안과 걱정을 헤아리지 못하고 있는 것 같습니다.
이러한 이유로 기존계획에 맞게 공사가 진행되었는지 관리감독 및 시정조치를 요구하는 바입니다.

2. 시공사의 현장설명회 개최요청

최근 원자재 가격 상승과 시공사의 무책임한 시공으로 인한 사회적이슈(인분사건과
하자로 인한 분쟁 등)가 각종 언론을 통해 보도 되었고, 사송더샵데시앙2차를 시공하고 있는 포스코건설 또한 그 이슈의 주인공인 것으로 알고 있습니다.

이에 예비 입주민의 대표성을 가지는 사송더샵데시앙2차 입주 예정자 협의회의 대표분들께서는 시공사에 수차례 현장설명회를 요청하였으나, 시공사측에서는 여러 변명과 함께 명확한 답변을 회피하고 있는 상황입니다.

양산시에서는 코로나 이전 시공사와 년1회 완공까지 최대3회의 현장설명회를 개최하도록 권장하고 있는 것으로 알고 있습니다.
양산시에서는 각종핑계를 대며 예비 입주민들의 요청을 묵살하고 있는 시공사의 행태에 대해 직접 개입하여 현장설명회 개최에 힘을 써 주시기 바랍니다.

아울러 사송더샵데시앙 2차의 세대수가 적지 않고, 사송신도시의 향후 발전에 중요한 토대가 될 수있는 만큼 양산시 측에서 적극적인 자세로 나서주시길 간곡히 요청드립니다.",2022-08-17,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
사송더샵데시앙 2차 현장설명회개최요구,"44년만에 처음으로 부산을떠나 양산으로 이사를준비중입니다
내년 1월부터 사송더샵데시앙에 입주를 시작하는데 아직현장설명회를 하지않고있습니다
양산시에서 확인해주시고 검토좀해주세요
말만신도시 홍보하지말고 ic건 경전철이건 좀 빨리진행해주셔야 부산사람들이 양산으로 이전할꺼아닙니까
부산에 신축아파트였으면 난리났습니다
조속히 확인해주시고 피드백주십시요
주위에서 부산두고양산간다고 돌아이취급하는데도 부푼기대감으로 양산시민이되려는데 되돌아가지않게 부탁좀하입시다",2022-08-16,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
사송더샵데시앙(2차) 현장설명회 개최 촉구,"먼저 귀 시의 발전을 기원드립니다.
저는 귀 시 관할구역 내 사송더샵데시앙(2차) 입주예정자입니다.
위 아파트의 입주예정일이 내년 1월로 불과 6개월도 채 남지않았으나 현재까지 시행(시공)사측으로부터 입주예정자들에게 현장설명회가 이루어지지 않아 입주예정자들로 하여금 설계준수, 안전시공 등 모든 것이 깜깜하여 불안한 상태에 있는바,
조속한 시일 내 관련법령의 범위내에서 설명회가 이루어 지도록 조치하여 주시기 바랍니다.",2022-08-16,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
사송더샵데시앙2차 현장설명회 개최 묵살,"양산시는 시공사들이 입주예정자들을 초대하여 공사진행사항 시공계획등을
소통하고 협럭하기위해 년1회, 완공까지 최대3회 현장설명회를 개최하도록 귄장하고 있습니다
그러나 2차는 입예협의 수차례의 현장설명회 개최 요구에도 불구하고 코로나 집합금지등의 핑계로
미루기로 일관하다가 집합금지가 끝난 지금 이 시점에도 요구를 받아들이지않고 입주예정자들이 많이 답답해하고 있습니다
하루빨리 현장설명회 개최할수 있도록
시공사에 건의바랍니다.",2022-08-16,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
사송2차 현장설명회 개최를 요구합니다!!!,"양산시는 시공사들이 입주예정자들을 초대하여 공사진행사항 시공계획등을 소통하고 협력하기위해 년1회 완공까지 최대 3회 현장 설명회를 개최 하도록 권장하고 있습니다.
그러나 사송더샵데시앙 2차는 입예협의 수차례의 현장설명회 개최 요구에도 불구하고 코로나 집합금지등의 핑계로 미루기로 일관하다가
집합금지가 끝난 지금 이 시점에도 요구를 받아들이지 않고 입주예정자들이 많이 답답해하고 있습니다.
하루빨리 현장설명회 개최 할수 있도록 시차원에서 시공사에 건의 바랍니다.
감사드립니다.",2022-08-16,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
"양산시 사송지구 (B-5, B-6, B-7) 블록 사송더샵데시앙2차 입주예정자 현장설명회 실시 요청 ( 양산시 공동주택과 )","안녕하십니까, 사송더샵데시앙2차 입주예정자입니다.

양산시에서는 아파트 입주예정자와 시공사 간 시공계획 및 공사진행 등 현황을 공유하여 원활한 소통과 협력을 목적으로

시공사가 현장설명회를 연1회 개최하도록 권고하는 것으로 알고 있습니다.

태영,포스코건설은 코로나 집합금지의 사유로 현장설명회를 미루어 왔으며,

집합금지 해제가 된 이후에도 입주민의 대표인 입예협의 거듭된 현장설명회 요청을 묵인한 채,

입주예정이 5개월 앞둔 현 시점까지도 실시 계획 조차 전달 받지 못하였습니다.

입주예정자들은 위 사항으로 인하여 심각하게 우려하고 있으며, 시공사에 대한 불신이 만연해지고 있습니다.

현 상황을 조속히 타개하기 위해, 현장 설명회가 개최될 수 있도록 시공사에 적극 권고해 주시기를 바랍니다.",2022-08-16,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
덕계동 축사냄새,두산앞 축사 냄새 관련 해결 꼭 좀 부탁드립니다,2022-08-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하께서 제출하신 민원의 내용은 ""축사 악취 생활 피해""와 관련된 것으로 이해됩니다.
3. 귀하의 민원에 대한 검토결과는 다음과 같습니다.
가. 우리 시에서는 귀 아파트 인근 축사에 대하여 그간 30여 회 오염도 검사를 실시하고 배출허용기준을 초과에 대하여 개선명령 및 과태료를 부과하였습니다. 이에 따라 사육두수 반으로 감소, 안개분무시설 및 축사 윈치 차광막 설치 등 시설 개선토록 하였고, 특히 하절기 악취 저감을 위해 안개분무시설의 사용주기를 단축하여 운영하고 있습니다.
나. 또한 24시간 악취 모니터링 및 순찰, 오염도 검사 등 지속적으로 축사 악취를 관리하여 주민들의 불편사항이 해소될 수 있도록 노력하겠습니다.
다. 귀하의 불편사항을 즉시 해결해 드리지 못하는 점 양해해 주시기 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 기후환경과 악취대응팀(☏055-392-3651~6)으로 연락하여 주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2022-08-19,기후환경과
두산위브쪽 축사 냄새,"두산 위브 축사 어떻게 해결 안됩니까
아파트가 들어서고 인구 유입이 되려면
축사같은 시설 이동도 시켜줘야 되는거 아닌가요?
집보러 오려다가 냄세 맡고 다 도망가겠어요
이래서 부산 울산에서 인구 유입 절대 안됩니다",2022-08-16,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하께서 제출하신 민원의 내용은 ""악취가 너무 심하므로 축사 이전 요청""과 관련된 것으로 이해됩니다.
3. 귀하의 민원에 대한 검토결과는 다음과 같으며, 민원내용이 유사한 건에 대하여 답변이 같을 수 있으니 이해해 주시기 바랍니다.
가. 우리 시에서는 귀 아파트 인근 축사에 대하여 그간 30여 회 오염도 검사를 실시하고 배출허용기준을 초과에 대하여 개선명령 및 과태료를 부과하였으며, 이에 따라 사육두수 절반으로 감소, 안개분무시설 및 축사 윈치 차광막 설치 등 시설 개선토록 하였습니다.
나. 향후 축사에 대하여 24시간 악취 모니터링 및 순찰, 오염도 검사 등을 통해 지속적으로 악취를 관리하여 주민들의 불편사항이 해소될 수 있도록 노력하겠습니다.
다. 다만, 축사의 이전은 사업자의 의지 등이 매우 중요하여 행정에서 일방적으로 강제할 수 없는 사항임을 재차 말씀드리며, 만족스런 답변이 되지 못한 점 양해해 주시기 바랍니다. 답변 내용에 대한 추가 설명이 필요한 경우 기후환경과 악취대응팀(☏055-392-3651~6)으로 연락하여 주시면 친절히 안내해 드리겠습니다. 감사합니다. 끝.
",2022-08-22,기후환경과
사송더샙2차 시겅사 공개 설명회요구,"양산시는 시공사들이 입주예정자들을 초대하여 공사진행사항 시공계획등을
소통하고 협력하기위해 년1회, 완공까지 최대3회 현장설명회를 개최하도록 귄장하고 있습니다
그러나 사송더샵데시앙 2차는 입예협의 수차례의 현장설명회 개최 요구에도 불구하고 코로나 집합금지등의 핑계로
미루기로 일관하다가 집합금지가 끝난 지금 이 시점에도 요구를 받아들이지않고 입주예정자들이 많이 답답해하고 있습니다.
하루빨리 현장설명회 개최할수 있도록 시차원에서 시공사에 건의바랍니다. 감사합니다.",2022-08-15,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
통학로 제초작업요청의건,"범어 동일아파트(가촌국민체육센터)에서 덕산아파트 105동 방향(2곳)
계단출입구 화단주변 제초작업을 요청드립니다
서남초등학교로 통학하는 학생들및 주민들이 진출입하기에
잡초가 너무 무성하고 모기등 풀벌레가 많아
매우 불편합니다
빠른 조치 요청드립니다",2022-08-14,"1. 평소 우리 시 시정발전에 적극 참여하여 주신데 감사드리며, 귀하의 무궁한 발전을 기원 드립니다.

2. 귀하께서 국민신문고를 통해 신청하신 민원『제초작업요청』(신청번호 1AA-2208-044038)에 대하여 아래와 같이 답변 드립니다.

○ 귀하께서 제기하신 민원의 요지는 국민체육센터에서 덕산아파트로 가는 계단주변 잡초로 인해 통행에 불편이 있어 조치될 수 있도록 요청하신 것으로 빠른 시일 내에 풀베기정비를 시행하여 통행에 불편함이 없도록 하겠습니다.

○ 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변에 대한 추가 설명이 필요한 경우 물금읍 행정복지센터 환경팀(☎055-392-7032)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 끝.
",2022-08-19,물금읍
사송더샵데시앙 2차 주민설명회 개최요구,"지금 현재 건설사 자재폭등으로 제대로 지어질지 걱정과 끊임없는 부실공사로 염려가 되고 있습니다
사송2차 5블럭은 입주기한이 임박합니다만.
지금까지 단한번도 코로나로 인해 설명회 개최를 진행한적이 없습니다.
앞으로 계획또한 알수 없으며 건설사측에 요구를 했지만 묵묵부답으로 무시하고 있습니다.
소잃고 외양간 고치는 격이 되어야 하나요?
양산시에서 건설사측에 입주민의 고충을 충분히 전달하여 빠른시일내 주민설명회가 개최될수 있도록 적극 협조바랍니다!!!!!",2022-08-14,"우리 시정 발전을 위한 협조에 감사드리며, 국민신문고에 신청된 민원(1AA-2208-0436360) 외 57건에 대하여 다음과 같이 답변드립니다.

○ 귀하의 민원사항은 우리 시『동면 사송더샵데시앙 2차 현장설명회 개최 요구 등』에 대한 사항으로,

○ 민원사항을 시공사 및 감리자에게 전달하여 현장설명회를 개최할 수 있도록 적극 검토토록 요청하였습니다. 앞으로도 입주예정자들의 건의사항이 있을 경우 관련법 등을 검토하여 적극 협력할 수 있도록 노력하겠습니다.

○ 기타 문의사항이 있으시면 우리 시 공동주택과 공동주택팀(☎392-3054)으로 문의하시면 성실하게 답변 드리겠습니다. 끝.
",2022-08-18,공동주택과
