제목,내용,작성일자,답변,답변일자,담당부서
국가행정기관과의 시스템 통합,"양산시 행정기관과 국가행정기관과의 일관성 있는 시스템의 필요성을 강조합니다.
저는 이번에 드론 비행관련으로 인해서 지방항공청의 승인을 받고 양산시 인근의 조용한 곳에서 비행을 하기 위해서 양산시에 승인을 얻기위해서 문의를 했읍니다. 그러난 민원인 발생한다는 답변을 받고 승인을 내어주지를 않았읍니다. 제차 장소의 특성과 다른 이용자의 불편없이 이용하겠다는 얘기에는 귀를 기울여주시지를 않더군요, 그래서 많이 불편합니다. 혹시나 하는 마음에 지방항공청에 제차 문의를 해보았읍니다.
그래서 정식절차를 통해서 다시 승인을 얻어볼까합니다. 하지만 이번에도 앞전과 동일하다며 청와대신문고에 문의를 해볼 생각입니다.",2022-10-30,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(1AA-2210-0994660)에 대하여 아래와 같이 알려드립니다.

2. 귀하의 민원내용은 '국가행정기관과의 시스템통합'에 관한 것으로 판단됩니다.

3. 귀하의 민원사항에 대한 검토결과는 다음과 같습니다.
- 국가하천 수변공원은 드론원스톱 민원서비스에 안내되어 있는 드론 비행 금지구역은 아니나 「항공안전법 제129조 및 시행규칙 제310조」 초경량비행장치 조종사 등의 준수사항에 의거 사람이 많이 모인장소의 상공에서 인명 또는 재산에 위험을 초래할 우려가 있는 방법으로 비행하는 행위를 금지 하고있습니다.
- 국가하천 수변공원은 불특정 다수가 이용하는 공원으로 이용객이 불시에 집중될 수 있으며, 이를 예측하기는 어려운 실정입니다.
- 과거 이용객들의 안전과 사생활 보호를 요청하는 민원이 빈번하였고 공원주변으로 철도, 고속도로, 자전거도로 등이 연접해 있어 사고발생시 대형사고로 이어질 우려가 있어 수변공원내 드론비행을 금지하고 있으며 국가행정기관과의 시스템 통합하는 것은 양산뿐 아니라 여러지자체 등이 국가부처와 협의해야하는 사항으로 장기적으로 검토하겠습니다.

4. 귀하의 질문에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 양산시청 건설하천과(☏055-392-2824)로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-04,건설하천과
큰 개 두마리가 목줄도 없이 길가에 돌아다니고 있습니다.,"안녕하세요.
양산시 상북면 소토4길에 근무하고 있는 직장인입니다.
회사 출/퇴근시 목줄이 풀려있는 큰 개가 두마리 있는데
자꾸 길가에 돌아다니고 차량통행 문제 및 사람이 지나다닐때마다
자꾸 달려와서 위협적입니다.
걸어서 출퇴근 하고 있는 저같은 경우에는 매번 위험을 느끼며
큰 개를 묶어놓지않고 목줄도 없이 풀어놔서, 저 말고도 여러 다른사람들이 위험을 느끼고 있으며
매번 출퇴근 및 이동시 참을수가 없습니다.
꼭 민원이 처리 되었으면 합니다.",2022-10-28,"1. 평소 우리 시 시정업무 발전에 관심을 가져 주심에 감사드립니다.

2. 귀하께서 국민신문고를 통하여 신청하신(신청번호 1AA-2210-0942147) 민원에 대하여 다음과 같이 답변드립니다.

3. 요청하신 민원 현장 확인 결과, 회사에서 2마리 사육 중 1마리는 묶여있고, 1마리는 풀려있음을 확인하였습니다. 현장 방문 당시 소유자와 만날 수 없어 민원알림장 부착 후 철수하였으며, 이후 연락이 닿아 위해방지조치에 대하여 행정지도 하였습니다. 또한, 현장에 재차 방문하여 확인한 결과 현재는 2마리 모두 묶여있음을 확인하였으며, 향후 재발시 관련법에 의거 시정명령 등 조치예정임을 알려드립니다.

4. 귀하께 만족스러운 답변이 되었기를 바라며, 추가 질문이 필요하신 경우 동물보호과(☎055-392-5661~4)로 연락주시면 친절히 안내해 드리겠습니다. 끝.
",2022-10-31,동물보호과
두산타운 부일산업개발 1급발암 물질,"1급 발암물질이 나오는 아스콘공장 절대 이대로 두면 안됩니다.

기사에보면 ""마을 주민들의 암진단률이 8.2%"" 라고 합니다.

한국 전체 암 유병률 3.2% 2배가 넘습니다. 가족력, 기타사항 등등 있으신분들은 더욱 긴장하면서 지내야하는게 말이됩니까 ?

애초에 말이 안되는 조건으로 아스콘공장을 허가 조속히 이전바랍니다",2022-10-28,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
양산시 시립빙상장 건립 추진건,"양산시 시립 빙장장 건립에 관하여 진행 여부를 문의드립니다
21년 1분기에 중투심재도전이라는 기사 이후
어떠한 소식도 없고 진행상황도 알수가 없습니다.
당시 부지와 전체 디자인과 설계에 관한 부분이 기사에 소지 되었었는데 시장님 당선이후 계획이 백지화 되었나요
양산시는 현재 상설 빙상장과 없으며 국제규격은 인라인스케이트장도 없습니다
빙상장과 함께 인라인 스케이트장이 같은 장소에 건립된다면 양산시에서도 10년후 동계스포츠 선수가 나올수 있으리라 생각합니다",2022-10-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원(신청번호 1AA-2210-0916887, ""양산시 시립빙상장 건립 추진건"")에 대한 검토 결과를 다음과 같이 알려드립니다.
2. 귀하의 민원내용은 ‘양산시에 시립빙상장 건립’에 관한 건의 건으로 이해됩니다.
3. 귀하의 건의사항에 대한 검토 의견은 다음과 같습니다.
- 우리 시는 동계스포츠 활성화 및 지역·계층간 생활체육 서비스 접근 기회의 형평성 제고를 위하여 양산 시립빙상장을 건립하고자 사업의 타당성 및 국도비 보조금 확보 방안 검토 등 관련법에 따른 사전 행정절차를 진행하였으나,
- 빙상장 건립 시 운영수지 적자 및 경제성 부족(지역사회 기여도 및 시급성 부족), 정책성 미확보(동계체전 유치 전제가 되지 않는 한 필요성 및 당위성 부족)에 따른 국비 등 타 재원 확보 애로 및 수요 불확실 등의 종합적인 사유로 상기 시설 건립이 어려운 실정이니 체육활동을 함에 있어 다소 불편하시더라도 이점 널리 양해하여 주시기 바랍니다.
4. 귀하의 건의에 만족스러운 답변이 되었기를 바라며, 답변 내용에 대한 추가 설명이 필요한 경우 교육체육과 체육시설관리팀(☏055-392-3404)으로 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-10-31,교육체육과
아파트인근 아스콘공장 제발 이전시켜주세요,"양산 덕계 아스콘공장 (부일산업개발) 이전 촉구

가족들의 안전, 건강을 위해 본 민원을 올립니다.
양산 덕계 아스콘공장 (부일산업개발) 이전을 간곡히 요청드립니다.
경상남도 양산시 신덕계1길 24 에 있는 아스콘공장은
현재 양산두산위브1차, 2차, 트리마제 (예정) 아파트
인근 100m 근방에 위치합니다.
아스콘 공장은 찌꺼기유인 아스팔트유를 골재와 섞어 아스콘을 생산하는 공장입니다.
위 과정을 통해 복합 악취, 암을 유발하는 1급 발암물질 발생 등 인류의 건강에 치명적인 문제를 일으킵니다.
(아스콘 공장에서
배출되는 1급 발암물질 : 벤조(a) 피렌, 포름알데히드, 벤젠 등)
환경부 조사 결과로 경기 안양 45명 등 74명 이상이 암 확진판정을 받았고, 직접적인 인과를 확인했습니다. 양산시에서는 더이상 묵과하지말고, 안전과 건강을 위해 아스콘 공장을 이전하도록 협상해주세요.
우리 가족 모두 안전하고 건강하게 생활 할 수 있도록 꼭 도와주세요.",2022-10-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
트리마제 공상현장주변 주차단속,"주차단속좀 해주세요.
큰차들때문에 어린이와 사고날뻔한적이 한두번이 아닙니다.
신덕계2길쪽 수시 단속이나 카메라설치요합니다.",2022-10-27,"귀하께서 신청하신 안전신문고 민원에 대하여 아래와 같이 답변 드립니다.

1. 귀하의 민원 내용은 『신덕계2길(트리마제 공사현장 인근) 주정차단속 요청』으로 판단됩니다.

2. 신고하여 주신 위반 장소에 대하여서는 이동식 단속차량을 수시 배차하여 단속을 강화하도록 하겠습니다. 아울러 주정차단속 CCTV는 매년 1~2개소 정도 신규 설치하여 운영하고 있으며 해당 구역 설치 여부는 단속카메라 설치에 따른 실효성, 시급성 등을 고려하여 설치 검토하도록 하겠습니다.

3. 기타 문의사항은 웅상출장소 경제교통과 교통팀(☎055-392-6084)으로 연락주시면 성의껏 답변 드리겠습니다. 감사합니다. 끝.
",2022-10-28,도시관리과
웅상 두산타운 에있는 부일산업,"발암물질 유발 아스콘 공장 이전을 촉구합니다.

아스콘 공장 부일산업개발은 현재 양산시 덕계동에 대단지 두산타운 지근거리에 위치하여 매일 주민들은 악취로 인한 고통과 발암물질에 대한 공포속에 하루를 보내고 있습니다.

WHO에서도 1급발암 물질로 지정한 벤조피렌을 배출하는 아스콘 공장은 이전 외에는 어떠한 해답도 없으며 이는 주민들의 생존권과도 직결된 문제 이므로 반드시 해결 해야할 과제 입니다.

행정적인 검사기준을 측정하여 환경개선을 지도 한다는 답변은 오히려 고통받는 주민들의 분노만 더 들끓게 하고 있으니 실질적이고 구체적인 대책을 요구 합니다.

양산시장이 역점을 두고 있는 퍼스트웅상 2기 사업은 난개발의 해결 없이는 불가능 하며 이러한 난개발을 해소 하기 위한 제일 중요한 사업은 주민들 거주지에 위치한 유해시설의 해소입니다.
다시 창문을 열고 맑은 공기를 맡으며 생활 할 수 있는 가장 기본적인 권리를 누릴 수 있도록 해주십시오",2022-10-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
발암물질 유발 아스콘 공장 이전을 촉구합니다.,"아스콘 공장 부일산업개발은 현재 양산시 덕계동에 대단지 두산타운 지근거리에 위치하여 매일 주민들은 악취로 인한 고통과 발암물질에 대한 공포속에 하루를 보내고 있습니다.

WHO에서도 1급발암 물질로 지정한 벤조피렌을 배출하는 아스콘 공장은 이전 외에는 어떠한 해답도 없으며 이는 주민들의 생존권과도 직결된 문제 이므로 반드시 해결 해야할 과제 입니다.

행정적인 검사기준을 측정하여 환경개선을 지도 한다는 답변은 오히려 고통받는 주민들의 분노만 더 들끓게 하고 있으니 실질적이고 구체적인 대책을 요구 합니다.

양산시장이 역점을 두고 있는 퍼스트웅상 2기 사업은 난개발의 해결 없이는 불가능 하며 이러한 난개발을 해소 하기 위한 제일 중요한 사업은 주민들 거주지에 위치한 유해시설의 해소입니다.
다시 창문을 열고 맑은 공기를 맡으며 생활 할 수 있는 가장 기본적인 권리를 누릴 수 있도록 해주십시오


아스콘공장 위치: 경상남도 양산시 신덕계1길 24지번경상남도 양산시 덕계동 213",2022-10-27,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
아파트 바로 옆 아스콘 공장 이전 요구,"양산시 덕계동에 위치한 아스콘 공장 ( 부일산업) 이전을 요구합니다 아스콘 공장에서 배출한 발암 물질로 인해서 주변마을에 다수의 암환자가 발생 ( 예: 남원 내기마을 ) 한 사례에서 보듯이 주거지 바로 옆에 있는 아스콘 공장을 더 이상 방치할 수 없습니다 이 주변에는 총 1779세대의 두산위브 1,2차 아파트가 위치해 있고 1469세대의 아파트가 더 지어지고 있는 중입니다 또한 아스콘공장 반경 500m 내에 위치한 회야초등학교는 발암물짐을 포함한 다수의 유해물질에 노출 되어 있어 쾌적하고 안전한 교육환경을 침해당하고 있습니다 시민들의 건강과 우리 아이들의 교육환경 보호를 위해 더 이상 미루지 말고 양산시에서 아스콘공장 이전을 위해 나서야 됩니다",2022-10-26,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
아스콘공장 이전요청,"발암물질 유발 아스콘 공장 이전을 촉구합니다.

아스콘 공장 부일산업개발은 현재 양산시 덕계동에 대단지 두산타운 지근거리에 위치하여 매일 주민들은 악취로 인한 고통과 발암물질에 대한 공포속에 하루를 보내고 있습니다.

WHO에서도 1급발암 물질로 지정한 벤조피렌을 배출하는 아스콘 공장은 이전 외에는 어떠한 해답도 없으며 이는 주민들의 생존권과도 직결된 문제 이므로 반드시 해결 해야할 과제 입니다.

행정적인 검사기준을 측정하여 환경개선을 지도 한다는 답변은 오히려 고통받는 주민들의 분노만 더 들끓게 하고 있으니 실질적이고 구체적인 대책을 요구 합니다.

양산시장이 역점을 두고 있는 퍼스트웅상 2기 사업은 난개발의 해결 없이는 불가능 하며 이러한 난개발을 해소 하기 위한 제일 중요한 사업은 주민들 거주지에 위치한 유해시설의 해소입니다.
다시 창문을 열고 맑은 공기를 맡으며 생활 할 수 있는 가장 기본적인 권리를 누릴 수 있도록 해주십시오",2022-10-26,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
양산 덕계 아스콘공장 (부일산업개발) 이전 촉구,"가족들의 안전, 건강을 위해 본 민원을 올립니다.
양산 덕계 아스콘공장 (부일산업개발) 이전을 간곡히 요청드립니다.
경상남도 양산시 신덕계1길 24 에 있는 아스콘공장은
현재 양산두산위브1차, 2차, 트리마제 (예정) 아파트
인근 100m 근방에 위치합니다.
아스콘 공장은 찌꺼기유인 아스팔트유를 골재와 섞어 아스콘을 생산하는 공장입니다.
위 과정을 통해 복합 악취, 암을 유발하는 1급 발암물질 발생 등 인류의 건강에 치명적인 문제를 일으킵니다.
(아스콘 공장에서
배출되는 1급 발암물질 : 벤조(a) 피렌, 포름알데히드, 벤젠 등)
환경부 조사 결과로 경기 안양 45명 등 74명 이상이 암 확진판정을 받았고, 직접적인 인과를 확인했습니다. 양산시에서는 더이상 묵과하지말고, 안전과 건강을 위해 아스콘 공장을 이전하도록 협상해주세요.
우리 가족 모두 안전하고 건강하게 생활 할 수 있도록 꼭 도와주세요.",2022-10-26,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
아스콘 공장 이전,"아스콘공장은 두산위브1차, 2차, 경동스마트홈, 대승 등 대단지 아파트들의 100m 인근 위치하고 있습니다.

아스콘은 1급 발암물질 배출 (벤조(a)피렌, 벤젠, 포름알데히드) 하고 환경부 조사에서 암 환자 발생 인원 중 총 74명에서 아스콘 공장과 암 진단간의 인과 관계 확인된 건 입니다.
이제 2년뒤면 트리마제 1,2차까지 입주를 하면서 덕계의 새로운 신도시라 불리고 있는곳에 발암물질이 배출되는 아스콘 공장이 있는건 인근 주민들의 불안을 야기시키는 요소입니다. 뿐만 회야초등학교, 유치원, 어린이집 등 많은 아이들이 지내는 곳이기도 합니다.
매번 아스콘 공장에서 가동한다고 아파트내에 공문을 붙이는데 그럴때마다 문도 못열고 지내고 있습니다.
인근 주민들은 아스콘 공장이 가동되는걸 눈으로 보이니 더더욱 불안하며, 이는 인근 주민들의 문제가 아니라 웅상 지역 주민들의 문제이기도 합니다.
주민과 가족들을 위해 산업단지 쪽으로 이전을 검토해주십시오.",2022-10-25,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
아스콘 공장 이전,인근 주민으로서 이전을 해주시길 바랍니다 냄새로인하여 문을 열수가 없어요,2022-10-25,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토 결과를 아래와 같이 알려드립니다.
2. 귀하의 민원내용은 ‘덕계동 아스콘 공장 이전’에 관한 것으로 이해됩니다.
3. 귀하의 민원사항에 대해 검토 결과는 다음과 같습니다.
가. 해당 지역 아스콘공장은 1990년대에 토지를 취득하여 2008년 공장등록 후 계속 운영되고 있는 공장으로서, 정상적으로 제조업을 영위하고 있는 공장에 대하여 이전을 강제할 수 없음을 양해하여 주시기 바랍니다.
나. 우리 시에서는 해당 사업장에서 발생하는 대기오염물질에 대해 특정대기유해물질 검사를 시행하여 검사 결과 배출허용기준을 준수하고 있는 것을 확인하였으며, 업체에서 주기적으로 실시하는 대기오염물질 자가측정을 통해 대기오염물질 배출허용기준 준수 여부를 확인하고 있음을 알려드립니다.
다. 아울러, 해당 업체에 대해 정기적인 지도·점검 및 오염도 검사를 통해 환경 관련법 준수 여부를 확인토록 하겠습니다.
4. 귀하의 질문에 만족스러운 답변 이였기를 바라며, 답변 내용에 대한 환경관련 추가설명이 필요한 경우 웅상출장소 허가과 환경위생팀(☎055-392-6193)으로, 공장등록 및 이전관련은 웅상출장소 경제교통과 경제팀(☎055-392-6071)으로 연락해주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.
",2022-11-01,허가과
