제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
4대강종주 및 국토종주 자전거도로 안전장치 확보,"현황 및 문제점
현재 4대강자전거길은 어느정도 안전장치가 마련되어 차량으로부터 보호가 되고 있으나, 국토종주자전거길(동해안종주)은 차량과 같이 운행되는 지역이 너무 많아 자전거라이딩하는데 상당한 불편과 위험성이 따릅니다. 또한 경계도 모호하고 안내간판도 제대로 안되어 있거나 훼손되어 우왕좌왕하는 경우가 많아 많은 불편이 뒤따르고 있습니다.
개선방안
1. 차도와 자전거길 분리
2. 간판 새로 정비
3. 다른 공사구간은 업체로 부터 안전장치 마련후 공사하도록 지시
기대효과
자전거길 정비로 국민건강 함양 및 안전한 라이딩으로 국가정책 신뢰",2021-06-06,"1. 평소 우리시정 발전을 위하여 관심가져 주시는 귀하께 감사드립니다.

2. 귀하께서 신청하신 제안(1AB-2106-0002537)에 대하여 검토한 결과, 홍제교 하천 우회도로 개설요청으로 판단이 되며 다음과 같이 답변드립니다.

3. 해당 사업요청 구간은 지방하천인 남대천 하천구역에 포함되어 하천기본계획 변경 등 관리청(강원도)과 사전행정절차가 이행되어야 하며 관련 예산확보 등 현재로서는 추진이 어려움이 있음을 양해하여 주시기 바랍니다.

4. 귀하의 제안에 감사드리며, 추가적으로 궁금하신 사항이 있으시다면 강릉시 도로과 (640-5512)로 문의주시면 답변드리도록 하겠습니다. 끝.",심사 중,삼척시,제안심사
4대강종주 및 국토종주 자전거도로 안전장치 확보,"현황 및 문제점
현재 4대강자전거길은 어느정도 안전장치가 마련되어 차량으로부터 보호가 되고 있으나, 국토종주자전거길(동해안종주)은 차량과 같이 운행되는 지역이 너무 많아 자전거라이딩하는데 상당한 불편과 위험성이 따릅니다. 또한 경계도 모호하고 안내간판도 제대로 안되어 있거나 훼손되어 우왕좌왕하는 경우가 많아 많은 불편이 뒤따르고 있습니다.
개선방안
1. 차도와 자전거길 분리
2. 간판 새로 정비
3. 다른 공사구간은 업체로 부터 안전장치 마련후 공사하도록 지시
기대효과
자전거길 정비로 국민건강 함양 및 안전한 라이딩으로 국가정책 신뢰",2021-06-06,"1. 평소 우리시정 발전을 위하여 관심가져 주시는 귀하께 감사드립니다.

2. 귀하께서 신청하신 제안(1AB-2106-0002537)에 대하여 검토한 결과, 홍제교 하천 우회도로 개설요청으로 판단이 되며 다음과 같이 답변드립니다.

3. 해당 사업요청 구간은 지방하천인 남대천 하천구역에 포함되어 하천기본계획 변경 등 관리청(강원도)과 사전행정절차가 이행되어야 하며 관련 예산확보 등 현재로서는 추진이 어려움이 있음을 양해하여 주시기 바랍니다.

4. 귀하의 제안에 감사드리며, 추가적으로 궁금하신 사항이 있으시다면 강릉시 도로과 (640-5512)로 문의주시면 답변드리도록 하겠습니다. 끝.",심사 중,강릉시,제안심사
4대강종주 및 국토종주 자전거도로 안전장치 확보,"현황 및 문제점
현재 4대강자전거길은 어느정도 안전장치가 마련되어 차량으로부터 보호가 되고 있으나, 국토종주자전거길(동해안종주)은 차량과 같이 운행되는 지역이 너무 많아 자전거라이딩하는데 상당한 불편과 위험성이 따릅니다. 또한 경계도 모호하고 안내간판도 제대로 안되어 있거나 훼손되어 우왕좌왕하는 경우가 많아 많은 불편이 뒤따르고 있습니다.
개선방안
1. 차도와 자전거길 분리
2. 간판 새로 정비
3. 다른 공사구간은 업체로 부터 안전장치 마련후 공사하도록 지시
기대효과
자전거길 정비로 국민건강 함양 및 안전한 라이딩으로 국가정책 신뢰",2021-06-06,"1. 평소 우리시정 발전을 위하여 관심가져 주시는 귀하께 감사드립니다.

2. 귀하께서 신청하신 제안(1AB-2106-0002537)에 대하여 검토한 결과, 홍제교 하천 우회도로 개설요청으로 판단이 되며 다음과 같이 답변드립니다.

3. 해당 사업요청 구간은 지방하천인 남대천 하천구역에 포함되어 하천기본계획 변경 등 관리청(강원도)과 사전행정절차가 이행되어야 하며 관련 예산확보 등 현재로서는 추진이 어려움이 있음을 양해하여 주시기 바랍니다.

4. 귀하의 제안에 감사드리며, 추가적으로 궁금하신 사항이 있으시다면 강릉시 도로과 (640-5512)로 문의주시면 답변드리도록 하겠습니다. 끝.",심사 중,고성군,제안심사
4대강종주 및 국토종주 자전거도로 안전장치 확보,"현황 및 문제점
현재 4대강자전거길은 어느정도 안전장치가 마련되어 차량으로부터 보호가 되고 있으나, 국토종주자전거길(동해안종주)은 차량과 같이 운행되는 지역이 너무 많아 자전거라이딩하는데 상당한 불편과 위험성이 따릅니다. 또한 경계도 모호하고 안내간판도 제대로 안되어 있거나 훼손되어 우왕좌왕하는 경우가 많아 많은 불편이 뒤따르고 있습니다.
개선방안
1. 차도와 자전거길 분리
2. 간판 새로 정비
3. 다른 공사구간은 업체로 부터 안전장치 마련후 공사하도록 지시
기대효과
자전거길 정비로 국민건강 함양 및 안전한 라이딩으로 국가정책 신뢰",2021-06-06,"1. 평소 우리시정 발전을 위하여 관심가져 주시는 귀하께 감사드립니다.

2. 귀하께서 신청하신 제안(1AB-2106-0002537)에 대하여 검토한 결과, 홍제교 하천 우회도로 개설요청으로 판단이 되며 다음과 같이 답변드립니다.

3. 해당 사업요청 구간은 지방하천인 남대천 하천구역에 포함되어 하천기본계획 변경 등 관리청(강원도)과 사전행정절차가 이행되어야 하며 관련 예산확보 등 현재로서는 추진이 어려움이 있음을 양해하여 주시기 바랍니다.

4. 귀하의 제안에 감사드리며, 추가적으로 궁금하신 사항이 있으시다면 강릉시 도로과 (640-5512)로 문의주시면 답변드리도록 하겠습니다. 끝.",심사 중,강원도,제안심사
청정지역 가꾸고 방문객 기쁨주자,"현황 및 문제점
철원은 대한민국에서 가장 밝은공기가 산뜻하고 기분이 좋은 곳입니다
양지리 한탄강 자전차길과 관광도로에 방문객들이 버리고간 쓰레기를 철원군 양지리 주민이 치워야합니다
그럼으로 다시 찾고 기쁨을 줄수 있습니다 아침 산책로와 자전차 운행에 즐거움이 배가될 것입니다
개선방안
노인 일자리 창출과 철원 이미지 관리에 기대가 크다고 봅니다
* 주2회 쓰레기 수거와 청소 그리고 휴지통 설치하여 주 일회 수거하면 늘 많은 방문객이 부담없이 방문할것으로 사료됩니다
기대효과
청정지역 관리는 휴지줍고 청소로 보기좋고 산듯한 철원이 될것입니다",2021-06-05,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 신청하신 민원에 대한 검토결과를 아래와 같이 알려드립니다.
2. 귀하께서 제출하신 민원의 내용은 동송읍 양지리 한탄강 자전차길과 관광도로의 쓰레기 수거 등의 관리에 양지리 노인일자리 인원을 활용하는 것에 대한 내용으로 이해됩니다.
3. 귀하의 민원에 대해 검토한 의견은 다음과 같습니다.
가. 노인일자리 및 사회활동 지원사업은 어르신이 활기차고 건강한 노후생활을 영위할 수 있도록 다양한 일자리·사회활동을 지원하여 노인복지 향상에 기여하기 위한 사업으로
나. 참여대상은 만65세 이상 기초연금수급자(일부 사업단 상이)이며, 참여자 활동시간은 월30시간 이상(일 3시간 이내)입니다.
다. 요청하신 양지리 한탄강 자전차길과 관광도로는 도로시점이 양지리 마을로부터 약 1.6㎞ 떨어져 있고 전체 연장은 약 4.3㎞입니다. 노인일자리 사업참여자의 대부분은 교통수단이 확보되지 않은 어르신들로, 사업장으로의 이동은 주로 도보로 이루어지고 있습니다. 때문에 마을에서 멀리 떨어진 위치의 사업장 운영은 매우 어려운 실정입니다.
4. 답변 내용에 대한 추가 설명이 필요한 경우 동송읍사무소 생활복지부서 최정미 주무관(033-450-4993)에게 연락주시면 친절히 안내해 드리도록 하겠습니다. 감사합니다.
붙임 1. 국민제안신청서.",2021-06-15,철원군,답변완료
"7공원, 2공원 아파트 분양 신축관련","현황 및 문제점
도시공원 일몰제에 따른 민간특례사업 취지를 이해하지 못하는 것은 아니지만, 진행 중인 7공원 2공원의 아파트 분양가격이
당초 계획보다 많이 높아진 진다는 소문이 파다하여 매우 우려스럽습니다.

일을 하다보면 예산이야 좀 더 들어가고 덜 들어갈 수 있다지만,
그건 시민이 부담해야할 사회적, 경제적 비용이 존재하지 않거나 적을 때나 문제가 되지 않는 것이지요.

공원부지내 좋은 미술관을 건립하는 것은 강릉시민 입장에서는 좋은 일은 일이긴 하나
공공제 성격이 강한 미술관 건축비를 아파트 건축비용에 포함시키는 것은 옳지 않다 생각합니다.
누구나 이용할 수 있는 공공제를 시의 도시공원조성계획을 신뢰하여 믿고 기다린 시민들에게 부담을 지게 한다면..
시민들은 시행정에 대한 불만과 불신을 가질 수 밖에 없을 것입니다.

아울러, 지역제한으로 인해 공원부지내 조성될 아파트를 분양받을 사람은 강릉시민 뿐이고, 고분양가에서 파생되는 여럿 부작용이나
부담은 강릉지역경제 모두가 떠 앉아야 될 빚이기 때문에 분양가 책정에 대한 허가 시 ""강릉시 주거민의 소득대비 주택가격비율이 몇%인지, 경기변동 시 지역경제에 얼마큼의 영향이 끼칠 수 있는 지 등 다각도로 고려해 보시고 당초 계획대로 업무가 추진될 수 있도록 살펴주시길 바랍니다.
개선방안
-미술관 건립 철회나 건립 시 시유지 토지보상비로 전용 집행
-당초 7공원 및 2공원 조성 계획에 따른 아파트 분양 실시
기대효과
시민의 주거안정 도모, 시행정의 신뢰도 제고",2021-06-03,"1. 평소 강릉시 시정발전을 위해 적극 협조하여 주시는 귀하에 감사드리며, 국민제안 접수번호 1AB-2106-0001033(2021. 6. 4.)호에 대해 답변드리겠습니다.

2. 강릉시 민간공원조성 특례사업은 「도시공원 및 녹지 등에 관한 법률」에 의거한 공익사업으로 일반적인 「주택법」에 의한 공동주택과는 달리 장기미집행 도시공원을 민간자본을 이용해 조성함으로써 재정 부담을 최소화하면서 시민들에게 쾌적한 도시공원을 제공하는데 그 주된 목적이 있습니다.

3. 제안 주신 개선안 관련 민간공원조성 특례사업으로 취득한 시유지의 토지보상비는 「도시공원 및 녹지 등에 관한 법률」 제21조의2에 의거 기부채납할 도시공원은 민간공원사업자가 조성하여 함에 따라 공원조성비로 재투자는 어려우며,

4. 해당 사업으로 인한 아파트 분양가는 공원조성계획 뿐만 아니라 편입부지 보상비, 교통영향평가와 같은 심의 의견 반영, 건축비 등에 의해 종합적으로 결정되는 것으로 우리시와 민간사업자 간의 분양가 협상 내용을 외부전문기관의 적정성 검토를 통해 결정됨을 알려드립니다.

5. 귀하의 고견에 감사드리며, 기타 관련 문의가 있으실 경우 강릉시청 미래성장준비단 특구개발과(☏033-640-5855, whitealbum@korea.kr)로 연락주시면 성심껏 답변드리겠습니다. 끝.",2021-07-01,강릉시,답변완료
율곡로 일부 구간 감나무를 배롱나무(목백일홍)로 교체 바람,"현황 및 문제점
1. 현황 : 현재 교동의 경포사거리에서 교2동의 이명고개(이명교차로)까지의 약 2km 구간에는 가로수로 감나무가 자라고 있다. 가을이 되면 감이 발갛게 익어서 지나다니는 사람들에게 가을의 정취를 느낄 수 있도록 하면서 강릉이 감의 고장이라는 인식을 심어 주는데 큰 역할을 하고 있다.
2. 문제점 : 감이 홍시가 된 다음부터는 문제가 발생하였다. 홍시가 보도나 차도에 떨어지면서 터지는 순간부터 바닥이 지저분하여지고 터진 감 조각조각들이 말라 붙어 버리면 미관상 매우 나빠지게 된 것이다. 그렇다고 터지자마자 바로 치울 수도 없는 것이고 홍시가 되기 전에 모조리 딸 수도 없는 것이고. 그리하여 본인은 가로수 역할을 원만히 하기에는 좀 부족한 감나무를 제거하고 다른 나무를 심자고 제안한다.
개선방안
1. 감나무가 심어진 약 2km 구간의 율곡로에 강릉시의 상징 중에서 꽃인 배롱나무(목백일홍)를 심자고 제안한다. 이렇게 제안하는 이유는 배롱나무는 강릉시의 상징 중에서 꽃으로 관리가 되고 있다. 강릉시내 구간에 심어진 가로수는 주로 은행나무 중심으로 되어 있고 홍제고가도로에서 부터 시청을 지나 제일고 아래 사거리까지는 이팝나무가 중심을 이루고 있다. 시내 중심도로 구간의 가로수중에 강릉을 상징하는 꽃인 배롱나무가 심어진 곳은 전혀 없다. 남강릉IC에서 학산교차로 구간에 심어진 배롱나무가 있기는 하다. 그러나 이곳은 외곽지역이다. 홍제동 교도소 앞에서 부터 홍제고가도로까지는 강릉시의 나무인 금강송이 우람하게 자태를 자랑하며 강릉의 상징을 잘 나타내고 있다. 그러나 꽃이면서 나무인 배롱나무는 시내 중심 간선도로에 전혀 없기때문에 이명고개에서 부터 경포사거리까지 배롱나무를 심자고 공개 제안을 하는 것이다.
2. 이미 심어진 가로수를 다른 수종으로 변경하자면 <도시림 등의 조성. 관리 심의 위원회>에서 전문가의 자문을 거치고 또 강릉 시민의 의견 수렴을 거친 다음에 결정을 하는 것 또한 알고 있다. 벚나무는 경포 사거리에서 경포대를 지나는 구간에 이미 심어져 있고 관리가 잘 되고 있다. 또 이팝나무는 시청을 중심으로 일정 구간 심어져서 관리가 잘 되고 있다. 심지어 이팝나무는 남대천의 강릉교 남단에서부터 공항대교 남단까지 강변도로 둑을 따라 아주 길게 늘어서 잘 자라고 있다. 최근에는 옥천동 홈플러스 오거리에서 강릉역 까지 지중화 사업을 하면서 기존의 은행나무를 모두 베어 버리고 그곳에 이팝나무를 심을 계획이라는 것을 알고 있다. 그래서 본인은 감나무를 제거하고 벚나무나 이팝나무를 심는 것 보다는 배롱나무를 심어야 한다고 하는 것이다.
기대효과
1. 강릉시내에서 오죽헌이나 경포를 가자면 반드시 위의 구간을 지나야하므로 사람들에게 강릉의 상징인 꽃에 대한 이미지를 확실하게 심어 줄 수 있을 것이다. 특히 8월 중순 쯤부터 100여일간 빨갛게 피는 백일홍을 보면 정말로 가을의 정취를 느낄 수 있다.
2. 이 구간에서 배롱나무를 만난 다음 오죽헌으로 가는 사람들 오죽헌 경내에 있는 600년이나 되는 배롱나무를 만나면 율곡로에 심어져 있는 배롱나무를 보면서 온 까닭을 알 수 있을 것이다.
2. 홍제동의 금강송 길과 일부구간이기는 하지만 배롱나무를 심어서 율곡로의 배롱나무 길을 통하여 강릉시민 뿐만 아니라 외지인들에게 강릉시의 상징에 대한 인식을 확실하게 심어 줄 수 있다고 여긴다.",2021-06-03,"1. 귀하의 가정에 늘 행복이 가득하시길 바라며, 우리 시 녹지사업에 애정을 가지고 좋은 의견을 주심에 감사드립니다.

2. 귀하께서 율곡로 가로수 수종 교체를 제안해 주셨습니다.

3. 율곡로 가로수 수종 교체(수종 선정)은 「도시림 등의 조성·관리 심의위원회」심의, 주민설명회 및 주민 의견 수렴 등의 과정을 거쳐 결정할 계획으로 중장기적인 관점에서 다수의 공감대가 형성되어야 할 것으로 판단됩니다.

4. 위와 같은 사유로 귀하의 제안을 수용하지 못하는 점을 널리 양해하여 주시기 바랍니다. 더 궁금하신 사항이 있으시면 강릉시 녹지과 최재찬(033-640-5188)으로 연락 주시면 성심껏 답변드리겠습니다. 끝.",2021-06-22,강릉시,답변완료
소양강 가마우지 상생방안 제안,"현황 및 문제점
소양강 가마우지가 수년단부터 소양강에 서식하고 있습니다. 텃세라서 좋은점도 있지만 버드나무 고사와 배설물 등으로 상생의 어려움을 겪고 있습니다.

이에 생태환경을 체계적으로 파악하고 어떻게 운영되어야 상생가능한지를 민과 관과 전문가집단과과 환경단제가 함께 구성되어 장단기계획을 수립하고
기존의 문헌연구와 다른 나라 사례등다이ㅏㅇ한 덩보수집과 노력을 통해 해결방안을 찾는 노력이 중욯하다고 봅니다.
또한 관심있는 분들의 공모를 통한 해결책을 찾는것도 방법입니다.
개선방안
1. 초당적 전문가집단 구성으로 해결방안 모색
2. 환경전문가집단 구성
3.유사관련논문 점검
4. 타국 실사례 벤치마킹
기대효과
1.자연과 조화
2.환경보존 지속
3.관광자원으로 전환의 기회 마련
4. 문화도시로의 구축에 기여",2021-06-03,"1.춘천시정에 늘 관심을 가져주시는 귀하께 진심으로 감사드립니다.

2.귀하의 제안은 가마우지 상생 방안에 대한 것으로 이해됩니다.
- 현재 가마우지에 대한 피해현황 등 연구용역이 환경부,국립생물자원관에서 진행중입니다.
- 연구용역 결과에 따라 가마우지를 유해조수로 지정하는 등 피해를 최소화하는 후속 대책을 마련하도록 지속적인 노력중에 있습니다.
즉 연구 결과 도출이 선행되어야 후속 상생 방안에 대한 적극 조치가 가능할것으로 보입니다. 끝.",2021-09-18,춘천시,답변완료
강원도 도시숲보호 조례 제정 제안,"현황 및 문제점
강원도 농산어촌 및 도시숲보호 조례 제정 제안합니다.

강원도 지역 농산어촌 및 도시숲보호 조례 제정 제안드립니다.
자연적으로 만들어진 숲은 국가에서 관리되고 있지만

인위적으로 만들어졌거나 조성된지오래된 숲은 필요에 따르른 개발로 파괴되고 보조가치를 잃고 있어요
더 늦기전에 도차원에서 농산어촌 및 도시숲이 파괴되지 않고 잘 관리운영되어 보존되도록 조례저정마여 관리바랍니다.
대표적인 바닷가지역, 송림지역 솔바등 소나무나 잘 조성된 대표적인 곳등 체계적인 관리로 후세대에 잘 물려주어요
개선방안
1.강원도 농산어촌 및 도시숲보호 조례 제정 제안
2.관리주체 명확히
3.주민참여하는 관리
4.전문가 집단 참여
기대효과
1.후세대에 명품숲 남기길
2.관광자원으로 연계
3.마을과 상생시너지 효과",2021-06-01,"강원도 산림행정 발전을 위해 관심을 가져 주시는 귀하께 감사를 드립니다.

귀하께서 제안하신 요점은 인위적으로 만들어진 도시숲이 파괴되어 가고 있으므로, 강원도 도시숲 관리 조례를 제정하고, 관리주체를 명확히 하고자 제안하여 주신 것으로 판단됩니다.

현재, 도시숲은 「도시숲 등의 조성 및 관리에 관한 법률」에 따라 조성·관리되고 있으며, 국·공유지의 경우 관리주체가 명확하고, 각 시·군에서는 「도시숲 등의 조성 및 관리에 관한 법률」제13조에 따라 전문가들로 구성된 심의회를 이미 운영하고 있으므로, 제안해 주신 의견을 미채택함을 알려 드리오니 이점 양해하여 주시기 바랍니다.

끝으로, 귀하께서 주신 의견을 소중히 모아 좋은 정책과 제도를 개발하는 밑거름으로 활용하도록 하겠으며, 본 내용과 관련하여 궁금한 사항이 있으시면 강원도청 산림소득과(033-249-3130)로 연락주시기 바랍니다.",2021-08-23,강원도,답변완료
강릉출신들(현 외지거주)에게 강릉거주자와 마찬가지로 신규아파트 청약자격 동등 부여,"현황 및 문제점
외지에 거주하고 있는 강릉출신들에게 신규 아파트 청약에 대해 외부인과 같이 미 자격 부여하는 문제점 대두
개선방안
현 강릉시장님도 강릉출신으로 외지에 나가 열심히 일하시다가 강릉출신이기 때문에 강릉시장에 당선되어 공직에 일하고 계시는것과 마찬가지로, 외지에 나가 살고 있다가 고향으로 돌아가고 싶은 퇴직 예정자(또는 퇴직자)들에게도 강릉거주자와 동등하게 신규 아파트 청약에 대한 자격을 부여해야 한다.
기대효과
인구증대, 경제활성화(소비증대효과)",2021-06-01,"1. 귀하의 가정에 행복이 가득하길 기원합니다.
2. 귀하께서 제출하신 민원 사항은 우리 시에서 건설 및 공급될 공동주택의 공급방식에 대한 제안으로 이해되며 아래와 같이 답변하오니 참고하시기 바랍니다.

□ 외지 거주인의 청약 신청 제한 여부에 대하여
- 주택공급에 관한 규칙 제4조(주택의 공급대상) 제1항의 제2호에는 민영주택의 경우 입주자모집공고일 현재 해당 주택건설지역에 거주하는 성년자에게 1인 1주택의 기준으로 공급한다고 명시되어 있습니다. 따라서 입주자모집공고일 기준으로 해당 주택건설지역에 거주하는 성년자의 경우 주택 공급 신청이 가능하며 주택건설지역은 강릉시이나 같은 법 제4조 제3항에 따라 강원도에 거주하는 성년자인 경우 공급 대상이 되어 공급 신청이 가능합니다.

3. 주택법 및 주택공급에 관한 규칙에 따라 지자체에서 적용할 수 있는 주택 공급 관련 법률이 개정 및 시행될 경우 적극 검토하겠음을 알려드리오니 이점 널리 양해하여 주시기 바라며, 기타 사항은 주택과 공동주택 허가부서(☎ 033-640-5263)으로 문의하여 주시기 바랍니다. 감사합니다. 끝.",2021-06-23,강릉시,답변완료
"속초시 영랑동 소재 중고 가전제품업소 제품 방치로 자전차, 보행자,여행객등 의 불편한 불만 고조.","현황 및 문제점
0 현황 : 속초시 영랑동 소재 중고가전제품업소 보행자 및 자전차도로에 제품을 방치하여 시민과 속초를 찾아오는 관광객들로 부터 불만을 제공 중
* 약 5년전부터 시작하여 현재 2년째 업무를 하지 않고 있는 주변 주민들의 언동임.

0 문제점 : 보행자 및 자전거 이용자의 안전 위해 요소가 다분하며, 속초를 찾는 관광객으로 부터 관광1번지 속초이미지를 훼손시키고 있다.
*환경 공해라 생각함.
개선방안
0 개선방안 : 가능한 빠른 시일내에 보행자 및 자전차 도로를 원래대로 복구하여야 하며,
관광1번지 속초 환경에 위배되지 않게 정리 정돈을 잘해야 할것이며,
해당기관에서는 수시 감독 및 지도가 필요함.
기대효과
0 기대효과 : 관광1번지 속초로서의 관광객들로 부터 기대를 저버리지 않고 속초시민들로 부터 안전한 보행거리조성,
또한 영랑동 해변 포장마차 거리를 찾는 많은 관광객 유치에도 한목을 할수있는 환경공해로부터 해방.",2021-06-01,해당 사항은 2021년 6월 이후 제안사항에 대한 처리가 완료되었습니다.,2022-11-02,속초시,답변완료
제주도에서 시작한 텀블러 공유 서비스를 요청 합니다.,"현황 및 문제점
현재 강릉에 수많은 카페에서 일회용 컵이 사용되어 버려지고 있습니다.
강릉시는 커피 도시로서 이러한 문제에 대해 처리 방안을 생각해야 합니다.
개선방안
현재 제주도에서 제주 스타트업 기업인 푸른 컵 에서 공항에서 텀블러 공유 서비스를 시작하고 텀블러 공유를 할 경우 할인 정책 등과 함께 그에 따른 카페들도 섭외하고 있다고 합니다.
기대효과
강릉시내에서 버려지는 일회용컵이 줄어들 것이고, 카페에서도 일회용컵 구매에 대한 부분이 조금은 도움이 되지 않을 까 싶습니다.",2021-05-28,"1. 시정발전과 환경보전을 위해 노력하시는 귀하께 감사를 드립니다.

2. 귀하께서 국민신문고를 통해 제안하신 텀블러 공유(대여, 반납)사업 서비스 요청에 대한 검토의견을 아래와 같이 알려드립니다.
가. 공항을 통해 출입하는 제주도 지리적 특성에 적용한 사업으로 강릉시에 적용할 경우 대여, 반납 장소 선정과 세척 등의 다양한 방안을 중장기적으로 검토하여야 할 부분으로 사료됩니다.
나. 현재 우리시에서는 일회용 플라스틱 커피컵 재활용 방안으로 올해 신규사업으로 해변 카페 커피컵 되받아주기와 읍면동 주민센터 커피컵 물물교환을 시행하여 버려지는 일회용 커피컵 발생량 감소에 적극 노력하고 있음을 알려드립니다.

3. 귀하의 제안을 단기적으로 수용하지 못하는점 양해하여 주시기 바라며, 귀하께서 제안하신 내용은 향후 재활용 시책에 적절히 검토·활용될 수 있도록 노력하겠습니다.

4. 다시 한 번 환경보전에 관심을 가져주셔서 감사드리며, 궁금한 사항은 자원순환과(033-640-4523)으로 연락주시면 친절히 안내해 드리겠습니다. 끝.",2021-06-28,강릉시,답변완료
양구군청 신청사 건립 필요성에 대한 개인 의견입니다.,"현황 및 문제점
준공37년 건물노후 , 민원불편, 직원 업무 효율성 저하 등 언론 내용임
개선방안
2021.5.27.자 강원도민일보 기사관련입니다.
청사가 37년되어 건물노후 및 민원불편으로 신청사 건립 필요성이 있는것 같습니다.
많지 않은 인구가 분산되어 있는 전형적인 농촌 대표적인 소규모 군지역인 양구를 알리고 양구의 관광인프라 구축, 관광객 및 민원인의 편리성 등을 위하여 군 청사 신축과 철도역사를 대도시의 역 상부를 백화점으로 활용하듯 군 청사도 역 상부에 고층으로 건축하여 한반도 섬을 눈으로 관광할 수 있는 그런 양구청사를 제안해 봅니다.
기대효과
동서고속철 양구역사가 들어서면 주민은 물론 민원인, 군 장병 관련 유동인원 등 많은 편리성을 고려하고,
양구시내의 주변환경개선 및 관광효과 기대",2021-05-27,"우리군 군정발전을 위해 소중한 제안을 해주신 귀하께 감사드립니다.
귀하께서 제안주신 내용을 답변 드리도록 하겠습니다.
양구군 현 청사는 지난 1984년 준공 이래 현재까지 37년이 경과되어 건물 노후 및 사무공간 협소로 청사 이용자에게 불편이 있었습니다.
〔이용자 불편해소를 위한 신청사 건립 사례로 양구군보건소 신청사 준공(2011.11.03.) 및 양구군의회 신청사 준공(2021.6.27 예정)을 앞두고 있음〕

이에, 우리군은 청사신축의 필요성을 검토하게 되었고, 2020년「양구군 청사건립기금 설치 및 운용조례」를 제정(2020.06.05.)하여 현재는 양구군 청사건립기금을 운용 중에 있습니다.

또한, 양구군 청사건립은 중·장기적 계획으로 청사건립 시기 및 부지 선정이 미정인 상태로, 귀하의 소중한 의견은 향후 청사건립을 위한 부지 선정 시 검토 하도록 하겠습니다.

다시한번, 양구군 발전을 위해 좋은 제안을 주신 귀하께 감사드립니다.
기타 문의사항은 양구군청 종합민원소통실(☏033-480-2274)로 문의하여 주시면 성심성의껏 답변해 드리도록 하겠습니다.",2021-06-01,양구군,답변완료
교동사거리 육교설치방안,"현황 및 문제점
용강동에서 제일고방향으로가는 교동사거리에 도로는 2차선이라 출퇴근시간에는 우회전하는 차선이 없어 직진신호에 우회전차선까지 신호를 한번에 받을수가 없었다. 매번 느끼는 일이지만 사거리가 다 우회전이 없어 불편한점이 한두번이 아니다.
개선방안
이를 해소하기 위한 방향을 모색해보았는데 사거리에 육교를 만들어 신호로 걸어가는 사람들은 육교를 이용하고 차선은 우회선을 넓혀 충분히 차가 막히는 일을 조금이나마 해소가 되었으면 합니다.
기대효과
교동택지에 있는 나무를 잘라서 세금을 낭비하느니 그 세금으로 육교를 만들어 보행자도 안심하고 출퇴근시 정차도 해소하는 방안을 모색해주셨으면 합니다. 출퇴근하는 강릉시민의 한사람으로써 제안드려봅니다.",2021-05-24,"1. 평소 시정 발전에 관심가져 주시는 귀하께 깊은 감사를 드립니다.

2. 귀하께서 신청하신 국민제안(1AB-2105-0008863)에 대하여 검토한 결과를 다음과 같이 답변드립니다.

3. 제안하신 교동사거리 보도육교 설치는 「보도설치 및 관리지침」(국토부) 에 따라 일반도로 가운데 시간당 6,000명 이상이 통행하는 도로 중 도로 상황, 경제성 등을 고려하여 설치하도록 규정하고 있으며, 해당 지역은 보도육교를 설치하기 위한 인도 폭이 협소하여 도로 구조상 보도육교의 설치는 어려운 점 널리 양해하여 주시기 바랍니다.

4. 기타 문의사항은 도로과(033-640-5506)로 문의하시면 성실히 답변 드리겠습니다. 끝.",2021-06-23,강릉시,답변완료
