제목,내용,작성일자,답변,답변일자,처리담당부서,추진상황
관광 활성화를 위한 소견,"현황 및 문제점
현재 우리나라 왠만한 지자체에 하나쯤은 설치되어 있는 놀이 시설물들 중 우리 강릉시에는 하나도 설치되어 있지 않은 것들이 있는데,
1.스카이워크 2.대관람차 3.케이블카 등이 없어서 관광객이 와서 즐길거리가 없어 관광객 유인이 어렵다고 생각합니다.
개선방안
1.스카이워크는 정동진 단애지역에 설치하여 바다부채길과 연동시키면 좋겠습니다.
2.대관람차는 경포지역을 관망할 수 있도록 경포호수광장에 설치하면 좋겠습니다.
3.케이블카는 기존 예정지인 정동진도 좋지만 주문진 아들바위공원에서 주문진등대 경유 주문진항을 지나 연곡해변까지 설치하면 주변경관이 멋질 것으로 예상됩니다.
기대효과
강릉의 관광은 오로지 경포해수욕장과 정동진, 주문진 등 자연경관에 의지하고 있는데 여기에 위와 같은 놀이시설이 설치 된다면 더 많은 관광객을 유치할 수 있을 것입니다.",2022-08-02,"1. 안녕하십니까? 귀하께서 국민신문고를 통해 제안(1AB-2208-0002047)하신 사항에 대하여 다음과 같이 답변드립니다.
가. 귀하의 소중한 제안에 대한 깊은 감사를 드리며, 제안해 주신 내용의 요지는 관광시설(스카이워크, 대관람차, 케이블카 등) 설치를 통한 강릉시 관광발전 활성화에 대한 의견으로 이해가 됩니다.
나. 스카이워크, 대관람차, 케이블카 등의 설치는 단순한 놀이기구 설치 수준을 넘어 강릉을 관광 명소화할 수 있는 복합적인 상승효과에 대한 검토가 필요하며, 사업 시행주체 및 수요 확보, 부지선정, 사업추진에 대한 효과성, 각종 인허가 및 법령 검토, 예산 확보 등의 많은 관련 사항을 중․장기적인 면밀한 검토가 필요한 사항으로 현재 귀하께서 제안하신 방안을 당장 추진하기에는 어려움이 있으나 이와 관련하여 지속적으로 적극 검토할 예정임을 알려드립니다.
다. 아울러, 우리 시에서는 강릉통일공원 일원에 하늘숲 전망대·스카이워크, 모노레일, 짚라인, 힐링숲 등의 체험형 관광시설을 설치하기 위한「강릉통일공원 일원 종합관광개발계획」을 수립하여, 현재 사업비 확보를 위한 강원도 관광자원개발사업(하늘숲 전망대·스카이워크)을 신청하여 진행 중에 있으며, 이와관련 다양한 관광사업을 단계적으로 추진하고자 준비하고 있음을 알려드리오니 참고하여 주시기 바랍니다.

2. 귀하의 제안에 대하여 위와 같은 사유로 당장 시정에 반영하지 못하는 점 양해 부탁드리며, 소중한 의견에 대해 다시 한번 감사의 말씀을 드립니다. 기타 궁금하신 사항은 관광과 관광시설부서(033-640-5913)로 연락주시면 정성을 다해 답변 드리겠습니다. 끝.",2022-08-31,강릉시,답변완료
"태백시에 ""코리아썸머시티"" 건설 방안","현황 및 문제점
-최근 지구 온난화 현상으로 향후 전 세계는 열대야 현상이 점점 더 늘어나 여름철 에너지 사용량이 겨울철을 능가할 가능성이 높다고 함.
-향후 지구온난화가 이러한 추세라면 우리나라도 30도 이상 되는 날씨가 5,6,7,8,9,10월까지 6개월 이상 될 것이라고 함.
-향후 전 세계는 산불이 상상 이상으로 많이 발생할 것이라고 함.
-머지않아 세계 도시는 기후난민이 상상 이상으로 발생할 가능성이 높다고 함.
- 전 세계인들은 지구상에서 여름철 휴양지로 꼽을 수 있는 도시를 찾고 있다고 함.
-태백시는 해발 900m 부근에 건설된 도시로, 유럽인들이 태백시를 ""여름철 인간이 살 수 있는 가장 적합한 도시 1위""로 소문이 났다고 함.
-태백시는 기상관측이래 현재까지 단 4일만 열대야 현상이 나타난 도시라고 함.
-위와 같은 사유로 태백시는 여름철 스포츠인 전지훈련장소로 널리 인기를 끌 고 있다고 함.
-태백시는 해수면 침수시 가장 안전한 도시 1위라고 함.
-지구온난화가 이러한 추세라면 서울에 이어, 여름철에 거주할 수 있는 제2의 경제수도(태백시)가 꼭 필요함.
개선방안
-태백시에 코리아썸머시티 건설
-서울~ 제천~ 태백간 고속도로 조기 건설
-서울~제천~태백간 고속철도 조기 건설
-태백시 내에 축구장 50개 및 돔구장 조기 건설
-태백시 내에 야구장 50개 및 돔구장 조기 건설
-태백시에 돔 농구장 및 배구장 건설
-태백시에 돔 테니스장 및 베드멘턴장 건설
-태백시 근처에 여름철 이용할 수 있는 오피스텔 다수 건설
-태백시에 수많은 MTB코스 조기 건설
-태백시를 여름철 대한민국의 최고의 휴양지로 건설
-태백시 도시계획 10배 이상 확장
-태백시 수돗물 공급방안 도입
-태백시 대기업 본사 이전
-태백시 산불예방 대책 방안 연구
-GTX-A호선 Y자 분기노선을 삼성역~여주역~원주역~태백역까지 연장
기대효과
-여름철 에너지 절약 가능
-태백시 인구 감소 방지
https://ksjkhy4539.tistory.com/entry/%ED%83%9C%EB%B0%B1-%ED%83%9C%EB%B0%B1%EC%8B%9C-%EA%B0%80%EC%9E%A5%EC%8B%9C%EC%9B%90%ED%95%9C%EB%8F%84%EC%8B%9C-%EC%97%AC%EB%A6%84%EC%B6%94%EC%B2%9C%EC%97%AC%ED%96%89%EC%A7%80",2022-07-28,2022. 9. 23. 접수된 「태백시 코리아썸머시티 도시계획 요청」재심사 요청에 대해 붙임과 같이 답변드립니다.,2022-11-25,태백시,답변완료
항상시정에 바랍니다 회계업무,"현황 및 문제점
더운데 업무에 수고 하십니다. 다름이아니라 회계업무처리 상황을항상 볼때마다 회계입찰이라든가 수의계약처리시 시.홈피에들가서 자세히 보면 특정 업체는 매껀껀 ~~ 마다 계약 자체가 이루어 지는것을 볼 수가 있는데 거기에 상당한 궁금증과 이해가 되지않을수 없습니다 머 이렇게 애기하면 공정하게 하신다 말할수 있을수도 있겠죠 진짜 어떨때는 하나에서 열까지 다알아보고싶습니다 ~~~저또한 강릉에서 삼성광고`마크사를 20년 넘게 일하면서 시에서 발주한 광고는 단 한껀..한껀도 없었씁니다 .진짜 너무 하네요 어떨때는 내가 너무 무능 해서 그런가 이런실망감도 들때가 한두번이 아닙니다 아무쪼록 쓰다보니 이렇케 서두가 길어졌씁니다 이제는 시장님도 바뀌셨으니 두루 두루 살펴주시고요. 헤아려 주십시요.
개선방안
공정 ~~~시장님 표어처럼 시민을 위한 대책
기대효과
빠른시일에 시정을 해주셨으면 부탁드립니다.",2022-07-27,"1. 시정발전을 위한 귀하의 관심과 고견에 깊은 감사를 드립니다.
2. 귀하께서 제안하신 회계업무처리에 대하여 아래와 같이 답변 드립니다.

 우리 시는 강릉시 홈페이지에 계약정보 공개시스템을 운영하고 있습니다.
입찰은 공고를 통하여 나라장터에 입찰참가자격을 등록한 업체가 입찰서 제출을 하고 시스템에서 낙찰자가 결정되는 방식으로, 공정한 계약
체결을 위하여 입찰 및 수의계약 정보를 계약정보 공개시스템에 공개하고 있습니다.

 또한 각종 사업 발주시 관내업체를 우선적으로 고려하여 계약 체결을 추진하고 있습니다. 나라장터에 등록된 관내업체 정보를 전 부서와 공
유하여 관내 업체 선정을 위한 사전 검토를 진행할 예정이며, 관내 수의계약 현황을 수시파악(월별,분기별) 하여 특정업체 편중을 차단하고
신규업체 참여 확대를 추진하고 있습니다.

 관내 소규모 업체의 참여가 확대될 수 있도록 지속적으로 사업부서와 협의하여 추진 하도록 하겠습니다.

3. 강릉시정에 관심을 가져주신 귀하께 다시 한번 감사드리며, 기타 궁금한 사항이 있으실 경우 강릉시 회계과(033-640-5080)로 전화 주시면
성심껏 답변 드리겠습니다. 감사합니다. 끝.",2022-08-24,강릉시,답변완료
"속초시 생활체육관 주변일대 담배꽁초 및 일반 쓰레기가 투기되지 않도록 , 흡연구역(흡연실)지정 및 쓰레기통 설치 제안 합니다","현황 및 문제점
현재 속초시 생활체육관 시설물 주변에는 시내버스 정류장 및 많은 시민이 왕래하는 곳으로
주변을 살펴보면 체육관 계단 입구에는 담배꽁초가 즐비하고 화단 숲길에는 온갖 쓰래기들이 박혀 있는 실태다.
문제는 시민의식이 부족한 탓도 있지만 이 주변에는 흡연을 할수 있는 지정되 구역도 없고 쓰래기통도 설치되여 있지 않아 어두운 야간에는 많은 투기가 이루워 진다.
개선방안
개선방안으로는 흡연구역 지정(흡연실설치)과 쓰래기통 설치 및 기초질서 안내문구 설치.
기대효과
관광도시로 깨끗한 주변시설 및 거리조성, 기초질서 확립.",2022-07-27,"1. 안녕하십니까? 우리 시 시정발전에 관심을 기울여 주시고 제안하여 주심에 감사드리며, 국민제안(1AB-2207-0029590) 내용에 대하여 답변드리겠습니다.

2. 해당 제안의 요지는 '속초시 생활체육관 일대 흡연에 따른 문제' 관련 제안으로 보입니다.

3. 속초시 생활체육관은 국민건강증진법 제9조 제4항에 따라 금연시설이며, 생활체육관 앞의 버스정류장과 벤치가 있는 공원 또한 속초시 금연
환경 조성 및 간접흡연 피해방지 조례 제5조에 따라 금연구역입니다. 따라서 속초시 생활체육관 관리 주체인 문화체육과와 속초시 체육회 측과 상의한 결과, 생활체육관 일대 흡연구역 지정 관련하여 부지선정의 어려움 등의 사유로 흡연구역 설치 및 지정은 어려우나, 시설 이용자 대상으로 시설 이용 전후 금연과 쓰레기 투기 금지에 대한 주의사항을 지속적으로 안내할 수 있도록 조치하였으며, 금연 안내 스티커 등을 부착하여 해당 시설이 금연구역임을 알리고 금연지도원을 통하여 해당 구역 일대를 정기적으로 점검하도록 하겠습니다.

4. 해당 답변 내용에 궁금한 점이 있으신 경우 보건소(☏639-3822)로 문의주시기 바랍니다.",2022-08-29,속초시,답변완료
국토정중앙면 명칭 변경 기념 국통정중앙 축제 제안,"현황 및 문제점
양구군 남면은 대한민국 강원도 양구군 남동부에 있는 면으로 2002년 5월 인공위성으로 측정한 결과 도촌리 산 48번지가 독도(동단), 평안북도의 마안도(서단), 제주 마라도(남단), 함경북도 온성군 유포면(북단)을 경계로 한 한반도의 4극 지점에서 정중앙인 지점으로 확인되었다. 이에 따라 행정구역 변경이 추진되었으며, 2020년 11월 명칭 변경에 대한 양구군 조례가 제정되면서 2021년 1월 1일 명칭이 '국토정중앙면'으로 변경되었다. (자료 참고)

도촌리에는 국토정중앙천문대가
삼포리에는 필리핀 전적비가 있고, 이밖에
봉화산 봉수대와 비봉산성지, 송우리·죽리의 고인돌 등의 유물·유적이 있다고 합니다.

이에 중요한 명칭이 변경되었는 데 아쉽게도 코로나-19로 인하여 이를 기념하지 못한 것이 못내 아쉽습니다.
온라인이라도 기념식 및 축제를 진행했다면 의미가 더욱 있었으리라 생각합니다.
개선방안
2023년도에는 이를 기념하는 기념식과 더불어 작은 마을 잔치를 열었으면 합니다.
거창하기보다는 의미를 부여하는 기념과 잔치를 벌여 주민들과 관광객 국민들에게 홍보하고 알리는 시간이 되었으면 합니다.

기념식에는 여러가지 의미를 가진 행사를 준비하되,
1. 국토정중앙면 육행시
2. 국토정중앙면을 알리는 3컷 만화전
3. 국토정중앙면 홍보영상제작 전
4. 마을 어르신 잔치
5. 마을 걷기행사 등등
6. 온라인(유튜브)으로 축제 소개
7. 농산물 판매 등
8. 홍보물 발간 등을 통해 지속적으로 국통정중앙면을 알리는 기회가 되고 마을 잔치를 벌이는 행복한 날이 되기를 소원해 봅니다.
기대효과
1. 양구 및 국토정중앙면 홍보에 기여
2. 관광객 유치에 기여
3. 지역주민 화합에 기여
4. 농산물 홍보 및 판매에 기여",2022-07-25,"1. 안녕하십니까? 양구군정 발전을 위한 제안에 감사드립니다.

2. 귀하께서 국민신문고에 신청하신 제안에 대한 양구군 검토의견을 다음과 같이 알려드립니다.

- 귀하의 제안내용은 ‘ 국토정중앙면 명칭 변경 기념 국토정중앙 축제 제안’에 관한 것으로 이해됩니다.
- 저희 면에서는 지난 8월 11일 국토정중앙면 개칭 1주년 및 국토정중앙점 발견 20주년 기념 행사를 개최하였습니다. 앞으로도 국토정중앙면을 알리는 지속적인 행사와 홍보활동을 추진하겠습니다.

3. 소중한 제안에 감사드리며. 기타 궁금하신 사항은 국토정중앙면(033-480-4711)로 연락 주시면 안내해 드리도록 하겠습니다.",2022-09-21,양구군,답변완료
산책로 입구 에어콤프레샤 설치오청,"현황 및 문제점
춘갑봉은 교동, 포남동, 초당동 주민이 많이 이용하는 산책로인데 정상부근에만 에어콤프레샤가 설치되어 있어서 설치효과가 의문이고
사용빈도도 낮음.
개선방안
각 산책로 입구에 1대씩만 설치해도 효과와 편리함이 충족됨
기대효과
주민편익 도모",2022-07-24,"1. 귀하의 무궁한 발전을 기원하오며, 귀하의 제안내용에 대해 다음과 같이 답변 드립니다.

2. 귀하의 제안 요지는 춘갑봉 정상에 설치되어 있는 에어콤프레샤의 실효성과 교동, 포남동, 초당동 주민이 많이 이용하는 산책로인 춘갑봉 각 산책로 입구에 주민편의를 위해 에어콤프레샤 설치 요청에 관한 내용으로 제안해 주셨습니다.

3. 본 제안내용에 대해 답변드리면, 춘갑봉 정상 부근에 설치되어 있는 콤프레샤는 등산을 하는 많은 분들이 이용해 사용빈도가 높으며, 제안해 주신 지점은 전기시설, 소음, 토지매입, 예산, 과도한 사적 이용으로 인한 관리상의 문제점 등 중장기적인 관점에서 다각적인 검토가 필요해 보입니다.

4. 위와 같은 사유로 고견을 주신 귀하의 제안을 즉시 수용하지 못하는 점을 널리 이해하여 주시기 바라며, 기타 문의사항은 강릉시 녹지과(033-640-5908)로 전화주시면 성실하게 답변 드리겠습니다. 끝.",2022-08-23,강릉시,답변완료
행정의 공정성,"현황 및 문제점
현재 인허가 부서에서 인허가를 처리함에 있어 객관성이고 합리적인 업무처리가 되지않아 시민들이 형평성 객관성기준이 모호해 많은 불평불만이 발새하고 더아아가 행정소송등 혼란이 가중되고있습니다.
담당업무특성상 재량권이 부여되어 있는것은 알고있지만 일선담당자들이 재량권을 넘어 재량권남용이 비일비재하게 발생하고 있습니다
개선방안
인 허가 업무특성상 재량권이 부여의 객관성 합리성을 확보하고 재량권남용을 방지하여 시민들이의
불만을 불만을 줄여줄수있는방안으로 현재 국세청에서는 시민들이 세금부과에 불복하여 조세심판원에 소를 제기해 국세청이 패소가 될경우 담당직원 상여금을 깍는방안을 마련하여 실시하고있어 업무에 더욱 신중함과 공정성을 기하고있습니다 이에 우리시에서도 인허가와 관련하여 행정소송을 제기하여 우리사가 패소할경우 해당담당자에게도 상여금등을 삭감하여 실질적인 손해가 될수있도독 하면 지금보다 더 공정한 업무를 할 수 있을것으로 보여집니다.
기대효과
담당자의 업무처리가 잘못되었다는것이 행정소송을 통해 밝혀짐에도 불구하고 해당담당자에 실질적이 징계또는 실질적인 손해가 없으니까 업무도 개선되지않고 시민들의 불만이 계속되어왔습니다.
행정소송에서 패소한 건에대해 상여금 삭감등 실질적인 손해가 주어지게 규정이 바뀐다면 담당자의 업무처리가 신중하게되고 재량권남용이 현져히 줄어들어 지금보다 더 공평하고 균형있는 업무처리로인해 강릉시의 행정업무에 신뢰도가 높아질것입니다. 또한 시민들은 행정결정에 불복하여 행정소송으로까지 이어져 시간적 경제적부담과 시에대한 행정불만이 현저히 줄어들것입니다.",2022-07-23,"1. 항상 시정 발전을 위하여 협조하여 주시는 귀하께 깊은 감사를 드립니다.

2. 귀하께서 국민신문고를 통해 제안하여 주신 사항에 대하여 아래와 같이 답변드리오니, 참고하여 주시기 바랍니다.

3. 강릉시 법무사무처리규칙 제48조(패소확정판결에 대한 조치) 5호에 따라“소송 주관부서의 장은 소송이 패소로 확정된 경우 패소의 원인이 원인행위 제공자의 귀책사유로 인한 경우에는 징계의 결의 요구 또는 구상권의 행사와 같은 필요한 조치를 하여야 한다.”고 명시되어 있습니다.

4. 따라서, 패소의 원인이 담당자의 귀책사유로 확인된 경우라면 징계의 결의 요구 또는 구상권의 행사를 통하여 제안하여 주신 의견과 유사한 조치를 실시하고 있으며 또한 징계처분자는 성과금 지급대상에서 제외됨을 알려드립니다.

5. 귀하의 제안에 감사드리며, 기타 문의사항이 있으시면 강릉시청 감사관 감사부서(033-640-5038)로 연락주시면 성심껏 답변드리겠습니다.

붙임 국민제안신청서 1부. 끝.",2022-08-08,강릉시,답변완료
병산동 하수처리장 및 분뇨처리장에서 심야시간에 심한 악취가 납니다.,"현황 및 문제점
병산동의 하수처리장 및 분뇨처리장, 분뇨차 등에서 요즘 흐린날 심야시간에 너무심한 악취가 발생하여 견소동,송산동
주민들은 밤잠을 설치고 있습니다.
개선방안
하수처리장 악취제거 사업은 1차, 2차에 실시하였으나,
하수처리장을 운영하면서 문이나 뚜껑 등을 제대로 닫지 않으면 악취가 외부로 퍼져나가고,
하수처리장 옆의 분뇨처리장, 분뇨차 등에서는 흐린날 심야시간에 유독 냄새가 많이 납니다.
매일 심야시간에 주기적인 관리가 필요합니다.
기대효과
악취발생 사전예방으로
1) 인근 주민들의 삶의질 확보
2) 주변 호텔등 관광숙박시설에서의 관광객 불만 해소.",2022-07-22,"1. 하수정책에 깊은 관심을 가지시고 국민신문고에 좋은 제안 남겨주셔서 감사드립니다.

2. 귀하께서 제출하신 ""강릉하수처리장 악취관리 개선방안""에 대하여 아래와 같이 답변 드리고자 합니다.

3. 우리 시는 강릉 하수처리시설에서 발생하는 악취문제를 해결하기 위해 악취 방지 덮개 등 시설을 보완하였습니다. 귀하께서 제안해 주신바와 같이 작업 후 분뇨처리장, 저류조, 슬러지 컨테이너 등 악취 유발지역의 문 열림이 없도록 하고 협잡물 발생 시 즉시 처리, 탈취설비를 주기적으로 점검 하는 등 악취관리 운영 철저히 하도록 노력하겠습니다.

4. 기존 실행 중인 사항은 국민제안 제안심사대상외 사항이기 때문에 귀하의 제안을 불채택으로 분류하는 것을 양해하여 주시기 바라며, 제안주신 바와 같이 시민분들의 불편함이 없도록 운영 및 감독을 철저히 하도록 하겠습니다. 추가 설명이 필요한 경우 강릉시 하수과 이진근(☏033- 640-5981)에게 연락주 시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",2022-08-19,강릉시,답변완료
세계적인 사회현상(기본 환경조성) 자원화 방안 제안,"현황 및 문제점
1> 제안개요
사회현상의 문제점들을 살펴서 더불어 극복, 예방, 해결함이 기여도 내지는 실현하게 해가는 실천가들이 지역에서 존경받고 모방의 대상이 되게 함의 문화가 정착됨이 어느 때보다 절실하게 필요한 때이다.
따라서 존경받을 만한 사례를 찾기도 쉽지 않지만, 유익한 방안이 있더라도 적극적으로 추진할만한 곳을 찾기조차 쉽지 않은 환경이 장기간 지속되어 왔었다.
하지만 다행스럽게도 적극 행정 운영 규정 제11조와 제16조 신설 규정으로 적극적인 추진 의지를 바탕으로 추진하려 함에 주변의 동료나 유관부서를 비롯하여 상사나 상급 기관·단체들의 특별한 명문 규정으로 제지할 규정이 없는 한(설상 있더라도 규제 개혁을 통하여 추진 할 수 있게) 추진함에 불편함이 발생하지 않게 마련되어 있다는 점이다.
따라서 이런 실정을 고려하여 소통환경(홈 P). 애로사항(속칭 악성 민원 발생 예방), 업무메뉴얼(민원인 및 업무 수행자 간의 갈등 발생 예방) 점검부터 검증하면서 다음과 같이 추진 할 것을 제안한다.
개선방안
2> 제안내용
이미 국민신문고인 국민 제안제도를 통하여 채택된 것들부터 적용하여 실현해 나가자는 것이다.
1) 시대의 특성을 고려하여 마련된 법규(지능 정보화 기본법 제45조와 제46조.
;www.lawnb.com/Info/ContentView?sid=L000000028
적극 행정 운영 규정 제11조와 제16조;www.lawnb.com/Info/ContentView?sid=L000013532)
들 준수함으로써 민원인들에게 소통환경(홈 P) 배려부터 추진할 것을 제안한다.
*고성군청 홈페이지(https://www.gwgs.go.kr/kor/sub05_0401.do)초기화면과 다른 화면들 공통화면이 되는 부분인 화면 아래 군청 주소 위에“찾아오시는 길“메뉴 다음에” 타 기관 바로가기“(https://blog.daum.net/sse5404/107)를 연결해 놓자는 것(브레인킹;www.allbrain.co.kr처럼)이다.이런 환경{
https://mois.go.kr/frt/bbs/type001/commonSelectBoardArticle.do?bbsId=BBSMSTR_000000000336&nttId=93409와 http://blog.daum.net/sse5404/762)을 비롯하여 정부24와 공공기관 홈 p 조직도 바로가기 접근(클릭만으로) 편의성 비교http://blog.daum.net/sse5404/1067}을고려하여 제공하자는 것이다.이렇게 홈페이지 조직도 바로가기 왜 필요한가?;http://blog.daum.net/sse5404/598
2) 군민들에게 애로사항부터 적극적으로 경청하는 자세를 제공하면서 시행착오 예방과 문제점 발생 시 조기 발견 노력을 실천하자는 현황(배려 및 악성 민원 예방 환경 제공) 관리·운영이다.
참고자료(http://blog.daum.net/sse5404/1069}
각 읍·면·동내에서 애로사항 접수처를 마련하여 리. 통 현황을 관리·운영하자는 것이다.
3) 업무 매뉴얼(갈등 해소= 악성 민원:http://blog.daum.net/sse5404/1071)
(1) 민원 및 제안 개요(현황 및 문제점)
(2) 제안내용
(3) 기대효과
과정에서 첫 전화 수신에서 종료 과정까지 견해 차이 발생 시 정리와 확인 방법 및 보완이나 개선 방법 안내(사례;http://blog.daum.net/sse5404/495)
기대효과
3> 기대효과
1)“군청 홈p ”타 기관 바로가기“(https://blog.daum.net/sse5404/107)연결에 따른 효과
(1) 고성군 읍.면.동에 방문자 중 특히 지능 정보화 기본법 제45조와 제46조{
지능정보화기본법(law.go.kr)}의 정보격차 해소 시책의 마련과 장애인ㆍ고령자 등의 지능정보서비스 접근 및 이용 보장 실천사례를 예시해주는 효과.
(2) 적극 행정 운영 규정 제11조와 제16조{적극 행정 운영 규정(law.go.kr)}를
조기 실천사례를 예시해주는 효과.
(3)인성교육진흥법(law.go.kr)
제2조 용어 인용 과정에서 배려사례 실천사례를 예시해주는 효과를 비롯한 각종 직능단체 경우의 모방 사례 예시 효과
(4)공공기록물 관리에 관한 법률|국가법령정보센터|법령>본문(law.go.kr)
적용되어 실천되는 곳들에 장기간 활용 응용됨에 따라서 거론될 수밖에 없는 사례 예시에 따른 효과
(5) 예산 절감을 비롯하여 시행착오 예방 및 문제점 조기 발견 사례 예시에 따른 효과
참조사례;https://blog.daum.net/sse5404/1067
(6) 전 이. 동·반장을 비롯한 각 직능단체에 과거 경우 신문 구독료 지원해 주었듯이
전국 언론사들 모음 사이트(http://blog.daum.net/sse5404/810)제공 효과
(7) 각종 시범 사업 추진 시 사회현상 활용사례 예시에 따른 효과
읍·명동 별까지{주민자치회 시범 시행 읍면동 현황(https://mois.go.kr/frt/bbs/type001/commonSelectBoardArticle.do?bbsId=BBSMSTR_000000000055&nttId=87396
)}에서 본받을 만한 것을 찾기 쉽지 않은 실정에서 모방 사례로 활용할 소재 제공 효과,
(8) 학교와 지역사회 역할 사례 예시 효과.
(9) 다문화 가정들과 해외에 있는 한국인들과 협업 소재 제공 환경조성 효과
(10) 기타 각종 사회 문제들 자원화 방 안 조기 체감 환경 조성 효과 등
2) 참고자료(http://blog.daum.net/sse5404/1069}
각 읍·면·동내에서 애로사항 접수처를 마련하여 리. 통 현황을 관리·운영에 따른 효과
3) 업무 매뉴얼(갈등 해소= 악성 민원:http://blog.daum.net/sse5404/1071)개선 방법 안내(사례;http://blog.daum.net/sse5404/495) 활용 효과
기존에 제안되어 채택된 그것 중 미시행분 시행으로 전 세계 200여만 명의 일자리 발굴·창출 방안 실현 조기 체감기회 확보 효과들과 각종 사회 문제들 자원화 방안 및 인류의 평화 상품 생산 환경조성 방안을 비롯하여 상상력은 우주를 품고도 남음의 체감 환경 제공 효과.
특히 전 세계적으로 처음이란 점에다 어떤 국가 권력이나 재력으로도 할 수 없는 가치 활용 효과.
이로써 각종 언론사의 모방 사례 예시 소재에 따른 홍보 효과를 비롯한 홈 p 보유 기관·단체 등 상상력은 우주를 품고도 남음을 체감할 수 있는 소재 환경 활용 효과.
*고성군민과 출향 고성군민 및 강원도민 4차산업(융합화) 환경 조기 활용 기회 제공 효과 등..
끝.",2022-07-22,"1. 하수정책에 깊은 관심을 가지시고 국민신문고에 좋은 제안 남겨주셔서 감사드립니다.

2. 귀하께서 제출하신 ""강릉하수처리장 악취관리 개선방안""에 대하여 아래와 같이 답변 드리고자 합니다.

3. 우리 시는 강릉 하수처리시설에서 발생하는 악취문제를 해결하기 위해 악취 방지 덮개 등 시설을 보완하였습니다. 귀하께서 제안해 주신바와 같이 작업 후 분뇨처리장, 저류조, 슬러지 컨테이너 등 악취 유발지역의 문 열림이 없도록 하고 협잡물 발생 시 즉시 처리, 탈취설비를 주기적으로 점검 하는 등 악취관리 운영 철저히 하도록 노력하겠습니다.

4. 기존 실행 중인 사항은 국민제안 제안심사대상외 사항이기 때문에 귀하의 제안을 불채택으로 분류하는 것을 양해하여 주시기 바라며, 제안주신 바와 같이 시민분들의 불편함이 없도록 운영 및 감독을 철저히 하도록 하겠습니다. 추가 설명이 필요한 경우 강릉시 하수과 이진근(☏033- 640-5981)에게 연락주 시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",심사 중,고성군,제안심사
"고성군 토성면 회전로터리, 고가밑 벽면(2곳)을 고성군 홍보 벽화로 활용 과 빈 공터는 벤치로 쉼 공간 마련 제안 합니다.","현황 및 문제점
현황 ,문제점 : 고성군 토성면 용촌리 회전로터리 고가도로 벽면 2곳의 여유 공간은 빈터로 남아있으며 광고 차량이나 주차등으로 볼성 사납게 방치되여 있는 상태이나 또한 이곳은 꽃을 심어도 햇빛이 들어오지 않기 때문에 식물도 잘 자랄수 없으며, 황량한 모습으로 되여 있다.
개선방안
개선사항으로는 이곳 벽면을 벽화 그림으로 고성군을 홍보할수 있는 그림(등대, 바다, 파도, 어선,해초, 오징어 명태등의 )으로 할수 있으며
고성군 지도를 그려 관광할수 있는 포인트를 살릴수 있으면 좋겠으며 또한 빈공간엔 나무벤치를 설치하여 쉬어갈수 있도록 하는 것도
좋을듯 합니다.
기대효과
1.벽화로 고성군을 알릴수 있는 홍보 효과.
2.벤치에서 군민이나 관광객들을 쉬어갈수 있는 공간마련.
3.깔끔하고 보기좋은 고가도로밑의 회전로터리로 이곳을 지나는 국민들로 부터 고성군의 활기찬 모습을 보여줄수 있는 효과발생.",2022-07-21,"1. 하수정책에 깊은 관심을 가지시고 국민신문고에 좋은 제안 남겨주셔서 감사드립니다.

2. 귀하께서 제출하신 ""강릉하수처리장 악취관리 개선방안""에 대하여 아래와 같이 답변 드리고자 합니다.

3. 우리 시는 강릉 하수처리시설에서 발생하는 악취문제를 해결하기 위해 악취 방지 덮개 등 시설을 보완하였습니다. 귀하께서 제안해 주신바와 같이 작업 후 분뇨처리장, 저류조, 슬러지 컨테이너 등 악취 유발지역의 문 열림이 없도록 하고 협잡물 발생 시 즉시 처리, 탈취설비를 주기적으로 점검 하는 등 악취관리 운영 철저히 하도록 노력하겠습니다.

4. 기존 실행 중인 사항은 국민제안 제안심사대상외 사항이기 때문에 귀하의 제안을 불채택으로 분류하는 것을 양해하여 주시기 바라며, 제안주신 바와 같이 시민분들의 불편함이 없도록 운영 및 감독을 철저히 하도록 하겠습니다. 추가 설명이 필요한 경우 강릉시 하수과 이진근(☏033- 640-5981)에게 연락주 시면 친절히 안내해 드리도록 하겠습니다. 감사합니다. 끝.",심사 중,고성군,제안심사
