지역,제목,저자,날짜,url,내용
중구 ‘세대공감 음악교실’ 프로그램 개강,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308074,"다양한 종류 기타 배우는 시간

대구 중구 동인동행정복지센터는 지난 3일 오후 2시 동인세대공감마당에서 ‘세대공감 음악교실’을 개최했다.

이번 ‘세대공감 음악교실’은 2023년 주민참여예산의 일환으로 추진되며, 동인동 관내 주민을 대상으로 해 초급반, 중급반 각 10명씩 통기타 및 베이스기타 등 다양한 종류의 기타를 배우는 시간을 오는 11월 25일까지 매주 토요일마다 진행할 예정이다.

조성현 동인동장은 “세대공감 음악교실은 동인동만의 특색있는 주민참여예산 사업으로, 앞으로도 동 주민들의 의견을 수렴해 다양한 문화강좌를 개강할 수 있도록 할 예정이다”고 말했다.윤기영기자"
故송해 선생 희로애락 MBC 가요베스트 특집,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308073,"달성문화재단, 17일 무료입장

(재)달성문화재단은 오는 17일 저녁 7시 30분 송해공원에서 ‘송해음악회’를 개최한다. 달성군의 명예군민인 故송해 선생을 기억하고 추억하기 위해 기획됐으며 별도 티켓 없이 무료로 입장가능하다. 故송해 선생은 아내 故석옥이 여사의 고향인 달성군을 ‘제2의 고향’으로 생각하며, 달성군 명예군민과 홍보대사로 활동하는 등 달성군과 각별한 인연을 가지고 있다.

또한 송해음악회가 개최되는 송해공원은 故송해 선생의 이름은 따서 명명한 대구의 대표적인 힐링공간이자 故송해 선생 삶의 발자취가 고스란히 남겨진 장소이다. 특히, 지난 2021년 개관한 송해기념관이 자리하고 있어 그가 애정으로 했던 소장품과 故송해 선생의 60여 년 활동상을 살펴볼 수 있다.

한편, 이번 음악회는 MBC 가요베스트 특집 ‘송해음악회’로 故송해 선생과 특별한 인연을 가진 가수들로 구성돼 의미를 더한다. 초청 가수로는 故송해 선생이 자랑스러워한 가수 이찬원과 감성적인 목소리를 가진 가수 이석훈을 비롯해 감미로운 하모니로 유명 히트곡을 보유한 그룹 VOS, 매력적인 음색을 가진 트롯가수 양지은의 무대가 준비돼 있다.

자세한 사항은 달성문화재단 홈페이지에서 확인할 수 있으며, 기타 문의는 달성문화재단 콘텐츠사업팀(053-668-4243)으로 하면 된다.윤기영기자"
데이터기반행정·공공데이터 9천만원 확보,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308072,"북구, 각 최우수·우수 특교세

대구 북구청은 행정안전부 주관, 2022년 ‘데이터기반행정 실태 평가’ 및 ‘공공데이터 제공·운영 실태 평가’에서 각각 최우수·우수 지방자치단체로 선정돼 특별교부세 9천만원을 교부받는다.

해당 평가는 중앙행정기관과 지방자치단체, 공공기관을 대상으로 데이터기반행정에 대한 운영 현황 전반과 공공데이터 전 영역의 수준을 평가하는 것으로 행정안전부는 지난달 30일 평가 결과에 따라 우수기관을 선정하고, 특별교부세 지급계획을 알렸다.

북구는 ‘2022년 데이터기반행정 실태 평가’에서 전국 243개 지방자치단체 중 상위 4개 최우수기관에 포함돼 특별교부세 5천만원을 교부받게 됐고, ‘2022년 공공데이터 제공·운영실태 평가’에서 상위 24개 우수기관에 포함돼 지난해에 이어 올해에도 특별교부세 4천만원을 교부받게 됐다.윤기영기자"
시민 참여 대구환경교육주간,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308071,"대구광역시는 ‘제28회 환경의 날’ 및 ‘제2회 환경교육주간’을 맞아 시민들에게 환경의 중요성을 알리고, 친환경 생활 실천 참여 확산을 위해 다양한 환경교육 프로그램을 운영한다.

‘환경의 날’은 유엔이 지구 환경 보전을 위해 공동 노력을 다짐하며 1972년부터 6월 5일을 기념일로 지정했고, 우리나라는 1996년부터 법정기념일로 지정해 올해로 28회를 맞았다.

2023년 ‘환경의 날’ 주제는 ‘플라스틱 오염에 대한 해결책(Solutions to plastic pollution)’이다. 화석 연료인 석유에서 만들어지는 플라스틱은 환경오염은 물론 폐기되는 순간까지 온실가스를 배출해 기후 위기를 가속화하고 있어, 플라스틱 사용을 줄이기 위한 노력이 필요함을 강조하고 있다.윤기영기자"
"남구, 온열질환 응급실 감시체계 운영",일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308070,"건강한 여름나기 실천 당부

대구광역시 남구는 여름철 폭염으로 인한 지역 주민들의 건강 피해를 최소화하기 위해 지난달 20일부터 오는 9월 30일까지 ‘온열질환 응급실 감시체계’를 운영한다고 5일 밝혔다.

온열질환 응급실 감시체계는 여름철 폭염 기간 동안 온열질환 발생 현황을 모니터링하고, 신속히 정보를 공유하여 폭염으로 인한 건강 피해가 발생하지 않도록 사전 예방을 위해 운영한다.

남구보건소와 대구시, 질병관리청과 협력하여 운영되는 온열질환 응급실 감시체계 사업에는 지역 내 영남대학교병원, 대구가톨릭대학교병원, 드림종합병원, 굿모닝종합병원 4곳이 참여한다.

참여 의료기관의 응급실을 내원한 환자 중 온열질환으로 진단된 모든 사례가 모니터링 대상이다.

또한, 온열질환 때문에 사망하였거나 사망이 추정되는 사례까지 모두 포함된다.

온열질환은 장시간 폭염에 노출 후 탈진, 오심, 구토, 경련 등을 동반하는 고열이며, 중증도에 따라 가벼운 열경련, 열부종, 열실신부터 중등도의 열탈진 그리고 가장 심각한 열사병까지의 스펙트럼으로 나타난다.

남구는 온열질환 예방으로 건강한 여름나기를 위해 △시원한 환경을 유지하고 혈렁하고 가벼운 밝은 색의 의복 착용 △물 자주 마시기 △외출 시 양산이나 모자 등으로 햇볕을 차단 △더운 시간대에는 휴식을 취하고 신체활동 자제 △자주 샤워하기 △매일 기온 확인하기를 당부했다.

조재구 남구청장은“올여름 기온이 평년보다 높을 것이라는 전망에 따라 폭염 대비 건강수칙 준수 등 온열질환에 대한 대비가 더 필요하다”며“응급의료기관과 협력하여 온열질환자 발생 상황을 지속적으로 모니터링하고 정보를 신속히 공유하여 주민 건강 피해가 없도록 최선을 다하겠다.”고 말했다.이종구기자"
"달서구, 우리 동네 한방주치의 사업 시행",일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308069,"저소득취약계층 150명 진료

대구 달서구는 오는 30일까지 저소득취약계층의 건강한 여름나기 지원을 위해 달서구한의사회와 지역 한의원의 재능기부로 ‘우리 동네 한방주치의 사업’을 추진한다.한방주치의 사업은 저소득 취약계층 의료비 부담을 줄이고 체계적으로 건강관리를 할 수 있도록 지원하는 사업이다. 달서구한의사회 회원들의 재능기부로 한의원 38개가 참여해 대상자의 거주지와 가까운 한의원의 한의사를 주치의로 지정해 서비스를 제공하고 있다.6월 한 달 동안 한약이 필요한 퇴행성 근골격질환, 소화기능 장애, 아토피 아동 등 저소득취약계층 150명에게 한방진료, 한약 등을 지원해 정서지원, 건강상태 체크 및 교육 등 건강지킴이로서의 역할을 해 나갈 예정이다.달서구한의사회는 2012년 달서구사회복지관협회와 의료협약을 체결해 현재까지 1,222명(환가액 3억7천만원 정도)에게 년 1~2회 정도 무료 한방진료 및 체질별 한약을 선물해 지역사회에 선행을 베풀고 있다.윤기영기자"
수성구청소년수련원 ‘환경축제’,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308068,"ECO PLANET-同·思형 Project

대구 수성구청소년수련원은 지난 3일 세계 환경의 날을 맞아 청소년 및 지역 주민에게 환경 의식을 고취하고자 제1회 청소년 환경축제 ‘ECO PLANET-同·思형 Project’를 진행했다.행사에는 이인선 국회의원, 김대권 수성구청장, 수성구의회 전영태 의장 등이 참석했다.이날 수성구청소년수련원 청소년운영위원회 이서은 위원과 김규리 위원의 생태계 보호 활동 및 수성구 생각을 담는 길의 내용을 담은 주제 발표를 통해 청소년 및 지역 주민들과 환경 보호 활동을 공유하는 시간을 가졌다.이외에도 다양한 친환경 공예체험(커피박 화분 만들기, 태양광 선풍기, 폐현수막 파우치 만들기 등)및 에너지 체험(자전거 발전기) 등 참가 청소년 및 지역 주민의 환경 의식을 일깨울 수 있는 부스도 운영됐다.원장은 “수성구청소년수련원은 앞으로도 계속 청소년들과 함께 주변의 다양한 환경 개선과 환경 보호의 중요성을 알리는 활동을 통해 청소년 및 지역 주민들이 환경의 소중함을 실천할 수 있게 하겠다”고 말했다.윤기영기자"
미래 50년 ‘대구경제 초석’ 스타기업 모집,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308067,"29일~7월 4일, 중기 발굴·육성

글로벌 투자·IPO 지원 등 강화

대구광역시와 (재)대구테크노파크(이하 ‘대구TP’)는 2023년 ‘Pre-스타기업 육성사업’ · ‘스타기업 100 육성사업’에 참여할 기술력과 성장 잠재력을 보유한 지역 중소기업을 모집한다.

‘Pre-스타기업 육성사업’은 미래 신산업을 이끌어 갈 혁신 역량을 보유한 소기업을 발굴하여 집중 지원을 통해 중기업으로의 육성을 목표로 하며, ‘스타기업 100 육성사업’은 글로벌 경쟁력과 성장잠재력을 갖춰 지역 혁신성장과 양질의 일자리 창출이 가능한 중기업을 발굴하여 중견기업으로의 육성을 목표로 하는 대구광역시 대표 중소기업 육성 사업이다.

올해는 ‘Pre-스타기업’ 10개사, ‘스타기업’ 5개사 정도를 신규 선정할 계획이며, 신청 대상은 대구광역시(군위군 포함) 내 본사 및 사업장(제조업의 경우 공장)이 소재한 소기업 및 중기업으로 각 사업별 세부 신청조건을 충족하고, 산업구조 혁신을 통해 지역경제 발전에 기여하며 일자리 창출 및 기업의 사회적 책임을 다하는 성장잠재력을 갖춘 기업이면 신청이 가능하다.

29일부터 7월 4일(화)까지 온라인(http://only.webhard.co.kr)으로 참여 희망 기업의 신청을 받으며, 1단계 사전평가(요건심사, 재무평가 및 서면평가)와 사전평가를 통과한 기업을 대상으로 진행되는 2단계 심층평가(발표평가, 현장평가 및 종합평가)를 거쳐 10월 중 최종 신규 스타기업을 선정하게 된다. 신청 자격, 제출서류, 선정 절차, 지원 내용, 사업설명회 개최 안내 등에 관한 보다 상세한 내용은 대구광역시·대구TP·(재)대구지역사업평가단 홈페이지에 게재된 공고문을 통해 확인할 수 있다.

스타기업으로 선정된 기업은 지정기간 동안 기업 맞춤형 패키지 신속지원, R&D과제 발굴 및 기획 지원, 각종 교육 및 컨설팅 지원, 해외시장 개척 지원, 사업재편 지원 등 다양한 기업지원 시책을 지원받게 된다.

한편, ‘Pre-스타기업 육성사업’에서는 대구광역시 5대 미래산업[로봇, 반도체, UAM, 헬스케어, ABB(AI·Big data·Block chain)] 분야의 기술·기업 가치가 높은 소기업을 별도로 선정하는 ‘대구형 유니콘 기업 트랙’을 추진하여 투자 유치 및 초기 사업화에 필요한 프로그램 제공을 통해 5대 미래산업의 혁신 성장을 이끌어 갈 선도기업으로 스케일업 할 수 있도록 적극 지원할 계획이다.

또한, 글로벌 미래 먹거리 창출을 위한 글로벌 투자 유치 및 IPO 지원을 확대하고 세계적인 ESG 경영 강화 흐름에 따라 ESG 경영 심층 컨설팅 지원 등을 통해 변화하는 세계적 경영 환경에 선제 대응하고 글로벌 진출 경쟁력을 갖춘 강소기업으로 집중 육성하고자 한다.윤기영기자"
달성군의회 의장 ‘NO EXIT’ 캠페인 동참,일간경북신문,2023-06-06,http://www.newgbnews.com/news/view.php?idx=308042,"마약범죄예방 퇴출 강한 의지

서도원 달성군의회 의장은 지난 5일 마약범죄예방 ‘NO EXIT’ 릴레이 캠페인에 참여했다.‘NO EXIT’ 릴레이 캠페인은 마약중독의 위험성과 경각심을 널리 알리고, 마약 퇴출의 강한 의지을 확산시키고자 진행되는 캠페인이다. 김진출 서구의회 의장의 지목을 받은 서도원 달성군의회 의장은 ‘출구없는 미로 NO EXIT, 마약 시작하지 마세요’ 라는 문구가 적힌 폼 보드를 들고 인증사진을 찍어 캠페인에 참여했다. 윤기영기자"
전기차 사용후 배터리 시험평가센터 구축,일간경북신문,2023-06-04,http://www.newgbnews.com/news/view.php?idx=307925,"대구, 기업지원·인력양성

대구광역시는 산업통상자원부의 ‘2023년 스마트특성화 기반구축사업’ 공모에 ‘전기 모빌리티 융합 사용후 배터리시험평가센터 구축사업’이 선정돼, 6월부터 사업을 본격 추진한다.달성군 구지면 달성2차산단 폐기물처리시설 부지에 구축될 이 사업은 올해 6월부터 2025년 말까지 3년간 총 175억 원(국비 75억, 시비 99억, 민간 1억)이 투입되며, 대구기계부품연구원(DMI)이 주관하고 대구경북과학기술원(DGIST)과 한국전지산업협회(KBIA)가 참여기관으로 기관 간 협약을 거쳐 6월부터 사업을 본격 착수하게 된다.전기차 배터리는 당초 성능의 80% 이하로 저하되면, 급가속 등이 필요한 전기차 배터리로 사용하는 것은 부적합하나, 다른 분야의 에너지저장장치(ESS) 등으로 사용이 가능해, 현재 국·내외 자동차 및 배터리 제조사는 전기차 사용후 배터리를 활용하여 각종 에너지저장장치로 재사용하는 실증사업 및 제품을 개발해 판매하고 있다.현재 국내의 경우, 배터리 재사용제품의 안전성 기준 미비와 폐배터리 발생량이 적어, 재사용산업이 아직은 활성화되지 않고 있으나, 정부에서는 수년 내 다량 배출될 전기차 폐배터리를 자원으로 활용하기 위해 폐배터리를 순환자원으로 지정하여 규제를 완화하고, 사용후 배터리 재사용제품의 안전성검사제도 및 안전기준 등 관련 법령을 정비 중에 있다.그리고 국내 연간 폐배터리 발생량도 2023년 2,355개, 2025년 8,321개, 2027년 29,508개, 2029년 78,981개로 급속한 증가가 예상돼 전기차 사용후 배터리 관련 시장도 폭발적으로 성장할 것으로 예상된다.대구광역시는 전기차 보급 선도도시로서, 향후 지역에서 다량의 전기차 폐배터리가 배출되기 전에, 사용후 배터리 안전성·잔존성능 등 평가장비 구축, 사용후 배터리를 이용한 시제품 개발 및 전문인력 양성을 지원할 수 있는 ‘전기차 사용후 시험평가센터를 구축’해, 지역의 강점 산업인 농기계·모빌리티·로봇 산업 등과의 융합을 통한 기업 경쟁력 강화를 지원하는 등 사용후 배터리를 이용한 신산업 모델을 적극 발굴·육성할 계획이다.전기차 사용후 배터리 시험평가센터 운영은, 대구기계부품연구원이 사용후 배터리를 활용한 재사용·재제조품의 시험평가 및 기업지원 등 사업을 주관하고, 대구경북과학기술원은 사용후 배터리 관련 전문인력 양성, 전기차 폐배터리 재사용센터 구축사업 참여 경험이 풍부한 한국전지산업협회는 사용후 배터리의 시험평가 서비스 및 기술지도를 하는 역할 분담을 통해, 지역기업에 사용후 배터리를 활용한 맞춤형 지원을 할 수 있을 것으로 기대하고 있다.최운백 대구광역시 미래혁신성장실장은 “지역의 산·학·연이 협력해 ‘전기 모빌리티 융합 사용후 배터리 시험평가센터 구축사업’을 기획하고 2023년도 스마트특성화 기반구축사업에 선정된 것은 큰 성과이며, 지역의 경쟁력 있는 이차전지 소·부·장 기업과 사용후 배터리 활용 기업을 육성·지원하고, 경북의 사용후 배터리 재활용 기업 등과 협력을 통한 대구·경북 그린 배터리 산업생태계 조성을 지원해 나가겠다”라고 말했다. 윤기영기자"
